スポット名,カテゴリ,緯度,経度,地域,クリック数
佐藤美術館,文化施設・博物館,139.7148514,35.68149201,岡山,3
斎藤茂吉終焉の地,史跡,139.7161067,35.68676425,栃木,3
斎藤茂吉終焉の地,史跡,139.7161067,35.68676425,大阪,3
斎藤茂吉終焉の地,史跡,139.7161067,35.68676425,島根,3
三の輪湯,銭湯,139.682005,35.7137213,群馬,3
三の輪湯,銭湯,139.682005,35.7137213,兵庫,3
三の輪湯,銭湯,139.682005,35.7137213,広島,3
三の輪湯,銭湯,139.682005,35.7137213,鹿児島,3
三遊亭円朝旧居跡,史跡,139.7132528,35.68893841,群馬,3
三遊亭円朝旧居跡,史跡,139.7132528,35.68893841,島根,3
山文,飲食,139.681769,35.72189635,奈良,3
山文,飲食,139.681769,35.72189635,愛媛,3
山文,飲食,139.681769,35.72189635,福岡,3
市谷の杜 本と活字館,文化施設・博物館,139.7317976,35.69609657,千葉,3
市谷の杜 本と活字館,文化施設・博物館,139.7317976,35.69609657,神奈川,3
市谷の杜 本と活字館,文化施設・博物館,139.7317976,35.69609657,広島,3
市谷の杜 本と活字館,文化施設・博物館,139.7317976,35.69609657,福岡,3
市谷亀岡八幡宮,寺社,139.7337663,35.69269837,埼玉,3
市谷亀岡八幡宮,寺社,139.7337663,35.69269837,京都,3
市谷亀岡八幡宮,寺社,139.7337663,35.69269837,兵庫,3
市谷亀岡八幡宮,寺社,139.7337663,35.69269837,香川,3
市谷亀岡八幡宮,寺社,139.7337663,35.69269837,愛媛,3
志賀直哉旧宅跡,史跡,139.7036612,35.71038919,広島,3
志賀直哉旧宅跡,史跡,139.7036612,35.71038919,香川,3
小笠原伯爵邸,文化施設・博物館,139.7175229,35.69833581,群馬,3
小笠原伯爵邸,文化施設・博物館,139.7175229,35.69833581,愛媛,3
小泉八雲旧居跡,史跡,139.7172332,35.69138698,神奈川,3
小泉八雲旧居跡,史跡,139.7172332,35.69138698,広島,3
小泉八雲終焉の地,史跡,139.7052866,35.69911561,和歌山,3
小泉八雲終焉の地,史跡,139.7052866,35.69911561,広島,3
松の湯,銭湯,139.6839416,35.71083348,和歌山,3
松の湯,銭湯,139.6839416,35.71083348,香川,3
松井須磨子の墓,史跡,139.7271574,35.70304499,福岡,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,山形,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,茨城,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,神奈川,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,山梨,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,岡山,3
消防博物館,文化施設・博物館,139.7199476,35.68816722,福岡,3
新宿区立佐伯祐三アトリエ記念館,文化施設・博物館,139.6936458,35.72083804,新潟,3
新宿区立佐伯祐三アトリエ記念館,文化施設・博物館,139.6936458,35.72083804,京都,3
新宿区立佐伯祐三アトリエ記念館,文化施設・博物館,139.6936458,35.72083804,奈良,3
新宿区立佐伯祐三アトリエ記念館,文化施設・博物館,139.6936458,35.72083804,広島,3
新宿区立中村彝アトリエ記念館,文化施設・博物館,139.7011667,35.72086417,愛知,3
新宿区立林芙美子記念館,文化施設・博物館,139.6841186,35.71576841,愛知,3
新宿区立林芙美子記念館,文化施設・博物館,139.6841186,35.71576841,三重,3
新宿区立林芙美子記念館,文化施設・博物館,139.6841186,35.71576841,京都,3
新宿区立林芙美子記念館,文化施設・博物館,139.6841186,35.71576841,香川,3
新宿区立林芙美子記念館,文化施設・博物館,139.6841186,35.71576841,福岡,3
新宿区立漱石山房記念館,文化施設・博物館,139.7255373,35.70392058,京都,3
新宿御苑,文化施設・博物館,139.7065312,35.68895148,不明,3
新宿御苑,文化施設・博物館,139.7065312,35.68895148,群馬,3
新宿御苑,文化施設・博物館,139.7065312,35.68895148,鹿児島,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,不明,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,青森,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,埼玉,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,福井,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,兵庫,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,島根,3
新宿御苑 楽羽亭,飲食,139.7071427,35.68587105,広島,3
新宿末廣亭,文化施設・博物館,139.7059679,35.69123885,不明,3
新宿末廣亭,文化施設・博物館,139.7059679,35.69123885,埼玉,3
新宿末廣亭,文化施設・博物館,139.7059679,35.69123885,福井,3
新宿末廣亭,文化施設・博物館,139.7059679,35.69123885,静岡,3
新宿末廣亭,文化施設・博物館,139.7059679,35.69123885,三重,3
新宿歴史博物館,文化施設・博物館,139.7254086,35.68994921,神奈川,3
新宿歴史博物館,文化施設・博物館,139.7254086,35.68994921,三重,3
諏訪神社,寺社,139.7076738,35.70904324,青森,3
諏訪神社,寺社,139.7076738,35.70904324,岩手,3
諏訪神社,寺社,139.7076738,35.70904324,和歌山,3
諏訪神社,寺社,139.7076738,35.70904324,愛媛,3
水道碑記,史跡,139.7151035,35.68747445,岩手,3
水道碑記,史跡,139.7151035,35.68747445,三重,3
水道碑記,史跡,139.7151035,35.68747445,兵庫,3
水道碑記,史跡,139.7151035,35.68747445,島根,3
水道碑記,史跡,139.7151035,35.68747445,広島,3
世界湯,銭湯,139.6996003,35.71467517,不明,3
世界湯,銭湯,139.6996003,35.71467517,新潟,3
成子天神社,寺社,139.6923852,35.69616627,大阪,3
成子天神社,寺社,139.6923852,35.69616627,鳥取,3
成子天神社,寺社,139.6923852,35.69616627,愛媛,3
聖徳記念絵画館,文化施設・博物館,139.717657,35.67873811,栃木,3
聖徳記念絵画館,文化施設・博物館,139.717657,35.67873811,新潟,3
聖徳記念絵画館,文化施設・博物館,139.717657,35.67873811,島根,3
聖徳記念絵画館,文化施設・博物館,139.717657,35.67873811,香川,3
西迎寺,寺社,139.7208917,35.69128677,神奈川,3
西迎寺,寺社,139.7208917,35.69128677,岡山,3
西向天神社,寺社,139.7112572,35.69627083,埼玉,3
西向天神社,寺社,139.7112572,35.69627083,福井,3
西向天神社,寺社,139.7112572,35.69627083,和歌山,3
西念寺,寺社,139.7254407,35.68463797,岩手,3
西念寺,寺社,139.7254407,35.68463797,茨城,3
西念寺,寺社,139.7254407,35.68463797,栃木,3
西念寺,寺社,139.7254407,35.68463797,新潟,3
西念寺,寺社,139.7254407,35.68463797,愛知,3
西條八十旧居跡,史跡,139.6941394,35.6983968,北海道,3
西條八十旧居跡,史跡,139.6941394,35.6983968,埼玉,3
西條八十旧居跡,史跡,139.6941394,35.6983968,奈良,3
西條八十旧居跡,史跡,139.6941394,35.6983968,徳島,3
西條八十旧居跡,史跡,139.6941394,35.6983968,愛媛,3
西條八十旧居跡,史跡,139.6941394,35.6983968,福岡,3
赤城神社,寺社,139.7360301,35.70481794,北海道,3
赤城神社,寺社,139.7360301,35.70481794,長崎,3
泉鏡花旧居跡,史跡,139.7297591,35.70202128,奈良,3
早稲田大学 坪内博士記念演劇博物館,史跡,139.7195184,35.70995361,京都,3
早稲田大学大隈記念講堂,史跡,139.7215998,35.7088995,群馬,3
早稲田大学大隈記念講堂,史跡,139.7215998,35.7088995,千葉,3
早稲田大学大隈記念講堂,史跡,139.7215998,35.7088995,島根,3
草間彌生美術館,文化施設・博物館,139.7265244,35.70335428,埼玉,3
草間彌生美術館,文化施設・博物館,139.7265244,35.70335428,愛媛,3
草間彌生美術館,文化施設・博物館,139.7265244,35.70335428,福岡,3
太宗寺,寺社,139.7093475,35.68985772,茨城,3
太宗寺,寺社,139.7093475,35.68985772,鳥取,3
大久保の犬御用屋敷跡,史跡,139.7163266,35.69874968,群馬,3
大久保の犬御用屋敷跡,史跡,139.7163266,35.69874968,広島,3
大久保の犬御用屋敷跡,史跡,139.7163266,35.69874968,徳島,3
大星湯,銭湯,139.7173727,35.69448462,福井,3
大星湯,銭湯,139.7173727,35.69448462,静岡,3
大星湯,銭湯,139.7173727,35.69448462,兵庫,3
大星湯,銭湯,139.7173727,35.69448462,海外,3
第三玉乃湯,銭湯,139.7384763,35.70285332,千葉,3
第三玉乃湯,銭湯,139.7384763,35.70285332,長野,3
第三玉乃湯,銭湯,139.7384763,35.70285332,三重,3
第三玉乃湯,銭湯,139.7384763,35.70285332,広島,3
第三玉乃湯,銭湯,139.7384763,35.70285332,宮崎,3
滝沢馬琴終焉の地,史跡,139.7194058,35.67984927,岩手,3
滝沢馬琴終焉の地,史跡,139.7194058,35.67984927,栃木,3
滝沢馬琴終焉の地,史跡,139.7194058,35.67984927,三重,3
地蔵坂,史跡,139.7387123,35.70128507,埼玉,3
地蔵坂,史跡,139.7387123,35.70128507,島根,3
竹の湯,銭湯,139.7345924,35.70659956,茨城,3
竹の湯,銭湯,139.7345924,35.70659956,静岡,3
竹の湯,銭湯,139.7345924,35.70659956,愛媛,3
中村屋サロン美術館,文化施設・博物館,139.7021753,35.69177474,群馬,3
中村屋サロン美術館,文化施設・博物館,139.7021753,35.69177474,山梨,3
中村屋サロン美術館,文化施設・博物館,139.7021753,35.69177474,島根,3
追分だんご本舗,飲食,139.7053993,35.69039797,埼玉,3
追分だんご本舗,飲食,139.7053993,35.69039797,奈良,3
追分だんご本舗,飲食,139.7053993,35.69039797,広島,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,福島,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,福井,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,奈良,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,広島,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,香川,3
坪内逍遙旧居跡・文芸協会演劇研究所跡,史跡,139.7142184,35.69702451,福岡,3
釣り文化資料館,文化施設・博物館,139.7195023,35.6908293,埼玉,3
釣り文化資料館,文化施設・博物館,139.7195023,35.6908293,広島,3
釣り文化資料館,文化施設・博物館,139.7195023,35.6908293,海外,3
鶴巻湯,銭湯,139.7227532,35.70778003,新潟,3
鶴巻湯,銭湯,139.7227532,35.70778003,大阪,3
鶴巻湯,銭湯,139.7227532,35.70778003,和歌山,3
鶴巻湯,銭湯,139.7227532,35.70778003,岡山,3
鶴巻湯,銭湯,139.7227532,35.70778003,広島,3
鶴巻湯,銭湯,139.7227532,35.70778003,徳島,3
帝国データバンク史料館,文化施設・博物館,139.7291797,35.69091208,埼玉,3
帝国データバンク史料館,文化施設・博物館,139.7291797,35.69091208,神奈川,3
鏑木清方旧居跡,史跡,139.7313094,35.70328023,三重,3
鏑木清方旧居跡,史跡,139.7313094,35.70328023,広島,3
天ぷら新宿つな八 総本店,飲食,139.703511,35.69083366,山梨,3
天ぷら新宿つな八 総本店,飲食,139.703511,35.69083366,愛知,3
天ぷら船橋屋 新宿本店,飲食,139.7033072,35.69102536,岩手,3
天ぷら船橋屋 新宿本店,飲食,139.7033072,35.69102536,岐阜,3
天ぷら船橋屋 新宿本店,飲食,139.7033072,35.69102536,奈良,3
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,青森,3
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,京都,3
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,香川,3
島崎藤村旧居跡,史跡,139.7061718,35.69792631,茨城,3
島崎藤村旧居跡,史跡,139.7061718,35.69792631,群馬,3
島崎藤村旧居跡,史跡,139.7061718,35.69792631,奈良,3
島崎藤村旧居跡,史跡,139.7061718,35.69792631,島根,3
島崎藤村旧居跡,史跡,139.7061718,35.69792631,香川,3
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,茨城,3
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,大阪,3
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,和歌山,3
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,群馬,3
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,愛知,3
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,徳島,3
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,広島,3
東福院,寺社,139.7236276,35.68604969,福井,3
東宝湯,銭湯,139.7120619,35.69835324,不明,3
東宝湯,銭湯,139.7120619,35.69835324,福井,3
東宝湯,銭湯,139.7120619,35.69835324,広島,3
東宝湯,銭湯,139.7120619,35.69835324,徳島,3
統計資料館,文化施設・博物館,139.7152859,35.70012194,新潟,3
統計資料館,文化施設・博物館,139.7152859,35.70012194,京都,3
統計資料館,文化施設・博物館,139.7152859,35.70012194,岡山,3
禿坂,史跡,139.713757,35.69014963,埼玉,3
禿坂,史跡,139.713757,35.69014963,神奈川,3
禿坂,史跡,139.713757,35.69014963,静岡,3
禿坂,史跡,139.713757,35.69014963,大阪,3
禿坂,史跡,139.713757,35.69014963,兵庫,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,青森,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,神奈川,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,愛知,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,大阪,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,奈良,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,和歌山,3
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,福岡,3
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,岩手,3
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,新潟,3
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,山梨,3
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,大阪,3
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,島根,3
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,岩手,3
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,埼玉,3
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,広島,3
熱海湯,銭湯,139.7405523,35.70055757,不明,3
熱海湯,銭湯,139.7405523,35.70055757,新潟,3
熱海湯,銭湯,139.7405523,35.70055757,福岡,3
熱海湯,銭湯,139.7405523,35.70055757,長崎,3
馬水槽,史跡,139.701156,35.6921712,群馬,3
馬水槽,史跡,139.701156,35.6921712,埼玉,3
馬水槽,史跡,139.701156,35.6921712,岐阜,3
馬水槽,史跡,139.701156,35.6921712,静岡,3
俳句文学館,文化施設・博物館,139.695459,35.70468726,新潟,3
俳句文学館,文化施設・博物館,139.695459,35.70468726,三重,3
柏湯,銭湯,139.6933293,35.70671282,栃木,3
柏湯,銭湯,139.6933293,35.70671282,群馬,3
柏湯,銭湯,139.6933293,35.70671282,和歌山,3
柏湯,銭湯,139.6933293,35.70671282,福岡,3
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,埼玉,3
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,三重,3
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,大阪,3
毘沙門天 善國寺,寺社,139.7394741,35.70152467,群馬,3
美術愛住館,文化施設・博物館,139.7187352,35.68833279,栃木,3
美術愛住館,文化施設・博物館,139.7187352,35.68833279,兵庫,3
美術愛住館,文化施設・博物館,139.7187352,35.68833279,奈良,3
氷おばけ,飲食,139.7003299,35.69528624,不明,3
氷おばけ,飲食,139.7003299,35.69528624,岩手,3
氷おばけ,飲食,139.7003299,35.69528624,大阪,3
氷おばけ,飲食,139.7003299,35.69528624,鳥取,3
氷おばけ,飲食,139.7003299,35.69528624,島根,3
服部半蔵の墓,史跡,139.7252905,35.6847774,埼玉,3
服部半蔵の墓,史跡,139.7252905,35.6847774,京都,3
福の湯,銭湯,139.6948797,35.72174828,青森,3
福の湯,銭湯,139.6948797,35.72174828,神奈川,3
福の湯,銭湯,139.6948797,35.72174828,愛知,3
福の湯,銭湯,139.6948797,35.72174828,京都,3
福の湯,銭湯,139.6948797,35.72174828,福岡,3
文学座アトリエ,史跡,139.7191429,35.68351816,埼玉,3
文学座アトリエ,史跡,139.7191429,35.68351816,大阪,3
文学座アトリエ,史跡,139.7191429,35.68351816,鳥取,3
文学座アトリエ,史跡,139.7191429,35.68351816,福岡,3
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,栃木,3
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,静岡,3
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,和歌山,3
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,鳥取,3
弁天湯,銭湯,139.7148782,35.69540823,群馬,3
弁天湯,銭湯,139.7148782,35.69540823,静岡,3
弁天湯,銭湯,139.7148782,35.69540823,三重,3
弁天湯,銭湯,139.7148782,35.69540823,鹿児島,3
法善寺,寺社,139.7125554,35.69661064,岩手,3
法善寺,寺社,139.7125554,35.69661064,香川,3
万年湯,銭湯,139.7035056,35.70084944,千葉,3
万年湯,銭湯,139.7035056,35.70084944,岐阜,3
万年湯,銭湯,139.7035056,35.70084944,岡山,3
木組み博物館,文化施設・博物館,139.71726,35.70792813,北海道,3
木組み博物館,文化施設・博物館,139.71726,35.70792813,新潟,3
木組み博物館,文化施設・博物館,139.71726,35.70792813,香川,3
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,茨城,3
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,栃木,3
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,埼玉,3
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,広島,3
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,愛媛,3
薬王院,寺社,139.6972239,35.71814647,愛媛,3
薬王院,寺社,139.6972239,35.71814647,福岡,3
柳湯,銭湯,139.7265351,35.69899799,神奈川,3
柳湯,銭湯,139.7265351,35.69899799,山梨,3
柳湯,銭湯,139.7265351,35.69899799,島根,3
柳湯,銭湯,139.7265351,35.69899799,岡山,3
有島武郎旧居跡,史跡,139.7229195,35.70236978,千葉,3
