公金支出情報（令和２年４月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(産経新聞）,"64,218 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"8,276 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,戦略政策情報推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"33,106 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"115,870 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"16,553 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"24,829 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"41,382 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"33,106 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"74,488 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"33,106 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"57,935 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"91,040 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"74,488 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"57,935 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"24,829 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"8,276 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(読売新聞）,"24,829 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"42,213 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"3,247 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,戦略政策情報推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"12,989 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"45,461 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"6,494 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"9,742 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"12,989 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"29,225 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"12,989 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"22,730 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"35,719 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"29,225 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"22,730 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"9,742 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"3,247 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"9,742 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"39,468 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"3,036 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,戦略政策情報推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"42,504 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"6,072 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"15,180 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"27,324 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"21,252 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"33,396 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"27,324 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"3,036 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"39,468 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"3,036 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,戦略政策情報推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"42,504 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"6,072 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"15,180 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"27,324 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"12,144 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"21,252 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"33,396 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"27,324 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"3,036 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"9,108 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,政策企画費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"77,220 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,都民安全推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"5,940 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,戦略政策情報推進費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"23,760 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"83,160 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,総務管理費,財務管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"11,880 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"17,820 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"29,700 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,生活文化費,生活文化費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"23,760 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,都市整備管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"53,460 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,都市整備費,住宅政策費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"23,760 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"41,580 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"64,340 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,福祉保健費,福祉保健管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"1,000 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,産業労働費,産業労働管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"53,460 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"41,580 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,港湾費,港湾管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"17,820 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,総務費,会計管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"5,940 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,教育費,教育管理費,調査広報費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(朝日新聞）,"17,820 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(毎日新聞）,"21,252 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,土木費,土木管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(東京新聞）,"21,252 "
政策企画局,政策調整部,報道課,令和02年04月01日,一般会計,スポーツ振興費,スポーツ振興管理費,管理費,使用料及賃借料,クリッピング利用に係る資金前渡金の支出(日経新聞）,"16,236 "
政策企画局,政策調整部,報道課,令和02年04月06日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複数の少額支払い案件前渡金の支出(一需４月),"50,000 "
政策企画局,政策調整部,報道課,令和02年04月06日,一般会計,総務費,政策企画費,管理費,役務費,複数の少額支払い案件前渡金の支出(役務４月),"10,000 "
政策企画局,政策調整部,報道課,令和02年04月17日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,複数の少額支払案件に係る前渡金の支出（一需４月）,"93,220 "
政策企画局,外務部,管理課,令和02年04月13日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る資金前渡について(役務・４月),"120,000 "
政策企画局,外務部,管理課,令和02年04月13日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡について(一需・４月),"150,000 "
政策企画局,計画部,計画課,令和02年04月03日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡について（4月分）,"50,000 "
政策企画局,計画部,計画課,令和02年04月10日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,少額支払案件に係る資金前渡について(4月分)(その2),"49,685 "
政策企画局,計画部,計画課,令和02年04月10日,一般会計,総務費,政策企画費,管理費,役務費,少額支払案件に係る資金前渡について(役務費)(4月分),"10,000 "
政策企画局,計画部,計画課,令和02年04月21日,一般会計,総務費,政策企画費,管理費,役務費,ポケットＷｉ－Fｉのレンタルについて,"36,740 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"185,086,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"81,195,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"135,810,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"19,442,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"81,593,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"3,143,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"27,782,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"155,316,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"190,830,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"1,972,000,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"15,105,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"8,694,984,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,学務費,東京都公立大学法人支援費,東京都公立大学法人支援費,負担金補助及交付金,東京都公立大学法人運営費支出（第１四半期）,"1,129,372,000 "
総務局,総務部,企画計理課,令和02年04月10日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ウイルス対策に係る備品購入経費の支出について,"5,107,000 "
総務局,総務部,企画計理課,令和02年04月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複数の少額支払案件に係る資金前渡に係る支出(4月分),"250,000 "
総務局,総務部,企画計理課,令和02年04月13日,一般会計,総務費,総務管理費,総務管理費,役務費,複数の少額支払案件に係る資金前渡に係る支出(4月分),"50,000 "
総務局,総務部,企画計理課,令和02年04月13日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ウイルス対策に係る備品購入経費の支出（その２）,"825,000 "
総務局,総務部,企画計理課,令和02年04月14日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,職員のタクシーに係る経費の支出,"5,250 "
総務局,総務部,企画計理課,令和02年04月14日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その3),"825,000 "
総務局,総務部,企画計理課,令和02年04月15日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入費経費の支出(その4),"220,000 "
総務局,総務部,企画計理課,令和02年04月16日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その5),"330,000 "
総務局,総務部,企画計理課,令和02年04月17日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その6),"807,817 "
総務局,総務部,企画計理課,令和02年04月21日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その７),"291,950 "
総務局,総務部,企画計理課,令和02年04月22日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その8),"254,000 "
総務局,総務部,企画計理課,令和02年04月23日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その9),"94,880 "
総務局,総務部,企画計理課,令和02年04月24日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その10),"5,000,000 "
総務局,総務部,企画計理課,令和02年04月27日,一般会計,福祉保健費,健康安全費,感染症対策費,需用費 一般需用費,新型ｳｲﾙｽ対策に係る備品購入経費の支出(その11),"2,000,000 "
