公金支出情報（令和２年５月分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
財務局,財産運用部,管理課,令和02年05月20日,一般会計,諸支出金,財産費,財産運用費,役務費,携帯電話にかかる通信サービス契約の継続支払,"2,422 "
財務局,財産運用部,管理課,令和02年05月22日,一般会計,諸支出金,財産費,財産運用費,需用費 一般需用費,「新聞の購読（財産運用部）」の継続支払,"24,108 "
財務局,財産運用部,管理課,令和02年05月22日,用地会計,用地費,用地買収費,諸用地先行取得費,役務費,不動産情報提供契約（単価契約）の継続支払,"13,200 "
財務局,財産運用部,管理課,令和02年05月25日,一般会計,諸支出金,財産費,財産運用費,旅費 普通旅費,定日払旅費　４月分　財産運用部（一般会計）,"23,838 "
財務局,財産運用部,管理課,令和02年05月25日,用地会計,用地費,用地買収費,諸用地先行取得費,旅費 普通旅費,定日払旅費　４月分　財産運用部（用地会計）,"5,847 "
財務局,財産運用部,管理課,令和02年05月25日,用地会計,用地費,用地買収費,諸用地先行取得費,旅費 特別旅費,定日払旅費　４月分　財産運用部（用地会計）,294 
財務局,財産運用部,管理課,令和02年05月25日,一般会計,諸支出金,財産費,財産運用費,使用料及賃借料,チケットによるタクシー利用料金の継続支払,"10,060 "
財務局,財産運用部,管理課,令和02年05月25日,用地会計,用地費,用地買収費,諸用地先行取得費,使用料及賃借料,チケットによるタクシー利用料金の継続支払,"12,837 "
財務局,財産運用部,管理課,令和02年05月29日,一般会計,諸支出金,財産費,財産運用費,需用費 一般需用費,「複写サービスに関する契約（単価契約）」の継続支払,"96,806 "
財務局,財産運用部,管理課,令和02年05月29日,用地会計,用地費,用地買収費,諸用地先行取得費,需用費 一般需用費,「複写サービスに関する契約（単価契約）」の継続支払,"24,201 "
財務局,財産運用部,総合調整課,令和02年05月13日,一般会計,諸支出金,財産費,財産運用費,使用料及賃借料,財産情報システム機器等の借入れ(長期継続契約)の継続,"1,615,777 "
財務局,財産運用部,総合調整課,令和02年05月13日,一般会計,諸支出金,財産費,財産運用費,需用費 一般需用費,ArcGIS Desktop Basic SUプライマリ保守延長のための,"81,400 "
財務局,財産運用部,総合調整課,令和02年05月13日,一般会計,諸支出金,財産費,財産運用費,役務費,ArcGIS Desktop Basic SUプライマリ保守延長のための,660 
財務局,財産運用部,総合調整課,令和02年05月18日,一般会計,諸支出金,財産費,財産運用費,工事請負費,旧国立総合児童センター（３１）改修工事,"56,595,000 "
財務局,財産運用部,総合調整課,令和02年05月19日,一般会計,諸支出金,財産費,財産運用費,工事請負費,旧国立総合児童センター（31）電気設備改修工事,"119,557,300 "
財務局,財産運用部,総合調整課,令和02年05月19日,一般会計,諸支出金,財産費,財産運用費,工事請負費,旧国立総合児童センター（31）給水衛生設備改修工事,"151,550,000 "
財務局,財産運用部,総合調整課,令和02年05月19日,一般会計,諸支出金,財産費,財産運用費,工事請負費,旧国立総合児童センター（31）空調設備改修工事,"174,900,000 "
財務局,財産運用部,総合調整課,令和02年05月19日,一般会計,諸支出金,財産費,財産運用費,委託料,旧国立総合児童センター（３１）改修工事監理業務,"14,010,000 "
財務局,財産運用部,総合調整課,令和02年05月21日,一般会計,諸支出金,財産費,財産運用費,需用費 光熱水費,水道及び下水道料金の支出（都民の城（仮称））5月分,"295,054 "
財務局,財産運用部,総合調整課,令和02年05月22日,一般会計,諸支出金,財産費,財産運用費,需用費 光熱水費,ガス料金の支出（都民の城（仮称））５月分,"396,668 "
財務局,財産運用部,総合調整課,令和02年05月25日,一般会計,諸支出金,財産費,財産運用費,使用料及賃借料,音声応答装置外１点の借入れに伴う経費の支出,"5,346 "
財務局,財産運用部,総合調整課,令和02年05月27日,一般会計,諸支出金,財産費,財産運用費,需用費 光熱水費,電気料金の支出について（都民の城（仮称））４月分,"3,550,261 "
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,旅費 特別旅費,東京都公害審査会委員に対する特別旅費の支払,"2,406 "
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,ETCマイレージサービス利用に係る経費支出（5月分）,"160,000 "
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,負担金補助及交付金,庁有車（電気自動車）のEV充電カード経費（5月分）,550 
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,需用費 光熱水費,庁有車（電気自動車）のEV充電カード経費（5月分）,"11,000 "
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,役務費,庁有車（電気自動車）のEV充電カード経費（5月分）,330 
環境局,総務部,総務課,令和02年05月01日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車のドライブレコーダーに係る経費（5月分）,"30,000 "
環境局,総務部,総務課,令和02年05月12日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入代金の継続支払（エスティマ）（4月分）,"62,532 "
環境局,総務部,総務課,令和02年05月12日,一般会計,環境費,環境管理費,管理費,役務費,複数少額支払案件に係る前渡金の支出(5月分・役務),"44,830 "
環境局,総務部,総務課,令和02年05月15日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,令和２年度シュレッダー借入代金（4月分）,"9,720 "
環境局,総務部,総務課,令和02年05月18日,一般会計,環境費,環境管理費,管理費,需用費 一般需用費,マスクの買入れ,"264,000 "
環境局,総務部,総務課,令和02年05月20日,一般会計,環境費,環境管理費,管理費,役務費,令和２年度環境局におけるNHK放送受信料の支出,"137,912 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,AED及び収納ボックスの借入（長期継続契約）（4月分）,"21,492 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境管理費,管理費,需用費 一般需用費,多機能複合機の複写サービスに関する支払い（４月分）,"74,395 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境管理費,管理費,需用費 一般需用費,新聞の買入代金の継続支払（令和２年４月分）,"187,875 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境保全費,地球環境エネルギー費,使用料及賃借料,庁有車の借入代金の継続支払（ミライ）（４月分）,"37,400 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境管理費,管理費,需用費 一般需用費,カラー複写機の複写サービスに関する支払（４月分）,"40,815 "
環境局,総務部,総務課,令和02年05月22日,一般会計,環境費,環境管理費,管理費,委託料,庁有車運行管理業務委託に係る料金支払（４月分）,"488,411 "
環境局,総務部,総務課,令和02年05月25日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,環境局広報用端末等の借入れに係る経費の継続支払い,"24,840 "
環境局,総務部,総務課,令和02年05月25日,一般会計,環境費,環境管理費,管理費,役務費,５月分  公共料金支払,"5,139 "
環境局,総務部,総務課,令和02年05月26日,一般会計,環境費,環境管理費,管理費,役務費,令和２年度労働者派遣に係る料金の支払（４月分）,"225,155 "
環境局,総務部,総務課,令和02年05月26日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,環境局公式ホームページのCMS用サーバ機器等の借入れ,"225,720 "
環境局,総務部,総務課,令和02年05月26日,一般会計,環境費,環境管理費,管理費,需用費 光熱水費,ガソリンの買入れ（単価契約）の支出（４月分）,"3,009 "
環境局,総務部,総務課,令和02年05月26日,一般会計,環境費,環境管理費,管理費,需用費 一般需用費,アクリル衝立の買入れ,"93,500 "
環境局,総務部,総務課,令和02年05月28日,一般会計,環境費,環境管理費,管理費,需用費 光熱水費,令和２年度水素の買入れ(４月分）,"6,780 "
環境局,総務部,総務課,令和02年05月28日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,庁有車の借入代金の継続支払（日産リーフ）（４月分）,"60,264 "
環境局,総務部,総務課,令和02年05月29日,一般会計,環境費,環境管理費,管理費,使用料及賃借料,令和２年第二回都議会定例会に要する経費,"91,200 "
環境局,総務部,環境政策課,令和02年05月08日,一般会計,環境費,環境管理費,環境政策費,需用費 一般需用費,区市町村向け環境関連の補助金ガイドの印刷（増刷）,"138,600 "
環境局,総務部,環境政策課,令和02年05月18日,一般会計,環境費,環境管理費,環境政策費,旅費 特別旅費,東京都環境影響評価審議会委員の旅費の支払い（４月）,"2,742 "
環境局,総務部,環境政策課,令和02年05月27日,一般会計,環境費,環境管理費,環境政策費,負担金補助及交付金,九都県市首脳会議環境問題対策委員会幹事会負担金,"1,700,000 "
環境局,自然環境部,計画課,令和02年05月07日,一般会計,環境費,環境保全費,自然環境費,需用費 光熱水費,５月分  公共料金支払,"5,139 "
環境局,自然環境部,計画課,令和02年05月13日,一般会計,環境費,環境保全費,自然環境費,需用費 一般需用費,複数の少額支払案件の支出（５月分）,"49,775 "
環境局,自然環境部,計画課,令和02年05月13日,一般会計,環境費,環境保全費,自然環境費,役務費,複数の少額支払案件の支出（５月分）,"1,387 "
環境局,自然環境部,計画課,令和02年05月18日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,モノクロプリンタの借入れ（長期継続契約）,"5,616 "
環境局,自然環境部,計画課,令和02年05月19日,一般会計,環境費,環境保全費,自然環境費,需用費 一般需用費,令和２年度複写サービスに関する契約の支払（４月分）,"32,142 "
環境局,自然環境部,計画課,令和02年05月25日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,令和２年度シュレッダーの借入れ（長期継続契約）,"12,852 "
環境局,自然環境部,計画課,令和02年05月28日,一般会計,環境費,環境保全費,自然環境費,委託料,外来生物サイトのホスティング委託（R2年度4月分）,"123,200 "
環境局,自然環境部,計画課,令和02年05月28日,一般会計,環境費,環境保全費,自然環境費,需用費 一般需用費,非接触型温度計の購入,"297,000 "
環境局,自然環境部,計画課,令和02年05月29日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,危険な特定外来生物に関する連絡協議会キャンセル料,"82,500 "
環境局,自然環境部,緑環境課,令和02年05月25日,一般会計,環境費,環境保全費,自然環境費,旅費 普通旅費,令和２年４月分の確定払い旅費の支出について,"4,260 "
環境局,自然環境部,緑環境課,令和02年05月25日,一般会計,環境費,環境保全費,自然環境費,旅費 普通旅費,令和２年４月分の確定払い旅費の支出について,785 
環境局,自然環境部,緑環境課,令和02年05月25日,一般会計,環境費,環境保全費,自然環境費,旅費 普通旅費,令和２年４月分の確定払い旅費の支出について,"1,866 "
環境局,自然環境部,緑環境課,令和02年05月28日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,平成30年度緑化計画書システム機器等の借入れ継続支払,"110,916 "
環境局,自然環境部,水環境課,令和02年05月07日,一般会計,環境費,環境保全費,自然環境費,需用費 光熱水費,新今井橋・し尿回収施設に係る電気料金4月分,"2,130 "
環境局,自然環境部,水環境課,令和02年05月07日,一般会計,環境費,環境保全費,自然環境費,需用費 光熱水費,越中島・し尿回収施設に係る電気料金4月分,"2,233 "
環境局,自然環境部,水環境課,令和02年05月11日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,令和２年度水質規制業務ｼｽﾃﾑ用ﾌｧｲﾙｻｰﾊﾞの借入れ,"35,208 "
環境局,自然環境部,水環境課,令和02年05月11日,一般会計,環境費,環境保全費,自然環境費,使用料及賃借料,令和２年度ｶﾗｰﾌﾟﾘﾝﾀｰの借入れ,"6,270 "
環境局,自然環境部,水環境課,令和02年05月22日,一般会計,環境費,環境保全費,自然環境費,旅費 普通旅費,近接地内等の旅費（令和２年５月支出分）,"4,514 "
環境局,自然環境部,水環境課,令和02年05月22日,一般会計,環境費,環境保全費,自然環境費,旅費 特別旅費,近接地内等の旅費（令和２年５月支出分）,"1,072 "
環境局,自然環境部,水環境課,令和02年05月22日,一般会計,環境費,環境保全費,自然環境費,需用費 光熱水費,新今井橋・し尿回収施設に係る下水道料金4-5月分,"1,232 "
環境局,自然環境部,水環境課,令和02年05月25日,一般会計,環境費,環境保全費,自然環境費,役務費,５月分  公共料金支払,"2,785 "
環境局,環境改善部,計画課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,令和２年度「端末等の借入れ(長期継続契約）」の支払,"162,800 "
環境局,環境改善部,計画課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,需用費 一般需用費,複数の少額支払案件に係る前渡金の支出（5月分）,"47,515 "
環境局,環境改善部,計画課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,役務費,郵券の購入について（資金前渡）,"3,350 "
環境局,環境改善部,計画課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,役務費,郵券の購入について（資金前渡）,"39,860 "
環境局,環境改善部,計画課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,負担金補助及交付金,令和2年度関東地方大気環境対策推進連絡会の負担金,"30,000 "
環境局,環境改善部,化学物質対策課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"11,131 "
環境局,環境改善部,環境保安課,令和02年05月13日,一般会計,環境費,環境保全費,環境改善費,需用費 一般需用費,複数の少額支払案件に係る前渡金の支出（５月分）,"37,400 "
環境局,環境改善部,環境保安課,令和02年05月15日,一般会計,環境費,環境保全費,環境改善費,役務費,業務用ＭＣＡ無線機利用料の支出について（５月分）,"152,182 "
環境局,環境改善部,環境保安課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,役務費,令和２年度携帯電話利用料金の支出について（４月分）,"3,865 "
環境局,環境改善部,環境保安課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,庁有車（電気自動車）の借入れ（４月分）,"316,140 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"6,096 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"6,096 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"6,096 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"6,096 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"6,096 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,752 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,752 "
環境局,環境改善部,大気保全課,令和02年05月11日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,752 "
環境局,環境改善部,大気保全課,令和02年05月15日,一般会計,環境費,環境保全費,環境改善費,役務費,大気汚染監視システムの回線経費(ビジネスイーサ),"126,170 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,大気規制業務支援ｼｽﾃﾑのﾌｧｲﾙｻｰﾊﾞｰ等の借入その2,"52,580 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,696 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"2,893 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"2,943 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,014 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,014 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,014 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,014 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"3,014 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"60,243 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"73,251 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"61,195 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"152,539 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"37,933 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"118,134 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"101,768 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"79,691 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"100,150 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"44,407 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"52,267 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"48,049 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"84,640 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"86,579 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"61,839 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"75,308 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"71,913 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"61,146 "
環境局,環境改善部,大気保全課,令和02年05月18日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"59,829 "
環境局,環境改善部,大気保全課,令和02年05月19日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,緊急時連絡用同報ファックスシステム用機器の借入,"764,316 "
環境局,環境改善部,大気保全課,令和02年05月19日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,デジタル式騒音自動記録計の借入常時2台移動2台EF,"560,952 "
環境局,環境改善部,大気保全課,令和02年05月19日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計借入航空機騒音移動監視用D）,"129,276 "
環境局,環境改善部,大気保全課,令和02年05月19日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計の借入 騒音移動監視2台GH,"243,000 "
環境局,環境改善部,大気保全課,令和02年05月19日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,航空機騒音中央処理装置の借入れの継続支払　4月分,"300,024 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,立川市泉町大気測定局使用料の支出（令和2年度分）,"394,440 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,818 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,818 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,818 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,818 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"117,112 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"2,757 "
環境局,環境改善部,大気保全課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,５月分  公共料金支払,"8,472 "
環境局,環境改善部,大気保全課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計(航空機騒音移動監視IJ)借入,"90,530 "
環境局,環境改善部,大気保全課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計(航空機騒音移動監視用C)借入,"43,670 "
環境局,環境改善部,大気保全課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計(航空機騒音移動監視用)借入,"90,640 "
環境局,環境改善部,大気保全課,令和02年05月21日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,立川飛行場航空機騒音使用料の支出（令和2年度分）,"22,668 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,大気汚染常時監視システムの借入れ,"6,907,464 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計借入(航空騒音常時監視２台）,"327,024 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,デジタル式騒音自動記録計の借入れに係る継続支払い,"620,676 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,庁有車（電気自動車）の借入れ（長期継続契約）,"210,760 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ式騒音自動記録計(航空機騒音M用)の借入れ,"575,300 "
環境局,環境改善部,大気保全課,令和02年05月22日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ﾃﾞｼﾞﾀﾙ騒音記録計借入航空機騒音常時監視2台固定5,"103,730 "
環境局,環境改善部,大気保全課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,五日市街道武蔵境測定局に係る土地使用料（前払い）,"182,196 "
環境局,環境改善部,大気保全課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"2,684 "
環境局,環境改善部,大気保全課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,需用費 光熱水費,５月分  公共料金支払,"1,950 "
環境局,環境改善部,大気保全課,令和02年05月28日,一般会計,環境費,環境保全費,環境改善費,役務費,大気汚染緊急時連絡用プロバイダー契約　4月分,"10,780 "
環境局,環境改善部,大気保全課,令和02年05月28日,一般会計,環境費,環境保全費,環境改善費,負担金補助及交付金,東京スカイツリー測定局設置光熱水費支払い(4月分),"50,840 "
環境局,環境改善部,自動車環境課,令和02年05月01日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,ＥＴＣマイレージサービス経費支出(令和２年５月分),"80,000 "
環境局,環境改善部,自動車環境課,令和02年05月20日,一般会計,環境費,環境保全費,環境改善費,役務費,複数の少額支払案件に係る前渡金（５月分）請求,"24,780 "
環境局,環境改善部,自動車環境課,令和02年05月26日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,自動車環境管理計画書システム用機器借入れ（４月分）,"65,232 "
環境局,環境改善部,自動車環境課,令和02年05月27日,一般会計,環境費,環境保全費,地球環境エネルギー費,投資及出資金,次世代タクシーの普及促進事業に係る出えん金の支出,"3,600,000,000 "
環境局,環境改善部,自動車環境課,令和02年05月28日,一般会計,環境費,環境保全費,環境改善費,使用料及賃借料,環保全融資利子補給金計算システム機器借入（４月分）,"45,036 "
環境局,資源循環推進部,計画課,令和02年05月12日,一般会計,環境費,廃棄物費,管理費,使用料及賃借料,シュレッダーの借入れに係る継続支払について,"16,092 "
環境局,資源循環推進部,計画課,令和02年05月13日,一般会計,環境費,廃棄物費,管理費,需用費 一般需用費,複数の少額支払い案件(５月),"186,227 "
環境局,資源循環推進部,計画課,令和02年05月13日,一般会計,環境費,廃棄物費,管理費,役務費,複数の少額支払い案件(５月),"2,200 "
環境局,資源循環推進部,計画課,令和02年05月14日,一般会計,環境費,廃棄物費,管理費,役務費,廃車に伴う資金前渡,"9,900 "
環境局,資源循環推進部,計画課,令和02年05月18日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費 一般需用費,業務用ポリ袋等の買入れに係る支出,"245,300 "
環境局,資源循環推進部,計画課,令和02年05月19日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,庁有車の借入れ,"70,950 "
環境局,資源循環推進部,計画課,令和02年05月19日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,庁有車の借入れ,"63,910 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,管理費,旅費 普通旅費,令和２年４月分の確定払い旅費の支出,"5,787 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,廃棄物対策費,負担金補助及交付金,加入団体会費支出(廃棄物資源循環学会),"50,000 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,廃棄物対策費,負担金補助及交付金,加入団体会費支出(全国都市清掃会議),"30,000 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,管理費,需用費 一般需用費,複合機の複写サービスに関する契約(４月分),"3,300 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費 光熱水費,ガソリンの買入れ(４月分),"5,544 "
環境局,資源循環推進部,計画課,令和02年05月28日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費 光熱水費,ガソリンの買入れ(４月分),"7,761 "
環境局,資源循環推進部,一般廃棄物対策課,令和02年05月14日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,浄化槽管理台帳システム機器の借入に要する経費の支払,"27,280 "
環境局,資源循環推進部,一般廃棄物対策課,令和02年05月15日,一般会計,環境費,廃棄物費,廃棄物対策費,役務費,複数の少額支払案件に係る前渡金請求（５月分）,"29,000 "
環境局,資源循環推進部,一般廃棄物対策課,令和02年05月15日,一般会計,環境費,廃棄物費,廃棄物対策費,需用費 一般需用費,複数の少額支払案件に係る前渡金精算（５月分）,"27,132 "
環境局,資源循環推進部,一般廃棄物対策課,令和02年05月21日,一般会計,環境費,廃棄物費,廃棄物対策費,使用料及賃借料,東京23区廃棄物情報管理システム用機器の借入れ,"57,240 "
環境局,資源循環推進部,一般廃棄物対策課,令和02年05月29日,一般会計,環境費,廃棄物費,廃棄物対策費,役務費,郵便料金の支払い（資金前渡）,"10,884 "
環境局,資源循環推進部,産業廃棄物対策課,令和02年05月01日,一般会計,環境費,廃棄物費,廃棄物対策費,役務費,郵券の買入れ（報告公表制度）,"97,102 "
