分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,豊洲,Sui_K1,2022-09-10,大物,いんど（冷凍）,せり・入札,8388.0
水産,豊洲,Sui_K1,2022-09-10,大物,まかじき（生鮮）,せり・入札,76.0
水産,豊洲,Sui_K1,2022-09-10,大物,めかじき（生鮮）,せり・入札,7222.0
水産,豊洲,Sui_K1,2022-09-10,大物,めかじき（冷凍）,せり・入札,1280.0
水産,豊洲,Sui_K1,2022-09-10,大物,その他（大物冷）,せり・入札,609.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,しばえび,せり・入札,5.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,くるまえび,せり・入札,1748.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,めじ,相対,54.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,まだい,相対,26377.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,きんめだい,相対,5532.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あまだい,せり・入札,9.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あまだい,相対,375.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,ぶり・わらさ,相対,102946.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,いなだ・わかし,相対,21541.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,はまち,相対,6551.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,ひらめ,相対,1966.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,かれい,相対,14454.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あじ,相対,9535.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,さば,相対,24071.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,かつお,相対,19798.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,いわし,相対,8328.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,にしん,相対,2936.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,さんま,相対,14087.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,するめいか,相対,21064.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,やりいか,相対,646.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,煮だこ,相対,3728.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,たら類,相対,9489.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,さけます類,相対,28103.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,かます,相対,1841.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,めばる,相対,1158.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,さわら・さごち,相対,2777.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,きんき,相対,1328.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,すずき,相対,3477.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,きす,相対,325.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,いさき,相対,602.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,たかべ,相対,4.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,こはだ,相対,1160.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,まながつお,せり・入札,18.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,まながつお,相対,207.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,とびうお,相対,438.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,たちうお,相対,2567.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あんこう,相対,414.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あゆ,相対,875.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,かき,相対,66.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,ほたて,相対,2986.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,あかがい,相対,1858.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,うに,せり・入札,1617.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,うに,相対,2709.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,けがに,相対,1503.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,その他（鮮魚）,せり・入札,171.0
水産,豊洲,Sui_K1,2022-09-10,鮮魚,その他（鮮魚）,相対,104011.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活またい,せり・入札,912.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活またい,相対,14847.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活ひらめ,せり・入札,791.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活ひらめ,相対,1019.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活かんぱち,相対,5553.0
水産,豊洲,Sui_K1,2022-09-10,活魚,活あなご,相対,3780.0
水産,豊洲,Sui_K1,2022-09-10,活魚,その他（活魚）,せり・入札,2158.0
水産,豊洲,Sui_K1,2022-09-10,活魚,その他（活魚）,相対,4971.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷さば,相対,2801.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷さんま,相対,893.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷するめ,相対,2409.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷まだい,相対,110.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷にしん,相対,122.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷ぎんだら,相対,6664.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷かれい,相対,4429.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷さけ,相対,42808.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷もんごう,相対,5887.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷たこ,相対,3930.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷えび,相対,10916.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,冷煮ずわい,相対,152.0
水産,豊洲,Sui_K1,2022-09-10,冷凍,その他（冷凍）,相対,30340.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,塩さけ,相対,9804.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,塩かずのこ,相対,1392.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,こうなご,相対,2.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,しらす干,せり・入札,19555.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,にぼし,せり・入札,682.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,身欠にしん,相対,612.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,開干さんま,相対,1817.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,開干さば,相対,5523.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,開干かます,相対,328.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,開干あじ,相対,10409.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,めざし,相対,396.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,蒲焼うなぎ,相対,1532.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,ししゃも,相対,2518.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,煮ほたるいか,相対,498.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,すけこ,相対,2674.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,かまぼこ,相対,2027.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,ちくわ,相対,2113.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,あげもの,相対,4774.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,塩ます,相対,259.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,干するめ,相対,1017.0
水産,豊洲,Sui_K1,2022-09-10,塩干加工,その他（塩干加工）,相対,191689.0
水産,足立,Sui_K2,2022-09-10,大物,まぐろ（生鮮）,せり・入札,119.0
水産,足立,Sui_K2,2022-09-10,大物,まぐろ（生鮮）,相対,401.0
水産,足立,Sui_K2,2022-09-10,大物,めばち（生鮮）,せり・入札,73.0
水産,足立,Sui_K2,2022-09-10,大物,めばち（冷凍）,せり・入札,786.0
水産,足立,Sui_K2,2022-09-10,大物,めかじき（生鮮）,相対,28.0
水産,足立,Sui_K2,2022-09-10,大物,その他（大物冷）,相対,785.0
水産,足立,Sui_K2,2022-09-10,鮮魚,きんめだい,相対,56.0
水産,足立,Sui_K2,2022-09-10,鮮魚,ぶり・わらさ,相対,1302.0
水産,足立,Sui_K2,2022-09-10,鮮魚,ぶり・わらさ,第三者販売,16.0
水産,足立,Sui_K2,2022-09-10,鮮魚,はまち,相対,183.0
水産,足立,Sui_K2,2022-09-10,鮮魚,はまち,第三者販売,131.0
水産,足立,Sui_K2,2022-09-10,鮮魚,かれい,相対,26.0
水産,足立,Sui_K2,2022-09-10,鮮魚,あじ,相対,175.0
水産,足立,Sui_K2,2022-09-10,鮮魚,あじ,第三者販売,16.0
水産,足立,Sui_K2,2022-09-10,鮮魚,さば,相対,130.0
水産,足立,Sui_K2,2022-09-10,鮮魚,さば,第三者販売,2.0
水産,足立,Sui_K2,2022-09-10,鮮魚,かつお,相対,824.0
水産,足立,Sui_K2,2022-09-10,鮮魚,かつお,第三者販売,58.0
水産,足立,Sui_K2,2022-09-10,鮮魚,いわし,相対,77.0
水産,足立,Sui_K2,2022-09-10,鮮魚,いわし,第三者販売,10.0
水産,足立,Sui_K2,2022-09-10,鮮魚,さんま,相対,282.0
水産,足立,Sui_K2,2022-09-10,鮮魚,さんま,第三者販売,10.0
水産,足立,Sui_K2,2022-09-10,鮮魚,するめいか,相対,255.0
水産,足立,Sui_K2,2022-09-10,鮮魚,するめいか,第三者販売,5.0
水産,足立,Sui_K2,2022-09-10,鮮魚,さわら・さごち,相対,8.0
水産,足立,Sui_K2,2022-09-10,鮮魚,いさき,相対,40.0
水産,足立,Sui_K2,2022-09-10,鮮魚,あんこう,相対,18.0
水産,足立,Sui_K2,2022-09-10,鮮魚,かき,相対,172.0
水産,足立,Sui_K2,2022-09-10,鮮魚,うに,相対,87.0
水産,足立,Sui_K2,2022-09-10,鮮魚,その他（鮮魚）,相対,4329.0
水産,足立,Sui_K2,2022-09-10,鮮魚,その他（鮮魚）,第三者販売,377.0
水産,足立,Sui_K2,2022-09-10,活魚,活またい,相対,1186.0
水産,足立,Sui_K2,2022-09-10,活魚,活またい,第三者販売,1494.0
水産,足立,Sui_K2,2022-09-10,活魚,活ひらめ,相対,70.0
水産,足立,Sui_K2,2022-09-10,活魚,活ひらめ,第三者販売,7.0
水産,足立,Sui_K2,2022-09-10,活魚,その他（活魚）,相対,1456.0
水産,足立,Sui_K2,2022-09-10,活魚,その他（活魚）,第三者販売,1129.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷さば,相対,218.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷するめ,相対,169.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷ぎんだら,相対,93.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷ぎんだら,第三者販売,45.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷さけ,相対,231.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷さけ,第三者販売,485.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷えび,相対,11.0
水産,足立,Sui_K2,2022-09-10,冷凍,冷えび,第三者販売,22.0
水産,足立,Sui_K2,2022-09-10,冷凍,その他（冷凍）,相対,3081.0
水産,足立,Sui_K2,2022-09-10,冷凍,その他（冷凍）,第三者販売,1381.0
水産,足立,Sui_K2,2022-09-10,塩干加工,塩さけ,相対,484.0
水産,足立,Sui_K2,2022-09-10,塩干加工,塩さけ,第三者販売,160.0
水産,足立,Sui_K2,2022-09-10,塩干加工,しらす干,相対,155.0
水産,足立,Sui_K2,2022-09-10,塩干加工,しらす干,第三者販売,128.0
水産,足立,Sui_K2,2022-09-10,塩干加工,開干さんま,相対,52.0
水産,足立,Sui_K2,2022-09-10,塩干加工,開干さば,相対,18.0
水産,足立,Sui_K2,2022-09-10,塩干加工,開干あじ,相対,75.0
水産,足立,Sui_K2,2022-09-10,塩干加工,開干あじ,第三者販売,22.0
水産,足立,Sui_K2,2022-09-10,塩干加工,蒲焼うなぎ,相対,45.0
水産,足立,Sui_K2,2022-09-10,塩干加工,蒲焼うなぎ,第三者販売,22.0
水産,足立,Sui_K2,2022-09-10,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2022-09-10,塩干加工,かまぼこ,相対,80.0
水産,足立,Sui_K2,2022-09-10,塩干加工,かまぼこ,第三者販売,3.0
水産,足立,Sui_K2,2022-09-10,塩干加工,その他（塩干加工）,相対,9724.0
水産,足立,Sui_K2,2022-09-10,塩干加工,その他（塩干加工）,第三者販売,1797.0
水産,大田,Sui_K3,2022-09-10,大物,まぐろ（生鮮）,相対,365.0
水産,大田,Sui_K3,2022-09-10,大物,めばち（冷凍）,せり・入札,129.0
水産,大田,Sui_K3,2022-09-10,大物,その他（大物冷）,相対,391.0
水産,大田,Sui_K3,2022-09-10,鮮魚,まだい,相対,6.0
水産,大田,Sui_K3,2022-09-10,鮮魚,きんめだい,相対,10.0
水産,大田,Sui_K3,2022-09-10,鮮魚,ぶり・わらさ,相対,76.0
水産,大田,Sui_K3,2022-09-10,鮮魚,はまち,相対,9.0
水産,大田,Sui_K3,2022-09-10,鮮魚,あじ,相対,15.0
水産,大田,Sui_K3,2022-09-10,鮮魚,さば,相対,15.0
水産,大田,Sui_K3,2022-09-10,鮮魚,かつお,相対,109.0
水産,大田,Sui_K3,2022-09-10,鮮魚,するめいか,相対,10.0
水産,大田,Sui_K3,2022-09-10,鮮魚,その他（鮮魚）,相対,2000.0
水産,大田,Sui_K3,2022-09-10,活魚,活またい,相対,973.0
水産,大田,Sui_K3,2022-09-10,活魚,活またい,第三者販売,629.0
水産,大田,Sui_K3,2022-09-10,活魚,活ひらめ,相対,14.0
水産,大田,Sui_K3,2022-09-10,活魚,活ひらめ,第三者販売,62.0
水産,大田,Sui_K3,2022-09-10,活魚,その他（活魚）,相対,687.0
水産,大田,Sui_K3,2022-09-10,活魚,その他（活魚）,第三者販売,331.0
水産,大田,Sui_K3,2022-09-10,冷凍,冷するめ,相対,15.0
水産,大田,Sui_K3,2022-09-10,冷凍,冷えび,相対,10.0
水産,大田,Sui_K3,2022-09-10,冷凍,その他（冷凍）,相対,640.0
水産,大田,Sui_K3,2022-09-10,塩干加工,塩さけ,相対,28.0
水産,大田,Sui_K3,2022-09-10,塩干加工,しらす干,相対,12.0
水産,大田,Sui_K3,2022-09-10,塩干加工,開干さんま,相対,10.0
水産,大田,Sui_K3,2022-09-10,塩干加工,開干さば,相対,30.0
水産,大田,Sui_K3,2022-09-10,塩干加工,開干あじ,相対,10.0
水産,大田,Sui_K3,2022-09-10,塩干加工,蒲焼うなぎ,相対,60.0
水産,大田,Sui_K3,2022-09-10,塩干加工,その他（塩干加工）,相対,700.0
水産,豊洲,Sui_K1,2022-09-12,大物,まぐろ（生鮮）,せり・入札,35390.0
水産,豊洲,Sui_K1,2022-09-12,大物,まぐろ（冷凍）,せり・入札,16460.0
水産,豊洲,Sui_K1,2022-09-12,大物,きわだ（冷凍）,せり・入札,2758.0
水産,豊洲,Sui_K1,2022-09-12,大物,めばち（生鮮）,せり・入札,333.0
水産,豊洲,Sui_K1,2022-09-12,大物,めばち（冷凍）,せり・入札,35910.0
水産,豊洲,Sui_K1,2022-09-12,大物,いんど（生鮮）,せり・入札,7862.0
水産,豊洲,Sui_K1,2022-09-12,大物,いんど（冷凍）,せり・入札,12376.0
水産,豊洲,Sui_K1,2022-09-12,大物,まかじき（冷凍）,せり・入札,6.0
水産,豊洲,Sui_K1,2022-09-12,大物,めかじき（生鮮）,せり・入札,3380.0
水産,豊洲,Sui_K1,2022-09-12,大物,めかじき（冷凍）,せり・入札,2619.0
水産,豊洲,Sui_K1,2022-09-12,大物,その他（大物生）,せり・入札,100.0
水産,豊洲,Sui_K1,2022-09-12,大物,その他（大物冷）,せり・入札,310.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,しばえび,せり・入札,30.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,くるまえび,せり・入札,1551.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,めじ,相対,308.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,まだい,せり・入札,1.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,まだい,相対,24848.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,きんめだい,相対,5459.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あまだい,せり・入札,27.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あまだい,相対,1018.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,ぶり・わらさ,相対,60368.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,いなだ・わかし,相対,9063.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,はまち,相対,7078.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,ひらめ,せり・入札,10.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,ひらめ,相対,2724.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,かれい,相対,20227.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あじ,相対,10978.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,さば,相対,19737.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,かつお,相対,23974.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,いわし,相対,8731.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,にしん,相対,1710.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,さんま,相対,12697.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,するめいか,相対,8160.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,やりいか,相対,1342.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,煮だこ,相対,2978.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,たら類,相対,7210.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,すけそう,相対,308.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,さけます類,相対,27758.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,かます,相対,966.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,めばる,相対,1295.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,さわら・さごち,相対,2898.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,きんき,相対,1911.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,めぬけ,相対,46.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,すずき,相対,3474.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,きす,相対,342.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,いさき,相対,1655.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,こはだ,相対,1466.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,まながつお,せり・入札,20.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,まながつお,相対,164.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,とびうお,相対,361.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,たちうお,相対,2505.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あんこう,相対,1090.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あゆ,相対,715.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,かき,相対,362.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,ほたて,相対,2755.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,あかがい,相対,4064.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,うに,せり・入札,3289.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,うに,相対,1254.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,けがに,相対,1411.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,その他（鮮魚）,せり・入札,556.0
水産,豊洲,Sui_K1,2022-09-12,鮮魚,その他（鮮魚）,相対,89182.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活またい,せり・入札,589.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活またい,相対,13643.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活ひらめ,せり・入札,730.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活ひらめ,相対,1336.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活かんぱち,相対,4958.0
水産,豊洲,Sui_K1,2022-09-12,活魚,活あなご,相対,4395.0
水産,豊洲,Sui_K1,2022-09-12,活魚,その他（活魚）,せり・入札,2752.0
水産,豊洲,Sui_K1,2022-09-12,活魚,その他（活魚）,相対,4949.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷さば,相対,2327.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷さんま,相対,1007.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷するめ,相対,2047.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷にしん,相対,13699.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷ぎんだら,相対,6552.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷かれい,相対,15329.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷さけ,相対,21947.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷もんごう,相対,421.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷たこ,相対,1582.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷えび,相対,11498.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,冷煮ずわい,相対,289.0
水産,豊洲,Sui_K1,2022-09-12,冷凍,その他（冷凍）,相対,36933.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,塩さけ,相対,12447.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,塩かずのこ,相対,326.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,こうなご,相対,2.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,しらす干,せり・入札,14266.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,にぼし,せり・入札,2073.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,身欠にしん,相対,323.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,開干さんま,相対,2588.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,開干さば,相対,6584.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,開干かます,相対,860.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,開干あじ,相対,9963.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,めざし,相対,417.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,蒲焼うなぎ,相対,1937.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,ししゃも,相対,3756.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,煮ほたるいか,相対,374.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,すけこ,相対,4137.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,かまぼこ,相対,3416.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,ちくわ,相対,2525.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,あげもの,相対,6489.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,塩ます,相対,384.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,干するめ,相対,1509.0
水産,豊洲,Sui_K1,2022-09-12,塩干加工,その他（塩干加工）,相対,202119.0
水産,足立,Sui_K2,2022-09-12,大物,まぐろ（生鮮）,せり・入札,82.0
水産,足立,Sui_K2,2022-09-12,大物,まぐろ（生鮮）,相対,624.0
水産,足立,Sui_K2,2022-09-12,大物,めばち（冷凍）,せり・入札,1861.0
水産,足立,Sui_K2,2022-09-12,大物,めばち（冷凍）,相対,176.0
水産,足立,Sui_K2,2022-09-12,大物,めばち（冷凍）,第三者販売,49.0
水産,足立,Sui_K2,2022-09-12,大物,いんど（冷凍）,せり・入札,94.0
水産,足立,Sui_K2,2022-09-12,大物,めかじき（生鮮）,相対,15.0
水産,足立,Sui_K2,2022-09-12,大物,その他（大物冷）,相対,709.0
水産,足立,Sui_K2,2022-09-12,鮮魚,きんめだい,相対,44.0
水産,足立,Sui_K2,2022-09-12,鮮魚,ぶり・わらさ,相対,585.0
水産,足立,Sui_K2,2022-09-12,鮮魚,ぶり・わらさ,第三者販売,45.0
水産,足立,Sui_K2,2022-09-12,鮮魚,はまち,相対,166.0
水産,足立,Sui_K2,2022-09-12,鮮魚,はまち,第三者販売,15.0
水産,足立,Sui_K2,2022-09-12,鮮魚,かれい,相対,85.0
水産,足立,Sui_K2,2022-09-12,鮮魚,あじ,相対,305.0
水産,足立,Sui_K2,2022-09-12,鮮魚,あじ,第三者販売,45.0
水産,足立,Sui_K2,2022-09-12,鮮魚,さば,相対,174.0
水産,足立,Sui_K2,2022-09-12,鮮魚,さば,第三者販売,4.0
水産,足立,Sui_K2,2022-09-12,鮮魚,かつお,相対,742.0
水産,足立,Sui_K2,2022-09-12,鮮魚,かつお,第三者販売,46.0
水産,足立,Sui_K2,2022-09-12,鮮魚,いわし,相対,96.0
水産,足立,Sui_K2,2022-09-12,鮮魚,いわし,第三者販売,37.0
水産,足立,Sui_K2,2022-09-12,鮮魚,さんま,相対,268.0
水産,足立,Sui_K2,2022-09-12,鮮魚,さんま,第三者販売,16.0
水産,足立,Sui_K2,2022-09-12,鮮魚,するめいか,相対,120.0
水産,足立,Sui_K2,2022-09-12,鮮魚,するめいか,第三者販売,5.0
水産,足立,Sui_K2,2022-09-12,鮮魚,さわら・さごち,相対,4.0
水産,足立,Sui_K2,2022-09-12,鮮魚,いさき,相対,6.0
水産,足立,Sui_K2,2022-09-12,鮮魚,あんこう,相対,12.0
水産,足立,Sui_K2,2022-09-12,鮮魚,あんこう,第三者販売,34.0
水産,足立,Sui_K2,2022-09-12,鮮魚,かき,相対,246.0
水産,足立,Sui_K2,2022-09-12,鮮魚,うに,相対,63.0
水産,足立,Sui_K2,2022-09-12,鮮魚,その他（鮮魚）,相対,5671.0
水産,足立,Sui_K2,2022-09-12,鮮魚,その他（鮮魚）,第三者販売,2601.0
水産,足立,Sui_K2,2022-09-12,活魚,活またい,相対,335.0
水産,足立,Sui_K2,2022-09-12,活魚,活またい,第三者販売,974.0
水産,足立,Sui_K2,2022-09-12,活魚,活ひらめ,相対,55.0
水産,足立,Sui_K2,2022-09-12,活魚,活ひらめ,第三者販売,322.0
水産,足立,Sui_K2,2022-09-12,活魚,その他（活魚）,相対,380.0
水産,足立,Sui_K2,2022-09-12,活魚,その他（活魚）,第三者販売,919.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷さば,相対,175.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷するめ,相対,159.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷ぎんだら,相対,135.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷ぎんだら,第三者販売,10.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷さけ,相対,265.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷さけ,第三者販売,250.0
水産,足立,Sui_K2,2022-09-12,冷凍,冷えび,相対,11.0
水産,足立,Sui_K2,2022-09-12,冷凍,その他（冷凍）,相対,2210.0
水産,足立,Sui_K2,2022-09-12,冷凍,その他（冷凍）,第三者販売,2278.0
水産,足立,Sui_K2,2022-09-12,塩干加工,塩さけ,相対,352.0
水産,足立,Sui_K2,2022-09-12,塩干加工,塩さけ,第三者販売,104.0
水産,足立,Sui_K2,2022-09-12,塩干加工,しらす干,相対,72.0
水産,足立,Sui_K2,2022-09-12,塩干加工,しらす干,第三者販売,12.0
水産,足立,Sui_K2,2022-09-12,塩干加工,開干さんま,相対,28.0
水産,足立,Sui_K2,2022-09-12,塩干加工,開干さば,相対,4.0
