日付,種別,区分,販売方法,産地,卸売頭数,規格等
2022-06-09,豚,生体,せり,岩手県,78,上
2022-06-09,豚,生体,せり,栃木県,36,上
2022-06-09,豚,生体,せり,秋田県,33,上
2022-06-09,豚,生体,せり,千葉県,31,上
2022-06-09,豚,生体,せり,群馬県,23,上
2022-06-10,牛,生体,せり,茨城県,13,和牛　去勢　Ａ－４
2022-06-10,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2022-06-10,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2022-06-10,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-06-10,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2022-06-10,豚,生体,せり,茨城県,139,上
2022-06-10,豚,生体,せり,千葉県,62,上
2022-06-10,豚,生体,せり,秋田県,50,上
2022-06-10,豚,生体,せり,岩手県,48,上
2022-06-10,豚,生体,せり,福島県,34,上
2022-06-13,牛,生体,せり,福島県,8,和牛　去勢　Ａ－４
2022-06-13,牛,生体,せり,宮城県,2,和牛　去勢　Ａ－４
2022-06-13,牛,生体,せり,栃木県,2,和牛　去勢　Ａ－４
2022-06-13,牛,生体,せり,埼玉県,1,和牛　去勢　Ａ－４
2022-06-13,牛,生体,せり,佐賀県,1,和牛　去勢　Ａ－４
2022-06-13,豚,生体,せり,岩手県,64,上
2022-06-13,豚,生体,せり,秋田県,38,上
2022-06-13,豚,生体,せり,千葉県,18,上
2022-06-13,豚,生体,せり,群馬県,13,上
2022-06-13,豚,生体,せり,宮城県,10,上
2022-06-14,牛,生体,せり,栃木県,13,和牛　去勢　Ａ－４
2022-06-14,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2022-06-14,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2022-06-14,牛,生体,せり,長野県,5,和牛　去勢　Ａ－４
2022-06-14,牛,生体,せり,岩手県,4,和牛　去勢　Ａ－４
2022-06-14,豚,生体,せり,茨城県,113,上
2022-06-14,豚,生体,せり,秋田県,57,上
2022-06-14,豚,生体,せり,埼玉県,52,上
2022-06-14,豚,生体,せり,群馬県,42,上
2022-06-14,豚,生体,せり,千葉県,36,上
2022-06-15,牛,生体,せり,青森県,9,和牛　去勢　Ａ－４
2022-06-15,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2022-06-15,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2022-06-15,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2022-06-15,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-06-15,豚,生体,せり,岩手県,86,上
2022-06-15,豚,生体,せり,茨城県,50,上
2022-06-15,豚,生体,せり,群馬県,40,上
2022-06-15,豚,生体,せり,千葉県,10,上
2022-06-15,豚,生体,せり,埼玉県,2,上
2022-06-16,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2022-06-16,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2022-06-16,牛,生体,せり,熊本県,4,和牛　去勢　Ａ－４
2022-06-16,牛,生体,せり,青森県,3,和牛　去勢　Ａ－４
2022-06-16,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2022-06-16,豚,生体,せり,岩手県,82,上
2022-06-16,豚,生体,せり,秋田県,47,上
2022-06-16,豚,生体,せり,千葉県,42,上
2022-06-16,豚,生体,せり,茨城県,26,上
2022-06-16,豚,生体,せり,栃木県,14,上
2022-06-17,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2022-06-17,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2022-06-17,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2022-06-17,牛,生体,せり,群馬県,4,和牛　去勢　Ａ－４
2022-06-17,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2022-06-17,豚,生体,せり,茨城県,90,上
2022-06-17,豚,生体,せり,千葉県,73,上
2022-06-17,豚,生体,せり,秋田県,62,上
2022-06-17,豚,生体,せり,群馬県,46,上
2022-06-17,豚,生体,せり,岩手県,44,上
2022-06-20,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2022-06-20,牛,生体,せり,北海道,1,和牛　去勢　Ａ－４
2022-06-20,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2022-06-20,牛,生体,せり,三重県,1,和牛　去勢　Ａ－４
2022-06-20,豚,生体,せり,岩手県,48,上
2022-06-20,豚,生体,せり,千葉県,45,上
2022-06-20,豚,生体,せり,秋田県,41,上
2022-06-20,豚,生体,せり,栃木県,30,上
2022-06-20,豚,生体,せり,群馬県,21,上
2022-06-21,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2022-06-21,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2022-06-21,牛,生体,せり,長野県,6,和牛　去勢　Ａ－４
2022-06-21,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2022-06-21,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2022-06-21,豚,生体,せり,茨城県,128,上
2022-06-21,豚,生体,せり,千葉県,71,上
2022-06-21,豚,生体,せり,群馬県,69,上
2022-06-21,豚,生体,せり,埼玉県,60,上
2022-06-21,豚,生体,せり,岩手県,47,上
2022-06-22,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2022-06-22,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2022-06-22,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2022-06-22,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2022-06-22,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2022-06-22,豚,生体,せり,岩手県,71,上
2022-06-22,豚,生体,せり,群馬県,50,上
2022-06-22,豚,生体,せり,茨城県,36,上
2022-06-22,豚,生体,せり,栃木県,32,上
2022-06-22,豚,生体,せり,広島県,13,上
2022-06-23,牛,生体,せり,福島県,13,和牛　去勢　Ａ－４
2022-06-23,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2022-06-23,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2022-06-23,牛,生体,せり,新潟県,5,和牛　去勢　Ａ－４
2022-06-23,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2022-06-23,豚,生体,せり,岩手県,119,上
2022-06-23,豚,生体,せり,秋田県,42,上
2022-06-23,豚,生体,せり,栃木県,36,上
2022-06-23,豚,生体,せり,千葉県,25,上
2022-06-23,豚,生体,せり,茨城県,24,上
2022-06-24,牛,生体,せり,北海道,13,和牛　去勢　Ａ－４
2022-06-24,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2022-06-24,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2022-06-24,牛,生体,せり,島根県,5,和牛　去勢　Ａ－４
2022-06-24,牛,生体,せり,広島県,3,和牛　去勢　Ａ－４
2022-06-24,豚,生体,せり,茨城県,108,上
2022-06-24,豚,生体,せり,千葉県,54,上
2022-06-24,豚,生体,せり,秋田県,53,上
2022-06-24,豚,生体,せり,岩手県,50,上
2022-06-24,豚,生体,せり,福島県,37,上
2022-06-27,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2022-06-27,牛,生体,せり,埼玉県,2,和牛　去勢　Ａ－４
2022-06-27,牛,生体,せり,神奈川県,2,和牛　去勢　Ａ－４
2022-06-27,牛,生体,せり,佐賀県,2,和牛　去勢　Ａ－４
2022-06-27,豚,生体,せり,岩手県,45,上
2022-06-27,豚,生体,せり,秋田県,37,上
2022-06-27,豚,生体,せり,茨城県,18,上
2022-06-27,豚,生体,せり,千葉県,16,上
2022-06-27,豚,生体,せり,群馬県,13,上
2022-06-28,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2022-06-28,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2022-06-28,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2022-06-28,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2022-06-28,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2022-06-28,豚,生体,せり,茨城県,116,上
2022-06-28,豚,生体,せり,岩手県,72,上
2022-06-28,豚,生体,せり,群馬県,64,上
2022-06-28,豚,生体,せり,埼玉県,56,上
2022-06-28,豚,生体,せり,千葉県,45,上
2022-06-29,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2022-06-29,牛,生体,せり,千葉県,8,和牛　去勢　Ａ－４
2022-06-29,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2022-06-29,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2022-06-29,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-06-29,豚,生体,せり,岩手県,76,上
2022-06-29,豚,生体,せり,茨城県,64,上
2022-06-29,豚,生体,せり,群馬県,43,上
2022-06-29,豚,生体,せり,千葉県,41,上
2022-06-29,豚,生体,せり,栃木県,33,上
2022-06-30,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2022-06-30,牛,生体,せり,群馬県,3,和牛　去勢　Ａ－４
2022-06-30,牛,生体,せり,栃木県,2,和牛　去勢　Ａ－４
2022-06-30,牛,生体,せり,青森県,1,和牛　去勢　Ａ－４
2022-06-30,牛,生体,せり,岩手県,1,和牛　去勢　Ａ－４
2022-06-30,豚,生体,せり,岩手県,80,上
2022-06-30,豚,生体,せり,千葉県,44,上
2022-06-30,豚,生体,せり,秋田県,36,上
2022-06-30,豚,生体,せり,茨城県,28,上
2022-06-30,豚,生体,せり,栃木県,20,上
2022-07-01,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2022-07-01,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-07-01,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2022-07-01,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2022-07-01,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2022-07-01,豚,生体,せり,茨城県,102,上
2022-07-01,豚,生体,せり,岩手県,78,上
2022-07-01,豚,生体,せり,千葉県,63,上
2022-07-01,豚,生体,せり,群馬県,56,上
2022-07-01,豚,生体,せり,埼玉県,40,上
2022-07-04,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2022-07-04,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2022-07-04,牛,生体,せり,茨城県,2,和牛　去勢　Ａ－４
2022-07-04,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2022-07-04,牛,生体,せり,滋賀県,1,和牛　去勢　Ａ－４
2022-07-04,豚,生体,せり,岩手県,51,上
2022-07-04,豚,生体,せり,秋田県,40,上
2022-07-04,豚,生体,せり,千葉県,37,上
2022-07-04,豚,生体,せり,群馬県,26,上
2022-07-04,豚,生体,せり,栃木県,18,上
2022-07-05,牛,生体,せり,栃木県,18,和牛　去勢　Ａ－４
2022-07-05,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2022-07-05,牛,生体,せり,千葉県,7,和牛　去勢　Ａ－４
2022-07-05,牛,生体,せり,岩手県,4,和牛　去勢　Ａ－４
2022-07-05,牛,生体,せり,長野県,4,和牛　去勢　Ａ－４
2022-07-05,豚,生体,せり,茨城県,153,上
2022-07-05,豚,生体,せり,岩手県,53,上
2022-07-05,豚,生体,せり,秋田県,53,上
2022-07-05,豚,生体,せり,埼玉県,48,上
2022-07-05,豚,生体,せり,千葉県,39,上
2022-07-06,牛,生体,せり,茨城県,10,和牛　去勢　Ａ－４
2022-07-06,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2022-07-06,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2022-07-06,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2022-07-06,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2022-07-06,豚,生体,せり,群馬県,71,上
2022-07-06,豚,生体,せり,岩手県,64,上
2022-07-06,豚,生体,せり,茨城県,30,上
2022-07-06,豚,生体,せり,千葉県,29,上
2022-07-06,豚,生体,せり,栃木県,22,上
2022-07-07,牛,生体,せり,群馬県,18,和牛　去勢　Ａ－４
2022-07-07,牛,生体,せり,栃木県,15,和牛　去勢　Ａ－４
2022-07-07,牛,生体,せり,福島県,14,和牛　去勢　Ａ－４
2022-07-07,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2022-07-07,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-07-07,豚,生体,せり,岩手県,78,上
2022-07-07,豚,生体,せり,秋田県,33,上
2022-07-07,豚,生体,せり,栃木県,22,上
2022-07-07,豚,生体,せり,千葉県,22,上
2022-07-07,豚,生体,せり,茨城県,18,上
2022-07-08,牛,生体,せり,茨城県,25,和牛　去勢　Ａ－４
2022-07-08,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2022-07-08,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2022-07-08,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2022-07-08,牛,生体,せり,新潟県,4,和牛　去勢　Ａ－４
2022-07-08,豚,生体,せり,茨城県,113,上
2022-07-08,豚,生体,せり,千葉県,49,上
2022-07-08,豚,生体,せり,福島県,48,上
2022-07-08,豚,生体,せり,秋田県,44,上
2022-07-08,豚,生体,せり,岩手県,34,上
2022-07-11,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2022-07-11,牛,生体,せり,北海道,1,和牛　去勢　Ａ－４
2022-07-11,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2022-07-11,豚,生体,せり,岩手県,57,上
2022-07-11,豚,生体,せり,千葉県,51,上
2022-07-11,豚,生体,せり,秋田県,42,上
2022-07-11,豚,生体,せり,群馬県,28,上
2022-07-11,豚,生体,せり,栃木県,18,上
2022-07-12,牛,生体,せり,栃木県,22,和牛　去勢　Ａ－４
2022-07-12,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2022-07-12,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2022-07-12,牛,生体,せり,千葉県,6,和牛　去勢　Ａ－４
2022-07-12,牛,生体,せり,長野県,6,和牛　去勢　Ａ－４
2022-07-12,豚,生体,せり,茨城県,111,上
2022-07-12,豚,生体,せり,岩手県,50,上
2022-07-12,豚,生体,せり,埼玉県,41,上
2022-07-12,豚,生体,せり,秋田県,40,上
2022-07-12,豚,生体,せり,群馬県,32,上
2022-07-13,牛,生体,せり,群馬県,15,和牛　去勢　Ａ－４
2022-07-13,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2022-07-13,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-07-13,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2022-07-13,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2022-07-13,豚,生体,せり,群馬県,77,上
2022-07-13,豚,生体,せり,岩手県,52,上
2022-07-13,豚,生体,せり,茨城県,43,上
2022-07-13,豚,生体,せり,千葉県,28,上
2022-07-13,豚,生体,せり,栃木県,18,上
2022-07-14,牛,生体,せり,茨城県,13,和牛　去勢　Ａ－４
2022-07-14,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2022-07-14,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2022-07-14,牛,生体,せり,青森県,4,和牛　去勢　Ａ－４
2022-07-14,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2022-07-14,豚,生体,せり,岩手県,77,上
2022-07-14,豚,生体,せり,千葉県,68,上
2022-07-14,豚,生体,せり,秋田県,43,上
2022-07-14,豚,生体,せり,茨城県,33,上
2022-07-14,豚,生体,せり,栃木県,24,上
2022-07-15,牛,生体,せり,群馬県,14,和牛　去勢　Ａ－４
2022-07-15,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2022-07-15,牛,生体,せり,青森県,8,和牛　去勢　Ａ－４
2022-07-15,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2022-07-15,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2022-07-15,豚,生体,せり,茨城県,136,上
2022-07-15,豚,生体,せり,千葉県,57,上
2022-07-15,豚,生体,せり,秋田県,53,上
2022-07-15,豚,生体,せり,岩手県,49,上
2022-07-15,豚,生体,せり,福島県,49,上
2022-07-19,牛,生体,せり,青森県,1,和牛　去勢　Ａ－４
2022-07-19,牛,生体,せり,埼玉県,1,和牛　去勢　Ａ－４
2022-07-19,牛,生体,せり,千葉県,1,和牛　去勢　Ａ－４
2022-07-19,豚,生体,せり,岩手県,117,上
2022-07-19,豚,生体,せり,秋田県,42,上
2022-07-19,豚,生体,せり,栃木県,23,上
2022-07-19,豚,生体,せり,群馬県,18,上
2022-07-19,豚,生体,せり,宮城県,17,上
2022-07-20,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2022-07-20,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2022-07-20,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2022-07-20,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2022-07-20,牛,生体,せり,長野県,5,和牛　去勢　Ａ－４
2022-07-20,豚,生体,せり,群馬県,114,上
2022-07-20,豚,生体,せり,岩手県,80,上
2022-07-20,豚,生体,せり,茨城県,75,上
2022-07-20,豚,生体,せり,千葉県,64,上
2022-07-20,豚,生体,せり,埼玉県,42,上
2022-07-21,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2022-07-21,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2022-07-21,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2022-07-21,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2022-07-21,牛,生体,せり,岩手県,2,和牛　去勢　Ａ－４
2022-07-21,豚,生体,せり,千葉県,77,上
2022-07-21,豚,生体,せり,岩手県,71,上
2022-07-21,豚,生体,せり,秋田県,44,上
2022-07-21,豚,生体,せり,群馬県,43,上
2022-07-21,豚,生体,せり,茨城県,27,上
2022-07-22,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2022-07-22,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2022-07-22,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2022-07-22,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2022-07-22,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-07-22,豚,生体,せり,茨城県,123,上
2022-07-22,豚,生体,せり,千葉県,69,上
2022-07-22,豚,生体,せり,岩手県,68,上
2022-07-22,豚,生体,せり,福島県,55,上
2022-07-22,豚,生体,せり,秋田県,50,上
2022-07-25,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2022-07-25,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-07-25,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2022-07-25,牛,生体,せり,三重県,3,和牛　去勢　Ａ－４
2022-07-25,牛,生体,せり,青森県,1,和牛　去勢　Ａ－４
2022-07-25,豚,生体,せり,岩手県,73,上
2022-07-25,豚,生体,せり,千葉県,72,上
2022-07-25,豚,生体,せり,秋田県,48,上
2022-07-25,豚,生体,せり,福島県,36,上
2022-07-25,豚,生体,せり,群馬県,26,上
2022-07-26,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2022-07-26,牛,生体,せり,茨城県,10,和牛　去勢　Ａ－４
2022-07-26,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2022-07-26,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2022-07-26,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-07-26,豚,生体,せり,茨城県,93,上
2022-07-26,豚,生体,せり,秋田県,65,上
2022-07-26,豚,生体,せり,千葉県,45,上
2022-07-26,豚,生体,せり,埼玉県,41,上
2022-07-26,豚,生体,せり,岩手県,36,上
2022-07-27,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2022-07-27,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2022-07-27,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2022-07-27,牛,生体,せり,宮城県,3,和牛　去勢　Ａ－４
2022-07-27,牛,生体,せり,埼玉県,2,和牛　去勢　Ａ－４
2022-07-27,豚,生体,せり,群馬県,63,上
2022-07-27,豚,生体,せり,岩手県,57,上
2022-07-27,豚,生体,せり,千葉県,29,上
2022-07-27,豚,生体,せり,茨城県,25,上
2022-07-27,豚,生体,せり,広島県,7,上
2022-07-28,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2022-07-28,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2022-07-28,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2022-07-28,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2022-07-28,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-07-28,豚,生体,せり,岩手県,85,上
2022-07-28,豚,生体,せり,千葉県,60,上
2022-07-28,豚,生体,せり,秋田県,44,上
2022-07-28,豚,生体,せり,栃木県,18,上
2022-07-28,豚,生体,せり,茨城県,13,上
2022-08-01,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2022-08-01,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2022-08-01,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2022-08-01,豚,生体,せり,岩手県,53,上
2022-08-01,豚,生体,せり,秋田県,42,上
2022-08-01,豚,生体,せり,群馬県,32,上
2022-08-01,豚,生体,せり,宮城県,24,上
2022-08-01,豚,生体,せり,埼玉県,14,上
2022-08-02,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2022-08-02,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2022-08-02,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2022-08-02,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-08-02,牛,生体,せり,千葉県,4,和牛　去勢　Ａ－４
2022-08-02,豚,生体,せり,茨城県,104,上
2022-08-02,豚,生体,せり,千葉県,63,上
2022-08-02,豚,生体,せり,秋田県,59,上
2022-08-02,豚,生体,せり,群馬県,50,上
2022-08-02,豚,生体,せり,岩手県,43,上
2022-08-03,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2022-08-03,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2022-08-03,牛,生体,せり,栃木県,3,和牛　去勢　Ａ－４
2022-08-03,牛,生体,せり,千葉県,3,和牛　去勢　Ａ－４
2022-08-03,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2022-08-03,豚,生体,せり,岩手県,43,上
2022-08-03,豚,生体,せり,群馬県,34,上
2022-08-03,豚,生体,せり,埼玉県,25,上
2022-08-03,豚,生体,せり,茨城県,22,上
2022-08-03,豚,生体,せり,千葉県,7,上
2022-08-04,牛,生体,せり,栃木県,13,和牛　去勢　Ａ－４
2022-08-04,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2022-08-04,牛,生体,せり,福島県,8,和牛　去勢　Ａ－４
2022-08-04,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2022-08-04,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2022-08-04,豚,生体,せり,岩手県,80,上
2022-08-04,豚,生体,せり,群馬県,45,上
2022-08-04,豚,生体,せり,茨城県,43,上
2022-08-04,豚,生体,せり,秋田県,42,上
2022-08-04,豚,生体,せり,千葉県,30,上
2022-08-05,牛,生体,せり,茨城県,14,和牛　去勢　Ａ－４
2022-08-05,牛,生体,せり,岩手県,8,和牛　去勢　Ａ－４
2022-08-05,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2022-08-05,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2022-08-05,牛,生体,せり,青森県,6,和牛　去勢　Ａ－４
2022-08-05,豚,生体,せり,茨城県,112,上
2022-08-05,豚,生体,せり,岩手県,86,上
2022-08-05,豚,生体,せり,群馬県,57,上
2022-08-05,豚,生体,せり,秋田県,56,上
2022-08-05,豚,生体,せり,福島県,51,上
2022-08-08,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2022-08-08,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2022-08-08,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2022-08-08,牛,生体,せり,岩手県,1,和牛　去勢　Ａ－４
2022-08-08,牛,生体,せり,三重県,1,和牛　去勢　Ａ－４
2022-08-08,豚,生体,せり,千葉県,48,上
2022-08-08,豚,生体,せり,秋田県,45,上
2022-08-08,豚,生体,せり,岩手県,44,上
2022-08-08,豚,生体,せり,栃木県,18,上
2022-08-08,豚,生体,せり,宮城県,14,上
2022-08-09,牛,生体,せり,岩手県,9,和牛　去勢　Ａ－４
2022-08-09,牛,生体,せり,栃木県,9,和牛　去勢　Ａ－４
2022-08-09,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2022-08-09,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2022-08-09,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2022-08-09,豚,生体,せり,茨城県,112,上
2022-08-09,豚,生体,せり,群馬県,103,上
2022-08-09,豚,生体,せり,岩手県,68,上
2022-08-09,豚,生体,せり,千葉県,61,上
2022-08-09,豚,生体,せり,秋田県,60,上
2022-08-10,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2022-08-10,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2022-08-10,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2022-08-10,牛,生体,せり,群馬県,3,和牛　去勢　Ａ－４
2022-08-10,牛,生体,せり,岩手県,2,和牛　去勢　Ａ－４
2022-08-10,豚,生体,せり,群馬県,123,上
2022-08-10,豚,生体,せり,茨城県,80,上
2022-08-10,豚,生体,せり,岩手県,55,上
2022-08-10,豚,生体,せり,千葉県,22,上
2022-08-10,豚,生体,せり,栃木県,10,上
2022-08-12,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2022-08-12,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2022-08-12,牛,生体,せり,北海道,1,和牛　去勢　Ａ－４
2022-08-12,豚,生体,せり,茨城県,112,上
2022-08-12,豚,生体,せり,岩手県,75,上
2022-08-12,豚,生体,せり,福島県,58,上
2022-08-12,豚,生体,せり,秋田県,45,上
2022-08-12,豚,生体,せり,栃木県,29,上
2022-08-13,豚,生体,せり,茨城県,46,上
2022-08-13,豚,生体,せり,岩手県,39,上
2022-08-13,豚,生体,せり,秋田県,37,上
2022-08-13,豚,生体,せり,千葉県,34,上
2022-08-13,豚,生体,せり,栃木県,26,上
2022-08-18,牛,生体,せり,北海道,10,和牛　去勢　Ａ－４
2022-08-18,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2022-08-18,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2022-08-18,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2022-08-18,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2022-08-18,豚,生体,せり,千葉県,76,上
2022-08-18,豚,生体,せり,岩手県,75,上
2022-08-18,豚,生体,せり,茨城県,74,上
2022-08-18,豚,生体,せり,秋田県,42,上
2022-08-18,豚,生体,せり,栃木県,36,上
2022-08-19,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2022-08-19,牛,生体,せり,山形県,6,和牛　去勢　Ａ－４
2022-08-19,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2022-08-19,牛,生体,せり,北海道,5,和牛　去勢　Ａ－４
2022-08-19,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2022-08-19,豚,生体,せり,茨城県,128,上
2022-08-19,豚,生体,せり,秋田県,56,上
2022-08-19,豚,生体,せり,岩手県,51,上
