日付,種別,種類,区分,頭数(頭)
2022-06-15,こ牛,,本日と畜,0.0
2022-06-15,こ牛,,上場頭数(生体),0.0
2022-06-15,こ牛,,上場頭数(搬入),0.0
2022-06-16,牛,和牛,本日と畜,146.0
2022-06-16,牛,和牛,上場頭数(生体),215.0
2022-06-16,牛,和牛,上場頭数(搬入),39.0
2022-06-16,牛,交雑種,本日と畜,50.0
2022-06-16,牛,交雑種,上場頭数(生体),92.0
2022-06-16,牛,交雑種,上場頭数(搬入),26.0
2022-06-16,牛,乳牛,本日と畜,0.0
2022-06-16,牛,乳牛,上場頭数(生体),0.0
2022-06-16,牛,乳牛,上場頭数(搬入),70.0
2022-06-16,牛,計,本日と畜,196.0
2022-06-16,牛,計,上場頭数(生体),307.0
2022-06-16,牛,計,上場頭数(搬入),135.0
2022-06-16,馬,,本日と畜,0.0
2022-06-16,馬,,上場頭数(生体),0.0
2022-06-16,馬,,上場頭数(搬入),0.0
2022-06-16,豚,,本日と畜,992.0
2022-06-16,豚,,上場頭数(生体),636.0
2022-06-16,豚,,上場頭数(搬入),0.0
2022-06-16,こ牛,,本日と畜,0.0
2022-06-16,こ牛,,上場頭数(生体),0.0
2022-06-16,こ牛,,上場頭数(搬入),1.0
2022-06-17,牛,和牛,本日と畜,240.0
2022-06-17,牛,和牛,上場頭数(生体),147.0
2022-06-17,牛,和牛,上場頭数(搬入),82.5
2022-06-17,牛,交雑種,本日と畜,107.0
2022-06-17,牛,交雑種,上場頭数(生体),50.0
2022-06-17,牛,交雑種,上場頭数(搬入),22.0
2022-06-17,牛,乳牛,本日と畜,0.0
2022-06-17,牛,乳牛,上場頭数(生体),0.0
2022-06-17,牛,乳牛,上場頭数(搬入),42.0
2022-06-17,牛,計,本日と畜,347.0
2022-06-17,牛,計,上場頭数(生体),197.0
2022-06-17,牛,計,上場頭数(搬入),146.5
2022-06-17,馬,,本日と畜,0.0
2022-06-17,馬,,上場頭数(生体),0.0
2022-06-17,馬,,上場頭数(搬入),0.0
2022-06-17,豚,,本日と畜,696.0
2022-06-17,豚,,上場頭数(生体),992.0
2022-06-17,豚,,上場頭数(搬入),6.0
2022-06-17,こ牛,,本日と畜,0.0
2022-06-17,こ牛,,上場頭数(生体),0.0
2022-06-17,こ牛,,上場頭数(搬入),0.0
2022-06-20,牛,和牛,本日と畜,201.0
2022-06-20,牛,和牛,上場頭数(生体),239.0
2022-06-20,牛,和牛,上場頭数(搬入),35.0
2022-06-20,牛,交雑種,本日と畜,95.0
2022-06-20,牛,交雑種,上場頭数(生体),106.0
2022-06-20,牛,交雑種,上場頭数(搬入),20.0
2022-06-20,牛,乳牛,本日と畜,0.0
2022-06-20,牛,乳牛,上場頭数(生体),0.0
2022-06-20,牛,乳牛,上場頭数(搬入),43.0
2022-06-20,牛,計,本日と畜,296.0
2022-06-20,牛,計,上場頭数(生体),345.0
2022-06-20,牛,計,上場頭数(搬入),98.0
2022-06-20,馬,,本日と畜,0.0
2022-06-20,馬,,上場頭数(生体),0.0
2022-06-20,馬,,上場頭数(搬入),0.0
2022-06-20,豚,,本日と畜,871.0
2022-06-20,豚,,上場頭数(生体),696.0
2022-06-20,豚,,上場頭数(搬入),1.0
2022-06-20,こ牛,,本日と畜,0.0
2022-06-20,こ牛,,上場頭数(生体),0.0
2022-06-20,こ牛,,上場頭数(搬入),0.0
2022-06-21,牛,和牛,本日と畜,214.0
2022-06-21,牛,和牛,上場頭数(生体),201.0
2022-06-21,牛,和牛,上場頭数(搬入),38.0
2022-06-21,牛,交雑種,本日と畜,56.0
2022-06-21,牛,交雑種,上場頭数(生体),94.0
2022-06-21,牛,交雑種,上場頭数(搬入),1.0
2022-06-21,牛,乳牛,本日と畜,0.0
2022-06-21,牛,乳牛,上場頭数(生体),0.0
2022-06-21,牛,乳牛,上場頭数(搬入),32.0
2022-06-21,牛,計,本日と畜,270.0
2022-06-21,牛,計,上場頭数(生体),295.0
2022-06-21,牛,計,上場頭数(搬入),71.0
2022-06-21,馬,,本日と畜,0.0
2022-06-21,馬,,上場頭数(生体),0.0
2022-06-21,馬,,上場頭数(搬入),0.0
2022-06-21,豚,,本日と畜,482.0
2022-06-21,豚,,上場頭数(生体),946.0
2022-06-21,豚,,上場頭数(搬入),0.0
2022-06-21,こ牛,,本日と畜,0.0
2022-06-21,こ牛,,上場頭数(生体),0.0
2022-06-21,こ牛,,上場頭数(搬入),0.0
2022-06-22,牛,和牛,本日と畜,241.0
2022-06-22,牛,和牛,上場頭数(生体),214.0
2022-06-22,牛,和牛,上場頭数(搬入),77.5
2022-06-22,牛,交雑種,本日と畜,47.0
2022-06-22,牛,交雑種,上場頭数(生体),57.0
2022-06-22,牛,交雑種,上場頭数(搬入),98.0
2022-06-22,牛,乳牛,本日と畜,0.0
2022-06-22,牛,乳牛,上場頭数(生体),0.0
2022-06-22,牛,乳牛,上場頭数(搬入),52.0
2022-06-22,牛,計,本日と畜,288.0
2022-06-22,牛,計,上場頭数(生体),271.0
2022-06-22,牛,計,上場頭数(搬入),227.5
2022-06-22,馬,,本日と畜,0.0
2022-06-22,馬,,上場頭数(生体),0.0
2022-06-22,馬,,上場頭数(搬入),0.0
2022-06-22,豚,,本日と畜,808.0
2022-06-22,豚,,上場頭数(生体),547.0
2022-06-22,豚,,上場頭数(搬入),1.0
2022-06-22,こ牛,,本日と畜,0.0
2022-06-22,こ牛,,上場頭数(生体),0.0
2022-06-22,こ牛,,上場頭数(搬入),1.0
2022-06-23,牛,和牛,本日と畜,210.0
2022-06-23,牛,和牛,上場頭数(生体),241.0
2022-06-23,牛,和牛,上場頭数(搬入),69.0
2022-06-23,牛,交雑種,本日と畜,88.0
2022-06-23,牛,交雑種,上場頭数(生体),47.0
2022-06-23,牛,交雑種,上場頭数(搬入),44.0
2022-06-23,牛,乳牛,本日と畜,0.0
2022-06-23,牛,乳牛,上場頭数(生体),0.0
2022-06-23,牛,乳牛,上場頭数(搬入),97.0
2022-06-23,牛,計,本日と畜,298.0
2022-06-23,牛,計,上場頭数(生体),288.0
2022-06-23,牛,計,上場頭数(搬入),210.0
2022-06-23,馬,,本日と畜,0.0
2022-06-23,馬,,上場頭数(生体),0.0
2022-06-23,馬,,上場頭数(搬入),0.0
2022-06-23,豚,,本日と畜,981.0
2022-06-23,豚,,上場頭数(生体),808.0
2022-06-23,豚,,上場頭数(搬入),0.0
2022-06-23,こ牛,,本日と畜,0.0
2022-06-23,こ牛,,上場頭数(生体),0.0
2022-06-23,こ牛,,上場頭数(搬入),0.0
2022-06-24,牛,和牛,本日と畜,240.0
2022-06-24,牛,和牛,上場頭数(生体),209.0
2022-06-24,牛,和牛,上場頭数(搬入),71.0
2022-06-24,牛,交雑種,本日と畜,79.0
2022-06-24,牛,交雑種,上場頭数(生体),88.0
2022-06-24,牛,交雑種,上場頭数(搬入),18.0
2022-06-24,牛,乳牛,本日と畜,0.0
2022-06-24,牛,乳牛,上場頭数(生体),0.0
2022-06-24,牛,乳牛,上場頭数(搬入),42.5
2022-06-24,牛,計,本日と畜,319.0
2022-06-24,牛,計,上場頭数(生体),297.0
2022-06-24,牛,計,上場頭数(搬入),131.5
2022-06-24,馬,,本日と畜,0.0
2022-06-24,馬,,上場頭数(生体),0.0
2022-06-24,馬,,上場頭数(搬入),0.0
2022-06-24,豚,,本日と畜,647.0
2022-06-24,豚,,上場頭数(生体),982.0
2022-06-24,豚,,上場頭数(搬入),6.0
2022-06-24,こ牛,,本日と畜,0.0
2022-06-24,こ牛,,上場頭数(生体),0.0
2022-06-24,こ牛,,上場頭数(搬入),1.0
2022-06-27,牛,和牛,本日と畜,221.0
2022-06-27,牛,和牛,上場頭数(生体),239.0
2022-06-27,牛,和牛,上場頭数(搬入),55.0
2022-06-27,牛,交雑種,本日と畜,76.0
2022-06-27,牛,交雑種,上場頭数(生体),79.0
2022-06-27,牛,交雑種,上場頭数(搬入),40.0
2022-06-27,牛,乳牛,本日と畜,0.0
2022-06-27,牛,乳牛,上場頭数(生体),0.0
2022-06-27,牛,乳牛,上場頭数(搬入),54.5
2022-06-27,牛,計,本日と畜,297.0
2022-06-27,牛,計,上場頭数(生体),318.0
2022-06-27,牛,計,上場頭数(搬入),149.5
2022-06-27,馬,,本日と畜,0.0
2022-06-27,馬,,上場頭数(生体),0.0
2022-06-27,馬,,上場頭数(搬入),0.0
2022-06-27,豚,,本日と畜,847.0
2022-06-27,豚,,上場頭数(生体),647.0
2022-06-27,豚,,上場頭数(搬入),1.0
2022-06-27,こ牛,,本日と畜,0.0
2022-06-27,こ牛,,上場頭数(生体),0.0
2022-06-27,こ牛,,上場頭数(搬入),0.0
2022-06-28,牛,和牛,本日と畜,217.0
2022-06-28,牛,和牛,上場頭数(生体),221.0
2022-06-28,牛,和牛,上場頭数(搬入),12.5
2022-06-28,牛,交雑種,本日と畜,65.0
2022-06-28,牛,交雑種,上場頭数(生体),76.0
2022-06-28,牛,交雑種,上場頭数(搬入),1.0
2022-06-28,牛,乳牛,本日と畜,0.0
2022-06-28,牛,乳牛,上場頭数(生体),0.0
2022-06-28,牛,乳牛,上場頭数(搬入),46.0
2022-06-28,牛,計,本日と畜,282.0
2022-06-28,牛,計,上場頭数(生体),297.0
2022-06-28,牛,計,上場頭数(搬入),59.5
2022-06-28,馬,,本日と畜,0.0
2022-06-28,馬,,上場頭数(生体),0.0
2022-06-28,馬,,上場頭数(搬入),0.0
2022-06-28,豚,,本日と畜,515.0
2022-06-28,豚,,上場頭数(生体),892.0
2022-06-28,豚,,上場頭数(搬入),8.0
2022-06-28,こ牛,,本日と畜,0.0
2022-06-28,こ牛,,上場頭数(生体),0.0
2022-06-28,こ牛,,上場頭数(搬入),0.0
2022-06-29,牛,和牛,本日と畜,120.0
2022-06-29,牛,和牛,上場頭数(生体),218.0
2022-06-29,牛,和牛,上場頭数(搬入),35.0
2022-06-29,牛,交雑種,本日と畜,100.0
2022-06-29,牛,交雑種,上場頭数(生体),65.0
2022-06-29,牛,交雑種,上場頭数(搬入),117.0
2022-06-29,牛,乳牛,本日と畜,0.0
2022-06-29,牛,乳牛,上場頭数(生体),0.0
2022-06-29,牛,乳牛,上場頭数(搬入),61.5
2022-06-29,牛,計,本日と畜,220.0
2022-06-29,牛,計,上場頭数(生体),283.0
2022-06-29,牛,計,上場頭数(搬入),213.5
2022-06-29,馬,,本日と畜,0.0
2022-06-29,馬,,上場頭数(生体),0.0
2022-06-29,馬,,上場頭数(搬入),0.0
2022-06-29,豚,,本日と畜,679.0
2022-06-29,豚,,上場頭数(生体),573.0
2022-06-29,豚,,上場頭数(搬入),1.0
2022-06-29,こ牛,,本日と畜,0.0
2022-06-29,こ牛,,上場頭数(生体),0.0
2022-06-29,こ牛,,上場頭数(搬入),0.0
2022-06-30,牛,和牛,本日と畜,335.0
2022-06-30,牛,和牛,上場頭数(生体),119.0
2022-06-30,牛,和牛,上場頭数(搬入),59.0
2022-06-30,牛,交雑種,本日と畜,77.0
2022-06-30,牛,交雑種,上場頭数(生体),100.0
2022-06-30,牛,交雑種,上場頭数(搬入),42.0
2022-06-30,牛,乳牛,本日と畜,0.0
2022-06-30,牛,乳牛,上場頭数(生体),0.0
2022-06-30,牛,乳牛,上場頭数(搬入),38.0
2022-06-30,牛,計,本日と畜,412.0
2022-06-30,牛,計,上場頭数(生体),219.0
2022-06-30,牛,計,上場頭数(搬入),139.0
2022-06-30,馬,,本日と畜,0.0
2022-06-30,馬,,上場頭数(生体),0.0
2022-06-30,馬,,上場頭数(搬入),0.0
2022-06-30,豚,,本日と畜,825.0
2022-06-30,豚,,上場頭数(生体),679.0
2022-06-30,豚,,上場頭数(搬入),0.0
2022-06-30,こ牛,,本日と畜,0.0
2022-06-30,こ牛,,上場頭数(生体),0.0
2022-06-30,こ牛,,上場頭数(搬入),0.0
2022-07-01,牛,和牛,本日と畜,289.0
2022-07-01,牛,和牛,上場頭数(生体),338.0
2022-07-01,牛,和牛,上場頭数(搬入),48.0
2022-07-01,牛,交雑種,本日と畜,98.0
2022-07-01,牛,交雑種,上場頭数(生体),77.0
2022-07-01,牛,交雑種,上場頭数(搬入),12.0
2022-07-01,牛,乳牛,本日と畜,12.0
2022-07-01,牛,乳牛,上場頭数(生体),0.0
2022-07-01,牛,乳牛,上場頭数(搬入),77.0
2022-07-01,牛,計,本日と畜,399.0
2022-07-01,牛,計,上場頭数(生体),415.0
2022-07-01,牛,計,上場頭数(搬入),137.0
2022-07-01,馬,,本日と畜,0.0
2022-07-01,馬,,上場頭数(生体),0.0
2022-07-01,馬,,上場頭数(搬入),0.0
2022-07-01,豚,,本日と畜,606.0
2022-07-01,豚,,上場頭数(生体),874.0
2022-07-01,豚,,上場頭数(搬入),12.0
2022-07-01,こ牛,,本日と畜,0.0
2022-07-01,こ牛,,上場頭数(生体),0.0
2022-07-01,こ牛,,上場頭数(搬入),2.0
2022-07-04,牛,和牛,本日と畜,334.0
2022-07-04,牛,和牛,上場頭数(生体),290.0
2022-07-04,牛,和牛,上場頭数(搬入),20.0
2022-07-04,牛,交雑種,本日と畜,76.0
2022-07-04,牛,交雑種,上場頭数(生体),98.0
2022-07-04,牛,交雑種,上場頭数(搬入),40.0
2022-07-04,牛,乳牛,本日と畜,0.0
2022-07-04,牛,乳牛,上場頭数(生体),12.0
2022-07-04,牛,乳牛,上場頭数(搬入),50.5
2022-07-04,牛,計,本日と畜,410.0
2022-07-04,牛,計,上場頭数(生体),400.0
2022-07-04,牛,計,上場頭数(搬入),110.5
2022-07-04,馬,,本日と畜,0.0
2022-07-04,馬,,上場頭数(生体),0.0
2022-07-04,馬,,上場頭数(搬入),0.0
2022-07-04,豚,,本日と畜,792.0
2022-07-04,豚,,上場頭数(生体),663.0
2022-07-04,豚,,上場頭数(搬入),1.0
2022-07-04,こ牛,,本日と畜,0.0
2022-07-04,こ牛,,上場頭数(生体),0.0
2022-07-04,こ牛,,上場頭数(搬入),0.0
2022-07-05,牛,和牛,本日と畜,325.0
2022-07-05,牛,和牛,上場頭数(生体),333.0
2022-07-05,牛,和牛,上場頭数(搬入),38.0
2022-07-05,牛,交雑種,本日と畜,79.0
2022-07-05,牛,交雑種,上場頭数(生体),76.0
2022-07-05,牛,交雑種,上場頭数(搬入),1.0
2022-07-05,牛,乳牛,本日と畜,2.0
2022-07-05,牛,乳牛,上場頭数(生体),0.0
2022-07-05,牛,乳牛,上場頭数(搬入),30.0
2022-07-05,牛,計,本日と畜,406.0
2022-07-05,牛,計,上場頭数(生体),409.0
2022-07-05,牛,計,上場頭数(搬入),69.0
2022-07-05,馬,,本日と畜,0.0
2022-07-05,馬,,上場頭数(生体),0.0
2022-07-05,馬,,上場頭数(搬入),0.0
2022-07-05,豚,,本日と畜,488.0
2022-07-05,豚,,上場頭数(生体),867.0
2022-07-05,豚,,上場頭数(搬入),0.0
2022-07-05,こ牛,,本日と畜,0.0
2022-07-05,こ牛,,上場頭数(生体),0.0
2022-07-05,こ牛,,上場頭数(搬入),1.0
2022-07-06,牛,和牛,本日と畜,330.0
2022-07-06,牛,和牛,上場頭数(生体),325.0
2022-07-06,牛,和牛,上場頭数(搬入),105.0
2022-07-06,牛,交雑種,本日と畜,77.0
2022-07-06,牛,交雑種,上場頭数(生体),75.0
2022-07-06,牛,交雑種,上場頭数(搬入),118.0
2022-07-06,牛,乳牛,本日と畜,0.0
2022-07-06,牛,乳牛,上場頭数(生体),2.0
2022-07-06,牛,乳牛,上場頭数(搬入),51.5
2022-07-06,牛,計,本日と畜,407.0
2022-07-06,牛,計,上場頭数(生体),402.0
2022-07-06,牛,計,上場頭数(搬入),274.5
2022-07-06,馬,,本日と畜,0.0
2022-07-06,馬,,上場頭数(生体),0.0
2022-07-06,馬,,上場頭数(搬入),0.0
2022-07-06,豚,,本日と畜,639.0
2022-07-06,豚,,上場頭数(生体),538.0
2022-07-06,豚,,上場頭数(搬入),1.0
2022-07-06,こ牛,,本日と畜,0.0
2022-07-06,こ牛,,上場頭数(生体),0.0
2022-07-06,こ牛,,上場頭数(搬入),2.0
2022-07-07,牛,和牛,本日と畜,299.0
2022-07-07,牛,和牛,上場頭数(生体),330.0
2022-07-07,牛,和牛,上場頭数(搬入),69.0
2022-07-07,牛,交雑種,本日と畜,108.0
2022-07-07,牛,交雑種,上場頭数(生体),81.0
2022-07-07,牛,交雑種,上場頭数(搬入),82.0
2022-07-07,牛,乳牛,本日と畜,0.0
2022-07-07,牛,乳牛,上場頭数(生体),0.0
2022-07-07,牛,乳牛,上場頭数(搬入),55.0
2022-07-07,牛,計,本日と畜,407.0
2022-07-07,牛,計,上場頭数(生体),411.0
2022-07-07,牛,計,上場頭数(搬入),206.0
2022-07-07,馬,,本日と畜,0.0
2022-07-07,馬,,上場頭数(生体),0.0
2022-07-07,馬,,上場頭数(搬入),0.0
2022-07-07,豚,,本日と畜,801.0
2022-07-07,豚,,上場頭数(生体),639.0
2022-07-07,豚,,上場頭数(搬入),0.0
2022-07-07,こ牛,,本日と畜,0.0
2022-07-07,こ牛,,上場頭数(生体),0.0
2022-07-07,こ牛,,上場頭数(搬入),1.0
2022-07-08,牛,和牛,本日と畜,264.0
2022-07-08,牛,和牛,上場頭数(生体),297.0
2022-07-08,牛,和牛,上場頭数(搬入),44.0
2022-07-08,牛,交雑種,本日と畜,65.0
2022-07-08,牛,交雑種,上場頭数(生体),108.0
2022-07-08,牛,交雑種,上場頭数(搬入),6.0
2022-07-08,牛,乳牛,本日と畜,0.0
2022-07-08,牛,乳牛,上場頭数(生体),0.0
2022-07-08,牛,乳牛,上場頭数(搬入),42.5
2022-07-08,牛,計,本日と畜,329.0
2022-07-08,牛,計,上場頭数(生体),405.0
2022-07-08,牛,計,上場頭数(搬入),92.5
2022-07-08,馬,,本日と畜,0.0
2022-07-08,馬,,上場頭数(生体),0.0
2022-07-08,馬,,上場頭数(搬入),0.0
2022-07-08,豚,,本日と畜,608.0
2022-07-08,豚,,上場頭数(生体),801.0
2022-07-08,豚,,上場頭数(搬入),6.0
2022-07-08,こ牛,,本日と畜,0.0
2022-07-08,こ牛,,上場頭数(生体),0.0
2022-07-08,こ牛,,上場頭数(搬入),4.0
2022-07-11,牛,和牛,本日と畜,318.0
2022-07-11,牛,和牛,上場頭数(生体),266.0
2022-07-11,牛,和牛,上場頭数(搬入),31.0
2022-07-11,牛,交雑種,本日と畜,78.0
2022-07-11,牛,交雑種,上場頭数(生体),65.0
2022-07-11,牛,交雑種,上場頭数(搬入),67.0
2022-07-11,牛,乳牛,本日と畜,12.0
2022-07-11,牛,乳牛,上場頭数(生体),0.0
2022-07-11,牛,乳牛,上場頭数(搬入),50.0
2022-07-11,牛,計,本日と畜,408.0
2022-07-11,牛,計,上場頭数(生体),331.0
2022-07-11,牛,計,上場頭数(搬入),148.0
2022-07-11,馬,,本日と畜,0.0
2022-07-11,馬,,上場頭数(生体),0.0
2022-07-11,馬,,上場頭数(搬入),0.0
2022-07-11,豚,,本日と畜,723.0
2022-07-11,豚,,上場頭数(生体),667.0
2022-07-11,豚,,上場頭数(搬入),1.0
2022-07-11,こ牛,,本日と畜,0.0
2022-07-11,こ牛,,上場頭数(生体),0.0
2022-07-11,こ牛,,上場頭数(搬入),0.0
2022-07-12,牛,和牛,本日と畜,313.0
2022-07-12,牛,和牛,上場頭数(生体),316.0
2022-07-12,牛,和牛,上場頭数(搬入),22.0
2022-07-12,牛,交雑種,本日と畜,85.0
2022-07-12,牛,交雑種,上場頭数(生体),78.0
2022-07-12,牛,交雑種,上場頭数(搬入),3.0
2022-07-12,牛,乳牛,本日と畜,0.0
2022-07-12,牛,乳牛,上場頭数(生体),12.0
2022-07-12,牛,乳牛,上場頭数(搬入),45.5
2022-07-12,牛,計,本日と畜,398.0
2022-07-12,牛,計,上場頭数(生体),406.0
2022-07-12,牛,計,上場頭数(搬入),70.5
2022-07-12,馬,,本日と畜,0.0
2022-07-12,馬,,上場頭数(生体),0.0
2022-07-12,馬,,上場頭数(搬入),0.0
2022-07-12,豚,,本日と畜,642.0
2022-07-12,豚,,上場頭数(生体),768.0
2022-07-12,豚,,上場頭数(搬入),8.0
2022-07-12,こ牛,,本日と畜,0.0
2022-07-12,こ牛,,上場頭数(生体),0.0
2022-07-12,こ牛,,上場頭数(搬入),1.0
2022-07-13,牛,和牛,本日と畜,278.0
2022-07-13,牛,和牛,上場頭数(生体),312.0
2022-07-13,牛,和牛,上場頭数(搬入),96.0
2022-07-13,牛,交雑種,本日と畜,126.0
2022-07-13,牛,交雑種,上場頭数(生体),85.0
2022-07-13,牛,交雑種,上場頭数(搬入),104.0
2022-07-13,牛,乳牛,本日と畜,1.0
2022-07-13,牛,乳牛,上場頭数(生体),0.0
2022-07-13,牛,乳牛,上場頭数(搬入),67.0
2022-07-13,牛,計,本日と畜,405.0
2022-07-13,牛,計,上場頭数(生体),397.0
2022-07-13,牛,計,上場頭数(搬入),267.0
2022-07-13,馬,,本日と畜,0.0
2022-07-13,馬,,上場頭数(生体),0.0
2022-07-13,馬,,上場頭数(搬入),0.0
2022-07-13,豚,,本日と畜,695.0
2022-07-13,豚,,上場頭数(生体),642.0
2022-07-13,豚,,上場頭数(搬入),0.0
2022-07-13,こ牛,,本日と畜,0.0
2022-07-13,こ牛,,上場頭数(生体),0.0
2022-07-13,こ牛,,上場頭数(搬入),0.0
2022-07-14,牛,和牛,本日と畜,239.0
2022-07-14,牛,和牛,上場頭数(生体),278.0
2022-07-14,牛,和牛,上場頭数(搬入),69.0
2022-07-14,牛,交雑種,本日と畜,84.0
2022-07-14,牛,交雑種,上場頭数(生体),127.0
2022-07-14,牛,交雑種,上場頭数(搬入),73.0
2022-07-14,牛,乳牛,本日と畜,5.0
2022-07-14,牛,乳牛,上場頭数(生体),1.0
2022-07-14,牛,乳牛,上場頭数(搬入),62.0
2022-07-14,牛,計,本日と畜,328.0
2022-07-14,牛,計,上場頭数(生体),406.0
2022-07-14,牛,計,上場頭数(搬入),204.0
2022-07-14,馬,,本日と畜,0.0
2022-07-14,馬,,上場頭数(生体),0.0
2022-07-14,馬,,上場頭数(搬入),0.0
2022-07-14,豚,,本日と畜,936.0
2022-07-14,豚,,上場頭数(生体),695.0
2022-07-14,豚,,上場頭数(搬入),0.0
2022-07-14,こ牛,,本日と畜,0.0
2022-07-14,こ牛,,上場頭数(生体),0.0
2022-07-14,こ牛,,上場頭数(搬入),0.0
2022-07-15,牛,和牛,本日と畜,207.0
2022-07-15,牛,和牛,上場頭数(生体),239.0
2022-07-15,牛,和牛,上場頭数(搬入),65.0
2022-07-15,牛,交雑種,本日と畜,112.0
2022-07-15,牛,交雑種,上場頭数(生体),84.0
2022-07-15,牛,交雑種,上場頭数(搬入),9.0
2022-07-15,牛,乳牛,本日と畜,0.0
2022-07-15,牛,乳牛,上場頭数(生体),5.0
2022-07-15,牛,乳牛,上場頭数(搬入),50.5
2022-07-15,牛,計,本日と畜,319.0
2022-07-15,牛,計,上場頭数(生体),328.0
2022-07-15,牛,計,上場頭数(搬入),124.5
2022-07-15,馬,,本日と畜,0.0
2022-07-15,馬,,上場頭数(生体),0.0
2022-07-15,馬,,上場頭数(搬入),0.0
2022-07-15,豚,,本日と畜,617.0
2022-07-15,豚,,上場頭数(生体),936.0
2022-07-15,豚,,上場頭数(搬入),6.0
2022-07-15,こ牛,,本日と畜,0.0
2022-07-15,こ牛,,上場頭数(生体),0.0
2022-07-15,こ牛,,上場頭数(搬入),0.0
2022-07-19,牛,和牛,本日と畜,343.0
2022-07-19,牛,和牛,上場頭数(生体),207.0
2022-07-19,牛,和牛,上場頭数(搬入),29.5
2022-07-19,牛,交雑種,本日と畜,66.0
2022-07-19,牛,交雑種,上場頭数(生体),112.0
2022-07-19,牛,交雑種,上場頭数(搬入),42.0
2022-07-19,牛,乳牛,本日と畜,0.0
2022-07-19,牛,乳牛,上場頭数(生体),0.0
2022-07-19,牛,乳牛,上場頭数(搬入),76.5
2022-07-19,牛,計,本日と畜,409.0
2022-07-19,牛,計,上場頭数(生体),319.0
2022-07-19,牛,計,上場頭数(搬入),148.0
2022-07-19,馬,,本日と畜,0.0
2022-07-19,馬,,上場頭数(生体),0.0
2022-07-19,馬,,上場頭数(搬入),0.0
2022-07-19,豚,,本日と畜,1052.0
2022-07-19,豚,,上場頭数(生体),672.0
2022-07-19,豚,,上場頭数(搬入),0.0
2022-07-19,こ牛,,本日と畜,0.0
2022-07-19,こ牛,,上場頭数(生体),0.0
2022-07-19,こ牛,,上場頭数(搬入),1.0
2022-07-20,牛,和牛,本日と畜,320.0
2022-07-20,牛,和牛,上場頭数(生体),341.0
2022-07-20,牛,和牛,上場頭数(搬入),33.0
2022-07-20,牛,交雑種,本日と畜,89.0
2022-07-20,牛,交雑種,上場頭数(生体),66.0
2022-07-20,牛,交雑種,上場頭数(搬入),3.0
2022-07-20,牛,乳牛,本日と畜,0.0
2022-07-20,牛,乳牛,上場頭数(生体),0.0
2022-07-20,牛,乳牛,上場頭数(搬入),37.0
2022-07-20,牛,計,本日と畜,409.0
2022-07-20,牛,計,上場頭数(生体),407.0
2022-07-20,牛,計,上場頭数(搬入),73.0
2022-07-20,馬,,本日と畜,0.0
2022-07-20,馬,,上場頭数(生体),0.0
2022-07-20,馬,,上場頭数(搬入),0.0
2022-07-20,豚,,本日と畜,901.0
2022-07-20,豚,,上場頭数(生体),1053.0
2022-07-20,豚,,上場頭数(搬入),8.0
2022-07-20,こ牛,,本日と畜,0.0
2022-07-20,こ牛,,上場頭数(生体),0.0
2022-07-20,こ牛,,上場頭数(搬入),1.0
2022-07-21,牛,和牛,本日と畜,276.0
2022-07-21,牛,和牛,上場頭数(生体),321.0
2022-07-21,牛,和牛,上場頭数(搬入),48.0
2022-07-21,牛,交雑種,本日と畜,111.0
2022-07-21,牛,交雑種,上場頭数(生体),89.0
2022-07-21,牛,交雑種,上場頭数(搬入),130.0
2022-07-21,牛,乳牛,本日と畜,0.0
2022-07-21,牛,乳牛,上場頭数(生体),0.0
2022-07-21,牛,乳牛,上場頭数(搬入),30.0
2022-07-21,牛,計,本日と畜,387.0
2022-07-21,牛,計,上場頭数(生体),410.0
2022-07-21,牛,計,上場頭数(搬入),208.0
2022-07-21,馬,,本日と畜,0.0
2022-07-21,馬,,上場頭数(生体),0.0
2022-07-21,馬,,上場頭数(搬入),0.0
2022-07-21,豚,,本日と畜,973.0
2022-07-21,豚,,上場頭数(生体),959.0
2022-07-21,豚,,上場頭数(搬入),0.0
2022-07-21,こ牛,,本日と畜,0.0
2022-07-21,こ牛,,上場頭数(生体),0.0
2022-07-21,こ牛,,上場頭数(搬入),0.0
2022-07-22,牛,和牛,本日と畜,297.0
2022-07-22,牛,和牛,上場頭数(生体),276.0
2022-07-22,牛,和牛,上場頭数(搬入),91.0
2022-07-22,牛,交雑種,本日と畜,108.0
2022-07-22,牛,交雑種,上場頭数(生体),111.0
2022-07-22,牛,交雑種,上場頭数(搬入),14.0
2022-07-22,牛,乳牛,本日と畜,0.0
2022-07-22,牛,乳牛,上場頭数(生体),0.0
2022-07-22,牛,乳牛,上場頭数(搬入),96.0
2022-07-22,牛,計,本日と畜,405.0
2022-07-22,牛,計,上場頭数(生体),387.0
2022-07-22,牛,計,上場頭数(搬入),201.0
2022-07-22,馬,,本日と畜,0.0
2022-07-22,馬,,上場頭数(生体),0.0
2022-07-22,馬,,上場頭数(搬入),0.0
2022-07-22,豚,,本日と畜,739.0
2022-07-22,豚,,上場頭数(生体),1080.0
2022-07-22,豚,,上場頭数(搬入),6.0
2022-07-22,こ牛,,本日と畜,0.0
2022-07-22,こ牛,,上場頭数(生体),0.0
2022-07-22,こ牛,,上場頭数(搬入),2.0
2022-07-25,牛,和牛,本日と畜,301.0
2022-07-25,牛,和牛,上場頭数(生体),297.0
