2020/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.86,2.5,0.48,2.7,E,W,7,SSW,11.5,82,,
2,1.32,2.5,0.55,2.6,SE,W,10,SSW,12.4,98,,
3,1.3,2.5,0.6,2.6,SSE,W,18,SW,12.2,124,,
4,1.13,2.5,0.59,2.7,SSE,WSW,17,SW,11.4,153,,
5,0.82,2.5,0.49,2.6,WSW,W,25,SW,11.9,175,,
6,1.13,2.5,0.57,2.8,E,W,24,SSW,13.1,182,,
7,0.88,2.5,0.48,2.8,E,W,21,SSW,12.5,173,,
8,0.84,3.5,0.49,2.7,SE,W,9,SSW,13.2,147,,
9,0.9,2.5,0.5,2.8,ESE,WSW,4,SSW,12.9,116,,
10,0.95,2.5,0.53,2.7,ESE,ENE,3,SSW,13.4,77,,
11,1.01,2.5,0.52,2.9,SSE,NE,6,S,13.2,44,,
12,0.94,3,0.58,2.8,S,NW,8,S,14.9,21,,
13,1.13,3.5,0.58,2.8,SSE,NW,7,S,10,18,,
14,1.35,2.5,0.81,3,S,WNW,15,SSW,16.4,35,,
15,1.34,2.5,0.73,2.9,SE,NNW,6,S,16.1,69,,
16,1.24,2.5,0.66,3.1,SE,WNW,18,SSE,14.8,107,,
17,1.52,3.5,0.83,3.4,SSE,NW,16,SSE,12.6,143,,
18,1.41,3,0.71,3.1,SSE,W,17,SSW,10.6,169,,
19,2.36,3,0.94,3.3,S,W,29,SSW,16.9,182,,
20,1.54,3,0.92,3.3,ESE,SW,8,SSW,14.2,177,,
21,1.41,3,0.77,3.2,SE,SW,8,SSW,13,158,,
22,1,3,0.59,3.2,SE,ESE,8,S,11.7,133,,
23,0.96,2.5,0.45,3,SSE,WNW,3,SSW,9.3,107,,
24,0.39,2.5,0.24,3.4,,WNW,5,NNE,3.6,89,,
最大,2.36,3.5,0.94,3.4,最多,平均,29,最多,16.9,平均,平均,
平均,1.16,2.8,0.61,2.9,SSE,W,9.9,SSW,12.6,116,,
2020/4/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.36,4,0.2,3.3,,NW,11,N,6.8,81,,
2,0.32,3,0.19,2.9,,NW,9,NNE,5.2,88,,
3,0.45,3,0.23,2.7,,NE,4,NE,4.6,105,,
4,0.43,2.5,0.25,2.7,ENE,N,1,NE,4.7,131,,
5,0.47,3,0.25,2.9,ENE,SE,2,NNE,3.3,153,,
6,0.4,2.5,0.2,2.5,,NNW,12,NNE,2.1,170,,
7,0.33,2.5,0.2,2.7,,NNE,4,NNE,3.4,169,,
8,0.57,5,0.21,3,,E,11,NE,3.7,147,,
9,0.32,2.5,0.16,2.5,,ESE,16,NE,3.4,114,,
10,0.39,2.5,0.19,2.5,,ESE,9,ENE,4.4,81,,
11,0.69,1.5,0.19,2.4,,SE,6,ENE,5.6,48,,
12,0.45,4,0.23,2.6,,WSW,4,ENE,5.2,19,,
13,0.39,2,0.22,2.6,,E,3,ENE,4.8,7,,
14,0.63,2,0.36,2.6,ESE,E,6,ENE,5.3,11,,
15,0.6,2.5,0.36,2.6,ESE,ENE,2,ENE,6.5,33,,
16,0.57,3,0.34,2.8,SE,WNW,4,NE,5.6,65,,
17,0.64,3,0.35,2.9,NNE,NW,6,NE,6.4,102,,
18,0.61,3,0.35,2.9,E,WNW,9,NE,6,129,,
19,0.65,3,0.32,2.8,SE,NW,9,NE,6.1,149,,
20,0.57,2.5,0.27,2.7,SSE,WNW,6,NE,4.9,155,,
21,0.54,2,0.24,2.6,,WNW,5,NE,6.3,150,,
22,0.56,2.5,0.33,2.8,N,NW,4,NE,5,134,,
23,0.74,2.5,0.3,2.7,ENE,SE,3,ENE,5.2,115,,
24,0.58,2.5,0.31,2.8,ESE,ESE,1,E,4.4,97,,
最大,0.74,5,0.36,3.3,最多,平均,16,最多,6.8,平均,平均,
平均,0.51,2.8,0.26,2.7,ESE,N,1.4,NE,5,102,,
2020/4/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.51,2.5,0.32,2.6,E,W,4,ENE,3.6,89,,
2,0.37,2.5,0.21,2.5,,NW,5,NNE,1.9,90,,
3,0.29,2,0.17,2.4,,W,9,NNE,2.2,103,,
4,0.25,2,0.13,2.3,,W,11,NNE,1.2,124,,
5,0.32,2.5,0.17,2.9,,W,14,NNE,1.6,144,,
6,0.38,2.5,0.19,2.6,,WNW,15,N,1.1,158,,
7,0.38,3.5,0.21,3,,NW,11,N,1.3,164,,
8,0.4,3,0.2,2.8,,WNW,9,N,0.4,157,,
9,0.41,2.5,0.22,3.4,,W,3,ENE,1.6,135,,
10,0.36,2,0.18,2.8,,WNW,5,ENE,1.9,102,,
11,0.47,6.5,0.21,3.7,,N,1,E,2,70,,
12,0.22,3.5,0.14,2.8,,W,4,E,2.4,44,,
13,0.4,2.5,0.18,2.6,,W,1,ESE,3.8,27,,
14,0.53,3.5,0.22,2.6,,N,1,S,6.7,21,,
15,0.48,2,0.25,2.1,NNE,WSW,4,SSE,7.9,32,,
16,0.6,2,0.28,2.3,SSE,N,6,SSE,8.2,56,,
17,0.8,2,0.33,2.4,W,W,4,S,7.8,85,,
18,0.56,2.5,0.31,2.8,SE,W,8,SSE,5.5,114,,
19,0.59,3.5,0.28,2.9,WNW,WNW,11,SE,3.2,138,,
20,0.73,3,0.27,2.9,NNE,WNW,14,E,4.3,152,,
21,0.45,3,0.22,2.6,,W,11,ENE,3.6,155,,
22,0.28,4,0.14,2.6,,W,12,NE,4.1,149,,
23,0.36,2.5,0.19,2.7,,W,8,NNE,3.7,135,,
24,0.28,2.5,0.17,2.5,,WNW,3,NNE,3.1,120,,
最大,0.8,6.5,0.33,3.7,最多,平均,15,最多,8.2,平均,平均,
平均,0.43,2.8,0.22,2.7,NNE,WNW,6.7,NNE,3.5,107,,
2020/4/29,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.27,1.5,0.14,2.3,,NW,4,NNE,3,106,,
2,0.28,2.5,0.13,2.3,,SE,3,NNE,3.1,100,,
3,0.17,1.5,0.1,2.3,,NE,4,N,2.5,107,,
4,0.18,2,0.1,2.2,,SW,1,N,1.7,119,,
5,0.26,3,0.13,2.5,,SSW,1,N,1,134,,
6,0.69,2.5,0.24,2.8,,WSW,1,N,1.4,147,,
7,0.6,2.5,0.24,3,,S,3,NNW,1.2,153,,
8,0.32,3,0.2,3,,SE,3,NE,2,149,,
9,0.27,3.5,0.16,2.6,,SSW,1,SE,1.4,138,,
10,0.4,3,0.19,2.7,,W,3,SSE,1.9,116,,
11,0.37,3,0.16,2.7,,N,2,SE,1.9,91,,
12,0.4,2,0.22,2.4,,WNW,1,S,7.7,63,,
13,0.57,2,0.34,2.2,SE,W,1,S,10.9,40,,
14,0.84,2.5,0.44,2.4,S,W,4,S,11.9,28,,
15,0.89,2.5,0.47,2.6,ESE,WNW,7,S,11.5,28,,
16,0.86,2.5,0.48,2.6,S,W,8,S,10.8,40,,
17,1.09,2.5,0.45,2.7,SW,WNW,8,S,8.9,61,,
18,0.61,2.5,0.35,2.8,E,W,15,S,6.1,84,,
19,0.37,2.5,0.24,2.8,,WNW,13,S,6,107,,
20,0.41,2.5,0.2,2.6,,W,15,S,5.6,129,,
21,0.34,3,0.18,2.7,,W,21,S,4.3,142,,
22,0.27,2.5,0.16,2.8,,WSW,16,S,3.7,145,,
23,0.39,3.5,0.2,3.3,,WSW,8,S,2,140,,
24,0.67,2.5,0.19,2.7,,ENE,2,S,3,128,,
最大,1.09,3.5,0.48,3.3,最多,平均,21,最多,11.9,平均,平均,
平均,0.48,2.5,0.24,2.6,S,W,4.7,S,4.7,104,,
2020/4/30,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.32,4.5,0.15,2.4,,NW,6,SSE,1,115,,
2,0.17,2.5,0.1,2.4,,WNW,7,NNE,2.2,111,,
3,0.19,2.5,0.09,2.4,,WNW,1,NNE,2.3,112,,
4,0.14,2.5,0.09,2.4,,W,7,NNE,2.4,115,,
5,0.38,2,0.17,2.7,,SE,4,NNE,3.6,121,,
6,0.47,3,0.18,2.8,,S,5,N,2.2,129,,
7,0.36,2.5,0.15,2.7,,,0,N,3.1,133,,
8,0.24,2.5,0.15,2.8,,NNW,3,N,4.2,137,,
9,0.36,3.5,0.18,3,,,0,NNE,3,135,,
10,0.34,2.5,0.16,2.5,,SSW,1,NNE,1.9,125,,
11,0.45,2.5,0.18,2.7,,ESE,4,ENE,1.6,106,,
12,0.31,3,0.16,2.8,,E,12,SSE,3.2,82,,
13,0.4,3,0.19,2.7,,SE,10,SSE,5.3,58,,
14,0.46,2.5,0.21,2.5,,SSE,9,S,6.9,43,,
15,0.9,2,0.41,2.2,ESE,WSW,2,S,9.5,35,,
16,0.88,2,0.41,2.2,WSW,WSW,9,S,10.1,35,,
17,0.96,2,0.48,2.5,NE,WSW,9,S,9.9,44,,
18,1.32,3,0.43,2.7,SSW,NW,9,S,8.8,61,,
19,0.79,3,0.44,2.7,SE,NW,6,S,10.7,82,,
20,0.98,2,0.46,2.6,ESE,WNW,5,S,10.6,104,,
21,0.77,3.5,0.46,2.8,WSW,WSW,6,S,9.7,121,,
22,0.65,3,0.36,2.5,ESE,W,11,S,9.8,134,,
23,0.66,2,0.41,2.5,SSE,W,6,SSW,9.9,141,,
24,0.75,2,0.42,2.4,ESE,ESE,4,SSW,12.3,139,,
最大,1.32,4.5,0.48,3,最多,平均,12,最多,12.3,平均,平均,
平均,0.55,2.6,0.27,2.6,ESE,WSW,2.3,S,6,101,,
2020/5/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.65,2.5,0.39,2.4,N,E,2,SSW,10.8,132,,
2,0.7,2,0.43,2.4,ESE,ENE,5,SSW,12.3,124,,
3,0.88,2,0.39,2.4,ENE,SSW,5,SSW,11.8,122,,
4,0.99,3,0.42,2.4,ESE,W,3,SSW,10.2,121,,
5,0.75,1.5,0.4,2.4,NE,W,2,SW,10.7,123,,
6,0.86,2.5,0.43,2.5,ESE,SSE,2,SW,9.8,125,,
7,0.93,2.5,0.4,2.6,NNW,NW,4,SW,10.8,130,,
8,0.88,2,0.43,2.6,E,SW,3,SW,10.8,133,,
9,0.83,2.5,0.41,2.5,SSW,WSW,4,SSW,10.4,136,,
10,0.77,3,0.41,2.6,ESE,W,9,S,10.9,134,,
11,0.78,2.5,0.41,2.5,SSE,SW,5,S,11.9,126,,
12,0.61,2,0.4,2.5,SSW,E,6,S,11.2,113,,
13,0.78,2.5,0.42,2.7,ESE,ESE,12,S,11.2,99,,
14,0.6,2.5,0.38,2.5,SSW,ESE,9,S,9.9,82,,
15,0.54,2.5,0.3,2.6,NNW,SE,8,S,8.4,64,,
16,0.72,2.5,0.42,2.6,WNW,S,8,S,10.2,53,,
17,0.95,3.5,0.47,2.7,NE,NW,1,S,9.3,48,,
18,0.89,2.5,0.42,3,NE,W,1,S,8.7,50,,
19,0.57,2.5,0.34,2.7,S,NW,10,S,7.9,60,,
20,0.66,2,0.3,2.6,E,WNW,8,S,7.9,78,,
21,0.4,2,0.24,2.5,,WNW,4,S,5.7,99,,
22,0.37,2.5,0.2,2.5,,WNW,2,S,5.1,120,,
23,0.39,2.5,0.18,2.8,,WNW,9,S,4.9,134,,
24,0.4,2.5,0.17,2.7,,WNW,8,S,3.7,142,,
最大,0.99,3.5,0.47,3,最多,平均,12,最多,12.3,平均,平均,
平均,0.7,2.4,0.37,2.6,ESE,WSW,1.3,S,9.4,106,,
2020/5/2,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.27,2.5,0.17,2.6,,WNW,4,S,2.8,143,,
2,0.22,3,0.13,2.3,,NE,2,S,2.3,143,,
3,0.21,3,0.12,2.5,,ENE,3,NNW,1.3,136,,
4,0.17,3,0.1,2.5,,ESE,3,NNE,1.1,129,,
5,0.41,3.5,0.17,3,,ESE,7,SW,1.5,119,,
6,0.49,2,0.18,2.6,,ESE,7,W,1.9,111,,
7,0.47,2,0.19,2.6,,SE,9,WSW,2.6,111,,
8,0.36,2.5,0.2,2.6,,ENE,3,SSE,0.8,115,,
9,0.41,3,0.19,2.2,,SE,3,SSE,6,119,,
10,0.57,4,0.22,2.2,,ESE,1,S,7.4,125,,
11,0.57,2.5,0.29,2.2,NNE,S,2,S,7.9,129,,
12,0.71,2,0.38,2.4,SE,SW,1,S,9.3,129,,
13,0.88,2.5,0.42,2.4,SSE,WSW,2,S,10.1,125,,
14,0.82,4.5,0.39,2.4,SSE,SE,2,S,9,115,,
15,0.88,3.5,0.49,2.7,ESE,SSW,2,S,11.3,102,,
16,1.26,5,0.56,2.8,S,NNE,3,S,10.7,83,,
17,0.91,2,0.5,2.7,SW,NW,3,S,10,64,,
18,1.04,4,0.48,2.8,SSE,NNE,3,S,10.2,51,,
19,0.87,3,0.47,2.8,SSE,NNW,6,S,9.5,51,,
20,0.98,2.5,0.53,3,S,NNW,8,S,10.4,61,,
21,0.85,3,0.44,3.1,SSW,N,13,S,8.1,76,,
22,0.94,3,0.42,2.9,SSE,W,4,S,7.9,98,,
23,0.61,2.5,0.39,3,SE,NW,1,S,8.3,121,,
24,0.51,2.5,0.31,3,E,WNW,10,S,8.1,138,,
最大,1.26,5,0.56,3.1,最多,平均,13,最多,11.3,平均,平均,
平均,0.64,3,0.32,2.6,SSE,NNE,0.9,S,6.6,108,,
2020/5/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.43,3.5,0.27,3,NE,WNW,14,S,4.2,150,,
2,0.33,2.5,0.22,2.8,,W,13,S,5,158,,
3,0.45,1.5,0.27,2.8,SE,WNW,11,S,5,154,,
4,0.45,3,0.28,2.7,NE,WNW,9,S,3.8,143,,
5,0.4,2.5,0.23,2.7,,W,4,S,4.5,127,,
6,0.53,2,0.28,2.7,SW,SSE,2,SSW,4.3,111,,
7,0.52,2.5,0.29,2.7,ENE,W,10,S,6.5,98,,
8,0.73,2.5,0.33,2.6,NE,ESE,7,S,8.8,93,,
9,0.82,2.5,0.39,2.4,E,SE,5,S,9.6,98,,
10,0.67,2,0.38,2.5,SSE,SSE,4,S,9.3,108,,
11,0.83,2,0.46,2.7,ESE,SE,3,S,10.6,122,,
12,1.17,3,0.63,2.8,SSE,NW,8,S,11.5,138,,
13,1.04,2.5,0.59,2.9,SSW,W,5,S,11.8,148,,
14,1.29,3.5,0.74,3.1,SE,SE,5,S,11.1,150,,
15,1.29,4,0.69,3.3,SSE,NE,2,S,12.8,138,,
16,1.4,3,0.73,3.3,ESE,ENE,8,S,13,118,,
17,1.01,3.5,0.6,3.2,SE,ESE,10,S,11.9,97,,
18,0.95,3.5,0.54,3.2,SE,SE,17,S,11.7,73,,
19,0.81,3,0.51,3.1,SE,ESE,17,S,10.3,56,,
20,0.92,2.5,0.49,3,SE,ESE,12,S,8.8,50,,
21,1.1,2.5,0.49,2.9,E,ESE,9,S,9.8,56,,
22,1.06,3,0.52,2.7,E,ENE,9,S,11.2,75,,
23,0.95,2.5,0.55,2.9,E,N,2,S,10.8,102,,
24,1.16,3.5,0.66,3.2,SSE,N,7,S,11.2,132,,
最大,1.4,4,0.74,3.3,最多,平均,17,最多,13,平均,平均,
平均,0.85,2.8,0.46,2.9,SE,ESE,1.1,S,9.1,112,,
2020/5/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,1.13,2.5,0.54,3.1,SE,N,4,S,9.7,156,,
2,0.89,3,0.46,2.8,E,NE,5,S,9.8,169,,
3,0.89,3,0.49,2.8,S,NW,4,S,11.5,170,,
4,0.86,2.5,0.43,2.6,SSE,ENE,1,S,9.7,159,,
5,0.52,2.5,0.28,2.7,S,W,4,SSE,5.3,140,,
6,0.44,2.5,0.22,2.5,,NW,6,SSE,4.6,117,,
7,0.59,2,0.25,2.4,NE,W,6,S,8.5,99,,
8,0.41,3,0.24,2.4,,W,4,S,3.1,81,,
9,0.27,2.5,0.15,2.2,,NNW,5,S,4.4,73,,
10,0.48,3.5,0.23,2.6,,NNW,4,S,5.5,77,,
11,0.3,2.5,0.19,3.2,,WNW,7,S,4.3,95,,
12,0.29,2,0.14,2.6,,W,10,S,2.7,119,,
13,0.24,2,0.12,2.7,,W,8,ESE,2,147,,
14,0.2,3.5,0.14,2.8,,W,6,ENE,1.2,164,,
15,0.39,2.5,0.17,3.2,,SW,3,ENE,1.4,167,,
16,0.24,4.5,0.14,3,,SSE,5,NNE,1.2,154,,
17,0.41,3,0.2,2.9,,SE,8,ENE,3.1,134,,
18,0.32,4,0.16,2.9,,ESE,9,ESE,3.8,104,,
19,0.27,3,0.14,2.1,,ESE,9,N,1.1,75,,
20,0.24,3.5,0.13,2.4,,ESE,6,NE,0.6,56,,
21,0.15,2.5,0.1,2.3,,ESE,3,E,0.9,48,,
22,0.17,3.5,0.09,2.7,,ENE,2,S,2.6,56,,
23,0.28,3,0.13,2.6,,NNW,4,S,4.2,79,,
24,0.16,1.5,0.09,2.2,,W,1,S,3.1,111,,
最大,1.13,4.5,0.54,3.2,最多,平均,10,最多,11.5,平均,平均,
平均,0.42,2.8,0.22,2.7,S,WNW,0.9,S,4.3,115,,
2020/5/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,2.5,0.09,2.5,,W,6,SW,2.8,144,,
2,0.18,2,0.1,2.3,,W,8,SW,3.1,169,,
3,0.41,2,0.14,2.2,,WNW,7,S,4.9,180,,
4,0.24,2.5,0.12,2.3,,W,6,SSW,3.4,176,,
5,0.45,2,0.19,2.8,,NW,4,SSW,2.2,156,,
6,0.28,2,0.14,2.2,,ESE,4,WSW,1.5,127,,
7,0.29,2.5,0.12,2.3,,SE,7,ESE,1.2,96,,
8,0.28,2.5,0.14,2.7,,ESE,6,ESE,1.8,70,,
9,0.49,5.5,0.14,3,,ESE,6,ENE,3.5,51,,
10,0.48,2.5,0.16,2.7,,E,6,E,1.9,47,,
11,0.3,2,0.15,2.4,,NE,6,E,2.3,62,,
12,0.3,3,0.17,2.6,,NNE,4,SE,1.6,91,,
13,0.4,3.5,0.22,3,,N,5,ESE,1.1,125,,
14,0.55,2,0.17,2.6,,NNW,4,ESE,7.2,157,,
15,0.49,2,0.29,2.2,SSE,N,4,SE,6.1,175,,
16,0.88,2.5,0.5,2.6,S,E,5,ESE,9.1,176,,
17,0.91,3,0.5,2.6,SSE,ESE,10,ESE,9.3,163,,
18,0.79,2.5,0.49,2.8,SSE,ESE,21,E,7,136,,
19,0.94,2.5,0.51,3,ENE,ESE,21,E,6.3,102,,
20,0.68,2.5,0.42,2.8,SE,SE,12,E,6.6,69,,
21,0.72,2.5,0.38,2.8,NE,SW,5,E,4.7,47,,
22,0.52,2,0.29,2.6,SE,WNW,13,ENE,6.4,40,,
23,0.5,2,0.24,2.7,,WNW,18,NE,6.2,54,,
24,0.3,2.5,0.2,2.4,,WNW,17,NNE,6.4,80,,
最大,0.94,5.5,0.51,3,最多,平均,21,最多,9.3,平均,平均,
平均,0.48,2.5,0.24,2.6,SSE,E,0.4,ESE,4.4,112,,
2020/5/6,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.35,2.5,0.19,2.4,,NW,9,NNE,4.8,119,,
2,0.33,2,0.19,2.4,,NW,7,N,3.3,151,,
3,0.34,2.5,0.19,2.7,,NNW,2,N,4,175,,
4,0.38,3,0.16,2.4,,WNW,9,N,6.9,178,,
5,0.38,2.5,0.18,2.9,,WNW,8,N,4.6,162,,
6,0.21,2.5,0.13,2.6,,W,7,NNE,3.8,135,,
7,0.29,3.5,0.17,3,,SSE,6,NNE,3.1,100,,
8,0.31,2.5,0.17,2.7,,SE,4,NNE,3.6,65,,
9,0.51,3.5,0.13,2.8,,SE,3,NNE,2.8,38,,
10,0.23,4.5,0.13,2.7,,W,6,ENE,2.7,22,,
11,0.46,6.5,0.21,3.5,,NW,8,NE,1.5,24,,
12,0.42,2.5,0.18,2.6,,N,9,ENE,1.4,49,,
13,0.28,2.5,0.15,2.7,,WNW,9,NNE,2.3,91,,
14,0.3,3,0.14,2.8,,WNW,19,NNE,3.5,133,,
15,0.38,3,0.16,2.5,,W,16,NNE,3.7,170,,
16,0.32,2,0.15,2.5,,W,26,NNW,4.3,187,,
17,0.36,4.5,0.18,3,,S,6,N,2.8,184,,
18,0.27,3,0.14,3,,SE,11,N,3.8,164,,
19,0.19,3.5,0.11,2.6,,SE,16,N,2.6,134,,
20,0.28,5,0.12,3.1,,SE,7,NNW,3.9,104,,
21,0.16,2.5,0.11,2.8,,ESE,14,N,2.3,78,,
22,0.11,2.5,0.08,2.4,,SSE,4,N,3.8,54,,
23,0.29,2,0.13,2.8,,N,2,N,2.9,53,,
24,0.12,1.5,0.08,2.5,,W,7,NE,2.8,71,,
最大,0.51,6.5,0.21,3.5,最多,平均,26,最多,6.9,平均,平均,
平均,0.3,3,0.15,2.7,,W,3,N,3.4,110,,
2020/5/7,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,1.5,0.08,2.4,,WSW,8,N,4.1,105,,
2,0.15,3,0.09,2.3,,WSW,14,N,2.9,143,,
3,0.16,4,0.09,2.2,,WNW,14,N,4.1,176,,
4,0.22,1.5,0.1,2.1,,W,7,N,5.2,190,,
5,0.36,4.5,0.18,2.7,,SE,7,N,5.2,180,,
6,0.43,3,0.16,2.5,,ESE,11,N,5.8,155,,
7,0.36,2.5,0.19,2.4,,SE,14,N,7.9,117,,
8,0.35,3,0.18,2.5,,SE,16,N,6.6,72,,
9,0.32,3,0.16,2.6,,ESE,18,N,5.8,34,,
10,0.26,2.5,0.17,2.2,,SSW,7,NNW,6.6,7,,
11,0.46,1.5,0.19,2.1,,W,8,NNW,6.6,0,,
12,0.59,3,0.18,2.5,,NE,7,N,6.6,18,,
13,0.53,1.5,0.18,2.8,,N,11,NNW,7.2,53,,
14,0.32,2.5,0.17,2.8,,NW,16,NNW,6,96,,
15,0.47,1.5,0.16,2.7,,W,11,NNE,6.1,138,,
16,0.47,2.5,0.24,2.7,,SW,17,NNE,4.2,171,,
17,0.73,2,0.41,2.8,NE,SW,11,ESE,8.8,192,,
18,0.83,2.5,0.47,2.7,NE,S,3,E,6.2,190,,
19,0.73,3,0.41,2.8,ESE,ESE,19,ESE,6.6,169,,
20,0.76,2.5,0.41,2.9,NE,ESE,25,ENE,3.9,135,,
21,0.45,2,0.26,2.6,WNW,ESE,25,ESE,3,99,,
22,0.58,3,0.23,2.7,,SE,18,E,2.7,69,,
23,0.47,2.5,0.2,2.6,,SW,5,E,2.1,57,,
24,0.35,2,0.15,2.3,,WNW,27,SE,1.3,62,,
最大,0.83,4.5,0.47,2.9,最多,平均,27,最多,8.8,平均,平均,
平均,0.44,2.5,0.21,2.5,NE,S,3.8,N,5.2,110,,
2020/5/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,2,0.14,2.3,,NW,19,S,0.5,87,,
2,0.17,2.5,0.1,2.3,,W,20,N,2,123,,
3,0.19,3,0.09,2.7,,WNW,19,N,2.4,158,,
4,0.19,2.5,0.1,2.6,,WNW,10,NNW,3.8,178,,
5,0.37,3,0.17,2.8,,WSW,5,NW,3.1,183,,
6,0.42,2,0.17,2.4,,E,11,NNW,3.9,166,,
7,0.32,3,0.17,2.9,,E,9,NNE,2.8,135,,
8,0.24,2.5,0.14,2.6,,ESE,12,N,2.4,92,,
9,0.31,2.5,0.17,2.8,,ESE,13,NNE,2,50,,
10,0.36,3,0.2,2.7,,SE,13,ESE,2,11,,
11,0.32,2.5,0.14,2.8,,S,4,SSE,1.6,-13,,
12,0.24,2.5,0.15,2.9,,SSE,3,SSE,2,-13,,
13,0.28,2.5,0.13,2.6,,W,3,SSE,2,14,,
14,0.3,3,0.15,2.8,,WNW,9,S,4.7,56,,
15,0.59,2.5,0.29,2.2,NE,NNW,12,S,9.7,103,,
16,0.73,2.5,0.42,2.4,S,W,10,S,10.2,145,,
17,1.06,3,0.47,2.7,ESE,W,14,SSW,10.7,177,,
18,0.86,2,0.39,2.7,ESE,WNW,22,S,10.5,190,,
19,0.77,2.5,0.4,2.7,WSW,WNW,8,S,9.8,182,,
20,1,2.5,0.46,2.7,SE,WNW,4,S,10.7,163,,
21,0.72,2.5,0.44,2.7,SW,W,13,S,9.3,134,,
22,0.71,2,0.4,2.5,ESE,NE,4,S,9.6,103,,
23,0.75,2,0.37,2.5,ENE,NW,7,S,9.5,81,,
24,0.88,3,0.39,2.5,ENE,WNW,5,SSW,9.5,74,,
最大,1.06,3,0.47,2.9,最多,平均,22,最多,10.7,平均,平均,
平均,0.5,2.5,0.25,2.6,ESE,WNW,4.6,S,5.6,107,,
2020/5/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.57,2.5,0.31,2.5,SSE,W,11,S,8.5,87,,
2,0.59,3,0.3,2.4,ESE,W,13,SSW,7.4,115,,
3,0.54,2,0.32,2.5,SE,W,17,S,8.1,152,,
4,0.58,2,0.28,2.3,SSE,W,19,SSW,8.6,180,,
5,0.62,3,0.32,2.6,E,W,9,SSW,7.8,192,,
6,0.55,2,0.33,2.5,NE,WNW,4,SSW,6.7,187,,
7,0.51,3,0.31,2.5,SSE,E,6,S,7.1,163,,
8,0.72,2.5,0.38,2.5,ENE,SE,2,S,10,126,,
9,0.61,2,0.33,2.4,NNW,ESE,12,S,9.2,83,,
10,0.68,2.5,0.36,2.5,E,SE,14,S,9.1,43,,
11,0.8,2.5,0.38,2.4,NNE,WSW,3,S,11.2,8,,
12,0.6,2,0.35,2.3,SE,NW,7,S,11,-6,,
13,0.84,2.5,0.43,2.6,ESE,NNW,8,S,11.6,3,,
14,1.02,2.5,0.49,2.5,E,NNW,8,S,11.9,32,,
15,1.09,3,0.58,2.7,SE,SSW,7,S,13.4,75,,
