2021/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
20,0.3,2.5,0.17,2.9,,WSW,9,WSW,3.9,149,,
21,0.33,3.5,0.15,3,,NE,6,WNW,4.2,118,,
22,0.43,2.5,0.16,2.9,,ESE,11,NW,3.2,87,,
23,0.45,3.5,0.2,2.8,,SE,7,NNW,1.1,58,,
24,0.37,3,0.14,2.8,,SE,5,SW,2,38,,
最大,0.77,4,0.32,3.2,最多,平均,19,最多,9.5,平均,平均,
平均,0.42,2.8,0.21,2.8,,WSW,2.7,NNW,5.5,112,,
2021/3/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.34,4,0.13,3,,WNW,3,ESE,2.3,39,,
2,0.22,3,0.11,2.8,,WSW,3,NNE,2.5,64,,
3,0.17,3,0.11,2.5,,WNW,9,N,0.9,101,,
4,0.26,1.5,0.1,2.5,,W,13,ENE,2.6,139,,
5,0.42,3.5,0.17,3.4,,WSW,5,NNE,2.7,168,,
6,0.54,3.5,0.17,2.7,,WNW,10,E,0.3,183,,
7,0.71,2.5,0.19,2.7,,W,10,NNE,0.9,181,,
8,0.37,2,0.21,2.8,,W,7,ENE,0.6,165,,
9,0.48,4,0.24,3.3,,ESE,1,NNE,3.2,139,,
10,0.63,4.5,0.32,3.5,SW,E,9,NE,3.3,109,,
11,0.73,2.5,0.34,3.3,SSE,ESE,12,SSE,0.3,76,,
12,0.85,2.5,0.4,2.4,N,SSE,5,S,11.3,54,,
13,0.97,2.5,0.47,2.4,SSE,SSW,6,SSW,11.6,48,,
14,1.29,2.5,0.62,2.6,ENE,NNW,4,SSW,14.1,67,,
15,1.79,2.5,0.78,2.7,SSW,W,7,SSW,14.5,104,,
16,1,2.5,0.59,2.7,E,ENE,6,SSW,14.5,144,,
17,1.57,3,0.72,2.9,NNW,ESE,6,SSW,14.9,179,,
18,1.04,2,0.54,2.8,S,SE,4,SSW,12.1,197,,
19,0.89,2.5,0.49,2.7,ENE,NE,3,SW,10.5,193,,
20,1.08,2,0.43,2.7,NNE,ENE,7,SW,9.6,174,,
21,0.51,3,0.31,3.2,E,ENE,8,WSW,6,148,,
22,0.45,4,0.25,3.6,E,ENE,8,SW,3.5,119,,
23,0.38,3.5,0.23,3,,SE,3,W,2.8,91,,
24,0.42,3,0.2,3.5,,NE,4,NW,4,68,,
最大,1.79,4.5,0.78,3.6,最多,平均,13,最多,14.9,平均,平均,
平均,0.71,2.9,0.34,2.9,E,NNW,0.3,SSW,6.2,123,,
2021/3/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.31,3,0.15,2.8,,,0,NW,4.4,59,,
2,0.27,4.5,0.14,2.4,,NNW,6,NW,5.2,67,,
3,0.23,1.5,0.12,2.3,,NW,7,NNW,3.5,96,,
4,0.2,3,0.12,3.2,,W,4,N,3,132,,
5,0.36,3,0.18,3.6,,W,9,N,3.4,163,,
6,0.33,2,0.16,2.5,,WSW,6,N,4.1,178,,
7,0.33,2,0.17,2.4,,SW,4,N,4.7,177,,
8,0.34,2.5,0.18,2.6,,E,3,N,4.8,162,,
9,0.34,2,0.17,2.8,,ENE,2,N,6.2,139,,
10,0.53,3,0.22,2.8,,SSE,5,N,4.2,109,,
11,0.57,2.5,0.19,2.8,,ESE,4,N,4,78,,
12,0.38,3,0.19,2.9,,SSW,5,N,5.6,50,,
13,0.66,2.5,0.19,2.5,,S,4,NNE,3.6,35,,
14,0.4,4.5,0.22,3.1,,SW,6,NE,0.9,41,,
15,0.66,3.5,0.27,2.9,WSW,SW,7,ESE,2.6,68,,
16,0.37,2.5,0.2,2.8,,WSW,6,N,1.9,105,,
17,0.72,3,0.31,3.2,NNW,NNW,15,NNW,6,141,,
18,0.33,3.5,0.2,2.9,,NW,7,NNW,5.4,164,,
19,0.27,3,0.16,2.7,,NW,4,N,5,170,,
20,0.77,3,0.19,2.8,,SE,1,NNW,6.2,159,,
21,0.3,3,0.14,2.5,,S,4,N,4.3,140,,
22,0.17,3.5,0.11,2.8,,SSW,1,NNE,4.1,116,,
23,0.29,3,0.14,3,,SW,2,N,3.7,93,,
24,0.21,2,0.11,2.2,,WSW,4,NW,6.5,73,,
最大,0.77,4.5,0.31,3.6,最多,平均,15,最多,6.5,平均,平均,
平均,0.39,2.9,0.18,2.8,,W,2.4,N,4.3,113,,
2021/3/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.25,3,0.12,2.6,,W,6,N,3,62,,
2,0.19,3,0.11,2.6,,WSW,4,NNE,3.4,64,,
3,0.17,2.5,0.1,2.4,,W,9,NNE,3.5,83,,
4,0.29,2.5,0.12,2.4,,SW,10,NNE,3.8,113,,
5,0.38,2.5,0.2,2.8,,SW,8,NNE,3.2,143,,
6,0.68,3,0.24,2.8,,WNW,4,NNE,2.5,164,,
7,0.45,3,0.22,2.8,,WNW,4,NNE,2.2,172,,
8,0.38,2.5,0.21,2.8,,E,4,NE,1.1,164,,
9,0.58,5.5,0.2,2.9,,ESE,16,ENE,3,141,,
10,0.41,4.5,0.23,3.4,,SE,12,E,2.4,110,,
11,0.34,2.5,0.19,2.9,,S,5,SE,2.6,80,,
12,0.29,2.5,0.16,2.7,,S,2,SE,3.7,53,,
13,0.29,3,0.16,2.7,,W,2,ESE,1.3,38,,
14,0.34,3,0.2,2.8,,WSW,6,ESE,1.9,37,,
15,0.39,3,0.19,3,,WNW,10,SSE,4.7,51,,
16,0.39,2.5,0.23,2.9,,WNW,11,SSE,3.5,79,,
17,0.63,3,0.29,2.4,NE,NW,10,S,7.1,115,,
18,0.65,2.5,0.31,2.6,SSE,W,11,S,6.3,146,,
19,0.3,3,0.19,2.7,,W,8,SSE,4.4,162,,
20,0.38,2.5,0.18,2.2,,W,9,ESE,4.1,162,,
21,0.34,2,0.19,2.3,,NW,5,ESE,3,147,,
22,0.34,2,0.15,2.5,,WNW,4,ESE,2.1,127,,
23,0.3,3,0.18,3.1,,SW,3,ENE,2.3,107,,
24,0.2,3,0.12,2.5,,WSW,3,NNE,1.4,92,,
最大,0.68,5.5,0.31,3.4,最多,平均,16,最多,7.1,平均,平均,
平均,0.37,2.9,0.19,2.7,,WSW,3.6,NNE,3.2,109,,
2021/3/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,3,0.09,2.6,,ENE,4,N,4.9,80,,
2,0.29,3,0.12,2.5,,WNW,1,NNW,4.3,79,,
3,0.19,3,0.09,2.5,,NNW,2,N,4.2,86,,
4,0.14,2,0.08,2.4,,WNW,5,N,3.6,107,,
5,0.4,2.5,0.15,3,,W,3,N,3.4,133,,
6,0.33,3,0.15,2.9,,S,3,N,4.4,157,,
7,0.33,3,0.17,2.7,,WSW,6,N,4.4,168,,
8,0.85,2.5,0.23,2.9,,NE,1,N,4.4,165,,
9,0.41,2,0.17,2.9,,ESE,11,N,5.1,147,,
10,0.42,3,0.24,2.9,,ESE,14,NNE,5.4,120,,
11,0.46,6,0.25,3.3,SE,SE,15,NE,4.9,91,,
12,0.54,2,0.28,2.5,SSE,SSE,5,ENE,5.1,65,,
13,0.46,2.5,0.25,2.6,SSE,ESE,12,ENE,4.7,47,,
14,0.47,2.5,0.22,2.7,,ESE,11,ENE,3.7,40,,
15,0.46,4,0.24,3,,E,6,ENE,6.6,45,,
16,0.56,2.5,0.32,2.5,NNE,SSE,6,E,6,60,,
17,0.68,2.5,0.35,2.7,NNE,WSW,5,E,5.6,86,,
18,0.61,2,0.37,2.7,NNW,W,8,E,6.8,113,,
19,0.59,3,0.39,2.7,SE,NNE,8,ENE,7.5,136,,
20,0.58,3,0.33,2.7,ESE,ENE,8,ENE,6.9,146,,
21,0.58,2,0.3,2.7,ENE,ESE,9,ENE,6.1,142,,
22,0.44,2.5,0.25,2.5,ESE,ESE,10,NE,4.6,129,,
23,0.44,2.5,0.26,2.8,NNE,ESE,3,NNE,2.4,115,,
24,0.32,2.5,0.16,2.4,,SSW,5,N,3.3,103,,
最大,0.85,6,0.39,3.3,最多,平均,15,最多,7.5,平均,平均,
平均,0.45,2.8,0.23,2.7,NNE,ESE,3.5,N,4.9,107,,
2021/3/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.24,2.5,0.13,2.4,,SSW,3,NNE,3,92,,
2,0.28,2.5,0.09,2.5,,W,4,N,3.7,88,,
3,0.15,2.5,0.09,2.7,,NW,4,N,3.7,93,,
4,0.16,2.5,0.08,2.5,,W,4,N,3.4,106,,
5,0.49,3,0.17,3.3,,NW,6,N,4,124,,
6,0.29,2.5,0.15,2.9,,WNW,6,NNE,4.2,141,,
7,0.32,2,0.2,2.7,,W,4,N,3.7,154,,
8,0.37,3,0.19,2.7,,NNW,7,NNE,3.4,159,,
9,0.33,3,0.2,3,,WNW,1,N,3.3,151,,
10,0.29,2,0.17,2.7,,NW,1,N,3.6,131,,
11,0.5,3.5,0.19,3,,SSE,1,N,1.7,105,,
12,0.35,3.5,0.2,3.2,,SSW,4,NW,1,78,,
13,0.52,3,0.19,2.9,,WSW,1,NNE,2.2,62,,
14,0.39,3.5,0.21,3.1,,NW,3,ENE,0.9,52,,
15,0.45,3.5,0.25,2.9,E,NNW,8,ENE,0.7,47,,
16,0.5,2.5,0.25,2.8,WSW,WNW,3,ESE,1,54,,
17,0.55,2.5,0.25,2.9,NNE,W,4,ESE,1.7,73,,
18,0.46,3,0.2,2.9,,NNW,6,S,4,95,,
19,0.27,3,0.15,2.7,,NNW,5,S,5,114,,
20,0.3,2.5,0.16,2.9,,NW,4,SSE,3.1,126,,
21,0.22,2,0.12,2.7,,SSW,4,SE,3.5,133,,
22,0.26,2.5,0.15,2.7,,SSE,3,SSE,3.3,134,,
23,0.3,3.5,0.15,2.6,,WSW,4,SSE,3.3,130,,
24,0.25,2,0.12,2.3,,SSW,6,S,3.4,120,,
最大,0.55,3.5,0.25,3.3,最多,平均,8,最多,5,平均,平均,
平均,0.34,2.8,0.17,2.8,,WNW,2.4,N,3,107,,
2021/3/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,3,0.11,2.6,,ESE,2,S,4.7,112,,
2,0.25,1.5,0.14,2,,,0,SSW,4.2,109,,
3,0.25,2.5,0.12,2.4,,N,2,S,4.9,112,,
4,0.17,2,0.1,2.7,,W,3,SE,2.2,120,,
5,0.33,3.5,0.16,2.5,,W,5,S,5.5,135,,
6,0.49,2.5,0.24,2.6,,WNW,10,SSE,4.3,151,,
7,0.62,2,0.35,2.8,SSE,WNW,12,SSE,7.2,161,,
8,0.42,2,0.26,2.5,SSE,WNW,12,SSE,5.9,165,,
9,1,3,0.48,2.6,E,W,11,S,10.7,163,,
10,1.3,3,0.62,2.7,ENE,WSW,4,S,13.4,153,,
11,1.21,3,0.71,3,S,E,10,S,14.2,139,,
12,1.29,3,0.78,3,SE,E,14,S,15.3,123,,
13,1.5,4,0.95,3.5,SSW,ENE,8,S,16.7,111,,
14,1.64,4,0.98,3.8,SSE,ENE,7,S,17.1,100,,
15,1.72,3.5,0.98,3.6,SSE,ESE,8,S,16.3,88,,
16,1.81,5.5,0.99,3.7,SE,ENE,14,S,17.3,84,,
17,2.57,3,0.99,3.7,SE,ENE,4,S,15.3,89,,
18,1.54,3.5,0.81,3.7,SE,NNE,9,S,12.2,100,,
19,1.64,2.5,0.87,3.6,SE,WNW,5,S,14.5,116,,
20,1.72,3.5,0.91,3.5,SE,W,11,S,15.7,131,,
21,1.4,3,0.83,3.3,SE,WNW,8,S,16.9,145,,
22,1.87,3.5,0.88,3.3,SE,W,6,SSW,15.4,155,,
23,1.07,4,0.66,3.4,E,W,7,SSW,12.2,152,,
24,0.82,4,0.46,3.5,NE,NW,9,NNW,1.6,145,,
最大,2.57,5.5,0.99,3.8,最多,平均,14,最多,17.3,平均,平均,
平均,1.12,3.1,0.6,3.1,SE,NW,2.1,S,11,127,,
2021/3/22,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.58,3,0.35,3.5,ENE,WNW,9,NNE,1.9,139,,
2,0.45,4,0.26,3.4,ESE,WNW,9,NNW,3.9,135,,
3,0.34,3,0.21,3.4,,NNW,5,N,4.1,136,,
4,0.3,4,0.17,3.3,,NW,6,N,8.1,139,,
5,0.3,3.5,0.15,2.9,,NW,7,N,7.1,139,,
6,0.29,2,0.16,2.4,,NW,6,NNW,9.1,139,,
7,0.55,3.5,0.22,2.6,,SSW,5,NNW,6,142,,
8,0.39,2.5,0.2,2.6,,W,2,N,6.7,141,,
9,0.36,2.5,0.2,2.3,,WSW,7,N,10,140,,
10,0.59,5,0.3,2.6,WNW,SW,4,NNW,9.2,139,,
11,0.84,3,0.26,2.8,NNE,WNW,3,N,8,132,,
12,0.41,2.5,0.21,3,,ENE,2,N,5.6,121,,
13,0.32,3.5,0.19,3.3,,SSE,10,N,6,106,,
14,0.32,3,0.21,3.2,,S,4,N,4.5,91,,
15,0.29,3,0.17,2.9,,SW,1,N,5.5,75,,
16,0.3,3,0.16,2.8,,N,7,NNW,4.4,63,,
17,0.68,2.5,0.29,3.6,WSW,NNE,9,N,4.4,60,,
18,0.33,2.5,0.17,2.6,,E,1,NNW,4.7,63,,
19,0.21,2.5,0.12,2.7,,NNW,8,NNW,4.7,68,,
20,0.19,2.5,0.1,2.7,,NW,8,NW,5,77,,
21,0.19,3.5,0.12,2.5,,NW,14,NNW,5.1,86,,
22,0.27,1.5,0.14,2.8,,NW,14,NNE,4.6,98,,
23,0.54,4,0.21,2.9,,NW,15,NE,1.8,105,,
24,0.49,3,0.2,2.9,,WNW,10,NNE,2.2,114,,
最大,0.84,5,0.35,3.6,最多,平均,15,最多,10,平均,平均,
平均,0.4,3,0.2,2.9,,NW,4.4,N,5.5,110,,
2021/3/23,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.29,2.5,0.16,2.8,,WNW,9,NNW,1.4,126,,
2,0.21,2.5,0.12,2.7,,W,7,NNW,5.9,128,,
3,0.24,2,0.11,2.3,,WNW,9,N,3.5,129,,
4,0.14,2.5,0.09,2.6,,WNW,3,N,1.3,125,,
5,0.58,2.5,0.17,3.1,,SSW,1,NNE,2.9,122,,
6,0.3,2.5,0.18,2.5,,S,3,N,1.1,121,,
7,0.37,2.5,0.21,2.9,,NW,1,NNE,2.6,123,,
8,0.33,5,0.17,2.9,,SSE,6,N,2.7,124,,
9,,,,,,,,,,,,
10,0.35,2.7,0.22,3.4,,S,3,E,2.3,123,,
11,0.41,3,0.21,3.1,,W,4,ESE,3.3,119,,
12,0.34,3,0.16,2.8,,W,5,ESE,4,115,,
13,0.49,2.5,0.27,3,ENE,W,5,SE,3.5,110,,
14,0.39,3,0.2,3,,W,7,SSE,3.4,101,,
15,0.5,2.5,0.24,2.8,,W,5,SSE,4.1,89,,
16,0.34,2,0.2,3.1,,WSW,8,SSE,2.6,75,,
17,0.82,2.5,0.31,3.2,SW,SSW,5,S,5.3,58,,
18,0.53,2.5,0.23,2.1,,W,6,S,8,51,,
19,0.59,3.5,0.28,2.4,S,W,4,S,7.2,49,,
20,0.47,1.5,0.25,2.3,ENE,SW,6,S,8.2,52,,
21,0.54,2.5,0.3,2.2,SSW,W,10,S,8.8,61,,
22,0.51,2,0.27,2.3,S,W,13,S,7,73,,
23,0.53,2.5,0.27,2.3,SSW,W,16,SSW,6.5,88,,
24,0.71,4.5,0.27,2.3,WNW,W,18,SSE,6.7,106,,
最大,0.82,5,0.31,3.4,最多,平均,18,最多,8.8,平均,平均,
平均,0.43,2.7,0.21,2.7,SSW,W,5.8,S,4.4,99,,
2021/3/24,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.46,2,0.25,2.3,SE,NW,13,SSE,4.4,122,,
2,0.38,1.5,0.21,2.2,,NW,15,SSE,4.8,135,,
3,0.46,2,0.18,2.2,,NW,13,WSW,1.9,137,,
4,0.33,1.5,0.18,2.1,,WNW,10,NNW,1.3,135,,
5,0.48,2.5,0.25,2.7,SW,W,10,N,0.4,130,,
6,0.49,3,0.24,2.6,,WNW,13,NNW,1.8,122,,
7,0.47,2.5,0.24,2.6,,WNW,7,NNE,0.7,111,,
8,0.51,3,0.2,2.7,,W,8,ENE,1.2,107,,
9,0.32,3,0.18,2.8,,W,7,ENE,2.7,106,,
10,0.34,2.5,0.17,2.7,,WNW,11,ESE,2.5,110,,
11,0.37,3.5,0.23,3,,W,11,SSE,7.2,116,,
12,0.83,1.5,0.31,2.1,NW,WSW,9,S,10,122,,
13,0.67,2.5,0.35,2.2,SE,W,10,S,10,125,,
14,0.65,3,0.38,2.6,SSE,W,9,S,10.1,123,,
15,0.92,3,0.47,2.6,ESE,W,8,S,11.1,114,,
16,0.83,2.5,0.5,2.6,S,W,1,S,11.4,99,,
17,0.76,3.5,0.48,2.7,S,ENE,4,S,11.4,82,,
18,0.79,2.5,0.46,2.7,ESE,ESE,6,S,11.2,65,,
19,0.79,2,0.45,2.7,SE,E,3,S,10.6,49,,
20,0.96,2.5,0.46,2.8,SSE,NE,3,S,10.2,39,,
21,0.82,2.5,0.4,2.6,ESE,NNW,5,S,10.9,37,,
22,0.8,2.5,0.42,2.6,E,NW,4,SSW,10.4,46,,
23,0.74,2.5,0.4,2.8,ESE,WNW,3,SSW,9.3,68,,
24,0.58,3.5,0.36,2.8,E,NW,8,S,8.1,96,,
最大,0.96,3.5,0.5,3,最多,平均,15,最多,11.4,平均,平均,
平均,0.61,2.5,0.32,2.6,ESE,WNW,6.2,S,6.8,100,,
2021/3/25,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.58,2.5,0.31,2.5,ESE,NW,12,S,8.3,119,,
2,0.49,2.5,0.31,2.4,SE,N,8,S,8.3,138,,
3,0.5,2,0.31,2.4,ENE,NNE,4,S,7.8,151,,
4,0.56,2.5,0.32,2.5,SSW,WNW,4,SSW,6.7,150,,
5,0.52,2,0.28,2.4,SSE,NW,4,SSW,7.8,142,,
6,0.41,2.5,0.22,2.6,,NW,7,WSW,3.1,126,,
7,0.38,2.5,0.25,2.7,NW,NW,4,S,4.6,112,,
8,0.46,1.5,0.24,2.5,,W,6,S,6.6,101,,
9,0.48,2.5,0.26,2.3,S,W,8,S,7.7,95,,
10,0.54,4.5,0.25,2.3,NE,WNW,6,S,6.7,95,,
11,0.52,3,0.25,2.3,N,WSW,8,S,6.9,105,,
12,0.54,3,0.25,2.4,NW,W,9,S,7.2,118,,
13,0.58,2.5,0.31,2.3,NW,W,9,S,7.9,132,,
14,0.63,3,0.29,2.7,NNE,W,11,S,7.5,140,,
15,0.44,3,0.25,2.7,NNE,W,8,S,4.4,140,,
16,0.45,2.5,0.27,2.4,NNE,SW,2,S,6.4,128,,
17,0.54,2.5,0.31,2.6,S,ESE,6,SSE,6.5,105,,
18,0.45,2.5,0.25,2.5,E,SE,4,SSE,4.9,79,,
19,0.51,2.5,0.23,2.5,,E,11,SSE,5.8,54,,
20,0.28,2,0.17,2.3,,SE,3,SSE,5.1,35,,
21,0.26,2.5,0.14,2.4,,NE,2,E,2,24,,
22,0.54,3.5,0.21,2.9,,ENE,3,ENE,0.9,28,,
23,0.66,3.5,0.22,3.1,,WNW,5,E,0.7,48,,
24,0.19,1.5,0.1,2.4,,NW,11,NNE,0.7,77,,
最大,0.66,4.5,0.32,3.1,最多,平均,12,最多,8.3,平均,平均,
平均,0.48,2.6,0.25,2.5,NW,WNW,3.4,S,5.6,102,,
2021/3/26,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,3,0.09,2.5,,W,7,WNW,0.9,109,,
2,0.13,2.5,0.08,2.8,,NW,10,NNW,4.1,140,,
3,0.25,2,0.09,2.7,,W,7,NNW,3.5,160,,
4,0.17,2,0.1,2.1,,NW,7,NNW,5.3,165,,
5,0.35,5,0.14,3.3,,NNW,7,NNW,2.6,155,,
6,0.3,2.5,0.15,2.5,,NE,1,NNW,2.1,138,,
7,0.37,2.5,0.19,2.6,,NNE,2,NW,4.3,121,,
8,0.35,2,0.17,2.6,,W,4,WNW,3.4,102,,
9,0.45,3,0.2,2.8,,SW,3,N,2,86,,
10,0.56,3,0.22,2.7,,W,2,SE,4,82,,
11,0.44,2,0.21,2.8,,S,3,ESE,3.2,89,,
12,0.29,3.5,0.16,2.6,,NW,3,SSE,4.8,105,,
13,0.58,2,0.23,2.7,,SW,4,SSE,4.8,127,,
14,0.38,3.5,0.2,2.7,,WSW,4,SSE,5.2,150,,
15,0.47,4,0.22,2.9,,NW,2,ESE,3.1,161,,
16,0.5,2.5,0.25,2.6,SE,SW,3,NNW,8.8,153,,
17,0.55,2.5,0.28,2.5,WSW,WNW,4,NNW,9.9,132,,
18,0.4,2.5,0.22,2.6,,WNW,6,N,6.1,101,,
19,0.43,1.5,0.24,2.6,,WNW,4,NNW,9.4,64,,
20,0.38,4.5,0.18,2.6,,N,3,NNW,8.3,32,,
21,0.44,2.5,0.18,2.5,,NW,7,NNW,9,16,,
22,0.31,1.5,0.17,2.2,,WNW,12,NNW,8.5,5,,
23,0.42,2,0.19,2.4,,NNE,8,NNW,7,14,,
24,0.33,2.5,0.18,2.5,,NNW,2,NNW,7.1,38,,
最大,0.58,5,0.28,3.3,最多,平均,12,最多,9.9,平均,平均,
平均,0.38,2.7,0.18,2.6,,WNW,3.5,NNW,5.3,102,,
2021/3/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,3.5,0.15,2.6,,WSW,10,N,5.5,75,,
2,0.34,2,0.18,2.7,,W,13,N,6.3,113,,
3,0.26,2,0.15,2.4,,W,12,N,5.8,148,,
4,0.32,2.5,0.15,2.6,,N,3,N,4.1,167,,
5,0.46,4.5,0.17,3,,SE,5,NNW,4.1,164,,
6,0.3,3,0.17,2.9,,SSE,4,N,3.8,145,,
7,0.57,3,0.23,2.7,,SSE,4,NE,2.5,119,,
8,0.5,3,0.24,2.6,,ESE,11,NE,3.5,93,,
9,0.34,2.5,0.2,3,,ESE,18,ENE,3.3,71,,
10,0.51,3.5,0.19,2.7,,ESE,8,SE,2.2,56,,
11,0.28,2,0.16,2.5,,SSE,2,SSE,2.5,55,,
12,0.47,2.5,0.21,2.7,,W,7,SSE,0.8,70,,
13,0.5,3,0.23,3,,W,10,SSE,3.5,100,,
14,0.41,3.5,0.25,3,NW,WNW,13,SSE,3.8,132,,
15,0.5,3,0.25,2.7,S,WNW,12,S,4.9,160,,
16,0.56,2,0.29,2.3,S,W,12,S,7.6,172,,
17,0.62,2.5,0.36,2.7,NNW,W,8,S,7.9,164,,
18,0.59,3,0.26,2.6,ESE,NE,2,S,7.6,137,,
19,0.42,2,0.25,2.4,SW,ESE,8,SSE,5.9,102,,
20,0.5,3,0.27,2.7,E,ESE,7,S,5.3,63,,
21,0.42,2,0.26,2.2,W,ESE,11,SSE,6.9,30,,
22,0.66,4.5,0.27,2.4,WNW,SSE,5,S,6.7,8,,
23,0.46,2,0.23,2.4,,W,6,S,6.1,6,,
24,0.36,2,0.21,2.2,,W,8,S,6.3,26,,
最大,0.66,4.5,0.36,3,最多,平均,18,最多,7.9,平均,平均,
平均,0.44,2.8,0.22,2.6,S,SW,2.2,S,4.9,99,,
2021/3/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.47,2,0.24,1.9,,WNW,11,SSE,7.2,60,,
2,0.5,2,0.24,2.1,,W,11,S,6.7,104,,
3,0.64,2,0.27,2.2,ENE,W,25,S,7.4,148,,
4,0.78,1.5,0.28,2.2,ESE,W,24,S,7.7,177,,
5,0.87,2.5,0.41,2.6,SW,W,18,S,9.6,185,,
6,0.76,2,0.39,2.5,WNW,W,13,S,8.4,173,,
7,0.7,2.5,0.37,2.6,NE,NW,5,SSE,7.9,145,,
8,0.69,2.5,0.38,2.6,WSW,NW,2,S,9,112,,
9,0.75,2.5,0.41,2.6,ESE,NNE,3,S,9,83,,
10,0.74,2.5,0.42,2.7,SE,NNW,5,S,8.2,59,,
11,0.8,2.5,0.36,2.5,SE,NW,7,S,9.1,52,,
12,0.66,3,0.4,2.7,SSE,WNW,9,S,11.1,62,,
13,0.79,2.5,0.44,2.7,ESE,WNW,9,S,10.8,87,,
14,0.84,2.5,0.45,2.6,S,W,10,S,11.1,125,,
15,1.14,2.5,0.48,2.7,NE,W,15,S,10,163,,
16,0.92,4,0.42,2.6,ESE,W,17,S,10.7,191,,
17,0.75,2,0.41,2.7,SSE,WSW,4,S,10.1,198,,
18,0.74,3,0.45,2.9,ESE,E,2,S,9.5,185,,
19,0.75,2.5,0.41,2.9,NE,ESE,8,S,7.7,150,,
20,0.72,3,0.4,3,NNW,SE,18,S,8.6,110,,
21,0.62,2.5,0.35,2.9,ESE,SE,10,S,7.6,70,,
22,0.83,2.5,0.41,2.6,SE,S,10,S,11.2,41,,
23,0.54,3,0.34,2.9,SE,N,3,S,5.8,23,,
24,0.4,3,0.25,2.9,NE,N,4,SE,4.4,30,,
最大,1.14,4,0.48,3,最多,平均,25,最多,11.2,平均,平均,
平均,0.73,2.5,0.37,2.6,ESE,W,6,S,8.7,114,,
2021/3/29,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.41,2,0.23,2.7,,NW,5,SSE,4.8,59,,
2,0.29,3,0.17,2.8,,NW,8,SSE,3.9,108,,
3,0.28,3.5,0.17,2.8,,W,13,NW,7.6,157,,
4,0.29,3,0.16,2.4,,WNW,12,NW,6.7,197,,
5,0.36,3,0.16,3.3,,W,6,NW,4.2,202,,
6,0.32,3,0.18,3.1,,WNW,1,NW,2.5,191,,
7,0.39,3,0.23,3.2,,E,7,NNW,2.5,166,,
8,0.41,3.5,0.22,3,,ESE,9,NE,2.6,135,,
9,0.31,2.5,0.17,3,,SSE,10,E,2.5,103,,
10,0.27,3,0.16,2.7,,SSW,5,SE,3.4,71,,
