2018/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
19,0.43,3.5,0.24,2.8,,NW,12,N,5.2,115,,
20,0.31,2.5,0.19,2.5,,NW,6,N,6.2,121,,
21,0.32,2.5,0.18,2.5,,NW,3,NNE,6.4,120,,
22,0.25,2.5,0.16,2.6,,N,5,N,6,111,,
23,0.31,3,0.18,3,,NE,3,N,6.8,92,,
24,0.21,3,0.12,2.5,,ENE,1,N,7.1,72,,
最大,0.72,3.5,0.4,3.1,最多,平均,17,最多,7.7,平均,平均,
平均,0.43,2.7,0.24,2.7,SSE,N,2.7,NNE,6,83,,
2018/3/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.21,1,0.12,2.2,,WSW,3,NNW,6.7,56,,
2,0.27,2.5,0.14,2.6,,N,2,N,6.7,48,,
3,0.22,3.5,0.13,2.6,,WNW,7,NNW,7.1,49,,
4,0.22,2,0.13,2.2,,W,11,NNW,6.5,66,,
5,0.35,2,0.16,2.7,,WNW,10,NNW,7.7,89,,
6,0.42,2.5,0.19,2.6,,NW,14,NNW,7.5,116,,
7,0.4,2,0.22,2.4,,WNW,11,NNW,8.3,137,,
8,0.47,3.5,0.24,2.9,,WSW,9,NNW,7.9,147,,
9,0.41,3,0.2,2.5,,WNW,5,NNW,7.8,139,,
10,0.37,2.5,0.21,2.7,,ENE,5,NNW,8.9,119,,
11,0.38,2,0.19,2.6,,S,3,NNW,8.9,95,,
12,0.38,1.5,0.19,2.7,,NNW,1,NNW,8.3,70,,
13,0.31,2.5,0.18,2.7,,WSW,6,NNW,7.8,50,,
14,0.38,3,0.2,2.8,,W,9,NNW,7.8,38,,
15,0.35,3.5,0.18,2.6,,NNW,15,NNW,5.9,33,,
16,0.23,3.5,0.15,2.5,,NW,13,NW,4.9,44,,
17,0.35,2,0.17,2.9,,NW,17,NNW,4.2,62,,
18,0.41,3,0.22,2.9,,NW,14,NNW,2.7,84,,
19,0.25,3,0.15,2.9,,NW,12,NNW,1.6,104,,
20,0.23,3,0.13,3.1,,W,11,NNW,2.7,120,,
21,0.18,3,0.11,2.8,,SSW,9,N,0.9,127,,
22,0.25,2.5,0.13,2.4,,SW,5,NE,2.2,127,,
23,0.16,2,0.09,2.6,,SW,5,ENE,1.1,121,,
24,0.3,3,0.14,2.9,,SW,8,SSE,3.1,111,,
最大,0.47,3.5,0.24,3.1,最多,平均,17,最多,8.9,平均,平均,
平均,0.31,2.6,0.17,2.7,,WNW,6.5,NNW,5.7,90,,
2018/3/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,1.01,3,0.62,2.8,NNE,SSW,8,SE,9.4,106,,
2,1.13,3,0.62,2.9,E,SSE,5,SSE,9.5,104,,
3,0.87,3,0.54,2.9,ESE,ESE,4,SE,8.7,105,,
4,1.23,3.5,0.72,3.2,ESE,SSW,5,SSE,13.4,109,,
5,1.65,3.5,0.85,3.3,S,SW,4,SSE,15.5,125,,
6,1.39,3,0.79,3.3,SE,S,8,S,16.3,140,,
7,1.09,4,0.62,3.3,SE,ENE,10,S,12.2,161,,
8,0.69,2,0.43,3.1,ENE,E,8,S,8.5,165,,
9,0.79,2.5,0.47,3.1,E,N,6,S,10.3,159,,
10,0.73,3,0.39,3.1,ESE,NE,9,SSW,6.9,144,,
11,0.57,3.5,0.34,3,SE,NNE,4,S,8.1,129,,
12,0.48,3,0.28,3.1,WSW,NNE,7,N,4.6,112,,
13,0.61,2.5,0.23,3.1,,NNE,4,N,3.3,93,,
14,0.4,3.5,0.21,3.1,,NW,9,NNW,5.9,72,,
15,0.42,4,0.22,3.8,,W,8,NNW,5.1,54,,
16,0.33,2,0.18,2.9,,WSW,6,NNW,8,50,,
17,0.42,4,0.19,2.5,,WNW,7,N,8.3,60,,
18,0.26,2.5,0.15,2.7,,NNW,9,N,7,75,,
19,0.27,1.5,0.15,2.5,,NNW,4,NNE,5.1,88,,
20,0.41,2.5,0.26,2.4,NNW,SW,3,NNE,5.5,97,,
21,0.56,4,0.26,2.6,WSW,WNW,1,NE,5.9,103,,
22,0.47,3,0.29,2.6,E,WNW,3,N,4.8,107,,
23,0.49,2.5,0.24,2.6,,W,4,N,4.8,111,,
24,0.28,2.5,0.16,2.8,,W,8,N,6.3,111,,
最大,1.65,4,0.85,3.8,最多,平均,10,最多,16.3,平均,平均,
平均,0.69,3,0.38,2.9,SE,NW,1.1,N,8.1,108,,
2018/3/10,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,3,0.12,2.5,,WNW,5,N,7.3,105,,
2,0.27,1.5,0.12,2.2,,NW,6,NNW,6.9,96,,
3,0.21,2,0.12,2.1,,SSW,1,NNW,6.6,91,,
4,0.35,2.5,0.15,2.8,,W,10,NNW,7.4,88,,
5,0.3,2.5,0.13,2.6,,NNW,12,N,6.8,93,,
6,0.28,2,0.13,2.6,,NW,14,N,4.8,104,,
7,0.5,2,0.22,3,,WSW,10,N,5.4,119,,
8,0.36,2,0.2,2.8,,WSW,6,NNE,5.2,128,,
9,0.41,3,0.18,2.8,,WSW,7,N,8.8,131,,
10,0.36,3,0.19,2.8,,NNW,4,N,7.3,127,,
11,0.36,3.5,0.22,3.2,,WSW,3,N,6.2,118,,
12,0.31,2.5,0.17,2.8,,SSW,4,NNE,4.7,105,,
13,0.34,2,0.16,2.7,,SSW,4,NNE,3.4,93,,
14,0.39,2.5,0.2,2.8,,SSE,7,ESE,3.1,78,,
15,0.34,2.5,0.18,2.6,,S,4,ESE,3.2,63,,
16,0.36,2.5,0.18,2.7,,SSW,5,ESE,3.3,53,,
17,0.54,3,0.22,2.7,,SSW,2,ESE,1.5,48,,
18,0.46,2,0.22,2.6,,W,7,ESE,6.8,50,,
19,0.65,2.5,0.41,2.7,ESE,W,10,ESE,6.9,58,,
20,0.81,2.5,0.43,2.6,SSE,NNW,4,ESE,5.7,69,,
21,0.78,3.5,0.43,2.8,S,NW,4,E,4.6,79,,
22,0.55,2.5,0.34,2.6,SE,WSW,5,E,4.4,87,,
23,0.63,2.5,0.33,2.6,ESE,NNW,6,ENE,6.3,95,,
24,0.63,3,0.36,2.6,NNE,N,5,E,5.2,102,,
最大,0.81,3.5,0.43,3.2,最多,平均,14,最多,8.8,平均,平均,
平均,0.43,2.5,0.23,2.7,ESE,WNW,3.8,N,5.5,91,,
2018/3/11,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.59,2.5,0.35,2.6,N,NNW,6,E,5.8,107,,
2,0.51,3,0.28,2.6,E,SSE,4,ENE,5.8,109,,
3,0.38,2.5,0.23,2.7,,SE,4,NNE,3.8,107,,
4,0.35,2.5,0.19,2.5,,SE,3,NNE,3.5,103,,
5,0.43,3,0.17,2.7,,E,1,N,2.9,99,,
6,0.4,5.5,0.2,3.3,,SSW,1,NNE,3.7,98,,
7,0.43,3.5,0.24,3.1,,WSW,2,N,4,107,,
8,0.47,4.5,0.23,3.1,,NW,4,N,2.6,116,,
9,0.34,2.5,0.19,2.8,,WNW,4,N,1.7,120,,
10,0.29,2.5,0.17,2.9,,WSW,5,ENE,1.5,118,,
11,0.38,3,0.19,2.8,,W,9,ENE,2.1,115,,
12,0.33,3.5,0.2,2.9,,WNW,9,ENE,2.4,112,,
13,0.41,4,0.19,2.7,,WNW,8,S,6.3,108,,
14,0.55,2,0.25,2.3,SE,WNW,4,S,7.6,100,,
15,0.57,2,0.29,2.3,SSE,SW,1,SSE,9,90,,
16,0.56,3.5,0.33,2.4,S,SSE,1,S,8.6,77,,
17,0.67,3,0.29,2.6,WSW,WSW,2,S,6.6,61,,
18,0.41,3,0.22,2.7,,,0,S,4.8,50,,
19,0.31,3,0.16,2.9,,ENE,1,N,7,48,,
20,0.21,3.5,0.12,2.8,,W,2,N,6.7,51,,
21,0.24,4.5,0.13,3.1,,WNW,6,N,5.5,55,,
22,0.3,2.5,0.13,2.7,,WSW,4,NNW,4,64,,
23,0.32,3.5,0.14,2.6,,WNW,8,NNW,3.9,78,,
24,0.23,2.5,0.11,2.3,,W,11,NNW,5.8,93,,
最大,0.67,5.5,0.35,3.3,最多,平均,11,最多,9,平均,平均,
平均,0.4,3.1,0.21,2.7,,W,3,N,4.8,91,,
2018/3/12,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.19,1.5,0.11,2.1,,W,9,NNW,8,106,,
2,0.19,3.5,0.12,2,,WNW,12,NNW,7.8,116,,
3,0.33,3.5,0.18,2,,WNW,10,NNW,8.7,119,,
4,0.29,2,0.16,1.9,,WSW,14,NNW,8.7,116,,
5,0.31,4,0.17,2.2,,W,12,NNW,9.2,110,,
6,0.41,1.5,0.2,2.1,,W,6,NNW,7.8,104,,
7,0.43,3.5,0.24,2.3,,SW,8,NNW,8.1,99,,
8,0.33,2,0.21,2.5,,W,12,NNW,7.6,97,,
9,0.31,2.5,0.19,2.6,,WSW,13,NW,5.8,100,,
10,0.32,3,0.2,2.9,,W,14,NNW,2.3,103,,
11,0.47,3,0.25,3,ENE,WSW,6,NW,1.3,109,,
12,0.32,2,0.16,2.6,,W,10,NW,0.6,114,,
13,0.3,3,0.16,2.7,,SW,6,ESE,3.3,117,,
14,0.43,2.5,0.24,2.5,,WSW,14,SSE,5.1,114,,
15,0.45,1.5,0.24,2.4,,W,14,SSE,5.4,103,,
16,0.4,2,0.21,2.4,,WNW,2,S,5.9,88,,
17,0.52,4,0.26,2.4,S,S,3,S,6.8,73,,
18,0.57,2,0.23,2.3,,SSW,3,SSW,6.5,58,,
19,0.5,2,0.25,2.7,SSE,N,3,SSW,6.2,45,,
20,0.37,3.5,0.23,2.5,,NW,3,SSE,5.8,39,,
21,0.35,2,0.22,2.3,,NW,6,SSE,4.8,40,,
22,0.44,2,0.26,2.3,W,NW,4,SE,5.4,48,,
23,0.43,2.5,0.25,2.4,WNW,W,8,SE,4.1,65,,
24,0.44,3,0.24,2.5,,WNW,11,S,2.3,85,,
最大,0.57,4,0.26,3,最多,平均,14,最多,9.2,平均,平均,
平均,0.38,2.6,0.21,2.4,,W,7.5,NNW,5.7,90,,
2018/3/13,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.26,2.5,0.16,2.7,,W,17,SE,2.7,105,,
2,0.3,2,0.15,2.1,,W,16,S,1.5,121,,
3,0.22,2,0.12,2.2,,W,15,NW,2.7,132,,
4,0.19,1.5,0.11,2.2,,W,11,NNW,2.2,131,,
5,0.4,3,0.15,2.9,,W,15,N,2.3,123,,
6,0.26,3,0.15,2.8,,WSW,7,N,3.7,110,,
7,0.34,3,0.2,2.9,,SW,4,N,4.4,97,,
8,0.29,3.5,0.14,3,,SSW,3,NNW,4.6,88,,
9,0.2,4,0.12,3.1,,E,4,N,3.3,87,,
10,0.5,2,0.24,3.6,,ESE,3,W,1,92,,
11,0.32,2.5,0.18,3,,E,4,ESE,2.3,100,,
12,0.4,2.5,0.21,2.7,,SSE,4,SSE,4.8,109,,
13,0.46,2.5,0.27,2.7,W,SSE,3,SSE,6.3,119,,
14,0.59,2,0.32,2.3,ENE,WNW,3,SSE,8.5,128,,
15,0.63,2.5,0.39,2.4,S,NNW,4,S,8.8,127,,
16,0.59,2,0.34,2.5,N,NNW,2,S,8.8,119,,
17,0.7,2.5,0.38,2.8,ESE,ENE,2,S,8.9,102,,
18,0.47,2,0.28,2.4,E,E,6,S,8.7,79,,
19,0.53,2.5,0.27,2.5,ENE,ESE,6,S,7.7,55,,
20,0.47,4.5,0.26,2.5,SE,NNE,3,S,6.9,38,,
21,0.47,3,0.22,2.6,,ESE,1,S,6.3,30,,
22,0.35,2,0.23,2.7,,NW,11,SSW,6.5,36,,
23,0.34,3,0.17,2.6,,W,12,S,5.2,51,,
24,0.25,2.5,0.15,2.4,,W,10,SSW,2.4,74,,
最大,0.7,4.5,0.39,3.6,最多,平均,17,最多,8.9,平均,平均,
平均,0.4,2.6,0.22,2.7,ENE,W,3.7,S,5,94,,
2018/3/14,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.19,2,0.11,2.4,,W,13,WSW,2.3,100,,
2,0.18,2,0.12,2.5,,WNW,12,WSW,2.2,124,,
3,0.19,2,0.1,2.5,,WNW,9,W,1.6,141,,
4,0.29,2.5,0.14,2.6,,W,9,WSW,2,149,,
5,0.39,3,0.18,3.2,,WSW,6,S,2,144,,
6,0.38,2.5,0.17,2.6,,SSE,6,NE,1.5,128,,
7,0.37,2,0.19,2.5,,ESE,12,N,1.7,109,,
8,0.39,3,0.22,3,,SE,14,NE,1.6,93,,
9,0.36,3,0.18,2.8,,SE,7,ENE,2.3,81,,
10,0.36,2.5,0.21,2.7,,SSE,8,ESE,2.3,77,,
11,0.34,3,0.2,2.8,,WSW,4,ESE,1.9,84,,
12,0.3,2.5,0.15,2.4,,WNW,7,SSE,2.9,101,,
13,0.35,2.5,0.18,2.2,,W,8,S,6.7,122,,
14,0.54,2.5,0.3,2.4,ESE,WNW,10,S,8.4,138,,
15,0.61,2,0.28,2.3,ENE,NW,4,S,7.6,143,,
16,0.57,3,0.28,2.5,E,WNW,4,S,7.1,139,,
17,0.57,3,0.27,2.6,SE,NNW,4,SSE,7.1,121,,
18,0.48,2.5,0.26,2.7,NNE,E,6,SSE,5,97,,
19,0.35,3,0.19,2.6,,E,4,SSE,3.5,69,,
20,0.33,2.5,0.17,2.5,,ESE,8,SSE,5,44,,
21,0.35,2.5,0.21,2.5,,NE,4,S,4.6,25,,
22,0.31,2,0.18,2.4,,N,4,S,4.1,19,,
23,0.39,4,0.18,2.8,,NNW,4,S,3.9,29,,
24,0.34,3,0.16,2.8,,NNE,1,SSE,2.7,52,,
最大,0.61,4,0.3,3.2,最多,平均,14,最多,8.4,平均,平均,
平均,0.37,2.6,0.19,2.6,,W,1.3,S,3.8,97,,
2018/3/15,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.23,1.5,0.13,2.5,,W,5,SW,1.1,82,,
2,0.17,2.5,0.1,2.4,,W,10,N,1.2,112,,
3,0.23,2.5,0.1,2.8,,WSW,8,SW,0.9,140,,
4,0.15,2.5,0.09,2.5,,W,12,WNW,2.3,155,,
5,0.36,3,0.17,2.9,,WSW,9,NW,1,155,,
6,0.44,3,0.2,2.7,,WNW,3,WSW,2.1,141,,
7,0.34,2.5,0.19,2.9,,E,7,W,1.5,121,,
8,0.51,4,0.27,3.6,W,E,8,WNW,0.8,96,,
9,0.36,3.5,0.19,3.1,,SE,9,E,1.7,75,,
10,0.31,3,0.19,2.8,,SE,6,ESE,1.9,65,,
11,0.39,3.5,0.19,2.8,,WNW,4,SSE,5.2,72,,
12,0.61,2.5,0.35,2.2,SSE,W,8,S,11.8,91,,
13,1.04,2.5,0.57,2.9,SE,W,11,S,12.8,119,,
14,1.23,2.5,0.66,3,SSE,W,12,S,14,147,,
15,1.18,2.5,0.72,2.9,SSE,W,12,S,14.8,163,,
16,1.1,3,0.62,3,SE,WNW,9,S,14.7,166,,
17,1.33,3,0.71,3.1,SE,ENE,7,S,15.7,157,,
18,1.21,2.5,0.56,3,SSE,ESE,26,S,13.4,134,,
19,1.09,3,0.64,3,ESE,ESE,21,SSW,13.7,105,,
20,0.93,3,0.6,3,ESE,ESE,23,S,14.5,74,,
21,1.06,3.5,0.6,3,SE,E,16,SSW,13.1,46,,
22,1.05,3,0.66,3.1,SE,ENE,3,S,12.5,28,,
23,1.15,3,0.7,2.8,SE,W,4,SSW,17.4,28,,
24,1.28,3,0.74,2.9,SSE,N,15,SSW,14.9,45,,
最大,1.33,4,0.74,3.6,最多,平均,26,最多,17.4,平均,平均,
平均,0.74,2.9,0.41,2.9,SE,SSE,0.9,S,8.5,105,,
2018/3/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.75,2.5,0.45,2.5,ESE,N,20,SSW,13.9,73,,
2,0.92,2.5,0.5,2.7,S,N,16,SSW,10.8,113,,
3,1.4,2.5,0.83,2.8,SW,W,7,SW,16.4,151,,
4,1.28,3,0.73,2.7,SSE,NE,6,SW,14.5,174,,
5,1.06,3,0.61,2.8,E,NE,3,SW,13.5,180,,
6,0.81,2,0.48,2.7,ENE,ENE,7,SSW,8.7,168,,
7,0.93,3,0.52,2.8,ESE,ESE,3,SSW,11.3,144,,
8,0.74,2.5,0.45,2.8,SE,SSE,5,SSW,12.3,117,,
9,0.95,3,0.52,2.8,SSE,N,1,SSW,12.3,95,,
10,0.87,2.5,0.5,2.6,ESE,WNW,8,SSW,13,75,,
11,0.89,2,0.45,2.5,NNE,W,11,SSW,12.1,67,,
12,0.69,2.5,0.36,2.7,SE,W,18,SW,8.6,76,,
13,0.45,3,0.27,3,SE,WNW,14,WSW,3.6,99,,
14,0.33,3,0.21,3.4,,WNW,12,NNW,5.8,129,,
15,0.57,3,0.33,3.1,S,NW,7,NNE,8.7,156,,
16,1.05,2.5,0.5,3.4,E,NNW,6,NE,7.7,167,,
17,0.84,3,0.48,3.1,NNE,NW,2,ENE,9.6,161,,
18,0.77,3,0.49,3,E,ESE,13,ENE,10.5,143,,
19,0.79,3.5,0.51,3.1,ENE,E,14,NE,9.1,112,,
20,0.76,3,0.51,3,ESE,E,13,ENE,9.9,76,,
21,0.75,3,0.47,3.1,ESE,ESE,13,NNE,5.5,39,,
22,0.79,3.5,0.46,2.9,E,E,12,NE,6.6,12,,
23,0.7,3,0.47,3,E,NE,6,NE,6.9,-2,,
24,0.67,3,0.39,3,ESE,N,2,NE,7.2,8,,
最大,1.4,3.5,0.83,3.4,最多,平均,20,最多,16.4,平均,平均,
平均,0.82,2.8,0.48,2.9,ESE,N,2.7,SSW,9.9,106,,
2018/3/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.46,3,0.29,3,ESE,S,3,NNE,5.4,37,,
2,0.45,3,0.26,2.9,NE,N,14,N,5.8,79,,
3,0.35,3,0.21,2.8,,NNW,11,N,5.8,117,,
4,0.38,3,0.19,2.8,,NNW,10,NNE,5.7,147,,
5,0.54,2.5,0.24,2.7,,N,6,N,4.5,162,,
6,0.51,2.5,0.25,2.7,ENE,SW,3,NNE,4.8,157,,
7,0.56,3,0.29,2.8,SE,S,4,NNE,5.2,137,,
8,0.37,3,0.25,3.3,N,SSE,2,NNE,4.1,107,,
9,0.36,3,0.2,3,,E,6,NE,3.2,74,,
10,0.29,2.5,0.17,2.9,,SE,7,NNE,2.6,46,,
11,0.39,2,0.21,2.5,,SSE,3,E,3.6,31,,
12,0.44,4.5,0.23,2.9,,SSW,3,ESE,3.4,35,,
13,0.34,3.5,0.18,2.6,,NW,8,E,2.7,61,,
14,0.35,3.5,0.21,2.8,,WNW,10,ESE,1.7,98,,
15,0.37,2.5,0.18,2.6,,NW,6,ESE,2.4,134,,
16,0.35,3,0.2,2.8,,W,7,ESE,3.7,161,,
17,0.75,3.5,0.38,2.6,SSW,WSW,3,ESE,6.8,172,,
18,0.91,3,0.5,2.7,ESE,ESE,9,ESE,7.5,162,,
19,0.83,2.5,0.46,2.8,E,ESE,22,ESE,7.1,134,,
20,0.76,2.5,0.46,2.8,SE,SE,23,ESE,6.4,96,,
21,0.76,2.5,0.42,2.7,ENE,SE,22,ESE,6.2,58,,
22,0.76,2.5,0.39,2.7,ENE,SE,16,ESE,5.6,24,,
23,0.55,2.5,0.33,2.6,NNE,SSE,8,ESE,5.8,6,,
24,0.6,2.5,0.32,2.5,N,WNW,10,SE,4.9,7,,
最大,0.91,4.5,0.5,3.3,最多,平均,23,最多,7.5,平均,平均,
平均,0.52,2.9,0.28,2.8,ENE,ESE,2,ESE,4.8,93,,
2018/3/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.53,2.5,0.32,2.5,E,WNW,16,SE,5.3,28,,
2,0.49,2.5,0.25,2.3,SE,W,19,SE,4.1,67,,
3,0.4,2,0.22,2.2,,WNW,19,SE,3.4,109,,
4,0.35,2.5,0.21,2.2,,WNW,10,ESE,2.7,145,,
5,0.49,3,0.22,2.6,,NW,7,ESE,2,168,,
6,0.53,4,0.24,3,,NNW,3,N,3.3,171,,
7,0.41,2.5,0.22,2.9,,NNW,1,N,4.2,155,,
8,0.27,4,0.18,2.8,,ESE,6,NNE,1.6,125,,
9,0.27,3,0.17,3,,ESE,13,N,1.5,90,,
10,0.27,3.5,0.14,3,,SE,9,ENE,1.4,57,,
11,0.25,2.5,0.14,2.8,,ESE,5,E,2.2,34,,
12,0.21,3.5,0.11,2.6,,E,3,ESE,2.8,29,,
13,0.3,2.5,0.16,2.3,,W,4,SSE,4.8,45,,
14,0.43,2,0.22,2.2,,NNW,9,S,7.4,80,,
15,0.64,2,0.31,2.4,W,W,8,S,8.1,124,,
16,0.92,2.5,0.44,2.4,E,W,12,S,11.3,164,,
17,1.11,2.5,0.51,2.8,S,WSW,16,S,11.8,186,,
18,0.74,2.5,0.4,2.6,ESE,W,15,S,9.9,186,,
19,0.71,1.5,0.42,2.5,ESE,WNW,12,SSW,9.6,167,,
20,0.68,2.5,0.41,2.4,E,NNE,2,SSW,11.5,132,,
21,0.54,2.5,0.33,2.3,E,ENE,6,SW,9.9,93,,
22,0.41,3.5,0.23,2.5,,E,9,WSW,6.4,59,,
23,0.4,1.5,0.22,2.7,,ENE,4,SW,7,33,,
24,0.25,3.5,0.15,3,,NNW,10,W,3.4,21,,
最大,1.11,4,0.51,3,最多,平均,19,最多,11.8,平均,平均,
平均,0.48,2.7,0.26,2.6,E,WNW,4,S,5.7,103,,
2018/3/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,3,0.11,3.1,,NW,11,W,2.2,31,,
2,0.22,3,0.12,3,,WNW,13,W,1.4,61,,
3,0.2,3,0.1,3.1,,WNW,13,N,0.4,101,,
4,0.21,2.5,0.13,2.8,,W,12,ENE,1.3,142,,
5,0.27,3.5,0.13,3.1,,W,11,ENE,1.9,171,,
6,0.45,2,0.22,2.8,,W,8,ESE,1.5,181,,
7,0.39,2,0.23,2.7,,SW,2,SW,2,174,,
8,0.5,3,0.24,2.8,,SE,5,SW,5.6,151,,
9,0.37,1.5,0.22,2.5,,SE,16,WSW,5.5,117,,
10,0.66,2.5,0.33,2.4,N,ESE,7,SW,8.6,79,,
11,0.6,1.5,0.36,2.2,SE,S,6,SSW,9,45,,
12,0.77,2.5,0.47,2.3,ENE,WSW,6,SSW,12.1,27,,
13,0.63,2,0.4,2.3,SE,W,9,SSW,11.1,32,,
14,0.83,2,0.47,2.3,SE,WNW,13,SSW,12.9,61,,
15,0.8,2.5,0.46,2.3,S,WNW,14,SSW,13,102,,
16,0.66,2,0.37,2.4,E,WNW,11,SSW,9.1,143,,
17,0.89,2.5,0.34,2.4,WSW,W,14,SSW,9.2,175,,
18,0.66,3,0.28,2.6,SSE,W,12,SW,5.2,187,,
19,0.34,2,0.22,2.6,,WNW,15,SSW,5.9,179,,
20,0.32,2.5,0.19,2.6,,W,16,W,4.1,154,,
21,0.34,2.5,0.17,2.7,,W,9,NW,2.4,120,,
22,0.28,3,0.17,2.8,,NW,4,NNW,2.3,81,,
23,0.31,3.5,0.16,3,,NNE,5,NNW,4.3,48,,
24,0.16,2.5,0.09,2.7,,NNE,8,NNW,4.4,28,,
最大,0.89,3.5,0.47,3.1,最多,平均,16,最多,13,平均,平均,
平均,0.46,2.5,0.25,2.6,SE,WNW,6.5,SSW,5.6,108,,
2018/3/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,3,0.11,2.7,,NW,8,N,5,29,,
2,0.21,3,0.12,2.7,,NW,6,N,5.5,52,,
3,0.31,2,0.13,2.1,,W,3,NNE,5.2,89,,
4,0.29,2.5,0.14,2.4,,N,9,NNE,6,126,,
5,0.45,2.5,0.22,2.6,,E,5,NE,7,153,,
6,0.68,2.5,0.39,2.8,ESE,ESE,9,NE,9.5,168,,
7,0.68,3,0.41,3,E,E,12,NNE,9,166,,
8,0.69,3,0.46,3.1,SSE,SE,24,NNE,8.4,149,,
9,0.73,3.5,0.41,3.1,ENE,ESE,27,NNE,7.2,118,,
10,0.62,2.5,0.39,2.8,ENE,ESE,21,NNE,8.1,81,,
11,0.66,3,0.33,3,NE,ESE,23,NNE,9,41,,
12,0.6,3,0.33,3.1,E,ESE,18,NNE,6.9,11,,
13,0.6,2.5,0.32,2.9,ESE,SE,9,NNE,7.3,4,,
14,0.51,2.5,0.32,2.9,N,NNE,1,NNE,7.5,22,,
15,0.51,2.5,0.31,3.1,ESE,NNE,11,NE,7.4,58,,
16,0.55,3,0.27,3.1,SE,N,6,NNE,6,102,,
17,0.6,2.5,0.36,3.1,NE,NW,8,NNE,7.6,141,,
18,0.75,3,0.39,3,S,NW,6,NE,6.4,165,,
19,0.69,3.5,0.41,3.1,E,N,2,NE,7.2,169,,
20,0.72,2.5,0.42,2.9,E,NNW,7,NE,7.7,154,,
21,0.72,2.5,0.47,2.9,E,ENE,3,NNE,7.9,128,,
22,0.46,3,0.3,2.9,NNE,ENE,7,NE,8.2,95,,
23,0.45,3,0.26,2.9,E,SE,6,NNE,7.3,63,,
24,0.36,3,0.21,2.7,,ESE,3,NNE,7.5,40,,
最大,0.75,3.5,0.47,3.1,最多,平均,27,最多,9.5,平均,平均,
平均,0.54,2.8,0.31,2.9,E,E,5.5,NNE,7.3,97,,
2018/3/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.33,3,0.19,2.6,,N,5,N,7.7,30,,
2,0.3,3,0.17,2.4,,N,12,N,8.1,38,,
3,0.27,2.5,0.16,2.6,,NNW,15,N,7.8,65,,
4,0.24,3,0.15,2.6,,NW,16,N,8,102,,
5,0.4,2,0.19,3,,WNW,11,N,7.6,139,,
6,0.32,3,0.17,2.6,,W,16,N,8,164,,
7,0.34,4,0.19,2.9,,WNW,12,N,7.8,169,,
