,三鷹市 固定資産台帳（令和2年度末）,,,,,,,,,（単位：円）
インフラ資産/土地,一般会計,市道第74号線(新川四丁目41-1),不明,281,0,281,,道路,281,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目42-11),不明,4,0,4,,道路,4.48,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目42-12),不明,13,0,13,,道路,13,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目42-4),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目42-8),不明,8,0,8,,道路,8.01,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目53-2),不明,18,0,18,,道路,18,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目54-2),不明,19,0,19,,道路,19,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目55-3),不明,29,0,29,,道路,29,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目56-4),不明,8,0,8,,道路,8.63,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目92-4),不明,7,0,7,,道路,7.55,㎡
インフラ資産/土地,一般会計,市道第74号線(新川四丁目92-5),不明,9,0,9,,道路,9.79,㎡
インフラ資産/工作物,一般会計,市道第74号線(道路工作物(市道74号線 舗装道5.5m以上)),1935/3/31,162720475,162720474,1,50,道路,764.84,ｍ
インフラ資産/工作物,一般会計,市道第74号線(道路工作物(市道74号線 舗装道5.5m未満)),1935/3/31,116462280,116462279,1,50,道路,787.45,ｍ
インフラ資産/工作物,一般会計,市道第74-”号線(道路工作物(市道74-”号線 舗装道5.5m未満)),1935/3/31,10824655,10824654,1,50,道路,73.19,ｍ
インフラ資産/土地,一般会計,市道第75号線(中原一丁目693-2),不明,80,0,80,,道路,80,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目694-2),不明,26,0,26,,道路,26,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目697-2),不明,89,0,89,,道路,89,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目698-2),不明,99,0,99,,道路,99,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目702-3),不明,110,0,110,,道路,110,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目702-4),不明,66,0,66,,道路,66,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目707-2),不明,72,0,72,,道路,72,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目710-2),不明,29,0,29,,道路,29,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目711-3),不明,46,0,46,,道路,46,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目711-4),不明,33,0,33,,道路,33,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目723-3),不明,42,0,42,,道路,42,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目723-4),不明,48,0,48,,道路,48,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目724-3),不明,16,0,16,,道路,16,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目725-2),不明,36,0,36,,道路,36,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目726-2),不明,42,0,42,,道路,42,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目731-2),不明,69,0,69,,道路,69,㎡
インフラ資産/土地,一般会計,市道第75号線(中原一丁目732-2),不明,92,0,92,,道路,92,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目655-10),不明,28,0,28,,道路,28.84,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目659-4),不明,23,0,23,,道路,23,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目671-1),不明,228,0,228,,道路,228,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目671-4),不明,1,0,1,,道路,1.3,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目673-1),不明,27,0,27,,道路,27,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目677-1),不明,196,0,196,,道路,196,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目677-13),不明,41,0,41,,道路,41,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目677-14),不明,4,0,4,,道路,4.95,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目677-2),不明,6,0,6,,道路,6.51,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目677-7),不明,7,0,7,,道路,7.39,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-10),不明,2,0,2,,道路,2.65,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-11),不明,13,0,13,,道路,13,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-12),不明,7,0,7,,道路,7.04,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-13),不明,41,0,41,,道路,41,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-14),不明,27,0,27,,道路,27,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-15),不明,8,0,8,,道路,8.27,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-16),不明,40,0,40,,道路,40,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-8),不明,22,0,22,,道路,22,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目678-9),不明,8,0,8,,道路,8.85,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目679-4),不明,55,0,55,,道路,55,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目679-5),不明,107,0,107,,道路,107,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目681-2),不明,29,0,29,,道路,29,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目681-3),不明,36,0,36,,道路,36,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目682-2),不明,28,0,28,,道路,28,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目7-4),不明,22,0,22,,道路,22,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目7-5),不明,25,0,25,,道路,25,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目908-51),不明,17,0,17,,道路,17,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目908-52),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第75号線(新川一丁目908-63),不明,4,0,4,,道路,4.3,㎡
インフラ資産/工作物,一般会計,市道第75号線(道路工作物(市道75号線 舗装道5.5m以上)),1935/3/31,124174249,124174248,1,50,道路,583.66,ｍ
インフラ資産/工作物,一般会計,市道第75号線(道路工作物(市道75号線 舗装道5.5m未満)),1935/3/31,39120500,39120499,1,50,道路,264.51,ｍ
インフラ資産/土地,一般会計,市道第76号線(中原一丁目782-2),不明,13,0,13,,道路,13,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目784-2),不明,19,0,19,,道路,19,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目785-27),不明,6,0,6,,道路,6.84,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目785-34),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目785-35),不明,6,0,6,,道路,6.46,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目785-36),不明,1,0,1,,道路,1.48,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目786-2),不明,7,0,7,,道路,7.37,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目795-5),不明,52,0,52,,道路,52,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目798-12),不明,10,0,10,,道路,10,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目798-8),不明,17,0,17,,道路,17.04,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目932-4),不明,9,0,9,,道路,9.91,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目932-5),不明,1,0,1,,道路,0.79,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目938-3),不明,3,0,3,,道路,3.3,㎡
インフラ資産/土地,一般会計,市道第76号線(中原一丁目940-32),不明,116,0,116,,道路,116,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目16-3),不明,41,0,41,,道路,41,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目17-29),不明,8,0,8,,道路,8.96,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目17-30),不明,28,0,28,,道路,28,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目18-6),不明,15,0,15,,道路,15,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目18-8),不明,6,0,6,,道路,6.61,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-21),不明,23,0,23,,道路,23,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-53),不明,3,0,3,,道路,3.33,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-59),不明,5,0,5,,道路,5.7,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-60),不明,1,0,1,,道路,0.96,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-61),不明,13,0,13,,道路,13,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-62),不明,23,0,23,,道路,23,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-63),不明,6,0,6,,道路,6.27,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目26-64),不明,5,0,5,,道路,5.08,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目27-10),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目27-16),不明,23,0,23,,道路,23,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目28-7),不明,4,0,4,,道路,4.47,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目28-8),不明,22,0,22,,道路,22,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目29-10),不明,1,0,1,,道路,1.12,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目29-11),不明,1,0,1,,道路,0.49,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目29-13),不明,9,0,9,,道路,9.03,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目29-14),不明,17,0,17,,道路,17,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目30-4),不明,39,0,39,,道路,39,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目30-5),不明,5,0,5,,道路,5.82,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目31-2),不明,10,0,10,,道路,10,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目32-2),不明,17,0,17,,道路,17,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目32-3),不明,2,0,2,,道路,2.35,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目34-2),不明,12,0,12,,道路,12,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目34-5),不明,16,0,16,,道路,16,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-26),不明,1,0,1,,道路,1.76,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-27),不明,6,0,6,,道路,6.34,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-28),不明,8,0,8,,道路,8.15,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-29),不明,1,0,1,,道路,0.28,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-30),不明,4,0,4,,道路,4.94,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目35-31),不明,1,0,1,,道路,1.81,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目36-1),不明,7,0,7,,道路,7,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目36-24),不明,5,0,5,,道路,5.98,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目36-25),不明,5,0,5,,道路,5.99,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目36-6),不明,1,0,1,,道路,1.24,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目37-2),不明,59,0,59,,道路,59,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目37-25),不明,29,0,29,,道路,29,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目38-31),不明,20,0,20,,道路,20,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目47-14),1987/3/23,860235,0,860235,,道路,1.89,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目47-4),不明,11,0,11,,道路,11,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目47-7),不明,3,0,3,,道路,3.16,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目47-9),不明,67,0,67,,道路,67,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目48-1),不明,158,0,158,,道路,158.78,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目48-2),不明,12,0,12,,道路,12,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目48-3),1987/3/23,7497066,0,7497066,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目48-7),不明,2,0,2,,道路,2.63,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目49-4),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目49-7),不明,18,0,18,,道路,18.07,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目49-8),不明,2,0,2,,道路,2.71,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目51-2),不明,1,0,1,,道路,1.74,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目51-7),不明,96,0,96,,道路,96.27,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目51-8),不明,8,0,8,,道路,8.91,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目55-10),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目55-11),不明,8,0,8,,道路,8.08,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目55-12),不明,2,0,2,,道路,2.92,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目55-7),不明,8,0,8,,道路,8.14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目57-14),不明,8,0,8,,道路,8.87,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目57-21),不明,10,0,10,,道路,10,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目58-4),不明,14,0,14,,道路,14,㎡
インフラ資産/土地,一般会計,市道第76号線(中原二丁目671-26),不明,49,0,49,,道路,49,㎡
インフラ資産/工作物,一般会計,市道第76号線(道路工作物(市道76号線 舗装道5.5m以上)),1935/3/31,3329553,3329552,1,50,道路,15.65,ｍ
インフラ資産/工作物,一般会計,市道第76号線(道路工作物(市道76号線 舗装道5.5m未満)),1935/3/31,17062992,17062991,1,50,道路,115.37,ｍ
