三鷹市 固定資産台帳（平成28年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目228-7),1987/11/11,"23,669,370",0,"23,669,370",,道路,18.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目229-19),不明,0,0,0,,道路,40.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目230-8),不明,0,0,0,,道路,3.85,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目231-6),不明,0,0,0,,道路,7.30,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目231-7),1992/3/3,"70,199,256",0,"70,199,256",,道路,66.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目232-3),不明,0,0,0,,道路,24.41,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目235-2),不明,0,0,0,,道路,76.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目236-2),不明,0,0,0,,道路,85.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目240-5),不明,0,0,0,,道路,8.61,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目240-6),1985/8/30,"36,566,585",0,"36,566,585",,道路,97.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目241-2),不明,0,0,0,,道路,102.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-23),不明,0,0,0,,道路,2.46,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-24),1988/1/8,"28,783,541",0,"28,783,541",,道路,21.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-25),不明,0,0,0,,道路,0.95,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-27),不明,0,0,0,,道路,2.24,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-28),1990/6/20,"43,605,674",0,"43,605,674",,道路,28.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-30),不明,0,0,0,,道路,0.80,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-31),1993/3/16,"21,169,493",0,"21,169,493",,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-32),不明,0,0,0,,道路,4.40,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目251-35),不明,0,0,0,,道路,16.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-10),不明,0,0,0,,道路,2.51,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-11),1992/3/16,"30,608,605",0,"30,608,605",,道路,30.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-12),不明,0,0,0,,道路,0.90,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-13),不明,0,0,0,,道路,1.44,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-14),1992/12/9,"30,044,254",0,"30,044,254",,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-15),不明,0,0,0,,道路,20.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-17),2002/8/6,"1,408,633",0,"1,408,633",,道路,4.51,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目253-2),不明,0,0,0,,道路,2.43,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目254-16),不明,0,0,0,,道路,1.63,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目254-17),1992/3/16,"60,882,885",0,"60,882,885",,道路,18.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目254-21),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目254-23),不明,0,0,0,,道路,24.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目257-18),不明,0,0,0,,道路,33.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目257-32),不明,0,0,0,,道路,49.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目257-37),不明,0,0,0,,道路,41.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目260-2),不明,0,0,0,,道路,7.22,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目260-3),1986/12/22,"8,172,065",0,"8,172,065",,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭二丁目260-4),不明,0,0,0,,道路,70.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目911-41),不明,0,0,0,,道路,3.48,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目918-5),不明,0,0,0,,道路,16.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目919-3),不明,0,0,0,,道路,2.68,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目919-4),不明,0,0,0,,道路,2.21,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目923-6),不明,0,0,0,,道路,1.60,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目923-7),1989/10/17,"19,278,845",0,"19,278,845",,道路,8.90,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目923-8),不明,0,0,0,,道路,3.42,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目923-9),1990/5/17,"39,840,428",0,"39,840,428",,道路,21.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目924-5),不明,0,0,0,,道路,2.06,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目924-6),1990/2/9,"15,652,963",0,"15,652,963",,道路,7.37,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目926-18),不明,0,0,0,,道路,2.56,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目926-19),1991/7/29,"38,070,906",0,"38,070,906",,道路,5.87,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目926-20),不明,0,0,0,,道路,0.98,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目926-21),1991/8/27,"48,607,525",0,"48,607,525",,道路,5.44,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目928-10),不明,0,0,0,,道路,2.48,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目928-11),不明,0,0,0,,道路,13.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目928-12),不明,0,0,0,,道路,1.14,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目928-21),不明,0,0,0,,道路,1.43,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目928-22),不明,0,0,0,,道路,7.96,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-10),1993/1/26,"6,235,586",0,"6,235,586",,道路,3.64,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-11),不明,0,0,0,,道路,5.45,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-5),不明,0,0,0,,道路,1.25,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-6),1992/2/20,"39,135,382",0,"39,135,382",,道路,6.99,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-7),不明,0,0,0,,道路,1.50,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-8),1992/12/15,"56,029,039",0,"56,029,039",,道路,8.33,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目929-9),不明,0,0,0,,道路,1.61,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目949-3),不明,0,0,0,,道路,1.15,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭三丁目949-4),1988/3/11,"2,700,001",0,"2,700,001",,道路,3.57,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭五丁目892-5),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭五丁目900-4),不明,0,0,0,,道路,128.00,㎡
一般会計,インフラ資産/土地,市道第56号線(井の頭五丁目901-4),不明,0,0,0,,道路,261.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目100-3),不明,0,0,0,,道路,122.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目100-45),不明,0,0,0,,道路,4.90,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目100-46),不明,0,0,0,,道路,1.27,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目101-16),不明,0,0,0,,道路,18.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-14),不明,0,0,0,,道路,10.01,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-38),不明,0,0,0,,道路,9.36,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-39),不明,0,0,0,,道路,9.36,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-5),不明,0,0,0,,道路,10.34,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-56),不明,0,0,0,,道路,3.23,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-60),不明,0,0,0,,道路,1.69,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目10-64),不明,0,0,0,,道路,1.18,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目111-13),不明,0,0,0,,道路,11.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目113-22),不明,0,0,0,,道路,2.07,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目113-24),不明,0,0,0,,道路,2.81,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目121-4),不明,0,0,0,,道路,40.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目122-4),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目123-4),不明,0,0,0,,道路,3.13,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目123-6),不明,0,0,0,,道路,5.91,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1292-10),不明,0,0,0,,道路,1.64,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1292-9),不明,0,0,0,,道路,1.79,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1293-8),不明,0,0,0,,道路,1.44,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1306-22),不明,0,0,0,,道路,0.82,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1306-23),不明,0,0,0,,道路,1.66,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目1314-2),不明,0,0,0,,道路,4.69,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目133-10-1),不明,0,0,0,,道路,31.23,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目54-19),不明,0,0,0,,道路,0.63,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目54-20),不明,0,0,0,,道路,0.97,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目54-24),不明,0,0,0,,道路,1.55,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目66-7),不明,0,0,0,,道路,1.48,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目70-3),不明,0,0,0,,道路,4.93,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭一丁目70-4),不明,0,0,0,,道路,1.12,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目162-2),不明,0,0,0,,道路,73.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-10),不明,0,0,0,,道路,0.09,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-11),不明,0,0,0,,道路,1.63,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-12),不明,0,0,0,,道路,1.64,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-13),不明,0,0,0,,道路,2.52,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-8),不明,0,0,0,,道路,0.14,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目164-9),不明,0,0,0,,道路,0.24,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目165-42),不明,0,0,0,,道路,1.43,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目178-8),不明,0,0,0,,道路,1.83,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目179-5),不明,0,0,0,,道路,2.61,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目185-7),不明,0,0,0,,道路,9.82,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目186-24),不明,0,0,0,,道路,17.00,㎡
一般会計,インフラ資産/土地,市道第57号線(井の頭二丁目186-41),不明,0,0,0,,道路,2.75,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭二丁目262-6),不明,0,0,0,,道路,5.90,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭二丁目264-5),不明,0,0,0,,道路,2.53,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目266-17),不明,0,0,0,,道路,8.41,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目267-11),不明,0,0,0,,道路,42.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目327-64),不明,0,0,0,,道路,12.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目327-65),不明,0,0,0,,道路,24.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目333-42),不明,0,0,0,,道路,9.47,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目333-44),不明,0,0,0,,道路,11.30,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目333-68),不明,0,0,0,,道路,6.31,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目335-18),不明,0,0,0,,道路,15.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目335-30),不明,0,0,0,,道路,5.58,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目335-48),不明,0,0,0,,道路,12.13,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目338-3),不明,0,0,0,,道路,17.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目339-88),不明,0,0,0,,道路,9.21,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目339-89),不明,0,0,0,,道路,2.91,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目857-10),不明,0,0,0,,道路,1.17,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目927-13),不明,0,0,0,,道路,1.95,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目927-14),不明,0,0,0,,道路,1.80,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目928-24),不明,0,0,0,,道路,1.47,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目943-5),不明,0,0,0,,道路,0.96,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目943-6),1991/3/19,"16,767,283",0,"16,767,283",,道路,1.56,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目943-7),不明,0,0,0,,道路,2.13,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目944-2),不明,0,0,0,,道路,3.02,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目944-3),不明,0,0,0,,道路,14.00,㎡
一般会計,インフラ資産/土地,市道第58号線(井の頭三丁目946-7),不明,0,0,0,,道路,18.00,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目183-4),不明,0,0,0,,道路,2.36,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目184-11),不明,0,0,0,,道路,2.93,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目186-40),不明,0,0,0,,道路,19.25,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目226-15),不明,0,0,0,,道路,3.29,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目226-16),不明,0,0,0,,道路,1.17,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目227-10),不明,0,0,0,,道路,1.45,㎡
一般会計,インフラ資産/土地,市道第59号線(井の頭二丁目227-11),不明,0,0,0,,道路,0.84,㎡
