令和元年12月1日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
大沢　　　　,女,13,20,7,8,14,6,5,0,0,0,60
大沢　　　　,女,14,16,10,12,13,5,8,0,0,0,64
大沢　　　　,女,15,17,6,12,14,9,7,0,0,0,65
大沢　　　　,女,16,8,8,10,17,9,4,0,0,0,56
大沢　　　　,女,17,16,17,7,8,9,6,0,0,0,63
大沢　　　　,女,18,8,11,22,12,7,10,0,0,0,70
大沢　　　　,女,19,10,8,75,15,17,8,0,0,0,133
大沢　　　　,女,20,13,13,67,11,13,10,0,0,0,127
大沢　　　　,女,21,17,11,54,13,21,10,0,0,0,126
大沢　　　　,女,22,8,13,39,13,16,13,0,0,0,102
大沢　　　　,女,23,12,7,23,13,12,9,0,0,0,76
大沢　　　　,女,24,10,11,13,12,10,9,0,0,0,65
大沢　　　　,女,25,17,13,14,16,9,3,0,0,0,72
大沢　　　　,女,26,6,10,12,16,5,5,0,0,0,54
大沢　　　　,女,27,9,4,6,11,13,7,0,0,0,50
大沢　　　　,女,28,10,5,7,7,9,3,0,0,0,41
大沢　　　　,女,29,13,7,9,10,8,4,0,0,0,51
大沢　　　　,女,30,8,9,7,8,12,4,0,0,0,48
大沢　　　　,女,31,13,6,9,12,5,5,0,0,0,50
大沢　　　　,女,32,9,10,4,13,10,5,0,0,0,51
大沢　　　　,女,33,19,10,10,20,9,10,0,0,0,78
大沢　　　　,女,34,24,12,3,22,7,9,0,0,0,77
大沢　　　　,女,35,19,12,8,17,14,7,0,0,0,77
大沢　　　　,女,36,13,6,14,23,13,8,0,0,0,77
大沢　　　　,女,37,18,10,8,17,13,4,0,0,0,70
大沢　　　　,女,38,23,13,5,23,18,15,0,0,0,97
大沢　　　　,女,39,16,16,11,18,19,13,0,0,0,93
大沢　　　　,女,40,18,14,12,25,5,14,0,0,0,88
大沢　　　　,女,41,26,13,7,21,18,10,0,0,0,95
大沢　　　　,女,42,22,14,11,19,13,12,0,0,0,91
大沢　　　　,女,43,23,16,13,18,12,10,0,0,0,92
大沢　　　　,女,44,15,16,15,22,11,13,0,0,0,92
大沢　　　　,女,45,24,11,13,19,19,16,0,0,0,102
大沢　　　　,女,46,27,18,10,18,16,16,0,0,0,105
大沢　　　　,女,47,29,16,16,23,22,13,0,0,0,119
大沢　　　　,女,48,23,15,17,32,19,9,0,0,0,115
大沢　　　　,女,49,17,14,16,21,18,15,0,0,0,101
大沢　　　　,女,50,18,18,21,25,13,11,0,0,0,106
大沢　　　　,女,51,31,14,26,25,21,15,0,0,0,132
大沢　　　　,女,52,17,23,12,37,18,14,0,0,0,121
大沢　　　　,女,53,16,19,13,11,11,12,0,0,0,82
大沢　　　　,女,54,20,15,10,22,23,16,0,0,0,106
大沢　　　　,女,55,21,12,8,23,13,7,0,0,0,84
大沢　　　　,女,56,17,13,14,17,13,11,0,0,0,85
大沢　　　　,女,57,15,10,15,17,14,9,0,0,0,80
大沢　　　　,女,58,14,6,9,21,15,12,0,0,0,77
大沢　　　　,女,59,17,16,5,20,9,7,0,0,0,74
大沢　　　　,女,60,13,7,12,12,12,10,0,0,0,66
大沢　　　　,女,61,20,7,6,11,17,7,0,0,0,68
大沢　　　　,女,62,15,11,7,14,12,6,0,0,0,65
大沢　　　　,女,63,18,7,6,22,12,10,0,0,0,75
大沢　　　　,女,64,16,13,9,20,7,6,0,0,0,71
大沢　　　　,女,65,21,7,4,16,10,8,0,0,0,66
大沢　　　　,女,66,23,15,4,17,14,9,0,0,0,82
大沢　　　　,女,67,12,12,2,13,9,5,0,0,0,53
大沢　　　　,女,68,10,9,12,17,9,10,0,0,0,67
大沢　　　　,女,69,26,9,10,27,16,10,0,0,0,98
大沢　　　　,女,70,21,8,5,18,10,9,0,0,0,71
大沢　　　　,女,71,21,19,10,21,24,12,0,0,0,107
大沢　　　　,女,72,18,11,6,26,17,14,0,0,0,92
大沢　　　　,女,73,12,9,3,14,14,10,0,0,0,62
大沢　　　　,女,74,10,10,5,16,11,7,0,0,0,59
大沢　　　　,女,75,13,10,6,17,15,13,0,0,0,74
大沢　　　　,女,76,11,12,6,16,7,9,0,0,0,61
大沢　　　　,女,77,22,14,9,23,7,11,0,0,0,86
大沢　　　　,女,78,13,14,4,17,11,9,0,0,0,68
大沢　　　　,女,79,19,9,3,18,10,5,0,0,0,64
大沢　　　　,女,80,13,14,10,16,12,2,0,0,0,67
大沢　　　　,女,81,16,7,6,11,11,5,0,0,0,56
大沢　　　　,女,82,15,7,6,20,14,6,0,0,0,68
大沢　　　　,女,83,14,10,3,19,10,5,0,0,0,61
大沢　　　　,女,84,13,8,4,16,12,5,0,0,0,58
大沢　　　　,女,85,11,5,2,17,8,4,0,0,0,47
大沢　　　　,女,86,11,5,5,14,7,5,0,0,0,47
大沢　　　　,女,87,6,7,5,17,4,6,0,0,0,45
大沢　　　　,女,88,7,4,5,12,8,4,0,0,0,40
大沢　　　　,女,89,11,5,5,8,3,4,0,0,0,36
大沢　　　　,女,90,5,4,0,8,3,4,0,0,0,24
大沢　　　　,女,91,3,4,2,6,1,2,0,0,0,18
大沢　　　　,女,92,2,2,0,4,5,0,0,0,0,13
大沢　　　　,女,93,1,1,3,5,4,1,0,0,0,15
大沢　　　　,女,94,3,3,0,3,1,2,0,0,0,12
大沢　　　　,女,95,3,0,1,4,0,1,0,0,0,9
大沢　　　　,女,96,2,1,2,4,1,0,0,0,0,10
大沢　　　　,女,97,1,1,2,2,2,0,0,0,0,8
大沢　　　　,女,98,1,0,2,1,0,0,0,0,0,4
大沢　　　　,女,99,0,1,1,1,0,0,0,0,0,3
大沢　　　　,女,100,0,0,0,0,0,0,0,0,0,0
大沢　　　　,女,101,2,0,0,0,0,0,0,0,0,2
大沢　　　　,女,102,2,0,0,0,0,0,0,0,0,2
大沢　　　　,女,103,0,0,0,0,1,0,0,0,0,1
大沢　　　　,女,104以上,1,0,0,0,0,0,0,0,0,1
大沢　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
大沢　　　　,女,計,1413,978,1019,1555,1061,758,0,0,0,6784
令和元年11月1日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
下連雀　　　,男,0,8,7,49,37,12,19,22,15,13,182
下連雀　　　,男,1,9,7,50,24,12,14,25,20,16,177
下連雀　　　,男,2,10,9,56,20,18,24,21,16,21,195
下連雀　　　,男,3,14,10,45,31,13,14,15,25,29,196
下連雀　　　,男,4,9,13,41,32,10,11,13,25,29,183
下連雀　　　,男,5,8,10,43,24,11,23,20,25,27,191
下連雀　　　,男,6,6,14,36,34,18,19,22,21,36,206
下連雀　　　,男,7,10,15,33,22,17,21,28,23,35,204
下連雀　　　,男,8,9,13,32,33,20,10,25,20,50,212
下連雀　　　,男,9,15,12,28,21,16,12,23,32,33,192
下連雀　　　,男,10,9,12,28,24,10,25,25,29,34,196
下連雀　　　,男,11,12,12,43,21,17,12,19,23,42,201
下連雀　　　,男,12,17,10,24,21,25,17,28,19,30,191
下連雀　　　,男,13,16,12,24,20,25,12,20,14,34,177
下連雀　　　,男,14,11,11,20,20,22,9,19,25,37,174
下連雀　　　,男,15,14,9,16,18,27,20,25,18,30,177
下連雀　　　,男,16,13,10,19,21,23,25,26,25,23,185
下連雀　　　,男,17,15,12,23,12,34,20,24,14,32,186
下連雀　　　,男,18,14,12,27,22,25,20,23,18,20,181
下連雀　　　,男,19,11,16,29,30,16,21,24,16,28,191
下連雀　　　,男,20,12,19,38,23,19,20,22,24,26,203
下連雀　　　,男,21,19,13,35,33,26,37,26,14,16,219
下連雀　　　,男,22,14,11,46,37,17,29,25,19,21,219
下連雀　　　,男,23,16,20,53,44,18,36,26,20,15,248
下連雀　　　,男,24,15,22,56,42,12,34,22,28,18,249
下連雀　　　,男,25,22,24,74,37,11,27,15,16,21,247
下連雀　　　,男,26,18,24,70,46,16,17,13,18,9,231
下連雀　　　,男,27,22,28,84,48,9,26,20,20,12,269
下連雀　　　,男,28,14,21,81,49,15,22,16,15,14,247
下連雀　　　,男,29,22,16,96,34,20,23,26,11,13,261
下連雀　　　,男,30,27,23,79,39,12,26,26,18,16,266
下連雀　　　,男,31,26,25,79,47,8,28,36,20,12,281
下連雀　　　,男,32,31,22,88,48,10,16,34,12,14,275
下連雀　　　,男,33,20,29,93,56,18,25,29,17,21,308
下連雀　　　,男,34,15,19,88,54,16,26,33,19,24,294
下連雀　　　,男,35,24,24,100,43,20,21,34,27,21,314
下連雀　　　,男,36,24,35,100,51,17,23,45,23,17,335
下連雀　　　,男,37,17,33,88,44,15,27,31,20,25,300
下連雀　　　,男,38,21,34,82,34,17,25,33,19,36,301
下連雀　　　,男,39,18,22,106,55,19,40,37,27,44,368
下連雀　　　,男,40,21,23,86,44,16,29,36,31,43,329
下連雀　　　,男,41,19,34,85,58,24,31,38,26,62,377
下連雀　　　,男,42,21,24,93,64,32,24,28,36,37,359
下連雀　　　,男,43,30,30,98,52,22,40,35,28,54,389
下連雀　　　,男,44,21,26,86,58,23,24,41,42,52,373
下連雀　　　,男,45,21,27,90,57,30,30,44,36,64,399
下連雀　　　,男,46,37,34,85,59,30,30,39,42,45,401
下連雀　　　,男,47,15,21,85,57,45,37,48,30,55,393
下連雀　　　,男,48,24,25,82,67,44,34,48,39,54,417
下連雀　　　,男,49,27,27,99,52,29,30,47,28,59,398
下連雀　　　,男,50,30,30,81,43,60,43,39,31,51,408
下連雀　　　,男,51,26,18,84,42,32,24,44,41,38,349
下連雀　　　,男,52,34,23,86,50,39,25,44,39,49,389
下連雀　　　,男,53,20,17,62,38,22,36,38,22,31,286
下連雀　　　,男,54,20,29,94,52,46,32,32,34,41,380
下連雀　　　,男,55,17,28,81,54,35,39,48,35,36,373
下連雀　　　,男,56,12,17,62,34,34,34,39,22,32,286
下連雀　　　,男,57,17,22,63,40,33,30,35,28,24,292
下連雀　　　,男,58,17,20,57,47,25,20,35,20,15,256
下連雀　　　,男,59,25,18,61,36,19,30,23,19,24,255
下連雀　　　,男,60,15,23,63,43,29,28,39,23,30,293
下連雀　　　,男,61,9,21,62,33,16,23,25,17,24,230
下連雀　　　,男,62,21,15,44,31,17,20,26,14,23,211
下連雀　　　,男,63,14,14,52,37,15,22,27,10,19,210
下連雀　　　,男,64,18,16,39,32,10,18,23,10,10,176
下連雀　　　,男,65,20,12,42,29,5,17,34,14,26,199
下連雀　　　,男,66,17,20,44,24,21,20,28,13,22,209
下連雀　　　,男,67,15,21,41,32,19,19,24,14,23,208
下連雀　　　,男,68,12,24,33,33,23,21,32,16,22,216
下連雀　　　,男,69,14,29,40,32,26,24,24,15,23,227
下連雀　　　,男,70,20,28,48,28,17,27,33,14,30,245
下連雀　　　,男,71,21,21,33,35,20,28,39,20,29,246
下連雀　　　,男,72,19,31,39,20,12,19,36,17,18,211
下連雀　　　,男,73,9,19,35,24,12,19,15,10,8,151
下連雀　　　,男,74,13,11,32,16,14,14,19,10,17,146
下連雀　　　,男,75,21,16,24,21,20,14,24,11,22,173
下連雀　　　,男,76,14,17,32,18,13,10,27,9,12,152
下連雀　　　,男,77,15,20,24,16,12,18,20,7,23,155
下連雀　　　,男,78,15,16,22,27,6,14,19,9,13,141
下連雀　　　,男,79,10,15,27,23,10,19,25,14,13,156
下連雀　　　,男,80,9,13,10,8,5,14,14,3,9,85
下連雀　　　,男,81,5,8,14,10,9,11,15,8,13,93
下連雀　　　,男,82,5,9,12,18,11,13,23,6,11,108
下連雀　　　,男,83,13,7,16,15,16,12,14,6,7,106
下連雀　　　,男,84,8,7,15,11,3,10,9,5,11,79
下連雀　　　,男,85,11,7,23,11,11,8,5,5,9,90
下連雀　　　,男,86,3,7,12,4,5,8,10,4,4,57
下連雀　　　,男,87,3,6,10,13,10,9,9,3,7,70
下連雀　　　,男,88,4,4,13,11,11,3,5,2,10,63
下連雀　　　,男,89,8,4,5,6,7,2,2,7,2,43
下連雀　　　,男,90,1,5,5,7,5,3,3,5,4,38
下連雀　　　,男,91,2,2,6,4,3,5,3,2,5,32
下連雀　　　,男,92,0,2,9,3,6,2,0,3,2,27
下連雀　　　,男,93,4,4,6,6,2,4,0,1,2,29
下連雀　　　,男,94,0,2,0,3,4,2,2,3,2,18
下連雀　　　,男,95,2,2,1,3,2,1,0,2,0,13
下連雀　　　,男,96,1,0,2,0,2,1,0,0,0,6
下連雀　　　,男,97,1,0,0,0,0,1,0,1,0,3
下連雀　　　,男,98,0,1,0,1,0,1,0,1,0,4
下連雀　　　,男,99,0,1,0,0,0,0,0,0,0,1
下連雀　　　,男,100,0,0,0,0,1,0,0,0,0,1
下連雀　　　,男,101,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,102,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,103,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,104以上,0,0,0,0,0,0,0,1,0,1
下連雀　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,男,計,1473,1663,4757,3043,1756,2002,2430,1774,2365,21263
下連雀　　　,女,0,11,9,42,27,12,12,20,9,11,153
下連雀　　　,女,1,13,13,43,34,14,18,17,18,20,190
下連雀　　　,女,2,5,11,58,25,19,15,27,13,13,186
下連雀　　　,女,3,11,5,46,25,9,12,29,23,17,177
下連雀　　　,女,4,12,4,44,19,12,21,22,21,23,178
下連雀　　　,女,5,10,13,33,27,15,13,24,18,27,180
下連雀　　　,女,6,9,8,32,32,14,21,24,27,42,209
下連雀　　　,女,7,11,12,34,14,20,14,17,21,27,170
下連雀　　　,女,8,15,15,24,29,20,12,26,20,38,199
下連雀　　　,女,9,3,14,43,29,20,13,27,18,41,208
下連雀　　　,女,10,9,10,20,22,25,11,22,21,38,178
下連雀　　　,女,11,9,12,23,26,11,21,23,16,39,180
下連雀　　　,女,12,6,12,26,22,27,16,26,21,30,186
下連雀　　　,女,13,15,12,33,10,17,11,34,25,35,192
下連雀　　　,女,14,7,9,28,27,25,16,16,27,26,181
下連雀　　　,女,15,20,7,27,22,23,16,27,23,29,194
下連雀　　　,女,16,8,13,19,16,22,14,17,17,22,148
下連雀　　　,女,17,15,13,29,22,28,15,29,30,30,211
下連雀　　　,女,18,12,18,28,16,20,21,32,25,21,193
下連雀　　　,女,19,16,10,33,15,23,22,18,25,25,187
下連雀　　　,女,20,16,25,32,21,34,16,19,16,21,200
下連雀　　　,女,21,8,21,46,36,20,25,23,23,26,228
下連雀　　　,女,22,19,27,62,35,17,15,21,23,17,236
下連雀　　　,女,23,21,29,81,41,18,29,18,23,24,284
下連雀　　　,女,24,19,31,81,55,11,16,13,15,19,260
下連雀　　　,女,25,20,31,112,52,14,17,20,19,24,309
下連雀　　　,女,26,26,24,89,33,19,17,20,13,11,252
下連雀　　　,女,27,22,27,108,55,12,26,22,11,20,303
下連雀　　　,女,28,12,20,99,57,13,21,19,12,13,266
下連雀　　　,女,29,15,26,96,57,12,19,24,10,10,269
下連雀　　　,女,30,19,24,102,37,21,21,26,23,21,294
下連雀　　　,女,31,30,20,94,47,15,26,25,10,11,278
下連雀　　　,女,32,15,19,69,48,10,32,23,24,16,256
下連雀　　　,女,33,18,13,110,37,13,34,30,18,22,295
下連雀　　　,女,34,18,12,88,64,14,22,38,29,19,304
下連雀　　　,女,35,20,15,103,50,15,20,33,28,35,319
下連雀　　　,女,36,25,24,101,45,23,27,33,27,40,345
下連雀　　　,女,37,20,25,96,39,23,19,33,29,39,323
下連雀　　　,女,38,18,24,98,59,22,36,35,39,30,361
下連雀　　　,女,39,22,19,99,50,18,29,46,35,47,365
下連雀　　　,女,40,25,19,91,71,25,36,38,24,49,378
下連雀　　　,女,41,24,21,72,52,27,34,37,34,57,358
下連雀　　　,女,42,19,30,101,57,25,28,34,25,62,381
下連雀　　　,女,43,22,34,99,57,32,30,43,51,56,424
下連雀　　　,女,44,25,28,90,44,31,34,31,31,51,365
下連雀　　　,女,45,18,27,103,59,32,34,39,37,54,403
下連雀　　　,女,46,31,28,83,56,54,32,65,36,48,433
下連雀　　　,女,47,21,27,111,55,42,35,50,32,61,434
下連雀　　　,女,48,26,23,88,58,45,44,46,36,50,416
下連雀　　　,女,49,24,24,91,64,49,37,53,42,50,434
下連雀　　　,女,50,26,29,101,55,41,26,49,32,55,414
下連雀　　　,女,51,29,32,85,54,32,31,50,40,38,391
下連雀　　　,女,52,23,22,91,47,42,46,40,32,47,390
下連雀　　　,女,53,19,17,64,40,38,22,29,21,28,278
下連雀　　　,女,54,24,23,85,43,28,35,57,32,20,347
下連雀　　　,女,55,18,23,86,50,34,33,38,30,25,337
下連雀　　　,女,56,20,24,86,44,20,27,30,21,25,297
下連雀　　　,女,57,27,20,73,38,43,35,41,32,29,338
下連雀　　　,女,58,17,25,68,45,25,22,34,15,25,276
下連雀　　　,女,59,20,19,71,37,27,26,33,17,32,282
下連雀　　　,女,60,21,22,46,34,21,20,30,18,27,239
下連雀　　　,女,61,17,18,53,32,17,23,27,11,30,228
下連雀　　　,女,62,19,14,50,35,22,19,19,13,21,212
下連雀　　　,女,63,20,19,39,29,25,21,27,15,32,227
下連雀　　　,女,64,15,20,44,26,9,24,36,10,13,197
下連雀　　　,女,65,18,23,40,27,22,23,31,15,23,222
下連雀　　　,女,66,11,16,45,40,23,24,21,20,19,219
下連雀　　　,女,67,15,14,44,33,18,24,31,22,32,233
下連雀　　　,女,68,20,28,38,33,16,29,42,16,15,237
下連雀　　　,女,69,21,22,43,28,31,27,39,21,31,263
下連雀　　　,女,70,23,27,53,35,25,23,40,18,36,280
下連雀　　　,女,71,26,36,59,37,23,37,50,15,35,318
下連雀　　　,女,72,20,28,50,42,34,25,43,20,25,287
下連雀　　　,女,73,17,25,34,24,9,14,27,7,16,173
下連雀　　　,女,74,15,19,32,29,20,14,36,10,16,191
下連雀　　　,女,75,15,23,35,29,25,32,32,12,21,224
下連雀　　　,女,76,19,21,39,34,21,28,29,10,19,220
下連雀　　　,女,77,16,20,45,22,26,24,42,12,28,235
下連雀　　　,女,78,16,8,48,26,31,26,25,12,24,216
下連雀　　　,女,79,15,12,40,27,22,28,24,8,15,191
下連雀　　　,女,80,8,16,36,26,21,22,17,5,18,169
下連雀　　　,女,81,16,17,25,22,32,18,21,11,16,178
下連雀　　　,女,82,20,15,26,27,24,19,25,10,15,181
下連雀　　　,女,83,11,17,32,12,26,17,30,11,21,177
下連雀　　　,女,84,11,7,22,20,23,19,18,13,14,147
下連雀　　　,女,85,5,16,25,27,16,14,22,8,9,142
下連雀　　　,女,86,9,8,20,16,18,6,13,15,17,122
下連雀　　　,女,87,12,9,16,14,32,12,13,18,11,137
下連雀　　　,女,88,12,8,21,16,23,12,15,11,4,122
下連雀　　　,女,89,6,15,18,12,22,5,9,20,10,117
下連雀　　　,女,90,5,4,13,12,23,8,7,12,4,88
下連雀　　　,女,91,2,8,20,10,14,9,16,15,7,101
下連雀　　　,女,92,8,4,11,10,11,4,12,4,2,66
下連雀　　　,女,93,6,11,7,8,12,5,7,4,3,63
下連雀　　　,女,94,3,7,11,3,13,2,8,3,1,51
下連雀　　　,女,95,2,2,9,4,10,3,2,3,2,37
下連雀　　　,女,96,3,1,4,5,7,5,2,1,0,28
下連雀　　　,女,97,4,2,1,2,6,1,0,1,0,17
下連雀　　　,女,98,1,1,2,3,1,1,1,0,0,10
下連雀　　　,女,99,2,0,1,0,1,2,1,1,0,8
下連雀　　　,女,100,0,1,3,1,2,1,0,0,0,8
下連雀　　　,女,101,1,1,2,0,2,0,0,0,1,7
下連雀　　　,女,102,1,1,0,0,1,0,0,2,0,5
下連雀　　　,女,103,0,1,0,1,0,0,0,0,0,2
下連雀　　　,女,104以上,1,0,1,0,2,0,1,0,0,5
下連雀　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
下連雀　　　,女,計,1566,1758,5373,3276,2194,2098,2726,1918,2514,23423
牟礼　　　　,男,0,9,14,19,12,15,34,10,0,0,113
牟礼　　　　,男,1,13,23,21,9,18,40,8,0,0,132
牟礼　　　　,男,2,12,20,21,15,10,46,12,0,0,136
牟礼　　　　,男,3,6,18,24,7,13,54,9,0,0,131
牟礼　　　　,男,4,11,18,21,12,19,47,7,0,0,135
牟礼　　　　,男,5,10,20,18,17,8,39,7,0,0,119
牟礼　　　　,男,6,3,17,15,16,23,53,4,0,0,131
牟礼　　　　,男,7,6,18,13,21,11,36,11,0,0,116
牟礼　　　　,男,8,6,24,15,24,12,46,7,0,0,134
牟礼　　　　,男,9,4,20,7,13,16,40,10,0,0,110
牟礼　　　　,男,10,2,15,13,17,20,32,9,0,0,108
牟礼　　　　,男,11,7,13,6,19,11,37,15,0,0,108
牟礼　　　　,男,12,2,9,8,21,16,28,8,0,0,92
牟礼　　　　,男,13,1,19,13,16,9,29,8,0,0,95
牟礼　　　　,男,14,4,14,8,12,14,27,7,0,0,86
牟礼　　　　,男,15,8,10,7,14,12,25,7,0,0,83
牟礼　　　　,男,16,11,8,5,9,10,20,6,0,0,69
牟礼　　　　,男,17,4,18,6,17,19,31,6,0,0,101
牟礼　　　　,男,18,7,10,9,21,10,27,6,0,0,90
牟礼　　　　,男,19,12,11,3,19,17,26,12,0,0,100
牟礼　　　　,男,20,10,15,6,22,5,24,15,0,0,97
牟礼　　　　,男,21,6,13,11,19,12,31,7,0,0,99
牟礼　　　　,男,22,13,11,16,27,10,26,10,0,0,113
牟礼　　　　,男,23,15,18,20,21,17,33,9,0,0,133
牟礼　　　　,男,24,13,17,25,20,18,35,10,0,0,138
牟礼　　　　,男,25,15,21,21,29,27,39,11,0,0,163
牟礼　　　　,男,26,13,21,18,19,14,23,11,0,0,119
牟礼　　　　,男,27,15,30,21,19,20,33,9,0,0,147
牟礼　　　　,男,28,16,21,7,24,19,25,10,0,0,122
牟礼　　　　,男,29,20,16,20,17,17,27,10,0,0,127
牟礼　　　　,男,30,24,26,18,19,15,25,13,0,0,140
牟礼　　　　,男,31,18,22,15,16,22,37,14,0,0,144
牟礼　　　　,男,32,18,20,15,14,15,37,16,0,0,135
牟礼　　　　,男,33,24,30,23,23,24,38,16,0,0,178
牟礼　　　　,男,34,24,23,28,22,22,40,13,0,0,172
牟礼　　　　,男,35,23,30,27,28,23,50,13,0,0,194
牟礼　　　　,男,36,23,30,23,21,18,70,16,0,0,201
牟礼　　　　,男,37,16,28,14,23,25,66,16,0,0,188
牟礼　　　　,男,38,19,23,27,23,34,50,15,0,0,191
牟礼　　　　,男,39,19,30,34,25,22,73,12,0,0,215
牟礼　　　　,男,40,11,26,30,34,30,85,9,0,0,225
牟礼　　　　,男,41,13,32,18,32,24,73,18,0,0,210
牟礼　　　　,男,42,8,46,27,24,19,71,11,0,0,206
牟礼　　　　,男,43,13,37,30,24,27,63,9,0,0,203
牟礼　　　　,男,44,16,39,20,29,21,57,11,0,0,193
牟礼　　　　,男,45,12,36,17,33,26,58,22,0,0,204
牟礼　　　　,男,46,13,41,24,23,21,57,14,0,0,193
牟礼　　　　,男,47,9,36,17,27,22,64,30,0,0,205
牟礼　　　　,男,48,16,36,22,19,26,63,19,0,0,201
牟礼　　　　,男,49,16,35,18,31,29,45,14,0,0,188
牟礼　　　　,男,50,15,32,15,23,25,46,20,0,0,176
牟礼　　　　,男,51,18,34,17,28,17,48,16,0,0,178
牟礼　　　　,男,52,20,29,21,36,20,37,20,0,0,183
牟礼　　　　,男,53,15,23,18,30,15,29,11,0,0,141
牟礼　　　　,男,54,20,31,12,27,27,41,14,0,0,172
牟礼　　　　,男,55,21,22,12,18,13,45,13,0,0,144
牟礼　　　　,男,56,9,22,12,20,13,46,16,0,0,138
牟礼　　　　,男,57,17,23,9,18,18,38,16,0,0,139
牟礼　　　　,男,58,13,27,9,22,21,31,7,0,0,130
牟礼　　　　,男,59,10,20,15,24,15,29,15,0,0,128
牟礼　　　　,男,60,15,24,10,23,14,32,8,0,0,126
牟礼　　　　,男,61,8,20,8,22,9,28,7,0,0,102
牟礼　　　　,男,62,9,12,9,22,10,22,6,0,0,90
牟礼　　　　,男,63,10,12,8,11,12,21,16,0,0,90
牟礼　　　　,男,64,12,11,2,16,10,32,9,0,0,92
牟礼　　　　,男,65,18,14,8,14,14,30,7,0,0,105
牟礼　　　　,男,66,8,15,9,17,7,18,9,0,0,83
牟礼　　　　,男,67,6,19,11,11,17,20,7,0,0,91
牟礼　　　　,男,68,13,13,7,15,13,37,9,0,0,107
牟礼　　　　,男,69,12,21,16,14,5,27,9,0,0,104
牟礼　　　　,男,70,10,14,10,24,16,34,18,0,0,126
牟礼　　　　,男,71,7,20,5,24,10,29,10,0,0,105
牟礼　　　　,男,72,11,23,9,19,13,46,8,0,0,129
牟礼　　　　,男,73,8,13,3,10,9,19,6,0,0,68
牟礼　　　　,男,74,7,10,4,16,5,20,8,0,0,70
牟礼　　　　,男,75,10,11,6,21,8,25,9,0,0,90
牟礼　　　　,男,76,3,14,7,8,10,16,12,0,0,70
牟礼　　　　,男,77,7,14,3,11,9,24,8,0,0,76
牟礼　　　　,男,78,5,20,7,9,11,24,6,0,0,82
牟礼　　　　,男,79,6,13,4,11,8,19,9,0,0,70
牟礼　　　　,男,80,5,9,3,15,13,18,8,0,0,71
牟礼　　　　,男,81,5,16,3,10,6,14,2,0,0,56
牟礼　　　　,男,82,2,14,3,4,12,14,3,0,0,52
牟礼　　　　,男,83,3,13,9,2,11,6,6,0,0,50
牟礼　　　　,男,84,11,16,3,4,5,13,2,0,0,54
牟礼　　　　,男,85,2,5,2,6,5,13,5,0,0,38
牟礼　　　　,男,86,11,14,1,5,3,8,3,0,0,45
牟礼　　　　,男,87,4,10,2,6,5,13,2,0,0,42
牟礼　　　　,男,88,3,14,4,4,0,9,3,0,0,37
牟礼　　　　,男,89,2,7,5,3,4,2,3,0,0,26
牟礼　　　　,男,90,1,8,0,3,1,5,1,0,0,19
牟礼　　　　,男,91,0,3,0,2,2,1,0,0,0,8
牟礼　　　　,男,92,0,5,1,0,3,2,0,0,0,11
牟礼　　　　,男,93,3,2,0,3,1,2,1,0,0,12
牟礼　　　　,男,94,0,3,0,1,1,2,0,0,0,7
牟礼　　　　,男,95,1,1,0,0,2,1,0,0,0,5
牟礼　　　　,男,96,0,0,0,0,1,1,0,0,0,2
牟礼　　　　,男,97,1,0,0,0,0,0,0,0,0,1
牟礼　　　　,男,98,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,99,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,男,100,1,1,0,2,0,0,0,0,0,4
牟礼　　　　,男,101,0,0,0,1,0,0,0,0,0,1
牟礼　　　　,男,102,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,103,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
牟礼　　　　,男,計,1007,1845,1186,1654,1376,3172,940,0,0,11180
牟礼　　　　,女,0,11,25,14,10,10,30,5,0,0,105
牟礼　　　　,女,1,6,15,18,16,12,28,11,0,0,106
牟礼　　　　,女,2,7,13,13,14,14,40,6,0,0,107
牟礼　　　　,女,3,12,16,24,15,19,42,11,0,0,139
牟礼　　　　,女,4,8,17,15,15,13,49,6,0,0,123
牟礼　　　　,女,5,8,11,18,16,16,53,7,0,0,129
牟礼　　　　,女,6,8,20,12,14,13,34,5,0,0,106
牟礼　　　　,女,7,4,10,13,16,14,45,2,0,0,104
牟礼　　　　,女,8,6,16,11,15,9,41,9,0,0,107
牟礼　　　　,女,9,6,14,18,18,10,41,9,0,0,116
牟礼　　　　,女,10,7,13,10,17,6,31,8,0,0,92
牟礼　　　　,女,11,4,19,11,23,13,35,6,0,0,111
