令和3年10月1日現在,,,,,,,,,,,,
町丁目,性別,年齢,１丁目,２丁目,３丁目,４丁目,５丁目,６丁目,７丁目,８丁目,９丁目,計
井口　　　　,女,76,16,9,11,19,7,0,0,0,0,62
井口　　　　,女,77,6,8,16,13,6,0,0,0,0,49
井口　　　　,女,78,11,9,12,9,6,0,0,0,0,47
井口　　　　,女,79,14,7,11,24,11,0,0,0,0,67
井口　　　　,女,80,23,9,5,13,7,0,0,0,0,57
井口　　　　,女,81,5,10,11,9,1,0,0,0,0,36
井口　　　　,女,82,8,18,6,9,9,0,0,0,0,50
井口　　　　,女,83,6,9,6,13,3,0,0,0,0,37
井口　　　　,女,84,9,9,11,10,5,0,0,0,0,44
井口　　　　,女,85,12,7,4,11,4,0,0,0,0,38
井口　　　　,女,86,11,10,9,8,3,0,0,0,0,41
井口　　　　,女,87,6,11,7,12,7,0,0,0,0,43
井口　　　　,女,88,2,8,7,15,5,0,0,0,0,37
井口　　　　,女,89,6,9,3,6,8,0,0,0,0,32
井口　　　　,女,90,11,4,10,5,3,0,0,0,0,33
井口　　　　,女,91,1,1,4,6,3,0,0,0,0,15
井口　　　　,女,92,3,7,5,7,6,0,0,0,0,28
井口　　　　,女,93,3,2,7,2,4,0,0,0,0,18
井口　　　　,女,94,3,2,2,3,0,0,0,0,0,10
井口　　　　,女,95,3,2,5,2,2,0,0,0,0,14
井口　　　　,女,96,1,3,3,4,0,0,0,0,0,11
井口　　　　,女,97,1,1,1,3,0,0,0,0,0,6
井口　　　　,女,98,3,2,0,1,0,0,0,0,0,6
井口　　　　,女,99,1,0,0,2,0,0,0,0,0,3
井口　　　　,女,100,0,0,2,1,1,0,0,0,0,4
井口　　　　,女,101,1,0,0,0,1,0,0,0,0,2
井口　　　　,女,102,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,103,0,0,0,1,0,0,0,0,0,1
井口　　　　,女,104以上,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
井口　　　　,女,計,1884,1318,1197,1577,498,0,0,0,0,6474
深大寺　　　,男,0,9,11,7,0,0,0,0,0,0,27
深大寺　　　,男,1,4,7,6,0,0,0,0,0,0,17
深大寺　　　,男,2,10,10,5,0,0,0,0,0,0,25
深大寺　　　,男,3,10,18,10,0,0,0,0,0,0,38
深大寺　　　,男,4,16,19,13,0,0,0,0,0,0,48
深大寺　　　,男,5,9,20,8,0,0,0,0,0,0,37
深大寺　　　,男,6,10,20,9,0,0,0,0,0,0,39
深大寺　　　,男,7,13,17,10,0,0,0,0,0,0,40
深大寺　　　,男,8,13,18,12,0,0,0,0,0,0,43
深大寺　　　,男,9,6,14,10,0,0,0,0,0,0,30
深大寺　　　,男,10,6,13,11,0,0,0,0,0,0,30
深大寺　　　,男,11,10,19,6,0,0,0,0,0,0,35
深大寺　　　,男,12,10,16,6,0,0,0,0,0,0,32
深大寺　　　,男,13,10,21,10,0,0,0,0,0,0,41
深大寺　　　,男,14,10,14,12,0,0,0,0,0,0,36
深大寺　　　,男,15,9,19,11,0,0,0,0,0,0,39
深大寺　　　,男,16,5,15,8,0,0,0,0,0,0,28
深大寺　　　,男,17,7,31,4,0,0,0,0,0,0,42
深大寺　　　,男,18,5,22,8,0,0,0,0,0,0,35
深大寺　　　,男,19,9,24,9,0,0,0,0,0,0,42
深大寺　　　,男,20,9,22,9,0,0,0,0,0,0,40
深大寺　　　,男,21,12,38,19,0,0,0,0,0,0,69
深大寺　　　,男,22,7,39,14,0,0,0,0,0,0,60
深大寺　　　,男,23,11,44,20,0,0,0,0,0,0,75
深大寺　　　,男,24,13,51,13,0,0,0,0,0,0,77
深大寺　　　,男,25,15,49,24,0,0,0,0,0,0,88
深大寺　　　,男,26,8,44,15,0,0,0,0,0,0,67
深大寺　　　,男,27,6,47,18,0,0,0,0,0,0,71
深大寺　　　,男,28,4,43,15,0,0,0,0,0,0,62
深大寺　　　,男,29,8,42,15,0,0,0,0,0,0,65
深大寺　　　,男,30,9,23,15,0,0,0,0,0,0,47
深大寺　　　,男,31,11,26,19,0,0,0,0,0,0,56
深大寺　　　,男,32,14,23,16,0,0,0,0,0,0,53
深大寺　　　,男,33,11,22,18,0,0,0,0,0,0,51
深大寺　　　,男,34,10,19,19,0,0,0,0,0,0,48
深大寺　　　,男,35,9,28,19,0,0,0,0,0,0,56
深大寺　　　,男,36,20,17,13,0,0,0,0,0,0,50
深大寺　　　,男,37,15,24,13,0,0,0,0,0,0,52
深大寺　　　,男,38,17,28,12,0,0,0,0,0,0,57
深大寺　　　,男,39,17,35,22,0,0,0,0,0,0,74
深大寺　　　,男,40,19,31,9,0,0,0,0,0,0,59
深大寺　　　,男,41,11,35,16,0,0,0,0,0,0,62
深大寺　　　,男,42,21,22,19,0,0,0,0,0,0,62
深大寺　　　,男,43,19,27,10,0,0,0,0,0,0,56
深大寺　　　,男,44,10,27,22,0,0,0,0,0,0,59
深大寺　　　,男,45,19,28,18,0,0,0,0,0,0,65
深大寺　　　,男,46,14,36,18,0,0,0,0,0,0,68
深大寺　　　,男,47,15,38,14,0,0,0,0,0,0,67
深大寺　　　,男,48,14,19,19,0,0,0,0,0,0,52
深大寺　　　,男,49,20,32,19,0,0,0,0,0,0,71
深大寺　　　,男,50,20,27,16,0,0,0,0,0,0,63
深大寺　　　,男,51,16,33,31,0,0,0,0,0,0,80
深大寺　　　,男,52,16,45,26,0,0,0,0,0,0,87
深大寺　　　,男,53,17,37,13,0,0,0,0,0,0,67
深大寺　　　,男,54,18,35,13,0,0,0,0,0,0,66
深大寺　　　,男,55,13,31,20,0,0,0,0,0,0,64
深大寺　　　,男,56,16,29,18,0,0,0,0,0,0,63
深大寺　　　,男,57,11,21,12,0,0,0,0,0,0,44
深大寺　　　,男,58,10,30,14,0,0,0,0,0,0,54
深大寺　　　,男,59,13,37,22,0,0,0,0,0,0,72
深大寺　　　,男,60,11,22,12,0,0,0,0,0,0,45
深大寺　　　,男,61,11,20,5,0,0,0,0,0,0,36
深大寺　　　,男,62,10,34,9,0,0,0,0,0,0,53
深大寺　　　,男,63,6,25,5,0,0,0,0,0,0,36
深大寺　　　,男,64,14,17,15,0,0,0,0,0,0,46
深大寺　　　,男,65,1,17,5,0,0,0,0,0,0,23
深大寺　　　,男,66,7,18,13,0,0,0,0,0,0,38
深大寺　　　,男,67,9,25,13,0,0,0,0,0,0,47
深大寺　　　,男,68,12,19,13,0,0,0,0,0,0,44
深大寺　　　,男,69,8,20,8,0,0,0,0,0,0,36
深大寺　　　,男,70,9,27,14,0,0,0,0,0,0,50
深大寺　　　,男,71,8,24,18,0,0,0,0,0,0,50
深大寺　　　,男,72,10,25,12,0,0,0,0,0,0,47
深大寺　　　,男,73,12,41,15,0,0,0,0,0,0,68
深大寺　　　,男,74,3,27,9,0,0,0,0,0,0,39
深大寺　　　,男,75,5,16,8,0,0,0,0,0,0,29
深大寺　　　,男,76,7,25,4,0,0,0,0,0,0,36
深大寺　　　,男,77,1,19,9,0,0,0,0,0,0,29
深大寺　　　,男,78,7,22,6,0,0,0,0,0,0,35
深大寺　　　,男,79,7,16,10,0,0,0,0,0,0,33
深大寺　　　,男,80,5,10,9,0,0,0,0,0,0,24
深大寺　　　,男,81,4,16,9,0,0,0,0,0,0,29
深大寺　　　,男,82,4,8,5,0,0,0,0,0,0,17
深大寺　　　,男,83,6,17,9,0,0,0,0,0,0,32
深大寺　　　,男,84,5,7,5,0,0,0,0,0,0,17
深大寺　　　,男,85,5,10,10,0,0,0,0,0,0,25
深大寺　　　,男,86,1,7,7,0,0,0,0,0,0,15
深大寺　　　,男,87,4,9,5,0,0,0,0,0,0,18
深大寺　　　,男,88,4,2,3,0,0,0,0,0,0,9
深大寺　　　,男,89,2,6,3,0,0,0,0,0,0,11
深大寺　　　,男,90,1,4,4,0,0,0,0,0,0,9
深大寺　　　,男,91,2,12,0,0,0,0,0,0,0,14
深大寺　　　,男,92,3,2,0,0,0,0,0,0,0,5
深大寺　　　,男,93,1,2,0,0,0,0,0,0,0,3
深大寺　　　,男,94,1,2,0,0,0,0,0,0,0,3
深大寺　　　,男,95,0,1,1,0,0,0,0,0,0,2
深大寺　　　,男,96,0,1,0,0,0,0,0,0,0,1
深大寺　　　,男,97,0,1,0,0,0,0,0,0,0,1
深大寺　　　,男,98,1,0,0,0,0,0,0,0,0,1
深大寺　　　,男,99,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,100,0,1,0,0,0,0,0,0,0,1
深大寺　　　,男,101,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,102,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,103,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
深大寺　　　,男,計,926,2209,1125,0,0,0,0,0,0,4260
深大寺　　　,女,0,10,7,9,0,0,0,0,0,0,26
深大寺　　　,女,1,8,12,3,0,0,0,0,0,0,23
深大寺　　　,女,2,10,16,6,0,0,0,0,0,0,32
深大寺　　　,女,3,8,23,9,0,0,0,0,0,0,40
深大寺　　　,女,4,2,21,5,0,0,0,0,0,0,28
深大寺　　　,女,5,13,17,8,0,0,0,0,0,0,38
深大寺　　　,女,6,13,12,9,0,0,0,0,0,0,34
深大寺　　　,女,7,14,19,10,0,0,0,0,0,0,43
深大寺　　　,女,8,12,14,7,0,0,0,0,0,0,33
深大寺　　　,女,9,11,7,9,0,0,0,0,0,0,27
深大寺　　　,女,10,13,16,10,0,0,0,0,0,0,39
深大寺　　　,女,11,14,17,5,0,0,0,0,0,0,36
深大寺　　　,女,12,12,16,7,0,0,0,0,0,0,35
深大寺　　　,女,13,8,11,11,0,0,0,0,0,0,30
深大寺　　　,女,14,6,12,2,0,0,0,0,0,0,20
深大寺　　　,女,15,11,18,11,0,0,0,0,0,0,40
深大寺　　　,女,16,6,8,7,0,0,0,0,0,0,21
深大寺　　　,女,17,2,10,0,0,0,0,0,0,0,12
深大寺　　　,女,18,11,17,11,0,0,0,0,0,0,39
深大寺　　　,女,19,8,22,8,0,0,0,0,0,0,38
深大寺　　　,女,20,8,20,16,0,0,0,0,0,0,44
深大寺　　　,女,21,8,21,16,0,0,0,0,0,0,45
深大寺　　　,女,22,12,18,15,0,0,0,0,0,0,45
深大寺　　　,女,23,10,20,16,0,0,0,0,0,0,46
深大寺　　　,女,24,8,12,16,0,0,0,0,0,0,36
深大寺　　　,女,25,6,18,14,0,0,0,0,0,0,38
深大寺　　　,女,26,10,17,9,0,0,0,0,0,0,36
深大寺　　　,女,27,8,23,9,0,0,0,0,0,0,40
深大寺　　　,女,28,9,16,14,0,0,0,0,0,0,39
深大寺　　　,女,29,10,20,16,0,0,0,0,0,0,46
深大寺　　　,女,30,8,19,10,0,0,0,0,0,0,37
深大寺　　　,女,31,10,13,11,0,0,0,0,0,0,34
深大寺　　　,女,32,12,22,13,0,0,0,0,0,0,47
深大寺　　　,女,33,14,22,11,0,0,0,0,0,0,47
深大寺　　　,女,34,8,19,12,0,0,0,0,0,0,39
深大寺　　　,女,35,10,20,20,0,0,0,0,0,0,50
深大寺　　　,女,36,10,23,6,0,0,0,0,0,0,39
深大寺　　　,女,37,25,14,13,0,0,0,0,0,0,52
深大寺　　　,女,38,19,23,15,0,0,0,0,0,0,57
深大寺　　　,女,39,8,20,12,0,0,0,0,0,0,40
深大寺　　　,女,40,9,33,14,0,0,0,0,0,0,56
深大寺　　　,女,41,17,26,21,0,0,0,0,0,0,64
深大寺　　　,女,42,20,24,13,0,0,0,0,0,0,57
深大寺　　　,女,43,16,33,12,0,0,0,0,0,0,61
深大寺　　　,女,44,16,33,11,0,0,0,0,0,0,60
深大寺　　　,女,45,12,36,16,0,0,0,0,0,0,64
深大寺　　　,女,46,17,21,13,0,0,0,0,0,0,51
深大寺　　　,女,47,16,35,18,0,0,0,0,0,0,69
深大寺　　　,女,48,16,30,17,0,0,0,0,0,0,63
深大寺　　　,女,49,12,35,22,0,0,0,0,0,0,69
深大寺　　　,女,50,14,28,19,0,0,0,0,0,0,61
深大寺　　　,女,51,19,34,25,0,0,0,0,0,0,78
深大寺　　　,女,52,11,34,19,0,0,0,0,0,0,64
深大寺　　　,女,53,13,34,12,0,0,0,0,0,0,59
深大寺　　　,女,54,14,41,13,0,0,0,0,0,0,68
深大寺　　　,女,55,9,27,9,0,0,0,0,0,0,45
深大寺　　　,女,56,18,28,12,0,0,0,0,0,0,58
深大寺　　　,女,57,12,24,14,0,0,0,0,0,0,50
深大寺　　　,女,58,16,16,8,0,0,0,0,0,0,40
深大寺　　　,女,59,5,29,14,0,0,0,0,0,0,48
深大寺　　　,女,60,12,19,11,0,0,0,0,0,0,42
深大寺　　　,女,61,4,22,10,0,0,0,0,0,0,36
深大寺　　　,女,62,5,24,8,0,0,0,0,0,0,37
深大寺　　　,女,63,8,30,9,0,0,0,0,0,0,47
深大寺　　　,女,64,14,10,12,0,0,0,0,0,0,36
深大寺　　　,女,65,9,15,10,0,0,0,0,0,0,34
深大寺　　　,女,66,8,27,6,0,0,0,0,0,0,41
深大寺　　　,女,67,8,18,7,0,0,0,0,0,0,33
深大寺　　　,女,68,7,18,5,0,0,0,0,0,0,30
深大寺　　　,女,69,11,27,12,0,0,0,0,0,0,50
深大寺　　　,女,70,9,33,13,0,0,0,0,0,0,55
深大寺　　　,女,71,6,21,8,0,0,0,0,0,0,35
深大寺　　　,女,72,5,31,14,0,0,0,0,0,0,50
深大寺　　　,女,73,7,31,8,0,0,0,0,0,0,46
深大寺　　　,女,74,13,34,16,0,0,0,0,0,0,63
深大寺　　　,女,75,5,13,7,0,0,0,0,0,0,25
深大寺　　　,女,76,10,13,8,0,0,0,0,0,0,31
深大寺　　　,女,77,7,19,13,0,0,0,0,0,0,39
深大寺　　　,女,78,5,14,10,0,0,0,0,0,0,29
深大寺　　　,女,79,12,21,11,0,0,0,0,0,0,44
深大寺　　　,女,80,13,22,15,0,0,0,0,0,0,50
深大寺　　　,女,81,6,14,9,0,0,0,0,0,0,29
深大寺　　　,女,82,14,12,10,0,0,0,0,0,0,36
深大寺　　　,女,83,6,17,7,0,0,0,0,0,0,30
深大寺　　　,女,84,5,13,7,0,0,0,0,0,0,25
深大寺　　　,女,85,6,24,7,0,0,0,0,0,0,37
深大寺　　　,女,86,14,7,5,0,0,0,0,0,0,26
深大寺　　　,女,87,8,7,8,0,0,0,0,0,0,23
深大寺　　　,女,88,6,12,9,0,0,0,0,0,0,27
深大寺　　　,女,89,3,18,7,0,0,0,0,0,0,28
深大寺　　　,女,90,2,11,6,0,0,0,0,0,0,19
深大寺　　　,女,91,2,8,5,0,0,0,0,0,0,15
深大寺　　　,女,92,5,10,3,0,0,0,0,0,0,18
深大寺　　　,女,93,2,2,1,0,0,0,0,0,0,5
深大寺　　　,女,94,1,4,1,0,0,0,0,0,0,6
深大寺　　　,女,95,2,8,3,0,0,0,0,0,0,13
深大寺　　　,女,96,2,3,4,0,0,0,0,0,0,9
深大寺　　　,女,97,0,2,1,0,0,0,0,0,0,3
深大寺　　　,女,98,3,1,0,0,0,0,0,0,0,4
深大寺　　　,女,99,0,1,2,0,0,0,0,0,0,3
深大寺　　　,女,100,0,2,0,0,0,0,0,0,0,2
深大寺　　　,女,101,1,0,1,0,0,0,0,0,0,2
深大寺　　　,女,102,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,103,0,1,1,0,0,0,0,0,0,2
深大寺　　　,女,104以上,1,0,0,0,0,0,0,0,0,1
深大寺　　　,女,不詳,0,0,0,0,0,0,0,0,0,0
深大寺　　　,女,計,954,1915,1023,0,0,0,0,0,0,3892
野崎　　　　,男,0,6,13,8,0,0,0,0,0,0,27
野崎　　　　,男,1,3,7,8,0,0,0,0,0,0,18
野崎　　　　,男,2,7,11,11,5,0,0,0,0,0,34
野崎　　　　,男,3,6,5,9,4,0,0,0,0,0,24
野崎　　　　,男,4,4,10,12,4,0,0,0,0,0,30
野崎　　　　,男,5,2,10,12,10,0,0,0,0,0,34
野崎　　　　,男,6,5,11,11,4,0,0,0,0,0,31
野崎　　　　,男,7,5,10,21,6,0,0,0,0,0,42
野崎　　　　,男,8,2,5,14,3,0,0,0,0,0,24
野崎　　　　,男,9,6,14,21,4,0,0,0,0,0,45
野崎　　　　,男,10,3,14,21,7,0,0,0,0,0,45
野崎　　　　,男,11,2,11,11,5,0,0,0,0,0,29
野崎　　　　,男,12,2,14,9,7,0,0,0,0,0,32
野崎　　　　,男,13,8,12,11,0,0,0,0,0,0,31
野崎　　　　,男,14,4,11,9,2,0,0,0,0,0,26
野崎　　　　,男,15,3,16,9,3,0,0,0,0,0,31
野崎　　　　,男,16,6,12,5,1,0,0,0,0,0,24
野崎　　　　,男,17,4,16,11,4,0,0,0,0,0,35
野崎　　　　,男,18,2,6,19,0,0,0,0,0,0,27
野崎　　　　,男,19,3,12,8,2,0,0,0,0,0,25
野崎　　　　,男,20,9,14,14,6,0,0,0,0,0,43
野崎　　　　,男,21,2,10,10,3,0,0,0,0,0,25
野崎　　　　,男,22,5,12,15,2,0,0,0,0,0,34
野崎　　　　,男,23,4,12,16,4,0,0,0,0,0,36
野崎　　　　,男,24,5,11,16,4,0,0,0,0,0,36
野崎　　　　,男,25,6,13,17,1,0,0,0,0,0,37
野崎　　　　,男,26,5,10,14,2,0,0,0,0,0,31
野崎　　　　,男,27,14,5,10,4,0,0,0,0,0,33
野崎　　　　,男,28,6,11,14,3,0,0,0,0,0,34
野崎　　　　,男,29,12,13,14,5,0,0,0,0,0,44
野崎　　　　,男,30,5,17,10,1,0,0,0,0,0,33
野崎　　　　,男,31,9,19,13,2,0,0,0,0,0,43
野崎　　　　,男,32,10,11,9,3,0,0,0,0,0,33
野崎　　　　,男,33,9,18,15,4,0,0,0,0,0,46
野崎　　　　,男,34,4,18,14,7,0,0,0,0,0,43
野崎　　　　,男,35,8,18,18,3,0,0,0,0,0,47
野崎　　　　,男,36,7,21,19,3,0,0,0,0,0,50
野崎　　　　,男,37,9,20,18,4,0,0,0,0,0,51
野崎　　　　,男,38,9,13,24,5,0,0,0,0,0,51
野崎　　　　,男,39,7,17,20,8,0,0,0,0,0,52
野崎　　　　,男,40,4,19,16,5,0,0,0,0,0,44
野崎　　　　,男,41,10,15,22,4,0,0,0,0,0,51
野崎　　　　,男,42,5,27,21,3,0,0,0,0,0,56
野崎　　　　,男,43,3,23,13,8,0,0,0,0,0,47
野崎　　　　,男,44,6,21,29,1,0,0,0,0,0,57
野崎　　　　,男,45,12,18,11,9,0,0,0,0,0,50
野崎　　　　,男,46,7,19,15,7,0,0,0,0,0,48
野崎　　　　,男,47,16,27,19,5,0,0,0,0,0,67
野崎　　　　,男,48,13,25,14,3,0,0,0,0,0,55
野崎　　　　,男,49,6,25,15,12,0,0,0,0,0,58
野崎　　　　,男,50,7,23,13,4,0,0,0,0,0,47
野崎　　　　,男,51,8,27,22,5,0,0,0,0,0,62
野崎　　　　,男,52,6,17,20,3,0,0,0,0,0,46
野崎　　　　,男,53,8,19,19,8,0,0,0,0,0,54
野崎　　　　,男,54,6,17,20,3,0,0,0,0,0,46
野崎　　　　,男,55,12,20,13,5,0,0,0,0,0,50
野崎　　　　,男,56,7,16,15,5,0,0,0,0,0,43
野崎　　　　,男,57,8,15,18,3,0,0,0,0,0,44
野崎　　　　,男,58,11,18,14,3,0,0,0,0,0,46
野崎　　　　,男,59,6,17,13,4,0,0,0,0,0,40
野崎　　　　,男,60,5,15,14,5,0,0,0,0,0,39
野崎　　　　,男,61,5,18,15,3,0,0,0,0,0,41
野崎　　　　,男,62,4,12,11,5,0,0,0,0,0,32
野崎　　　　,男,63,7,19,19,2,0,0,0,0,0,47
野崎　　　　,男,64,3,12,12,3,0,0,0,0,0,30
野崎　　　　,男,65,5,11,12,1,0,0,0,0,0,29
野崎　　　　,男,66,5,14,13,1,0,0,0,0,0,33
野崎　　　　,男,67,3,12,11,2,0,0,0,0,0,28
野崎　　　　,男,68,4,14,14,0,0,0,0,0,0,32
野崎　　　　,男,69,8,13,13,1,0,0,0,0,0,35
野崎　　　　,男,70,3,8,11,4,0,0,0,0,0,26
野崎　　　　,男,71,6,15,19,3,0,0,0,0,0,43
野崎　　　　,男,72,3,19,12,0,0,0,0,0,0,34
野崎　　　　,男,73,5,18,15,5,0,0,0,0,0,43
野崎　　　　,男,74,2,11,9,4,0,0,0,0,0,26
野崎　　　　,男,75,4,12,8,5,0,0,0,0,0,29
野崎　　　　,男,76,2,13,7,3,0,0,0,0,0,25
野崎　　　　,男,77,7,10,8,2,0,0,0,0,0,27
野崎　　　　,男,78,4,6,9,2,0,0,0,0,0,21
野崎　　　　,男,79,3,10,8,1,0,0,0,0,0,22
野崎　　　　,男,80,2,14,7,6,0,0,0,0,0,29
野崎　　　　,男,81,5,6,3,2,0,0,0,0,0,16
野崎　　　　,男,82,3,6,3,0,0,0,0,0,0,12
野崎　　　　,男,83,3,8,4,3,0,0,0,0,0,18
野崎　　　　,男,84,3,2,1,4,0,0,0,0,0,10
野崎　　　　,男,85,2,2,3,0,0,0,0,0,0,7
野崎　　　　,男,86,2,1,5,0,0,0,0,0,0,8
野崎　　　　,男,87,3,5,3,0,0,0,0,0,0,11
野崎　　　　,男,88,1,3,2,1,0,0,0,0,0,7
野崎　　　　,男,89,2,3,2,0,0,0,0,0,0,7
野崎　　　　,男,90,0,4,1,0,0,0,0,0,0,5
野崎　　　　,男,91,2,4,2,0,0,0,0,0,0,8
野崎　　　　,男,92,1,0,2,2,0,0,0,0,0,5
野崎　　　　,男,93,0,0,2,0,0,0,0,0,0,2
野崎　　　　,男,94,1,1,1,0,0,0,0,0,0,3
野崎　　　　,男,95,1,1,0,0,0,0,0,0,0,2
野崎　　　　,男,96,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,97,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,98,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,99,0,1,0,0,0,0,0,0,0,1
野崎　　　　,男,100,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,101,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,102,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,103,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,104以上,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,不詳,0,0,0,0,0,0,0,0,0,0
野崎　　　　,男,計,508,1234,1163,315,0,0,0,0,0,3220
野崎　　　　,女,0,2,10,10,1,0,0,0,0,0,23
野崎　　　　,女,1,2,11,13,3,0,0,0,0,0,29
野崎　　　　,女,2,4,8,8,2,0,0,0,0,0,22
野崎　　　　,女,3,5,10,11,1,0,0,0,0,0,27
野崎　　　　,女,4,6,8,16,3,0,0,0,0,0,33
野崎　　　　,女,5,1,12,14,4,0,0,0,0,0,31
野崎　　　　,女,6,6,12,16,3,0,0,0,0,0,37
野崎　　　　,女,7,3,7,17,3,0,0,0,0,0,30
野崎　　　　,女,8,5,10,16,3,0,0,0,0,0,34
野崎　　　　,女,9,1,11,8,4,0,0,0,0,0,24
野崎　　　　,女,10,3,10,13,4,0,0,0,0,0,30
野崎　　　　,女,11,5,13,11,1,0,0,0,0,0,30
野崎　　　　,女,12,2,12,16,1,0,0,0,0,0,31
野崎　　　　,女,13,6,7,16,3,0,0,0,0,0,32
野崎　　　　,女,14,2,8,8,2,0,0,0,0,0,20
野崎　　　　,女,15,6,10,8,0,0,0,0,0,0,24
野崎　　　　,女,16,5,4,11,1,0,0,0,0,0,21
野崎　　　　,女,17,3,6,4,4,0,0,0,0,0,17
野崎　　　　,女,18,5,17,9,5,0,0,0,0,0,36
野崎　　　　,女,19,1,8,16,4,0,0,0,0,0,29
野崎　　　　,女,20,7,3,18,8,0,0,0,0,0,36
野崎　　　　,女,21,4,8,12,4,0,0,0,0,0,28
野崎　　　　,女,22,4,11,16,3,0,0,0,0,0,34
野崎　　　　,女,23,9,14,18,5,0,0,0,0,0,46
野崎　　　　,女,24,7,20,11,5,0,0,0,0,0,43
野崎　　　　,女,25,9,14,16,2,0,0,0,0,0,41
野崎　　　　,女,26,11,11,9,1,0,0,0,0,0,32
野崎　　　　,女,27,5,16,9,0,0,0,0,0,0,30
野崎　　　　,女,28,7,14,12,1,0,0,0,0,0,34
野崎　　　　,女,29,8,13,11,1,0,0,0,0,0,33
野崎　　　　,女,30,5,12,13,1,0,0,0,0,0,31
野崎　　　　,女,31,10,15,6,2,0,0,0,0,0,33
野崎　　　　,女,32,8,14,12,1,0,0,0,0,0,35
野崎　　　　,女,33,9,17,14,4,0,0,0,0,0,44
野崎　　　　,女,34,9,16,16,3,0,0,0,0,0,44
野崎　　　　,女,35,11,13,15,5,0,0,0,0,0,44
野崎　　　　,女,36,13,21,15,2,0,0,0,0,0,51
野崎　　　　,女,37,6,13,24,5,0,0,0,0,0,48
野崎　　　　,女,38,7,17,21,5,0,0,0,0,0,50
野崎　　　　,女,39,5,11,23,9,0,0,0,0,0,48
野崎　　　　,女,40,6,24,13,7,0,0,0,0,0,50
野崎　　　　,女,41,7,19,15,5,0,0,0,0,0,46
野崎　　　　,女,42,11,15,19,4,0,0,0,0,0,49
野崎　　　　,女,43,9,17,18,6,0,0,0,0,0,50
野崎　　　　,女,44,5,23,17,3,0,0,0,0,0,48
野崎　　　　,女,45,7,16,17,3,0,0,0,0,0,43
野崎　　　　,女,46,6,21,18,5,0,0,0,0,0,50
野崎　　　　,女,47,11,24,10,5,0,0,0,0,0,50
野崎　　　　,女,48,6,18,14,4,0,0,0,0,0,42
野崎　　　　,女,49,7,29,15,4,0,0,0,0,0,55
野崎　　　　,女,50,10,14,19,4,0,0,0,0,0,47
野崎　　　　,女,51,11,15,27,5,0,0,0,0,0,58
野崎　　　　,女,52,7,22,14,2,0,0,0,0,0,45
野崎　　　　,女,53,7,15,23,3,0,0,0,0,0,48
野崎　　　　,女,54,11,23,12,3,0,0,0,0,0,49
野崎　　　　,女,55,5,23,18,4,0,0,0,0,0,50
野崎　　　　,女,56,12,20,15,4,0,0,0,0,0,51
野崎　　　　,女,57,3,13,10,4,0,0,0,0,0,30
野崎　　　　,女,58,6,17,18,6,0,0,0,0,0,47
野崎　　　　,女,59,2,25,12,4,0,0,0,0,0,43
野崎　　　　,女,60,8,9,14,6,0,0,0,0,0,37
野崎　　　　,女,61,10,17,20,2,0,0,0,0,0,49
野崎　　　　,女,62,9,18,13,3,0,0,0,0,0,43
野崎　　　　,女,63,7,16,16,3,0,0,0,0,0,42
野崎　　　　,女,64,5,16,11,0,0,0,0,0,0,32
野崎　　　　,女,65,4,14,16,4,0,0,0,0,0,38
野崎　　　　,女,66,3,4,12,1,0,0,0,0,0,20
野崎　　　　,女,67,1,11,10,2,0,0,0,0,0,24
野崎　　　　,女,68,5,10,14,0,0,0,0,0,0,29
野崎　　　　,女,69,4,13,7,4,0,0,0,0,0,28
野崎　　　　,女,70,4,10,13,1,0,0,0,0,0,28
野崎　　　　,女,71,6,15,9,4,0,0,0,0,0,34
野崎　　　　,女,72,5,20,17,6,0,0,0,0,0,48
野崎　　　　,女,73,6,11,13,4,0,0,0,0,0,34
野崎　　　　,女,74,7,20,9,7,0,0,0,0,0,43
野崎　　　　,女,75,3,12,4,1,0,0,0,0,0,20
野崎　　　　,女,76,2,10,10,0,0,0,0,0,0,22
野崎　　　　,女,77,5,18,10,5,0,0,0,0,0,38
野崎　　　　,女,78,9,13,3,4,0,0,0,0,0,29
野崎　　　　,女,79,4,13,7,3,0,0,0,0,0,27
野崎　　　　,女,80,6,6,9,4,0,0,0,0,0,25
野崎　　　　,女,81,7,9,7,2,0,0,0,0,0,25
