年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,10,10,14,20,3,15,11,17,5,6,7,6,18,21,16,10,11,15,4,6,5,0,7,7,5,4,6,12,38,35,4,4,3,11,21,13,4,5,15,11,6,12,5,3,15,13,11,18,14,15,10,12,14,19,14,24,19,30,36,30,32,26,10,10,0,1,4,7,5,5,4,6,4,2,9,11,26,13,24,28,25,29,7,7,12,27,8,12,10,11,18,21,34,59,35,40,24,42,9,9,0,0,19,19,45,45,15,13,10,17,4,10,17,19,33,44,26,24,4,11,13,23,12,8,16,15,5,12,44,33,33,46,39,34,18,16,7,9,7,6,35,33,16,17,27,39,23,11,5,5,7,10,4,8,7,16,6,11,13,18,10,16,27,27,"1,198","1,385","2,583"
74,5,2,9,12,5,13,12,15,4,6,2,7,13,12,6,16,9,11,3,2,0,2,4,6,2,2,6,9,33,46,3,5,9,9,7,13,4,3,10,4,7,4,3,2,5,8,9,15,10,6,9,7,11,7,12,17,9,14,15,30,11,23,10,4,1,0,2,1,1,6,1,6,4,5,10,9,11,7,19,20,12,29,2,6,11,20,6,3,6,8,21,16,20,39,28,27,15,18,8,8,0,0,9,13,40,41,11,8,10,9,5,5,22,12,28,32,9,12,7,6,7,15,10,12,12,9,6,3,17,33,18,28,20,19,10,7,3,5,2,3,23,21,10,9,13,19,9,8,2,3,6,4,3,4,19,7,3,7,8,9,9,14,14,18,800,955,"1,755"
75,8,3,6,10,5,5,6,19,5,7,5,3,11,16,14,5,6,8,2,4,1,0,5,2,5,3,7,7,19,30,2,5,5,3,9,14,2,3,7,6,6,8,5,4,4,11,11,15,10,6,5,4,9,8,13,14,3,7,29,21,19,21,4,3,0,0,8,2,5,5,1,2,2,1,9,10,19,16,10,17,22,19,7,6,7,16,7,6,2,3,13,14,26,30,13,40,18,31,6,4,0,0,10,10,33,30,10,10,8,13,6,6,9,15,20,16,21,16,1,14,14,20,2,15,6,9,5,3,30,19,8,23,29,19,6,8,3,6,1,3,16,23,10,14,20,27,6,2,2,4,4,5,2,2,6,15,6,6,8,7,9,13,17,17,751,887,"1,638"
76,3,9,11,14,9,10,13,13,5,5,1,4,11,10,7,8,9,8,4,1,3,2,11,7,2,2,6,10,26,27,8,7,3,7,11,10,2,6,11,15,10,9,2,8,4,11,6,15,6,12,10,18,4,10,15,26,15,17,20,19,25,19,8,8,0,0,1,7,2,3,1,4,5,3,9,9,16,15,9,16,21,28,8,11,13,30,6,11,7,4,11,25,34,36,23,32,19,31,4,10,0,0,10,18,47,39,12,15,12,13,8,10,9,10,20,24,12,18,8,7,16,24,13,11,11,10,3,6,35,41,15,30,21,19,7,8,9,5,5,2,24,23,7,5,29,23,7,8,6,7,4,4,3,9,14,21,6,9,8,11,4,19,12,21,867,"1,092","1,959"
77,5,9,11,9,7,11,7,16,7,5,2,2,14,21,8,13,6,10,4,6,3,3,2,4,2,3,3,10,36,50,3,9,4,13,11,12,1,2,9,6,4,11,4,0,6,13,11,8,11,7,7,11,8,13,19,18,18,17,17,25,17,16,10,7,0,1,6,6,5,6,4,3,4,2,6,9,21,14,26,26,21,28,11,12,23,33,6,15,10,15,17,22,33,63,32,44,34,33,9,7,0,0,13,14,26,28,7,10,9,15,5,8,8,10,27,30,11,9,7,12,16,25,7,14,8,8,6,12,20,36,24,28,19,17,10,6,3,9,2,2,19,27,7,14,20,20,11,7,3,1,8,7,1,4,8,17,8,11,13,17,9,18,23,27,903,"1,162","2,065"
78,9,5,5,13,3,8,13,13,5,6,3,2,19,22,9,9,9,12,1,2,1,4,7,1,6,6,5,7,41,46,5,5,7,7,9,7,2,3,7,7,9,10,4,9,7,9,18,21,15,9,14,6,11,11,7,24,9,7,18,22,20,18,4,5,0,0,4,3,4,4,0,5,3,4,7,6,18,12,11,32,20,27,6,10,16,23,7,7,6,7,20,16,37,33,30,36,24,32,8,8,0,0,6,17,33,30,7,11,16,16,7,7,14,14,26,29,18,11,6,8,15,12,5,11,8,10,8,12,26,27,27,17,22,21,10,11,5,7,2,2,20,21,13,8,22,16,8,9,4,5,3,1,4,8,16,19,10,11,7,13,7,12,23,30,921,"1,027","1,948"
79,3,5,10,12,5,11,12,10,3,3,2,3,14,16,8,13,6,10,5,9,0,1,5,1,2,4,8,9,30,40,4,8,4,7,9,12,4,9,4,10,1,10,5,3,5,9,10,10,8,12,5,8,9,6,7,25,12,7,21,21,15,10,10,12,0,1,5,9,2,2,1,2,2,1,3,6,12,16,17,15,30,32,11,7,21,24,7,13,9,6,13,23,30,42,33,40,27,21,6,3,0,0,8,9,22,23,6,6,8,13,4,13,11,12,15,22,13,8,9,9,10,20,8,6,8,8,6,7,27,28,18,21,18,13,7,12,2,8,5,0,15,18,8,14,22,21,6,8,4,4,3,7,5,5,12,14,13,9,6,18,10,16,11,22,795,983,"1,778"
80,5,12,9,19,5,3,3,12,5,4,4,0,9,17,6,9,7,10,2,6,1,3,2,4,2,1,4,7,22,33,6,5,10,8,9,6,7,7,7,10,7,4,3,4,5,6,13,10,6,6,8,16,6,13,17,21,10,11,12,27,17,14,8,4,0,1,1,1,1,3,1,3,2,3,5,8,9,9,17,22,17,20,4,12,19,26,11,7,4,9,11,15,29,40,20,41,24,13,7,7,0,0,10,3,25,20,9,14,17,9,3,7,10,13,28,20,11,12,8,11,12,17,5,11,8,9,4,3,21,28,20,18,13,21,6,7,11,10,0,3,17,20,9,10,21,14,8,6,0,2,3,3,1,4,9,20,4,5,4,10,6,19,12,14,734,915,"1,649"
81,4,5,6,10,9,4,9,8,3,5,1,4,15,19,1,16,4,6,2,2,2,0,3,5,0,3,4,6,19,42,12,2,6,7,9,10,0,3,3,10,5,5,2,3,4,4,4,15,3,11,4,6,7,14,16,25,9,14,11,16,21,17,4,3,1,0,4,2,3,5,2,6,2,1,3,5,6,7,15,12,21,24,6,5,15,25,6,5,2,5,14,15,26,23,24,34,14,20,5,5,0,0,5,5,18,17,5,9,12,11,5,9,6,4,13,22,10,4,6,4,14,12,2,6,2,5,4,5,22,19,18,16,17,6,8,8,6,4,2,0,12,7,6,4,14,14,4,2,4,4,2,3,1,6,15,11,5,5,5,14,10,13,8,15,632,763,"1,395"
82,2,6,8,9,4,6,8,8,0,6,0,2,13,11,6,6,5,9,2,3,1,1,0,6,1,0,5,10,22,34,3,4,3,6,3,7,1,2,4,6,4,2,1,3,7,4,2,12,6,5,3,9,13,8,14,16,9,5,10,6,11,8,4,1,0,0,2,7,2,4,2,9,1,3,7,6,5,11,8,12,12,14,5,5,9,17,5,7,2,9,9,11,15,35,15,30,9,16,3,5,0,0,8,6,16,20,10,6,13,14,2,5,8,10,20,20,8,8,4,10,15,16,7,10,4,9,2,0,8,14,10,14,3,5,9,6,2,4,2,1,13,9,8,8,13,11,3,4,1,1,3,5,3,2,8,7,2,3,7,5,8,13,17,18,523,686,"1,209"
83,5,5,7,7,1,7,5,10,3,5,0,1,4,12,4,7,4,3,3,2,0,5,3,1,3,2,7,6,23,30,3,4,3,5,6,9,2,5,3,11,8,3,4,2,3,9,11,11,2,7,2,5,5,12,10,15,12,7,14,9,8,15,7,4,0,0,4,5,2,0,3,8,1,3,5,8,10,8,10,17,10,17,4,12,13,11,7,5,6,4,12,11,25,27,19,19,17,17,7,8,0,0,3,7,12,12,8,10,8,7,2,5,7,6,19,12,5,2,4,12,12,12,8,9,2,4,3,3,20,16,14,13,11,8,6,5,4,4,3,1,12,11,4,9,11,7,6,3,0,4,2,2,1,2,8,10,5,6,7,9,9,12,12,14,558,653,"1,211"
84,1,8,6,9,3,7,4,17,2,6,2,1,14,9,0,7,7,9,4,2,0,0,2,0,1,2,4,11,15,32,2,4,6,8,6,8,6,2,4,6,2,12,2,2,5,11,7,9,4,11,8,4,7,6,8,9,4,7,10,12,14,15,3,3,1,0,2,3,1,4,2,8,1,0,3,5,10,7,12,16,9,12,5,4,11,10,3,5,4,4,8,17,24,20,13,29,10,6,2,1,0,0,9,6,8,19,5,3,11,9,6,7,5,7,11,6,5,5,6,10,5,13,9,12,6,9,3,1,8,14,9,15,6,8,2,5,2,7,2,9,8,8,9,4,10,9,1,2,2,0,2,1,6,4,9,12,3,8,3,4,8,17,12,16,475,650,"1,125"
85,3,10,4,10,5,3,6,12,6,6,2,2,7,12,6,4,4,5,3,4,1,4,0,4,1,2,0,4,11,24,5,6,4,5,3,2,0,5,10,9,3,5,0,4,6,8,7,8,2,10,6,9,8,5,5,12,1,7,9,10,9,7,2,1,0,0,1,2,1,2,1,4,0,2,1,7,2,11,12,12,12,13,2,8,7,14,2,4,4,10,10,8,20,26,20,33,10,12,4,2,0,0,5,5,9,13,3,2,9,7,2,5,4,11,15,14,4,4,6,15,8,18,9,5,3,8,3,2,19,21,11,13,4,8,3,4,1,5,0,2,11,9,4,1,7,9,4,4,4,0,1,2,0,0,2,5,2,3,5,9,5,8,8,10,419,611,"1,030"
86,6,6,6,5,3,6,3,10,2,5,1,2,10,14,3,5,5,2,1,3,0,1,1,3,0,1,6,4,10,20,4,2,1,0,8,2,2,6,3,3,8,2,1,1,6,9,9,11,0,5,7,8,7,3,9,8,1,3,12,10,10,7,1,0,0,0,0,3,1,2,4,8,1,4,3,8,4,7,12,11,3,8,7,4,3,9,3,2,2,2,7,13,12,15,19,23,14,11,1,2,0,0,2,6,9,5,2,2,2,12,3,1,3,7,11,4,1,8,3,4,5,13,5,4,3,2,1,1,9,11,3,6,7,4,4,1,2,3,1,4,6,7,3,1,5,5,1,1,4,1,3,2,0,1,2,7,4,0,3,3,8,4,10,10,367,439,806
87,1,8,4,13,3,4,3,6,1,4,1,1,4,9,3,3,5,6,1,3,1,2,3,1,0,1,2,4,6,24,3,6,7,6,1,5,2,5,2,5,6,4,3,3,7,7,8,13,8,7,2,10,0,4,5,12,3,5,10,7,4,9,3,3,0,0,3,1,1,1,0,5,1,0,4,7,1,5,6,15,7,11,6,4,5,8,0,5,1,6,7,7,9,21,11,22,11,8,2,3,0,0,5,6,9,9,6,3,3,6,2,2,2,5,4,11,3,7,4,5,6,12,1,4,2,7,0,4,2,6,6,9,7,4,6,7,3,2,2,0,8,7,3,3,3,6,1,3,0,0,2,3,0,1,5,6,0,7,5,5,7,10,5,5,299,494,793
88,1,13,2,2,3,9,6,11,3,5,0,3,5,16,1,3,3,6,2,1,1,0,0,3,0,0,3,3,10,18,1,1,1,3,1,1,3,5,2,8,5,4,0,4,3,5,8,13,6,13,4,2,4,5,3,7,5,2,5,12,7,5,1,2,2,0,1,3,2,1,2,7,1,0,1,5,5,3,7,3,7,9,0,1,4,10,1,6,3,3,9,6,8,16,10,13,5,10,2,2,0,0,5,3,7,6,0,4,5,5,1,5,1,2,6,6,4,6,6,6,3,11,0,7,1,7,1,2,7,9,3,5,5,4,4,3,3,2,0,1,3,7,3,3,2,4,1,3,0,0,2,0,2,1,2,3,3,3,6,3,3,5,4,4,262,413,675
89,5,6,5,7,1,2,3,4,0,3,1,1,8,5,0,1,3,6,0,3,0,2,0,2,0,3,3,3,5,12,3,2,0,3,1,2,2,6,4,5,3,3,1,4,3,6,7,6,5,12,3,2,4,9,2,7,1,5,5,6,2,4,0,0,0,0,1,4,2,2,1,5,1,0,0,4,2,5,8,8,3,9,1,2,0,4,0,4,2,2,2,5,6,12,7,9,4,7,0,6,0,0,2,0,3,5,0,1,3,3,3,2,4,1,2,4,1,1,2,2,8,8,3,3,1,5,1,1,1,4,8,6,2,4,0,2,0,4,1,1,0,3,2,2,5,6,0,2,1,2,2,2,0,2,2,6,2,0,5,0,7,5,3,7,194,324,518
90,4,4,3,7,0,3,6,10,1,5,1,2,1,11,1,3,1,7,0,2,0,0,0,1,1,0,1,5,11,17,1,4,2,2,1,1,0,4,3,2,0,3,2,1,1,5,2,10,3,11,2,3,4,9,4,4,1,6,1,4,3,1,1,0,0,0,2,2,1,1,1,8,1,1,1,4,2,4,8,5,2,5,1,0,1,6,1,3,1,1,0,6,10,5,3,7,3,3,3,2,0,0,3,4,1,3,0,3,4,2,1,1,0,7,0,3,2,4,0,1,8,2,3,5,0,4,1,3,4,3,3,4,0,3,0,3,1,3,1,2,3,6,2,0,4,8,1,2,0,0,1,1,0,0,2,3,0,1,0,0,2,2,5,8,155,301,456
91,2,7,3,6,1,3,2,4,0,1,0,0,3,3,1,1,3,1,1,2,0,0,0,2,0,2,1,1,5,17,0,0,1,2,1,1,0,5,2,5,0,1,0,0,6,6,0,11,1,7,4,7,1,7,4,5,2,2,2,7,6,7,0,1,0,0,0,2,1,1,0,5,0,1,0,2,1,3,2,5,2,2,1,3,1,1,3,1,3,2,5,5,0,11,2,7,4,2,2,3,0,0,3,2,4,3,0,0,2,0,3,0,4,0,4,3,1,2,0,6,5,1,3,4,1,3,1,3,0,4,2,2,1,4,1,0,0,1,0,1,2,0,0,0,4,2,2,1,0,1,0,1,1,1,1,1,0,3,1,3,1,3,1,3,127,238,365
92,3,5,3,7,0,6,1,8,0,3,0,0,2,4,2,1,1,1,1,4,0,2,0,1,0,1,0,2,1,10,0,0,1,0,1,2,1,2,2,2,0,5,0,2,2,5,6,9,3,6,0,5,1,8,2,3,0,1,3,5,2,6,1,2,0,0,0,1,0,0,0,8,0,1,0,1,1,3,0,10,0,5,0,1,2,2,0,1,0,2,2,3,2,8,3,9,2,2,0,3,0,0,1,1,0,2,0,1,0,2,0,3,1,0,1,1,3,5,1,1,2,5,0,2,1,5,1,1,2,5,1,3,1,1,0,4,0,2,0,1,0,1,0,1,1,2,0,0,1,2,0,2,0,1,0,0,1,2,0,4,2,0,1,1,72,239,311
93,2,4,2,2,0,2,1,1,0,2,0,0,3,6,1,2,2,3,1,2,0,0,0,0,0,0,1,2,5,13,2,0,0,2,1,0,1,0,0,2,0,2,0,1,1,3,1,3,3,4,3,5,1,7,0,3,0,2,3,6,1,2,0,1,0,0,1,1,0,1,0,4,0,1,1,4,0,5,0,3,0,2,0,3,1,2,0,2,0,1,0,1,1,3,3,6,1,2,1,0,0,0,0,0,1,2,0,2,0,2,0,1,2,2,1,3,1,3,0,3,4,4,1,0,0,3,0,2,0,3,1,1,0,3,0,1,0,4,0,1,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,58,172,230
94,0,5,0,3,1,0,0,1,0,1,0,1,1,2,1,1,0,3,0,0,1,1,0,3,0,0,0,0,0,11,1,1,0,0,0,1,1,3,1,3,0,0,0,1,2,2,3,7,2,5,2,3,0,4,0,4,1,1,0,2,0,3,1,1,1,0,0,7,0,0,0,3,0,0,4,2,0,3,1,4,0,2,0,0,0,2,0,0,1,0,1,0,4,4,0,5,1,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,2,1,3,1,0,0,4,0,1,0,1,1,0,2,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,0,2,1,3,46,138,184
95,0,1,0,1,1,3,0,1,1,1,0,0,0,2,0,4,1,0,0,0,0,0,0,1,0,1,0,2,1,15,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,9,0,5,0,3,1,2,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,2,0,1,0,1,0,2,0,0,1,0,0,1,1,3,0,3,1,1,0,2,0,0,0,0,0,2,1,0,0,1,1,0,1,2,2,0,0,2,0,0,0,2,1,0,0,1,1,1,1,3,0,0,0,3,2,0,0,1,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,5,30,111,141
96,0,0,0,0,0,1,0,0,1,2,0,0,1,3,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,1,3,0,4,0,5,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,0,2,0,1,1,6,0,2,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,2,1,1,0,2,0,0,1,2,0,0,0,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,2,18,87,105
97,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,3,1,0,0,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,4,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15,64,79
98,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,42
99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,27,31
100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,23,27
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,14,16
102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,11
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
