年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
35,4,7,15,17,10,10,15,16,14,12,8,5,18,15,12,13,13,17,2,3,2,1,7,4,8,8,19,16,46,40,6,6,6,8,12,10,12,13,21,10,8,12,8,7,15,18,1,5,7,8,2,11,8,12,3,5,12,12,4,1,11,10,3,4,1,0,15,16,18,22,4,5,12,9,3,8,22,16,20,33,18,23,7,5,7,6,0,1,4,9,21,19,24,18,5,16,5,4,6,5,0,0,9,12,10,11,3,3,2,6,2,2,25,10,9,9,8,5,5,2,3,4,2,0,29,29,15,17,15,13,8,8,14,7,18,9,18,15,17,7,29,22,4,5,7,4,14,9,6,5,3,5,0,0,2,4,0,2,2,3,1,0,11,18,815,797,"1,612"
36,3,2,25,18,8,10,20,12,10,13,4,2,16,11,15,13,13,7,1,5,5,2,8,5,16,10,18,17,52,63,5,2,10,11,10,12,8,6,15,16,17,9,4,7,20,15,7,7,11,7,1,6,9,5,3,2,10,10,8,5,13,11,6,9,1,2,24,25,25,18,6,0,4,3,10,6,14,14,32,20,23,44,8,6,3,2,1,3,15,16,26,19,24,26,11,15,4,10,11,4,0,0,13,12,15,10,3,2,5,4,5,0,20,16,11,11,2,4,2,2,3,0,3,3,22,29,16,18,12,17,5,10,8,10,7,11,29,21,11,7,28,32,1,1,10,13,16,11,5,7,4,5,0,0,4,4,0,1,5,3,1,2,19,18,898,847,"1,745"
37,7,3,19,16,7,10,11,18,15,9,5,7,19,17,13,14,14,5,3,3,4,3,8,6,12,8,12,18,55,49,5,6,10,13,19,10,10,8,16,19,11,11,8,7,18,19,8,5,4,6,7,6,11,6,4,1,11,6,12,11,9,11,2,6,0,0,18,17,29,25,4,5,10,11,9,14,23,8,31,29,39,39,3,5,11,9,0,0,11,9,31,21,26,25,17,6,10,9,6,11,0,0,15,11,21,16,4,4,2,3,2,2,19,25,12,8,3,9,2,2,5,9,7,5,31,19,10,20,15,21,6,12,15,11,8,7,21,31,12,15,25,32,1,1,12,16,13,12,8,2,9,6,2,0,3,4,3,2,6,4,1,4,11,13,951,906,"1,857"
38,7,9,19,10,11,9,14,16,10,14,8,5,24,17,5,10,19,15,4,5,2,2,6,5,10,13,16,15,66,65,4,5,8,4,7,12,11,11,21,15,16,12,4,8,13,13,14,17,13,5,8,5,7,10,3,8,12,13,12,9,16,17,3,3,1,1,19,14,29,29,0,1,4,8,8,11,12,25,18,28,35,40,7,6,6,8,0,1,19,9,30,28,27,23,16,19,7,6,10,6,0,0,13,10,13,16,4,3,2,6,2,5,17,17,22,23,4,6,3,2,4,3,4,6,33,40,19,24,6,10,8,9,6,5,6,8,27,19,16,12,30,26,2,5,10,11,8,12,8,4,6,4,0,1,4,4,5,5,4,3,0,3,13,12,940,954,"1,894"
39,3,10,17,19,11,8,14,15,12,9,6,7,12,20,12,11,13,10,5,3,2,2,6,4,8,10,22,9,51,59,7,9,6,6,15,15,11,10,14,14,21,9,8,9,14,10,11,15,4,5,3,6,11,12,3,3,18,15,6,10,10,13,6,4,0,2,16,15,23,24,6,3,11,1,8,13,13,10,26,26,38,38,7,6,8,8,2,3,15,12,15,25,21,20,17,7,10,14,6,8,0,0,12,20,20,21,0,3,8,5,2,2,30,25,13,11,8,4,2,2,1,3,3,6,29,27,19,19,16,17,9,8,9,10,12,16,26,21,11,8,29,24,3,2,9,18,4,13,8,9,6,8,0,2,4,3,0,1,4,3,0,5,16,13,917,925,"1,842"
40,6,2,24,16,10,7,14,8,9,16,14,3,26,27,12,11,11,8,3,2,3,0,9,2,13,8,26,17,79,55,10,6,12,3,9,18,11,18,17,14,12,9,11,9,22,10,10,9,6,13,9,6,9,10,9,3,15,16,8,9,17,16,3,5,2,4,21,21,29,18,4,1,10,8,14,18,8,17,33,25,54,46,4,3,7,4,4,1,13,22,25,22,25,27,14,10,9,10,7,6,0,0,11,8,27,15,5,4,5,3,6,2,20,19,18,9,6,12,3,4,8,7,4,5,24,21,22,27,23,18,5,16,10,8,10,13,21,25,7,8,26,27,4,2,11,12,6,10,8,6,9,6,0,2,1,3,6,4,3,6,4,1,13,13,"1,058",935,"1,993"
41,2,2,33,20,6,9,17,10,11,11,5,3,35,31,18,12,12,14,3,2,2,1,4,4,10,9,14,15,76,54,5,9,14,12,16,13,12,11,25,10,8,9,9,11,18,12,7,8,8,7,9,7,8,6,5,3,12,6,8,13,13,12,6,4,2,1,22,17,33,17,4,3,12,7,19,18,14,16,29,21,48,44,5,8,9,7,3,2,14,11,23,27,32,15,14,10,6,6,13,10,0,0,9,17,11,15,4,5,2,5,2,5,25,18,18,8,4,3,6,3,8,4,1,2,31,27,27,21,28,17,17,13,15,12,9,9,14,22,6,12,29,42,5,11,13,8,15,11,8,2,11,4,1,1,1,3,2,2,3,1,4,3,17,15,"1,079",911,"1,990"
42,7,2,25,24,5,17,20,9,15,18,3,10,32,33,10,16,15,7,5,2,2,3,9,7,14,14,18,19,75,72,10,4,5,4,12,11,11,13,17,17,15,7,4,5,20,10,16,9,9,12,7,6,7,3,6,8,15,8,12,13,12,10,9,3,2,0,14,15,23,17,3,1,7,10,16,21,12,14,19,28,35,33,1,2,7,8,1,1,14,13,27,31,33,40,16,15,17,11,3,14,0,0,17,10,27,14,6,5,4,4,1,0,23,26,22,13,11,5,2,1,4,9,3,4,34,20,26,29,18,23,14,7,11,14,15,30,22,22,15,14,33,43,9,5,9,6,11,14,10,3,7,6,2,3,0,4,0,3,3,2,0,0,17,13,"1,068","1,022","2,090"
43,4,8,32,15,13,7,11,8,18,14,4,3,30,50,14,14,19,10,2,7,3,3,10,8,11,10,21,17,84,78,10,4,16,12,19,7,13,9,25,18,9,13,7,6,14,15,13,12,12,9,6,11,5,8,4,6,5,17,13,10,7,13,8,14,0,0,18,17,19,25,3,2,11,4,20,18,21,16,30,23,34,42,11,6,5,10,0,0,15,10,20,12,20,29,11,19,12,10,6,9,0,0,18,19,20,29,2,11,7,4,5,1,32,11,16,24,10,6,3,3,9,10,4,5,30,35,27,28,26,16,9,20,18,15,20,13,28,21,19,14,34,46,5,5,15,16,20,12,4,11,8,9,3,1,3,2,7,6,5,4,6,7,19,23,"1,150","1,115","2,265"
44,3,4,20,22,6,5,19,17,22,9,5,4,39,45,16,17,10,7,4,6,5,5,4,2,10,11,27,16,100,74,12,6,14,9,22,14,6,4,27,13,5,12,8,3,10,15,12,11,11,12,12,11,11,9,9,7,12,13,11,7,15,11,7,6,0,1,10,17,22,19,4,1,14,6,19,13,13,20,23,24,33,37,7,3,12,9,0,1,9,16,27,22,23,25,12,15,11,18,12,6,0,0,13,8,23,26,4,4,11,7,2,2,21,20,14,14,7,6,2,5,8,8,8,0,29,26,36,20,23,21,12,14,19,17,24,13,21,26,26,15,51,57,3,6,11,13,10,12,11,6,8,9,0,2,3,8,3,4,6,7,3,4,20,10,"1,177","1,050","2,227"
45,7,10,18,19,7,13,18,19,11,14,6,7,37,48,20,19,13,13,6,5,4,1,6,2,15,13,25,24,75,87,4,8,11,10,14,16,12,14,25,17,11,7,5,5,17,18,9,9,4,4,6,8,14,7,10,2,10,12,10,8,14,21,5,9,1,0,18,14,15,14,2,3,11,8,26,18,15,11,24,39,36,39,6,5,6,8,1,1,17,17,16,13,25,27,15,21,12,12,11,13,0,0,22,10,31,20,7,9,6,4,3,4,24,29,17,23,11,15,7,6,8,8,4,3,33,29,23,22,29,15,14,14,13,15,17,14,26,28,8,22,47,49,3,3,12,14,14,8,6,7,14,15,1,1,3,2,6,6,4,3,4,3,11,12,"1,134","1,145","2,279"
46,8,4,20,22,7,8,16,25,16,15,11,7,50,46,17,23,10,13,4,4,1,4,17,8,9,12,18,21,92,93,7,10,11,6,11,15,19,10,19,13,15,16,7,5,21,7,14,13,8,11,11,9,7,6,18,9,12,9,13,18,17,11,12,7,0,0,15,10,17,21,4,3,8,8,22,24,9,5,33,32,42,38,6,7,11,10,2,4,17,13,24,30,29,32,19,17,12,10,6,9,0,0,25,14,22,33,7,10,5,9,4,2,29,23,27,27,8,11,6,8,8,13,4,5,32,28,27,26,21,25,24,20,18,6,13,16,30,30,21,13,56,69,9,9,12,15,10,17,9,8,8,5,0,3,4,8,4,5,6,5,3,3,14,19,"1,260","1,238","2,498"
47,8,8,27,18,11,10,11,18,12,13,10,5,42,49,27,22,17,20,6,3,4,3,5,6,9,16,38,30,98,89,8,13,8,12,15,4,11,11,18,16,9,13,12,9,17,15,19,22,7,12,7,8,16,7,11,8,8,15,4,11,11,7,8,7,1,2,15,17,21,20,3,3,10,4,21,11,14,26,29,24,35,31,11,6,6,11,0,4,17,16,39,22,27,23,23,23,15,15,9,8,0,0,18,11,27,33,8,4,6,9,5,5,19,16,33,27,12,11,4,3,11,8,3,5,29,26,31,19,23,16,17,22,15,15,26,13,27,25,13,19,60,56,8,6,14,16,9,14,10,8,8,10,1,3,7,11,8,5,8,9,6,3,12,16,"1,288","1,210","2,498"
48,6,7,21,24,8,16,18,14,15,10,3,7,34,41,22,29,15,19,5,4,4,1,5,4,18,15,27,16,95,70,12,11,14,10,13,15,9,10,21,17,16,10,6,11,18,18,14,14,5,6,8,7,12,10,9,10,11,15,13,9,17,15,4,4,1,1,14,17,25,28,5,3,11,12,16,17,19,17,37,48,33,24,8,12,7,17,0,8,18,18,34,41,40,36,36,22,18,22,8,11,0,0,18,15,25,26,11,5,11,10,3,2,33,23,20,32,4,12,9,5,13,14,7,3,27,38,24,24,17,21,20,18,17,22,16,17,35,24,18,18,52,56,6,5,15,9,18,14,3,7,6,7,1,2,2,6,2,5,11,5,3,3,12,17,"1,287","1,288","2,575"
49,6,11,28,17,8,23,20,20,14,13,11,5,60,44,24,26,19,11,7,7,7,2,14,4,17,7,27,20,105,74,6,12,13,13,19,14,14,12,16,9,10,14,11,8,20,14,17,16,17,8,10,8,10,11,17,6,12,12,10,7,13,22,2,9,1,1,23,12,25,20,5,2,6,7,11,15,18,11,47,36,17,34,12,10,8,13,5,4,20,29,29,31,31,36,39,29,21,16,13,9,0,0,21,16,18,20,8,5,8,7,1,6,26,28,27,31,10,9,5,2,9,11,5,16,27,31,20,22,22,27,14,18,14,10,7,20,33,20,23,19,48,37,5,4,12,12,10,10,15,6,7,7,3,8,7,5,10,5,11,8,5,6,20,17,"1,366","1,237","2,603"
50,2,6,15,20,13,13,11,29,13,6,6,11,41,39,26,31,13,10,6,4,3,2,14,11,4,9,19,16,97,91,8,7,7,9,16,13,6,8,18,14,17,8,8,6,15,13,8,20,7,7,8,10,13,13,9,7,8,16,9,12,12,14,4,2,2,2,13,9,21,26,4,3,7,10,11,15,10,16,43,32,36,36,5,8,18,18,5,10,14,16,27,21,27,33,29,16,19,9,8,13,0,0,12,10,17,18,8,5,12,5,2,2,29,26,23,22,7,18,10,1,12,8,3,3,30,29,13,16,19,22,24,7,13,15,16,16,36,29,19,12,36,28,4,8,13,8,12,18,5,10,9,9,3,1,6,8,2,8,7,7,5,2,15,22,"1,177","1,163","2,340"
51,6,8,20,28,26,23,27,18,7,7,8,8,37,28,28,30,14,24,6,5,2,4,9,5,8,10,18,19,92,74,11,3,7,11,15,14,5,14,18,10,14,9,4,8,11,16,16,15,4,5,8,17,5,9,17,13,12,18,6,13,14,17,3,6,1,0,10,9,24,17,3,0,17,9,18,14,15,9,39,40,27,19,11,10,9,12,7,1,20,12,25,31,34,25,18,33,8,14,13,8,0,0,16,18,16,25,6,8,9,13,10,5,22,34,21,27,7,10,3,3,6,8,7,6,26,21,22,22,26,23,19,19,8,20,15,13,28,20,15,14,40,26,5,2,5,15,12,11,10,9,10,9,4,3,6,7,5,4,8,5,2,3,10,14,"1,176","1,169","2,345"
52,3,6,20,30,20,4,26,23,16,12,13,12,49,39,26,26,17,11,7,2,2,2,8,7,5,8,19,18,91,87,9,3,18,10,15,11,7,10,12,17,13,10,8,3,12,16,24,15,1,9,7,5,11,14,16,4,10,21,10,10,16,13,4,4,1,2,20,13,25,21,2,1,9,8,9,8,16,13,45,39,19,24,6,7,13,15,6,7,29,25,25,33,31,30,27,17,13,21,15,6,0,0,17,15,16,19,5,14,8,3,0,4,34,25,27,25,14,13,3,6,8,8,5,2,32,23,10,26,17,22,15,19,18,7,15,11,23,34,17,16,36,35,5,8,12,12,12,11,11,8,10,9,2,2,4,8,2,6,10,6,7,5,11,16,"1,232","1,170","2,402"
53,4,11,22,24,10,4,28,16,8,9,8,7,29,32,32,31,21,24,4,3,2,0,4,7,12,9,24,23,87,69,8,8,16,13,17,9,7,10,13,10,14,10,9,8,22,15,12,16,13,10,11,9,15,9,7,9,11,12,9,12,17,10,2,4,5,1,13,8,28,17,2,4,8,5,10,12,17,16,42,41,24,14,6,9,6,15,3,9,21,11,36,22,26,26,19,19,13,18,9,5,0,0,16,9,15,14,5,12,4,12,2,4,25,28,16,21,11,13,6,7,13,11,7,9,32,19,20,13,18,16,14,17,10,20,15,10,23,18,16,12,43,13,5,3,13,15,11,12,6,4,5,7,1,6,5,3,2,3,8,5,3,8,14,19,"1,170","1,058","2,228"
54,3,7,19,13,12,8,10,20,13,15,9,4,31,31,24,27,15,10,6,0,2,1,9,3,8,6,17,22,86,64,7,5,6,2,6,4,12,5,15,10,22,7,3,8,10,13,9,16,3,8,10,5,8,13,11,8,13,14,2,7,12,14,5,4,1,1,15,16,21,18,4,4,14,11,11,9,11,12,36,35,17,21,10,9,10,13,4,7,15,14,24,21,24,21,22,14,11,10,7,13,0,0,20,15,15,16,1,8,10,6,2,2,23,17,19,19,9,10,2,2,12,7,2,2,18,9,16,10,24,21,12,12,12,5,18,7,22,21,9,8,24,26,0,3,10,9,11,14,5,5,3,3,0,0,7,8,4,7,7,8,1,2,23,25,"1,016",930,"1,946"
55,9,6,21,26,12,6,16,16,11,9,12,6,33,21,30,19,20,17,5,4,3,1,7,6,9,9,29,21,65,62,9,2,12,5,10,8,7,4,10,8,10,10,6,8,16,17,11,15,7,8,15,2,12,13,4,9,14,13,10,7,6,15,2,2,0,0,10,12,18,17,4,2,16,11,17,13,11,16,34,39,12,16,5,9,10,9,7,3,25,19,19,27,27,20,15,15,19,11,8,2,0,0,15,14,17,25,2,5,3,11,2,2,32,28,18,13,6,8,4,3,6,9,6,5,17,23,14,12,21,17,14,16,12,10,11,9,17,24,19,18,24,21,3,3,8,9,15,11,6,2,6,4,3,4,6,5,7,3,7,4,1,5,14,20,"1,036",959,"1,995"
56,6,5,23,23,7,13,20,21,7,10,6,15,24,25,23,32,9,11,5,4,6,2,1,3,8,9,23,19,81,63,5,5,10,12,4,10,4,5,19,15,6,12,6,2,15,15,13,16,4,6,8,13,18,9,9,7,14,18,5,11,11,14,3,4,0,0,14,15,22,17,7,3,17,13,16,9,17,21,50,42,15,19,14,10,9,15,1,3,19,21,31,23,22,31,24,13,15,15,10,6,0,0,13,11,18,22,3,6,2,5,2,4,28,17,22,16,6,9,5,4,7,4,4,5,23,21,15,14,18,16,12,9,10,17,9,4,20,8,15,12,20,27,4,8,3,10,12,12,2,7,9,5,2,4,8,4,5,2,3,4,3,8,21,25,"1,030","1,025","2,055"
57,11,10,21,25,11,9,18,13,8,10,11,4,25,19,21,22,17,11,5,3,0,1,5,2,9,7,26,30,82,42,5,7,8,11,6,8,8,10,12,11,10,7,1,3,11,19,17,16,14,9,7,9,11,9,10,13,9,15,12,7,9,6,4,1,0,0,12,10,9,10,3,2,15,16,13,19,10,16,37,34,20,15,7,9,11,7,1,4,23,15,27,16,18,17,12,14,13,14,9,5,0,0,22,14,13,17,5,6,7,3,2,1,17,17,17,12,6,8,2,4,4,5,6,8,21,27,15,9,14,18,13,11,10,15,13,8,15,16,12,15,15,17,1,2,8,10,11,15,4,8,5,5,1,1,3,1,5,2,3,2,2,7,12,15,948,891,"1,839"
58,7,7,19,16,8,10,11,11,9,7,4,6,28,23,20,16,17,9,5,7,1,1,2,4,16,14,26,20,51,50,6,4,6,8,10,7,5,6,18,11,7,11,3,3,15,17,10,10,9,4,5,10,8,9,8,3,9,14,8,18,9,6,0,3,0,1,12,10,23,11,6,5,16,14,11,15,23,16,34,42,18,15,11,4,6,6,2,4,17,19,21,8,17,25,15,15,12,8,3,10,0,0,13,18,14,26,4,6,6,9,6,2,21,17,12,19,6,8,3,5,5,5,6,2,20,15,10,16,15,7,14,8,16,10,8,10,11,13,17,19,20,19,6,4,5,8,18,15,7,8,6,8,0,3,2,7,2,1,6,4,3,5,26,21,915,891,"1,806"
59,6,7,28,18,8,9,18,14,9,8,6,5,12,18,21,15,15,16,1,1,2,3,7,1,7,7,18,13,69,50,3,5,5,3,11,6,5,4,16,14,7,7,6,4,11,13,11,9,12,8,3,8,12,6,5,3,17,18,3,9,18,14,2,4,0,0,11,12,17,11,1,2,5,6,12,14,14,19,31,33,17,19,7,6,7,7,4,2,18,14,14,14,19,20,18,19,10,11,6,7,0,0,13,13,22,18,2,4,9,4,3,2,14,23,17,15,10,13,5,3,2,10,3,9,19,16,18,7,11,18,10,12,9,15,9,7,10,19,15,9,15,22,1,2,9,12,11,15,3,4,3,2,1,4,4,6,2,2,5,4,2,2,20,19,862,847,"1,709"
60,10,5,13,16,8,6,12,14,6,6,7,5,24,14,17,13,9,8,2,2,3,1,2,3,5,7,20,21,41,54,3,7,6,7,9,3,5,5,13,12,12,9,9,6,7,11,11,10,6,8,7,4,8,10,7,10,11,11,13,9,10,10,2,1,0,0,14,9,11,10,3,3,13,11,10,5,15,15,31,17,18,18,3,8,5,5,2,6,19,14,19,17,22,16,14,24,3,7,7,13,0,0,15,5,17,15,1,2,8,8,2,2,24,19,16,11,4,13,2,1,9,4,7,3,16,21,7,11,15,14,8,3,10,9,5,4,16,17,11,8,15,19,2,3,6,14,11,13,5,4,6,5,0,2,4,5,2,4,8,8,2,5,17,32,798,790,"1,588"
61,9,3,17,12,13,8,8,11,2,6,8,10,16,14,17,13,11,14,4,1,2,1,2,3,7,11,26,15,50,45,2,5,7,8,11,7,7,3,10,5,4,3,3,3,16,9,17,14,11,10,11,7,9,7,6,4,12,23,7,7,11,15,1,1,1,0,10,9,9,11,2,1,11,6,11,19,17,12,33,20,10,20,7,9,6,7,4,5,13,17,20,28,13,18,17,18,5,8,6,11,0,0,13,13,15,25,4,4,7,7,5,2,11,13,15,12,9,12,3,2,5,6,4,4,15,13,13,8,14,18,5,10,14,16,5,11,11,23,12,6,25,18,4,0,6,4,9,15,6,7,4,5,2,1,2,4,1,4,5,4,2,4,10,15,788,803,"1,591"
62,3,13,12,15,10,10,10,17,11,10,2,6,12,23,14,12,11,13,3,7,2,3,4,3,5,8,16,12,30,35,2,3,5,4,5,6,7,3,11,6,9,5,2,3,7,13,9,17,13,14,9,11,5,9,8,8,14,14,9,14,12,16,0,1,1,1,11,9,11,8,2,2,6,7,11,14,9,11,26,19,18,11,6,9,8,6,3,2,13,13,12,8,15,18,18,17,9,11,7,4,0,0,11,9,25,22,0,1,7,3,1,3,19,19,21,16,10,15,5,3,7,2,4,7,11,21,13,12,14,20,9,15,13,20,8,8,11,17,8,7,23,21,3,4,9,7,10,15,6,7,2,3,1,2,1,10,3,5,6,7,0,3,16,24,735,832,"1,567"
63,5,8,17,11,11,5,13,20,7,4,5,3,22,15,14,16,3,9,3,2,2,2,4,4,8,2,22,11,46,42,6,3,5,5,9,4,2,6,9,5,4,8,2,6,13,10,13,11,9,15,8,6,9,10,6,8,12,13,5,8,11,16,1,6,1,1,7,7,6,12,0,1,4,6,16,16,16,13,20,15,16,18,4,4,4,13,3,4,19,8,12,16,22,18,20,20,9,11,7,5,0,0,12,15,16,25,7,4,5,9,1,1,12,12,18,33,11,19,3,6,5,8,3,5,14,15,13,7,16,14,5,10,18,23,8,7,18,11,13,3,20,16,0,4,10,11,15,15,4,7,8,4,1,2,2,5,3,5,4,12,4,4,19,31,780,825,"1,605"
64,1,9,12,15,5,6,10,16,10,10,7,3,14,11,5,7,6,7,1,5,1,1,3,3,6,7,14,7,42,33,4,4,4,9,5,8,4,4,12,5,4,5,5,1,8,11,13,17,16,12,5,3,7,10,9,5,7,22,5,13,9,13,4,5,0,0,7,2,8,14,1,3,9,9,6,9,14,18,17,15,25,17,4,7,6,8,2,3,11,13,16,7,21,25,19,27,9,12,9,7,0,0,7,9,16,36,0,14,6,9,6,8,11,19,15,23,18,20,6,3,5,8,1,7,16,14,12,12,20,11,5,11,16,16,9,12,10,13,11,4,11,18,2,6,10,14,15,12,7,3,4,3,2,1,7,6,2,6,6,6,2,7,20,16,720,830,"1,550"
65,6,11,9,11,9,6,16,10,9,7,5,8,6,21,10,18,7,8,2,2,3,1,1,2,7,6,11,11,52,37,4,0,5,5,5,7,6,4,4,10,5,4,1,1,11,9,6,12,6,6,13,4,10,13,8,7,11,14,7,18,21,14,2,2,0,0,7,10,9,4,4,1,11,6,16,15,11,24,16,21,17,17,4,3,7,12,5,4,9,12,17,16,16,29,10,15,14,10,6,8,0,0,12,19,25,43,5,10,6,6,4,6,20,15,17,23,10,21,4,5,6,12,4,9,14,15,9,13,18,19,12,20,11,24,9,9,12,18,4,8,14,24,6,6,13,19,18,10,6,8,4,9,0,3,3,5,6,3,4,7,4,4,26,23,763,912,"1,675"
66,6,4,7,11,6,9,12,10,3,5,6,6,17,12,13,13,8,11,4,3,1,0,6,4,2,4,10,15,38,36,5,7,5,3,5,14,7,6,10,8,3,5,7,2,6,7,17,10,7,11,2,10,8,9,4,5,16,17,10,19,12,21,2,10,2,1,10,6,10,6,2,2,7,4,15,10,14,18,20,22,10,27,6,5,1,9,1,4,14,8,16,25,9,26,24,15,18,12,10,5,0,0,13,16,28,40,2,8,4,11,0,7,16,14,20,20,15,27,5,5,5,10,7,9,15,10,11,16,18,26,12,16,13,19,5,12,11,10,8,5,14,25,3,8,8,24,10,20,4,5,5,5,5,3,6,9,5,8,5,3,4,5,17,26,748,934,"1,682"
67,5,6,10,8,2,10,15,13,5,8,6,5,22,16,9,15,10,9,3,5,2,1,5,5,4,2,11,11,39,45,4,3,7,6,4,12,9,5,10,13,4,5,0,8,6,7,14,13,9,11,9,7,8,10,10,17,12,12,13,19,16,27,3,10,0,0,8,8,1,8,1,2,4,6,7,11,22,23,22,23,20,20,3,5,10,11,8,3,8,13,17,9,23,26,21,24,15,15,5,8,0,0,15,8,36,51,4,6,4,5,3,3,20,10,15,21,15,20,3,3,7,10,8,6,10,21,14,13,14,26,14,17,18,19,7,15,10,10,4,7,14,21,8,5,12,17,8,13,8,5,4,6,2,6,6,1,4,6,9,7,4,12,22,21,803,950,"1,753"
68,10,11,14,18,6,11,20,15,9,7,4,3,18,22,10,8,11,12,4,2,5,3,2,6,3,5,21,10,27,41,4,9,5,7,12,11,4,2,11,9,6,6,4,5,11,7,9,12,9,12,6,9,7,10,12,12,13,13,10,20,18,24,4,2,0,1,4,4,9,10,4,0,6,7,10,4,20,27,18,20,20,29,6,8,13,11,0,4,11,10,18,20,30,31,19,21,13,16,14,8,0,0,12,15,23,44,11,13,5,11,5,6,11,17,26,25,23,19,5,8,8,11,6,13,17,18,6,15,14,30,13,25,18,42,5,9,14,9,9,9,13,25,3,4,15,24,22,19,2,4,10,9,3,2,3,6,6,3,5,7,2,4,19,26,858,"1,047","1,905"
69,3,9,21,13,6,4,11,8,6,10,9,6,15,16,17,13,9,13,2,3,2,1,6,4,4,8,7,8,35,34,5,7,6,5,14,27,5,2,6,11,8,4,0,2,8,8,18,14,7,13,5,11,7,7,11,13,17,22,26,25,17,23,7,7,0,0,10,4,12,4,2,1,5,7,13,23,18,26,17,20,25,20,4,7,12,14,3,3,14,9,17,23,27,21,23,32,6,14,9,9,0,0,15,16,45,37,6,12,8,8,2,5,19,20,30,33,29,31,6,5,10,7,4,10,16,19,13,9,16,29,19,28,22,23,12,14,14,13,7,11,21,23,4,7,19,22,16,15,4,3,8,7,2,1,5,8,4,8,15,8,3,6,26,27,957,"1,053","2,010"
70,11,12,8,17,11,11,8,13,3,12,7,6,27,17,12,10,7,7,2,7,1,1,6,4,10,5,9,11,38,45,3,5,11,7,17,15,1,5,10,6,10,6,5,9,8,13,12,14,13,13,6,8,7,11,26,14,10,34,18,33,20,13,6,9,0,1,3,9,8,6,1,1,8,6,18,15,20,17,25,26,32,27,7,7,8,16,5,6,6,12,15,30,32,33,37,24,16,26,3,11,0,0,15,19,32,36,6,13,15,14,4,10,23,23,25,30,26,26,7,5,15,12,10,5,20,22,13,11,27,39,30,35,17,19,10,20,13,9,6,4,16,25,4,11,13,26,10,20,2,6,4,5,3,4,10,17,2,5,8,15,3,13,20,24,996,"1,189","2,185"
71,4,8,10,19,7,8,11,29,12,11,4,7,14,20,15,16,18,9,3,4,1,5,4,7,4,6,12,13,35,46,5,4,7,7,11,19,3,3,18,10,4,5,7,7,5,11,18,10,11,16,10,9,9,8,11,17,15,21,26,28,28,30,13,11,0,0,5,8,6,5,1,3,9,10,16,14,35,23,24,27,22,40,6,8,15,19,4,14,17,19,21,28,36,39,25,42,12,22,9,10,0,0,8,14,47,55,12,21,8,14,5,11,19,24,23,33,25,26,7,5,8,12,10,17,20,19,9,8,32,47,27,35,35,29,18,19,7,18,5,7,25,34,8,10,24,25,17,22,8,4,10,10,4,3,13,13,6,4,14,13,8,12,35,25,"1,115","1,344","2,459"
72,8,9,19,13,7,7,11,21,13,14,2,6,23,25,16,22,8,10,5,3,2,5,5,5,6,6,14,12,39,48,7,5,5,10,11,16,3,4,9,16,10,12,7,3,7,9,13,19,17,23,16,16,10,24,15,19,20,21,30,35,24,32,16,18,2,0,4,7,5,8,4,2,10,10,9,10,26,22,19,26,26,29,9,11,24,25,3,6,16,13,23,23,26,42,33,45,19,36,11,13,0,0,21,21,42,53,8,14,18,15,8,5,15,24,36,41,20,25,9,6,9,12,17,19,12,18,10,11,44,53,39,39,26,42,4,14,10,13,10,5,33,32,9,13,31,43,24,17,3,3,9,7,7,3,12,11,6,9,10,12,9,9,32,24,"1,210","1,429","2,639"
