年齢,関戸１丁目,,関戸２丁目,,関戸３丁目,,関戸４丁目,,関戸５丁目,,関戸６丁目,,連光寺１丁目,,連光寺２丁目,,連光寺３丁目,,連光寺４丁目,,連光寺５丁目,,連光寺６丁目,,貝取,,乞田,,和田,,百草,,落川,,東寺方,,東寺方１丁目,,一ノ宮１丁目,,一ノ宮２丁目,,一ノ宮３丁目,,一ノ宮４丁目,,桜ヶ丘１丁目,,桜ヶ丘２丁目,,桜ヶ丘３丁目,,桜ヶ丘４丁目,,和田（百草団地）,,聖ヶ丘１丁目,,聖ヶ丘２丁目,,聖ヶ丘３丁目,,聖ヶ丘４丁目,,聖ヶ丘５丁目,,馬引沢１丁目,,馬引沢２丁目,,山王下１丁目,,中沢１丁目,,中沢２丁目,,唐木田１丁目,,諏訪１丁目,,諏訪２丁目,,諏訪３丁目,,諏訪４丁目,,諏訪５丁目,,永山１丁目,,永山２丁目,,永山３丁目,,永山４丁目,,永山５丁目,,永山６丁目,,永山７丁目,,貝取１丁目,,貝取２丁目,,貝取３丁目,,貝取４丁目,,貝取５丁目,,豊ヶ丘１丁目,,豊ヶ丘２丁目,,豊ヶ丘３丁目,,豊ヶ丘４丁目,,豊ヶ丘５丁目,,豊ヶ丘６丁目,,落合１丁目,,落合２丁目,,落合３丁目,,落合４丁目,,落合５丁目,,落合６丁目,,鶴牧１丁目,,鶴牧２丁目,,鶴牧３丁目,,鶴牧４丁目,,鶴牧５丁目,,鶴牧６丁目,,南野１、２丁目,,南野３丁目,,東寺方３丁目,,和田３丁目,,愛宕１丁目,,愛宕２丁目,,愛宕３丁目,,愛宕４丁目,,合計,,
73,5,8,19,15,6,14,12,15,8,10,6,2,23,20,17,17,13,14,5,6,7,6,6,2,4,4,8,11,40,38,6,2,3,11,21,18,5,9,12,10,6,17,5,6,10,13,18,16,17,19,10,10,11,16,13,16,20,25,39,49,32,38,13,12,0,1,8,4,4,9,3,3,6,7,8,12,23,16,19,24,31,28,9,9,15,31,9,13,12,10,22,25,35,47,36,53,24,42,8,13,0,0,20,20,53,60,14,20,11,16,11,11,17,26,44,48,31,30,4,13,15,23,16,11,14,15,7,14,45,50,35,45,33,33,14,17,13,10,8,5,30,34,12,10,28,47,24,15,5,9,13,9,5,5,5,21,5,4,7,22,13,15,23,24,"1,267","1,498","2,765"
74,9,9,13,17,2,14,18,20,4,5,2,10,18,20,13,9,10,12,2,2,0,2,7,10,5,5,4,9,40,45,4,4,8,13,10,14,6,3,17,6,7,8,3,2,11,6,8,18,11,11,12,12,14,17,16,27,16,23,28,26,18,22,11,6,1,0,1,7,4,8,2,9,6,4,12,12,19,9,21,22,14,29,3,4,11,21,6,6,5,9,22,16,23,56,29,30,22,35,14,9,0,0,16,14,47,39,12,9,8,16,4,9,16,13,29,40,12,17,8,7,7,15,14,10,16,16,7,6,36,35,26,43,29,33,19,10,4,6,3,6,36,29,14,12,19,31,13,8,4,3,5,9,6,9,18,9,5,12,13,10,10,18,18,29,"1,036","1,216","2,252"
75,6,1,3,9,5,8,5,16,5,9,3,6,7,14,6,12,6,8,3,3,1,0,1,4,1,2,5,10,20,33,1,5,4,6,11,6,3,4,4,6,6,6,3,4,5,13,6,11,8,6,5,4,7,6,9,6,5,6,21,24,14,24,5,3,0,0,4,1,3,3,0,2,2,2,8,7,15,8,17,22,16,20,5,4,10,16,6,3,8,5,14,10,18,23,21,33,16,25,0,3,0,0,7,17,31,30,12,9,8,7,5,5,17,16,18,21,12,13,2,8,7,15,4,15,2,5,2,3,13,18,13,20,21,20,8,9,0,6,2,2,20,19,8,10,14,25,9,6,2,6,3,4,1,1,9,7,3,5,5,9,6,16,21,12,642,821,"1,463"
76,5,6,10,13,5,7,9,14,4,4,5,1,13,12,12,6,8,11,1,3,2,1,12,3,6,2,10,8,23,27,7,7,5,4,12,11,2,6,10,9,8,7,5,5,3,6,8,14,10,9,8,9,8,12,15,21,4,9,20,15,19,23,6,5,0,0,6,3,4,5,1,6,2,2,9,9,15,14,8,13,18,18,6,8,8,23,6,6,3,3,10,21,30,35,11,37,20,27,7,8,0,0,9,10,33,42,10,13,9,9,7,8,7,11,26,19,20,14,5,10,17,22,8,10,11,9,4,4,38,35,8,23,22,14,4,5,8,4,5,3,20,23,10,15,27,21,5,2,4,4,4,5,1,8,11,19,5,7,12,7,6,10,11,20,806,934,"1,740"
77,6,10,10,11,10,12,13,13,7,7,1,3,11,17,9,11,6,10,4,4,1,1,3,7,0,4,2,14,34,42,5,7,2,12,5,16,0,3,9,9,6,8,3,6,5,12,11,19,9,11,10,14,5,8,19,25,23,25,19,28,23,13,9,7,0,0,3,8,3,4,3,0,6,3,11,10,21,19,20,24,25,32,9,13,16,38,4,15,6,9,20,27,34,53,36,39,21,37,4,9,0,0,11,15,45,31,10,12,9,18,7,11,11,10,24,27,13,17,7,14,13,26,9,15,9,9,6,11,29,36,23,40,16,22,8,10,5,7,3,2,17,26,4,11,23,24,10,9,5,3,9,6,4,5,7,21,10,10,10,13,9,16,16,25,904,"1,231","2,135"
78,4,9,5,14,5,8,9,13,3,5,4,4,16,21,6,10,5,8,4,3,3,5,5,3,4,5,4,6,38,40,4,6,5,6,10,12,3,4,11,9,8,15,4,2,9,14,19,8,12,4,9,10,11,12,13,22,10,6,16,21,17,16,6,9,0,1,6,5,3,5,2,7,1,1,5,8,19,9,14,26,17,34,10,13,23,20,10,11,8,14,14,13,37,42,32,40,29,32,8,7,0,0,12,15,25,27,4,12,11,12,8,9,11,8,20,29,12,9,8,9,17,21,8,12,11,8,6,11,19,24,22,19,27,15,11,9,6,10,2,1,17,22,10,9,16,16,11,8,1,3,3,3,1,6,15,20,6,10,6,16,5,15,24,31,875,"1,037","1,912"
79,6,1,11,11,3,8,10,8,5,4,2,1,16,21,8,8,12,13,2,7,1,2,8,0,6,5,5,11,35,51,3,6,7,8,13,5,1,5,3,9,5,7,4,10,3,9,9,16,10,10,10,9,9,8,6,22,10,8,23,20,19,14,9,8,0,0,4,6,3,3,1,2,4,4,4,7,9,15,14,23,29,27,8,7,18,22,6,10,9,4,15,22,29,40,24,43,26,24,6,5,0,0,7,15,32,25,7,6,14,12,4,9,12,17,21,28,18,11,6,9,14,10,9,12,7,11,6,10,32,36,27,17,17,21,9,10,1,8,2,2,18,20,11,9,26,19,7,9,5,5,4,3,6,5,11,10,12,15,8,12,11,17,16,21,863,"1,003","1,866"
80,6,12,7,20,4,6,10,17,4,5,0,2,12,14,10,14,5,12,2,7,1,0,1,3,1,1,8,7,28,32,5,7,5,8,8,10,5,6,6,5,1,8,5,3,7,6,8,14,7,11,4,12,8,10,14,22,11,6,15,23,16,9,9,8,0,2,3,5,3,2,1,3,3,2,6,7,14,11,17,15,21,23,5,10,22,26,5,11,7,9,13,17,34,43,36,44,22,19,8,5,0,0,9,5,21,23,9,11,12,16,3,9,12,9,26,18,12,10,9,8,11,22,5,7,8,8,7,4,19,30,16,21,16,14,7,10,7,8,3,0,19,19,10,12,19,18,5,7,2,4,3,6,2,5,13,17,6,7,5,15,7,15,9,18,765,950,"1,715"
81,3,4,9,10,6,4,5,7,6,3,3,1,10,19,3,10,5,6,3,3,0,3,4,5,0,2,2,4,14,41,8,6,9,8,10,8,5,4,5,11,9,4,2,3,3,6,9,10,4,9,7,8,8,13,10,21,11,15,10,26,23,17,6,2,0,0,5,3,2,6,3,3,0,2,5,6,7,8,17,22,19,24,2,8,15,24,11,7,3,6,12,18,22,23,19,29,23,16,6,5,0,0,6,4,22,14,5,11,15,8,6,7,6,11,14,19,7,6,5,8,15,16,3,10,3,8,4,6,22,19,22,20,13,14,7,6,8,6,1,3,11,18,8,6,18,12,9,5,4,1,2,5,1,4,11,16,4,0,6,12,11,16,10,19,662,813,"1,475"
82,3,7,4,7,8,6,8,9,0,4,1,5,14,13,3,16,4,6,2,2,2,0,1,4,1,2,7,7,17,36,6,3,3,6,4,10,0,4,2,9,3,4,1,1,6,4,4,16,5,9,5,8,10,9,19,26,7,10,7,9,10,12,3,3,1,0,3,2,1,2,1,9,2,1,4,6,4,11,11,10,15,15,6,6,11,21,6,5,1,5,9,11,21,32,17,29,8,18,3,6,0,0,9,5,17,18,9,5,9,18,2,6,5,6,20,22,7,4,6,8,15,11,4,6,4,5,3,1,16,15,11,12,14,5,6,5,5,6,2,1,13,6,4,2,16,13,3,2,1,4,1,1,1,4,11,11,5,6,6,10,5,10,10,13,534,697,"1,231"
83,4,3,9,11,2,6,7,10,2,7,0,3,8,11,7,2,6,9,3,3,1,1,0,5,1,1,6,7,28,32,6,2,3,5,7,8,3,4,4,5,6,3,3,4,4,7,8,11,6,4,2,6,9,16,10,15,11,1,16,8,12,15,4,3,0,0,1,5,2,3,1,5,2,4,7,6,7,11,8,11,13,16,5,8,10,9,5,6,3,5,14,17,20,27,15,31,13,16,6,6,0,0,4,6,12,18,8,11,14,6,1,6,10,8,18,14,9,8,4,11,9,21,6,10,3,7,2,1,13,18,12,10,6,7,9,5,1,3,1,0,6,8,10,11,11,8,2,2,0,3,5,6,2,4,6,8,4,4,5,9,11,12,16,16,550,675,"1,225"
84,3,7,5,6,1,7,4,11,3,5,1,0,7,10,0,9,6,5,4,2,0,5,2,0,3,2,3,11,12,25,1,4,6,4,2,7,6,2,3,10,5,7,2,2,4,8,4,7,3,7,6,4,5,6,8,13,9,9,11,11,9,15,6,4,0,0,3,5,2,0,5,13,1,2,3,7,9,4,11,20,6,12,3,6,12,13,2,3,6,5,8,7,27,24,15,21,12,9,4,4,0,0,4,9,11,13,8,6,9,6,4,5,6,6,15,11,5,2,5,12,10,8,9,9,3,5,3,1,13,18,12,17,9,9,3,5,3,6,3,7,11,9,4,8,10,7,5,4,1,1,1,0,6,1,11,11,5,8,7,6,9,10,10,17,488,617,"1,105"
85,1,8,5,10,4,5,6,16,3,7,0,1,11,12,4,4,6,8,3,4,0,2,2,2,0,1,3,9,17,33,1,5,5,9,7,6,0,7,7,9,2,6,1,2,4,9,7,11,3,16,3,7,9,3,8,11,2,7,7,10,15,12,2,1,1,0,3,2,0,4,0,2,0,2,2,7,8,12,7,15,12,14,6,5,8,10,5,5,6,9,9,15,18,24,15,32,8,12,1,2,0,0,9,4,7,16,3,2,10,10,4,5,4,8,11,10,4,4,4,8,7,17,8,11,6,8,4,1,13,15,8,16,5,9,4,3,2,6,2,5,8,9,7,3,10,11,2,2,4,0,2,2,1,3,3,9,1,5,4,5,6,16,14,9,434,657,"1,091"
86,3,8,5,9,4,7,1,13,4,4,1,4,7,11,3,5,2,1,2,3,0,2,1,3,0,3,3,1,8,20,5,5,1,3,2,3,2,1,5,4,5,5,1,5,7,10,8,9,0,5,6,10,6,5,6,10,1,5,12,11,7,7,1,0,0,0,0,2,1,3,1,4,1,4,4,4,3,6,16,10,6,7,4,6,7,11,2,2,0,3,9,10,18,23,17,34,13,8,4,1,0,0,3,6,10,12,2,2,4,9,2,5,4,10,11,8,2,8,6,10,6,10,7,4,1,4,2,3,13,14,8,7,4,6,3,4,3,2,0,1,8,10,4,1,3,4,2,2,4,1,2,1,0,0,3,5,1,1,3,7,6,5,8,11,360,503,863
87,3,9,6,8,2,3,6,6,2,3,2,0,4,8,4,4,4,4,1,4,1,1,0,3,0,1,4,4,11,19,3,7,6,1,5,4,2,6,1,3,8,3,1,2,6,8,6,12,4,6,6,8,4,3,7,9,3,8,10,8,7,6,3,1,0,0,1,2,1,2,4,9,1,0,3,10,2,7,8,16,5,11,5,5,3,7,1,3,3,6,5,11,11,18,14,16,10,6,1,6,0,0,2,4,7,2,3,2,4,7,2,1,3,7,7,7,3,5,4,5,4,14,2,4,1,8,0,1,5,6,3,6,7,4,6,4,1,4,2,3,10,5,5,0,7,6,2,1,1,0,2,3,0,1,4,6,4,3,4,2,6,6,8,6,329,440,769
88,1,8,1,7,4,5,2,10,2,4,0,3,6,10,1,1,6,8,1,2,0,2,2,0,0,0,1,5,5,20,2,2,2,6,1,1,2,4,1,7,3,3,3,5,2,4,10,10,7,8,3,7,4,4,3,12,3,0,8,9,5,4,1,3,1,0,1,2,1,1,3,10,1,0,3,8,4,5,9,6,7,5,5,3,6,8,0,6,0,2,6,6,6,16,12,19,5,9,2,2,0,0,6,5,10,8,5,3,4,6,1,5,0,3,7,8,3,6,4,3,8,11,1,7,3,7,0,4,6,9,6,8,5,3,2,4,2,2,1,0,4,6,1,4,2,4,1,5,0,0,2,2,2,2,2,4,2,5,6,4,4,9,2,5,266,434,700
89,3,9,2,6,1,5,3,6,1,7,1,0,5,10,1,3,4,6,1,2,1,4,0,4,0,0,2,3,8,15,1,0,0,4,0,1,3,8,4,5,5,3,1,3,4,7,7,10,5,14,3,1,2,6,3,3,3,2,3,7,4,5,1,1,1,0,1,4,1,0,1,4,1,0,1,2,3,4,7,3,3,10,1,1,1,10,1,5,3,4,6,6,6,13,9,14,5,11,1,2,0,0,2,2,2,7,0,2,3,4,3,3,1,2,1,7,2,4,5,5,6,8,1,3,1,5,1,1,4,6,4,8,5,2,4,3,3,1,0,1,3,6,2,3,2,6,0,2,0,2,3,1,0,0,3,3,1,1,3,2,5,4,3,7,207,364,571
90,4,6,4,6,0,4,9,7,0,3,2,3,7,9,1,3,1,4,0,3,0,0,0,3,0,3,2,4,7,17,3,5,1,1,1,2,1,4,2,4,2,3,0,3,1,4,4,9,3,13,3,1,3,12,3,8,0,6,4,3,1,2,1,0,0,0,1,3,3,3,0,6,1,0,0,6,1,4,8,7,3,6,0,1,0,3,0,3,2,2,2,7,8,7,5,7,3,5,0,4,0,0,3,3,1,3,0,2,2,3,2,1,2,3,1,3,3,1,0,3,5,7,4,4,0,2,2,2,1,6,6,6,0,4,0,1,1,5,2,1,1,4,2,0,6,7,0,2,1,0,1,1,0,2,2,5,2,0,4,0,4,3,2,7,167,320,487
91,4,7,3,6,0,2,1,5,0,3,0,0,2,9,0,2,2,6,1,2,0,0,0,2,1,1,0,2,7,7,0,1,1,2,1,1,0,3,2,4,0,1,1,1,2,7,0,11,1,9,3,4,3,5,1,3,2,4,3,5,4,5,0,0,0,0,1,3,0,0,0,6,0,2,1,2,2,4,4,5,2,6,1,1,2,3,2,2,3,1,1,2,3,10,1,6,4,4,1,2,0,0,2,2,2,3,0,1,4,1,2,0,2,4,1,1,0,4,0,2,6,0,0,5,1,5,0,3,3,1,2,1,1,3,0,2,0,3,0,2,3,5,0,0,2,2,2,1,0,1,0,1,1,0,1,1,0,2,0,2,2,2,4,3,114,242,356
92,1,2,2,9,1,6,0,4,0,1,0,0,3,5,1,1,1,0,1,1,0,1,0,2,0,0,1,1,1,13,0,0,1,1,1,0,1,4,3,3,0,2,0,1,5,4,4,6,0,4,2,9,2,8,4,5,0,1,2,8,4,3,1,2,0,0,0,2,0,0,0,4,0,1,0,2,2,2,0,7,0,3,1,1,0,0,2,1,0,2,5,6,2,9,3,9,1,0,2,3,0,0,3,3,2,2,0,1,1,1,1,1,2,0,4,4,1,2,1,3,3,1,3,2,1,1,2,1,2,3,1,3,1,3,1,2,0,1,0,2,1,0,0,0,2,4,1,1,0,0,0,3,0,1,1,1,1,2,1,3,1,1,0,1,97,212,309
93,4,6,2,4,0,3,0,6,0,3,0,0,2,3,2,2,1,3,0,3,0,1,0,0,0,1,1,3,5,13,2,0,1,1,2,2,1,1,0,3,0,5,0,1,1,4,1,8,3,5,2,3,0,6,1,3,0,3,3,2,2,5,0,2,0,0,0,0,0,1,0,8,0,0,0,1,0,2,0,3,0,5,0,1,1,1,0,1,0,2,1,2,0,3,3,5,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,1,0,2,4,4,0,3,3,6,0,1,0,6,0,2,0,4,1,2,0,3,0,2,0,3,0,0,0,3,0,1,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,3,1,1,1,1,56,199,255
94,1,3,2,2,0,1,0,1,0,0,0,0,1,3,2,0,1,1,1,1,1,0,0,4,0,0,0,1,1,12,0,1,0,1,0,0,0,0,0,3,0,1,0,2,2,2,2,2,4,2,2,3,1,6,0,3,0,1,1,7,0,2,1,0,0,0,1,5,0,0,0,3,0,1,2,3,0,4,0,6,0,1,0,1,1,3,0,0,0,0,1,0,2,2,0,5,1,3,1,0,0,0,0,0,1,2,0,0,0,1,0,1,2,1,2,3,0,2,0,4,1,2,1,0,0,1,0,1,1,1,1,1,1,3,0,1,0,2,0,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3,47,138,185
95,0,4,0,2,0,2,0,0,0,2,0,1,1,2,0,2,1,2,0,0,0,1,0,0,0,1,0,0,0,15,1,0,0,0,0,1,1,3,1,2,0,0,0,0,1,2,2,9,1,6,1,4,1,4,0,2,1,0,0,2,0,1,0,1,1,0,0,2,0,0,0,3,0,0,3,3,0,2,1,2,0,1,0,0,0,3,0,0,2,0,0,0,1,4,0,3,0,2,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,2,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,2,33,117,150
96,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,2,7,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,4,0,3,0,5,0,1,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,5,0,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,4,2,0,0,2,0,0,0,2,0,0,0,1,1,1,0,3,0,0,0,4,1,1,0,1,0,0,0,2,1,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,23,91,114
97,0,0,0,0,0,1,1,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,4,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,2,1,1,1,4,0,1,0,3,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,16,58,74
98,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,3,3,1,0,0,2,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,47,59
99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,30
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,23,26
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,13
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,11
103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,7
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
