市区町村コード,地域コード,都道府県名,市町村名,調査年月日,地区名称,総人口,男,女,男0-4,女0-4,男5-9,女5-9,男10-14,女10-14,男15-19,女15-19,男20-24,女20-24,男25-29,女25-29,男30-34,女30-34,男35-39,女35-39,男40-44,女40-44,男45-49,女45-49,男50-54,女50-54,男55-59,女55-59,男60-64,女60-64,男65-69,女65-69,男70-74,女70-74,男75-79,女75-79,男80-84,女80-84,男85,女85,世帯数,備考
132241,70,東京都,多摩市,2021-03-31,百草,922,472,450,12,20,23,17,32,22,21,15,34,23,23,20,16,22,27,28,47,29,37,54,43,26,28,23,17,22,22,26,25,22,20,34,25,20,20,27,446,
132241,80,東京都,多摩市,2021-03-31,落川,1286,647,639,22,32,34,24,31,38,38,29,41,29,35,31,34,38,40,42,61,40,57,51,54,45,41,39,27,33,28,26,36,45,23,35,27,33,18,29,586,
132241,90,東京都,多摩市,2021-03-31,東寺方,1732,886,846,43,41,53,45,32,40,42,28,35,40,49,38,60,48,63,59,78,63,72,64,69,51,41,39,39,28,40,71,70,76,49,51,33,42,18,22,838,
132241,91,東京都,多摩市,2021-03-31,東寺方１丁目,1224,559,665,25,44,24,42,22,30,20,29,43,38,36,47,40,51,52,48,53,55,65,57,37,47,29,29,25,21,31,19,16,25,10,20,18,21,13,42,612,
132241,101,東京都,多摩市,2021-03-31,一ノ宮１丁目,2156,1192,964,29,23,29,31,34,30,25,35,124,73,139,89,114,81,87,74,111,72,99,72,76,61,75,59,55,33,41,51,64,48,39,43,21,40,30,49,1411,
132241,102,東京都,多摩市,2021-03-31,一ノ宮２丁目,1515,764,751,26,25,16,17,29,28,23,29,53,54,79,78,57,63,73,53,49,50,61,60,80,44,40,47,33,30,26,24,37,44,32,47,24,25,26,33,925,
132241,103,東京都,多摩市,2021-03-31,一ノ宮３丁目,885,437,448,20,17,22,19,15,13,20,8,25,42,32,40,35,20,32,38,39,34,41,38,32,33,22,20,21,19,12,18,26,26,21,25,12,14,10,24,510,
132241,104,東京都,多摩市,2021-03-31,一ノ宮４丁目,1981,980,1001,52,47,41,34,35,43,32,25,75,68,72,59,59,68,80,75,84,62,93,72,70,73,68,81,51,54,42,38,40,50,24,53,24,32,38,67,1043,
132241,111,東京都,多摩市,2021-03-31,桜ヶ丘１丁目,1986,942,1044,34,26,35,43,47,46,43,46,62,42,32,29,40,48,41,49,58,49,73,74,69,82,62,66,63,69,64,61,69,81,54,67,34,55,62,111,927,
132241,112,東京都,多摩市,2021-03-31,桜ヶ丘２丁目,1397,646,751,21,27,31,17,26,22,29,28,17,23,23,25,32,43,39,31,46,53,41,41,28,39,46,35,55,59,38,53,65,78,51,40,24,40,34,97,634,
132241,113,東京都,多摩市,2021-03-31,桜ヶ丘３丁目,1253,603,650,24,23,30,18,28,36,27,22,25,34,18,17,32,16,21,34,43,41,42,40,44,46,38,42,40,31,35,41,56,55,41,45,23,41,36,68,547,
132241,114,東京都,多摩市,2021-03-31,桜ヶ丘４丁目,1556,746,810,19,12,19,28,32,20,40,30,49,56,46,46,40,46,46,45,40,36,59,41,52,58,61,46,38,46,40,49,52,75,39,48,38,54,36,74,821,
132241,120,東京都,多摩市,2021-03-31,和田（百草団地）,1277,610,667,10,5,5,5,9,10,16,7,10,11,15,16,15,12,16,19,33,27,65,35,60,41,36,35,36,35,45,54,80,93,59,99,64,94,36,69,867,
132241,131,東京都,多摩市,2021-03-31,聖ヶ丘１丁目,1923,897,1026,31,31,37,30,35,36,61,34,47,50,37,43,36,45,63,56,59,60,53,63,54,81,63,78,56,83,69,78,78,123,53,54,48,42,17,39,890,
132241,132,東京都,多摩市,2021-03-31,聖ヶ丘２丁目,1803,827,976,17,8,20,27,20,23,28,21,23,16,19,24,27,30,42,36,52,52,50,53,36,54,38,52,39,51,66,101,136,165,100,109,58,75,56,79,851,
132241,133,東京都,多摩市,2021-03-31,聖ヶ丘３丁目,2126,1047,1079,26,31,43,45,29,29,45,29,42,44,35,27,39,33,59,62,64,62,72,76,71,68,53,55,53,70,84,109,120,128,93,85,71,69,48,57,943,
132241,134,東京都,多摩市,2021-03-31,聖ヶ丘４丁目,730,352,378,6,11,27,28,14,19,15,13,12,8,3,3,7,7,20,26,33,32,31,36,18,20,11,14,8,14,18,31,57,53,35,34,27,17,10,12,294,
132241,135,東京都,多摩市,2021-03-31,聖ヶ丘５丁目,106,57,49,2,2,3,7,6,4,4,3,1,0,2,2,3,0,3,5,6,6,4,4,10,6,0,1,3,2,2,2,3,2,0,1,1,2,4,0,35,
132241,141,東京都,多摩市,2021-03-31,馬引沢１丁目,1841,930,911,54,55,55,41,30,26,36,31,51,84,75,70,81,71,92,87,85,87,85,70,71,55,59,59,49,36,39,32,21,33,22,25,14,19,11,30,972,
132241,142,東京都,多摩市,2021-03-31,馬引沢２丁目,2403,1249,1154,45,58,81,60,50,62,42,52,107,96,111,89,106,83,124,118,126,96,103,103,119,99,89,66,45,55,41,32,26,35,16,19,11,14,7,17,1298,
132241,151,東京都,多摩市,2021-03-31,山王下１丁目,625,292,333,5,4,6,0,4,4,9,15,43,45,42,33,32,17,20,14,18,8,19,14,15,12,21,14,8,10,13,6,11,19,6,16,12,33,8,69,493,
132241,161,東京都,多摩市,2021-03-31,中沢１丁目,1187,633,554,18,17,22,18,23,24,24,19,50,40,51,56,40,34,41,32,54,35,46,39,55,43,69,60,43,39,33,30,35,36,15,12,8,10,6,10,687,
132241,162,東京都,多摩市,2021-03-31,中沢２丁目,1896,910,986,24,21,47,49,80,72,46,45,34,55,33,42,38,38,38,52,88,88,96,85,59,58,69,70,54,63,61,63,64,61,35,40,25,34,19,50,856,
132241,171,東京都,多摩市,2021-03-31,唐木田１丁目,2315,1124,1191,40,41,36,45,31,31,27,40,57,79,69,69,71,67,84,73,68,83,75,70,69,66,75,88,71,69,85,118,117,85,85,69,42,41,22,57,1160,
132241,172,東京都,多摩市,2021-03-31,唐木田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132241,311,東京都,多摩市,2021-03-31,諏訪１丁目,4166,2073,2093,62,69,64,70,92,84,120,96,136,159,128,125,130,91,127,136,134,121,170,179,205,187,186,190,127,86,93,106,104,126,72,107,64,82,59,79,2032,
132241,312,東京都,多摩市,2021-03-31,諏訪２丁目,3734,1776,1958,102,82,188,179,76,115,39,31,40,36,23,42,60,76,153,184,204,202,163,166,123,114,82,84,87,84,92,113,121,151,110,135,72,91,41,73,1651,
132241,313,東京都,多摩市,2021-03-31,諏訪３丁目,1058,521,537,18,13,14,23,18,21,23,26,40,18,32,27,30,25,32,28,28,22,43,40,38,43,44,38,24,37,23,28,32,39,40,45,20,39,22,25,507,
132241,314,東京都,多摩市,2021-03-31,諏訪４丁目,1622,709,913,29,21,26,26,21,23,32,26,28,35,23,25,26,29,35,33,40,38,38,59,56,73,43,44,29,39,43,57,68,106,78,120,69,96,25,63,886,
132241,315,東京都,多摩市,2021-03-31,諏訪５丁目,536,227,309,0,0,2,2,4,7,8,10,9,13,7,2,5,1,3,8,8,5,8,21,25,34,15,16,14,20,17,18,28,46,33,49,28,29,13,28,333,
132241,321,東京都,多摩市,2021-03-31,永山１丁目,1957,948,1009,18,19,12,24,27,29,34,36,76,78,59,101,45,57,64,55,65,72,89,93,99,78,102,88,75,65,56,52,56,63,32,36,19,30,20,33,1141,
132241,322,東京都,多摩市,2021-03-31,永山２丁目,3188,1593,1595,82,58,73,62,64,64,63,60,65,80,67,85,101,85,123,112,122,114,142,137,137,128,112,88,79,76,85,93,102,123,72,95,55,68,49,67,1582,
132241,323,東京都,多摩市,2021-03-31,永山３丁目,3955,1863,2092,73,77,59,65,76,80,81,64,63,64,66,62,93,102,122,112,133,136,152,154,142,135,103,113,93,95,105,133,148,210,154,202,121,146,79,142,2021,
132241,324,東京都,多摩市,2021-03-31,永山４丁目,2904,1374,1530,25,36,26,20,28,21,32,25,29,24,48,42,77,42,66,63,67,69,132,112,115,99,84,76,88,106,97,107,162,187,129,191,91,155,78,155,1846,
132241,325,東京都,多摩市,2021-03-31,永山５丁目,2017,939,1078,22,22,26,37,35,45,31,30,39,38,23,21,23,27,36,43,55,55,78,75,64,72,69,59,35,49,66,67,91,147,116,147,75,77,55,67,886,
132241,326,東京都,多摩市,2021-03-31,永山６丁目,1249,626,623,16,24,21,24,26,26,51,31,42,40,34,33,32,28,39,34,41,45,47,50,52,45,36,30,36,40,44,38,41,53,28,33,26,26,14,23,626,
132241,331,東京都,多摩市,2021-03-31,貝取１丁目,1956,1025,931,27,20,41,26,44,48,43,27,51,57,56,49,59,34,62,65,68,62,104,66,81,67,76,70,58,51,67,74,75,88,50,69,33,28,30,30,966,
132241,332,東京都,多摩市,2021-03-31,貝取２丁目,3322,1576,1746,22,21,32,40,63,75,74,57,54,75,48,46,60,55,79,74,108,99,123,132,79,92,84,108,89,123,157,215,217,239,164,146,81,91,42,58,1502,
132241,333,東京都,多摩市,2021-03-31,貝取３丁目,946,401,545,8,11,6,18,20,19,23,36,17,19,13,19,11,14,14,15,21,29,41,33,25,47,16,27,12,25,28,49,51,72,43,53,40,42,12,17,444,
132241,334,東京都,多摩市,2021-03-31,貝取４丁目,1079,521,558,8,7,13,10,17,21,18,21,16,13,16,10,14,7,19,24,29,23,36,39,43,39,27,32,33,36,27,41,61,73,53,62,59,53,32,47,541,
132241,335,東京都,多摩市,2021-03-31,貝取５丁目,541,243,298,2,3,7,6,4,9,7,5,8,5,6,6,10,9,13,11,16,10,16,19,16,17,15,11,15,16,14,27,30,45,31,44,18,31,15,24,315,
132241,341,東京都,多摩市,2021-03-31,豊ヶ丘１丁目,3093,1580,1513,83,55,62,50,53,54,71,72,98,109,106,110,127,112,111,93,121,94,131,119,133,130,112,102,77,82,86,76,93,106,55,62,39,40,22,47,1578,
132241,342,東京都,多摩市,2021-03-31,豊ヶ丘２丁目,2893,1424,1469,29,27,43,31,54,58,59,59,60,65,49,55,68,50,67,62,88,68,124,140,106,114,86,75,85,95,108,122,150,186,108,120,90,83,50,59,1338,
132241,343,東京都,多摩市,2021-03-31,豊ヶ丘３丁目,1596,734,862,4,12,14,18,10,21,30,37,30,38,26,27,37,27,25,28,38,32,45,58,48,64,34,46,52,79,92,118,112,118,75,62,38,33,24,44,709,
132241,344,東京都,多摩市,2021-03-31,豊ヶ丘４丁目,700,330,370,8,9,14,7,13,9,10,8,11,10,7,6,7,11,14,10,16,16,31,24,24,19,19,19,19,15,23,26,36,34,27,50,26,48,25,49,400,
132241,345,東京都,多摩市,2021-03-31,豊ヶ丘５丁目,1292,598,694,9,6,14,10,27,22,24,18,20,25,9,12,20,10,16,19,37,38,49,54,51,42,24,33,31,28,36,50,55,71,69,95,57,78,50,83,656,
132241,346,東京都,多摩市,2021-03-31,豊ヶ丘６丁目,914,414,500,12,12,10,13,17,15,14,14,7,13,14,18,23,19,19,20,20,16,23,32,24,22,25,29,19,26,29,47,65,62,38,57,27,45,28,40,496,
132241,351,東京都,多摩市,2021-03-31,落合１丁目,3020,1464,1556,85,70,67,86,55,68,43,51,73,87,78,94,85,91,144,144,148,129,148,152,138,101,100,102,72,84,72,83,81,89,39,42,21,36,15,47,1527,
132241,352,東京都,多摩市,2021-03-31,落合２丁目,2255,1135,1120,49,52,112,88,94,70,55,65,51,45,22,37,45,43,79,98,138,125,125,113,81,87,72,58,58,50,53,66,46,48,25,40,18,14,12,21,899,
132241,353,東京都,多摩市,2021-03-31,落合３丁目,3006,1450,1556,55,33,49,41,59,51,46,51,48,61,64,47,55,71,64,78,118,95,112,104,104,104,79,76,79,77,80,130,170,220,139,150,80,94,49,73,1491,
132241,354,東京都,多摩市,2021-03-31,落合４丁目,2112,968,1144,15,17,17,24,32,26,42,40,29,46,21,24,26,24,36,47,57,70,89,92,84,74,63,56,32,49,70,106,148,197,97,117,69,79,41,56,1118,
132241,355,東京都,多摩市,2021-03-31,落合５丁目,2149,1048,1101,16,20,32,36,43,43,48,36,41,40,32,27,32,39,52,43,73,66,77,68,61,67,57,67,71,84,82,127,141,151,106,91,55,48,29,48,929,
132241,356,東京都,多摩市,2021-03-31,落合６丁目,1700,870,830,23,15,35,33,63,48,45,54,60,40,29,29,44,25,51,51,78,78,79,80,79,57,50,38,35,42,38,59,65,79,41,44,31,30,24,28,787,
132241,361,東京都,多摩市,2021-03-31,鶴牧１丁目,2663,1309,1354,77,77,67,71,60,56,73,83,77,67,71,56,74,101,121,107,106,116,151,127,132,122,73,80,66,81,61,60,44,55,20,35,25,29,11,31,1267,
132241,362,東京都,多摩市,2021-03-31,鶴牧２丁目,1687,883,804,26,27,29,32,49,44,48,55,64,66,75,65,66,44,67,49,73,63,83,91,76,62,78,73,55,28,32,40,31,27,14,10,10,12,7,16,852,
132241,363,東京都,多摩市,2021-03-31,鶴牧３丁目,4325,2094,2231,120,116,126,137,175,163,147,140,57,83,34,48,91,112,141,136,173,215,263,267,179,128,94,106,94,92,76,118,138,152,92,111,59,57,35,50,1583,
132241,364,東京都,多摩市,2021-03-31,鶴牧４丁目,760,358,402,5,8,9,17,9,10,18,11,13,18,13,8,7,7,11,14,26,29,31,27,19,24,15,19,11,17,24,30,47,57,44,54,36,37,20,15,339,
132241,365,東京都,多摩市,2021-03-31,鶴牧５丁目,1969,928,1041,31,26,37,40,30,45,47,34,30,22,27,20,30,28,48,62,59,55,65,66,53,59,33,49,41,50,67,106,110,165,109,107,71,54,40,53,860,
132241,366,東京都,多摩市,2021-03-31,鶴牧６丁目,1749,847,902,31,17,29,33,39,39,37,40,43,60,34,52,41,52,55,57,62,59,61,63,58,66,67,68,60,70,74,77,83,80,38,33,25,17,10,19,791,
132241,371,東京都,多摩市,2021-03-31,南野１、２丁目,903,470,433,25,23,14,15,16,16,28,23,40,33,27,20,31,29,35,27,41,28,43,36,37,36,22,29,28,28,24,25,22,25,17,20,9,12,11,8,461,
132241,373,東京都,多摩市,2021-03-31,南野３丁目,926,459,467,8,15,18,19,33,31,30,39,19,14,14,17,19,14,28,28,43,34,43,44,37,37,29,24,24,20,31,36,38,40,21,22,13,17,11,16,397,
132241,383,東京都,多摩市,2021-03-31,東寺方３丁目,328,130,198,0,1,3,2,9,5,5,9,5,11,3,7,3,5,2,3,6,9,6,17,10,12,7,16,6,8,12,15,23,23,14,25,12,20,4,10,187,
132241,393,東京都,多摩市,2021-03-31,和田３丁目,898,411,487,6,3,9,6,22,9,15,12,19,7,13,5,6,10,17,19,8,20,23,32,28,34,23,23,16,30,23,29,61,68,54,82,48,60,20,38,529,
132241,401,東京都,多摩市,2021-03-31,愛宕１丁目,607,283,324,4,3,7,7,8,7,14,9,9,12,5,7,7,3,8,11,18,19,30,26,15,28,21,10,11,24,25,28,25,35,40,46,22,27,14,22,347,
132241,402,東京都,多摩市,2021-03-31,愛宕２丁目,878,432,446,6,4,8,8,11,10,7,7,9,3,9,7,23,10,21,16,20,20,40,30,40,31,24,18,29,37,38,32,50,71,41,60,30,50,26,32,490,
132241,403,東京都,多摩市,2021-03-31,愛宕３丁目,739,299,440,5,2,3,2,9,8,12,9,10,7,3,4,3,3,3,14,17,15,21,18,18,20,11,27,10,23,17,31,42,66,38,76,42,68,35,47,471,
132241,404,東京都,多摩市,2021-03-31,愛宕４丁目,2626,1246,1380,30,27,36,29,32,39,35,45,68,71,70,66,79,62,70,74,86,74,69,81,73,96,93,100,82,118,110,123,126,125,86,110,58,79,43,61,1377,
