地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／常用雇用者数／総数（人）,総数／常用雇用者数／男（人）,総数／常用雇用者数／女（人）,常用雇用者規模／０人／事業所数（事業所）,常用雇用者規模／０人／常用雇用者数／総数（人）,常用雇用者規模／０人／常用雇用者数／男（人）,常用雇用者規模／０人／常用雇用者数／女（人）,常用雇用者規模／１～４人／事業所数（事業所）,常用雇用者規模／１～４人／常用雇用者数／総数（人）,常用雇用者規模／１～４人／常用雇用者数／男（人）,常用雇用者規模／１～４人／常用雇用者数／女（人）,常用雇用者規模／５～９人／事業所数（事業所）,常用雇用者規模／５～９人／常用雇用者数／総数（人）,常用雇用者規模／５～９人／常用雇用者数／男（人）,常用雇用者規模／５～９人／常用雇用者数／女（人）,常用雇用者規模／10～19人／事業所数（事業所）,常用雇用者規模／10～19人／常用雇用者数／総数（人）,常用雇用者規模／10～19人／常用雇用者数／男（人）,常用雇用者規模／10～19人／常用雇用者数／女（人）,常用雇用者規模／20～29人／事業所数（事業所）,常用雇用者規模／20～29人／常用雇用者数／総数（人）,常用雇用者規模／20～29人／常用雇用者数／男（人）,常用雇用者規模／20～29人／常用雇用者数／女（人）,常用雇用者規模／30～49人／事業所数（事業所）,常用雇用者規模／30～49人／常用雇用者数／総数（人）,常用雇用者規模／30～49人／常用雇用者数／男（人）,常用雇用者規模／30～49人／常用雇用者数／女（人）,常用雇用者規模／50～99人／事業所数（事業所）,常用雇用者規模／50～99人／常用雇用者数／総数（人）,常用雇用者規模／50～99人／常用雇用者数／男（人）,常用雇用者規模／50～99人／常用雇用者数／女（人）,常用雇用者規模／100～199人／事業所数（事業所）,常用雇用者規模／100～199人／常用雇用者数／総数（人）,常用雇用者規模／100～199人／常用雇用者数／男（人）,常用雇用者規模／100～199人／常用雇用者数／女（人）,常用雇用者規模／200～299人／事業所数（事業所）,常用雇用者規模／200～299人／常用雇用者数／総数（人）,常用雇用者規模／200～299人／常用雇用者数／男（人）,常用雇用者規模／200～299人／常用雇用者数／女（人）,常用雇用者規模／300～499人／事業所数（事業所）,常用雇用者規模／300～499人／常用雇用者数／総数（人）,常用雇用者規模／300～499人／常用雇用者数／男（人）,常用雇用者規模／300～499人／常用雇用者数／女（人）,常用雇用者規模／500人以上／事業所数（事業所）,常用雇用者規模／500人以上／常用雇用者数／総数（人）,常用雇用者規模／500人以上／常用雇用者数／男（人）,常用雇用者規模／500人以上／常用雇用者数／女（人）
4,13120,練馬区,1,M,宿泊業，飲食サービス業,2399,15835,6806,8777,659,-,-,-,904,1878,680,1190,345,2339,1048,1275,277,3652,1735,1897,98,2359,916,1443,85,3195,1401,1794,27,1726,824,902,2,253,114,139,2,433,88,137,-,-,-,-,-,-,-,-
4,13120,練馬区,1,N,生活関連サービス業，娯楽業,1979,6417,2781,3623,665,-,-,-,960,1813,545,1260,212,1345,484,856,92,1221,660,561,22,498,230,268,15,588,326,262,12,703,356,347,-,-,-,-,1,249,180,69,-,-,-,-,-,-,-,-
4,13120,練馬区,1,O,教育，学習支援業,885,7437,3430,3997,320,-,-,-,273,592,231,351,123,818,310,508,78,1074,445,629,42,1020,317,703,30,1108,419,689,12,749,361,388,5,726,457,269,-,-,-,-,-,-,-,-,2,1350,890,460
4,13120,練馬区,1,P,医療，福祉,2433,30331,7617,22579,366,-,-,-,733,1839,409,1409,576,3849,822,2998,386,5212,1119,4028,141,3335,750,2565,128,4777,1070,3707,77,4966,1367,3599,17,2245,695,1550,4,946,329,617,3,1232,350,882,2,1930,706,1224
4,13120,練馬区,1,Q,複合サービス事業,65,1102,634,468,1,-,-,-,2,6,2,4,52,347,111,236,7,78,28,50,-,-,-,-,-,-,-,-,1,71,41,30,-,-,-,-,1,239,190,49,1,361,262,99,-,-,-,-
4,13120,練馬区,1,R,サービス業（他に分類されないもの）,880,8540,5334,3179,202,-,-,-,410,920,504,410,107,700,444,249,63,864,553,297,38,905,637,268,27,1017,751,266,20,1326,1000,326,10,1329,586,743,-,-,-,-,2,804,457,347,1,675,402,273
4,13121,足立区,0,A～R,全産業（Ｓ公務を除く）,23557,179961,96053,81923,7230,-,-,-,8632,17958,8376,9412,3298,21625,10955,10392,2328,31598,16987,14280,911,21553,11479,9910,635,23713,12456,11114,343,23621,13122,10356,112,15146,8748,6398,36,8721,4492,4005,21,8092,5037,3055,11,7934,4401,3001
4,13121,足立区,1,A,農業，林業,10,168,159,9,3,-,-,-,3,7,6,1,2,16,13,3,-,-,-,-,-,-,-,-,-,-,-,-,2,145,140,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,D,建設業,2471,12674,10563,1980,570,-,-,-,1106,2342,1677,631,454,2933,2445,460,213,2815,2422,369,57,1349,1170,179,55,2085,1839,201,13,822,732,90,3,328,278,50,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,E,製造業,3019,16883,10195,6679,860,-,-,-,1319,2679,1481,1189,411,2678,1646,1032,250,3296,2066,1230,86,2050,1275,775,55,2062,1311,751,30,2030,1215,815,5,691,501,190,1,275,89,186,1,414,345,69,1,708,266,442
4,13121,足立区,1,F,電気・ガス・熱供給・水道業,8,385,346,39,-,-,-,-,-,-,-,-,1,5,5,-,5,68,67,1,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,1,214,188,26,-,-,-,-,-,-,-,-
4,13121,足立区,1,G,情報通信業,129,817,513,289,51,-,-,-,37,60,34,23,20,130,82,36,7,88,50,38,6,145,111,34,4,130,61,69,4,264,175,89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,H,運輸業，郵便業,1294,21589,18768,2568,712,-,-,-,115,248,175,71,103,713,572,127,131,1828,1561,254,70,1686,1453,233,66,2475,2053,422,48,3334,2959,375,28,3876,3632,244,13,3137,2356,557,5,1977,1878,99,3,2315,2129,186
4,13121,足立区,1,I,卸売業，小売業,5782,40396,19859,20366,1591,-,-,-,2115,4465,2026,2407,907,5992,2804,3154,711,9690,4927,4698,257,5969,3206,2723,103,3787,2030,1757,63,4505,2218,2287,28,3881,1635,2246,5,1205,515,690,1,352,138,214,1,550,360,190
4,13121,足立区,1,J,金融業，保険業,269,3985,1507,2476,30,-,-,-,77,170,82,86,29,192,97,95,58,853,421,432,32,749,356,393,30,1094,316,778,12,786,132,654,1,141,103,38,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,K,不動産業，物品賃貸業,1831,4271,2576,1621,981,-,-,-,642,1113,496,608,106,681,434,247,68,905,573,297,15,338,209,129,13,470,299,141,3,193,81,112,2,253,220,33,-,-,-,-,1,318,264,54,-,-,-,-
4,13121,足立区,1,L,学術研究，専門・技術サービス業,598,2508,1476,975,168,-,-,-,303,638,264,361,68,431,239,192,36,464,257,163,9,211,145,66,7,260,161,99,7,504,410,94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,M,宿泊業，飲食サービス業,2805,19763,7627,11938,905,-,-,-,954,1932,636,1291,372,2456,864,1571,279,3791,1518,2192,143,3421,1315,2053,107,3917,1552,2327,41,2624,1174,1450,1,100,60,40,1,254,51,203,1,408,67,341,1,860,390,470
4,13121,足立区,1,N,生活関連サービス業，娯楽業,1853,6125,2624,3453,793,-,-,-,757,1473,370,1086,144,893,312,560,84,1172,620,542,47,1092,588,504,16,606,308,298,12,889,426,463,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13121,足立区,1,O,教育，学習支援業,473,5396,2673,2713,161,-,-,-,122,249,104,144,55,378,148,221,70,946,363,583,35,848,273,575,21,771,388,383,5,346,207,139,1,128,90,38,-,-,-,-,2,938,459,479,1,792,641,151
4,13121,足立区,1,P,医療，福祉,1790,31236,8371,22057,188,-,-,-,552,1427,353,1049,419,2783,528,2162,286,3852,854,2939,112,2670,654,1990,111,4182,827,3355,68,4879,1441,3365,34,4593,1517,3076,13,3163,1115,2048,4,1484,492,992,3,2203,590,1081
4,13121,足立区,1,Q,複合サービス事業,79,1739,1054,685,-,-,-,-,10,31,11,20,52,333,118,215,13,183,91,92,1,28,20,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1164,814,350,-,-,-,-
4,13121,足立区,1,R,サービス業（他に分類されないもの）,1146,12026,7742,4075,217,-,-,-,520,1124,661,445,155,1011,648,317,117,1647,1197,450,41,997,704,248,47,1874,1311,533,34,2202,1726,406,9,1155,712,443,2,473,178,295,3,1037,580,457,1,506,25,481
4,13122,葛飾区,0,A～R,全産業（Ｓ公務を除く）,16636,104857,53390,50772,5189,-,-,-,6719,13584,5737,7731,2184,14378,6978,7236,1434,19696,10074,9475,516,12177,6120,6016,344,12765,5986,6779,150,10190,5095,4868,70,9780,5431,4349,16,3803,2255,1548,7,2341,1672,669,7,6143,4042,2101
4,13122,葛飾区,1,A,農業，林業,7,23,20,3,1,-,-,-,5,16,13,3,1,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,C,鉱業，採石業，砂利採取業,1,2,-,2,-,-,-,-,1,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,D,建設業,1326,7813,6466,1301,329,-,-,-,634,1314,903,404,191,1244,999,220,111,1447,1251,182,33,749,650,99,19,681,607,74,7,403,364,39,1,142,140,2,-,-,-,-,-,-,-,-,1,1833,1552,281
4,13122,葛飾区,1,E,製造業,2717,11969,7278,4669,804,-,-,-,1292,2537,1269,1259,310,2037,1259,765,184,2541,1545,996,69,1653,1029,624,39,1417,896,521,11,673,432,241,8,1111,848,263,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,F,電気・ガス・熱供給・水道業,6,135,123,12,-,-,-,-,2,3,3,-,1,8,8,-,2,26,26,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,G,情報通信業,86,202,107,68,37,-,-,-,33,60,27,27,12,75,50,25,2,25,16,9,2,42,14,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,H,運輸業，郵便業,477,9185,8045,1137,245,-,-,-,49,123,86,34,36,254,208,46,49,707,600,107,24,573,490,83,31,1159,949,210,17,1226,1040,186,18,2543,2275,268,4,969,941,28,3,1025,864,161,1,606,592,14
4,13122,葛飾区,1,I,卸売業，小売業,3785,23928,11342,12469,1052,-,-,-,1527,3085,1232,1827,575,3828,1739,2060,397,5533,2748,2743,118,2720,1500,1200,63,2325,1215,1110,34,2421,988,1433,13,1950,794,1156,4,866,474,392,-,-,-,-,2,1200,652,548
4,13122,葛飾区,1,J,金融業，保険業,184,2620,969,1649,27,-,-,-,47,100,36,62,13,82,39,43,43,606,352,254,30,698,221,477,17,623,134,489,6,367,90,277,1,144,97,47,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,K,不動産業，物品賃貸業,1543,2231,1074,1123,895,-,-,-,549,940,383,548,64,421,270,151,22,311,175,111,4,94,22,72,5,195,124,71,4,270,100,170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,L,学術研究，専門・技術サービス業,478,1825,1072,687,165,-,-,-,226,458,192,266,56,370,213,157,18,242,144,98,8,189,95,94,2,81,60,21,2,148,73,9,-,-,-,-,-,-,-,-,1,337,295,42,-,-,-,-
4,13122,葛飾区,1,M,宿泊業，飲食サービス業,2153,11146,4407,6722,647,-,-,-,857,1666,527,1136,311,2029,875,1140,189,2608,1122,1486,92,2178,892,1286,45,1649,575,1074,9,581,259,322,2,222,109,113,1,213,48,165,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,N,生活関連サービス業，娯楽業,1404,4556,1978,2552,569,-,-,-,605,1184,337,838,96,610,257,336,86,1166,599,567,30,703,409,294,12,458,181,277,6,435,195,240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,O,教育，学習支援業,368,3809,2084,1725,127,-,-,-,118,246,80,166,31,207,97,110,51,695,264,431,19,472,178,294,12,468,204,264,8,510,310,200,1,103,53,50,-,-,-,-,-,-,-,-,1,1108,898,210
4,13122,葛飾区,1,P,医療，福祉,1389,19720,4803,14688,152,-,-,-,459,1182,300,848,354,2318,454,1819,211,2852,627,2159,68,1649,320,1329,84,3143,636,2507,29,2027,492,1451,22,2963,832,2131,6,1535,605,930,2,655,189,466,2,1396,348,1048
4,13122,葛飾区,1,Q,複合サービス事業,49,450,182,268,-,-,-,-,2,8,3,5,35,233,72,161,11,141,64,77,-,-,-,-,-,-,-,-,1,68,43,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13122,葛飾区,1,R,サービス業（他に分類されないもの）,663,5243,3440,1697,139,-,-,-,313,660,346,306,98,655,431,203,58,796,541,255,19,457,300,157,15,566,405,161,15,963,623,263,4,602,283,319,1,220,187,33,1,324,324,-,-,-,-,-
4,13123,江戸川区,0,A～R,全産業（Ｓ公務を除く）,20228,146997,76803,69431,5736,-,-,-,7776,16165,7459,8535,3008,19944,10272,9428,2011,27490,14923,12327,753,17957,9464,8470,527,19742,10394,9263,274,18571,10066,8505,101,13586,6661,6925,24,5715,3406,2309,15,5380,3070,2310,3,2447,1088,1359
4,13123,江戸川区,1,A,農業，林業,12,93,66,27,-,-,-,-,5,10,7,3,1,8,7,1,6,75,52,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,D,建設業,1992,11165,9200,1884,466,-,-,-,905,1910,1370,529,319,2137,1741,371,183,2483,2107,331,56,1349,1210,139,41,1568,1387,181,18,1094,919,175,3,405,320,85,1,219,146,73,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,E,製造業,2511,13392,8364,4983,654,-,-,-,1154,2407,1345,1043,390,2561,1679,869,190,2513,1577,923,57,1389,903,486,44,1631,1109,522,15,1085,708,377,3,418,226,192,1,223,182,41,3,1165,635,530,-,-,-,-
4,13123,江戸川区,1,F,電気・ガス・熱供給・水道業,5,141,129,12,-,-,-,-,1,1,1,-,-,-,-,-,3,42,42,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,G,情報通信業,117,2522,1622,889,32,-,-,-,50,100,52,43,15,104,69,29,5,69,51,18,4,90,68,22,5,199,129,70,-,-,-,-,3,432,255,177,1,203,175,28,1,330,60,270,1,995,763,232
4,13123,江戸川区,1,H,運輸業，郵便業,1178,15115,12263,2832,613,-,-,-,116,261,182,76,112,780,645,135,144,2000,1710,273,69,1627,1335,292,52,1968,1674,294,38,2639,2158,481,25,3314,2238,1076,6,1418,1350,68,3,1108,971,137,-,-,-,-
4,13123,江戸川区,1,I,卸売業，小売業,4547,33780,16074,17644,1092,-,-,-,1804,3688,1580,2091,685,4553,2307,2225,546,7594,3835,3735,228,5362,2715,2647,95,3438,1799,1639,69,4705,2317,2388,23,3167,1122,2045,4,972,279,693,1,301,120,181,-,-,-,-
4,13123,江戸川区,1,J,金融業，保険業,232,3353,1411,1935,35,-,-,-,57,132,63,67,23,141,67,69,55,733,426,307,34,843,376,467,15,602,151,451,12,723,211,512,1,179,117,62,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,K,不動産業，物品賃貸業,1602,4438,2601,1779,743,-,-,-,627,1122,562,554,144,955,589,350,58,812,523,289,9,211,131,80,15,541,336,169,4,326,232,94,1,138,92,46,-,-,-,-,1,333,136,197,-,-,-,-
4,13123,江戸川区,1,L,学術研究，専門・技術サービス業,548,2461,1415,1007,158,-,-,-,253,539,240,279,79,513,248,258,41,540,287,241,4,94,34,60,8,287,247,40,3,198,142,56,2,290,217,73,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,M,宿泊業，飲食サービス業,2438,15240,6043,9115,709,-,-,-,870,1714,570,1132,384,2604,901,1680,261,3562,1482,2033,105,2460,990,1470,83,3082,1248,1834,23,1503,723,780,3,315,129,186,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,N,生活関連サービス業，娯楽業,1748,6135,2723,3381,690,-,-,-,756,1502,411,1070,149,945,392,543,92,1266,660,606,28,646,339,307,20,785,445,340,11,730,352,378,2,261,124,137,-,-,-,-,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,O,教育，学習支援業,522,4895,2111,2754,145,-,-,-,161,354,148,199,82,530,206,301,56,776,347,429,37,882,316,566,26,943,363,580,11,775,388,387,3,364,221,143,1,271,122,149,-,-,-,-,-,-,-,-
4,13123,江戸川区,1,P,医療，福祉,1709,22623,5756,16676,203,-,-,-,572,1448,377,1030,427,2837,661,2096,266,3592,903,2619,83,2052,455,1597,83,3119,579,2540,44,2971,893,2078,20,2639,720,1919,6,1406,512,894,3,1107,331,776,2,1452,325,1127
4,13123,江戸川区,1,Q,複合サービス事業,60,1156,688,468,-,-,-,-,3,12,7,5,47,315,119,196,7,93,45,48,1,25,16,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,711,501,210,-,-,-,-
4,13123,江戸川区,1,R,サービス業（他に分類されないもの）,1007,10488,6337,4045,196,-,-,-,442,965,544,414,151,961,641,305,98,1340,876,452,38,927,576,328,40,1579,927,603,25,1724,937,787,12,1664,880,784,4,1003,640,363,1,325,316,9,-,-,-,-
4,13199,境界未定地域,0,A～R,全産業（Ｓ公務を除く）,578,17660,10242,7410,34,-,-,-,176,472,153,319,126,824,358,458,94,1314,691,623,55,1332,743,589,39,1436,877,559,26,1829,1052,777,17,2390,1589,801,3,746,449,297,3,1216,815,401,5,6101,3515,2586
4,13199,境界未定地域,1,A,農業，林業,1,13,6,7,-,-,-,-,-,-,-,-,-,-,-,-,1,13,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,D,建設業,7,109,86,23,-,-,-,-,2,5,5,-,3,19,16,3,1,10,8,2,-,-,-,-,-,-,-,-,1,75,57,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,E,製造業,6,1029,803,226,-,-,-,-,3,6,2,4,-,-,-,-,1,11,11,-,-,-,-,-,-,-,-,-,1,78,59,19,-,-,-,-,-,-,-,-,-,-,-,-,1,934,731,203
4,13199,境界未定地域,1,F,電気・ガス・熱供給・水道業,1,3,2,1,-,-,-,-,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,G,情報通信業,21,1411,1081,330,1,-,-,-,4,6,5,1,3,20,13,7,2,25,17,8,1,26,24,2,4,149,126,23,2,141,82,59,2,292,234,58,-,-,-,-,2,752,580,172,-,-,-,-
4,13199,境界未定地域,1,H,運輸業，郵便業,12,491,466,25,-,-,-,-,3,9,9,-,1,5,3,2,2,34,34,-,1,22,22,-,3,114,93,21,-,-,-,-,2,307,305,2,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,I,卸売業，小売業,200,1648,627,1013,23,-,-,-,93,258,42,216,54,320,61,251,18,233,74,159,4,94,37,57,2,74,41,33,3,201,135,66,2,244,117,127,1,224,120,104,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,J,金融業，保険業,18,436,266,170,1,-,-,-,3,11,4,7,4,27,17,10,1,10,4,6,5,123,77,46,1,34,17,17,2,131,66,65,1,100,81,19,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,K,不動産業，物品賃貸業,19,344,256,88,2,-,-,-,5,14,3,11,4,30,25,5,2,35,25,10,3,70,50,20,1,30,26,4,2,165,127,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,L,学術研究，専門・技術サービス業,20,4015,2718,1297,2,-,-,-,1,1,1,-,2,12,6,6,2,24,11,13,1,21,18,3,3,110,92,18,3,220,159,61,2,302,250,52,1,291,161,130,1,464,235,229,2,2570,1785,785
4,13199,境界未定地域,1,M,宿泊業，飲食サービス業,181,3119,1547,1572,4,-,-,-,37,99,53,46,34,240,145,95,48,701,380,321,34,824,400,424,15,538,230,308,7,452,228,224,2,265,111,154,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,N,生活関連サービス業，娯楽業,28,483,252,231,1,-,-,-,13,29,10,19,7,55,21,34,3,44,27,17,1,24,11,13,1,49,15,34,1,51,-,51,-,-,-,-,1,231,168,63,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,O,教育，学習支援業,1,5,-,5,-,-,-,-,-,-,-,-,1,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,P,医療，福祉,17,362,115,247,-,-,-,-,4,12,3,9,4,29,6,23,5,64,11,53,-,-,-,-,2,78,23,55,2,179,72,107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,Q,複合サービス事業,3,23,13,10,-,-,-,-,-,-,-,-,3,23,13,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13199,境界未定地域,1,R,サービス業（他に分類されないもの）,43,4169,2004,2165,-,-,-,-,7,19,14,5,6,39,32,7,8,110,83,27,5,128,104,24,7,260,214,46,2,136,67,69,6,880,491,389,-,-,-,-,-,-,-,-,2,2597,999,1598
1,13200,市部,0,A～R,全産業（Ｓ公務を除く）,122531,1234069,630382,597379,32136,-,-,-,44130,93720,39639,53502,19565,129581,58124,70329,13426,182827,90039,91375,5557,132187,65152,66295,4057,151280,71033,79672,2171,147849,75042,72455,919,124275,66574,56475,257,62411,35619,26497,168,63239,35543,27696,145,146700,93617,53083
1,13200,市部,1,A,農業，林業,208,1118,836,279,34,-,-,-,92,212,161,48,49,311,247,64,23,283,229,54,6,141,103,38,2,69,58,11,2,102,38,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,B,漁業,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,C,鉱業，採石業，砂利採取業,9,52,42,10,2,-,-,-,4,9,3,6,1,7,7,-,1,15,15,-,1,21,17,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13200,市部,1,D,建設業,11339,52801,42025,10431,3033,-,-,-,5192,10954,7595,3295,1804,11784,9286,2371,834,10993,9067,1795,244,5776,4882,871,140,5113,4452,661,67,4321,3617,704,21,2637,2085,552,3,676,522,154,-,-,-,-,1,547,519,28
1,13200,市部,1,E,製造業,6334,128168,94643,33233,1423,-,-,-,2383,5050,2830,2183,856,5705,3616,2062,682,9415,6206,3189,345,8247,5370,2829,275,10433,7178,3255,178,12147,8437,3710,92,12080,8351,3569,43,10690,7488,3202,26,10146,6977,3169,31,44255,38190,6065
1,13200,市部,1,F,電気・ガス・熱供給・水道業,67,2314,2020,292,-,-,-,-,10,19,14,3,16,118,112,6,12,161,153,8,3,72,67,5,11,412,378,34,12,1099,959,140,2,232,177,55,1,201,160,41,-,-,-,-,-,-,-,-
1,13200,市部,1,G,情報通信業,2007,35254,24599,10105,600,-,-,-,707,1380,810,530,221,1465,984,441,167,2283,1635,598,100,2365,1770,575,78,2943,2123,785,63,4194,2975,1219,34,4647,2869,1413,18,4298,2950,1348,10,3943,2822,1121,9,7736,5661,2075
1,13200,市部,1,H,運輸業，郵便業,2077,63171,52697,10368,365,-,-,-,333,801,551,238,304,2074,1643,406,338,4746,3946,757,193,4627,3808,793,209,7911,6788,1123,193,13492,10944,2548,92,12773,11254,1519,28,6746,5909,837,17,6221,4681,1540,5,3780,3173,607
1,13200,市部,1,I,卸売業，小売業,28739,254075,117862,135149,5999,-,-,-,10355,22846,8978,13782,5387,35600,14465,20895,4079,56288,27485,28517,1485,34664,17869,16668,774,28466,14082,14349,401,27176,12204,14972,205,28024,11611,16123,27,6554,2821,3733,17,6480,3172,3308,10,7977,5175,2802
1,13200,市部,1,J,金融業，保険業,1654,33334,11817,21476,243,-,-,-,398,886,369,510,179,1167,601,532,336,4905,2433,2472,211,5105,1735,3370,169,6214,1674,4540,87,5754,1653,4101,17,2192,826,1366,5,1137,690,447,5,1840,900,940,4,4134,936,3198
1,13200,市部,1,K,不動産業，物品賃貸業,10612,26767,15464,11261,5365,-,-,-,3955,6911,3066,3832,740,4830,3051,1760,361,4796,3006,1780,98,2342,1440,902,51,1859,1026,833,22,1471,812,659,8,965,692,273,6,1455,1023,432,6,2138,1348,790,-,-,-,-
1,13200,市部,1,L,学術研究，専門・技術サービス業,5746,46745,32954,13665,2058,-,-,-,2483,4875,1986,2855,652,4169,2076,2030,278,3674,2130,1515,90,2132,1455,677,69,2537,1812,725,54,3624,2638,986,30,4398,3112,1286,11,2815,2119,696,6,2048,1602,446,15,16473,14024,2449
1,13200,市部,1,M,宿泊業，飲食サービス業,16967,139101,58116,80260,4128,-,-,-,5632,11972,4286,7661,2695,18221,7324,10807,2277,31258,13531,17542,1202,28929,12172,16572,800,29138,12099,16799,198,13059,5336,7723,28,3553,1645,1908,5,1182,405,777,-,-,-,-,2,1789,1318,471
1,13200,市部,1,N,生活関連サービス業，娯楽業,11336,54599,22665,31490,3915,-,-,-,4813,10014,2682,7257,1388,8881,3497,5321,666,8986,4325,4554,241,5724,2849,2828,163,6139,3189,2917,106,7185,2857,4209,36,4661,2145,2516,4,939,460,479,2,753,359,394,2,1317,302,1015
