産業分類階層,大分類,中分類,小分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
2,N,79,000,その他の生活関連サービス業,5543,72077,31630,36657,2836,7285,2791,4389,1355,8819,4176,4458,659,8762,4515,4221,222,5357,2808,2529,200,7755,3607,3988,108,7238,3069,4009,56,7502,3043,4022,16,3960,1457,2243,16,6076,2358,2933,13,9323,3806,3865,62
3,N,79,790,管理，補助的経済活動を行う事業所,30,1934,1515,419,9,20,10,10,3,23,12,11,2,25,13,12,5,114,65,49,4,157,88,69,4,310,185,125,1,170,70,100,-,-,-,-,-,-,-,-,1,1115,1072,43,1
3,N,79,791,旅行業,1614,33117,14246,15449,640,1675,962,685,462,3000,1303,1634,216,2922,1481,1441,86,2044,1003,1041,94,3720,1792,1841,53,3598,1654,1834,32,4216,1698,2081,10,2340,1022,1058,8,3239,1276,1178,9,6363,2055,2656,4
3,N,79,793,衣服裁縫修理業,410,2983,648,2335,281,742,128,614,83,507,138,369,29,396,123,273,6,150,60,90,7,256,112,144,-,-,-,-,1,189,72,117,-,-,-,-,-,-,-,-,1,743,15,728,2
3,N,79,794,物品預り業,359,2701,2484,166,170,344,298,32,99,654,599,28,49,620,570,40,9,212,178,34,5,208,197,11,2,114,110,4,-,-,-,-,-,-,-,-,-,-,-,-,1,549,532,17,24
3,N,79,795,火葬・墓地管理業,111,989,561,423,52,121,61,60,25,184,100,79,17,219,137,82,5,132,109,23,6,226,108,118,2,107,46,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
3,N,79,796,冠婚葬祭業,993,12745,6452,6126,425,1029,596,404,284,1907,1148,744,137,1889,1070,819,57,1422,872,550,41,1545,720,752,21,1423,616,757,11,1412,623,789,2,524,159,365,3,1041,516,525,1,553,132,421,11
3,N,79,799,他に分類されない生活関連サービス業,2026,17608,5724,11739,1259,3354,736,2584,399,2544,876,1593,209,2691,1121,1554,54,1283,521,742,43,1643,590,1053,26,1686,458,1228,11,1515,580,935,4,1096,276,820,5,1796,566,1230,-,-,-,-,16
2,N,80,000,娯楽業,5965,116487,64472,51135,1660,4136,2264,1764,1290,8609,4858,3630,1343,18772,11406,7107,726,17172,10267,6832,467,17777,9899,7738,282,18722,9802,8741,94,12637,6824,5813,16,3934,1921,2013,11,3945,2312,1633,8,10783,4919,5864,68
3,N,80,800,管理，補助的経済活動を行う事業所,121,2390,1637,668,54,115,76,39,21,140,92,41,23,286,167,101,5,106,79,27,3,118,93,25,6,368,224,84,5,658,445,213,1,240,176,64,1,359,285,74,-,-,-,-,2
3,N,80,801,映画館,79,3912,1822,2090,7,19,13,6,6,34,21,13,16,230,108,122,13,296,155,141,6,238,115,123,18,1245,580,665,12,1629,748,881,1,221,82,139,-,-,-,-,-,-,-,-,-
3,N,80,802,興行場（別掲を除く），興行団,1370,17185,8588,8430,670,1630,818,761,339,2220,1169,997,193,2555,1387,1132,66,1544,743,775,46,1713,828,885,37,2503,1379,1124,10,1476,871,605,2,486,200,286,2,712,313,399,1,2346,880,1466,4
3,N,80,803,競輪・競馬等の競走場，競技団,29,3049,1717,1332,3,8,4,4,6,36,23,13,6,98,80,18,4,95,78,17,3,109,89,20,1,62,50,12,2,309,239,70,1,246,137,109,1,454,363,91,2,1632,654,978,-
3,N,80,804,スポーツ施設提供業,1351,29062,14283,14452,362,969,450,475,342,2199,1001,1151,197,2738,1448,1205,110,2629,1504,1125,153,6112,3012,3068,126,8541,3942,4480,30,3825,1861,1964,4,1004,573,431,3,1045,492,553,-,-,-,-,24
3,N,80,805,公園，遊園地,157,5804,2458,3346,22,60,33,27,43,308,197,111,51,656,370,286,18,436,272,164,7,265,132,133,3,167,86,81,3,499,193,306,5,1210,562,648,-,-,-,-,3,2203,613,1590,2
3,N,80,806,遊戯場,1362,29930,19266,10479,181,438,294,142,244,1684,1112,564,453,6452,4347,2047,256,6040,3968,2025,142,5326,3314,1942,56,3482,2128,1354,13,1544,969,575,1,278,132,146,2,673,461,212,1,4013,2541,1472,13
3,N,80,809,その他の娯楽業,1496,25155,14701,10338,361,897,576,310,289,1988,1243,740,404,5757,3499,2196,254,6026,3468,2558,107,3896,2316,1542,35,2354,1413,941,19,2697,1498,1199,1,249,59,190,2,702,398,304,1,589,231,358,23
1,O,00,000,教育，学習支援業,11419,325574,170479,154073,3750,8532,3738,4653,2280,15383,7038,8085,2233,30731,13220,17295,1099,26345,11309,14841,843,31817,14892,16887,622,42663,22426,20065,216,28472,16452,12020,58,14313,8920,5393,53,20988,11172,9816,82,106330,61312,45018,183
2,O,81,000,学校教育,2327,197246,106184,91048,183,460,262,198,216,1514,614,900,528,7715,2264,5437,345,8332,2627,5705,344,13044,5355,7689,403,28034,14641,13393,150,19322,11049,8273,41,10202,6320,3882,38,15259,8295,6964,71,93364,54757,38607,8
3,O,81,810,管理，補助的経済活動を行う事業所,55,1126,572,540,19,41,23,18,13,96,70,26,11,153,77,62,4,101,45,56,3,125,84,41,3,204,67,137,1,125,59,66,1,281,147,134,-,-,-,-,-,-,-,-,-
3,O,81,811,幼稚園,660,13485,2013,11472,6,16,1,15,60,458,63,395,303,4454,635,3819,187,4451,685,3766,92,3332,517,2815,12,774,112,662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,812,小学校,60,2585,1117,1468,1,4,4,-,2,14,7,7,3,42,25,17,7,171,79,92,26,1014,454,560,20,1200,520,680,1,140,28,112,-,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,813,中学校,157,6428,3390,3038,2,5,-,5,9,64,29,35,23,359,152,207,19,484,240,244,51,1992,1067,925,52,3377,1770,1607,1,147,132,15,-,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,814,高等学校，中等教育学校,311,20789,12292,8497,18,44,31,13,19,129,78,51,19,257,151,106,12,296,167,129,30,1226,603,623,144,10483,6245,4238,66,7915,4797,3118,2,439,220,219,-,-,-,-,-,-,-,-,1
3,O,81,815,特別支援学校,7,384,171,213,-,-,-,-,-,-,-,-,1,17,4,13,-,-,-,-,2,85,41,44,3,174,76,98,1,108,50,58,-,-,-,-,-,-,-,-,-,-,-,-,-
3,O,81,816,高等教育機関,461,127927,74305,53622,77,172,99,73,41,269,156,113,41,587,385,202,30,723,420,303,29,1104,615,489,56,4106,2146,1960,47,6692,3689,3003,27,6700,4186,2514,35,14210,7852,6358,71,93364,54757,38607,7
3,O,81,817,専修学校，各種学校,588,22846,11762,11084,58,176,103,73,68,454,200,254,127,1846,835,1011,84,2054,988,1066,104,3913,1927,1986,103,7049,3538,3511,31,3939,2153,1786,11,2782,1767,1015,2,633,251,382,-,-,-,-,-
3,O,81,818,学校教育支援機関,10,982,495,487,-,-,-,-,2,18,6,12,-,-,-,-,-,-,-,-,2,64,29,35,3,228,127,101,2,256,141,115,-,-,-,-,1,416,192,224,-,-,-,-,-
3,O,81,819,幼保連携型認定こども園,14,680,61,619,-,-,-,-,-,-,-,-,-,-,-,-,2,52,3,49,5,189,18,171,7,439,40,399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,O,82,000,その他の教育，学習支援業,9092,128328,64295,63025,3567,8072,3476,4455,2064,13869,6424,7185,1705,23016,10956,11858,754,18013,8682,9136,499,18773,9537,9198,219,14629,7785,6672,66,9150,5403,3747,17,4111,2600,1511,15,5729,2877,2852,11,12966,6555,6411,175
3,O,82,820,管理，補助的経済活動を行う事業所,70,2899,1158,1740,30,57,37,19,12,80,46,34,5,67,30,37,5,116,43,73,4,157,97,60,4,274,115,159,4,687,306,381,1,216,100,116,3,1245,384,861,-,-,-,-,2
3,O,82,821,社会教育,440,8874,2853,5954,97,248,85,161,97,663,220,423,105,1467,393,1050,55,1340,372,947,45,1666,538,1128,24,1614,679,935,7,961,429,532,1,271,102,169,-,-,-,-,1,644,35,609,8
3,O,82,822,職業・教育支援施設,546,10344,6510,3756,258,553,295,232,104,695,362,315,66,855,528,314,31,728,372,335,27,1023,557,466,22,1547,1037,510,15,2148,1348,800,5,1131,834,297,2,876,713,163,1,788,464,324,15
3,O,82,823,学習塾,2994,47929,28025,19681,814,1881,1194,661,734,5015,3065,1905,718,9962,6006,3882,421,10063,5663,4360,215,7888,4822,3028,62,4045,2405,1640,10,1382,783,599,4,1023,541,482,1,322,32,290,3,6348,3514,2834,12
3,O,82,824,教養・技能教授業,4174,42884,17321,25124,2037,4598,1511,3020,950,6283,2167,3976,646,8417,2957,5399,173,4107,1493,2529,148,5646,2442,3204,62,4047,1631,2330,14,1872,1017,855,5,1199,901,298,6,2234,1104,1130,5,4481,2098,2383,128
3,O,82,829,他に分類されない教育，学習支援業,858,15340,8391,6749,328,730,352,359,166,1124,561,526,161,2204,1010,1164,69,1659,739,892,60,2393,1081,1312,45,3102,1918,1098,16,2100,1520,580,1,271,122,149,3,1052,644,408,1,705,444,261,8
1,P,00,000,医療，福祉,27363,702787,210740,486696,5198,13814,6067,7454,7382,50817,16154,33512,7218,97790,26230,69958,2634,63032,16332,46142,2477,93987,22021,71605,1349,92129,28372,63196,606,81377,27061,54023,149,36486,12207,24279,110,42129,14140,27989,115,131226,42156,88538,125
2,P,83,000,医療業,11864,352741,114677,236702,2933,7774,3879,3793,3809,25984,8751,16968,2997,39559,11260,28170,722,17178,5636,11501,476,17892,6073,11784,323,22596,7952,14571,230,32582,10361,22036,124,30420,10008,20412,96,36868,12328,24540,105,121888,38429,82927,49
3,P,83,830,管理，補助的経済活動を行う事業所,64,1712,932,780,38,76,44,32,9,62,27,35,8,107,60,47,2,47,31,16,-,-,-,-,3,192,106,86,-,-,-,-,-,-,-,-,-,-,-,-,2,1228,664,564,2
3,P,83,831,病院,630,213543,66843,145889,15,39,24,15,5,35,6,29,8,105,66,39,8,201,78,102,18,775,275,500,104,8196,2527,5596,174,25164,7616,17363,109,26931,8714,18217,87,33652,10962,22690,100,118445,36575,81338,2
3,P,83,832,一般診療所,4703,78745,23732,54892,433,1215,454,757,1481,10632,2761,7797,1762,23464,6218,17203,457,10935,3547,7388,337,12715,4184,8531,166,10843,3771,7072,44,5767,1828,3939,7,1658,533,1125,3,1011,235,776,1,505,201,304,12
3,P,83,833,歯科診療所,2283,23240,6652,16579,478,1437,489,944,918,6278,1732,4541,673,8746,2214,6532,136,3224,959,2265,55,1955,559,1396,16,1030,351,679,3,332,243,89,1,238,105,133,-,-,-,-,-,-,-,-,3
3,P,83,834,助産・看護業,588,6424,1267,4879,103,283,40,198,229,1598,225,1233,183,2463,462,1963,46,1074,278,776,22,785,191,559,3,221,71,150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
3,P,83,835,療術業,3050,16443,8746,7569,1643,4199,2471,1683,1046,6571,3540,2985,277,3480,1653,1790,38,870,365,505,9,322,234,88,7,485,239,246,2,296,144,152,1,220,100,120,-,-,-,-,-,-,-,-,27
3,P,83,836,医療に附帯するサービス業,546,12634,6505,6114,223,525,357,164,121,808,460,348,86,1194,587,596,35,827,378,449,35,1340,630,710,24,1629,887,742,7,1023,530,493,6,1373,556,817,6,2205,1131,1074,2,1710,989,721,1
2,P,84,000,保健衛生,327,10818,3837,6950,101,239,105,131,58,390,147,238,52,740,265,452,21,511,225,286,34,1287,437,850,28,2071,677,1394,21,2927,1113,1814,4,1030,292,738,3,1061,266,795,1,562,310,252,4
3,P,84,840,管理，補助的経済活動を行う事業所,3,76,48,28,-,-,-,-,-,-,-,-,1,17,11,6,1,27,14,13,1,32,23,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,84,842,健康相談施設,283,9847,3294,6522,89,207,82,122,46,307,106,196,45,629,219,387,17,401,152,249,30,1141,336,805,25,1851,571,1280,19,2658,960,1698,4,1030,292,738,3,1061,266,795,1,562,310,252,4
3,P,84,849,その他の保健衛生,41,895,495,400,12,32,23,9,12,83,41,42,6,94,35,59,3,83,59,24,3,114,78,36,3,220,106,114,2,269,153,116,-,-,-,-,-,-,-,-,-,-,-,-,-
2,P,85,000,社会保険・社会福祉・介護事業,15131,338753,92086,242709,2158,5783,2075,3520,3500,24326,7224,16221,4154,57297,14641,41206,1887,45252,10444,34291,1967,74808,15511,58971,997,67407,19734,47185,355,45868,15587,30173,21,5036,1907,3129,11,4200,1546,2654,9,8776,3417,5359,72
3,P,85,850,管理，補助的経済活動を行う事業所,89,1594,673,921,39,82,51,31,16,107,55,52,20,268,77,191,6,131,58,73,3,134,64,70,1,58,31,27,2,351,140,211,2,463,197,266,-,-,-,-,-,-,-,-,-
3,P,85,851,社会保険事業団体,527,14657,7931,6725,163,476,216,259,127,820,393,427,92,1244,601,643,23,540,287,253,33,1208,617,591,41,2872,1526,1346,22,2885,1642,1243,2,505,264,241,5,2101,1156,945,2,2006,1229,777,17
3,P,85,853,児童福祉事業,4010,81252,9989,69691,342,936,230,659,855,6118,1075,4777,1267,17638,2452,14473,571,13848,1522,11999,774,29617,2971,26427,170,10190,1385,8805,12,1647,310,1337,1,249,33,216,1,402,4,398,1,607,7,600,16
3,P,85,854,老人福祉・介護事業,8042,199461,56920,140861,1025,2713,899,1712,1769,12306,3819,8037,2224,30857,8701,21692,1069,25524,6446,18908,975,36928,9116,27736,658,46007,13532,32057,282,36002,11514,24488,11,2579,918,1661,5,1697,386,1311,5,4848,1589,3259,19
3,P,85,855,障害者福祉事業,2055,32721,12996,19044,458,1282,531,713,642,4353,1561,2641,471,6215,2345,3607,184,4420,1821,2579,154,5890,2315,3544,101,6576,2626,3880,24,3181,1428,1645,3,804,369,435,-,-,-,-,-,-,-,-,18
3,P,85,859,その他の社会保険・社会福祉・介護事業,408,9068,3577,5467,131,294,148,146,91,622,321,287,80,1075,465,600,34,789,310,479,28,1031,428,603,26,1704,634,1070,13,1802,553,1249,2,436,126,310,-,-,-,-,1,1315,592,723,2
1,Q,00,000,複合サービス事業,1716,33099,20503,12596,196,601,294,307,1055,7102,2847,4255,346,4233,2000,2233,31,749,442,307,20,727,429,298,13,796,520,276,10,1390,988,402,15,3853,2671,1182,24,8992,6644,2348,5,4656,3668,988,1
2,Q,86,000,郵便局,1459,28786,17926,10860,114,422,207,215,1027,6901,2721,4180,260,3088,1347,1741,7,156,100,56,1,30,11,19,2,111,79,32,5,832,601,231,14,3598,2548,1050,24,8992,6644,2348,5,4656,3668,988,-
3,Q,86,860,管理，補助的経済活動を行う事業所,9,3077,2409,668,1,2,2,-,1,9,7,2,2,26,20,6,2,49,37,12,-,-,-,-,1,54,43,11,-,-,-,-,-,-,-,-,-,-,-,-,2,2937,2300,637,-
3,Q,86,861,郵便局,1440,25656,15499,10157,107,403,198,205,1025,6887,2711,4176,255,3031,1319,1712,5,107,63,44,1,30,11,19,1,57,36,21,5,832,601,231,14,3598,2548,1050,24,8992,6644,2348,3,1719,1368,351,-
3,Q,86,862,郵便局受託業,10,53,18,35,6,17,7,10,1,5,3,2,3,31,8,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,Q,87,000,協同組合（他に分類されないもの）,257,4313,2577,1736,82,179,87,92,28,201,126,75,86,1145,653,492,24,593,342,251,19,697,418,279,11,685,441,244,5,558,387,171,1,255,123,132,-,-,-,-,-,-,-,-,1
3,Q,87,870,管理，補助的経済活動を行う事業所,2,3,3,-,2,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,87,871,農林水産業協同組合（他に分類されないもの）,138,3544,2092,1452,3,10,5,5,11,84,50,34,73,957,533,424,19,462,257,205,16,584,333,251,10,634,404,230,5,558,387,171,1,255,123,132,-,-,-,-,-,-,-,-,-
3,Q,87,872,事業協同組合（他に分類されないもの）,117,766,482,284,77,166,79,87,17,117,76,41,13,188,120,68,5,131,85,46,3,113,85,28,1,51,37,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1,R,00,000,サービス業（他に分類されないもの）,34083,1013277,567249,440107,15232,34433,20979,12950,6668,43958,27799,15484,4392,59453,39462,19230,1976,47115,30951,15655,1853,70898,45620,24595,1623,112789,70892,40887,970,133855,82783,50599,336,81232,48034,32935,308,118339,64946,53093,274,311205,135783,174679,451
2,R,88,000,廃棄物処理業,1214,24912,21637,3216,371,884,675,192,269,1775,1360,398,220,3009,2534,450,118,2819,2489,330,109,4150,3660,490,89,6161,5445,716,21,2664,2486,178,5,1168,868,300,4,1491,1337,154,1,791,783,8,7
3,R,88,880,管理，補助的経済活動を行う事業所,34,256,191,65,17,37,25,12,7,43,24,19,4,52,37,15,1,24,15,9,1,36,34,2,1,64,56,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
3,R,88,881,一般廃棄物処理業,515,14275,12825,1419,114,273,212,58,95,634,488,129,101,1399,1196,192,64,1540,1376,164,61,2362,2119,243,60,4292,3880,412,14,1779,1680,99,2,429,390,39,2,776,701,75,1,791,783,8,1
3,R,88,882,産業廃棄物処理業,658,10259,8528,1703,238,569,435,120,165,1083,840,243,114,1546,1294,238,53,1255,1098,157,46,1712,1467,245,27,1755,1474,281,7,885,806,79,3,739,478,261,2,715,636,79,-,-,-,-,3
3,R,88,889,その他の廃棄物処理業,7,122,93,29,2,5,3,2,2,15,8,7,1,12,7,5,-,-,-,-,1,40,40,-,1,50,35,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,89,000,自動車整備業,1724,12369,10205,2096,919,2294,1730,550,480,3132,2495,609,209,2727,2372,355,59,1380,1199,155,33,1209,1059,150,13,934,836,98,2,234,194,40,2,459,320,139,-,-,-,-,-,-,-,-,7
3,R,89,890,管理，補助的経済活動を行う事業所,19,108,80,28,10,15,7,8,5,32,25,7,3,39,28,11,1,22,20,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,89,891,自動車整備業,1705,12261,10125,2068,909,2279,1723,542,475,3100,2470,602,206,2688,2344,344,58,1358,1179,153,33,1209,1059,150,13,934,836,98,2,234,194,40,2,459,320,139,-,-,-,-,-,-,-,-,7
2,R,90,000,機械等修理業（別掲を除く）,2402,43512,36541,6644,1066,2383,1849,508,460,3105,2510,568,415,5588,4734,780,154,3685,3215,470,122,4591,3884,707,89,6306,5208,1015,48,6469,5324,1028,7,1538,1166,372,11,4566,4115,451,5,5281,4536,745,25
3,R,90,900,管理，補助的経済活動を行う事業所,32,380,288,78,15,26,17,9,7,49,37,12,6,86,59,13,-,-,-,-,2,72,61,11,2,147,114,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,901,機械修理業（電気機械器具を除く）,1178,23654,20405,3191,394,944,732,197,266,1827,1527,284,264,3566,3159,380,94,2264,2030,234,65,2405,2104,301,42,3038,2579,459,26,3426,2965,461,4,870,702,168,4,1716,1453,263,2,3598,3154,444,17
3,R,90,902,電気機械器具修理業,605,15606,13165,2216,237,556,444,103,105,704,579,119,97,1314,1083,221,47,1121,958,163,46,1780,1519,261,40,2797,2261,453,19,2595,2088,390,1,206,189,17,7,2850,2662,188,3,1683,1382,301,3
3,R,90,903,表具業,32,118,87,31,25,59,44,15,5,28,21,7,1,11,10,1,1,20,12,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,909,その他の修理業,555,3754,2596,1128,395,798,612,184,77,497,346,146,47,611,423,165,12,280,215,65,9,334,200,134,5,324,254,70,3,448,271,177,2,462,275,187,-,-,-,-,-,-,-,-,5
2,R,91,000,職業紹介・労働者派遣業,2978,268019,108836,158468,856,2007,1110,804,497,3297,1864,1336,391,5356,2979,2144,192,4601,2722,1763,231,8978,5401,3468,286,19981,11227,8687,221,31484,17819,13665,94,22907,12467,10440,99,37979,16383,21596,98,131429,36864,94565,13
3,R,91,910,管理，補助的経済活動を行う事業所,27,1236,1019,187,11,19,12,7,-,-,-,-,3,44,26,18,4,109,67,42,4,146,89,27,2,123,66,57,2,247,217,30,-,-,-,-,-,-,-,-,1,548,542,6,-
3,R,91,911,職業紹介業,898,26411,13793,12473,408,976,496,445,196,1294,705,549,126,1695,901,746,46,1096,576,498,30,1138,650,488,43,3015,1477,1538,17,2459,1188,1271,7,1637,867,770,11,4210,2538,1672,9,8891,4395,4496,5
3,R,91,912,労働者派遣業,2053,240372,94024,145808,437,1012,602,352,301,2003,1159,787,262,3617,2052,1380,142,3396,2079,1223,197,7694,4662,2953,241,16843,9684,7092,202,28778,16414,12364,87,21270,11600,9670,88,33769,13845,19924,88,121990,31927,90063,8
2,R,92,000,その他の事業サービス業,14953,580783,342059,234146,5182,11651,7237,4133,2873,19284,12378,6430,2262,30817,19898,10541,1145,27307,17146,9814,1149,44118,27049,16495,1002,69429,42269,26300,620,84816,51822,32638,213,51541,31340,19938,190,72832,42226,30306,165,168988,90694,77551,152
3,R,92,920,管理，補助的経済活動を行う事業所,130,4306,3707,599,50,112,81,31,26,167,114,53,20,275,169,106,11,281,215,66,12,465,280,185,4,278,231,47,2,288,236,52,1,254,195,59,-,-,-,-,1,2186,2186,-,3
3,R,92,921,速記・ワープロ入力・複写業,313,3263,1914,1290,123,280,167,113,82,536,306,215,53,706,421,261,32,734,451,263,12,452,249,203,5,343,210,133,2,212,110,102,-,-,-,-,-,-,-,-,-,-,-,-,4
3,R,92,922,建物サービス業,5910,217831,127568,89463,1990,4355,2934,1362,1139,7700,5292,2298,929,12711,8617,4002,493,11820,7349,4382,439,16631,9858,6743,404,27863,16233,11630,229,31092,17718,13254,84,20539,11648,8891,79,30549,17308,12941,59,54571,30611,23960,65
3,R,92,923,警備業,1115,80573,71311,8716,165,425,382,36,139,954,853,66,183,2549,2183,299,112,2666,2270,311,139,5480,4973,507,149,10518,9309,857,121,16660,15241,1419,48,11729,10755,974,35,13828,12165,1663,18,15764,13180,2584,6
3,R,92,929,他に分類されない事業サービス業,7485,274810,137559,134078,2854,6479,3673,2591,1487,9927,5813,3798,1077,14576,8508,5873,497,11806,6861,4792,547,21090,11689,8857,440,30427,16286,13633,266,36564,18517,17811,80,19019,8742,10014,76,28455,12753,15702,87,96467,44717,51007,74
2,R,93,000,政治・経済・文化団体,5436,53139,31101,21878,2927,6420,3244,3104,1111,7273,4058,3185,643,8650,5159,3453,231,5519,3317,2182,155,5864,3500,2364,109,7552,4526,3026,47,6628,4213,2415,12,2912,1626,1286,3,1012,613,399,2,1309,845,464,196
3,R,93,931,経済団体,2107,20552,12947,7577,1159,2524,1279,1227,417,2738,1727,1011,244,3298,2154,1134,83,2016,1403,613,73,2756,1727,1029,52,3629,2388,1241,16,2290,1541,749,4,981,503,478,1,320,225,95,-,-,-,-,58
3,R,93,932,労働団体,455,4608,3073,1529,238,556,344,206,88,578,403,175,50,658,465,193,25,588,366,222,11,423,280,143,10,669,402,267,6,671,448,223,2,465,365,100,-,-,-,-,-,-,-,-,25
3,R,93,933,学術・文化団体,527,4212,1862,2342,275,637,249,380,128,843,325,518,62,843,428,415,20,468,184,284,15,560,328,232,4,282,128,154,1,196,95,101,-,-,-,-,1,383,125,258,-,-,-,-,21
3,R,93,934,政治団体,19,1297,1028,269,11,27,16,11,2,13,12,1,2,37,26,11,1,23,15,8,-,-,-,-,1,90,63,27,-,-,-,-,-,-,-,-,1,309,263,46,1,798,633,165,-
3,R,93,939,他に分類されない非営利的団体,2328,22470,12191,10161,1244,2676,1356,1280,476,3101,1591,1480,285,3814,2086,1700,102,2424,1349,1055,56,2125,1165,960,42,2882,1545,1337,24,3471,2129,1342,6,1466,758,708,-,-,-,-,1,511,212,299,92
2,R,94,000,宗教,4976,24025,13501,10524,3774,8445,4947,3498,877,5376,2803,2573,163,2080,1169,911,44,1037,542,495,36,1337,753,584,23,1582,973,609,7,1053,675,378,1,241,77,164,1,459,272,187,2,2415,1290,1125,48
3,R,94,941,神道系宗教,648,3148,1733,1415,502,1018,656,362,95,582,345,237,26,332,185,147,10,224,116,108,7,261,115,146,2,150,49,101,2,340,190,150,1,241,77,164,-,-,-,-,-,-,-,-,3
3,R,94,942,仏教系宗教,2790,15753,8908,6845,1966,5220,2928,2292,661,4047,2105,1942,102,1300,728,572,20,471,263,208,15,587,413,174,12,775,571,204,3,479,338,141,-,-,-,-,1,459,272,187,2,2415,1290,1125,8
3,R,94,943,キリスト教系宗教,794,2933,1596,1337,649,1048,665,383,67,421,179,242,28,368,216,152,8,206,86,120,10,350,136,214,6,428,228,200,1,112,86,26,-,-,-,-,-,-,-,-,-,-,-,-,25
3,R,94,949,その他の宗教,744,2191,1264,927,657,1159,698,461,54,326,174,152,7,80,40,40,6,136,77,59,4,139,89,50,3,229,125,104,1,122,61,61,-,-,-,-,-,-,-,-,-,-,-,-,12
2,R,95,000,その他のサービス業,281,4256,1895,2348,79,206,107,99,78,556,232,324,70,953,478,462,23,538,224,314,14,512,219,293,9,663,340,323,3,362,125,237,2,466,170,296,-,-,-,-,-,-,-,-,3
3,R,95,950,管理，補助的経済活動を行う事業所,1,4,1,3,1,4,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,951,集会場,252,3414,1535,1866,69,180,92,88,71,513,212,301,65,882,429,440,21,496,202,294,13,479,193,286,7,502,282,220,3,362,125,237,-,-,-,-,-,-,-,-,-,-,-,-,3
3,R,95,952,と畜場,1,19,17,2,-,-,-,-,-,-,-,-,1,19,17,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,959,他に分類されないサービス業,27,819,342,477,9,22,14,8,7,43,20,23,4,52,32,20,2,42,22,20,1,33,26,7,2,161,58,103,-,-,-,-,2,466,170,296,-,-,-,-,-,-,-,-,-
