地域階層,オリジナル地域コード,地域（区市町村階層以上）,町・大字名,丁目・字名,地域名称,全ての経営組織／全ての事業所／事業所数（事業所）,全ての経営組織／全ての事業所／従業者数（人）,全ての経営組織／単独事業所／事業所数（事業所）,全ての経営組織／単独事業所／従業者数（人）,全ての経営組織／本所・本社・本店／事業所数（事業所）,全ての経営組織／本所・本社・本店／従業者数（人）,全ての経営組織／支所・支社・支店／事業所数（事業所）,全ての経営組織／支所・支社・支店／従業者数（人）,経営組織／個人／全ての事業所／事業所数（事業所）,経営組織／個人／全ての事業所／従業者数（人）,経営組織／個人／単独事業所／事業所数（事業所）,経営組織／個人／単独事業所／従業者数（人）,経営組織／個人／本所・本社・本店／事業所数（事業所）,経営組織／個人／本所・本社・本店／従業者数（人）,経営組織／個人／支所・支社・支店／事業所数（事業所）,経営組織／個人／支所・支社・支店／従業者数（人）,経営組織／会社／全ての事業所／事業所数（事業所）,経営組織／会社／全ての事業所／従業者数（人）,経営組織／会社／単独事業所／事業所数（事業所）,経営組織／会社／単独事業所／従業者数（人）,経営組織／会社／本所・本社・本店／事業所数（事業所）,経営組織／会社／本所・本社・本店／従業者数（人）,経営組織／会社／支所・支社・支店／事業所数（事業所）,経営組織／会社／支所・支社・支店／従業者数（人）,経営組織／会社以外の法人／全ての事業所／事業所数（事業所）,経営組織／会社以外の法人／全ての事業所／従業者数（人）,経営組織／会社以外の法人／単独事業所／事業所数（事業所）,経営組織／会社以外の法人／単独事業所／従業者数（人）,経営組織／会社以外の法人／本所・本社・本店／事業所数（事業所）,経営組織／会社以外の法人／本所・本社・本店／従業者数（人）,経営組織／会社以外の法人／支所・支社・支店／事業所数（事業所）,経営組織／会社以外の法人／支所・支社・支店／従業者数（人）,経営組織／法人でない団体／全ての事業所／事業所数（事業所）,経営組織／法人でない団体／全ての事業所／従業者数（人）,経営組織／法人でない団体／単独事業所／事業所数（事業所）,経営組織／法人でない団体／単独事業所／従業者数（人）,経営組織／法人でない団体／本所・本社・本店／事業所数（事業所）,経営組織／法人でない団体／本所・本社・本店／従業者数（人）,経営組織／法人でない団体／支所・支社・支店／事業所数（事業所）,経営組織／法人でない団体／支所・支社・支店／従業者数（人）
4,1320602002,府中市,南町,南町２丁目,南町２丁目,19,152,14,57,2,38,3,57,4,13,4,13,-,-,-,-,11,68,9,41,1,9,1,18,4,71,1,3,1,29,2,39,-,-,-,-,-,-,-,-
4,1320602003,府中市,南町,南町３丁目,南町３丁目,18,105,12,39,2,2,4,64,7,12,7,12,-,-,-,-,11,93,5,27,2,2,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602004,府中市,南町,南町４丁目,南町４丁目,43,866,27,113,1,17,15,736,8,34,8,34,-,-,-,-,31,799,16,48,1,17,14,734,4,33,3,31,-,-,1,2,-,-,-,-,-,-,-,-
4,1320602005,府中市,南町,南町５丁目,南町５丁目,21,382,12,80,2,74,7,228,2,3,2,3,-,-,-,-,17,274,9,76,2,74,6,124,2,105,1,1,-,-,1,104,-,-,-,-,-,-,-,-
4,1320602006,府中市,南町,南町６丁目,南町６丁目,15,759,6,149,5,461,4,149,-,-,-,-,-,-,-,-,12,597,5,121,5,461,2,15,3,162,1,28,-,-,2,134,-,-,-,-,-,-,-,-
3,1320602100,府中市,本町,,本町,196,1834,134,878,8,116,54,840,76,224,75,222,1,2,-,-,108,1499,51,589,6,112,51,798,12,111,8,67,1,2,3,42,-,-,-,-,-,-,-,-
4,1320602101,府中市,本町,本町１丁目,本町１丁目,81,928,45,317,3,8,33,603,27,94,26,92,1,2,-,-,47,772,15,199,1,4,31,569,7,62,4,26,1,2,2,34,-,-,-,-,-,-,-,-
4,1320602102,府中市,本町,本町２丁目,本町２丁目,84,579,65,416,2,4,17,159,37,109,37,109,-,-,-,-,44,452,26,297,2,4,16,151,3,18,2,10,-,-,1,8,-,-,-,-,-,-,-,-
4,1320602103,府中市,本町,本町３丁目,本町３丁目,4,19,3,9,1,10,-,-,1,2,1,2,-,-,-,-,3,17,2,7,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602104,府中市,本町,本町４丁目,本町４丁目,27,308,21,136,2,94,4,78,11,19,11,19,-,-,-,-,14,258,8,86,2,94,4,78,2,31,2,31,-,-,-,-,-,-,-,-,-,-,-,-
3,1320602200,府中市,片町,,片町,231,4055,143,720,15,547,73,2788,88,316,87,315,1,1,-,-,131,3423,53,307,12,386,66,2730,12,316,3,98,2,160,7,58,-,-,-,-,-,-,-,-
4,1320602201,府中市,片町,片町１丁目,片町１丁目,41,199,37,161,3,32,1,6,21,85,21,85,-,-,-,-,20,114,16,76,3,32,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602202,府中市,片町,片町２丁目,片町２丁目,134,1188,81,466,10,259,43,463,55,183,54,182,1,1,-,-,67,689,24,186,7,98,36,405,12,316,3,98,2,160,7,58,-,-,-,-,-,-,-,-
4,1320602203,府中市,片町,片町３丁目,片町３丁目,56,2668,25,93,2,256,29,2319,12,48,12,48,-,-,-,-,44,2620,13,45,2,256,29,2319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1320602300,府中市,宮西町,,宮西町,357,3627,227,1544,22,337,106,1742,132,460,131,457,1,3,-,-,212,3049,89,1024,21,334,102,1691,11,114,7,63,-,-,4,51,2,4,-,-,-,-,-,-
4,1320602301,府中市,宮西町,宮西町１丁目,宮西町１丁目,120,1467,70,328,4,48,46,1091,55,221,54,218,1,3,-,-,61,1191,14,96,3,45,44,1050,4,55,2,14,-,-,2,41,-,-,-,-,-,-,-,-
4,1320602302,府中市,宮西町,宮西町２丁目,宮西町２丁目,118,1412,57,608,11,242,48,558,24,97,24,97,-,-,-,-,90,1302,32,508,11,242,47,552,2,9,1,3,-,-,1,6,2,4,-,-,-,-,-,-
4,1320602303,府中市,宮西町,宮西町３丁目,宮西町３丁目,47,392,36,305,5,28,6,59,20,48,20,48,-,-,-,-,26,332,15,245,5,28,6,59,1,12,1,12,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602304,府中市,宮西町,宮西町４丁目,宮西町４丁目,34,132,32,116,1,13,1,3,20,55,20,55,-,-,-,-,13,74,11,58,1,13,1,3,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602305,府中市,宮西町,宮西町５丁目,宮西町５丁目,38,224,32,187,1,6,5,31,13,39,13,39,-,-,-,-,22,150,17,117,1,6,4,27,3,35,2,31,-,-,1,4,-,-,-,-,-,-,-,-
3,1320602400,府中市,寿町,,寿町,236,3154,148,840,20,564,67,1748,78,264,78,264,-,-,-,-,142,2595,64,484,15,413,63,1698,15,293,6,92,5,151,4,50,1,2,-,-,-,-,-,-
4,1320602401,府中市,寿町,寿町１丁目,寿町１丁目,135,1697,87,556,6,122,42,1019,47,184,47,184,-,-,-,-,83,1416,37,289,6,122,40,1005,5,97,3,83,-,-,2,14,-,-,-,-,-,-,-,-
4,1320602402,府中市,寿町,寿町２丁目,寿町２丁目,56,797,35,156,4,30,16,609,16,47,16,47,-,-,-,-,34,706,17,104,3,29,14,573,5,42,2,5,1,1,2,36,1,2,-,-,-,-,-,-
4,1320602403,府中市,寿町,寿町３丁目,寿町３丁目,45,660,26,128,10,412,9,120,15,33,15,33,-,-,-,-,25,473,10,91,6,262,9,120,5,154,1,4,4,150,-,-,-,-,-,-,-,-,-,-
3,1320602500,府中市,日鋼町,,日鋼町,68,4238,5,53,5,1159,56,3017,1,5,1,5,-,-,-,-,63,3761,3,22,5,1159,55,2580,2,463,1,26,-,-,1,437,2,9,-,-,-,-,-,-
3,1320602600,府中市,晴見町,,晴見町,207,2563,146,927,13,441,47,1187,93,241,91,236,1,4,1,1,96,1700,45,273,11,267,40,1160,17,614,10,418,1,170,6,26,1,8,-,-,-,-,-,-
4,1320602601,府中市,晴見町,晴見町１丁目,晴見町１丁目,99,704,81,617,3,34,15,53,58,149,57,148,-,-,1,1,32,158,17,82,3,34,12,42,9,397,7,387,-,-,2,10,-,-,-,-,-,-,-,-
4,1320602602,府中市,晴見町,晴見町２丁目,晴見町２丁目,56,1472,29,173,7,224,19,1067,13,32,13,32,-,-,-,-,40,1407,15,121,7,224,18,1062,2,25,1,20,-,-,1,5,1,8,-,-,-,-,-,-
4,1320602603,府中市,晴見町,晴見町３丁目,晴見町３丁目,48,371,36,137,3,183,9,51,22,60,21,56,1,4,-,-,22,124,13,70,1,9,8,45,4,187,2,11,1,170,1,6,-,-,-,-,-,-,-,-
4,1320602604,府中市,晴見町,晴見町４丁目,晴見町４丁目,4,16,-,-,-,-,4,16,-,-,-,-,-,-,-,-,2,11,-,-,-,-,2,11,2,5,-,-,-,-,2,5,-,-,-,-,-,-,-,-
3,1320602700,府中市,栄町,,栄町,160,1335,113,496,4,20,43,819,60,154,59,153,-,-,1,1,89,869,48,295,4,20,37,554,11,312,6,48,-,-,5,264,-,-,-,-,-,-,-,-
4,1320602701,府中市,栄町,栄町１丁目,栄町１丁目,47,489,32,112,-,-,15,377,16,36,15,35,-,-,1,1,24,227,14,65,-,-,10,162,7,226,3,12,-,-,4,214,-,-,-,-,-,-,-,-
4,1320602702,府中市,栄町,栄町２丁目,栄町２丁目,66,391,50,164,1,5,15,222,34,72,34,72,-,-,-,-,29,252,14,75,1,5,14,172,3,67,2,17,-,-,1,50,-,-,-,-,-,-,-,-
4,1320602703,府中市,栄町,栄町３丁目,栄町３丁目,47,455,31,220,3,15,13,220,10,46,10,46,-,-,-,-,36,390,20,155,3,15,13,220,1,19,1,19,-,-,-,-,-,-,-,-,-,-,-,-
3,1320602800,府中市,武蔵台,,武蔵台,172,4875,99,754,12,348,59,3769,49,121,48,115,1,6,-,-,107,4032,46,347,9,294,52,3391,14,718,5,292,2,48,7,378,2,4,-,-,-,-,-,-
4,1320602801,府中市,武蔵台,武蔵台１丁目,武蔵台１丁目,61,2470,41,228,4,107,16,2135,22,49,22,49,-,-,-,-,33,2225,18,173,3,100,12,1952,6,196,1,6,1,7,4,183,-,-,-,-,-,-,-,-
4,1320602802,府中市,武蔵台,武蔵台２丁目,武蔵台２丁目,63,1969,27,380,2,49,32,1536,10,23,10,23,-,-,-,-,45,1483,14,93,2,49,29,1341,6,459,3,264,-,-,3,195,2,4,-,-,-,-,-,-
4,1320602803,府中市,武蔵台,武蔵台３丁目,武蔵台３丁目,48,436,31,146,6,192,11,98,17,49,16,43,1,6,-,-,29,324,14,81,4,145,11,98,2,63,1,22,1,41,-,-,-,-,-,-,-,-,-,-
3,1320602900,府中市,北山町,,北山町,64,241,53,170,4,22,7,49,35,71,34,70,1,1,-,-,26,145,18,95,3,21,5,29,3,25,1,5,-,-,2,20,-,-,-,-,-,-,-,-
4,1320602901,府中市,北山町,北山町１丁目,北山町１丁目,8,19,5,14,2,2,1,3,3,3,2,2,1,1,-,-,5,16,3,12,1,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602902,府中市,北山町,北山町２丁目,北山町２丁目,40,138,34,83,1,12,5,43,25,55,25,55,-,-,-,-,13,61,8,23,1,12,4,26,2,22,1,5,-,-,1,17,-,-,-,-,-,-,-,-
4,1320602903,府中市,北山町,北山町３丁目,北山町３丁目,13,72,13,72,-,-,-,-,7,13,7,13,-,-,-,-,6,59,6,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320602904,府中市,北山町,北山町４丁目,北山町４丁目,3,12,1,1,1,8,1,3,-,-,-,-,-,-,-,-,2,9,1,1,1,8,-,-,1,3,-,-,-,-,1,3,-,-,-,-,-,-,-,-
3,1320603000,府中市,西原町,,西原町,123,1599,62,395,5,148,56,1056,28,82,28,82,-,-,-,-,91,1416,32,236,4,126,55,1054,4,101,2,77,1,22,1,2,-,-,-,-,-,-,-,-
4,1320603001,府中市,西原町,西原町１丁目,西原町１丁目,51,1163,5,103,2,104,44,956,1,2,1,2,-,-,-,-,50,1161,4,101,2,104,44,956,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603002,府中市,西原町,西原町２丁目,西原町２丁目,34,256,23,118,2,43,9,95,9,38,9,38,-,-,-,-,22,164,13,50,1,21,8,93,3,54,1,30,1,22,1,2,-,-,-,-,-,-,-,-
4,1320603003,府中市,西原町,西原町３丁目,西原町３丁目,25,134,21,128,1,1,3,5,11,27,11,27,-,-,-,-,13,60,9,54,1,1,3,5,1,47,1,47,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603004,府中市,西原町,西原町４丁目,西原町４丁目,13,46,13,46,-,-,-,-,7,15,7,15,-,-,-,-,6,31,6,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1320603100,府中市,東芝町,,東芝町,66,8548,5,872,3,633,58,7043,-,-,-,-,-,-,-,-,64,8540,3,864,3,633,58,7043,2,8,2,8,-,-,-,-,-,-,-,-,-,-,-,-
3,1320603200,府中市,美好町,,美好町,295,2377,219,1111,16,202,60,1064,128,356,128,356,-,-,-,-,154,1802,85,595,14,172,55,1035,13,219,6,160,2,30,5,29,-,-,-,-,-,-,-,-
4,1320603201,府中市,美好町,美好町１丁目,美好町１丁目,103,1176,72,387,9,155,22,634,42,97,42,97,-,-,-,-,55,905,28,158,7,125,20,622,6,174,2,132,2,30,2,12,-,-,-,-,-,-,-,-
4,1320603202,府中市,美好町,美好町２丁目,美好町２丁目,77,399,55,227,4,31,18,141,29,56,29,56,-,-,-,-,44,301,24,145,4,31,16,125,4,42,2,26,-,-,2,16,-,-,-,-,-,-,-,-
4,1320603203,府中市,美好町,美好町３丁目,美好町３丁目,115,802,92,497,3,16,20,289,57,203,57,203,-,-,-,-,55,596,33,292,3,16,19,288,3,3,2,2,-,-,1,1,-,-,-,-,-,-,-,-
3,1320603300,府中市,分梅町,,分梅町,157,1763,106,678,14,504,36,580,50,193,50,193,-,-,-,-,95,1291,53,463,11,381,31,447,11,278,3,22,3,123,5,133,1,1,-,-,-,-,-,-
4,1320603301,府中市,分梅町,分梅町１丁目,分梅町１丁目,37,422,29,237,2,88,6,97,17,64,17,64,-,-,-,-,15,249,10,156,2,88,3,5,5,109,2,17,-,-,3,92,-,-,-,-,-,-,-,-
4,1320603302,府中市,分梅町,分梅町２丁目,分梅町２丁目,26,205,21,92,3,100,2,13,6,39,6,39,-,-,-,-,19,161,14,48,3,100,2,13,1,5,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603303,府中市,分梅町,分梅町３丁目,分梅町３丁目,42,753,23,220,6,250,12,282,13,47,13,47,-,-,-,-,24,550,10,173,4,136,10,241,4,155,-,-,2,114,2,41,1,1,-,-,-,-,-,-
4,1320603304,府中市,分梅町,分梅町４丁目,分梅町４丁目,19,170,12,28,1,51,6,91,4,14,4,14,-,-,-,-,15,156,8,14,1,51,6,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603305,府中市,分梅町,分梅町５丁目,分梅町５丁目,33,213,21,101,2,15,10,97,10,29,10,29,-,-,-,-,22,175,11,72,1,6,10,97,1,9,-,-,1,9,-,-,-,-,-,-,-,-,-,-
3,1320603400,府中市,住吉町,,住吉町,364,6280,231,1183,16,1655,117,3442,131,389,128,370,1,1,2,18,211,5281,91,745,14,1280,106,3256,22,610,12,68,1,374,9,168,-,-,-,-,-,-,-,-
4,1320603401,府中市,住吉町,住吉町１丁目,住吉町１丁目,89,1174,58,275,3,275,28,624,35,111,34,94,-,-,1,17,48,919,21,164,3,275,24,480,6,144,3,17,-,-,3,127,-,-,-,-,-,-,-,-
4,1320603402,府中市,住吉町,住吉町２丁目,住吉町２丁目,99,1039,71,259,4,280,24,500,44,121,43,120,-,-,1,1,50,892,24,116,4,280,22,496,5,26,4,23,-,-,1,3,-,-,-,-,-,-,-,-
4,1320603403,府中市,住吉町,住吉町３丁目,住吉町３丁目,52,633,44,380,1,2,7,251,12,24,12,24,-,-,-,-,39,606,31,353,1,2,7,251,1,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603404,府中市,住吉町,住吉町４丁目,住吉町４丁目,60,434,40,198,1,4,19,232,27,99,27,99,-,-,-,-,28,308,10,78,1,4,17,226,5,27,3,21,-,-,2,6,-,-,-,-,-,-,-,-
4,1320603405,府中市,住吉町,住吉町５丁目,住吉町５丁目,64,3000,18,71,7,1094,39,1835,13,34,12,33,1,1,-,-,46,2556,5,34,5,719,36,1803,5,410,1,4,1,374,3,32,-,-,-,-,-,-,-,-
3,1320603500,府中市,四谷,,四谷,241,3250,142,1245,12,152,87,1853,51,144,51,144,-,-,-,-,179,2695,89,1014,11,145,79,1536,11,411,2,87,1,7,8,317,-,-,-,-,-,-,-,-
4,1320603501,府中市,四谷,四谷１丁目,四谷１丁目,19,116,13,59,2,38,4,19,7,17,7,17,-,-,-,-,12,99,6,42,2,38,4,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603502,府中市,四谷,四谷２丁目,四谷２丁目,37,290,28,146,-,-,9,144,11,41,11,41,-,-,-,-,24,207,17,105,-,-,7,102,2,42,-,-,-,-,2,42,-,-,-,-,-,-,-,-
4,1320603503,府中市,四谷,四谷３丁目,四谷３丁目,49,414,35,149,4,42,10,223,15,36,15,36,-,-,-,-,30,239,19,105,3,35,8,99,4,139,1,8,1,7,2,124,-,-,-,-,-,-,-,-
4,1320603504,府中市,四谷,四谷４丁目,四谷４丁目,48,641,36,465,2,13,10,163,7,14,7,14,-,-,-,-,40,601,29,451,2,13,9,137,1,26,-,-,-,-,1,26,-,-,-,-,-,-,-,-
4,1320603505,府中市,四谷,四谷５丁目,四谷５丁目,53,932,16,259,2,34,35,639,6,19,6,19,-,-,-,-,47,913,10,240,2,34,35,639,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603506,府中市,四谷,四谷６丁目,四谷６丁目,35,857,14,167,2,25,19,665,5,17,5,17,-,-,-,-,26,636,8,71,2,25,16,540,4,204,1,79,-,-,3,125,-,-,-,-,-,-,-,-
3,1320603600,府中市,日新町,,日新町,130,5428,71,472,7,976,52,3980,28,80,28,80,-,-,-,-,95,5256,38,341,7,976,50,3939,7,92,5,51,-,-,2,41,-,-,-,-,-,-,-,-
4,1320603601,府中市,日新町,日新町１丁目,日新町１丁目,47,4387,9,59,5,850,33,3478,4,15,4,15,-,-,-,-,40,4362,3,37,5,850,32,3475,3,10,2,7,-,-,1,3,-,-,-,-,-,-,-,-
4,1320603602,府中市,日新町,日新町２丁目,日新町２丁目,26,227,24,128,-,-,2,99,11,40,11,40,-,-,-,-,15,187,13,88,-,-,2,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603603,府中市,日新町,日新町３丁目,日新町３丁目,15,103,12,77,1,7,2,19,4,10,4,10,-,-,-,-,11,93,8,67,1,7,2,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603604,府中市,日新町,日新町４丁目,日新町４丁目,7,31,6,22,-,-,1,9,2,3,2,3,-,-,-,-,4,26,3,17,-,-,1,9,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603605,府中市,日新町,日新町５丁目,日新町５丁目,35,680,20,186,1,119,14,375,7,12,7,12,-,-,-,-,25,588,11,132,1,119,13,337,3,80,2,42,-,-,1,38,-,-,-,-,-,-,-,-
3,1320603700,府中市,本宿町,,本宿町,94,924,52,221,5,59,37,644,21,42,21,42,-,-,-,-,67,845,27,152,5,59,35,634,6,37,4,27,-,-,2,10,-,-,-,-,-,-,-,-
4,1320603701,府中市,本宿町,本宿町１丁目,本宿町１丁目,17,257,6,15,1,7,10,235,3,4,3,4,-,-,-,-,11,240,2,8,1,7,8,225,3,13,1,3,-,-,2,10,-,-,-,-,-,-,-,-
4,1320603702,府中市,本宿町,本宿町２丁目,本宿町２丁目,28,284,15,78,1,34,12,172,7,20,7,20,-,-,-,-,21,264,8,58,1,34,12,172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603703,府中市,本宿町,本宿町３丁目,本宿町３丁目,16,98,12,44,-,-,4,54,7,11,7,11,-,-,-,-,8,76,4,22,-,-,4,54,1,11,1,11,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603704,府中市,本宿町,本宿町４丁目,本宿町４丁目,33,285,19,84,3,18,11,183,4,7,4,7,-,-,-,-,27,265,13,64,3,18,11,183,2,13,2,13,-,-,-,-,-,-,-,-,-,-,-,-
3,1320603800,府中市,西府町,,西府町,110,1422,64,687,9,97,37,638,23,114,23,114,-,-,-,-,78,1133,40,489,8,96,30,548,9,175,1,84,1,1,7,90,-,-,-,-,-,-,-,-
4,1320603801,府中市,西府町,西府町１丁目,西府町１丁目,13,104,11,88,-,-,2,16,3,8,3,8,-,-,-,-,10,96,8,80,-,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603802,府中市,西府町,西府町２丁目,西府町２丁目,23,254,14,168,2,14,7,72,6,32,6,32,-,-,-,-,16,138,7,52,2,14,7,72,1,84,1,84,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603803,府中市,西府町,西府町３丁目,西府町３丁目,46,718,20,270,5,44,21,404,10,49,10,49,-,-,-,-,28,578,10,221,4,43,14,314,8,91,-,-,1,1,7,90,-,-,-,-,-,-,-,-
4,1320603804,府中市,西府町,西府町４丁目,西府町４丁目,12,116,9,70,1,17,2,29,3,5,3,5,-,-,-,-,9,111,6,65,1,17,2,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320603805,府中市,西府町,西府町５丁目,西府町５丁目,16,230,10,91,1,22,5,117,1,20,1,20,-,-,-,-,15,210,9,71,1,22,5,117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1320700000,昭島市,,,昭島市,3548,44496,2239,13856,188,6790,1111,23826,1161,3367,1141,3234,11,58,9,75,2137,34800,1015,9207,155,5574,967,20019,240,6305,83,1415,22,1158,135,3732,10,24,-,-,-,-,-,-
3,1320700100,昭島市,朝日町,,朝日町,249,1345,204,880,7,38,37,424,125,382,125,382,-,-,-,-,107,719,69,344,7,38,31,337,16,241,10,154,-,-,6,87,1,3,-,-,-,-,-,-
4,1320700101,昭島市,朝日町,朝日町１丁目,朝日町１丁目,117,579,96,391,2,19,18,166,68,217,68,217,-,-,-,-,42,271,24,100,2,19,16,152,6,88,4,74,-,-,2,14,1,3,-,-,-,-,-,-
4,1320700102,昭島市,朝日町,朝日町２丁目,朝日町２丁目,31,195,28,153,-,-,3,42,16,33,16,33,-,-,-,-,14,135,11,93,-,-,3,42,1,27,1,27,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700103,昭島市,朝日町,朝日町３丁目,朝日町３丁目,54,334,41,195,2,14,11,125,24,72,24,72,-,-,-,-,24,211,13,86,2,14,9,111,6,51,4,37,-,-,2,14,-,-,-,-,-,-,-,-
4,1320700104,昭島市,朝日町,朝日町４丁目,朝日町４丁目,25,135,21,101,1,2,3,32,9,47,9,47,-,-,-,-,15,72,11,38,1,2,3,32,1,16,1,16,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700105,昭島市,朝日町,朝日町５丁目,朝日町５丁目,22,102,18,40,2,3,2,59,8,13,8,13,-,-,-,-,12,30,10,27,2,3,-,-,2,59,-,-,-,-,2,59,-,-,-,-,-,-,-,-
3,1320700200,昭島市,東町,,東町,144,964,118,577,8,184,18,203,59,159,59,159,-,-,-,-,79,629,58,396,6,110,15,123,6,176,1,22,2,74,3,80,-,-,-,-,-,-,-,-
4,1320700201,昭島市,東町,東町１丁目,東町１丁目,27,207,24,195,-,-,3,12,10,24,10,24,-,-,-,-,15,156,13,149,-,-,2,7,2,27,1,22,-,-,1,5,-,-,-,-,-,-,-,-
4,1320700202,昭島市,東町,東町２丁目,東町２丁目,6,30,5,27,1,3,-,-,1,10,1,10,-,-,-,-,5,20,4,17,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700203,昭島市,東町,東町３丁目,東町３丁目,47,324,36,116,3,61,8,147,18,38,18,38,-,-,-,-,26,179,18,78,2,29,6,72,3,107,-,-,1,32,2,75,-,-,-,-,-,-,-,-
4,1320700204,昭島市,東町,東町４丁目,東町４丁目,46,208,39,170,2,6,5,32,22,55,22,55,-,-,-,-,24,153,17,115,2,6,5,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700205,昭島市,東町,東町５丁目,東町５丁目,18,195,14,69,2,114,2,12,8,32,8,32,-,-,-,-,9,121,6,37,1,72,2,12,1,42,-,-,1,42,-,-,-,-,-,-,-,-,-,-
3,1320700300,昭島市,大神町,,大神町,46,180,36,121,2,8,8,51,16,33,16,33,-,-,-,-,27,120,19,87,2,8,6,25,3,27,1,1,-,-,2,26,-,-,-,-,-,-,-,-
4,1320700301,昭島市,大神町,大神町１丁目,大神町１丁目,9,23,8,21,1,2,-,-,4,10,4,10,-,-,-,-,5,13,4,11,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700302,昭島市,大神町,大神町２丁目,大神町２丁目,5,33,3,32,-,-,2,1,1,2,1,2,-,-,-,-,4,31,2,30,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700303,昭島市,大神町,大神町３丁目,大神町３丁目,10,40,8,28,-,-,2,12,4,9,4,9,-,-,-,-,5,30,3,18,-,-,2,12,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700304,昭島市,大神町,大神町４丁目,大神町４丁目,22,84,17,40,1,6,4,38,7,12,7,12,-,-,-,-,13,46,10,28,1,6,2,12,2,26,-,-,-,-,2,26,-,-,-,-,-,-,-,-
3,1320700400,昭島市,郷地町,,郷地町,86,516,59,223,4,25,23,268,20,45,20,45,-,-,-,-,62,438,36,161,4,25,22,252,4,33,3,17,-,-,1,16,-,-,-,-,-,-,-,-
4,1320700401,昭島市,郷地町,郷地町１丁目,郷地町１丁目,12,53,11,43,-,-,1,10,4,8,4,8,-,-,-,-,7,43,6,33,-,-,1,10,1,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700402,昭島市,郷地町,郷地町２丁目,郷地町２丁目,37,178,25,81,1,2,11,95,9,24,9,24,-,-,-,-,25,123,14,42,1,2,10,79,3,31,2,15,-,-,1,16,-,-,-,-,-,-,-,-
4,1320700403,昭島市,郷地町,郷地町３丁目,郷地町３丁目,37,285,23,99,3,23,11,163,7,13,7,13,-,-,-,-,30,272,16,86,3,23,11,163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1320700500,昭島市,昭和町,,昭和町,335,3040,203,1104,24,508,107,1426,129,395,125,380,4,15,-,-,181,2102,67,485,18,359,96,1258,24,541,11,239,2,134,11,168,1,2,-,-,-,-,-,-
4,1320700501,昭島市,昭和町,昭和町１丁目,昭和町１丁目,40,397,20,103,5,115,15,179,9,25,9,25,-,-,-,-,29,351,11,78,5,115,13,158,2,21,-,-,-,-,2,21,-,-,-,-,-,-,-,-
4,1320700502,昭島市,昭和町,昭和町２丁目,昭和町２丁目,135,1025,75,359,8,63,52,603,52,134,49,121,3,13,-,-,75,797,24,215,4,37,47,545,8,94,2,23,1,13,5,58,-,-,-,-,-,-,-,-
4,1320700503,昭島市,昭和町,昭和町３丁目,昭和町３丁目,35,328,26,198,3,47,6,83,16,30,16,30,-,-,-,-,16,179,7,49,3,47,6,83,3,119,3,119,-,-,-,-,-,-,-,-,-,-,-,-
4,1320700504,昭島市,昭和町,昭和町４丁目,昭和町４丁目,47,627,30,201,3,163,13,261,15,51,15,51,-,-,-,-,24,312,12,95,2,42,10,175,7,262,3,55,1,121,3,86,1,2,-,-,-,-,-,-
