実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
meimoku,nen,対前年名目増加率_平成 8年,-,-,-,-,-3,-2.5,-2.1,-1.7,-2.6,-2.8,-7.5,3.2,0.6,0.9,-31.9,20.1,28.5,30.8,-3.9,-21.6,-22.7,-2.8,2.4,4,-0.3,-1,-5,-7.6,-5,2.3,-4.5,-4.3,-1.5,-3.9,3.6,2.2,2.8,5.9,9.8,5.4,32.1,-0.6,-1.7,2.6,-11.3,-1.8,-6.9,-6.4,-10.4,-12.6,-8.1,-3.3,-0.8,-3.4,41,-4.3,-6.3,-4.5,-31.5,-3.8,-1.4,-1.8,-11.5,-10.2,-9.7,-0.8,-15.8,9.5,-1.4,18.7,7.4,-0.3,8.3,29.5,-24.1,-0.3,6,0.5,-2,-1.1,-4.4,-5.1,-7.5,-4.7,47.5,69.9,-3.6,,,,,,
meimoku,nen,対前年名目増加率_平成 9年,-,-,-,-,4.2,4.6,5,4.7,4.3,4.7,159.6,2.5,0.5,-1.4,50.3,-24.3,-50.7,18.9,7.9,0.3,-17.5,2.8,-1.9,-5.2,1.6,3,2.8,4,5.1,1.1,3.2,-1.1,2.2,6.5,3.9,3.7,-1.9,2.3,-9,-6.8,-17.9,3.7,5.8,2.1,-12.8,3.5,2.3,4.5,0.9,11.1,-5,2.5,10.4,1.8,-14.6,1.1,7.4,7.3,-2,2.6,10.4,-10.6,16,13,68.8,3.1,19,0.8,3.4,-6.2,11.9,11.3,15.4,-13,0.1,2.5,2.1,7.9,0.6,1.3,0.4,0.6,2.4,1.8,-27.8,-66.6,11,,,,,,
meimoku,nen,対前年名目増加率_平成10年,-,-,-,-,0.1,-0.1,-0.5,-0.8,0.1,0.1,-47.6,-2.1,6.2,8.2,-15.8,15.2,33.3,11.5,-3.7,13.1,13.3,1.3,-3.1,-2.5,-2.3,-1.9,-5.2,-2.8,-4.6,-0.9,2.5,-6.9,-1,-7,-1.7,0.4,2.5,-0.6,-1.1,-7.1,26.4,1.9,2,3.3,-7.5,0.6,-6.3,-9.9,-12.7,6.9,-5.9,-2.4,-4.3,-5.8,-40.3,0.7,-8.7,-9.2,-1.4,-12.2,-7.3,-7.9,-6.7,-3.3,-41.6,1.4,-7.4,4.3,-3.5,14.4,-4.1,-19.1,-23.6,-6.8,-2.2,1.3,6.5,4.4,-0.3,-0.2,-1.8,3.7,-4.1,-2.3,-6.8,-7.7,-5.3,,,,,,
meimoku,nen,対前年名目増加率_平成11年,-,-,-,-,-2.1,-2.4,-2.6,-3.4,-3.3,-1.1,-22.1,-12.3,7.4,6.7,-4.3,-18.1,-6.2,-56.8,6.1,7.4,17,-1.8,-1.9,-1.5,-2.7,-1.8,-1.6,-6.9,-3,2.5,-7.6,2.7,-1.6,-1,-2,5,-8.5,2.9,-5.2,2.6,-31.2,-1.5,-1.1,-4,-8.4,1.2,-0.3,-2.9,16.2,-17.7,3.3,0.4,-0.1,-0.8,59.3,-3.2,-2.7,-1.2,2.4,-2,0.5,0,5,8.2,20.2,12.6,0.2,-12.4,4.8,-32.5,9,-1.8,-1.9,0.5,-1.8,-1.6,10,-8.7,-2.5,-1.1,-0.9,3.5,-7.1,3,8.3,35.7,-3.4,,,,,,
meimoku,nen,対前年名目増加率_平成12年,-,-,-,-,0.2,0.7,0.4,1.3,1.5,2,23.7,-2.3,-8.7,-8.5,-3,3.8,27,-6.3,-26.5,10.4,-26.6,0,2.4,2.8,1.7,-1.5,-4.6,-3.8,-0.4,-5,-6.3,-3,-0.8,3.5,7.5,2.7,-0.1,-2.3,-2.3,-2.5,-1.8,-0.7,1.5,-2.3,3.9,-2.6,1,1.1,-13.3,14.4,5.3,-0.7,-2.4,-4.7,-36.2,-8.4,2.3,-2.4,17.2,2.3,-5,0.3,4.6,5.9,11.2,3.1,4.5,13.3,0.7,29,7.7,20.7,23.4,39.3,10,-0.1,-0.8,-0.1,4.2,-0.9,-0.7,-8.3,-1.4,4.1,15.8,26.9,1.1,,,,,,
meimoku,nen,対前年名目増加率_平成13年,-,-,-,-,-2.5,-2.6,-2.8,-3,-2.4,-4.1,-11.7,2.2,-2.9,-3.5,8.7,47.2,7.6,271,16.6,-6,4.3,-2.4,0.1,0.9,-2.2,-2.8,-2.6,-2.8,-5.8,-1.9,-2.2,-3.4,-2,-2,2.4,-2.2,-10.7,-3.6,8.5,0.5,47.6,3.2,0.8,6.6,4.7,3.2,1.4,5.1,3.5,-16.5,1,0.6,8,-5.4,-6.4,-2.7,-8.2,-7,-25,-2.1,-1.1,-13.5,-1.3,2.1,40.5,-13.9,0.3,-3.6,-7.1,-9.4,9.2,-3.7,-5.7,-32.8,7.4,-2,-12.8,3.1,-2.2,-1.3,-6.2,6.8,-5.8,-15.6,-6,52.6,-2.8,,,,,,
meimoku,nen,対前年名目増加率_平成14年,-,-,-,-,0.9,-1.2,-1,-1.8,-3.8,-0.5,5.4,-7.7,8.9,6.7,-2.3,-8.9,20.3,-61.4,21.1,-4.2,136.7,1.6,-6.6,-7.7,-0.9,2.8,1.1,-0.4,1.1,1.6,1.1,-4.7,1.6,5.6,1.3,4.2,11.4,6.1,-1.5,-1.9,-0.4,-3.7,-3.4,-4.4,-1.6,-3.5,-4.5,-8.2,-6.1,18.1,-5.1,-3.8,-5.4,-0.5,-31,-0.7,-0.2,0.7,-8.8,-0.8,1.4,5.2,-1.1,-11.5,-9,2.3,1.7,2.8,7.8,0.4,1.2,-7.8,-5.9,4.9,-15,0.9,2.8,-0.6,5.5,0,-3.5,0.3,-9.6,-0.4,6.5,-81.3,-2.4,,,,,,
meimoku,nen,対前年名目増加率_平成15年,-,-,-,-,-8,-6.5,-5.6,-5.9,-5.5,-3.6,-30.7,-16.5,-0.1,1.4,-20.4,-39.5,-32.3,-40.2,-56.4,-21.1,-49.8,-8.3,0.8,2.9,-1.6,-3.1,0.6,-7.1,-0.1,-7.8,-0.3,-3.1,0.7,-3.4,-2.8,-4.4,-3.8,-4.7,-12.5,-8.3,-26.1,-3.3,-5.4,-2.2,3.6,-1.7,-11.4,-19.9,-5.9,-21.7,-7.1,0.3,-10.8,1.1,227.7,0.8,-1.2,-12.4,19.3,-2.5,-4.7,-10.6,-2.9,2.9,47.2,4.2,-11.6,1.8,-6.7,8.6,1.5,17.5,25.9,-5.5,-8.4,-2.9,-4.8,0.8,-2.9,-3.8,0.2,1.3,-5,2.4,18.8,252.6,-6.3,,,,,,
meimoku,nen,対前年名目増加率_平成16年,-,-,-,-,2.3,2.1,1.2,0.8,-0.7,0.6,25.9,1.6,6.2,6.6,-11.5,13.6,-12.9,8.3,116.3,31.8,12.4,2.4,-2.2,-3.3,1.7,2.4,2.4,-1.7,-1.9,2.7,-1.9,0.2,0.5,1,4.4,7.4,5.9,6.1,-1.1,5.4,-27.6,0.6,2.7,-2.9,-27.3,2.8,0.1,-0.1,5.8,-17.9,-4.5,2.7,25.2,-6.5,-53.3,-8.8,3.2,11.8,-32.4,-2.4,-5.5,-4,21.2,-15.2,7.5,-7.8,48,9,5,15.4,3.9,-1.8,-9.9,-11.9,37.6,7.9,-3.1,-5,3.7,15.4,-4.3,4.3,-7.9,-0.3,-49.4,-82,1.8,,,,,,
meimoku,nen,対前年名目増加率_平成17年,-,-,-,-,-3,-2.8,-2.8,-2.6,-3,-3.1,16.1,-0.7,-6.7,-6.6,11.2,25.8,19.4,155.9,-18.7,-6.9,-14.7,-2.8,-0.7,0.2,-2.7,-1.6,-7.7,-5.6,1.1,-2.3,0.4,1.4,0.5,-5.4,1,-2.5,0,-0.3,-2.2,-5.9,19.6,-0.3,-3.2,2,57.2,-0.5,2.9,8,-17.9,26,4.9,0.2,-7,-0.7,-32.4,1.7,-1,-7.4,12.5,-3.3,3,0.1,-6.8,8.2,2.8,-7.3,-10.4,-8,-2.8,-16,-0.5,-6.8,-8.7,17,-2.6,-5.1,9.3,-0.7,-5.2,-8.5,0.9,3.1,1.7,-5.8,48.1,262.5,-4,,,,,,
meimoku,nen,対前年名目増加率_平成18年,-,-,-,-,1.3,1.8,2.5,2.2,4.8,2.7,27.7,-0.9,9.8,7.3,-27,-6.9,-0.8,-23.1,0.9,-14.8,-27.5,0.1,1.6,0.1,-0.5,0.5,-4.9,0.1,0.9,-2.3,-2.4,-10.1,-2.2,4.6,4.9,0.6,-0.4,3.4,-8.9,-7,-17.8,1,1.4,3.1,16.1,-2.9,4.5,9.8,-17.1,24.7,-2.2,1.7,16.3,0.7,77.5,3.3,-9.9,-1.5,-12.5,3.4,5.1,-6.3,3.3,-9.6,-14.8,15.4,4.9,-0.5,1,-3.8,2.3,0.2,1.6,-25.4,-1.4,-0.4,-2.5,-0.2,2,-0.7,-0.2,7.2,-4.5,-4.7,13.5,12.5,7.4,,,,,,
meimoku,nen,対前年名目増加率_平成19年,-,-,-,-,-1.9,-2.6,-2.9,-1.5,-2.4,-2.7,38,4.1,-18.6,-18.2,23.5,1.9,-8.8,46.9,-20,8,44.9,-2,12.6,16.6,-1.3,-4,-1.7,-6.9,-3.6,-4,-4.5,3.1,-1.5,-1.3,-6.8,-0.1,-2.1,-5.8,0.6,2.2,-7.7,-4,-3.4,-3.7,-29.7,-3.3,-9.5,-19,10.6,-27.3,1.9,1.3,-28.9,-5.9,-62.3,-7.3,1.7,-7.4,7.9,-5.5,2.2,-8.1,-4.1,-7.9,-14.9,-3.4,-2.5,-1.1,-8.7,3.6,-0.1,10.8,11.6,5,8.8,-2.3,7,1.8,-8.2,-3.9,1.3,1.1,-0.2,8.2,-31.8,395,-1.7,,,,,,
meimoku,nen,対前年名目増加率_平成20年,-,-,-,-,1.2,1.6,1.7,2.6,3.3,2.3,-18,4.8,-2,-2,-38.2,-19.3,-37.1,10.2,-30,4.8,-17.8,0.1,-12.4,-16.8,-0.7,3.6,5.5,-0.1,10.4,3.9,5.6,2.5,11.2,6.1,0.7,-1.5,-6.3,3.5,-11.3,-12.3,-5.3,6.5,10.7,6.9,5.1,-0.7,6.4,7.5,12.2,16.5,4.3,4.3,-2.3,-1.5,6.4,0.1,-6.2,-2.3,-15.2,4.8,-2.7,-0.8,-1.6,3.5,14.5,-10.3,-1.2,1.3,0.8,3.1,-0.6,-3.3,-5.6,-11.3,4.1,4.2,-16.7,4.9,3.7,8.3,-6.5,-1.3,-13.1,-12.2,63.5,-84.9,6.3,,,,,,
meimoku,nen,対前年名目増加率_平成21年,-,-,-,-,3,2.3,2.1,0.6,-0.4,3.2,-15.8,-12.1,14.6,16.3,41.2,61.5,159.7,10.8,-10,-5.1,48.3,2,5.1,4.4,4.4,4.2,2.5,1.6,0.5,4.4,-1.3,1,1.8,2.3,6.6,5.1,12.1,8.3,11.1,8.5,25.6,-0.3,-3.3,2.8,-24.6,2.4,8.2,11,28.8,-10.3,6.8,1.9,22,9.4,-69.8,7.5,17.1,2.2,2.3,12.2,12.5,14.5,5.8,22.3,-3.5,28.9,-2.9,1.9,2.1,-3.5,8.8,9.5,8.8,3.3,11.8,5.8,28.7,-2.8,-2.4,6.7,0.1,-0.1,-2.8,4,-5,3.4,7.5,,,,,,
meimoku,nen,対前年名目増加率_平成22年,-,-,-,-,2.8,3.9,3,4.4,5.5,1.9,34.4,18.4,-16.6,-15.8,47.8,-14,-0.8,-39.8,-6.5,39.6,-40.3,2.4,1.5,0.5,1.1,-3.5,-4.5,-7,-2.2,-1.8,0.4,-1.6,-3.5,-0.4,-3.1,-1.1,-11.8,-5.1,0.9,-7.2,39,2,6.6,-5.3,17.2,2.9,3,17.7,-46.5,-10.9,-2.1,2.7,47.3,2.3,313.8,5.2,-2.4,-3.2,-11.3,-4,-1.2,3.8,1.4,9,47.6,-5.7,-2.4,0.8,8.6,-4.3,0.7,-0.5,-2.7,56,2.4,7.6,23.8,4.3,1.3,6.8,2.7,14,1.1,-5.3,-14.8,-18.5,4.9,,,,,,
meimoku,nen,対前年名目増加率_平成23年,-,-,-,-,-8.2,-8.3,-8.1,-9.7,-10.5,-6.8,-14.4,-24.5,11.4,11.2,-4.5,-40.8,-70.4,22.4,14.7,-5.4,-5.7,-7.8,-6.1,-4.9,-7.1,-1.1,-0.3,-5.8,-1.4,-2.7,-5.2,-3.3,0.4,0.4,-0.1,9.5,-1,-1.1,-7.4,3.6,-41.7,-5.5,-7.8,-4.2,5.1,-3.4,-10.1,-23.2,19.5,6.7,-7.5,0.6,-19.1,-15.5,-3.3,-18.4,-17.3,-1.4,17.2,-10.2,-11.7,-22.5,-2.2,-3,-24.1,-8.4,3.5,-5.5,-14.3,-1.2,-2.8,0.5,5,-36.4,-8.1,-15.5,-38.6,-8.2,-9.6,-13.7,-10.9,-10.3,-18.9,-2.5,-20.7,72.7,-9.9,,,,,,
meimoku,nen,対前年名目増加率_平成24年,-,-,-,-,1.8,1.5,1.7,0.6,1.3,-0.1,-0.6,5.7,14.5,14.1,-11.7,16.9,30.4,11.6,6,-4.5,25,1.3,2,1.4,3.2,0.8,-2.2,-1,-2.5,1.8,-0.6,-1.3,-1.8,-3.9,4,-0.3,7.2,3.8,8.2,-4.2,76.7,8.3,10.1,12.1,11.5,0.7,5.6,0.8,89.7,5.3,5.9,-1.3,-29.5,8.4,-14.2,6.8,15.7,1.7,-23.4,4.5,12.3,13.5,5.4,5,10.8,8.1,4,8.2,16,9.9,0.6,-4.6,-3.5,6,-8.2,-0.1,-20.9,2.8,-9.5,4,2.6,3.2,9.2,-3.9,5.6,-31.4,4.1,,,,,,
meimoku,nen,対前年名目増加率_平成25年,-,-,-,-,0.6,0.9,1.9,0.9,1.7,0.2,16.7,4.4,10.8,9.2,0.2,-31.8,-9,-69.5,16.3,-18.4,-16.8,0.4,5.8,7.3,4.5,3.8,3.9,-0.5,7.8,0.9,1,-2.9,2.9,10.1,0.3,10,-2.7,6,15.9,18.6,7.7,1.9,9.6,-3.9,-11.3,-3.5,5.6,15.5,-48.4,53.4,1.1,9.5,20.2,3.9,-13,6.1,-0.8,9.7,17,3.8,7.4,-6.2,0.6,2.8,-4.3,2.2,0.1,10.2,1,21.4,4.2,-1.6,0,-1.6,-6.7,1.4,-4.2,4.1,2.5,1.1,2.6,5.3,-13.7,4.6,70.8,86,1.1,,,,,,
meimoku,nen,対前年名目増加率_平成26年,-,-,-,-,1.2,1,0.7,2.4,0.9,1.6,-0.1,7.3,-9.3,-8.4,-28,65.6,-18.9,347.3,18.2,-2.3,18.6,0.2,-4.7,-7.6,-2.9,0.8,-3.3,6.1,9,5.1,4.5,9.9,3.5,1.4,4.7,-6.1,2.3,-6.2,-11.1,-13,-5,0.2,0,2.2,3.9,-2.3,9.2,19.7,18.1,-10,4,3.9,17.2,2.3,90.7,-0.9,3,0.3,-7.3,4.1,4.9,2.9,-8.1,0.7,-16.9,-4.8,-10.5,-3.1,-5.9,-1.9,-2.7,-8.3,-12.8,-12.9,6.9,2.3,0,3.6,-7.6,3.8,-7.7,-1.2,-11.3,-7.8,-34.8,-83.5,5.4,,,,,,
meimoku,nen,対前年名目増加率_平成27年,-,-,-,-,-1.9,-1.6,-2.1,-2.6,-0.3,-2.6,4.5,-3,4.3,3.2,-21.7,-19.3,25.9,-34.8,-32.2,20,-19,-1.3,0.3,1.8,0.3,3.2,-1.5,2.1,0.7,5.2,5.2,9.7,1.9,2.1,1.5,-1.3,1.9,6.8,-4.8,-3.2,-9.9,-2.9,-6.1,0.5,-35.6,1.1,-8.1,-15.1,3.8,-5.8,-6.1,-4.6,-3.1,-1.7,-16.2,7.8,-7.3,-7.5,-11.8,-7,-6.6,-13.9,1.9,1.5,11.2,-8.4,4.8,-8.5,-3.3,-21.2,5.8,20,27.2,16.7,0.7,-2.9,-20.1,-7.7,3.3,-0.5,2.6,0.6,-0.1,6.8,6.2,139.8,-4.1,,,,,,
meimoku,nen,対前年名目増加率_平成28年,-,-,-,-,5.4,5.7,5.6,2.4,0.4,1.9,-2.6,5.4,26.4,26.3,90.6,34.2,112.9,-8.7,-29.3,3.2,-20.9,5.2,0.6,-1.1,0.7,2.1,1.2,-2.6,1.6,6.7,-2.5,-0.5,1.2,0.6,8.9,8.5,-9.6,3.5,-4.5,-1.3,-14.8,-11.7,-12.2,-19.5,-13.2,-0.2,2.8,-1,-0.2,13.5,-3.1,12.2,-0.8,0.1,-72.3,-0.1,4,10.9,-1.5,-8.7,-2.5,14,3,-2.7,22,18.9,-2.6,-7,5.5,-24.9,3.3,13.1,11.6,-22.1,20.3,2.5,7.4,14.1,-7.4,0.4,3,3.6,3.6,-4.6,43.8,-74.5,5.9,,,,,,
meimoku,nen,対前年名目増加率_平成29年,-,-,-,-,-4.2,-4.4,-4.5,-2.8,-4.2,-0.9,13.3,-14.1,-12.7,-12.9,-32.2,-23,-35.7,-13,27.4,3.3,11.7,-3.3,0.4,3.2,2.1,-0.4,1.6,-5.5,1.9,-6.4,-2.9,-8.2,2,0.9,2.5,-2.8,11.6,-0.7,4.1,-8.2,50.1,4.2,4,5.3,6.7,3.1,-0.4,8.4,-25.3,-25.7,5,0.8,-1.4,-5.3,43,-5,-3.8,-10.5,29.3,0.1,-7.6,-12.2,0.9,7.6,29,-4.4,-2.7,19.4,2.9,60.3,-0.2,-3.8,-3.2,25,-6.7,2.7,39.1,-2.3,-2.3,1.7,-0.8,-5.5,0.3,6.5,-6.7,166.6,-7.7,,,,,,
meimoku,nen,対前年名目増加率_平成30年,-,-,-,-,9,9.3,8.2,5.2,6.8,0.3,33,33.1,23.7,27.7,101.2,97.8,110.8,102.4,44.7,20,-15.5,7.6,0.1,-4.3,-2.9,0.3,1,-3.2,-1.2,-1.8,1.2,1,-0.7,3.5,2,5.2,-13.6,0.9,-4.3,3.5,-22.2,1.9,5.3,-1.7,18.8,-0.7,-7.8,-21.8,-4.4,17.7,-5.4,-3.4,10.7,-3.7,-21.1,-3.4,-6.4,1.8,-33.7,-5.7,3.7,-10.5,1.6,-8.7,-22.1,-0.7,10.2,-8,3.4,-22,0.7,4.6,6.6,-26.7,-0.1,-7.4,-27,-7.5,-5.7,-5.1,-5.2,-0.6,-7.9,-3.1,-35.9,-91.1,14.8,,,,,,
meimoku,nen,対前年名目増加率_平成31年・令和元年,-,-,-,-,6.5,5.8,5.5,3.8,3.4,2.7,1.4,9.1,14.4,12.8,20.9,-2,-18.1,-2,74.7,12.6,87.3,7.2,3.8,3.8,1.9,2.5,1.3,1.3,-0.5,0.9,-3.5,3.6,-0.9,3.9,3,1.3,17.3,4.9,-0.9,-8.9,23.7,1.6,1.2,5.5,13.4,-2.4,11.8,12.5,52.1,23,10.8,4.5,-4.6,0.3,67,1.6,-0.4,-7.7,47.4,1.3,-6.7,5.8,8.9,10.8,-12.4,-1.5,14.8,7,8,20.1,-6.6,-5.6,-8.7,26.6,3.8,4.4,34.7,10.3,2.6,0,-1.8,4.6,-14.1,-10.4,58.9,...,3.8,,,,,,
meimoku,nen,対前年名目増加率_令和 2年,-,-,-,-,4.2,2,2.4,0.1,0.3,0.2,6.6,-0.6,14.6,11.3,10.2,-10.6,-1.5,-26.3,-3.9,-2.8,139.1,4.1,0.6,-0.7,-4.8,3.2,6.6,14.7,21.1,15.6,17.2,6.1,23.4,6.4,6.5,6.8,23.5,-24.3,10.7,20.9,-12.4,-2.1,-3,-6.4,-25.3,5.5,14.9,35.8,-15.2,-15.1,9.4,23.8,-14,-21.2,5.6,-28.4,-21.5,-11.2,-2.4,-21.2,-18.8,7.4,6.6,8.5,26.3,40.6,-5.9,-15.3,-38,-11.7,0.7,-12,-12.1,6.5,-12.5,-15.4,21.9,-0.6,-0.9,-27.1,-7.8,3.9,-11.2,-19.3,-25.7,193.8,4.5,,,,,,
jissitu,nen,対前年実質増加率_昭和51年,-,-,-,-,1.8,3.9,4.2,4.9,-,4.1,-14.6,10.9,-,-12.6,13,-12.3,-,-7.3,-17,14.7,-38,0.2,-,-,-1.7,-4.4,-1.4,-2.5,2.3,-1.6,-4.5,-7.7,-5.4,-13,2.4,-11,-23.1,0.1,-10.2,-11,-8.5,0.2,-9.1,3.4,5.1,-,-10.3,-5.4,-7.7,-10.8,-26.1,3.7,-19.8,-1,-23.5,1.6,1.3,8.6,-,-4.6,-1.6,4,-4.3,-1.7,-,3,-6.2,3.6,-5.1,9.1,8,5,-6.7,59.8,-,4.6,-2.2,0.4,2.7,8.8,-,-7.6,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和52年,-,-,-,-,1.5,1.4,1.4,-0.3,-,0.7,-27.6,-0.4,-,18.1,29.7,7.6,-,-5.2,20.6,-9.4,5.7,0.7,-,-,0.7,-1.1,-1.1,-11.7,4.3,-3.2,0.1,-11.7,0.8,-4,4.9,6.1,11.1,5.6,10.2,7,17.6,0.9,8.5,-3.2,-15.1,-,6.9,16.8,11.8,0,-2,4,-24,1.2,-2.4,1.7,-0.2,0.6,-,8.4,8.7,-6.7,3.6,-3.9,-,-3.7,6.9,-1.7,-1.9,6.7,-7.1,-1,0.7,-16.7,-12.2,-4.3,4.8,-0.5,-4.8,-7.6,-,-3,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和53年,-,-,-,-,0.6,1.1,1,1.5,-,3.5,-24,-3.3,-,10.7,-29.2,0.5,-,1.8,-0.6,10.5,-13.6,-0.1,-,-,1.9,-1,-5.4,-5,3.4,2.8,-5.3,6.4,-4.6,1.3,-0.4,3,-0.6,3.4,-8.4,-2.8,-14.4,11.5,16,6.4,18.2,-,-2.4,-4.1,-11.8,-4.8,1.1,5.4,-3,-0.6,28.2,-5,-2.9,5.6,-,0.3,0,8.9,-1.6,-0.3,-,-1.7,-2,4.4,0.1,9,5.2,-0.7,-5,43.6,6.6,3.8,2.4,-3.5,4.7,6.7,-,7.2,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和54年,-,-,-,-,-0.2,-0.1,-0.3,1.2,-,2.4,-4.8,-3.3,-,-21.6,-5.6,19.3,-,30.9,9.8,-15.4,-3.7,-0.7,-,-,0.1,1.7,0.3,3.7,3.1,-3.1,-1.9,3.3,-0.2,0,13.6,-1.4,0,4.4,0.9,4.6,-7.7,-3.8,-2.4,-1,-22.4,-,5.5,14.1,-3.3,3.3,-8.6,2.6,12.2,-3.8,-22.6,-3.2,5,1.9,-,-4.9,-0.8,-7.4,-8.4,-7.5,-,14.4,-12.3,0.1,2.2,-3.9,2.8,1.4,2.2,-14.5,-2.8,4.5,5.1,3.1,-2.4,7.1,-,4.6,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和55年,-,-,-,-,0.6,0.6,1,-1.5,-,-2.8,12.2,3,-,42.9,20.4,-30.8,-,-33.5,-28.1,27.9,4.5,0.2,-,-,0.8,1.2,3.2,4.1,2,-2,-1.6,-6.2,5.6,3.3,7.7,-3.6,4,-1,9.8,12.5,-7,-2.9,-3.9,-4.3,-1,-,-9.4,-24.2,22.9,-5.4,5.6,1.2,-5.6,-1.6,0.2,-1,1.6,2.3,-,8.9,-2.9,-1.4,9.6,9.9,-,13.4,8.9,8.3,-3.8,19.8,7.1,0.6,-2,32.2,3.4,0.5,8.4,3.3,3.2,-2.7,-,-8.3,-,-,-,-,-,,,,,,
