公金支出情報（令和３年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
政策企画局,政策調整部,政策調整課,令和03年05月13日,一般会計,総務費,政策企画費,管理費,委託料,令和２年度末新型コロナウイルス対策動画制作委託,"3,630,000 "
政策企画局,政策調整部,政策調整課,令和03年05月13日,一般会計,総務費,政策企画費,管理費,役務費,鉄道駅デジタルサイネージ掲出業務委託,"4,895,000 "
政策企画局,政策調整部,政策調整課,令和03年05月14日,一般会計,総務費,政策企画費,管理費,委託料,令和2年度海外メディアを活用した情報発信事業,"82,500,000 "
政策企画局,政策調整部,政策調整課,令和03年05月19日,一般会計,総務費,政策企画費,管理費,委託料,令和２年度簡体字SNS（Weibo・WeChat）運営業務等委託,"7,210,500 "
政策企画局,政策調整部,政策調整課,令和03年05月24日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,夜間外出自粛ポスターの購入,"52,800 "
政策企画局,政策調整部,政策調整課,令和03年05月24日,一般会計,総務費,政策企画費,管理費,役務費,夜間外出自粛ポスターの購入,"50,600 "
政策企画局,政策調整部,政策調整課,令和03年05月24日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,民間鉄道事業者向け夜間外出自粛ポスターの購入,"123,200 "
政策企画局,政策調整部,政策調整課,令和03年05月24日,一般会計,総務費,政策企画費,管理費,役務費,民間鉄道事業者向け夜間外出自粛ポスターの購入,"154,000 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,委託料,令和２年度戦略的な広報展開に向けた相談対応業務委託,"6,600,000 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,役務費,令和2年度緊急対応 情報発信委託(単価契約)(その2),"21,450,000 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,役務費,令和2年度緊急対応 情報発信委託(単価契約)(その4),"37,180,000 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,役務費,令和2年度緊急対応における情報発信委託(単価契約),"43,142,000 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,役務費,令和2年度緊急対応 情報発信委託(単価契約)(その3),"86,985,800 "
政策企画局,政策調整部,政策調整課,令和03年05月26日,一般会計,総務費,政策企画費,管理費,委託料,令和2年度戦略的な広報展開に向けた都民意識調査委託,"18,421,700 "
政策企画局,政策調整部,政策調整課,令和03年05月27日,一般会計,総務費,政策企画費,管理費,委託料,令和2年度海外広報事業の企画立案・運営業務委託,"389,950,000 "
政策企画局,政策調整部,政策調整課,令和03年05月27日,一般会計,総務費,政策企画費,管理費,委託料,令和2年度ﾃﾞｼﾞﾀﾙﾒﾃﾞｨｱを活用した情報発信事業業務委託,"41,508,500 "
政策企画局,外務部,管理課,令和03年05月27日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,雑誌の購読(概算契約)(31政総総契第427号の2）,"105,858 "
政策企画局,計画部,計画課,令和03年05月12日,一般会計,総務費,政策企画費,管理費,需用費 一般需用費,新聞「シルバー新報」の購読,"23,100 "
政策企画局,計画部,計画課,令和03年05月13日,一般会計,総務費,政策企画費,管理費,報償費,ｅＳＧプロジェクト有識者ヒアリングの謝礼金の支出,"83,038 "
政策企画局,計画部,計画課,令和03年05月14日,一般会計,総務費,政策企画費,管理費,報償費,「東京都と大学との共同事業」の審査に伴う謝礼金,"172,400 "
政策企画局,計画部,計画課,令和03年05月14日,一般会計,総務費,政策企画費,管理費,役務費,「『未来の東京』戦略」のデジタルブック化業務委託,"209,880 "
政策企画局,計画部,計画課,令和03年05月14日,一般会計,総務費,政策企画費,管理費,役務費,『未来の東京』戦略(案)のデジタルブック化業務委託,"198,000 "
政策企画局,計画部,計画課,令和03年05月17日,一般会計,総務費,政策企画費,管理費,委託料,業務改善プラットフォームのアプリ構築支援委託,"2,629,000 "
政策企画局,計画部,計画課,令和03年05月18日,一般会計,総務費,政策企画費,管理費,委託料,「未来の東京」戦略ビジョンにかかる調査等業務委託,"33,000,000 "
政策企画局,計画部,計画課,令和03年05月27日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和２年度「東京都と大学との共同事業」負担金追給,"280,788 "
政策企画局,計画部,計画課,令和03年05月27日,一般会計,総務費,政策企画費,管理費,負担金補助及交付金,令和２年度「東京都と大学との共同事業」負担金支出,"690,000 "
総務局,総務部,企画計理課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,委託料,夕張派遣職員に係る家具処分費の支出について,"6,270 "
総務局,総務部,企画計理課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,役務費,夕張派遣職員に係る家具処分費の支出について,"12,230 "
総務局,総務部,文書課,令和03年05月07日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,印章（公印）の購入にかかる経費の支出,"51,150 "
総務局,総務部,文書課,令和03年05月11日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,東京都文書事務の手引の印刷,"103,175 "
総務局,総務部,文書課,令和03年05月14日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,パーソナルコンピュータの借入れ,"59,400 "
総務局,総務部,文書課,令和03年05月17日,一般会計,生活文化費,生活文化費,広報広聴費,需用費 一般需用費,東京都文書事務の手引の印刷,"1,060,845 "
総務局,総務部,文書課,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,文書溶解処理委託（単価契約）に係る経費の支出,144 
総務局,総務部,文書課,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,TAIMS端末の修理,"125,400 "
総務局,総務部,総務課,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,夕張派遣者の派遣終了に伴う旅費,"26,148 "
総務局,総務部,総務課,令和03年05月21日,一般会計,諸支出金,諸費,過誤納還付金,償還金利子及割引料,非常勤職の雇用保険料還付（過年度・公文書館）,12 
総務局,総務部,総務課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度旅費の支出（令和３年５月システム分）,"1,908 "
総務局,総務部,総務課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 特別旅費,令和２年度旅費の支出（令和３年５月システム分）,640 
総務局,総務部,総務課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度旅費の支出（令和３年５月システム分）,"2,005 "
総務局,総務部,総務課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度旅費の支出（令和３年５月システム分）,200 
総務局,総務部,総務課,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度旅費の支出（令和３年５月システム分）,"38,365 "
総務局,総務部,総務課,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度近接地内旅費の支出について,"20,919 "
総務局,総務部,総務課,令和03年05月28日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,令和２年度システム未払い分（企画計理課）,"2,177 "
総務局,総務部,総務課,令和03年05月28日,一般会計,総務費,総務管理費,総務管理費,旅費 特別旅費,令和２年度システム未払い分（企画計理課）,314 
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月06日,一般会計,総務費,総務管理費,総務管理費,役務費,新聞記事等検索サービスの利用に係る経費の支出,"9,850 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月07日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,自治日報の購入,"25,872 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月07日,一般会計,総務費,総務管理費,総務管理費,報償費,経営目標評価委員会に係る委員会報酬（令和3年3月分）,"33,102 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月10日,一般会計,総務費,総務管理費,総務管理費,役務費,令和3年3月分モバイルルーター使用に係る経費の支出,"48,686 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月11日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,二酸化炭素濃度等測定器の買入れ,"254,100 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月11日,一般会計,総務費,総務管理費,総務管理費,備品購入費,パーテーションの買入れ,"1,584,000 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,オフィス改革実施に係る調査・提案等委託,"589,600 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,清掃・除菌ロボット運用委託,"913,000 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月14日,一般会計,総務費,総務管理費,総務管理費,委託料,オフィス整備に係る移転業務支援委託,"3,462,800 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月14日,一般会計,総務費,総務管理費,総務管理費,役務費,速記業務委託（単価契約）に係る経費の支出（２月分）,"317,625 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入（概算契約）に係る経費（第４四半期分）,"24,750 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入（概算契約）に係る経費（第４四半期分）,"14,446 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約(行革部)(単価契約)(３月分),"42,365 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約(行革部)(単価契約)(３月分),"28,243 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約(行革部)(単価契約)(３月分),"9,414 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約(行革部)(単価契約)(３月分),"14,122 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,保存文書の電子化委託（その２）（単価契約）,"3,032,621 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,契約及び支出関連事務のデジタル化検討支援委託,"26,543,000 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,日経グローカルの購入,"92,400 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,労政時報の購入,"83,600 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,官庁速報の購読に係る経費の支出（第４四半期分）,"132,000 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー料金の支出（令和3年3月分）,"229,126 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（令和３年５月確認分）,"7,604 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（令和３年５月確認分）,"12,067 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（令和３年５月確認分）,"2,549 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（一時宿泊療養施設。２，３月分）,"44,183 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月24日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,NASの借入れ（２）に係る経費の支出,"66,420 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,役務費,令和2年度行革部什器等移動運搬請負に係る経費,"187,000 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,委託料,ｳﾞｧｰﾁｬﾙ相談窓口ｼｽﾃﾑの開発・運営委託（11月分）,"324,457 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,委託料,ｳﾞｧｰﾁｬﾙ相談窓口ｼｽﾃﾑの開発・運営委託（12月分）,"324,457 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,委託料,ｳﾞｧｰﾁｬﾙ相談窓口ｼｽﾃﾑの開発・運営委託（R3.1月分）,"324,457 "
総務局,総務部（旧行政改革推進部）,グループ経営戦略課（旧行政改革課）,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,委託料,ｳﾞｧｰﾁｬﾙ相談窓口ｼｽﾃﾑの開発・運営委託（R3.2月分）,"324,457 "
総務局,人事部,人事課,令和03年05月06日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,海外研修語学力を証明する資格に係る受験料の支給,"623,419 "
総務局,人事部,人事課,令和03年05月10日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「ICカード」の作成（単価契約）代金の支出（3月）,"13,304,335 "
総務局,人事部,人事課,令和03年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,「ICカード」の作成（単価契約）代金の支出（3月）,"2,927,760 "
総務局,人事部,人事課,令和03年05月12日,一般会計,総務費,総務管理費,総務管理費,役務費,総務事務ｾﾝﾀｰにおけるｲﾝﾀｰﾈｯﾄ使用料の支出（３月）,"13,310 "
総務局,人事部,人事課,令和03年05月12日,一般会計,総務費,総務管理費,総務管理費,役務費,総務事務ｾﾝﾀｰにおける電話料金等の支出（4月）,"32,336 "
総務局,人事部,人事課,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,委託料,e庶務事務システム追加開発委託,"49,896,000 "
総務局,人事部,人事課,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,委託料,管理職候補者等の健康診断の委託（単価契約）,"136,125 "
総務局,人事部,人事課,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,令和2年度ﾀｸｼｰﾁｹｯﾄ利用代金の支出,"787,522 "
総務局,人事部,人事課,令和03年05月17日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,令和2年度ﾀｸｼｰﾁｹｯﾄ利用代金の支出,"86,550 "
総務局,人事部,人事課,令和03年05月17日,一般会計,総務費,総務管理費,福利厚生費,使用料及賃借料,令和2年度ﾀｸｼｰﾁｹｯﾄ利用代金の支出,"3,940 "
総務局,人事部,人事課,令和03年05月18日,一般会計,総務費,総務管理費,総務管理費,委託料,人事管理ｼｽﾃﾑ再構築に向けたｼｽﾃﾑのあり方支援検討委託,"14,300,000 "
総務局,人事部,人事課,令和03年05月18日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,Ｒ２海外研修語学能力向上支援に係る支援金の支出,"516,000 "
総務局,人事部,人事課,令和03年05月19日,一般会計,総務費,総務管理費,総務管理費,委託料,e庶務事務システム運用支援委託,"168,462,800 "
総務局,人事部,人事課,令和03年05月19日,一般会計,総務費,総務管理費,総務管理費,委託料,新庶務事務システム開発等委託（その２）,"217,262,320 "
総務局,人事部,人事課,令和03年05月19日,一般会計,総務費,総務管理費,総務管理費,委託料,新庶務事務システム開発等委託（その２）,"69,520 "
総務局,人事部,人事課,令和03年05月19日,一般会計,総務費,区市町村振興費,支庁管理費,委託料,新庶務事務システム開発等委託（その２）,"786,500 "
総務局,人事部,人事課,令和03年05月19日,一般会計,徴税費,徴税管理費,管理費,委託料,新庶務事務システム開発等委託（その３）,"787,600 "
総務局,人事部,人事課,令和03年05月19日,一般会計,生活文化費,生活文化費,管理費,委託料,新庶務事務システム開発等委託（その３）,"314,600 "
総務局,人事部,人事課,令和03年05月19日,一般会計,都市整備費,建築行政費,管理費,委託料,新庶務事務システム開発等委託（その２）,"81,840 "
総務局,人事部,人事課,令和03年05月19日,一般会計,環境費,環境管理費,管理費,委託料,新庶務事務システム開発等委託（その２）,"157,300 "
総務局,人事部,人事課,令和03年05月19日,一般会計,福祉保健費,福祉保健管理費,管理費,委託料,新庶務事務システム開発等委託（その２）,"2,032,800 "
総務局,人事部,人事課,令和03年05月19日,一般会計,産業労働費,産業労働管理費,管理費,委託料,新庶務事務システム開発等委託（その２）,"1,170,620 "
総務局,人事部,人事課,令和03年05月19日,一般会計,土木費,土木管理費,管理費,委託料,新庶務事務システム開発等委託（その２）,"254,760 "
総務局,人事部,人事課,令和03年05月19日,一般会計,教育費,教育指導奨励費,指導施設管理費,委託料,新庶務事務システム開発等委託（その２）,"157,300 "
総務局,人事部,人事課,令和03年05月20日,一般会計,総務費,総務管理費,総務管理費,委託料,職員採用に係るPR活動業務委託,"53,737,000 "
総務局,人事部,人事課,令和03年05月20日,一般会計,総務費,人事委員会費,管理費,委託料,職員採用に係るPR活動業務委託,"49,443,000 "
総務局,人事部,人事課,令和03年05月21日,一般会計,総務費,戦略政策情報推進費,管理費,委託料,年末調整の問合せ対応に係るﾁｬｯﾄﾎﾞｯﾄｻｰﾋﾞｽ提供委託,"6,497,700 "
総務局,人事部,人事課,令和03年05月24日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,令和２年度語学能力向上支援に係る支援金の支出,"637,600 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,令和２年度英語能力向上支援に係る支援金の支出,"3,754,400 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,役務費,退職辞令及び感謝状の筆耕,"154,918 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,庶務事務システム内旅費事務の支出について,"17,452 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,庶務事務システム内旅費事務の支出について,"2,422 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,庶務事務システム内旅費事務の支出について,"5,904 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,庶務事務システム内旅費事務の支出について,"6,504 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,福利厚生費,旅費 普通旅費,庶務事務システム内旅費事務の支出について,"10,424 "
総務局,人事部,人事課,令和03年05月25日,一般会計,総務費,総務管理費,福利厚生費,旅費 特別旅費,庶務事務システム内旅費事務の支出について,712 
総務局,人事部,人事課,令和03年05月26日,一般会計,総務費,総務管理費,総務管理費,委託料,採用管理システムサービス提供委託,"4,853,200 "
総務局,人事部,職員支援課,令和03年05月06日,一般会計,総務費,総務管理費,福利厚生費,工事請負費,職員福生住宅(2)エレベーター改修工事,"3,550,000 "
総務局,人事部,職員支援課,令和03年05月06日,一般会計,総務費,総務管理費,福利厚生費,工事請負費,職員福生住宅(2)エレベーター改修工事,"2,500,000 "
総務局,人事部,職員支援課,令和03年05月07日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,額縁の購入,"143,000 "
総務局,人事部,職員支援課,令和03年05月14日,一般会計,総務費,総務管理費,福利厚生費,負担金補助及交付金,地方公務員災害補償基金電話基本料の支出（2～3月分）,"38,216 "
総務局,人事部,職員支援課,令和03年05月17日,一般会計,総務費,総務管理費,福利厚生費,委託料,職員柏木住宅ほか管理人業務委託に係る経費支出,"315,741 "
総務局,人事部,職員支援課,令和03年05月18日,一般会計,総務費,総務管理費,福利厚生費,負担金補助及交付金,地方公務員災害補償基金光熱水費等の支出,"42,125 "
総務局,人事部,職員支援課,令和03年05月18日,一般会計,総務費,総務管理費,福利厚生費,負担金補助及交付金,東京都総務局職員住宅の補修業務委託に係る経費の精算,"1,898,811 "
総務局,人事部,職員支援課,令和03年05月20日,一般会計,総務費,総務管理費,福利厚生費,委託料,職員双葉町住宅ほかアスベスト調査委託,"2,607,000 "
総務局,人事部,職員支援課,令和03年05月21日,一般会計,総務費,総務管理費,福利厚生費,負担金補助及交付金,令和２年度派遣職員共済費負担金の精算,"1,566,199 "
総務局,人事部,職員支援課,令和03年05月21日,一般会計,教育費,教育管理費,管理費,負担金補助及交付金,令和２年度派遣職員共済費負担金の精算,"2,767,238 "
総務局,人事部,職員支援課,令和03年05月26日,一般会計,総務費,総務管理費,福利厚生費,負担金補助及交付金,知事部局職員健康管理事業交付金の追加交付,"12,549,708 "
総務局,行政部,振興企画課,令和03年05月07日,一般会計,総務費,区市町村振興費,管理費,使用料及賃借料,テレビ会議システムに係るモバイル端末の借入れ,"52,140 "
総務局,行政部,振興企画課,令和03年05月10日,一般会計,総務費,区市町村振興費,管理費,委託料,多摩の魅力発信ﾌﾟﾛｼﾞｪｸﾄ企画運営業務委託,"31,321,986 "
総務局,行政部,振興企画課,令和03年05月10日,一般会計,総務費,区市町村振興費,管理費,使用料及賃借料,テレビ会議システム関連機器等の借入に係る経費,"1,866,150 "
総務局,行政部,振興企画課,令和03年05月10日,一般会計,総務費,区市町村振興費,管理費,委託料,令和2年度普通交付税算定事務の電算処理委託（後期）,"689,333 "
総務局,行政部,振興企画課,令和03年05月11日,一般会計,総務費,区市町村振興費,管理費,委託料,自治体クラウド及び共同処理等基本構想案作成業務委託,"99,000,000 "
総務局,行政部,振興企画課,令和03年05月14日,一般会計,総務費,区市町村振興費,管理費,使用料及賃借料,チケットによるタクシー利用料金の支払いについて,"592,078 "
総務局,行政部,振興企画課,令和03年05月14日,一般会計,総務費,区市町村振興費,管理費,旅費 普通旅費,定日旅費の支出（令和３年３月分）について,"70,107 "
総務局,行政部,振興企画課,令和03年05月14日,一般会計,総務費,区市町村振興費,管理費,旅費 特別旅費,定日旅費の支出（令和３年３月分）について,"1,494 "
総務局,行政部,振興企画課,令和03年05月14日,一般会計,総務費,区市町村振興費,管理費,旅費 普通旅費,近接地外旅費の支出（令和２年度第４四半期派遣職員）,"9,727 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,自治振興費,委託料,小笠原諸島への航空路開設の検討に伴うＰＩ関係委託,"10,615,000 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,自治振興費,委託料,小笠原航空路航空機運航可能性調査委託,"1,453,326 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,管理費,委託料,令和２年度島しょ地域のブランド化支援業務委託,"238,150,000 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,自治振興費,委託料,小笠原TV放送受信設備等整備工事実施設計委託その２,"6,600,000 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,管理費,役務費,オンライン調査サービス（国内アンケート）の利用,"291,500 "
総務局,行政部,振興企画課,令和03年05月17日,一般会計,総務費,区市町村振興費,自治振興費,委託料,小笠原テレビジョン放送設備等運用保守委託,"28,868,400 "
総務局,行政部,振興企画課,令和03年05月18日,一般会計,総務費,区市町村振興費,自治振興費,負担金補助及交付金,令和２年度小笠原諸島離島航路補助金の精算について,"26,490,763 "
総務局,行政部,振興企画課,令和03年05月18日,一般会計,総務費,区市町村振興費,管理費,旅費 普通旅費,R２近接地内旅費の支出（一時宿泊療養施設対応分）,"140,932 "
総務局,行政部,振興企画課,令和03年05月19日,一般会計,総務費,区市町村振興費,管理費,委託料,令和２年度東京宝島事業に係るＰＲ業務委託,"93,295,977 "
総務局,行政部,振興企画課,令和03年05月19日,一般会計,総務費,区市町村振興費,自治振興費,負担金補助及交付金,令和２年度伊豆諸島地域ﾍﾘｺﾐｭｰﾀｰ運賃補助金の確定,"8,279,578 "
