地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,常用労働者／総数（人）,常用労働者／うち男（人）,個人業主及び無給家族従業者（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
2,13203,武蔵野市,1,25,はん用機械器具製造業,1,19,11,19,11,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,26,生産用機械器具製造業,2,22,15,22,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,27,業務用機械器具製造業,1,16,14,16,14,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13203,武蔵野市,1,28,電子部品・デバイス・電子回路製造業,2,25,18,25,18,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13203,武蔵野市,1,29,電気機械器具製造業,3,45,32,45,32,-,21886,26631,72832,31713,2870,527,-,37722,42779,42779,…,…,…,…
2,13203,武蔵野市,1,32,その他の製造業,2,11,9,11,9,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,0,00,総数,64,747,519,747,520,1,314760,375404,943484,693364,224239,6400,5,19476,526990,526990,…,…,…,…
2,13204,三鷹市,1,09,食料品製造業,3,41,21,41,21,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,11,繊維工業,1,5,-,5,-,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,14,パルプ・紙・紙加工品製造業,1,10,5,10,5,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,15,印刷・同関連業,10,114,66,114,66,-,42975,61895,126829,61202,55241,-,5,10381,60126,60126,…,…,…,…
2,13204,三鷹市,1,18,プラスチック製品製造業（別掲を除く）,4,53,30,53,30,-,21246,28809,78992,73854,5138,-,-,-,46465,46465,…,…,…,…
2,13204,三鷹市,1,19,ゴム製品製造業,1,5,-,4,-,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13204,三鷹市,1,24,金属製品製造業,9,101,81,102,82,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,25,はん用機械器具製造業,2,35,28,35,28,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,26,生産用機械器具製造業,9,103,83,103,83,-,40781,34311,109166,90508,18658,-,-,-,69310,69310,…,…,…,…
2,13204,三鷹市,1,27,業務用機械器具製造業,10,92,66,92,66,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13204,三鷹市,1,28,電子部品・デバイス・電子回路製造業,4,44,31,44,31,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13204,三鷹市,1,29,電気機械器具製造業,8,133,101,133,101,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13204,三鷹市,1,31,輸送用機械器具製造業,1,5,4,5,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13204,三鷹市,1,32,その他の製造業,1,6,3,6,3,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13205,青梅市,0,00,総数,191,2288,1482,2275,1475,22,821757,2333844,4090607,3364905,606081,18901,49,100671,1640366,1640366,…,…,…,…
2,13205,青梅市,1,09,食料品製造業,10,156,68,155,67,1,49071,64496,120927,104735,16016,-,-,176,52253,52253,…,…,…,…
2,13205,青梅市,1,10,飲料・たばこ・飼料製造業,1,5,1,5,1,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13205,青梅市,1,11,繊維工業,6,53,16,51,15,2,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13205,青梅市,1,13,家具・装備品製造業,2,10,4,8,3,2,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13205,青梅市,1,14,パルプ・紙・紙加工品製造業,4,64,42,64,42,-,17404,30833,55258,55258,-,-,-,-,22616,22616,…,…,…,…
2,13205,青梅市,1,15,印刷・同関連業,7,71,37,71,37,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13205,青梅市,1,16,化学工業,1,4,3,3,2,1,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13205,青梅市,1,17,石油製品・石炭製品製造業,1,16,13,16,13,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13205,青梅市,1,18,プラスチック製品製造業（別掲を除く）,23,254,150,251,148,3,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13205,青梅市,1,19,ゴム製品製造業,1,19,4,19,4,-,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13205,青梅市,1,21,窯業・土石製品製造業,4,67,62,67,62,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13205,青梅市,1,22,鉄鋼業,4,65,53,65,53,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13205,青梅市,1,23,非鉄金属製造業,3,34,31,34,31,-,19252,15288,38679,8080,30099,-,-,500,21659,21659,…,…,…,…
2,13205,青梅市,1,24,金属製品製造業,27,293,220,292,219,1,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13205,青梅市,1,25,はん用機械器具製造業,6,47,18,47,18,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13205,青梅市,1,26,生産用機械器具製造業,38,472,343,465,339,8,198935,372656,806938,699157,99174,-,-,8607,403862,403862,…,…,…,…
2,13205,青梅市,1,27,業務用機械器具製造業,15,213,142,210,139,3,69571,101756,242967,201702,39563,1624,-,78,132485,132485,…,…,…,…
2,13205,青梅市,1,28,電子部品・デバイス・電子回路製造業,8,100,44,106,50,-,33867,111340,194531,118468,76063,-,-,-,77028,77028,…,…,…,…
2,13205,青梅市,1,29,電気機械器具製造業,16,204,136,206,138,-,74432,109325,318229,247185,56742,7511,-,6791,202629,202629,…,…,…,…
2,13205,青梅市,1,30,情報通信機械器具製造業,5,61,41,61,41,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13205,青梅市,1,31,輸送用機械器具製造業,4,43,30,43,30,-,11907,17444,51101,34003,17098,-,-,-,31164,31164,…,…,…,…
2,13205,青梅市,1,32,その他の製造業,5,37,24,36,23,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13206,府中市,0,00,総数,80,983,674,985,677,3,401376,990157,1945646,1739055,154004,5407,-,47180,888048,888048,…,…,…,…
2,13206,府中市,1,09,食料品製造業,3,64,34,64,34,-,13735,21200,61947,61947,-,-,-,-,37729,37729,…,…,…,…
2,13206,府中市,1,10,飲料・たばこ・飼料製造業,1,4,3,4,3,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13206,府中市,1,11,繊維工業,2,37,5,37,5,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13206,府中市,1,13,家具・装備品製造業,1,16,14,16,14,-,x,x,x,x,-,-,-,-,-,-,…,…,…,…
2,13206,府中市,1,14,パルプ・紙・紙加工品製造業,1,14,11,14,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13206,府中市,1,15,印刷・同関連業,5,43,25,43,25,-,15915,22207,47431,29091,18326,-,-,14,23357,23357,…,…,…,…
2,13206,府中市,1,17,石油製品・石炭製品製造業,1,19,19,19,19,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13206,府中市,1,18,プラスチック製品製造業（別掲を除く）,5,71,44,71,44,-,23719,71911,132488,103687,-,-,-,28801,56090,56090,…,…,…,…
2,13206,府中市,1,19,ゴム製品製造業,1,6,3,6,3,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13206,府中市,1,21,窯業・土石製品製造業,4,47,43,47,43,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13206,府中市,1,23,非鉄金属製造業,3,20,10,20,10,-,5448,2336,10926,3726,7200,-,-,-,7953,7953,…,…,…,…
2,13206,府中市,1,24,金属製品製造業,11,134,101,133,100,1,47909,42153,178028,124145,53883,-,-,-,125810,125810,…,…,…,…
2,13206,府中市,1,25,はん用機械器具製造業,2,19,14,19,14,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13206,府中市,1,26,生産用機械器具製造業,4,38,35,38,35,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13206,府中市,1,27,業務用機械器具製造業,4,42,32,42,32,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13206,府中市,1,28,電子部品・デバイス・電子回路製造業,5,54,27,54,27,-,13997,22275,43877,32543,11334,-,-,-,20002,20002,…,…,…,…
2,13206,府中市,1,29,電気機械器具製造業,17,186,119,186,119,-,76457,93292,214951,172891,40502,689,-,869,115141,115141,…,…,…,…
2,13206,府中市,1,30,情報通信機械器具製造業,7,122,99,125,103,2,66043,125519,287999,279239,8670,-,-,90,150468,150468,…,…,…,…
2,13206,府中市,1,32,その他の製造業,3,47,36,47,36,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13207,昭島市,0,00,総数,85,1053,728,1052,726,5,359947,517574,1302238,971177,217977,20042,197,92845,727308,727308,…,…,…,…
2,13207,昭島市,1,09,食料品製造業,2,25,13,25,13,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,12,木材・木製品製造業（家具を除く）,1,8,5,8,5,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13207,昭島市,1,13,家具・装備品製造業,2,22,20,22,20,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,14,パルプ・紙・紙加工品製造業,3,44,31,44,31,-,13679,8716,121887,38958,2475,-,-,80454,104788,104788,…,…,…,…
2,13207,昭島市,1,15,印刷・同関連業,2,15,8,14,7,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,16,化学工業,1,10,2,10,2,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,18,プラスチック製品製造業（別掲を除く）,1,26,16,26,16,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,21,窯業・土石製品製造業,1,11,10,11,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,23,非鉄金属製造業,3,29,8,29,8,-,5270,4522,14619,9780,4839,-,-,-,9349,9349,…,…,…,…
2,13207,昭島市,1,24,金属製品製造業,14,178,140,175,138,3,57790,71573,154086,61441,92448,-,197,-,76401,76401,…,…,…,…
2,13207,昭島市,1,25,はん用機械器具製造業,5,40,27,40,27,-,14890,18774,43229,28845,12784,1600,-,-,22644,22644,…,…,…,…
2,13207,昭島市,1,26,生産用機械器具製造業,15,194,158,195,158,-,77694,173797,355607,316917,37919,721,-,50,168940,168940,…,…,…,…
2,13207,昭島市,1,27,業務用機械器具製造業,7,116,86,116,86,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13207,昭島市,1,28,電子部品・デバイス・電子回路製造業,4,55,17,55,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,29,電気機械器具製造業,8,92,53,94,55,-,27858,30705,87933,68564,17630,479,-,1260,53082,53082,…,…,…,…
2,13207,昭島市,1,30,情報通信機械器具製造業,1,18,11,18,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13207,昭島市,1,31,輸送用機械器具製造業,9,101,81,102,81,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13207,昭島市,1,32,その他の製造業,6,69,42,68,41,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13208,調布市,0,00,総数,75,851,515,850,514,1,312057,600705,1163021,1016109,94889,6069,-,45954,521161,521161,…,…,…,…
2,13208,調布市,1,09,食料品製造業,5,51,22,51,22,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13208,調布市,1,11,繊維工業,3,38,9,38,9,-,16147,32020,65501,42779,1356,-,-,21366,31002,31002,…,…,…,…
2,13208,調布市,1,13,家具・装備品製造業,3,19,8,19,8,-,7235,4931,15706,13100,2606,-,-,-,9977,9977,…,…,…,…
2,13208,調布市,1,14,パルプ・紙・紙加工品製造業,2,16,11,16,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13208,調布市,1,15,印刷・同関連業,12,156,81,156,81,-,53879,101405,184829,173860,9444,-,-,1525,77372,77372,…,…,…,…
2,13208,調布市,1,18,プラスチック製品製造業（別掲を除く）,3,42,25,42,25,-,21209,26593,37723,37723,-,-,-,-,10306,10306,…,…,…,…
2,13208,調布市,1,21,窯業・土石製品製造業,2,26,25,26,25,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13208,調布市,1,22,鉄鋼業,1,15,11,15,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13208,調布市,1,24,金属製品製造業,3,42,32,42,32,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13208,調布市,1,25,はん用機械器具製造業,4,45,32,44,31,1,13113,26165,48027,34528,2000,6069,-,5430,20274,20274,…,…,…,…
2,13208,調布市,1,26,生産用機械器具製造業,4,55,39,55,39,-,18397,15302,56837,41267,12116,-,-,3454,38475,38475,…,…,…,…
2,13208,調布市,1,27,業務用機械器具製造業,5,50,32,50,32,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13208,調布市,1,28,電子部品・デバイス・電子回路製造業,9,107,69,107,69,-,37937,47896,116892,79879,37013,-,-,-,63905,63905,…,…,…,…
2,13208,調布市,1,29,電気機械器具製造業,10,95,70,95,70,-,31116,36422,98777,91578,6934,-,-,265,57795,57795,…,…,…,…
2,13208,調布市,1,30,情報通信機械器具製造業,2,17,9,17,9,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13208,調布市,1,31,輸送用機械器具製造業,3,45,25,45,25,-,10774,14975,26386,21316,2291,-,-,2779,10566,10566,…,…,…,…
2,13208,調布市,1,32,その他の製造業,4,32,15,32,15,-,13597,10760,34739,32106,2609,-,-,24,22432,22432,…,…,…,…
2,13209,町田市,0,00,総数,96,1226,708,1230,710,-,462443,986711,1861893,1626917,189630,1151,-,44195,821107,821107,…,…,…,…
2,13209,町田市,1,09,食料品製造業,7,93,33,97,35,-,22248,24815,62375,62085,-,-,-,290,34779,34779,…,…,…,…
2,13209,町田市,1,10,飲料・たばこ・飼料製造業,1,6,4,6,4,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13209,町田市,1,11,繊維工業,3,50,16,50,16,-,17124,19745,47618,47618,-,-,-,-,25808,25808,…,…,…,…
2,13209,町田市,1,12,木材・木製品製造業（家具を除く）,1,7,6,7,6,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13209,町田市,1,14,パルプ・紙・紙加工品製造業,2,37,28,37,28,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13209,町田市,1,15,印刷・同関連業,8,76,45,76,45,-,31286,38647,91743,79754,7725,-,-,4264,49163,49163,…,…,…,…
2,13209,町田市,1,16,化学工業,1,8,2,8,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,17,石油製品・石炭製品製造業,1,19,17,19,17,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,18,プラスチック製品製造業（別掲を除く）,9,125,65,125,65,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13209,町田市,1,19,ゴム製品製造業,1,12,5,12,5,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,22,鉄鋼業,2,20,14,20,14,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,23,非鉄金属製造業,2,28,22,28,22,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,24,金属製品製造業,11,143,109,143,109,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,25,はん用機械器具製造業,2,16,9,16,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13209,町田市,1,26,生産用機械器具製造業,8,103,80,103,80,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13209,町田市,1,27,業務用機械器具製造業,5,65,42,65,42,-,49363,70461,263801,261960,1364,299,-,178,189651,189651,…,…,…,…
2,13209,町田市,1,28,電子部品・デバイス・電子回路製造業,8,87,49,87,49,-,20631,26463,75356,58357,16898,-,-,101,45272,45272,…,…,…,…
2,13209,町田市,1,29,電気機械器具製造業,9,162,57,162,57,-,51490,82556,164888,117029,42198,80,-,5581,76234,76234,…,…,…,…
2,13209,町田市,1,30,情報通信機械器具製造業,2,35,13,35,13,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13209,町田市,1,31,輸送用機械器具製造業,4,49,36,49,36,-,15358,22851,47318,39143,7872,151,-,152,22654,22654,…,…,…,…
2,13209,町田市,1,32,その他の製造業,9,85,56,85,56,-,25613,38048,86522,75922,2500,371,-,7729,45002,45002,…,…,…,…
2,13210,小金井市,0,00,総数,13,171,124,171,124,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13210,小金井市,1,09,食料品製造業,2,13,9,13,9,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,11,繊維工業,1,5,4,5,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,14,パルプ・紙・紙加工品製造業,1,16,10,16,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,15,印刷・同関連業,1,4,2,4,2,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13210,小金井市,1,16,化学工業,1,25,12,25,12,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13210,小金井市,1,18,プラスチック製品製造業（別掲を除く）,1,15,12,15,12,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,21,窯業・土石製品製造業,1,6,5,6,5,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,22,鉄鋼業,1,6,4,6,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,26,生産用機械器具製造業,1,15,14,15,14,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13210,小金井市,1,27,業務用機械器具製造業,2,37,26,37,26,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13210,小金井市,1,31,輸送用機械器具製造業,1,29,26,29,26,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13211,小平市,0,00,総数,59,649,405,650,406,1,241328,385673,888775,687976,191388,372,-,9039,466050,466050,…,…,…,…
2,13211,小平市,1,09,食料品製造業,4,39,13,38,12,1,7036,34551,49761,49761,-,-,-,-,14083,14083,…,…,…,…
2,13211,小平市,1,11,繊維工業,3,39,13,39,13,-,5360,5338,19325,10353,8972,-,-,-,12951,12951,…,…,…,…
2,13211,小平市,1,13,家具・装備品製造業,3,20,16,20,16,-,5744,19402,17771,14690,3081,-,-,-,-1510,-1510,…,…,…,…
2,13211,小平市,1,14,パルプ・紙・紙加工品製造業,2,24,13,24,13,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,15,印刷・同関連業,6,75,45,75,45,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13211,小平市,1,16,化学工業,1,7,2,7,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,18,プラスチック製品製造業（別掲を除く）,4,39,21,39,21,-,13469,15881,42638,16875,25353,-,-,410,24776,24776,…,…,…,…
2,13211,小平市,1,19,ゴム製品製造業,1,8,4,8,4,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,21,窯業・土石製品製造業,2,45,35,46,36,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13211,小平市,1,23,非鉄金属製造業,1,20,5,20,5,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,24,金属製品製造業,6,56,37,57,38,-,21725,26774,88238,51259,35379,-,-,1600,56911,56911,…,…,…,…
2,13211,小平市,1,25,はん用機械器具製造業,3,49,32,49,32,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,26,生産用機械器具製造業,9,104,85,104,85,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13211,小平市,1,27,業務用機械器具製造業,1,23,15,23,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,28,電子部品・デバイス・電子回路製造業,5,44,29,44,29,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13211,小平市,1,29,電気機械器具製造業,7,52,37,52,37,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13211,小平市,1,32,その他の製造業,1,5,3,5,3,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13212,日野市,0,00,総数,46,514,339,513,338,1,220025,362713,756026,598313,124081,308,-,33324,364182,364182,…,…,…,…
2,13212,日野市,1,10,飲料・たばこ・飼料製造業,1,7,4,7,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,11,繊維工業,1,4,1,4,1,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,14,パルプ・紙・紙加工品製造業,2,18,9,18,9,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,15,印刷・同関連業,6,48,31,48,31,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,18,プラスチック製品製造業（別掲を除く）,2,16,9,16,9,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,21,窯業・土石製品製造業,2,42,35,42,35,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13212,日野市,1,23,非鉄金属製造業,1,5,2,4,1,1,x,x,x,-,x,-,-,x,x,x,…,…,…,…
2,13212,日野市,1,24,金属製品製造業,5,47,31,47,31,-,15385,12717,43209,42169,1040,-,-,-,28233,28233,…,…,…,…
2,13212,日野市,1,25,はん用機械器具製造業,2,13,10,13,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,26,生産用機械器具製造業,3,22,15,22,15,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13212,日野市,1,27,業務用機械器具製造業,4,96,70,96,70,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13212,日野市,1,28,電子部品・デバイス・電子回路製造業,6,80,40,80,40,-,40569,40667,101842,72909,28933,-,-,-,56644,56644,…,…,…,…
2,13212,日野市,1,29,電気機械器具製造業,4,33,20,33,20,-,13771,26137,55911,51555,4356,-,-,-,27569,27569,…,…,…,…
2,13212,日野市,1,30,情報通信機械器具製造業,3,64,50,64,50,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13212,日野市,1,31,輸送用機械器具製造業,1,5,4,5,4,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13212,日野市,1,32,その他の製造業,3,14,8,14,8,-,6366,4325,16419,14265,-,-,-,2154,11199,11199,…,…,…,…
2,13213,東村山市,0,00,総数,56,635,360,634,359,1,218191,611641,1160478,930542,142447,178,-,87311,503992,503992,…,…,…,…
2,13213,東村山市,1,09,食料品製造業,6,109,55,109,55,-,33159,227539,333294,271043,43,-,-,62208,97921,97921,…,…,…,…
2,13213,東村山市,1,10,飲料・たばこ・飼料製造業,1,29,19,29,19,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,11,繊維工業,2,22,2,22,2,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,13,家具・装備品製造業,1,4,1,4,1,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13213,東村山市,1,14,パルプ・紙・紙加工品製造業,1,16,13,16,13,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,15,印刷・同関連業,6,55,34,55,34,-,14247,16343,54269,21978,32291,-,-,-,35117,35117,…,…,…,…
2,13213,東村山市,1,16,化学工業,2,30,19,30,19,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13213,東村山市,1,18,プラスチック製品製造業（別掲を除く）,7,76,31,76,31,-,36221,43406,123283,121922,1361,-,-,-,73960,73960,…,…,…,…
2,13213,東村山市,1,23,非鉄金属製造業,2,12,9,12,9,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,24,金属製品製造業,5,37,30,37,30,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13213,東村山市,1,26,生産用機械器具製造業,4,40,32,40,32,-,13486,39829,72547,68171,4376,-,-,-,30295,30295,…,…,…,…
2,13213,東村山市,1,27,業務用機械器具製造業,4,29,18,29,18,-,12899,28085,69430,63758,192,-,-,5480,38283,38283,…,…,…,…
2,13213,東村山市,1,28,電子部品・デバイス・電子回路製造業,2,39,18,39,18,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13213,東村山市,1,29,電気機械器具製造業,9,82,55,81,54,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13213,東村山市,1,30,情報通信機械器具製造業,1,14,4,14,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,31,輸送用機械器具製造業,1,10,4,10,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13213,東村山市,1,32,その他の製造業,2,31,16,31,16,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,0,00,総数,19,174,101,175,102,-,56278,89487,263496,238633,x,1430,x,9532,161244,161244,…,…,…,…
2,13214,国分寺市,1,11,繊維工業,2,12,3,12,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,15,印刷・同関連業,4,27,19,27,19,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13214,国分寺市,1,16,化学工業,1,12,4,12,4,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,24,金属製品製造業,1,4,4,4,4,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,26,生産用機械器具製造業,1,9,8,9,8,-,x,x,x,x,-,-,x,-,x,x,…,…,…,…
2,13214,国分寺市,1,27,業務用機械器具製造業,4,40,24,40,24,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,28,電子部品・デバイス・電子回路製造業,1,5,4,5,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,29,電気機械器具製造業,1,16,12,17,13,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13214,国分寺市,1,30,情報通信機械器具製造業,1,4,1,4,1,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13214,国分寺市,1,32,その他の製造業,3,45,22,45,22,-,8597,49682,107638,107638,-,-,-,-,53663,53663,…,…,…,…
2,13215,国立市,0,00,総数,19,223,152,222,151,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13215,国立市,1,09,食料品製造業,5,66,30,66,30,-,21626,21281,53756,46712,-,-,-,7044,30070,30070,…,…,…,…
2,13215,国立市,1,15,印刷・同関連業,1,4,3,4,3,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13215,国立市,1,18,プラスチック製品製造業（別掲を除く）,1,11,10,11,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
