内航船　　,"5,858","2,846,579",23,"11,439",458,"217,149",163,"81,215",295,"135,934",25,"12,467",25,"12,467",-,-,-,-,8,"3,990",8,"3,990",-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
500トン以上　　,634,"400,406",-,-,2,"1,146",2,"1,146",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,500トン以上　　
内航船　　,634,"400,406",-,-,2,"1,146",2,"1,146",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
700トン以上　　,"2,375","1,785,841",29,"21,669",-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,"5,992",8,"5,992",-,-,700トン以上　　
内航船　　,"2,375","1,785,841",29,"21,669",-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,"5,992",8,"5,992",-,-,内航船　　
外航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"1,000トン以上　　",804,"1,072,676",-,-,-,-,-,-,-,-,11,"11,924",11,"11,924",11,"18,887",11,"18,887",53,"59,254",53,"59,254",-,-,"1,000トン以上　　"
内航船　　,776,"1,019,948",-,-,-,-,-,-,-,-,11,"11,924",11,"11,924",11,"18,887",11,"18,887",53,"59,254",53,"59,254",-,-,内航船　　
外航船　　,28,"52,728",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"2,000トン以上　　",961,"2,445,724",-,-,-,-,-,-,-,-,11,"28,798",11,"28,798",-,-,-,-,1,"2,418",1,"2,418",-,-,"2,000トン以上　　"
内航船　　,946,"2,408,757",-,-,-,-,-,-,-,-,11,"28,798",11,"28,798",-,-,-,-,1,"2,418",1,"2,418",-,-,内航船　　
外航船　　,15,"36,967",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"3,000トン以上　　",309,"1,132,161",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,"7,974",2,"7,974",-,-,"3,000トン以上　　"
内航船　　,300,"1,099,533",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,9,"32,628",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,"7,974",2,"7,974",-,-,外航船　　
"4,000トン以上　　",355,"1,715,247",-,-,1,"4,941",1,"4,941",-,-,-,-,-,-,205,"1,023,360",205,"1,023,360",19,"88,317",19,"88,317",-,-,"4,000トン以上　　"
内航船　　,318,"1,543,357",-,-,1,"4,941",1,"4,941",-,-,-,-,-,-,205,"1,023,360",205,"1,023,360",-,-,-,-,-,-,内航船　　
外航船　　,37,"171,890",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,"88,317",19,"88,317",-,-,外航船　　
"5,000トン以上　　",647,"3,558,820",-,-,7,"37,891",7,"37,891",-,-,-,-,-,-,426,"2,347,286",426,"2,347,286",1,"5,658",1,"5,658",-,-,"5,000トン以上　　"
内航船　　,623,"3,427,437",-,-,7,"37,891",7,"37,891",-,-,-,-,-,-,426,"2,347,286",426,"2,347,286",-,-,-,-,-,-,内航船　　
外航船　　,24,"131,383",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,"5,658",1,"5,658",-,-,外航船　　
"6,000トン以上　　",94,"615,175",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,"233,936",35,"233,936",-,-,"6,000トン以上　　"
内航船　　,30,"197,348",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,64,"417,827",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,"233,936",35,"233,936",-,-,外航船　　
"7,000トン以上　　",396,"2,936,140",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97,"717,362",97,"717,362",-,-,"7,000トン以上　　"
内航船　　,117,"887,322",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,279,"2,048,818",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97,"717,362",97,"717,362",-,-,外航船　　
"8,000トン以上　　",196,"1,657,295",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88,"730,161",88,"730,161",-,-,"8,000トン以上　　"
内航船　　,39,"314,223",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,157,"1,343,072",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88,"730,161",88,"730,161",-,-,外航船　　
"9,000トン以上　　","2,211","21,635,904",-,-,3,"29,871",3,"29,871",-,-,-,-,-,-,-,-,-,-,646,"6,299,093",524,"5,091,459",-,-,"9,000トン以上　　"
内航船　　,272,"2,680,917",-,-,3,"29,871",3,"29,871",-,-,-,-,-,-,-,-,-,-,122,"1,207,634",-,-,-,-,内航船　　
外航船　　,"1,939","18,954,987",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,524,"5,091,459",524,"5,091,459",-,-,外航船　　
"10,000トン以上　　","2,943","39,730,645",-,-,53,"751,317",53,"751,317",-,-,-,-,-,-,63,"695,205",63,"695,205",760,"10,584,000",93,"1,640,979",32,"435,962","10,000トン以上　　"
内航船　　,"2,161","26,261,165",-,-,53,"751,317",53,"751,317",-,-,-,-,-,-,63,"695,205",63,"695,205",635,"8,507,059",-,-,-,-,内航船　　
外航船　　,782,"13,469,480",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125,"2,076,941",93,"1,640,979",32,"435,962",外航船　　
"20,000トン以上　　",590,"15,607,352",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"20,000トン以上　　"
内航船　　,3,"76,536",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,587,"15,530,816",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"30,000トン以上　　",288,"9,916,089",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,288,"9,916,089",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"40,000トン以上　　",347,"14,781,603",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"40,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,347,"14,781,603",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"50,000トン以上　　",177,"9,585,000",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"50,000トン以上　　"
内航船　　,2,"100,284",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,175,"9,484,716",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
"60,000トン以上　　",515,"47,688,857",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"60,000トン以上　　"
内航船　　,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,内航船　　
外航船　　,515,"47,688,857",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,外航船　　
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
