時点,総数,中華人民共和国,大韓民国,フィリピン,ベトナム,アメリカ合衆国,台湾,インドネシア,ネパール,ブラジル,タイ,モンゴル,ミャンマー,英国,ニュージーランド,ロシア,ウズベキスタン,インド,マレーシア,カナダ,バングラデシュ,エジプト,フランス,オーストラリア,ペルー,カンボジア,イラン,イタリア,朝鮮,スリランカ,ガーナ,アフガニスタン,トルコ,ポーランド,ラオス,シンガポール,メキシコ,シリア,カザフスタン,コロンビア,ドイツ,スペイン,ウクライナ,パキスタン,タジキスタン,ルーマニア,アルゼンチン,ジャマイカ,チェコ,ハンガリー,ナイジェリア,フィンランド,コンゴ民主共和国,フィジー,モロッコ,シエラレオネ,南アフリカ共和国,ブルガリア,セネガル,チリ,リトアニア,リベリア,トンガ,カメルーン,ジョージア,アルジェリア,アイルランド,ウガンダ,ケニア,チュニジア,ベラルーシ,スイス,スロバキア,デンマーク,トルクメニスタン,ベナン,ボスニア・ヘルツェゴビナ,サモア,ルワンダ,エクアドル,キルギス,オランダ,パラグアイ,ブルンジ,モザンビーク,イエメン,エチオピア,エルサルバドル,ザンビア,ジンバブエ,ドミニカ共和国,パラオ,ベルギー,ボツワナ,レバノン,無国籍,空欄,ガボン,タンザニア,ブータン,ボリビア,マダガスカル,モルドバ,キプロス,コートジボワール,アゼルバイジャン,ナミビア,セルビアモンテネグロ,ソビエト連邦,チェコスロバキア,ギリシャ,スウェーデン,エストニア,オーストリア,サウジアラビア,スロベニア,ノルウェー,ハイチ,パナマ,ポルトガル,ラトビア,アイスランド,アルバニア,アルメニア,アンゴラ,イスラエル,イラク,ウルグアイ,カーボベルデ,ガンビア,北マケドニア,ギニア,キューバ,キリバス,グアテマラ,グレナダ,クロアチア,コスタリカ,スーダン,セルビア,セントビンセント,ソロモン,チャド,トーゴ,ドミニカ,トリニダード・トバゴ,ナウル,ニカラグア,バーレーン,バヌアツ,パプアニューギニア,バルバドス,パレスチナ,東ティモール,ブルキナファソ,ブルネイ,ベネズエラ,ホンジュラス,マーシャル,マラウイ,マルタ,ミクロネシア,モーリシャス,モーリタニア,モルデイブ,ヨルダン,リヒテンシュタイン,ルクセンブルク,その他,大韓民国・朝鮮
1988/1/1,1491,206,…,103,6,289,0,5,0,19,18,2,1,17,8,0,0,2,22,14,1,0,10,16,2,0,1,5,0,3,0,0,0,1,0,15,5,0,0,3,4,1,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,…,0,0,7,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,670
1989/1/1,1664,331,…,117,6,290,0,20,2,19,22,2,0,14,6,0,0,3,17,17,0,0,9,11,0,0,3,4,0,2,0,0,0,1,2,12,3,0,0,3,2,1,0,7,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,…,0,0,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,701
1990/1/1,1734,335,…,131,3,271,0,29,3,38,29,2,0,19,7,0,0,5,20,16,2,0,11,13,1,5,3,4,0,2,2,0,1,4,2,8,5,0,0,1,2,2,0,6,0,0,3,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,0,…,0,0,6,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,707
1991/1/1,1924,417,…,156,4,284,0,30,1,75,31,2,0,20,5,0,0,2,25,22,3,0,12,10,4,5,2,5,0,6,4,1,0,2,2,11,4,0,0,1,9,1,0,6,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,4,0,1,1,0,1,0,2,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,…,0,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,714
1992/1/1,2309,486,…,233,6,301,0,36,5,156,24,3,0,34,5,0,0,3,35,23,4,0,9,17,19,5,7,5,0,7,7,1,1,2,4,14,2,0,0,1,10,1,0,9,0,0,5,0,0,0,4,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,5,0,1,3,0,1,0,2,0,6,0,2,1,0,0,3,5,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,0,…,0,3,7,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,765
1993/1/1,2432,559,…,197,1,309,0,35,4,208,29,3,0,37,9,0,0,8,43,20,12,4,7,19,20,5,12,6,0,11,8,0,1,0,4,11,1,0,0,3,10,1,0,8,0,0,4,0,0,2,4,1,0,2,2,0,0,1,0,4,0,0,0,0,0,0,5,0,0,5,0,2,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,…,0,3,9,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,754
1994/1/1,2550,658,…,203,10,317,0,26,3,207,25,5,1,30,7,6,0,6,36,19,15,4,3,15,37,10,26,4,0,8,8,0,1,0,3,12,2,0,0,3,11,1,0,11,0,2,1,0,3,2,6,1,0,1,3,0,0,2,1,3,0,0,0,0,0,0,4,0,0,6,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,…,0,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,748
1995/1/1,2498,639,…,241,9,295,0,32,4,171,20,5,2,39,15,0,0,10,22,25,19,0,3,18,31,7,21,3,0,11,7,0,1,1,3,12,2,0,0,4,10,1,0,13,0,2,3,0,0,2,6,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,1,2,0,0,0,0,0,…,0,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,749
1996/1/1,2595,668,…,252,8,303,0,35,4,174,27,8,4,31,10,3,0,6,22,28,14,0,4,14,30,8,27,3,0,12,5,0,2,1,3,18,2,0,0,7,5,1,2,17,0,2,3,0,0,5,5,1,0,4,2,0,0,1,2,3,0,0,0,0,0,0,1,0,1,4,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,1,0,1,1,0,0,0,0,0,…,0,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,768
1997/1/1,2794,743,…,303,11,315,0,48,3,164,23,3,4,33,19,3,0,8,34,30,15,0,7,17,41,7,34,3,0,13,6,0,1,1,4,21,2,0,0,10,6,2,0,13,0,3,5,0,0,6,9,1,0,4,4,0,0,3,4,4,0,0,0,0,0,1,1,1,1,5,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,…,0,1,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,765
1998/1/1,2946,788,…,332,17,305,0,43,6,185,24,3,7,43,13,5,0,11,34,28,19,1,9,24,40,6,27,5,0,17,5,1,3,1,3,22,3,0,0,9,5,3,0,13,0,4,6,0,0,11,9,2,0,6,2,0,0,3,2,3,0,0,1,2,0,0,1,0,1,3,0,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,1,0,1,6,0,0,0,0,0,…,0,1,5,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,787
1999/1/1,3058,853,…,362,15,289,0,63,7,171,35,11,9,47,15,13,0,7,40,24,23,0,8,19,33,4,15,4,0,18,5,1,1,1,3,24,2,0,0,7,8,2,0,12,0,3,1,0,1,11,10,2,0,7,5,0,1,5,0,1,0,0,0,0,0,2,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,2,4,0,1,0,1,0,0,0,0,0,0,…,0,1,3,2,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,818
2000/1/1,3221,935,…,413,21,280,0,68,5,166,38,6,8,38,20,10,2,6,38,26,17,3,9,22,28,4,15,5,0,14,5,1,3,1,3,21,3,1,0,10,13,2,0,12,0,3,3,0,1,6,14,2,0,7,5,1,3,5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,2,4,0,1,0,1,0,0,0,0,0,0,…,0,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,857
2001/1/1,3403,960,…,468,25,277,0,62,8,157,48,5,6,47,22,11,3,9,35,32,15,5,12,34,24,4,17,5,0,17,7,1,7,3,3,18,2,1,0,12,12,3,0,15,0,7,3,0,3,7,10,2,0,5,5,1,3,5,0,2,0,0,0,0,0,1,1,1,0,1,0,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,3,0,2,3,0,1,2,0,0,0,0,0,0,0,…,0,1,…,1,2,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911
2002/1/1,3628,1077,…,452,39,288,0,56,6,152,61,17,4,44,25,16,2,19,39,35,14,3,12,34,26,5,15,4,0,17,7,0,5,3,2,16,1,1,0,12,9,3,0,17,0,11,5,2,4,7,10,2,0,3,6,1,1,5,2,2,0,0,0,0,0,1,1,0,2,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,2,3,0,1,0,0,0,0,0,0,0,0,…,0,1,…,1,3,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,986
2003/1/1,3734,1150,…,487,42,307,0,57,2,129,50,32,10,52,20,16,2,26,27,41,21,1,11,31,25,8,17,4,0,19,6,0,3,4,8,14,2,1,0,14,7,1,4,16,0,12,4,1,5,8,11,1,0,2,1,1,1,7,1,0,0,0,1,0,0,1,0,0,2,0,0,3,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,2,2,0,1,1,0,1,0,0,0,0,0,…,0,…,…,1,1,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,976
2004/1/1,3836,1196,…,515,49,281,0,66,4,109,60,34,11,54,21,17,3,41,23,46,19,6,14,38,28,8,15,4,0,15,10,7,2,5,10,15,3,1,4,13,12,2,4,15,0,10,3,1,7,8,10,1,0,3,3,1,1,5,1,1,0,0,2,0,0,1,0,0,1,0,0,2,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,3,0,2,1,0,1,0,0,1,0,0,0,0,0,…,0,…,…,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,967
2005/1/1,4038,1239,…,527,50,294,0,83,8,121,72,27,11,64,31,15,6,68,26,54,22,11,16,44,23,8,20,5,0,20,13,9,2,5,11,14,5,1,2,13,13,4,3,18,0,12,3,2,7,8,5,2,0,3,6,1,1,5,2,2,0,0,2,0,0,2,0,0,1,0,0,4,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,…,1,…,…,2,4,0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,956
2006/1/1,4211,1300,…,535,60,300,0,89,8,113,77,27,17,61,42,19,8,94,32,37,22,9,19,36,21,6,11,8,0,25,12,11,2,5,8,14,4,1,0,13,12,3,5,18,0,7,3,2,6,5,7,1,0,1,2,1,1,4,1,0,0,0,2,0,1,2,1,0,1,0,1,6,0,1,0,0,2,0,0,0,3,2,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,1,3,0,0,1,0,0,0,0,…,1,…,…,1,2,0,1,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1033
2007/1/1,4199,1280,…,489,56,287,0,69,11,83,87,44,20,61,39,22,11,80,32,45,24,16,16,26,18,7,18,14,0,23,11,16,7,5,10,14,5,2,2,12,15,7,8,17,0,8,3,2,8,6,5,2,1,0,3,1,0,3,1,1,1,0,2,0,2,1,0,0,0,0,2,1,0,1,0,0,2,1,1,0,2,2,1,0,0,0,0,0,1,0,1,1,4,0,2,1,0,1,1,1,1,1,0,0,0,1,…,0,…,…,1,2,0,0,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1090
2008/1/1,4372,1384,…,477,52,311,0,70,13,81,90,31,21,56,35,27,24,64,39,48,25,14,16,23,18,13,20,15,0,19,10,21,10,4,9,14,5,4,0,9,18,8,9,18,0,8,7,1,5,3,5,2,0,4,3,1,0,8,1,0,0,0,4,0,1,1,1,1,1,2,0,4,0,1,1,0,0,0,0,0,2,2,1,0,1,0,0,1,3,0,0,1,2,0,2,2,0,1,0,0,1,1,0,0,0,2,…,0,…,…,1,3,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1141
2009/1/1,4403,1489,…,446,53,292,0,75,21,94,94,40,23,68,37,37,16,61,30,40,25,8,15,25,18,18,20,17,0,12,8,30,7,6,11,13,5,1,3,10,25,12,8,13,0,5,2,1,3,4,3,2,0,3,3,0,2,3,1,2,0,0,9,0,1,1,2,1,0,1,0,6,0,1,0,0,0,0,0,0,3,2,0,0,1,0,0,3,3,0,0,1,2,0,1,5,0,1,0,0,1,1,0,1,0,0,…,1,…,…,1,0,0,3,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1077
2010/1/1,4544,1598,…,470,63,281,0,76,29,90,100,49,26,72,40,36,25,35,29,35,23,9,26,30,18,16,19,21,0,11,10,46,5,11,7,11,6,2,1,7,20,10,9,8,0,8,1,0,6,2,2,2,0,1,1,0,4,4,0,1,3,0,8,0,2,1,3,0,2,2,0,6,0,2,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,1,0,0,0,0,…,…,…,…,0,3,0,3,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1064
2011/1/1,4475,1658,…,466,64,262,0,70,35,77,111,30,30,54,31,34,17,40,30,28,25,4,22,32,17,9,20,19,0,10,11,39,5,8,6,12,7,1,0,4,15,17,7,9,0,10,0,0,6,2,1,4,0,0,1,0,4,6,0,1,7,0,2,0,0,1,2,0,0,1,1,7,0,1,1,0,0,1,0,0,0,3,1,0,3,1,1,0,0,0,0,1,2,0,1,4,0,0,0,1,0,0,0,0,0,1,…,…,…,…,0,2,1,1,0,3,0,0,1,3,0,0,0,2,0,1,1,0,0,0,3,1,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1033
2012/1/1,4279,1585,…,452,74,254,0,73,39,75,104,34,36,41,34,35,18,41,31,33,23,8,18,29,17,7,21,23,0,14,9,39,3,6,7,14,7,0,0,6,13,14,9,8,0,7,0,0,5,2,1,1,0,0,1,0,6,4,0,0,3,0,0,0,1,1,2,0,0,1,1,7,1,0,0,0,0,1,0,0,1,6,1,0,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,…,…,…,…,0,3,0,2,0,3,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,1,1,0,1,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932
2013/1/1,4106,1441,…,445,61,232,79,74,37,67,85,33,36,39,35,38,16,53,34,30,18,4,16,30,19,10,24,14,0,14,11,30,6,7,6,15,6,2,0,7,11,8,6,11,1,8,2,1,5,3,1,0,0,0,3,0,6,5,1,0,3,0,0,0,1,1,5,2,0,1,3,6,3,0,0,0,0,1,1,0,2,3,1,0,3,1,0,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,…,…,…,…,0,3,0,1,0,2,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894
2014/1/1,4110,1467,…,457,88,226,113,78,49,72,81,24,31,34,41,36,20,48,26,31,14,15,20,23,15,10,15,22,0,12,12,18,3,5,6,18,7,4,0,9,11,10,5,7,3,8,3,0,7,3,1,0,0,1,2,1,2,5,1,1,3,0,0,0,0,1,3,2,0,2,2,5,1,0,0,0,0,1,1,0,0,4,1,0,3,1,0,0,0,0,1,1,3,0,1,1,1,0,0,0,1,0,0,0,0,0,…,…,…,…,1,4,0,1,0,2,1,0,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,826
2015/1/1,4277,1504,…,472,117,234,131,81,60,66,85,31,31,34,39,40,19,52,27,34,25,24,20,29,18,10,20,29,0,6,15,15,3,10,7,12,5,5,5,6,14,8,6,7,2,7,5,1,5,1,1,1,1,1,3,1,5,3,3,2,4,0,0,0,0,1,1,2,2,2,3,6,1,0,0,0,1,2,0,1,1,1,1,0,1,1,1,1,0,0,0,1,5,0,2,2,5,0,1,0,1,0,0,0,0,0,…,…,…,…,0,3,0,3,1,3,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,807
2016/1/1,4468,1525,…,486,170,241,170,85,57,73,95,28,27,43,38,37,23,44,27,29,33,28,27,31,19,19,20,31,0,8,14,22,7,7,11,18,7,5,5,7,14,9,9,10,0,8,5,1,6,1,1,1,1,1,4,3,6,4,3,2,3,0,0,0,0,1,1,3,3,1,2,6,1,1,0,0,1,2,0,1,1,5,1,0,2,1,1,0,0,3,0,1,2,0,1,1,3,0,1,0,1,0,0,0,0,1,…,…,…,…,0,4,0,2,1,2,0,0,1,0,0,1,0,3,0,2,1,1,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,782
2017/1/1,4676,1623,…,493,175,237,183,111,78,79,100,23,34,45,20,34,37,41,33,31,18,31,27,38,19,21,21,30,0,17,13,23,7,7,9,15,10,4,5,10,14,14,9,7,0,9,8,1,5,2,1,0,1,1,3,3,3,6,1,3,4,3,0,0,0,2,4,0,2,2,4,9,1,1,1,1,1,1,0,1,3,2,1,0,2,1,1,0,0,1,0,1,2,0,1,1,4,0,2,0,0,0,0,0,0,2,…,…,…,…,0,5,2,2,1,0,0,0,0,3,1,1,0,1,0,1,1,1,1,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,790
2018/1/1,4940,1668,…,511,215,236,202,128,79,90,106,33,40,50,14,39,43,33,35,30,18,30,33,32,24,30,26,28,0,26,13,11,6,8,12,11,11,7,3,12,21,14,9,7,4,10,2,5,6,4,2,0,1,2,2,2,10,8,2,6,4,3,0,1,0,1,11,2,2,3,5,9,1,2,1,1,1,1,1,1,2,6,1,0,2,1,1,1,1,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,…,…,…,…,1,2,2,3,1,1,1,0,0,4,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,828
2019/1/1,5302,1809,814,536,269,264,218,139,97,97,103,53,43,32,12,49,49,54,41,31,27,22,39,28,22,31,21,25,27,22,15,13,10,5,16,14,13,12,6,11,21,17,8,10,4,9,8,4,6,8,5,1,2,3,2,2,4,3,1,5,5,3,0,0,1,2,5,1,1,2,4,7,3,1,4,1,1,1,3,0,0,3,1,1,3,1,0,1,1,5,0,1,2,0,1,4,0,0,0,0,0,1,0,0,0,1,…,…,…,…,1,4,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,…
2020/1/1,5604,1858,854,555,373,268,215,154,94,102,103,60,45,41,24,56,46,48,41,33,31,36,42,29,23,22,25,31,23,20,17,13,16,9,17,13,11,14,5,11,19,15,10,9,8,5,7,4,8,6,4,4,6,3,3,2,1,5,1,4,3,3,1,1,1,1,8,2,2,3,3,8,3,2,4,1,2,1,2,0,1,2,1,0,2,1,2,1,1,3,0,1,4,1,1,1,0,0,0,0,0,2,1,0,0,1,…,…,…,…,1,5,2,2,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,…
2021/1/1,5312,1793,787,548,381,270,193,146,93,87,85,70,44,42,25,49,35,40,39,29,26,28,35,28,22,20,20,17,22,18,17,10,16,7,13,13,12,10,8,8,11,11,9,8,9,6,5,5,8,7,6,4,6,4,4,3,1,7,5,5,3,3,2,1,1,1,5,4,3,3,3,2,2,2,2,2,2,1,1,0,0,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,…,…,…,…,3,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,…
2022/1/1,5106,1670,733,551,371,263,177,152,86,84,81,69,53,43,43,40,39,35,35,34,33,27,26,24,23,22,21,21,20,18,17,15,14,14,13,12,12,11,11,10,9,8,8,8,7,7,7,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/1,5665,1688,775,576,442,274,190,165,97,85,96,79,77,58,44,46,42,50,32,32,35,44,54,28,20,31,22,30,19,24,13,74,21,11,19,14,14,12,15,12,27,19,22,11,14,10,8,5,10,6,7,6,4,5,5,6,8,3,6,3,5,3,2,7,2,1,6,4,1,2,1,7,3,3,4,1,2,2,5,1,2,5,1,0,1,2,0,0,3,2,1,1,1,0,1,2,1,1,0,1,1,1,0,1,1,2,1,0,0,0,0,4,0,2,0,1,3,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
