1985(4/1_6/30),15487,8007,7480,8369,4333,4036,…,…,…,…,…,…,…,…,…,…,…,…,147,94,53,84,47,37,6,1,5,30,7,23,9,5,4,9,7,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,640,378,262,332,186,146,486,248,238,136,65,71,22,15,7,4,2,2,…,…,…,…,…,…,17,8,9,2,0,2,1479,804,675,504,346,158,…,…,…,…,…,…,…,…,…,…,…,…,2462,1562,900,766,492,274,148,89,59,31,19,12,344,189,155,110,64,46,99,51,48,49,30,19,…,…,…,…,…,…,19,13,6,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,81,34,47,42,18,24,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,19,11,8,17,11,6,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,227,124,103,32,22,10,136,125,11,104,95,9,…,…,…,…,…,…,…,…,…,…,…,…,2950,1349,1601,3193,1466,1727,…,…,…,…,…,…,…,…,…,…,…,…,87,35,52,7,1,6,…,…,…,…,…,…,15376,7927,7449,8353,4327,4026,6305,3104,3201,3252,1710,1542,7978,4231,3747,4721,2386,2335,…,…,…,…,…,…,…,…,…,…,…,…,600,341,259,533,209,324,70,43,27,38,21,17
1986(4/1_6/30),14924,7606,7318,8460,4379,4081,…,…,…,…,…,…,…,…,…,…,…,…,146,88,58,101,66,35,19,6,13,12,4,8,22,17,5,7,6,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,595,348,247,295,166,129,508,256,252,188,100,88,31,17,14,9,6,3,…,…,…,…,…,…,26,14,12,1,1,0,1176,656,520,448,293,155,…,…,…,…,…,…,…,…,…,…,…,…,2310,1421,889,831,514,317,109,64,45,50,40,10,236,127,109,76,43,33,162,95,67,17,9,8,…,…,…,…,…,…,38,15,23,10,3,7,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,78,34,44,84,47,37,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,18,14,4,27,14,13,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,209,105,104,124,62,62,115,103,12,155,130,25,…,…,…,…,…,…,…,…,…,…,…,…,2875,1276,1599,3453,1592,1861,…,…,…,…,…,…,…,…,…,…,…,…,58,30,28,97,50,47,…,…,…,…,…,…,14907,7596,7311,8494,4401,4093,6170,3081,3089,3683,1894,1789,7609,3924,3685,4248,2164,2084,…,…,…,…,…,…,…,…,…,…,…,…,818,459,359,761,385,376,67,42,25,27,12,15
1987(4/1_6/30),14134,7206,6928,8098,4244,3854,…,…,…,…,…,…,…,…,…,…,…,…,161,108,53,96,48,48,16,3,13,23,4,19,19,10,9,11,9,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,546,282,264,321,193,128,421,231,190,152,67,85,16,7,9,10,6,4,…,…,…,…,…,…,31,11,20,1,0,1,1341,683,658,486,319,167,…,…,…,…,…,…,…,…,…,…,…,…,1968,1232,736,764,502,262,112,56,56,25,12,13,239,110,129,83,52,31,69,43,26,51,40,11,…,…,…,…,…,…,20,11,9,1,0,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,75,34,41,27,12,15,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,30,13,17,26,16,10,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,233,131,102,132,72,60,134,124,10,129,121,8,…,…,…,…,…,…,…,…,…,…,…,…,2995,1297,1698,3227,1522,1705,…,…,…,…,…,…,…,…,…,…,…,…,88,32,56,17,5,12,…,…,…,…,…,…,14096,7175,6921,8018,4163,3855,6364,3133,3231,3349,1787,1562,6374,3330,3044,4438,2287,2151,…,…,…,…,…,…,…,…,…,…,…,…,648,346,302,641,372,269,60,33,27,18,10,8
1988(4/1_6/30),13531,6878,6653,7687,4012,3675,…,…,…,…,…,…,…,…,…,…,…,…,120,74,46,81,47,34,14,9,5,21,7,14,17,10,7,4,3,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,665,350,315,307,166,141,363,190,173,118,63,55,22,9,13,6,2,4,…,…,…,…,…,…,49,19,30,3,1,2,1159,611,548,370,245,125,…,…,…,…,…,…,…,…,…,…,…,…,2068,1324,744,667,400,267,80,43,37,16,14,2,277,144,133,76,43,33,37,22,15,11,8,3,…,…,…,…,…,…,12,7,5,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,72,42,30,46,20,26,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,32,18,14,22,11,11,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,217,116,101,101,69,32,100,95,5,73,67,6,…,…,…,…,…,…,…,…,…,…,…,…,3081,1360,1721,3199,1502,1697,…,…,…,…,…,…,…,…,…,…,…,…,53,18,35,64,31,33,…,…,…,…,…,…,13504,6871,6633,7662,3999,3663,5998,2925,3073,3628,1827,1801,6238,3300,2938,3397,1810,1587,…,…,…,…,…,…,…,…,…,…,…,…,585,304,281,591,336,255,51,29,22,7,4,3
1989(4/1_6/30),13056,6667,6389,7044,3699,3345,…,…,…,…,…,…,…,…,…,…,…,…,152,93,59,156,87,69,33,19,14,20,7,13,12,7,5,1,1,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,417,233,184,245,131,114,462,239,223,155,75,80,10,7,3,7,1,6,…,…,…,…,…,…,36,22,14,6,5,1,1043,539,504,204,129,75,…,…,…,…,…,…,…,…,…,…,…,…,1683,1102,581,572,340,232,96,60,36,7,4,3,262,136,126,91,55,36,36,22,14,22,11,11,…,…,…,…,…,…,26,17,9,2,1,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,74,43,31,55,28,27,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,27,15,12,30,14,16,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,189,119,70,81,38,43,127,122,5,64,58,6,…,…,…,…,…,…,…,…,…,…,…,…,3063,1326,1737,3118,1499,1619,…,…,…,…,…,…,…,…,…,…,…,…,29,10,19,155,81,74,…,…,…,…,…,…,13065,6662,6403,7075,3717,3358,5711,2835,2876,3328,1705,1623,6060,3137,2923,3331,1761,1570,…,…,…,…,…,…,…,…,…,…,…,…,735,371,364,424,194,230,54,35,19,18,7,11
1990(4/1_6/30),12698,6480,6218,6638,3439,3199,…,…,…,…,…,…,…,…,…,…,…,…,197,110,87,145,89,56,32,11,21,39,9,30,13,9,4,1,1,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,376,217,159,215,117,98,460,203,257,80,40,40,16,8,8,12,8,4,…,…,…,…,…,…,25,14,11,3,1,2,1260,657,603,234,163,71,…,…,…,…,…,…,…,…,…,…,…,…,2236,1425,811,630,404,226,107,68,39,21,15,6,291,145,146,78,52,26,26,15,11,12,8,4,…,…,…,…,…,…,19,14,5,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,76,40,36,35,18,17,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,39,16,23,35,19,16,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,151,86,65,57,27,30,105,103,2,78,76,2,…,…,…,…,…,…,…,…,…,…,…,…,3343,1514,1829,2944,1392,1552,…,…,…,…,…,…,…,…,…,…,…,…,59,9,50,59,27,32,…,…,…,…,…,…,12693,6477,6216,6614,3428,3186,5743,2823,2920,3015,1561,1454,5733,3080,2653,3102,1564,1538,…,…,…,…,…,…,…,…,…,…,…,…,846,420,426,522,274,248,71,47,24,16,9,7
1991(4/1_6/30),12223,6237,5986,6407,3363,3044,…,…,…,…,…,…,…,…,…,…,…,…,125,79,46,77,44,33,33,13,20,46,8,38,20,16,4,5,4,1,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,426,249,177,241,131,110,317,169,148,85,49,36,11,7,4,3,2,1,…,…,…,…,…,…,44,21,23,5,3,2,804,451,353,276,178,98,…,…,…,…,…,…,…,…,…,…,…,…,1754,1093,661,633,406,227,50,26,24,16,12,4,233,130,103,42,21,21,220,144,76,25,14,11,…,…,…,…,…,…,12,8,4,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,77,37,40,51,31,20,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,38,17,21,29,15,14,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,309,177,132,21,7,14,95,91,4,66,63,3,…,…,…,…,…,…,…,…,…,…,…,…,2952,1303,1649,3122,1508,1614,…,…,…,…,…,…,…,…,…,…,…,…,64,27,37,47,16,31,…,…,…,…,…,…,12209,6238,5971,6378,3347,3031,5408,2745,2663,2896,1558,1338,5374,2760,2614,2970,1491,1479,…,…,…,…,…,…,…,…,…,…,…,…,845,432,413,530,295,235,51,34,17,18,10,8
1992(4/1_6/30),11998,6141,5857,6085,3124,2961,…,…,…,…,…,…,…,…,…,…,…,…,165,87,78,144,78,66,10,4,6,26,8,18,12,7,5,6,4,2,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,486,291,195,275,130,145,290,153,137,63,25,38,9,4,5,13,9,4,…,…,…,…,…,…,27,17,10,6,5,1,652,368,284,275,211,64,…,…,…,…,…,…,…,…,…,…,…,…,1940,1277,663,500,296,204,36,17,19,7,4,3,231,112,119,54,32,22,100,67,33,76,41,35,…,…,…,…,…,…,13,8,5,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,81,35,46,45,25,20,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,32,13,19,37,18,19,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,234,123,111,24,12,12,113,105,8,145,141,4,…,…,…,…,…,…,…,…,…,…,…,…,2923,1310,1613,3202,1521,1681,…,…,…,…,…,…,…,…,…,…,…,…,7,5,2,26,3,23,…,…,…,…,…,…,11874,6167,5707,6055,3112,2943,5491,2794,2697,2710,1441,1269,4830,2563,2267,2590,1233,1357,…,…,…,…,…,…,…,…,…,…,…,…,764,391,373,434,228,206,23,13,10,21,14,7
1993(4/1_6/30),11706,6035,5671,5833,2990,2843,…,…,…,…,…,…,…,…,…,…,…,…,189,111,78,88,46,42,7,2,5,20,7,13,11,8,3,8,4,4,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,429,250,179,142,82,60,258,135,123,68,50,18,12,6,6,21,2,19,…,…,…,…,…,…,15,11,4,5,3,2,717,394,323,219,158,61,…,…,…,…,…,…,…,…,…,…,…,…,1912,1234,678,693,417,276,24,12,12,21,13,8,216,119,97,50,23,27,84,46,38,57,31,26,…,…,…,…,…,…,9,6,3,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,70,29,41,49,30,19,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,33,14,19,17,6,11,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,273,161,112,93,49,44,118,113,5,54,53,1,…,…,…,…,…,…,…,…,…,…,…,…,3139,1458,1681,2925,1312,1613,…,…,…,…,…,…,…,…,…,…,…,…,27,12,15,72,34,38,…,…,…,…,…,…,11689,6062,5627,5863,3009,2854,5271,2764,2507,2302,1157,1145,4975,2526,2449,2745,1406,1339,…,…,…,…,…,…,…,…,…,…,…,…,800,398,402,497,237,260,41,23,18,24,11,13
1994(4/1_6/30),11175,5775,5400,5600,2826,2774,…,…,…,…,…,…,…,…,…,…,…,…,253,142,111,109,55,54,6,1,5,19,3,16,11,10,1,5,5,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,500,297,203,110,62,48,252,139,113,87,44,43,13,4,9,4,2,2,…,…,…,…,…,…,18,12,6,5,4,1,654,398,256,171,96,75,…,…,…,…,…,…,…,…,…,…,…,…,2041,1207,834,676,408,268,61,27,34,14,5,9,313,179,134,69,31,38,76,46,30,56,33,23,…,…,…,…,…,…,9,6,3,0,0,0,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,69,33,36,35,19,16,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,29,11,18,14,3,11,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,…,225,123,102,23,8,15,124,114,10,39,36,3,…,…,…,…,…,…,…,…,…,…,…,…,3187,1448,1739,2974,1353,1621,…,…,…,…,…,…,…,…,…,…,…,…,3,2,1,18,6,12,…,…,…,…,…,…,11496,5962,5534,5607,2822,2785,5178,2628,2550,2509,1254,1255,4699,2437,2262,2654,1343,1311,…,…,…,…,…,…,…,…,…,…,…,…,913,469,444,618,330,288,25,19,6,28,13,15
