"項目","階層","大分類","中分類","小分類","中間計","符号","項目名","都平均／実数（円）","都平均／対前年増加率（％）","第1階層／実数（円）","第2階層／実数（円）","第3階層／実数（円）","第4階層／実数（円）","第5階層／実数（円）","第6階層／実数（円）","第7階層／実数（円）"
"2","7","9","4","4","877 878 881-886","883","スポーツ観覧料",148,-42.6,73,96,9,46,268,130,415
"2","7","9","4","4","877 878 881-886","877","ゴルフプレー料金",651,-10.8,1326,275,274,517,825,593,752
"2","7","9","4","4","877 878 881-886","878","スポーツクラブ使用料",830,144.1,473,236,539,427,599,852,2727
"2","7","9","4","4","877 878 881-886","881","他のスポーツ施設使用料",266,30.4,84,156,144,251,138,373,731
"2","7","9","4","4","877 878 881-886","884","文化施設入場料",323,48.2,92,210,285,402,412,402,463
"2","7","9","4","4","877 878 881-886","886","遊園地入場・乗物代",695,107.5,407,267,363,891,877,1071,1019
"2","7","9","4","4","877 878 881-886","885","他の入場・ゲーム代",640,98.8,286,404,514,740,829,732,976
"2","7","9","4","4","0","888","諸会費",183,10.2,114,110,33,442,130,135,309
"2","7","9","4","4","0","887","写真撮影・プリント代",392,-36.3,189,138,92,717,701,329,558
"2","7","9","4","4","0","88X","教養娯楽賃借料",91,26.4,67,103,118,101,88,95,61
"2","7","9","4","4","0","88Y","インターネット接続料",3175,-5.7,2221,2680,3155,3235,3431,3706,3799
"2","7","9","4","4","0","889","他の教養娯楽サービスのその他",1720,16.2,969,822,1343,1793,1549,1457,4082
"2","4","10","0","0","0","0","その他の消費支出",52072,-7.1,23084,39346,39981,41415,81208,52683,86746
"2","5","10","1","0","0","0","諸雑費",32415,-1.8,15425,25814,26272,25591,53733,30393,49748
"2","6","10","1","1","0","0","理美容サービス",4072,-6.0,2872,2370,3319,4275,4544,4376,6717
"2","7","10","1","1","0","890","温泉・銭湯入浴料",131,12.9,117,63,68,132,148,188,207
"2","7","10","1","1","0","891","理髪料",411,-0.2,262,299,274,341,463,549,693
"2","7","10","1","1","0","892","パーマネント代",147,2.8,191,95,47,142,71,258,213
"2","7","10","1","1","0","894","カット代",588,9.9,521,445,418,646,600,700,787
"2","7","10","1","1","0","899","他の理美容代",2794,-10.6,1781,1468,2511,3014,3262,2681,4816
"2","6","10","1","2","0","0","理美容用品",5961,2.2,4134,4483,4868,6267,5832,6793,9308
"2","7","10","1","2","0","900","理美容用電気器具",343,-9.5,73,203,277,219,310,369,951
"2","7","10","1","2","0","901","歯ブラシ",208,8.9,153,167,178,228,221,269,238
"2","7","10","1","2","0","903","他の理美容用品",252,18.3,177,146,217,222,268,288,440
"2","7","10","1","2","904-915","0","石けん類・化粧品",5158,2.2,3731,3968,4196,5598,5033,5867,7679
"2","7","10","1","2","904-915","904","浴用・洗顔石けん",768,5.5,555,564,635,785,831,841,1162
"2","7","10","1","2","904-915","905","シャンプー",450,3.2,343,343,454,412,524,501,574
"2","7","10","1","2","904-915","908","ヘアコンディショナー",331,11.1,196,232,276,272,387,407,548
"2","7","10","1","2","904-915","906","歯磨き",334,0.6,254,295,283,316,364,359,463
"2","7","10","1","2","904-915","907","整髪・養毛剤",274,18.6,179,234,301,244,276,246,433
"2","7","10","1","2","904-915","909","化粧クリーム",436,0.2,306,332,337,526,359,458,723
"2","7","10","1","2","904-915","910","化粧水",348,-16.5,317,310,274,343,349,359,481
"2","7","10","1","2","904-915","914","乳液",125,-6.7,103,67,85,149,105,185,177
"2","7","10","1","2","904-915","911","ファンデーション",197,32.2,171,172,135,184,166,243,300
"2","7","10","1","2","904-915","912","口紅",71,31.5,31,66,40,100,62,107,91
"2","7","10","1","2","904-915","915","ヘアカラーリング剤",106,-16.5,99,102,135,119,119,99,66
"2","7","10","1","2","904-915","913","他の化粧品",1720,0.8,1176,1251,1241,2149,1492,2061,2660
"2","6","10","1","3","0","0","身の回り用品",2920,-18.3,1127,1525,2209,2420,2170,3330,7648
"2","7","10","1","3","0","920","傘",136,-13.4,51,81,139,124,175,124,259
"2","7","10","1","3","924-927","0","かばん類",1132,-15.7,540,828,833,1128,1017,1043,2542
"2","7","10","1","3","924-927","924","ハンドバッグ",498,-28.2,222,308,286,371,262,600,1447
"2","7","10","1","3","924-927","925","通学用かばん",93,-23.8,-,94,72,311,143,12,20
"2","7","10","1","3","924-927","926","旅行用かばん",69,-2.8,22,93,46,-,124,102,91
"2","7","10","1","3","924-927","927","他のバッグ",473,3.7,296,333,428,446,488,328,985
"2","7","10","1","3","0","928","アクセサリー",552,-41.9,292,190,220,468,208,1257,1226
"2","7","10","1","3","0","930","腕時計",419,-0.9,12,8,78,203,97,147,2358
"2","7","10","1","3","0","932","他の身の回り用品",618,-3.0,226,399,850,492,599,647,1121
"2","7","10","1","3","0","935","身の回り用品関連サービス",64,0.0,7,19,89,5,75,112,142
"2","6","10","1","4","0","940","たばこ",1150,0.3,594,1030,1327,1924,768,1344,1069
"2","6","10","1","5","0","0","他の諸雑費",18311,1.0,6699,16406,14550,10706,40419,14551,25006
"2","7","10","1","5","0","950","信仰・祭祀費",1618,47.6,711,418,2062,461,4575,458,2612
"2","7","10","1","5","0","955","祭具・墓石",551,317.4,46,128,1154,40,1531,40,883
"2","7","10","1","5","0","956","婚礼関係費",3054,-21.4,-,9133,-,-,12432,-,-
"2","7","10","1","5","0","957","葬儀関係費",1855,496.5,206,-,2214,70,10179,-,452
"2","7","10","1","5","0","958","他の冠婚葬祭費",17,-84.0,35,32,21,24,-,2,-
"2","7","10","1","5","0","95X","医療保険料",1636,10.9,1323,962,1630,1367,2219,1821,2126
"2","7","10","1","5","0","952","他の非貯蓄型保険料",5062,-5.3,2921,3789,5064,5243,5225,4814,8330
"2","7","10","1","5","0","953","寄付金",1758,14.6,516,295,589,797,941,3309,5800
"2","7","10","1","5","0","954","保育費用",1336,-29.3,62,560,686,1127,1965,2527,2422
"2","7","10","1","5","0","951","介護サービス",172,537.0,131,655,174,82,9,156,1
"2","7","10","1","5","0","959","他の諸雑費のその他",1252,-46.4,747,433,956,1495,1343,1424,2380
"2","5","10","2","0","0","0","こづかい",7437,-8.1,2142,6316,4705,5878,9147,8956,14671
"2","6","10","2","0","0","960","世帯主こづかい",5497,-12.5,1539,4134,3819,4727,6928,6484,10698
"2","6","10","2","0","0","961","他のこづかい",1940,7.2,603,2182,886,1151,2219,2473,3973
"2","5","10","3","0","0","0","交際費",9777,1.3,4890,6089,7848,9283,13556,10948,15898
"2","6","10","3","6","0","970","贈与金",4994,22.6,3150,3304,3927,4331,8155,5011,7158
"2","7","10","3","6","0","0","贈与金",4994,22.6,3150,3304,3927,4331,8155,5011,7158
"2","6","10","3","7","0","0","他の交際費",4783,-14.2,1740,2785,3921,4951,5401,5937,8739
"2","7","10","3","7","0","971","つきあい費",509,-16.4,39,183,224,755,714,655,982
"2","7","10","3","7","0","973","住宅関係負担費",3394,-15.5,1562,2353,3066,3213,3498,4138,5925
"2","7","10","3","7","0","972","他の負担費",880,-7.5,138,250,631,984,1189,1144,1832
"2","5","10","4","0","0","0","仕送り金",2444,-53.9,627,1128,1155,664,4771,2386,6429
"2","6","10","4","0","0","980","国内遊学仕送り金",1343,-62.5,363,1095,-,214,1121,1511,5186
"2","6","10","4","0","0","981","他の仕送り金",1101,-36.0,263,33,1155,450,3651,875,1243
"2","3","0","0","0","0","0","土地家屋購入",5831,-82.6,-,-,-,29670,2352,3289,4687
"2","2","0","0","0","0","0","その他の実支出",133059,-9.5,14271,39754,61790,92901,134694,184955,401294
"2","3","0","0","0","0","0","直接税",61723,-12.3,5315,13443,21511,37655,60030,82221,211207
"2","4","0","0","0","0","0","勤労所得税",30252,-11.2,295,2841,5427,10242,20066,33544,138519
"2","4","0","0","0","0","0","個人住民税",24840,-11.1,1816,7043,11571,20064,31922,42021,59291
"2","4","0","0","0","0","0","他の税",6631,-20.7,3204,3559,4514,7349,8043,6656,13397
"2","3","0","0","0","0","0","社会保険料",70962,-7.3,8944,26279,40144,55225,74637,100339,190054
"2","4","0","0","0","0","0","公的年金保険料",43149,-7.2,2075,14243,24612,34676,47380,63352,115072
"2","4","0","0","0","0","0","健康保険料",22152,-8.3,4576,9139,12508,16689,22465,29754,59587
"2","4","0","0","0","0","0","介護保険料",4061,-7.2,2217,2390,2262,2705,3276,5055,10440
"2","4","0","0","0","0","0","他の社会保険料",1600,5.7,76,507,762,1156,1517,2178,4955
"2","3","0","0","0","0","0","その他",373,...,12,32,134,20,26,2395,33
"2","1","0","0","0","0","0","実支出以外の支払(繰越金を除く)",723924,-5.8,175491,390534,525706,615838,727469,905472,1719743
"2","2","0","0","0","0","0","預貯金",534005,-7.9,114845,306675,377226,430538,504587,654374,1343315
"2","2","0","0","0","0","0","保険料",22663,-10.4,4860,11166,12966,17392,30970,30580,50597
"2","3","0","0","0","0","0","個人・企業年金保険料",5290,-2.0,841,1584,3091,3389,5940,8990,13147
"2","3","0","0","0","0","0","他の保険料",17373,-12.7,4019,9583,9875,14004,25030,21590,37450
"2","2","0","0","0","0","0","有価証券購入",10680,150.4,657,911,12957,3264,3994,10135,42188
"2","2","0","0","0","0","0","土地家屋借金返済",44024,-7.8,11402,15516,39565,48849,58056,59559,75724
"2","2","0","0","0","0","0","他の借金返済",2571,36.1,126,983,1455,1632,1689,2253,9869
"2","2","0","0","0","0","0","クレジット購入借入金返済",109276,0.9,42654,54803,80828,113961,127711,147654,196826
"2","2","0","0","0","0","0","実支出以外の支払のその他",705,-7.8,947,479,708,203,462,916,1225
"2","1","0","0","0","0","0","繰越金",232664,-23.4,93950,191417,267918,206966,215557,387514,265187
"","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","",""
"第２５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と品目別生計支出　―　勤労者世帯　―","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：受取　2：支払）","","","","","","","","","","","","","","","",""
