"都道府県コード又は市区町村コード","NO","都道府県名","市区町村名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","住所","方書","電話番号","内線番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考","画像_詳細","最終確認日","経度","緯度","分類"
"131148","0000000036","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江原町3-12-5","江原観音堂","","","","","","東福寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.674170734307","35.7315769239187","文化財一覧"
"131148","0000000037","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区弥生町4-12-1","","","","","","","正蔵院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672577696131","35.6889520004475","文化財一覧"
"131148","0000000038","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区白鷺1-31-5","","","","","","","福蔵院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.638780481653","35.7215241276852","文化財一覧"
"131148","0000000039","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋3-21-7","","","","","","","清谷寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.658989255177","35.7185421526903","文化財一覧"
"131148","0000000040","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区野方2-14","野方第二公園西","","","","","","矢島家","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.656848562579","35.7131560734946","文化財一覧"
"131148","0000000041","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区本町3-12-9","","","","","","","福寿院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.67470154548","35.6948692371538","文化財一覧"
"131148","0000000042","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区弥生町4-12-1","","","","","","","正蔵院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672580453769","35.6889542575637","文化財一覧"
"131148","0000000043","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央3-33-3","","","","","","","慈眼寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672005146855","35.6981166525892","文化財一覧"
"131148","0000000044","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央3-33-3","","","","","","","慈眼寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672005144576","35.6981177793","文化財一覧"
"131148","0000000045","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中野5-8-1","","","","","","","打越北野神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.671922684833","35.7072280592283","文化財一覧"
"131148","0000000046","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区大和町2-30-3","","","","","","","大和町八幡神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.650543578209","35.7141915166633","文化財一覧"
"131148","0000000047","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央3-33-3","","","","","","","慈眼寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672005149138","35.6981155258787","文化財一覧"
"131148","0000000048","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋4-1-1","","","","","","","実相院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.662415330859","35.7213411888022","文化財一覧"
"131148","0000000049","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋4-1-1","","","","","","","実相院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.66241671493","35.7213400640602","文化財一覧"
"131148","0000000050","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中野5-8-1","","","","","","","打越北野神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.671921303417","35.7072280573734","文化財一覧"
"131148","0000000051","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央3-33-3","","","","","","","慈眼寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.67200514002","35.6981200327207","文化財一覧"
"131148","0000000052","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋4-33","","","","","","","山﨑家","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.661475557434","35.7234264778368","文化財一覧"
"131148","0000000053","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋4-1-1","","","","","","","実相院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.662413949224","35.7213411868372","文化財一覧"
"131148","0000000054","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区沼袋4-1-1","","","","","","","実相院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.662415330871","35.7213411888014","文化財一覧"
"131148","0000000055","東京都","中野区","庚申塔","コウシントウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央3-33-3","","","","","","","慈眼寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.672005144579","35.6981177792993","文化財一覧"
"131148","0000000056","東京都","中野区","板碑","イタビ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000057","東京都","中野区","板碑","イタビ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000058","東京都","中野区","板碑","イタビ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000059","東京都","中野区","板碑","イタビ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000060","東京都","中野区","板碑","イタビ","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000061","東京都","中野区","河竹黙阿弥　墓石","カワタケモクアミ　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田1-2-7","","","","","","","源通寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.679853705833","35.7091133413039","文化財一覧"
"131148","0000000062","東京都","中野区","朱楽菅公　墓石","アケラカンコウ　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田1-2-3","","","","","","","青原寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.680389417139","35.7094168488732","文化財一覧"
"131148","0000000063","東京都","中野区","笠森お仙　墓石","カサモリオセン　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田1-1-10","","","","","","","正見寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.681137820527","35.7096901621148","文化財一覧"
"131148","0000000064","東京都","中野区","水野重郎左衛門　墓石","ミズノジュウロウザエモン　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田4-14-1","","","","","","","萬昌院功運寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.678701905515","35.7124727194868","文化財一覧"
"131148","0000000065","東京都","中野区","歌川豊国　墓石","ウタガワトヨクニ　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田4-14-1","","","","","","","萬昌院功運寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.678708810796","35.7124738550785","文化財一覧"
"131148","0000000066","東京都","中野区","板倉重昌　墓石","イタクラシゲマサ　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田4-13-1","","","","","","","宝泉寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.678853611936","35.7119520512983","文化財一覧"
"131148","0000000067","東京都","中野区","新見正興　墓石","シンミマサオキ　ボセキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区上高田4-10-1","","","","","","","願正寺","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.680088734777","35.7122365156121","文化財一覧"
"131148","0000000068","東京都","中野区","本堂再建供養塔","ホンドウサイケンクヨウトウ","","","中野区登録有形文化財","美術工芸品","","東京都中野区新井5-3-5","","","","","","","梅照院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.667495521236","35.7141166645518","文化財一覧"
"131148","0000000069","東京都","中野区","成趣園の碑","ジョウジュエンノヒ","","","中野区登録有形文化財","美術工芸品","","東京都中野区中央1-17-3","","","","","","","高歩院","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.686530290416","35.6998930404074","文化財一覧"
"131148","0000000070","東京都","中野区","中野公園の記","ナカノコウエンノキ","","","中野区登録有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.683087793182","35.702736772476","文化財一覧"
"131148","0000000071","東京都","中野区","本郷道改修記念碑","ホンゴウドウカイシュウキネンヒ","","","中野区登録有形文化財","美術工芸品","","東京都中野区本町4-10-3","","","","","","","本郷氷川神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.673391068181","35.6943041397535","文化財一覧"
"131148","0000000072","東京都","中野区","鍋屋勘右衛門寄進鳥居","ナベヤカンエモンキシントリイ","","","中野区登録有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.683087791061","35.702737899187","文化財一覧"
"131148","0000000073","東京都","中野区","覚順の敷石記念碑","カクジュンノシキイシキネンヒ","","","中野区登録有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1994-07-99","","","","","","","","","","","","","","2020/9/8","139.683087791053","35.7027378991866","文化財一覧"
"131148","0000000074","東京都","中野区","弘法大師像","コウボウダイシゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区沼袋2-33-4","","","","","","","密蔵院","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.664700411889","35.7224659947485","文化財一覧"
"131148","0000000075","東京都","中野区","川庵宗鼎像","センアンソウテイゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区本町2-26-6","","","","","","","成願寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.681647673728","35.6940524244133","文化財一覧"
"131148","0000000076","東京都","中野区","親鸞聖人像","シンランショウニンゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区上高田1-2-7","","","","","","","源通寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.679855087277","35.7091133430674","文化財一覧"
"131148","0000000077","東京都","中野区","聖徳太子像","ショウトクタイシゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区上高田1-2-7","","","","","","","源通寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.679855085109","35.7091144697762","文化財一覧"
"131148","0000000078","東京都","中野区","浄土七祖像","ジョウドシチソゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区上高田1-2-7","","","","","","","源通寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.679856464368","35.7091155982485","文化財一覧"
"131148","0000000079","東京都","中野区","阿弥陀如来立像","アミダニョライリュウゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区沼袋2-19-28","","","","","","","貞源寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.666324203163","35.7227977392545","文化財一覧"
"131148","0000000080","東京都","中野区","釈迦如来坐像","シャカニョライザゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区本町2-26-6","","","","","","","成願寺","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.681647673724","35.6940524244131","文化財一覧"
"131148","0000000081","東京都","中野区","千手観音菩薩立像","センジュカンノンボサツリュウゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区上高田5-18-3","","","","","","","光徳院","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.676595630432","35.7182409125769","文化財一覧"
"131148","0000000082","東京都","中野区","十一面観音菩薩立像","ジュウイチメンカンノンボサツリュウゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区白鷺1-31-5","","","","","","","福蔵院","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.63878048715","35.721521874277","文化財一覧"
"131148","0000000083","東京都","中野区","難陀龍王立像","ナンダリュウオウリュウゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区白鷺1-31-5","","","","","","","福蔵院","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.638780476154","35.7215263810943","文化財一覧"
"131148","0000000084","東京都","中野区","雨宝童子立像","ウホウドウジリュウゾウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区白鷺1-31-5","","","","","","","福蔵院","1995-09-99","","","","","","","","","","","","","","2020/9/8","139.63878323945","35.7215263855653","文化財一覧"
"131148","0000000085","東京都","中野区","鳥居","トリイ","","","中野区指定有形文化財","美術工芸品","","東京都中野区白鷺1-31-10","","","","","","","鷺宮八幡神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.638273824826","35.7216347540206","文化財一覧"
"131148","0000000086","東京都","中野区","狛犬（一対）","コマイヌ（イッツイ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.68308778894","35.702739025897","文化財一覧"
"131148","0000000087","東京都","中野区","燈籠（一対）","トウロウ（イッツイ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区沼袋1-31-4","","","","","","","沼袋氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.66687304489","35.7195582318609","文化財一覧"
"131148","0000000088","東京都","中野区","手洗鉢","テアライバチ","","","中野区指定有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.683089172382","35.7027379009139","文化財一覧"
"131148","0000000089","東京都","中野区","手洗鉢","テアライバチ","","","中野区指定有形文化財","美術工芸品","","東京都中野区大和町2-30-3","","","","","","","大和町八幡神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.65054495974","35.7141915187649","文化財一覧"
"131148","0000000090","東京都","中野区","如意輪観音講塔","ニョイリンカンノンコウトウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区中野5-8-1","","","","","","","打越北野神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.67192269168","35.7072246791018","文化財一覧"
"131148","0000000091","東京都","中野区","石橋供養塔","イシバシクヨウトウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.683089168144","35.7027401543336","文化財一覧"
"131148","0000000092","東京都","中野区","力石（５個）","チカライシ（５コ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区東中野1-11-1","","","","","","","東中野氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.683089170264","35.7027390276231","文化財一覧"
"131148","0000000093","東京都","中野区","力石（７個）","チカライシ（７コ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区沼袋1-31-4","","","","","","","沼袋氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.666878569006","35.7195593662206","文化財一覧"
"131148","0000000094","東京都","中野区","力石（13個）","チカライシ（１３コ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区白鷺1-31-10","","","","","","","鷺宮八幡神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.638275203729","35.7216358829673","文化財一覧"
"131148","0000000095","東京都","中野区","力石（12個）","チカライシ（１２コ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区新井4-14-3","","","","","","","新井北野神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.666345919114","35.7153187226486","文化財一覧"
"131148","0000000096","東京都","中野区","力石（３個）","チカライシ（３コ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田3-13-6","","","","","","","江古田氷川神社","1997-11-99","","","","","","","","","","","","","","2020/9/8","139.666645354977","35.7273466104156","文化財一覧"
"131148","0000000097","東京都","中野区","神楽殿","カグラデン","","","中野区指定有形文化財","建造物","","東京都中野区江古田3-13-6","","","","","","","江古田氷川神社","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.666649497871","35.7273477428676","文化財一覧"
"131148","0000000098","東京都","中野区","五輪塔","ゴリントウ","","","中野区指定有形文化財","美術工芸品","","東京都中野区中央2-33-3","","","","","","","宝仙寺","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.679391397255","35.6989555916972","文化財一覧"
"131148","0000000099","東京都","中野区","縄文土器（勝坂式）","ジョウモンドキ（カツサカシキ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000100","東京都","中野区","縄文土器（加曾利E式）①","ジョウモンドキ（カソリイーシキ）①","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
