"名称","名称かな","所在地","TEL","FAX","URL","e-mail","アクセス方法","開館時間","詳細情報","CMS管理番号","分類HCODE","経度","緯度","分類"
"【区のお知らせ板】沼袋4-21-2（沼Ａ－１６）","","沼袋4-21-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660160795778","35.7214893909575","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町6-11-１(南Ａ－３８)","","弥生町6-11-１","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660266572385","35.6850265965526","中野区お知らせ板一覧"
"【区のお知らせ板】新井3-29-1（野Ａ－３５）","","新井3-29-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660256738336","35.714870814937","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋3-24-1（沼Ａ－１３）","","沼袋3-24-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660655475451","35.7190636086412","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋3-13-2（沼Ａ－１１）","","沼袋3-13-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660674157789","35.7179448342457","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町6-7(南Ａ－３７)","","弥生町6-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.660920485642","35.6862946214038","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋4-36-9（沼Ａ－１７）","","沼袋4-36-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661020319141","35.7235618581195","中野区お知らせ板一覧"
"【区のお知らせ板】江古田4-20（沼Ａ－２１）","","江古田4-20","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661051926109","35.7263067048421","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋4-5-2（沼Ａ－１５）","","沼袋4-5-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661108462849","35.7201998680142","中野区お知らせ板一覧"
"【区のお知らせ板】南台5-24-13(南Ａ－１９)","","南台5-24-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661234644322","35.6836215765757","中野区お知らせ板一覧"
"【区のお知らせ板】南台5-27(南Ａ－２０)","","南台5-27","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661241562307","35.6817233019735","中野区お知らせ板一覧"
"【区のお知らせ板】本町6-38-1(鍋Ａ－１５)","","本町6-38-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661315567165","35.6962331384619","中野区お知らせ板一覧"
"【区のお知らせ板】中野3-13-1（桃Ａ－２２）","","中野3-13-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661348785286","35.7017396530508","中野区お知らせ板一覧"
"【区のお知らせ板】中野3-4-6（桃Ａ－２０）","","中野3-4-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661818938065","35.7007084794895","中野区お知らせ板一覧"
"【区のお知らせ板】江古田4-31-10（沼Ａ－２３）","","江古田4-31-10","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.661846323073","35.7247323994738","中野区お知らせ板一覧"
"【区のお知らせ板】新井3-18-4（新Ａ－０７）","","新井3-18-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.662265343155","35.7133340466437","中野区お知らせ板一覧"
"【区のお知らせ板】中野4-9（桃Ａ－２８）","","中野4-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.662618873516","35.7068703503458","中野区お知らせ板一覧"
"【区のお知らせ板】中野3-40-23（桃Ａ－２４）","","中野3-40-23","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.662727340916","35.7050424883332","中野区お知らせ板一覧"
"【区のお知らせ板】中野3-6-9（桃Ａ－２１）","","中野3-6-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.662791960702","35.7010582471189","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町6-4(南Ａ－３６)","","弥生町6-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663126584132","35.6870881424265","中野区お知らせ板一覧"
"【区のお知らせ板】新井3-11-4（新Ａ－０９）","","新井3-11-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66330998477","35.7141459811555","中野区お知らせ板一覧"
"【区のお知らせ板】 南台3-46(南Ａ－４０)","","南台3-46","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663479070869","35.6849027258755","中野区お知らせ板一覧"
"【区のお知らせ板】新井3-37（新Ａ－１０）","","新井3-37","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663421044175","35.7175546095794","中野区お知らせ板一覧"
"【区のお知らせ板】中野4-8-1（桃Ａ－２７）","","中野4-8-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663477939066","35.7082310187776","中野区お知らせ板一覧"
"【区のお知らせ板】南台3-41(南Ａ－１０)","","南台3-41","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663557073527","35.6825130530531","中野区お知らせ板一覧"
"【区のお知らせ板】南台5-7(南Ａ－１８)","","南台5-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663563152469","35.681317525585","中野区お知らせ板一覧"
"【区のお知らせ板】新井3-10-15（新Ａ－０８）","","新井3-10-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663517810243","35.7162818017441","中野区お知らせ板一覧"
"【区のお知らせ板】南台4-41-2(南Ａ－１７)","","南台4-41-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66363523841","35.6801126703113","中野区お知らせ板一覧"
"【区のお知らせ板】新井2-22-9（新Ａ－０４）","","新井2-22-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66362705894","35.7125485835632","中野区お知らせ板一覧"
"【区のお知らせ板】中央5-27(鍋Ａ－１９)","","中央5-27","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663872093834","35.6991161297417","中野区お知らせ板一覧"
"【区のお知らせ板】江古田4-5（沼Ａ－１９）","","江古田4-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.663828700766","35.7238989368449","中野区お知らせ板一覧"
"【区のお知らせ板】中野4-8-1（桃Ａ－２６）","","中野4-8-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.664131107472","35.7082389520736","中野区お知らせ板一覧"
"【区のお知らせ板】中央5-14（鍋Ａ－２０)","","中央5-14","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.664224317183","35.6975392195253","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋2-28-20（沼Ａ－０８）","","沼袋2-28-20","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.664265724274","35.7217744988646","中野区お知らせ板一覧"
"【区のお知らせ板】南台4-44-2(南Ａ－１６)","","南台4-44-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.664635505282","35.6796108092828","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋1-33（沼Ａ－０５）","","沼袋1-33","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66497860215","35.7202217555005","中野区お知らせ板一覧"
"【区のお知らせ板】新井2-8-13（新Ａ－０３）","","新井2-8-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665052208101","35.7122186005798","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町5-8(南Ａ－３３)","","弥生町5-8","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665122872793","35.6887725807797","中野区お知らせ板一覧"
"【区のお知らせ板】中央5-43（桃Ａ－１３）","","中央5-43","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665259153476","35.6999285710867","中野区お知らせ板一覧"
"【区のお知らせ板】新井1-11-6（新Ａ－０１）","","新井1-11-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665290759514","35.7105702399459","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋2-37-2（沼Ａ－０９）","","沼袋2-37-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665349457608","35.7238100372786","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-31（桃A－２９）","","中野5-31","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。　","","487800","139.665505315023","35.7055484075611","中野区お知らせ板一覧"
"【区のお知らせ板】新井4-2-2（新Ａ－１１）","","新井4-2-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665506836854","35.7161185378552","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町5-6(南Ａ－３２)","","弥生町5-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66559897302","35.6857095767188","中野区お知らせ板一覧"
"【区のお知らせ板】江古田2-14-5（江Ａ－３１Ｙ）","","江古田2-14-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665541541164","35.7251053181306","中野区お知らせ板一覧"
"【区のお知らせ板】新井4-23-4（新Ａ－１４）","","新井4-23-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665597148624","35.7176018830478","中野区お知らせ板一覧"
"【区のお知らせ板】江古田4-1（沼Ａ－１８）","","江古田4-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.665667021647","35.7240691176803","中野区お知らせ板一覧"
"【区のお知らせ板】南台4-37(南Ａ－１４)","","南台4-37","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.666018844518","35.6797815839755","中野区お知らせ板一覧"
"【区のお知らせ板】中央5-6（鍋Ａ－１７）","","中央5-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.666419986616","35.6983446469996","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋1-5-17（沼Ａ－０１）","","沼袋1-5-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.666535529904","35.7175535605515","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋1-12-11（沼Ａ－０２）","","沼袋1-12-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.666857302887","35.7184533947549","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋1-31（沼Ａ－０４）","","沼袋1-31","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66687110454","35.7188532608434","中野区お知らせ板一覧"
"【区のお知らせ板】中野2-26-1（桃Ａ－１９Ｙ）","","中野2-26-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667010552481","35.7038180048281","中野区お知らせ板一覧"
"【区のお知らせ板】中野2-24（桃Ａ－１８Ｙ）","","中野2-24","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667024290465","35.7054343596998","中野区お知らせ板一覧"
"【区のお知らせ板】南台3-22(南Ａ－０９)","","南台3-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667195492792","35.6860021831881","中野区お知らせ板一覧"
"【区のお知らせ板】本町6-15-11(鍋Ａ－１３)","","本町6-15-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667239389314","35.6970365174666","中野区お知らせ板一覧"
"【区のお知らせ板】新井4-16-16（新Ａ－１２）","","新井4-16-16","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667212712973","35.7159271045329","中野区お知らせ板一覧"
"【区のお知らせ板】中央4-57-1（桃Ａ－１０）","","中央4-57-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667514911005","35.7021904085348","中野区お知らせ板一覧"
"【区のお知らせ板】南台4-4(南Ａ－１２)","","南台4-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667577877309","35.6815501680749","中野区お知らせ板一覧"
"【区のお知らせ板】江古田3-9（江Ａ－３３）","","江古田3-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667489346328","35.7266147232787","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町5-2(南Ａ－３０)","","弥生町5-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667578033233","35.6872453519113","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋2-17（沼Ａ－０７）","","沼袋2-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66758214509","35.7230039912043","中野区お知らせ板一覧"
"【区のお知らせ板】 中央4-6-14(桃Ａ－０５)","","中央4-6-14","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667676768055","35.6992450842046","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町5-21(南Ａ－３４)","","弥生町5-21","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667724818992","35.689493586387","中野区お知らせ板一覧"
"【区のお知らせ板】新井5-3-4（新Ａ－１５）","","新井5-3-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667695244127","35.7135782518548","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋2-8-14（Ａ－０６）","","沼袋2-8-14","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.667747963717","35.7219902546325","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-34（昭Ａ－０９）","","中野5-34","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66795377641","35.7073159121988","中野区お知らせ板一覧"
"【区のお知らせ板】本町4-37(鍋Ａ－０６)","","本町4-37","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668012942079","35.6954901545092","中野区お知らせ板一覧"
"【区のお知らせ板】沼袋1-15（沼Ａ－０３）","","沼袋1-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668010675","35.7188307663547","中野区お知らせ板一覧"
"【区のお知らせ板】江古田2-9-17（江Ａ－３０）","","江古田2-9-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668014269749","35.7250096482329","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-41-4（昭Ａ－１０）","","中野5-41-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668190313678","35.7096172930172","中野区お知らせ板一覧"
"【区のお知らせ板】新井5-4（新Ａ－１６）","","新井5-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。（現在、工事のため一時撤去中です。）","","487800","139.668186561283","35.7146261658776","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-23（江Ａ－３９）","","江原町2-23","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668187143294","35.7319624022319","中野区お知らせ板一覧"
"【区のお知らせ板】新井1-19（新Ａ－０２）","","新井1-19","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668255044748","35.7115050840879","中野区お知らせ板一覧"
"【区のお知らせ板】 弥生町5-21(南Ａ－４１)","","弥生町5-21","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668470405645","35.690445395294","中野区お知らせ板一覧"
"【区のお知らせ板】新井1-3-11（昭Ａ－１９）","","新井1-3-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668479115621","35.710561102674","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-33-28（昭Ａ－０８）","","中野5-33-28","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668520051606","35.7068372198385","中野区お知らせ板一覧"
"【区のお知らせ板】江古田2-9-11（江Ａ－２９Ｙ）","","江古田2-9-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668656681447","35.724035349454","中野区お知らせ板一覧"
"【区のお知らせ板】新井4-19-27（新Ａ－１３）","","新井4-19-27","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668683534939","35.7167776938102","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-8-6（江Ａ－１８）","","江原町2-8-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668692036867","35.7293097197173","中野区お知らせ板一覧"
"【区のお知らせ板】中央4-7(鍋Ａ－１６)","","中央4-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.668803284111","35.6981934143014","中野区お知らせ板一覧"
"【区のお知らせ板】本町5-28(鍋Ａ－１１)","","本町5-28","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669000711155","35.6920014201266","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町4-37(南Ａ－２９)","","弥生町4-37","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669078226196","35.689793929804","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町5-21(南Ａ－３５)","","弥生町5-21","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66911247871","35.6904172540784","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘2-17（江Ａ－０７Ｙ）","","松が丘2-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669055338389","35.7219553860872","中野区お知らせ板一覧"
"【区のお知らせ板】中野2-14-8（桃Ａ－１６）","","中野2-14-8","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66912608158","35.7041903110067","中野区お知らせ板一覧"
"【区のお知らせ板】新井5-33-6（新Ａ－１８）","","新井5-33-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669104820147","35.7170513026065","中野区お知らせ板一覧"
"【区のお知らせ板】新井5-14（新Ａ－１９）","","新井5-14","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669111953941","35.7154935066423","中野区お知らせ板一覧"
"【区のお知らせ板】中野2-17（桃Ａ－１７）","","中野2-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669165108897","35.7027592828582","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘2-36（江Ａ－３８）","","松が丘2-36","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669161705524","35.723931358585","中野区お知らせ板一覧"
"【区のお知らせ板】中央4-50（桃Ａ－０９）","","中央4-50","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669350385438","35.7021366205077","中野区お知らせ板一覧"
"【区のお知らせ板】南台2-29(南Ａ－０５)","","南台2-29","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66945082986","35.6836588135769","中野区お知らせ板一覧"
"【区のお知らせ板】本町5-31(鍋Ａ－１２)","","本町5-31","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669463690142","35.692893439204","中野区お知らせ板一覧"
"【区のお知らせ板】本町4-44-3(鍋Ａ－０７)","","本町4-44-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.66952793295","35.6965143416455","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘1ー6（江Ａ－３６）","","松が丘1ー6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669512304398","35.7177025080498","中野区お知らせ板一覧"
"【区のお知らせ板】江古田3-8（江Ａ－３８）","","江古田3-8","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669520003937","35.7279270131653","中野区お知らせ板一覧"
"【区のお知らせ板】中央4-35（桃Ａ－０８）","","中央4-35","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669814340442","35.7007994133059","中野区お知らせ板一覧"
"【区のお知らせ板】中央4-13-11(桃Ａ－０６)","","中央4-13-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669863975536","35.6997406248202","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘2-10（江Ａ－０５）","","松が丘2-10","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669925637015","35.7208909829725","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-3-15（江Ａ－１７）","","江原町2-3-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669976841919","35.7286733542323","中野区お知らせ板一覧"
"【区のお知らせ板】江古田3-1（江Ａ－３２）","","江古田3-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.669989769719","35.7266936433174","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-25-3（江Ａ－２１）","","江原町2-25-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670190813007","35.7311682838878","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-19-11（昭Ａ－０６）","","中野5-19-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670300881361","35.7079562005244","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘2-22（江Ａ－０８）","","松が丘2-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670374478072","35.7228396324559","中野区お知らせ板一覧"
"【区のお知らせ板】本町4-30-21(鍋Ａ－０５)","","本町4-30-21","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670498956056","35.6969371802535","中野区お知らせ板一覧"
"【区のお知らせ板】本町5-25(鍋Ａ－０９)","","本町5-25","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67064007157","35.6926333964525","中野区お知らせ板一覧"
"【区のお知らせ板】中野2-8（桃Ａ－１５）","","中野2-8","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670620007946","35.7048858137115","中野区お知らせ板一覧"
"【区のお知らせ板】上高田2-32-3（高Ａ－０８）","","上高田2-32-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670648878251","35.7123564996654","中野区お知らせ板一覧"
"【区のお知らせ板】 弥生町4-30(南Ａ－２７)","","弥生町4-30","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670731064099","35.6883647446886","中野区お知らせ板一覧"
"【区のお知らせ板】南台2-48( 南Ａ－０６)","","南台2-48","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670787848394","35.6847350869226","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町4-36(南Ａ－２８)","","弥生町4-36","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.670835383677","35.6894511706797","中野区お知らせ板一覧"
"【区のお知らせ板】南台2-5-6(南Ａ－０４)","","南台2-5-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671071386594","35.6819978367842","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-13（江Ａ－１９Ｙ）","","江原町2-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671033692854","35.7284762699258","中野区お知らせ板一覧"
