項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,第1階層／実数（円）,第2階層／実数（円）,第3階層／実数（円）,第4階層／実数（円）,第5階層／実数（円）,第6階層／実数（円）,第7階層／実数（円）
2,7,9,4,4,877 878 881-886,884,文化施設入場料,333,-3.5,101,209,385,360,348,479,459
2,7,9,4,4,877 878 881-886,886,遊園地入場・乗物代,496,-4.4,211,221,342,485,730,596,891
2,7,9,4,4,877 878 881-886,885,他の入場・ゲーム代,625,16.8,350,448,1070,613,536,465,857
2,7,9,4,4,0,888,諸会費,243,9,164,171,134,223,267,471,257
2,7,9,4,4,0,887,写真撮影・プリント代,569,-10.4,76,242,567,679,832,747,829
2,7,9,4,4,0,88X,教養娯楽賃借料,140,-25.9,195,94,80,157,141,140,160
2,7,9,4,4,0,88Y,インターネット接続料,2778,-6.7,2096,2278,2549,2852,3147,3262,3263
2,7,9,4,4,0,889,他の教養娯楽サービスのその他,1081,1.9,531,672,1039,1342,1057,1166,1780
2,4,10,0,0,0,0,その他の消費支出,52452,-3.7,29959,38530,37382,46740,57366,79832,77372
2,5,10,1,0,0,0,諸雑費,25340,-0.8,18267,20777,20015,21850,25253,38211,33182
2,6,10,1,1,0,0,理美容サービス,3554,-6.8,2302,2538,2900,3057,3933,5010,5131
2,7,10,1,1,0,890,温泉・銭湯入浴料,184,38.3,92,279,175,114,216,180,228
2,7,10,1,1,0,891,理髪料,352,-2.2,150,203,247,279,429,530,627
2,7,10,1,1,0,892,パーマネント代,168,-15.6,197,113,157,88,268,88,255
2,7,10,1,1,0,894,カット代,517,-9.5,425,303,429,577,531,593,761
2,7,10,1,1,0,899,他の理美容代,2334,-8.4,1436,1640,1893,1999,2488,3619,3260
2,6,10,1,2,0,0,理美容用品,5546,-1.7,4186,4054,5202,5128,5273,6913,8089
2,7,10,1,2,0,900,理美容用電気器具,195,4.3,139,265,147,103,135,425,147
2,7,10,1,2,0,901,歯ブラシ,176,3.5,120,124,195,173,177,193,248
2,7,10,1,2,0,903,他の理美容用品,204,1,156,154,163,240,189,239,288
2,7,10,1,2,904-915,0,石けん類・化粧品,4972,-2.2,3772,3511,4697,4611,4772,6056,7406
2,7,10,1,2,904-915,904,浴用・洗顔石けん,634,4.8,533,465,617,605,577,828,835
2,7,10,1,2,904-915,905,シャンプー,387,1.6,277,288,371,418,417,464,479
2,7,10,1,2,904-915,908,ヘアリンス・ヘアトリートメント,278,4.9,217,176,308,253,261,356,378
2,7,10,1,2,904-915,906,歯磨き,270,0,267,224,248,225,324,263,339
2,7,10,1,2,904-915,907,整髪・養毛剤,241,15.3,254,220,173,258,237,236,313
2,7,10,1,2,904-915,909,化粧クリーム,470,8.3,267,382,395,414,395,596,832
2,7,10,1,2,904-915,910,化粧水,379,1.1,316,201,408,348,301,427,647
2,7,10,1,2,904-915,914,乳液,133,1.5,81,94,86,74,163,162,269
2,7,10,1,2,904-915,911,ファンデーション,223,7.2,181,158,158,188,215,190,466
2,7,10,1,2,904-915,912,口紅,122,5.2,93,56,167,102,115,105,212
2,7,10,1,2,904-915,915,ヘアカラーリング剤,119,-8.5,159,129,127,109,116,101,92
2,7,10,1,2,904-915,913,他の化粧品,1718,-12.3,1128,1118,1638,1615,1651,2330,2544
2,6,10,1,3,0,0,身の回り用品,2869,-10.1,2050,1379,2000,2346,3350,3675,5340
2,7,10,1,3,0,920,傘,147,-3.3,119,93,148,155,159,189,170
2,7,10,1,3,924-927,0,かばん類,1349,-12.1,1202,580,861,1210,1573,1784,2262
2,7,10,1,3,924-927,924,ハンドバッグ,698,-17.2,545,412,563,430,802,899,1256
2,7,10,1,3,924-927,925,通学用かばん,127,-10.6,92,-,72,217,210,96,200
2,7,10,1,3,924-927,926,旅行用かばん,174,55.4,238,-,-,199,187,208,391
2,7,10,1,3,924-927,927,他のバッグ,350,-20.1,326,168,226,363,375,582,415
2,7,10,1,3,0,928,装身具,385,-35.4,155,130,278,198,709,406,831
2,7,10,1,3,0,930,腕時計,208,67.7,100,70,40,179,169,213,709
2,7,10,1,3,0,932,他の身の回り用品,687,-2.6,450,496,647,443,621,1003,1159
2,7,10,1,3,0,935,身の回り用品関連サービス,92,16.5,25,10,26,162,120,79,210
2,6,10,1,4,0,940,たばこ,812,-22.7,576,767,1202,989,665,808,712
2,6,10,1,5,0,0,他の諸雑費,12559,6,9153,12038,8710,10330,12033,21804,13910
2,7,10,1,5,0,950,信仰・祭祀費,646,-38.5,852,653,315,590,1046,617,425
2,7,10,1,5,0,955,祭具・墓石,75,-60.7,114,131,34,93,50,49,53
2,7,10,1,5,0,956,婚礼関係費,-,-100,-,-,-,-,-,-,-
2,7,10,1,5,0,957,葬儀関係費,1707,599.6,263,3403,66,401,383,7030,239
2,7,10,1,5,0,958,他の冠婚葬祭費,38,-54.8,127,55,36,26,12,9,-
2,7,10,1,5,0,95X,医療保険料,1680,3.8,1611,1132,1457,1700,1886,1874,2136
2,7,10,1,5,0,952,他の非貯蓄型保険料,5124,-5.5,3793,5236,4321,4870,5181,6743,5712
2,7,10,1,5,0,953,寄付金,729,12.2,201,132,427,394,789,1292,2002
2,7,10,1,5,0,954,保育費用,1131,-11.4,37,578,865,1090,1152,2461,1791
2,7,10,1,5,0,951,介護サービス,215,133.7,909,36,300,30,168,-,88
2,7,10,1,5,0,959,他の諸雑費のその他,1215,20.5,1248,681,889,1136,1364,1730,1462
2,5,10,2,0,0,0,こづかい,12399,-7.9,4263,7008,8218,10954,15568,19647,21184
2,6,10,2,0,0,960,世帯主こづかい,9339,-6,3043,5575,6100,8560,11197,15432,15530
2,6,10,2,0,0,961,他のこづかい,3060,-13.1,1220,1433,2118,2394,4371,4215,5654
2,5,10,3,0,0,0,交際費,12170,6,6879,9223,8947,10054,13923,17706,18243
2,6,10,3,6,0,970,贈与金,6453,-0.6,4667,4912,4786,5453,7832,8739,8401
2,7,10,3,6,0,0,贈与金,6453,-0.6,4667,4912,4786,5453,7832,8739,8401
2,6,10,3,7,0,0,他の交際費,5717,14.5,2213,4311,4161,4601,6092,8966,9842
2,7,10,3,7,0,971,つきあい費,717,29.7,37,113,558,1022,855,1025,1427
2,7,10,3,7,0,973,住宅関係負担費,4003,14.6,2002,4031,2839,2635,4037,6361,6251
2,7,10,3,7,0,972,他の負担費,998,5.6,174,168,764,944,1200,1580,2164
2,5,10,4,0,0,0,仕送り金,2543,-35.9,549,1522,202,3881,2622,4268,4763
2,6,10,4,0,0,980,国内遊学仕送り金,1284,-43.2,-,-,-,3314,1465,2420,1735
2,6,10,4,0,0,981,他の仕送り金,1259,-26.3,549,1522,202,567,1157,1848,3029
2,3,0,0,0,0,0,土地家屋購入,546,-91.1,-,-,35,-,-,3251,242
2,2,0,0,0,0,0,その他の実支出,128986,14.8,19115,33420,63822,94347,132381,180404,380668
2,3,0,0,0,0,0,直接税,62983,20.6,9735,12101,23801,37771,61870,87657,208261
2,4,0,0,0,0,0,勤労所得税,30105,38.5,268,2634,5228,10432,19437,33650,139829
2,4,0,0,0,0,0,個人住民税,25008,3.5,2430,5843,13710,19983,30356,45481,57220
2,4,0,0,0,0,0,他の税,7870,24.3,7036,3624,4864,7356,12077,8525,11211
2,3,0,0,0,0,0,社会保険料,65950,9.8,9370,21139,40007,56550,70493,92702,172329
2,4,0,0,0,0,0,公的年金保険料,39772,10.1,1953,10334,22835,35355,43927,57650,106960
2,4,0,0,0,0,0,健康保険料,21805,8.2,5699,8691,14589,18066,22520,28751,54576
2,4,0,0,0,0,0,介護保険料,3155,21.8,1688,1870,1944,2061,2768,4422,7372
2,4,0,0,0,0,0,他の社会保険料,1219,0.9,30,243,639,1069,1278,1879,3421
2,3,0,0,0,0,0,その他,53,65.6,10,180,14,26,18,46,79
2,1,0,0,0,0,0,実支出以外の支払(繰越金を除く),632215,10.3,199992,332789,450660,537415,662696,819425,1430486
2,2,0,0,0,0,0,預貯金,492206,10.2,121049,273245,348973,414525,509570,609809,1176008
2,2,0,0,0,0,0,保険料,28359,17.8,31369,12988,15210,22643,30630,37616,48751
2,3,0,0,0,0,0,個人・企業年金保険料,5510,26.5,685,2364,1763,4484,6148,10372,12868
2,3,0,0,0,0,0,他の保険料,22849,15.9,30684,10624,13446,18159,24482,27244,35883
2,2,0,0,0,0,0,有価証券購入,3181,135.6,6202,398,624,1919,1485,3234,8663
2,2,0,0,0,0,0,土地家屋借金返済,45358,4.5,18253,19749,35926,41919,56905,63926,79210
2,2,0,0,0,0,0,他の借金返済,1935,24,217,979,1775,1063,819,4178,4500
2,2,0,0,0,0,0,分割払購入借入金返済,4407,17.8,2506,2083,3659,3310,6910,5788,6709
2,2,0,0,0,0,0,一括払購入借入金返済,55867,7.8,19880,22695,44135,51339,55844,93201,104700
2,2,0,0,0,0,0,実支出以外の支払のその他,903,39.8,515,653,358,697,532,1673,1945
2,1,0,0,0,0,0,繰越金,64304,-8.7,53639,59267,66595,70812,58840,59749,81093
,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,
第２５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と品目別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払）,,,,,*G列305行目、G列306行目、E列684行目のコードを修正しました（令和2年9月30日）。,,,,,,,,,,,
