項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,7,9,4,3,0,879,他の月謝類,519,-27.9,86,1031,690,1503,441,519,194,289,147
2,6,9,4,4,0,0,他の教養娯楽サービス,10914,1.6,8609,11710,10579,12100,11021,13758,12309,10024,8222
2,7,9,4,4,880 88A 88B,0,放送受信料,2582,0.9,1242,1629,1805,2238,2820,2843,3151,2874,2797
2,7,9,4,4,880 88A 88B,88A,ＮＨＫ放送受信料,1202,2.9,690,924,826,859,1347,1276,1303,1379,1351
2,7,9,4,4,880 88A 88B,88B,ケーブルテレビ放送受信料,1199,-1.2,553,570,883,1179,1235,1369,1599,1307,1262
2,7,9,4,4,880 88A 88B,880,他の放送受信料,181,1.1,-,135,97,201,237,198,250,187,184
2,7,9,4,4,877 878 881-886,0,入場・観覧・ゲーム代,4117,4,2891,4211,3579,5009,3533,5715,5287,3765,2486
2,7,9,4,4,877 878 881-886,882,映画・演劇等入場料,867,-16.5,500,874,826,845,915,1077,794,874,525
2,7,9,4,4,877 878 881-886,883,スポーツ観覧料,91,23,91,97,85,85,236,294,72,34,21
2,7,9,4,4,877 878 881-886,877,ゴルフプレー料金,1062,19.6,-,129,472,558,576,1728,1912,1379,737
2,7,9,4,4,877 878 881-886,878,スポーツクラブ使用料,759,2.6,104,358,43,1216,828,1181,1567,680,613
2,7,9,4,4,877 878 881-886,881,他のスポーツ施設使用料,289,37,157,421,478,252,143,471,276,264,110
2,7,9,4,4,877 878 881-886,884,文化施設入場料,275,0.4,368,519,344,358,237,361,238,197,141
2,7,9,4,4,877 878 881-886,886,遊園地入場・乗物代,297,-0.3,501,1168,718,696,243,174,125,49,40
2,7,9,4,4,877 878 881-886,885,他の入場・ゲーム代,477,9.9,1170,646,613,999,354,431,303,289,299
2,7,9,4,4,0,888,諸会費,322,0.9,142,105,303,209,196,542,153,420,507
2,7,9,4,4,0,887,写真撮影・プリント代,396,0.5,1009,1343,869,488,788,364,100,71,46
2,7,9,4,4,0,88X,教養娯楽賃借料,113,-20.4,86,236,219,93,186,36,165,71,64
2,7,9,4,4,0,88Y,インターネット接続料,2446,-2.7,2659,2596,2627,3026,2600,3151,2737,2005,1594
2,7,9,4,4,0,889,他の教養娯楽サービスのその他,938,10,581,1591,1177,1038,900,1107,716,818,728
2,4,10,0,0,0,0,その他の消費支出,49328,-6.6,30842,37486,37469,51498,59180,70532,60471,46546,46634
2,5,10,1,0,0,0,諸雑費,25863,-1.5,18504,24217,21140,24342,28341,31296,29178,26098,26983
2,6,10,1,1,0,0,理美容サービス,3663,-3.3,2209,3342,3175,4412,3772,4092,4188,3573,3429
2,7,10,1,1,0,890,温泉・銭湯入浴料,135,14.4,80,136,184,160,125,184,248,97,49
2,7,10,1,1,0,891,理髪料,407,0.7,115,229,260,415,397,399,367,502,523
2,7,10,1,1,0,892,パーマネント代,343,-3.4,26,52,113,174,355,164,286,542,859
2,7,10,1,1,0,894,カット代,549,-3.2,478,492,453,576,515,711,709,526,492
2,7,10,1,1,0,899,他の理美容代,2228,-5,1509,2434,2165,3087,2380,2634,2579,1905,1506
2,6,10,1,2,0,0,理美容用品,4991,3.1,4274,5707,5000,5279,5845,6738,6545,4092,3943
2,7,10,1,2,0,900,理美容用電気器具,179,17,146,182,92,110,377,246,310,131,78
2,7,10,1,2,0,901,歯ブラシ,160,9.6,192,228,174,172,158,172,187,136,124
2,7,10,1,2,0,903,他の理美容用品,219,5.8,263,241,182,245,194,270,170,222,140
2,7,10,1,2,904-915,0,石けん類・化粧品,4434,2.3,3674,5057,4552,4752,5116,6051,5878,3604,3601
2,7,10,1,2,904-915,904,浴用・洗顔石けん,501,4.2,650,636,621,654,758,625,548,317,274
2,7,10,1,2,904-915,905,シャンプー,306,3,334,375,449,414,450,440,283,188,168
2,7,10,1,2,904-915,908,ヘアリンス・ヘアトリートメント,206,1,180,299,294,307,307,362,215,101,82
2,7,10,1,2,904-915,906,歯磨き,272,9.7,184,255,275,253,279,286,329,273,240
2,7,10,1,2,904-915,907,整髪・養毛剤,216,-1.4,179,191,157,264,230,208,375,188,191
2,7,10,1,2,904-915,909,化粧クリーム,442,11.1,473,554,429,405,499,424,548,404,473
2,7,10,1,2,904-915,910,化粧水,356,4.7,283,380,395,297,461,441,466,306,308
2,7,10,1,2,904-915,914,乳液,129,2.4,66,73,85,87,144,213,219,126,154
2,7,10,1,2,904-915,911,ファンデーション,207,19,168,237,163,208,236,304,313,173,223
2,7,10,1,2,904-915,912,口紅,99,3.1,90,116,142,157,120,138,111,61,66
2,7,10,1,2,904-915,915,ヘアカラーリング剤,132,1.5,25,58,101,111,125,136,223,147,115
2,7,10,1,2,904-915,913,他の化粧品,1570,-3.3,1043,1885,1439,1598,1509,2475,2249,1318,1307
2,6,10,1,3,0,0,身の回り用品,2472,-7,1683,2970,2501,2996,2756,3483,3399,1955,1363
2,7,10,1,3,0,920,傘,125,5,79,108,161,197,154,166,141,89,75
2,7,10,1,3,924-927,0,かばん類,1012,-9,560,1664,1310,1080,1238,1890,1605,591,375
2,7,10,1,3,924-927,924,ハンドバッグ,547,-12.9,284,474,438,476,658,1335,1121,347,232
2,7,10,1,3,924-927,925,通学用かばん,93,0,-,477,311,64,31,15,-,70,18
2,7,10,1,3,924-927,926,旅行用かばん,130,42.9,25,93,297,273,124,175,283,49,13
2,7,10,1,3,924-927,927,他のバッグ,243,-19,252,621,265,267,424,365,201,125,112
2,7,10,1,3,0,928,装身具,501,-9.6,133,598,253,390,396,462,591,634,490
2,7,10,1,3,0,930,腕時計,211,-3.2,132,95,181,275,223,172,144,233,81
2,7,10,1,3,0,932,他の身の回り用品,540,0.9,739,504,542,869,646,736,825,328,241
2,7,10,1,3,0,935,身の回り用品関連サービス,83,-29.7,41,2,55,185,100,58,92,80,102
2,6,10,1,4,0,940,たばこ,836,-10.2,1550,602,525,907,905,1690,1494,536,210
2,6,10,1,5,0,0,他の諸雑費,13901,-1,8788,11597,9938,10748,15063,15293,13553,15943,18037
2,7,10,1,5,0,950,信仰・祭祀費,1201,-8.2,161,235,710,445,326,1161,946,1979,2499
2,7,10,1,5,0,955,祭具・墓石,717,192.7,15,3,18,49,48,210,127,1574,3284
2,7,10,1,5,0,956,婚礼関係費,197,-25.4,-,-,-,-,-,-,-,442,-
2,7,10,1,5,0,957,葬儀関係費,1841,-4.6,-,-,-,44,5133,2380,1440,2334,2871
2,7,10,1,5,0,958,他の冠婚葬祭費,78,-1.3,-,6,2,11,58,29,71,142,150
2,7,10,1,5,0,95X,医療保険料,1554,-10.3,744,1534,2136,1307,1138,1999,1987,1540,1677
2,7,10,1,5,0,952,他の非貯蓄型保険料,4896,-4,2475,4908,4522,5673,5664,6712,5538,4453,3721
2,7,10,1,5,0,953,寄付金,793,-4,573,779,369,505,1363,978,1077,723,833
2,7,10,1,5,0,954,保育費用,688,-13.5,4411,3586,1289,1383,93,-,-,-,-
2,7,10,1,5,0,951,介護サービス,649,10.6,-,-,1,13,68,350,1089,1205,1662
2,7,10,1,5,0,959,他の諸雑費のその他,1289,10.2,410,545,893,1319,1172,1474,1278,1552,1340
2,5,10,2,0,0,0,こづかい,9108,-8.5,3470,5873,9423,12424,15214,16071,10513,6341,6205
2,6,10,2,0,0,960,世帯主こづかい,6840,-5.5,2393,5288,7003,8890,9819,11030,8836,5201,4749
2,6,10,2,0,0,961,他のこづかい,2268,-16.3,1077,585,2420,3534,5396,5041,1678,1140,1456
2,5,10,3,0,0,0,交際費,12357,-7.2,8535,7215,6653,11517,11697,18220,18237,12689,12529
2,6,10,3,6,0,970,贈与金,8162,-15.5,3902,3666,3171,4880,5817,11510,12125,10152,10591
2,7,10,3,6,0,0,贈与金,8162,-15.5,3902,3666,3171,4880,5817,11510,12125,10152,10591
2,6,10,3,7,0,0,他の交際費,4195,14.9,4633,3549,3482,6637,5881,6711,6112,2537,1938
2,7,10,3,7,0,971,つきあい費,378,28.1,1287,569,538,595,596,744,258,74,35
2,7,10,3,7,0,973,住宅関係負担費,3175,14.1,2230,2205,2349,4744,4367,5135,5203,2147,1554
2,7,10,3,7,0,972,他の負担費,643,12,1116,775,595,1299,919,832,650,317,349
2,5,10,4,0,0,0,仕送り金,2001,-39.3,333,181,253,3215,3927,4945,2543,1418,916
2,6,10,4,0,0,980,国内遊学仕送り金,830,-53.7,-,-,-,1588,2807,1691,2054,179,-
2,6,10,4,0,0,981,他の仕送り金,1171,-22,333,181,253,1627,1120,3254,489,1239,916
2,3,0,0,0,0,0,土地家屋購入,1013,-66.7,5082,-,195,-,-,-,-,1773,-
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,
第１０表　世帯主年齢階層別１世帯当たり年平均１か月間の品目別生計支出　―　全　世　帯　―　,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,*G列265行目、G列266行目、E列644行目のコードを修正しました（令和2年9月30日）。,,,,,,,,,,,,,,
