実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
jissitu,nen,対前年（同月）実質増加率_平成30年,-,-,-,-,7.7,8,6.9,4,5.5,-0.9,31.4,31.5,22.2,26.2,98.8,95.5,108.3,100,43,18.6,-16.5,6.3,-,-,-4.1,-1.2,-0.3,-7.2,-2.4,-2.5,-2.3,-2.5,-0.3,3.5,0.9,5.7,-13.4,0.1,-4.3,3.4,-22,-2.2,-0.7,-5.9,5.2,-0.7,-7.3,-20.9,-3.3,18.3,-6.1,-2.8,10.7,-4.2,-18.8,-3.6,-9.3,-0.8,-,-5.4,6.5,-11.4,-0.2,-8.9,-22.3,-1.3,7.3,-8.5,3.3,-23.8,2.2,4.1,6,-26.8,-0.4,-8.6,-25.9,-8,-6.6,-6.8,-,-1.1,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 1月,-,-,-,-,0.4,0.8,-0.6,-1.8,-0.9,-4,106.9,111.2,7.5,12.7,6.1,47.8,22,115.4,-34.9,236.6,-13,-2.1,-,-,-7,-3.7,1.2,-11.7,-2.8,-1,-13.1,-16.1,-1.1,-1.9,1.9,-0.5,8.5,-2,2.2,-17.3,339.6,9.7,10,7.1,-6.5,14.1,-43.3,-65.6,-28.9,-64.7,-20.6,-2.6,33.4,0.9,629.4,12,-11.8,8,-,5.3,-17,-45.7,-2.4,2.6,1.5,-14,0.9,-22.8,-21.1,-38.7,-1.5,-20.1,-24.3,-69.2,-11.7,0.8,-60.4,-1.2,-16,11.8,-,-2.5,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 2月,-,-,-,-,1.2,1.5,-0.9,-3.5,-3.5,-5.2,62.9,-,8.8,12.7,113.4,2.9,-4.8,23.8,-19.4,29.1,-30.8,-1.7,-,-,-18.2,-2.6,-4.6,-5.9,1.8,0,-11.2,-17.7,7.9,-4,4.6,5.8,0.1,-2.5,-37.8,-28.4,-66.4,1.1,4.9,4.4,31,-11.6,-5.8,-31.6,-11.5,-9,-2.3,-1.8,116.6,-8.8,488.7,-17.3,1.9,5.7,-,-20.7,0.8,0.6,13.9,-4.9,-2.8,-30.5,41.1,-25.3,7,-48.6,0.8,-66.1,-69.5,18,-53.2,10.3,-82.3,31.3,-22.6,26.6,-,-32.6,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 3月,-,-,-,-,-1.8,-0.7,-1.9,-4.5,-3.9,-5,16.2,5.1,6.2,14.2,148.7,25.6,7.3,47.6,27.8,64.8,-39.4,-2.2,-,-,-8.5,-2.3,0.4,-11.8,-0.9,0.2,-6.4,-0.2,-1.4,8.7,-2,2,-13.5,-2.3,-21.6,-11.4,-40,1.6,2.3,3.2,22.7,-3.6,53.5,176.7,178.7,72.9,-1.9,1.7,115.3,-10.1,-,-10.6,-10.6,30.5,-,-13.7,-29.4,-0.4,-0.5,0.9,-35.8,-9.6,11.2,-23.6,-9.6,-40,-16.2,16.4,51.9,-59.9,-23.4,-9.8,-62.1,18.6,24.2,-7.8,-,-21,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 4月,-,-,-,-,9.4,11,8.3,4.3,6.5,3.3,34.5,50.6,25,34.3,188.3,164.5,394.9,315.5,-64.6,42.3,-67.7,6,-,-,5.6,-2.3,-4.6,-15.5,-5.1,-3.8,-4.2,-7.3,-5.2,-2.3,-1,2.1,-18,6.3,19.7,-6.4,68,-10.5,-10,-8.4,-67.3,-13.7,26.4,21.3,84,250.3,3.4,0.1,231,16.3,4,35.3,12,1.6,-,8.2,-1.5,-7.1,-7,-2.7,-27.8,-24.1,6.9,3.4,-4.6,19,3.1,20.8,26.1,-0.8,-27.8,-14.1,57.1,-11.2,-10.6,-20.9,-,27,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 5月,-,-,-,-,14.4,14.6,12.5,8.7,10.7,7,81.5,-,26.3,35.4,233.6,107.8,-63.4,479.1,139.4,160.2,-0.9,11.7,-,-,-13,-5,0.1,-7.6,-2.1,-3.3,0.1,-8.7,-3,1.5,-2.9,3.5,-22.1,-10.3,-50.2,4.5,-90.1,-6.8,-5.4,-18.8,-38.4,7.8,2.3,-6.5,57.8,62.4,-3.2,-9.9,46.5,-6.5,-100,-10.5,0.6,-5.8,-,-5.4,5.9,-21.2,3.7,-16.1,-26.8,-8.7,26.8,-36.4,5.9,-64.9,-9.2,57.4,65.5,-45.7,36.5,-4.4,-7.5,-17.1,-11.6,2,-,-10,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 6月,-,-,-,-,30.5,30.7,31.8,30,34.7,5,27.8,72.4,41.9,51.3,127.9,176.2,137.2,305,67.5,6,-11.2,30.7,-,-,-11.5,1.7,1.8,-10.7,1,-1.4,0.2,3.3,-1.3,8.2,5.3,9.2,-2.8,2.3,-26.3,-3.8,-80.2,-8.6,-6.6,-10.2,-86,-7.8,-3.3,4.4,-57,99.9,-4.8,6.7,-44.9,-6.9,175.4,-2,-24.3,11,-,-15.3,16.6,-27.1,13.9,-18.5,-12.2,34.3,23.6,-17.6,-18.5,-35.5,1.1,1,19.3,-62.3,-24,-40.4,-76.9,-9.6,-13.5,-43.7,-,-5.4,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 7月,-,-,-,-,10.4,10.5,8.8,2.5,3.9,1.1,1.2,7,60.9,65.7,94.5,172.2,486.8,36.4,77.6,119.1,-20.8,5.6,-,-,1.5,0.8,5.4,-10.1,-3.3,-0.2,1.5,0.4,-1,16.1,2.9,15.5,-9.3,-2.9,42.8,10.4,175.6,-1.2,-2.2,-1.5,-43.8,2.1,-26.1,-49.7,-42.9,29.4,-15.3,-1.3,13,-6.2,-40,-4.8,-17,-17.9,-,-20.5,24.8,8.6,-4.7,-17.8,-35.5,21.4,-1.6,8.5,-7.4,14.6,5,4.3,4.8,-61.9,6,-5.6,3.8,-4.1,-8.5,-6.8,-,-4.3,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 8月,-,-,-,-,8.5,8.1,8.2,2.2,4.2,3.5,24.7,-23.7,46.2,50.5,91.4,179.2,277,106.7,39.4,-8.7,53.4,9.1,-,-,-2.5,1,5.6,-4.9,-2.1,2.7,-2.9,11.1,9.3,17.2,9.2,15,-12.4,-6,13.4,38.2,-31.1,-3.2,3.3,-10,14.9,-9.6,4.5,-4.5,67.9,21.1,-5.6,3.3,41.9,-13,10.1,-24.1,-15.9,55,-,4.6,-3.6,-25.3,-5.5,-9,-32.4,16.4,-4.5,1.6,27.3,-22.1,2.2,3,-7.8,83.9,19.9,-14.5,-26.8,-19.2,-9.9,-13.4,-,5.8,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年 9月,-,-,-,-,2.7,2.7,1.4,-2,-1.5,0.6,-12.2,-70.7,18.2,18.3,50.5,118.2,160.4,51.9,80.7,67.3,-15.3,2.8,-,-,-0.1,1.2,-0.6,0.8,-0.1,-0.9,-0.6,3.2,3.8,7.3,3.8,-4.1,-19,5.2,19,14,54.6,4.9,10.6,-13.3,190.7,5.6,-24.2,-58.9,-21.9,139.7,-3.1,-4.5,8.7,-14.3,-99.9,-19.6,-17.6,-9.2,-,-4.2,11.3,55.1,12.3,-22.9,-14.1,-1,30.3,17.9,16.7,21.7,16.7,-6.6,-10.3,66.3,10.2,-12.4,35.8,-20.5,3.7,-17.7,-,5.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年10月,-,-,-,-,3.5,3.1,3.1,-3.4,-2.7,-4.8,51.5,156.2,35.5,34.5,194.3,123.8,176.4,72.2,66.5,-4.7,117.2,4.6,-,-,-1.6,4.8,2.2,0.3,-4.1,-2.6,-3.7,-0.8,0.4,2.7,7.8,9.2,-21.3,22.7,-19.5,21.4,-84.4,4,6.6,-1.1,-14.6,4.9,16.7,205.5,-43,46.5,-3.2,-3.5,68.8,6,61.5,13.7,-7.7,3.5,-,-14.7,31.8,-12.2,-14.8,-6.3,25.6,-21.2,-18.7,-8.7,-4.1,-29.1,9.4,12.1,8.1,7.1,31,-11.7,-55.1,-18.9,-3.8,-8.7,-,22.7,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年11月,-,-,-,-,0.9,0.6,0,-2,-0.7,-3.7,53.1,-,10,10.8,36.4,96.2,118.1,19.1,97.6,-25.2,57.2,1.9,-,-,6.1,-1.5,-3.7,-10.9,-4.6,-7.3,5.3,-1.3,-6.2,-1.3,-2.9,6.5,-16.2,3,33.6,21.4,94.4,-9.8,-6,-18.3,-11.6,-5.9,-12,14.9,-1.2,-58.9,-3.3,-4.7,-37.8,-10.5,268.9,-17.8,3.8,-17.8,-,-9.8,14.4,-21.8,1.7,-7,0.9,39.6,-9.5,24.5,33.1,37.1,12.9,104.1,138.7,1.7,65.6,-5.7,127.4,-26.4,13,-7.9,-,4.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_平成30年12月,-,-,-,-,6.1,6.5,5.4,5.5,7.7,-5.6,9.7,17.7,2.2,2.8,50.9,107,89.9,49.5,-,22.3,-12.6,4.9,-,-,1.5,-3.1,-3.3,-0.4,-4.4,-11,11.5,7.5,-3.8,-4.7,-9.3,2.8,-22.1,-4.4,41.1,14.2,172.2,-9.9,-19.3,-17.2,43.8,15.6,-11.1,-9.8,-12.4,46.6,-6.9,-13.3,-57.6,-2,-94.1,0.1,-21.2,-21.5,-,12.7,49.5,-2.6,-9.1,-3,-52.5,7.1,-7.7,-4.8,30.4,-24.6,8.7,10.7,1.1,75,31.5,15.1,25.7,-10.2,-16.7,34.8,-,5.2,-,-,-,-,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第１４表　　　　主　な　収　入　と　支　出　及　び　対　前　年　（同　月）  増　加　率  ―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）平成30年1月に調査で使用する家計簿の改正を行っているため、「対前年（同月）増加率」の値には当該改正の影響による変動が含まれ得る。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyoutou0,hyoutou0,hyoutou0,hyoutou0,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,,,
bunrui0,bunrui0,bunrui0,bunrui0,bunrui1,bunrui2,bunrui3,bunrui4,bunrui6,bunrui5,bunrui5,bunrui5,bunrui4,bunrui6,bunrui4,bunrui3,bunrui4,bunrui4,bunrui4,bunrui3,bunrui2,bunrui1,bunrui1,bunrui2,bunrui3,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui3,bunrui2,bunrui1,bunrui1,bunrui1,bunrui1,bunrui2,bunrui2,,,
youto001,youto002,youto003,youto004,youto005,youto006,youto007,youto008,youto009,youto010,youto011,youto012,youto013,youto014,youto015,youto016,youto017,youto018,youto019,youto020,youto021,youto022,youto023,youto024,youto025,youto026,youto027,youto028,youto029,youto030,youto031,youto032,youto033,youto034,youto035,youto036,youto037,youto038,youto039,youto040,youto041,youto042,youto043,youto044,youto045,youto046,youto047,youto048,youto049,youto050,youto051,youto052,youto053,youto054,youto055,youto056,youto057,youto058,youto059,youto060,youto061,youto062,youto063,youto064,youto065,youto066,youto067,youto068,youto069,youto070,youto071,youto072,youto073,youto074,youto075,youto076,youto077,youto078,youto079,youto080,youto081,youto082,youto083,youto084,youto085,youto086,youto087,youto088,youto089,youto090,youto091,youto092,youto093,,,
