一般,多摩部一般平均,0.37,0.261,0.261,0.72,0.508,0.342,0.658,0.741,0.539,0.685,0.666,0.204,0.812,0.191,0.496,0.184,0.043,0.112
都一般平均,,0.513,0.329,0.361,0.895,0.526,0.397,0.619,1.044,0.54,0.845,0.608,0.29,1.564,0.165,0.58,0.354,0.037,0.131
,京葉道路亀戸,0.452,0.358,0.249,0.73,0.52,0.216,0.567,1.155,0.63,0.931,0.729,0.408,1.155,0.216,0.579,0.261,0.049,0.131
,環八通り八幡山,0.352,0.283,0.246,0.818,0.371,0.554,0.773,1.031,0.602,0.554,1.042,0.331,1.042,0.246,0.58,0.236,0.056,0.131
沿,２地点沿道平均,0.402,0.32,0.248,0.774,0.445,0.385,0.67,1.093,0.616,0.742,0.886,0.37,1.155,0.216,0.579,0.261,0.049,0.131
道,甲州街道大原,0.502,0.491,0.6,3.64,1.075,0.734,0.966,1.361,0.657,1.005,0.661,0.906,3.64,0.491,1.05,0.824,0.111,0.238
,中山道大和町,0.728,0.435,0.571,1.29,0.62,0.817,0.935,1.148,0.604,0.878,0.835,0.487,1.29,0.435,0.779,0.292,0.099,0.176
,４地点沿道平均,0.509,0.392,0.417,1.619,0.646,0.58,0.81,1.174,0.623,0.842,0.817,0.533,3.64,0.216,0.747,0.824,0.049,0.169
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.172,0.039,0.077,0.164,0.111,0.278,0.138,0.212,0.097,0.095,0.21,0.192,0.278,0.039,0.149,0.063,0.009,0.034
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
39,Styrene (16),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,104.1
,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.015 ppb),,,,換算係数(→ppb）：,0.231
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.109,0.126,0.332,0.257,0.232,0.149,0.27,0.257,0.096,0.452,0.158,0.127,0.452,0.096,0.214,0.102,0.022,0.048
区,国設東京新宿,0.086,0.146,0.139,0.242,0.281,0.127,0.269,0.358,0.129,0.374,0.186,0.111,0.374,0.086,0.204,0.085,0.019,0.046
部,大田区東糀谷,0.288,0.185,0.349,0.542,0.23,0.183,0.265,0.341,0.162,0.469,0.216,0.336,0.542,0.162,0.297,0.123,0.037,0.067
一,世田谷区世田谷,0.064,0.127,0.091,0.17,0.125,0.143,0.25,1.55,0.129,0.415,0.191,0.166,1.55,0.064,0.285,0.351,0.014,0.065
般,板橋区氷川町,0.093,0.086,0.227,0.37,0.234,0.168,0.223,0.409,0.151,0.272,0.19,0.097,0.409,0.086,0.21,0.092,0.019,0.048
環,練馬区石神井町,0.064,0.072,0.083,0.149,0.187,0.116,0.159,0.278,0.149,0.312,0.179,0.079,0.312,0.064,0.152,0.071,0.015,0.034
境,足立区西新井,0.132,0.079,0.132,0.237,0.208,0.168,0.178,0.485,0.18,0.405,0.215,0.122,0.485,0.079,0.212,0.11,0.018,0.048
,江戸川区春江町,0.07,0.139,0.093,0.182,0.11,0.097,0.223,0.442,0.171,0.37,0.192,0.158,0.442,0.07,0.187,0.1,0.016,0.042
,区部一般平均,0.113,0.12,0.181,0.269,0.201,0.144,0.23,0.515,0.146,0.384,0.191,0.149,1.55,0.064,0.22,0.351,0.014,0.05
多,小金井市本町,0.141,0.089,0.069,0.204,0.275,0.139,0.224,0.196,0.152,0.341,0.196,0.078,0.341,0.069,0.175,0.077,0.016,0.04
摩,東大和市奈良橋,0.097,0.195,0.083,0.149,0.248,0.143,0.163,0.234,0.14,0.235,0.205,0.084,0.248,0.083,0.165,0.056,0.019,0.037
一般,多摩部一般平均,0.119,0.142,0.076,0.177,0.262,0.141,0.194,0.215,0.146,0.288,0.201,0.081,0.341,0.069,0.17,0.077,0.016,0.038
都一般平均,,0.114,0.124,0.16,0.25,0.213,0.143,0.222,0.455,0.146,0.364,0.193,0.136,1.55,0.064,0.21,0.351,0.014,0.048
,京葉道路亀戸,0.077,0.124,0.112,0.355,0.177,0.071,0.214,0.354,0.252,0.392,0.209,0.195,0.392,0.071,0.211,0.089,0.016,0.048
,環八通り八幡山,0.068,0.105,0.081,0.196,0.17,0.18,0.252,0.26,0.163,0.18,0.219,0.093,0.26,0.068,0.164,0.059,0.015,0.037
沿,２地点沿道平均,0.073,0.115,0.096,0.276,0.174,0.125,0.233,0.307,0.207,0.286,0.214,0.144,0.392,0.068,0.187,0.089,0.015,0.042
道,甲州街道大原,0.165,0.18,0.163,1.016,0.18,0.322,0.253,0.525,0.16,0.405,0.212,0.134,1.016,0.134,0.31,0.23,0.03,0.07
,中山道大和町,0.129,0.14,0.144,0.335,0.212,0.246,0.257,0.381,0.163,0.339,0.219,0.145,0.381,0.129,0.226,0.086,0.029,0.051
,４地点沿道平均,0.11,0.137,0.125,0.475,0.185,0.205,0.244,0.38,0.185,0.329,0.215,0.142,1.016,0.068,0.228,0.23,0.015,0.052
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.021,0.041,0.036,0.069,0.101,0.104,0.084,0.038,0.038,0.044,0.053,0.044,0.104,0.021,0.056,0.024,  < 0.005,0.013
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Ref,(α-pinene),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.05,0.096,0.109,0.57,0.399,0.173,0.485,0.235,0.152,0.393,0.173,0.078,0.57,0.05,0.243,0.132,0.011,0.056
区,国設東京新宿,0.102,0.115,0.216,1.284,0.87,0.252,2.425,10.994,3.386,3.796,1.936,0.975,10.994,0.102,2.196,2.539,0.024,0.507
部,大田区東糀谷,0.1,0.146,0.136,0.471,0.432,0.169,0.239,0.441,0.199,0.5,0.184,0.095,0.5,0.095,0.259,0.115,0.022,0.06
一,世田谷区世田谷,0.055,0.083,0.085,0.373,0.454,0.229,0.374,0.613,0.321,0.524,0.258,0.071,0.613,0.055,0.287,0.142,0.013,0.066
般,板橋区氷川町,0.093,0.092,0.219,1.067,0.914,0.396,0.401,0.718,0.257,0.397,0.236,0.098,1.067,0.092,0.407,0.246,0.021,0.094
環,練馬区石神井町,0.148,0.062,0.143,0.86,1.001,0.258,0.803,0.809,2.67,3.285,0.585,0.176,3.285,0.062,0.9,0.759,0.014,0.208
境,足立区西新井,0.089,0.064,0.13,0.62,0.593,0.188,0.232,0.48,0.19,0.401,0.236,0.088,0.62,0.064,0.276,0.143,0.015,0.064
,江戸川区春江町,0.06,0.107,0.071,0.413,0.347,0.15,0.239,0.505,0.243,0.427,0.205,0.107,0.505,0.06,0.24,0.117,0.014,0.055
,区部一般平均,0.087,0.096,0.139,0.707,0.626,0.227,0.65,1.849,0.927,1.215,0.477,0.211,10.994,0.05,0.601,2.539,0.011,0.139
多,小金井市本町,0.137,0.13,0.212,1.122,1.302,0.209,0.266,0.457,0.738,0.475,0.316,0.063,1.302,0.063,0.452,0.301,0.015,0.104
摩,東大和市奈良橋,0.369,0.128,0.268,1.221,1.728,0.189,0.222,0.562,0.835,0.519,0.443,0.093,1.728,0.093,0.548,0.399,0.021,0.127
一般,多摩部一般平均,0.253,0.129,0.24,1.171,1.515,0.199,0.244,0.51,0.786,0.497,0.379,0.078,1.728,0.063,0.5,0.399,0.015,0.115
都一般平均,,0.12,0.102,0.159,0.8,0.804,0.221,0.569,1.581,0.899,1.072,0.457,0.184,10.994,0.05,0.581,2.539,0.011,0.134
,京葉道路亀戸,0.233,0.228,0.295,0.446,0.846,0.074,0.184,0.386,0.178,0.444,0.24,0.123,0.846,0.074,0.306,0.195,0.017,0.071
,環八通り八幡山,0.474,0.285,0.437,0.97,1.119,0.351,0.678,0.651,0.596,0.184,0.255,0.099,1.119,0.099,0.508,0.258,0.023,0.117
沿,２地点沿道平均,0.354,0.256,0.366,0.708,0.983,0.212,0.431,0.519,0.387,0.314,0.247,0.111,1.119,0.074,0.407,0.258,0.017,0.094
道,甲州街道大原,0.079,0.14,0.117,0.666,0.597,0.249,0.369,0.608,0.201,0.514,0.183,0.074,0.666,0.074,0.316,0.154,0.017,0.073
,中山道大和町,0.061,0.091,0.106,0.632,0.636,0.237,0.18,0.425,0.166,0.465,0.193,0.15,0.636,0.061,0.279,0.147,0.014,0.064
,４地点沿道平均,0.212,0.186,0.239,0.679,0.799,0.228,0.353,0.517,0.285,0.402,0.218,0.111,1.119,0.061,0.352,0.258,0.014,0.081
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.095,2.064,6.54,4.786,4.967,0.53,1.225,0.754,1.653,0.803,0.538,1.289,6.54,0.53,2.187,1.51,0.122,0.505
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　PAMS
,,,,,,,,,,,,,,,,,,,
40,Isopropylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.009 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.068,0.029,0.112,0.078,0.072,0.057,0.577,0.097,0.041,0.099,0.064,0.041,0.577,0.029,0.112,0.116,0.006,0.022
区,国設東京新宿,0.095,0.036,0.054,0.088,0.057,0.052,0.926,0.08,0.038,0.082,0.068,0.044,0.926,0.036,0.135,0.185,0.007,0.027
部,大田区東糀谷,0.065,0.03,0.047,0.099,0.05,0.133,0.3,0.129,0.091,0.156,0.524,0.518,0.524,0.03,0.179,0.105,0.006,0.036
一,世田谷区世田谷,0.066,0.029,0.035,0.065,0.04,0.047,1.923,0.109,0.045,0.081,0.26,0.079,1.923,0.029,0.232,0.385,0.006,0.046
般,板橋区氷川町,0.08,  < 0.02,0.03,0.095,0.049,0.066,0.63,0.098,0.058,0.077,0.071,0.046,0.63,0.03,0.118,0.126,0.006,0.024
環,練馬区石神井町,0.059,  < 0.02,0.023,0.063,0.041,0.043,0.839,0.106,0.058,0.074,0.143,0.041,0.839,0.023,0.135,0.168,0.005,0.027
境,足立区西新井,0.089,  < 0.02,0.065,0.071,0.053,0.088,0.1,0.113,0.069,0.1,0.071,0.038,0.113,0.038,0.078,0.023,0.008,0.016
,江戸川区春江町,0.049,  < 0.02,0.043,0.05,0.029,0.054,0.085,0.105,0.076,0.086,0.074,0.044,0.105,0.029,0.063,0.021,0.006,0.013
,区部一般平均,0.071,0.021,0.051,0.076,0.049,0.068,0.672,0.105,0.059,0.094,0.16,0.106,1.923,0.023,0.133,0.385,0.005,0.027
多,小金井市本町,0.138,  < 0.02,0.091,0.074,0.046,0.052,0.105,0.085,0.059,0.069,0.281,0.065,0.281,0.046,0.097,0.056,0.009,0.019
摩,東大和市奈良橋,0.052,0.036,0.06,0.081,0.067,0.043,0.101,0.108,0.084,0.082,0.292,0.052,0.292,0.036,0.088,0.058,0.007,0.018
一般,多摩部一般平均,0.095,0.023,0.076,0.078,0.056,0.047,0.103,0.097,0.071,0.075,0.286,0.059,0.292,0.036,0.092,0.058,0.007,0.018
都一般平均,,0.076,0.021,0.056,0.077,0.05,0.064,0.559,0.103,0.062,0.091,0.185,0.097,1.923,0.023,0.125,0.385,0.005,0.025
,京葉道路亀戸,0.066,0.023,0.138,0.057,0.045,0.025,0.1,0.107,0.076,0.09,0.073,0.047,0.138,0.023,0.071,0.028,0.005,0.014
,環八通り八幡山,0.06,0.021,0.029,0.066,0.033,0.055,0.132,0.087,0.064,0.048,0.407,0.069,0.407,0.021,0.089,0.081,0.004,0.018
沿,２地点沿道平均,0.063,0.022,0.083,0.061,0.039,0.04,0.116,0.097,0.07,0.069,0.24,0.058,0.407,0.021,0.08,0.081,0.004,0.016
道,甲州街道大原,0.062,0.03,0.085,0.13,0.074,0.068,1.759,0.133,0.093,0.084,0.214,0.076,1.759,0.03,0.234,0.352,0.006,0.047
,中山道大和町,0.094,0.034,0.061,0.107,0.057,0.086,0.529,0.121,0.071,0.075,0.079,0.057,0.529,0.034,0.114,0.106,0.007,0.023
,４地点沿道平均,0.071,0.027,0.078,0.09,0.052,0.058,0.63,0.112,0.076,0.074,0.193,0.062,1.759,0.021,0.127,0.352,0.004,0.025
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.027,  < 0.02,  < 0.02,0.037,  < 0.02,0.037,0.029,0.022,  < 0.02,  < 0.02,0.037,0.031,0.037,0.022,0.031,0.007,0.004,0.006
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
41,n-Decane (45),,,,,,,,,　　基準値  　：,,,,,,,,分子量：,142.3
,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.01 ppb),,,,換算係数(→ppb）：,0.169
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.987,0.555,0.551,1.537,0.928,0.921,1.548,3.08,1.453,2.068,1.374,0.634,3.08,0.551,1.303,0.616,0.11,0.261
区,国設東京新宿,1.738,1.04,0.861,1.956,1.338,1.015,1.848,3.065,1.374,1.971,1.323,0.674,3.065,0.674,1.517,0.613,0.135,0.303
部,大田区東糀谷,1.188,0.898,0.65,2.232,1.162,1.776,2.583,3.743,2.66,3.89,2.211,1.07,3.89,0.65,2.005,0.778,0.13,0.401
一,世田谷区世田谷,0.909,0.639,0.449,1.703,0.674,1.092,1.537,3.18,0.721,1.91,0.793,0.76,3.18,0.449,1.197,0.636,0.09,0.239
般,板橋区氷川町,1.913,1.176,1.035,2.546,2.413,1.703,2.043,4.732,1.811,2.128,2.097,1.691,4.732,1.035,2.107,0.946,0.207,0.421
環,練馬区石神井町,1.443,0.54,0.547,2.018,1.414,1.621,2.097,3.41,1.919,1.886,1.478,0.831,3.41,0.54,1.6,0.682,0.108,0.32
境,足立区西新井,1.912,0.496,0.664,1.57,1.309,1.414,3.013,4.017,2.142,2.236,2.053,0.909,4.017,0.496,1.811,0.804,0.099,0.362
,江戸川区春江町,0.737,0.334,0.213,0.787,0.369,0.921,1.334,3.352,1.86,1.93,1.688,1.051,3.352,0.213,1.215,0.67,0.043,0.243
,区部一般平均,1.353,0.71,0.621,1.794,1.201,1.308,2,3.572,1.742,2.252,1.627,0.953,4.732,0.213,1.595,0.946,0.043,0.319
多,小金井市本町,1.628,0.489,0.528,2.158,1.175,1.364,2.046,1.76,1.537,1.573,1.355,0.606,2.158,0.489,1.352,0.432,0.098,0.27
摩,東大和市奈良橋,1.15,0.678,0.721,1.877,1.546,1.193,2.094,2.099,1.804,1.624,2.366,0.886,2.366,0.678,1.503,0.473,0.136,0.301
一般,多摩部一般平均,1.389,0.584,0.624,2.018,1.36,1.279,2.07,1.93,1.67,1.599,1.861,0.746,2.366,0.489,1.427,0.473,0.098,0.286
都一般平均,,1.361,0.684,0.622,1.838,1.233,1.302,2.014,3.244,1.728,2.122,1.674,0.911,4.732,0.213,1.561,0.946,0.043,0.312
,京葉道路亀戸,1.44,0.654,0.799,1.488,1.316,0.656,1.639,3.603,2.6,2.42,2.439,1.005,3.603,0.654,1.672,0.721,0.131,0.334
,環八通り八幡山,1.246,0.549,0.471,1.942,0.799,1.17,2.027,2.694,1.746,1.341,1.449,0.742,2.694,0.471,1.348,0.539,0.094,0.27
沿,２地点沿道平均,1.343,0.602,0.635,1.715,1.058,0.913,1.833,3.148,2.173,1.88,1.944,0.873,3.603,0.471,1.51,0.721,0.094,0.302
道,甲州街道大原,1.387,0.843,0.7,2.606,1.739,1.656,2.311,3.443,2.122,2.175,1.781,0.854,3.443,0.7,1.801,0.689,0.14,0.36
,中山道大和町,2.222,0.885,0.893,2.407,1.54,1.4,2.473,5.614,2.687,2.761,2.225,1.279,5.614,0.885,2.199,1.123,0.177,0.44
,４地点沿道平均,1.574,0.733,0.716,2.111,1.348,1.22,2.113,3.838,2.289,2.174,1.974,0.97,5.614,0.471,1.755,1.123,0.094,0.351
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.414,0.153,0.308,0.712,1.656,0.66,0.424,0.447,0.224,0.175,0.537,0.426,1.656,0.153,0.511,0.331,0.031,0.102
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
42,n-Propylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.107,0.096,0.103,0.195,0.169,0.116,0.199,0.298,0.126,0.288,0.168,0.079,0.298,0.079,0.162,0.05,0.013,0.027
区,国設東京新宿,0.167,0.116,0.124,0.279,0.196,0.137,0.207,0.292,0.116,0.25,0.17,0.092,0.292,0.092,0.179,0.049,0.015,0.03
部,大田区東糀谷,0.114,0.102,0.074,0.271,0.141,0.145,0.287,0.42,0.215,0.449,0.221,0.119,0.449,0.074,0.213,0.076,0.013,0.036
一,世田谷区世田谷,0.121,0.099,0.115,0.217,0.128,0.123,0.201,0.391,0.131,0.251,0.153,0.096,0.391,0.096,0.169,0.066,0.016,0.029
般,板橋区氷川町,0.133,0.061,0.101,0.281,0.148,0.195,0.217,0.362,0.176,0.238,0.208,0.113,0.362,0.061,0.186,0.061,0.01,0.031
環,練馬区石神井町,0.109,0.061,0.074,0.216,0.135,0.131,0.216,0.392,0.193,0.225,0.2,0.077,0.392,0.061,0.169,0.066,0.01,0.029
境,足立区西新井,0.171,0.067,0.1,0.215,0.158,0.26,0.204,0.422,0.227,0.358,0.225,0.099,0.422,0.067,0.209,0.071,0.011,0.035
,江戸川区春江町,0.078,0.046,0.048,0.133,0.082,0.15,0.186,0.365,0.239,0.275,0.22,0.111,0.365,0.046,0.161,0.062,0.008,0.027
,区部一般平均,0.125,0.081,0.092,0.226,0.145,0.157,0.214,0.368,0.178,0.292,0.196,0.098,0.449,0.046,0.181,0.076,0.008,0.031
多,小金井市本町,0.327,0.055,0.066,0.249,0.136,0.133,0.226,0.284,0.175,0.242,0.187,0.072,0.327,0.055,0.179,0.055,0.009,0.03
摩,東大和市奈良橋,0.147,0.114,0.1,0.262,0.219,0.119,0.258,0.373,0.257,0.255,0.363,0.093,0.373,0.093,0.213,0.063,0.016,0.036
一般,多摩部一般平均,0.237,0.084,0.083,0.255,0.178,0.126,0.242,0.328,0.216,0.248,0.275,0.082,0.373,0.055,0.196,0.063,0.009,0.033
都一般平均,,0.147,0.082,0.091,0.232,0.151,0.151,0.22,0.36,0.186,0.283,0.212,0.095,0.449,0.046,0.184,0.076,0.008,0.031
,京葉道路亀戸,0.11,0.08,0.062,0.164,0.135,0.071,0.183,0.382,0.25,0.329,0.239,0.142,0.382,0.062,0.179,0.065,0.011,0.03
,環八通り八幡山,0.108,0.071,0.077,0.245,0.106,0.181,0.257,0.352,0.225,0.183,0.205,0.11,0.352,0.071,0.177,0.059,0.012,0.03
沿,２地点沿道平均,0.109,0.075,0.069,0.204,0.12,0.126,0.22,0.367,0.237,0.256,0.222,0.126,0.382,0.062,0.178,0.065,0.011,0.03
道,甲州街道大原,0.13,0.095,0.126,0.32,0.214,0.195,0.316,0.493,0.317,0.315,0.21,0.138,0.493,0.095,0.239,0.083,0.016,0.04
,中山道大和町,0.206,0.118,0.14,0.377,0.192,0.258,0.296,0.454,0.24,0.284,0.272,0.173,0.454,0.118,0.251,0.077,0.02,0.042
,４地点沿道平均,0.139,0.091,0.101,0.277,0.162,0.177,0.263,0.42,0.258,0.278,0.232,0.141,0.493,0.062,0.211,0.083,0.011,0.036
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.068,0.021,0.044,0.077,0.057,0.081,0.077,0.087,0.036,0.044,0.08,0.072,0.087,0.021,0.062,0.015,0.004,0.01
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
43,m-Ethyltoluene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,120.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.009 ppb),,,,換算係数(→ppb）：,0.2
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
