表8-2　物質別月別調査結果（ＰＡＭＳ）,,,,,,,,,,,,,,,,,,,2019年度　PAMS
多,小金井市本町,5.459,4.542,4.072,8.852,3.17,3.227,5.212,6.188,6.756,10.334,7.487,4.724,10.334,3.17,5.835,8.254,2.532,4.661
摩,東大和市奈良橋,4.666,5.47,2.929,4.672,1.745,2.383,3.81,3.882,4.728,5.465,5.772,4.254,5.772,1.745,4.148,4.61,1.394,3.313
一般,多摩部一般平均,5.063,5.006,3.501,6.762,2.457,2.805,4.511,5.035,5.742,7.9,6.63,4.489,10.334,1.745,4.992,8.254,1.394,3.987
都一般平均,,5.395,5.454,3.386,6.942,2.355,2.852,4.575,7.846,6.174,10.654,7.269,4.676,15.245,1.504,5.632,12.176,1.201,4.498
,京葉道路亀戸,5.397,5.616,4.121,3.959,2.347,2.157,3.239,8.391,6.312,10.463,7.128,4.757,10.463,2.157,5.324,8.357,1.723,4.252
,環八通り八幡山,5.819,4.948,3.212,8.139,3.068,2.946,4.871,8.973,7.035,6.607,7.906,4.799,8.973,2.946,5.694,7.167,2.353,4.548
沿,２地点沿道平均,5.608,5.282,3.667,6.049,2.708,2.552,4.055,8.682,6.673,8.535,7.517,4.778,10.463,2.157,5.509,8.357,1.723,4.4
道,甲州街道大原,6.048,5.048,3.71,9.33,2.879,3.767,5.025,10.109,6.604,13.439,8.125,5.254,13.439,2.879,6.611,10.733,2.3,5.281
,中山道大和町,6.733,5.788,4.557,9.348,3.748,2.76,5.775,8.154,6.347,10.962,8.388,5.468,10.962,2.76,6.502,8.756,2.204,5.193
,４地点沿道平均,5.999,5.35,3.9,7.694,3.011,2.908,4.728,8.907,6.574,10.368,7.887,5.069,13.439,2.157,6.033,10.733,1.723,4.818
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,3.69,2.89,1.945,2.614,0.752,1.273,2.201,2.374,2.668,2.995,3.559,3.588,3.69,0.752,2.546,2.947,0.601,2.033
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
V2,Ethylene,,※ ＧＣ－ＦＩＤにより測定,,,,,,,　　基準値  　：,,,,,,,,分子量：,28.1
,,,,,,,,,,　　定量下限値：,,0.016,μg/m3,(0.013 ppb),,,,換算係数(→ppb）：,0.856
,,2019年度,,,,,,,,　　検出下限値：,,0.005,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.708,1.445,2.385,3.958,4.962,0.632,4.232,1.707,1.048,2.336,1.855,1.195,4.962,0.632,2.289,4.245,0.541,1.958
区,国設東京新宿,1.33,0.654,1.132,2.224,0.677,0.766,4.572,1.953,1.124,2.579,2.119,1.033,4.572,0.654,1.68,3.912,0.559,1.437
部,大田区東糀谷,1.84,1.301,2.253,2.297,1.243,1.117,3.757,3.411,1.814,3.273,2.446,1.717,3.757,1.117,2.206,3.215,0.956,1.887
一,世田谷区世田谷,1.48,0.593,0.694,1.541,0.486,0.754,3.7,2.142,1.775,2.829,4.447,0.901,4.447,0.486,1.779,3.805,0.416,1.522
般,板橋区氷川町,1.498,0.603,0.641,2.129,0.762,0.685,3.347,2.083,1.274,1.863,1.698,0.854,3.347,0.603,1.453,2.863,0.516,1.243
環,練馬区石神井町,1.089,0.389,0.352,1.554,0.532,0.562,2.612,2.126,1.6,2.124,2.511,0.66,2.612,0.352,1.343,2.235,0.301,1.149
境,足立区西新井,2.063,0.733,1.415,2.383,2.607,0.485,2.33,2.143,1.309,2.306,1.631,0.834,2.607,0.485,1.687,2.231,0.415,1.443
,江戸川区春江町,1.117,1.239,0.995,0.91,2.081,0.57,2.653,2.003,1.994,2.029,2,0.824,2.653,0.57,1.534,2.27,0.487,1.313
,区部一般平均,1.516,0.87,1.233,2.124,1.669,0.696,3.4,2.196,1.492,2.417,2.338,1.002,4.962,0.352,1.746,4.245,0.301,1.494
多,小金井市本町,0.834,0.277,0.76,1.82,0.591,0.747,2.298,1.214,1.505,2.544,1.959,0.711,2.544,0.277,1.272,2.177,0.237,1.088
摩,東大和市奈良橋,0.955,0.93,0.691,1.261,0.688,0.484,1.896,1.049,1.601,1.658,1.836,0.651,1.896,0.484,1.142,1.622,0.414,0.977
一般,多摩部一般平均,0.895,0.604,0.725,1.54,0.639,0.616,2.097,1.131,1.553,2.101,1.898,0.681,2.544,0.277,1.207,2.177,0.237,1.032
都一般平均,,1.391,0.816,1.132,2.008,1.463,0.68,3.14,1.983,1.504,2.354,2.25,0.938,4.962,0.277,1.638,4.245,0.237,1.402
,京葉道路亀戸,1.633,1.855,3.51,1.583,6.56,0.598,3.011,2.133,1.613,2.245,2.12,1.153,6.56,0.598,2.335,5.613,0.511,1.997
,環八通り八幡山,1.304,0.431,0.557,1.815,0.589,0.939,3.22,2.284,1.989,1.252,4.924,0.951,4.924,0.431,1.688,4.213,0.369,1.444
沿,２地点沿道平均,1.469,1.143,2.034,1.699,3.575,0.769,3.116,2.209,1.801,1.749,3.522,1.052,6.56,0.431,2.011,5.613,0.369,1.721
道,甲州街道大原,1.573,0.595,1.183,2.212,0.721,0.998,4.391,2.602,2.13,3.096,3.273,1.096,4.391,0.595,1.989,3.757,0.509,1.702
,中山道大和町,2.425,1.346,1.328,3.022,0.893,1.483,4.012,2.061,1.866,2.393,2.257,1.385,4.012,0.893,2.039,3.432,0.764,1.745
,４地点沿道平均,1.734,1.057,1.644,2.158,2.191,1.005,3.658,2.27,1.899,2.247,3.143,1.146,6.56,0.431,2.013,5.613,0.369,1.722
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.5,0.058,0.27,0.439,0.32,0.297,0.913,0.504,0.369,0.445,0.613,0.501,0.913,0.058,0.436,0.781,0.049,0.373
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
V3,Propane,,※ ＧＣ－ＦＩＤにより測定,,,,,,,　　基準値  　：,,,,,,,,分子量：,44.1
,,,,,,,,,,　　定量下限値：,,0.015,μg/m3,(0.009 ppb),,,,換算係数(→ppb）：,0.545
,,2019年度,,,,,,,,　　検出下限値：,,0.004,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,6.642,4.299,3.51,10.609,3.916,3.489,5.344,12.229,7.202,13.501,9.446,5.376,13.501,3.489,7.13,7.36,1.902,3.887
区,国設東京新宿,6.607,4.089,3.067,9.554,3.06,4.392,6.303,13.383,7.693,12.783,9.847,5.622,13.383,3.06,7.2,7.296,1.668,3.925
部,大田区東糀谷,6.973,5.897,5.051,10.343,6.159,4.614,6.949,21.442,32.492,22.936,11.391,6.192,32.492,4.614,11.703,17.713,2.515,6.38
一,世田谷区世田谷,7.577,5.942,4.12,10.821,2.785,4.865,8.617,19.229,12.152,18.117,11.942,5.971,19.229,2.785,9.345,10.482,1.518,5.094
般,板橋区氷川町,8.422,4.174,3.729,10.851,4.608,4.722,7.833,18.324,10.183,14.151,13.356,7.337,18.324,3.729,8.974,9.989,2.033,4.892
環,練馬区石神井町,7.944,3.861,2.792,13.031,4.213,3.687,8.475,21.887,12.316,15.168,11.591,6.186,21.887,2.792,9.263,11.932,1.522,5.05
境,足立区西新井,9.017,3.662,4.342,11.575,5.593,3.939,7.316,22.139,12.073,19.686,14.629,7.252,22.139,3.662,10.102,12.069,1.996,5.507
,江戸川区春江町,6.486,4.984,3.141,5.934,2.365,3.46,6.984,20.776,13.249,16.914,14.622,6.94,20.776,2.365,8.821,11.326,1.289,4.809
,区部一般平均,7.459,4.613,3.719,10.34,4.087,4.146,7.228,18.676,13.42,16.657,12.103,6.359,32.492,2.365,9.067,17.713,1.289,4.943
多,小金井市本町,7.828,4.074,4.268,14.947,5.865,6.173,10.24,16.66,17.769,18.696,11.083,6.74,18.696,4.074,10.362,10.192,2.221,5.649
摩,東大和市奈良橋,11.445,6.579,5.988,16.23,6.715,4.329,13.077,26.577,21.656,23.845,14.035,7.513,26.577,4.329,13.166,14.488,2.36,7.177
一般,多摩部一般平均,9.637,5.326,5.128,15.588,6.29,5.251,11.659,21.618,19.712,21.271,12.559,7.126,26.577,4.074,11.764,14.488,2.221,6.413
都一般平均,,7.894,4.756,4.001,11.39,4.528,4.367,8.114,19.265,14.678,17.58,12.194,6.513,32.492,2.365,9.607,17.713,1.289,5.237
,京葉道路亀戸,6.288,5.251,5.242,5.781,4.375,3.144,6.002,16.139,9.943,14.084,11.649,6.987,16.139,3.144,7.907,8.798,1.714,4.311
,環八通り八幡山,7.253,4.618,3.166,11.908,3.886,4.482,8.543,20.204,12.362,11.284,10.918,5.924,20.204,3.166,8.712,11.014,1.726,4.749
沿,２地点沿道平均,6.771,4.935,4.204,8.845,4.131,3.813,7.273,18.172,11.152,12.684,11.283,6.455,20.204,3.144,8.31,11.014,1.714,4.53
道,甲州街道大原,18.998,7.989,15.248,12.658,68.881,5.21,14,19.319,10.407,17.785,13.969,12.773,68.881,5.21,18.103,37.55,2.84,9.869
,中山道大和町,8.857,4.324,4.173,11.686,5.232,4.091,7.911,16.499,9.561,14.498,12.493,7.248,16.499,4.091,8.881,8.994,2.23,4.841
,４地点沿道平均,10.349,5.546,6.957,10.508,20.594,4.232,9.114,18.04,10.568,14.413,12.257,8.233,68.881,3.144,10.901,37.55,1.714,5.943
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,3.7,1.138,1.85,5.04,1.621,1.984,3.823,4.177,3.012,2.841,4.185,5.311,5.311,1.138,3.223,2.895,0.62,1.757
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
V4,Acethylene,,※ ＧＣ－ＦＩＤにより測定,,,,,,,　　基準値  　：,,,,,,,,分子量：,26
,,,,,,,,,,　　定量下限値：,,0.008,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.925
,,2019年度,,,,,,,,　　検出下限値：,,0.003,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.773,0.498,0.451,0.859,0.372,0.493,0.537,1.035,0.892,1.349,1.091,0.901,1.349,0.372,0.771,1.248,0.344,0.713
区,国設東京新宿,0.851,0.526,0.475,1.132,0.38,0.513,0.626,1.047,0.812,1.376,1.054,0.799,1.376,0.38,0.799,1.272,0.351,0.739
部,大田区東糀谷,0.823,0.631,0.534,1.04,0.413,0.579,0.588,1.298,1.278,1.631,1.171,0.789,1.631,0.413,0.898,1.508,0.382,0.83
一,世田谷区世田谷,0.884,0.631,0.4,0.963,0.35,0.577,0.677,1.182,1.061,1.632,1.153,0.862,1.632,0.35,0.864,1.509,0.324,0.799
般,板橋区氷川町,0.903,0.39,0.324,0.951,0.393,0.511,0.657,0.836,0.916,0.94,1.087,0.652,1.087,0.324,0.713,1.005,0.299,0.66
環,練馬区石神井町,0.718,0.442,0.316,0.937,0.386,0.543,0.753,1.166,1.162,1.516,1.036,0.783,1.516,0.316,0.813,1.402,0.292,0.752
境,足立区西新井,1.212,0.489,0.382,0.834,0.435,0.445,0.595,1.281,0.996,1.543,1.211,0.786,1.543,0.382,0.851,1.427,0.353,0.787
,江戸川区春江町,0.729,0.433,0.313,0.676,0.235,0.433,0.628,1.117,1.121,1.146,1.238,0.789,1.238,0.235,0.738,1.144,0.217,0.682
,区部一般平均,0.862,0.505,0.399,0.924,0.371,0.512,0.633,1.12,1.03,1.392,1.13,0.795,1.632,0.235,0.806,1.509,0.217,0.745
多,小金井市本町,1.017,0.47,0.318,0.938,0.323,0.556,0.659,0.748,0.931,1.231,0.981,0.712,1.231,0.318,0.74,1.139,0.294,0.685
摩,東大和市奈良橋,0.844,0.518,0.41,0.85,0.423,0.439,0.659,0.794,0.957,0.997,0.94,0.714,0.997,0.41,0.712,0.922,0.379,0.659
一般,多摩部一般平均,0.931,0.494,0.364,0.894,0.373,0.498,0.659,0.771,0.944,1.114,0.961,0.713,1.231,0.318,0.726,1.139,0.294,0.672
都一般平均,,0.875,0.503,0.392,0.918,0.371,0.509,0.638,1.05,1.013,1.336,1.096,0.779,1.632,0.235,0.79,1.509,0.217,0.731
,京葉道路亀戸,0.848,0.595,0.407,0.682,0.358,0.56,0.665,1.27,0.929,1.366,1.202,0.789,1.366,0.358,0.806,1.263,0.331,0.745
,環八通り八幡山,0.765,0.474,0.309,0.985,0.309,0.702,0.852,1.072,1.117,0.765,0.999,0.843,1.117,0.309,0.766,1.033,0.286,0.708
沿,２地点沿道平均,0.807,0.534,0.358,0.834,0.333,0.631,0.759,1.171,1.023,1.066,1.1,0.816,1.366,0.309,0.786,1.263,0.286,0.727
道,甲州街道大原,1.039,0.587,0.682,1.272,0.522,0.765,0.897,1.638,1.313,1.731,1.579,1.103,1.731,0.522,1.094,1.601,0.482,1.012
,中山道大和町,1.465,0.966,0.661,1.399,0.66,1.004,1.08,1.206,1.254,1.334,1.382,1.131,1.465,0.66,1.129,1.355,0.61,1.044
,４地点沿道平均,1.029,0.656,0.515,1.085,0.462,0.758,0.873,1.296,1.153,1.299,1.291,0.967,1.731,0.309,0.949,1.601,0.286,0.877
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.696,0.004,0.004,0.411,0.337,0.237,0.153,0.17,0.092,0.131,0.215,0.213,0.696,0.004,0.222,0.644,0.003,0.205
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　PAMS
,,,,,,,,,,,,,,,,,,,
1,Propylene,,※ ＧＣ－ＦＩＤにより測定,,,,,,,　　基準値  　：,,,,,,,,分子量：,42.1
,,,,,,,,,,　　定量下限値：,,0.023,μg/m3,(0.013 ppb),,,,換算係数(→ppb）：,0.571
,,2019年度,,,,,,,,　　検出下限値：,,0.008,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.761,0.553,0.934,2.908,2.274,0.362,1.625,1.158,0.431,0.944,1.266,0.783,2.908,0.362,1.166,1.66,0.207,0.666
区,国設東京新宿,0.39,0.11,0.268,1.172,0.806,0.702,1.313,1.115,0.476,0.912,1.189,0.664,1.313,0.11,0.76,0.75,0.063,0.434
部,大田区東糀谷,0.876,0.293,0.461,1.425,1.311,2.729,0.965,2.693,4.561,1.237,1.471,0.867,4.561,0.293,1.574,2.605,0.167,0.899
一,世田谷区世田谷,0.416,0.223,0.164,0.551,0.697,10.974,0.991,1.323,0.877,1.063,1.152,0.487,10.974,0.164,1.577,6.266,0.094,0.9
般,板橋区氷川町,0.361,0.186,0.173,1.317,0.885,0.557,1.121,1.35,0.557,0.804,0.922,0.567,1.35,0.173,0.733,0.771,0.099,0.419
環,練馬区石神井町,0.339,0.176,0.299,0.644,0.492,0.688,0.928,1.351,0.74,0.849,0.969,0.366,1.351,0.176,0.653,0.771,0.1,0.373
境,足立区西新井,0.801,0.251,0.546,1.525,1.482,0.737,1.235,1.443,0.622,1.142,0.998,0.44,1.525,0.251,0.935,0.871,0.143,0.534
,江戸川区春江町,0.248,0.363,0.212,0.414,1.716,1.056,1.206,1.302,0.906,0.942,1.104,0.482,1.716,0.212,0.829,0.98,0.121,0.474
,区部一般平均,0.524,0.269,0.382,1.244,1.208,2.225,1.173,1.467,1.146,0.987,1.134,0.582,10.974,0.11,1.028,6.266,0.063,0.587
多,小金井市本町,0.203,0.136,0.188,0.697,0.42,2.174,0.781,0.712,0.745,1.107,1.099,0.373,2.174,0.136,0.72,1.241,0.078,0.411
摩,東大和市奈良橋,0.315,0.278,0.202,0.624,0.591,0.607,0.572,0.679,0.821,0.808,1.122,0.308,1.122,0.202,0.577,0.64,0.115,0.33
一般,多摩部一般平均,0.259,0.207,0.195,0.661,0.505,1.39,0.677,0.695,0.783,0.958,1.11,0.34,2.174,0.136,0.648,1.241,0.078,0.37
都一般平均,,0.471,0.257,0.345,1.128,1.067,2.058,1.074,1.312,1.074,0.981,1.129,0.534,10.974,0.11,0.952,6.266,0.063,0.544
,京葉道路亀戸,0.728,0.619,0.578,0.811,5.026,0.738,1.307,1.331,0.742,0.971,1.197,0.714,5.026,0.578,1.23,2.87,0.33,0.702
,環八通り八幡山,0.307,0.139,0.191,0.87,<0.007,2.896,1.056,1.507,1.308,0.619,1.308,0.611,2.896,0.139,0.983,1.654,0.08,0.561
沿,２地点沿道平均,0.518,0.379,0.385,0.84,5.026,1.817,1.181,1.419,1.025,0.795,1.253,0.663,5.026,0.139,1.112,2.87,0.08,0.635
道,甲州街道大原,0.511,0.194,0.309,0.878,0.761,0.756,1.293,1.592,1.105,1.293,1.298,0.675,1.592,0.194,0.889,0.909,0.111,0.507
,中山道大和町,0.995,0.362,0.34,1.999,0.813,1.034,1.395,1.372,0.877,0.998,1.192,0.827,1.999,0.34,1.017,1.142,0.194,0.581
,４地点沿道平均,0.635,0.328,0.355,1.139,2.2,1.356,1.263,1.451,1.008,0.97,1.249,0.707,5.026,0.139,1.031,2.87,0.08,0.589
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.136,  < 0.008,  < 0.008,0.411,0.337,0.237,0.153,0.17,0.092,0.131,0.215,0.213,0.411,  < 0.008,0.175,0.235,  < 0.004,0.1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,iso-Butane (18),,※ ＧＣ－ＦＩＤにより測定（HAPsと同一データ）,,,,,,,　　基準値  　：,,,,,,,,分子量：,58.1
,,,,,,,,,,　　定量下限値：,,0.03,μg/m3,(0.013 ppb),,,,換算係数(→ppb）：,0.414
,,2019年度,,,,,,,,　　検出下限値：,,0.01,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,2.571,1.836,2.504,6.42,3.176,1.476,2.856,6.03,3.137,5.537,2.687,1.902,6.42,1.476,3.344,2.657,0.611,1.384
区,国設東京新宿,3.109,1.63,1.785,4.89,1.605,1.58,2.583,5.635,2.937,5.519,2.664,1.877,5.635,1.58,2.985,2.332,0.654,1.235
部,大田区東糀谷,2.753,2.674,2.293,5.163,3.443,2.04,2.416,8.518,14.057,7.891,3.415,2.59,14.057,2.04,4.771,5.817,0.844,1.974
一,世田谷区世田谷,3.074,3.033,2.017,4.535,1.845,2.01,3.442,7.036,4.634,6.923,3.735,1.953,7.036,1.845,3.686,2.912,0.763,1.525
般,板橋区氷川町,3.464,1.554,2.088,5.882,2.908,2.438,4.167,8.338,4.917,5.935,4.982,2.818,8.338,1.554,4.124,3.45,0.643,1.707
環,練馬区石神井町,2.855,0.956,0.977,4.723,1.65,2.054,3.135,6.269,4.923,5.262,3.251,1.777,6.269,0.956,3.153,2.594,0.396,1.305
境,足立区西新井,3.839,1.607,2.316,5.673,3.268,1.94,3.867,15.878,5.015,9.474,4.527,2.598,15.878,1.607,5,6.57,0.665,2.069
,江戸川区春江町,2.264,1.66,0.963,2.379,1.728,1.716,2.644,9.219,7.655,6.391,5.607,3.593,9.219,0.963,3.818,3.815,0.399,1.58
,区部一般平均,2.991,1.869,1.868,4.958,2.453,1.907,3.139,8.365,5.909,6.617,3.859,2.388,15.878,0.956,3.86,6.57,0.396,1.597
多,小金井市本町,2.176,0.872,1.511,5.131,2.001,1.874,6.333,4.441,4.175,5.216,2.981,1.678,6.333,0.872,3.199,2.621,0.361,1.324
摩,東大和市奈良橋,2.341,1.221,1.549,3.503,2.023,1.353,6.201,3.443,3.873,3.478,3.006,1.612,6.201,1.221,2.8,2.566,0.505,1.159
一般,多摩部一般平均,2.259,1.046,1.53,4.317,2.012,1.613,6.267,3.942,4.024,4.347,2.994,1.645,6.333,0.872,3,2.621,0.361,1.241
都一般平均,,2.845,1.704,1.8,4.83,2.365,1.848,3.764,7.481,5.532,6.163,3.686,2.24,15.878,0.872,3.688,6.57,0.361,1.526
,京葉道路亀戸,2.681,2.054,3.054,3.066,3.266,1.359,2.433,8.453,5.862,6.054,4.029,2.533,8.453,1.359,3.737,3.498,0.562,1.546
,環八通り八幡山,3.079,1.454,1.403,5.252,1.601,4.876,3.585,7.128,13.248,6.058,3.798,3.221,13.248,1.403,4.559,5.482,0.58,1.886
沿,２地点沿道平均,2.88,1.754,2.228,4.159,2.433,3.118,3.009,7.791,9.555,6.056,3.913,2.877,13.248,1.359,4.148,5.482,0.562,1.716
道,甲州街道大原,3.623,2.569,3.412,6.761,3.113,2.485,3.721,8.579,4.524,7.417,4.334,4.87,8.579,2.485,4.617,3.55,1.028,1.911
,中山道大和町,4.748,2.279,2.416,6.807,3.07,2.5,4.043,7.352,5.124,6.494,4.459,3.125,7.352,2.279,4.368,3.042,0.943,1.808
,４地点沿道平均,3.533,2.089,2.571,5.472,2.762,2.805,3.446,7.878,7.19,6.506,4.155,3.437,13.248,1.359,4.32,5.482,0.562,1.788
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.209,0.256,0.506,1.458,0.781,0.918,3.027,1.356,0.815,0.736,1.169,1.239,3.027,0.256,1.123,1.253,0.106,0.465
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,1-Butene,,※ ＧＣ－ＦＩＤにより測定,,,,,,,　　基準値  　：,,,,,,,,分子量：,56.1
,,,,,,,,,,　　定量下限値：,,0.04,μg/m3,(0.013 ppb),,,,換算係数(→ppb）：,0.429
,,2019年度,,,,,,,,　　検出下限値：,,0.01,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.622,0.454,0.593,1.129,0.584,0.112,0.425,0.765,0.229,0.388,0.399,0.186,1.129,0.112,0.491,0.484,0.048,0.21
区,国設東京新宿,0.197,0.107,0.097,0.492,0.085,0.165,0.362,0.493,0.194,0.339,0.271,0.143,0.493,0.085,0.246,0.211,0.036,0.105
部,大田区東糀谷,0.318,0.212,0.311,0.638,0.491,0.19,0.215,0.855,1.548,0.568,0.455,0.197,1.548,0.19,0.5,0.664,0.081,0.214
一,世田谷区世田谷,0.183,0.154,0.122,0.193,0.097,0.14,0.391,0.604,0.32,0.432,0.518,0.13,0.604,0.097,0.274,0.259,0.041,0.117
般,板橋区氷川町,0.148,0.109,0.093,0.463,0.124,0.242,0.342,0.721,0.334,0.333,0.318,0.185,0.721,0.093,0.284,0.309,0.04,0.122
環,練馬区石神井町,0.13,0.066,0.082,0.209,0.104,0.183,0.241,0.597,0.352,0.368,0.324,0.081,0.597,0.066,0.228,0.256,0.028,0.098
境,足立区西新井,0.558,0.179,0.287,0.602,0.35,0.175,0.251,1.414,0.415,0.851,0.346,0.165,1.414,0.165,0.466,0.606,0.071,0.2
,江戸川区春江町,0.117,0.224,  < 0.01,0.165,0.516,0.172,0.262,0.889,0.766,0.514,0.56,0.363,0.889,  < 0.01,0.379,0.381,  < 0.004,0.163
,区部一般平均,0.284,0.188,0.199,0.487,0.294,0.172,0.311,0.792,0.52,0.474,0.399,0.181,1.548,  < 0.01,0.358,0.664,  < 0.004,0.154
多,小金井市本町,0.151,0.073,0.109,0.21,0.137,0.169,0.772,0.289,0.271,0.408,0.385,0.097,0.772,0.073,0.256,0.331,0.031,0.11
摩,東大和市奈良橋,0.16,0.093,0.173,0.135,0.107,0.123,0.67,0.199,0.276,0.266,0.371,0.086,0.67,0.086,0.222,0.287,0.037,0.095
一般,多摩部一般平均,0.155,0.083,0.141,0.172,0.122,0.146,0.721,0.244,0.273,0.337,0.378,0.092,0.772,0.073,0.239,0.331,0.031,0.102
都一般平均,,0.258,0.167,0.187,0.424,0.259,0.167,0.393,0.683,0.471,0.447,0.395,0.163,1.548,  < 0.01,0.335,0.664,  < 0.004,0.143
,京葉道路亀戸,0.191,0.357,0.385,0.391,0.933,0.152,0.277,0.584,0.426,0.416,0.453,0.235,0.933,0.152,0.4,0.4,0.065,0.171
,環八通り八幡山,0.189,0.089,0.07,0.325,0.098,0.786,0.338,0.655,1.868,0.555,0.576,0.405,1.868,0.07,0.496,0.801,0.03,0.213
沿,２地点沿道平均,0.19,0.223,0.228,0.358,0.516,0.469,0.308,0.62,1.147,0.485,0.514,0.32,1.868,0.07,0.448,0.801,0.03,0.192
道,甲州街道大原,0.29,0.185,0.204,0.496,0.266,0.145,0.494,0.837,0.429,0.522,0.465,0.215,0.837,0.145,0.379,0.359,0.062,0.162
