年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,飯田橋,Iidabashi,◎,6731,3517,3214,6644,3517,3127
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,後楽園,Korakuen,◎,6705,3173,3532,6744,3173,3571
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,東大前,Todaimae,,4796,2966,1830,4891,2966,1925
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,本駒込,Hon-Komagome,,3847,2539,1308,3853,2539,1314
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,駒込,Komagome,,6792,4080,2712,6875,4080,2795
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,西ケ原,Nishigahara,,1424,823,601,1403,823,580
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子,Oji,,10471,6799,3672,10620,6799,3821
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,王子神谷,Oji-Kamiya,,6289,4476,1813,6103,4476,1627
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,志茂,Shimo,,2027,1293,734,1976,1293,683
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,赤羽岩淵,Akabane-Iwabuchi,,14884,11272,3612,14587,11272,3315
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,,,※,124993,68829,56164,124541,68829,55712
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,小竹向原,Kotake-Mukaihara,◎,13493,8643,4850,12619,8643,3976
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,千川,Senkawa,◎,2886,2280,606,3091,2280,811
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,要町,Kanamecho,◎,2978,2174,804,3156,2174,982
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,池袋,Ikebukuro,◎,18612,10970,7642,20728,10970,9758
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,雑司が谷,Zoshigaya,,3082,1538,1544,3009,1538,1471
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,西早稲田,Nishi-Waseda,,6170,3931,2239,6142,3931,2211
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,東新宿,Higashi-Shinjuku,,6432,3109,3323,6296,3109,3187
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,新宿三丁目,Shinjuku-Sanchome,◎,15737,5942,9795,15250,5942,9308
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,北参道,Kita-Sando,,3681,1807,1874,3708,1807,1901
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,5530,1254,4276,4770,1254,3516
平成26,2014,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,副都心線,Fukutoshin Line,渋谷,Shibuya,◎,46392,27181,19211,45772,27181,18591
平成26,2014,都営,Toei Subway,,,,,,1027790,599969,427821,1027940,599969,427971
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,,,※,244405,140395,104010,244405,140395,104010
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,西馬込,Nishi-Magome,,7973,5952,2021,7754,5952,1802
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,馬込,Magome,,4639,2991,1648,4396,2991,1405
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,中延,Nakanobu,,5265,3379,1886,5254,3379,1875
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,戸越,Togoshi,,3719,2245,1474,3594,2245,1349
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,五反田,Gotanda,,11733,7105,4628,11993,7105,4888
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,高輪台,Takanawadai,,2505,1449,1056,2637,1449,1188
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,泉岳寺,Sengakuji,,34637,19434,15203,35058,19434,15624
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,三田,Mita,◎,17695,10201,7494,17801,10201,7600
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,大門,Daimon,◎,17548,9393,8155,17784,9393,8391
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,新橋,Shimbashi,,15958,8609,7349,15932,8609,7323
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,東銀座,Higashi-Ginza,,13372,7098,6274,13461,7098,6363
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,宝町,Takaracho,,4360,2474,1886,4515,2474,2041
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,日本橋,Nihombashi,,15948,9500,6448,16018,9500,6518
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,人形町,Ningyocho,,8986,4957,4029,8751,4957,3794
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,東日本橋,Higashi-Nihombashi,◎,14122,7578,6544,14170,7578,6592
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,浅草橋,Asakusabashi,,10458,5380,5078,10329,5380,4949
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,蔵前,Kuramae,,6322,3067,3255,6331,3067,3264
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,浅草,Asakusa,,8664,3559,5105,9333,3559,5774
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,本所吾妻橋,Honjo-Azumabashi,,3262,1943,1319,3199,1943,1256
平成26,2014,都営,Toei Subway,浅草線,Asakusa Line,押上,Oshiage,,37239,24081,13158,36095,24081,12014
平成26,2014,都営,Toei Subway,三田線,Mita Line,,,※,219208,136649,82559,219208,136649,82559
平成26,2014,都営,Toei Subway,三田線,Mita Line,目黒,Meguro,,15926,10733,5193,15211,10733,4478
平成26,2014,都営,Toei Subway,三田線,Mita Line,白金台,Shirokanedai ,,1692,933,759,2005,933,1072
平成26,2014,都営,Toei Subway,三田線,Mita Line,白金高輪,Shirokane-Takanawa,,4456,2420,2036,4650,2420,2230
平成26,2014,都営,Toei Subway,三田線,Mita Line,三田,Mita,◎,17594,10482,7112,17529,10482,7047
平成26,2014,都営,Toei Subway,三田線,Mita Line,芝公園,Shibakoen,,5208,3170,2038,5323,3170,2153
平成26,2014,都営,Toei Subway,三田線,Mita Line,御成門,Onarimon,,7457,4636,2821,7692,4636,3056
平成26,2014,都営,Toei Subway,三田線,Mita Line,内幸町,Uchisaiwaicho,,7181,4238,2943,7411,4238,3173
平成26,2014,都営,Toei Subway,三田線,Mita Line,日比谷,Hibiya,,14197,8217,5980,14332,8217,6115
平成26,2014,都営,Toei Subway,三田線,Mita Line,大手町,Otemachi,,16442,10414,6028,16690,10414,6276
平成26,2014,都営,Toei Subway,三田線,Mita Line,神保町,Jimbocho,◎,23994,14126,9868,24025,14126,9899
平成26,2014,都営,Toei Subway,三田線,Mita Line,水道橋,Suidobashi,,8061,4432,3629,8196,4432,3764
平成26,2014,都営,Toei Subway,三田線,Mita Line,春日,Kasuga,◎,11554,6191,5363,11525,6191,5334
平成26,2014,都営,Toei Subway,三田線,Mita Line,白山,Hakusan,,8684,6329,2355,8572,6329,2243
平成26,2014,都営,Toei Subway,三田線,Mita Line,千石,Sengoku,,5819,3622,2197,5695,3622,2073
平成26,2014,都営,Toei Subway,三田線,Mita Line,巣鴨,Sugamo,,16812,10853,5959,17129,10853,6276
平成26,2014,都営,Toei Subway,三田線,Mita Line,西巣鴨,Nishi-Sugamo,,5048,3406,1642,4924,3406,1518
平成26,2014,都営,Toei Subway,三田線,Mita Line,新板橋,Shin-Itabashi,,5057,3068,1989,5106,3068,2038
平成26,2014,都営,Toei Subway,三田線,Mita Line,板橋区役所前,Itabashikuyakushomae,,5831,3566,2265,5776,3566,2210
平成26,2014,都営,Toei Subway,三田線,Mita Line,板橋本町,Itabashihoncho,,5918,3930,1988,5679,3930,1749
平成26,2014,都営,Toei Subway,三田線,Mita Line,本蓮沼,Motohasunuma,,4100,2714,1386,3995,2714,1281
平成26,2014,都営,Toei Subway,三田線,Mita Line,志村坂上,Shimura-Sakaue,,5232,3380,1852,5238,3380,1858
平成26,2014,都営,Toei Subway,三田線,Mita Line,志村三丁目,Shimura-Sanchome,,5815,3981,1834,5686,3981,1705
平成26,2014,都営,Toei Subway,三田線,Mita Line,蓮根,Hasune,,3315,2168,1147,3242,2168,1074
平成26,2014,都営,Toei Subway,三田線,Mita Line,西台,Nishidai,,4402,3015,1387,4395,3015,1380
平成26,2014,都営,Toei Subway,三田線,Mita Line,高島平,Takashimadaira,,5354,3700,1654,5260,3700,1560
平成26,2014,都営,Toei Subway,三田線,Mita Line,新高島平,Shin-Takashimadaira,,1782,1262,520,1727,1262,465
平成26,2014,都営,Toei Subway,三田線,Mita Line,西高島平,Nishi-Takashimadaira,,2277,1663,614,2195,1663,532
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,,,※,243357,146365,96992,243507,146365,97142
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,新宿,Shinjuku,◎,49723,30646,19077,49181,30646,18535
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,新宿三丁目,Shinjuku-Sanchome,,11469,5262,6207,11992,5262,6730
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,曙橋,Akebonobashi,,6621,3657,2964,6462,3657,2805
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,市ヶ谷,Ichigaya,,15995,9861,6134,16647,9861,6786
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,九段下,Kudanshita,,18056,9795,8261,17679,9795,7884
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,神保町,Jimbocho,◎,22623,13656,8967,22741,13656,9085
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,小川町,Ogawamachi,,12166,7565,4601,12234,7565,4669
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,岩本町,Iwamotocho,,8446,4684,3762,8451,4684,3767
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,馬喰横山,Bakuroyokoyama,◎,19700,11520,8180,19789,11520,8269
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,浜町,Hamacho,,3865,2100,1765,3940,2100,1840
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,森下,Morishita,◎,12632,6827,5805,12879,6827,6052
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,菊川,Kikukawa,,4250,2685,1565,4275,2685,1590
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,住吉,Sumiyoshi,,7306,4418,2888,7317,4418,2899
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,西大島,Nishi-Ojima,,4847,3039,1808,4873,3039,1834
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,大島,Ojima,,5548,3572,1976,5414,3572,1842
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,東大島,Higashi-Ojima,,5728,3849,1879,5682,3849,1833
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,船堀,Funabori,,10778,7032,3746,10653,7032,3621
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,一之江,Ichinoe,,7389,5032,2357,7243,5032,2211
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,瑞江,Mizue,,9562,6568,2994,9481,6568,2913
平成26,2014,都営,Toei Subway,新宿線,Shinjuku Line,篠崎,Shinozaki,,6653,4597,2056,6574,4597,1977
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,,,※,320820,176560,144260,320820,176560,144260
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,新宿西口,Shinjuku-Nishiguchi ,,10665,5136,5529,9777,5136,4641
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,東新宿,Higashi-Shinjuku,,6463,3128,3335,6270,3128,3142
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,若松河田,Wakamatsu-Kawada,,5537,2987,2550,5575,2987,2588
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,牛込柳町,Ushigome-Yanagicho,,3607,2120,1487,3577,2120,1457
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,牛込神楽坂,Ushigome-Kagurazaka ,,2498,1224,1274,2659,1224,1435
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,飯田橋,Iidabashi ,◎,5571,2917,2654,5511,2917,2594
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,春日,Kasuga,◎,10108,5595,4513,9874,5595,4279
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,本郷三丁目,Hongo-Sanchome,,3478,1867,1611,3561,1867,1694
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,上野御徒町,Ueno-Okachimachi,,9881,5030,4851,9836,5030,4806
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,新御徒町,Shin-Okachimachi,,8374,5244,3130,8122,5244,2878
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,蔵前,Kuramae,,5675,2822,2853,5693,2822,2871
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,両国,Ryogoku,,5402,3083,2319,5385,3083,2302
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,森下,Morishita ,◎,11656,6489,5167,11417,6489,4928
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,清澄白河,Kiyosumi-Shirakawa ,,6698,3717,2981,6827,3717,3110
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,門前仲町,Monzen-Nakacho,,14603,8774,5829,14612,8774,5838
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,月島,Tsukishima ,◎,11994,6815,5179,11907,6815,5092
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,勝どき,Kachidoki ,,17147,11092,6055,17089,11092,5997
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,築地市場,Tsukijishijo ,,4929,2118,2811,5059,2118,2941
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,汐留,Shiodome,,9147,4864,4283,9366,4864,4502
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,大門,Daimon ,,22037,11570,10467,21801,11570,10231
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,赤羽橋,Akabanebashi,,6631,3487,3144,6577,3487,3090
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,麻布十番,Azabu-Juban ,,6682,2939,3743,6575,2939,3636
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,六本木,Roppongi,,18328,7976,10352,18389,7976,10413
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,青山一丁目,Aoyama-Itchome ,◎,13323,6683,6640,13206,6683,6523
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,国立競技場,Kokuritsu-Kyogijo,,1728,584,1144,1744,584,1160
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,代々木,Yoyogi ,,6425,3331,3094,6492,3331,3161
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,新宿,Shinjuku,◎,23791,13146,10645,25009,13146,11863
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,都庁前,Tochomae,,7654,3787,3867,8314,3787,4527
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,西新宿五丁目,Nishi-Shinjuku-Gochome ,,5615,3374,2241,5414,3374,2040
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,中野坂上,Nakano-Sakaue ,,6827,4164,2663,6917,4164,2753
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,東中野,Higashi-Nakano,,4766,2877,1889,4987,2877,2110
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,中井,Nakai ,,4339,2519,1820,4205,2519,1686
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,落合南長崎,Ochiai-Minami-Nagasaki,,4492,2716,1776,4387,2716,1671
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,新江古田,Shin-Egota,,4591,2880,1711,4520,2880,1640
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,練馬,Nerima,,13560,8281,5279,13636,8281,5355
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,豊島園,Toshimaen,,2043,1133,910,2019,1133,886
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,練馬春日町,Nerima-Kasugacho,,3752,2428,1324,3722,2428,1294
平成26,2014,都営,Toei Subway,大江戸線,Oedo Line,光が丘,Hikarigaoka,,10803,7663,3140,10789,7663,3126
,,,,,,,,,,,,,,
東京都統計年鑑（平成26年）TOKYO STATISTICAL YEARBOOK ( 2014 ) 4　運輸 4　TRANSPORT ,,,,,,,,,,,,,,
4-15  地下鉄の駅別乗降車人員 (平成22～26年度） 4-15 NUMBER OF PASSENGERS ON SUBWAY TRAINS BY STATION ( Fiscal Years 2010-2014 ),,,,,,,,,,,,,,
第4-13 表頭注参照。  但し，都営地下鉄は，同一会社内の乗り継ぎを含む。,,,,,,,,,,,,,,
See headnote， Table 4-13.　But， figures of Metropolitan subway include transfer between other lines of the same company.,,,,,,,,,,,,,,
資料：東京地下鉄株式会社，都交通局総務部企画調整課 Source: Tokyo Metro Co.， Ltd.; Bureau of Transportation， TMG,,,,,,,,,,,,,,
（単位　千人) (In thousands),,,,,,,,,,,,,,
