平成29年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
井口１丁目,1746,1925,1859,3784
井口２丁目,1069,1196,1281,2477
井口３丁目,982,1004,1120,2124
井口４丁目,1412,1503,1496,2999
井口５丁目,475,470,509,979
小計,5684,6098,6265,12363
深大寺１丁目,799,837,836,1673
深大寺２丁目,2066,2207,1942,4149
深大寺３丁目,1078,1104,994,2098
小計,3943,4148,3772,7920
野崎１丁目,551,515,566,1081
野崎２丁目,1182,1249,1223,2472
野崎３丁目,964,1091,1057,2148
野崎４丁目,308,359,272,631
小計,3005,3214,3118,6332
大沢１丁目,1304,1462,1406,2868
大沢２丁目,921,986,969,1955
大沢３丁目,892,814,903,1717
大沢４丁目,1323,1414,1489,2903
大沢５丁目,858,1020,1026,2046
大沢６丁目,737,763,765,1528
小計,6035,6459,6558,13017
合計,91767,90691,94267,184958
平成29年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1554,1460,1494,2954
下連雀２丁目,1765,1711,1747,3458
下連雀３丁目,5896,4532,5228,9760
下連雀４丁目,3242,2892,3139,6031
下連雀５丁目,1792,1774,2194,3968
下連雀６丁目,2075,2006,2110,4116
下連雀７丁目,2285,2279,2565,4844
下連雀８丁目,1549,1768,1912,3680
下連雀９丁目,1991,2411,2563,4974
小計,22149,20833,22952,43785
牟礼１丁目,1076,988,1049,2037
牟礼２丁目,1984,1831,2004,3835
牟礼３丁目,982,1057,959,2016
牟礼４丁目,1539,1629,1727,3356
牟礼５丁目,1351,1306,1376,2682
牟礼６丁目,2835,3175,3281,6456
牟礼７丁目,873,956,904,1860
小計,10640,10942,11300,22242
井の頭１丁目,2520,2135,2378,4513
井の頭２丁目,2102,1593,1844,3437
井の頭３丁目,1243,1097,1228,2325
井の頭４丁目,1108,1045,1029,2074
井の頭５丁目,1713,1675,1656,3331
小計,8686,7545,8135,15680
中原１丁目,2111,2018,2186,4204
中原２丁目,1424,1487,1514,3001
中原３丁目,1469,1534,1604,3138
中原４丁目,1926,2034,2139,4173
小計,6930,7073,7443,14516
北野１丁目,628,702,732,1434
北野２丁目,911,999,1001,2000
北野３丁目,912,1062,1012,2074
北野４丁目,999,972,984,1956
小計,3450,3735,3729,7464
新川１丁目,1032,1074,1088,2162
新川２丁目,681,746,765,1511
新川３丁目,1019,1053,1026,2079
新川４丁目,1629,1608,1761,3369
新川５丁目,1360,1227,1348,2575
新川６丁目,2528,2329,2107,4436
小計,8249,8037,8095,16132
上連雀１丁目,1769,1584,1497,3081
上連雀２丁目,1360,1136,1209,2345
上連雀３丁目,915,796,796,1592
上連雀４丁目,1675,1632,1548,3180
上連雀５丁目,1458,1374,1359,2733
上連雀６丁目,1499,1444,1602,3046
上連雀７丁目,1401,1418,1519,2937
上連雀８丁目,1561,1677,1832,3509
上連雀９丁目,1503,1601,1626,3227
小計,13141,12662,12988,25650
井口１丁目,1741,1914,1850,3764
井口２丁目,1064,1192,1278,2470
井口３丁目,985,1011,1129,2140
井口４丁目,1410,1501,1502,3003
井口５丁目,482,476,510,986
小計,5682,6094,6269,12363
深大寺１丁目,801,839,837,1676
深大寺２丁目,2032,2170,1940,4110
深大寺３丁目,1074,1100,995,2095
小計,3907,4109,3772,7881
野崎１丁目,548,512,563,1075
野崎２丁目,1179,1251,1217,2468
野崎３丁目,955,1082,1053,2135
野崎４丁目,300,355,268,623
小計,2982,3200,3101,6301
大沢１丁目,1306,1466,1407,2873
大沢２丁目,921,992,972,1964
大沢３丁目,896,818,903,1721
大沢４丁目,1324,1412,1491,2903
大沢５丁目,856,1017,1024,2041
大沢６丁目,736,763,762,1525
小計,6039,6468,6559,13027
合計,91855,90698,94343,185041
平成29年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1550,1458,1494,2952
下連雀２丁目,1767,1714,1747,3461
下連雀３丁目,5905,4533,5237,9770
下連雀４丁目,3250,2893,3151,6044
下連雀５丁目,1790,1779,2189,3968
下連雀６丁目,2083,2014,2120,4134
下連雀７丁目,2294,2286,2576,4862
下連雀８丁目,1544,1765,1910,3675
下連雀９丁目,1985,2406,2557,4963
小計,22168,20848,22981,43829
牟礼１丁目,1082,991,1056,2047
牟礼２丁目,1985,1839,2013,3852
牟礼３丁目,981,1050,952,2002
牟礼４丁目,1538,1632,1725,3357
牟礼５丁目,1352,1309,1364,2673
牟礼６丁目,2833,3169,3277,6446
牟礼７丁目,869,955,897,1852
小計,10640,10945,11284,22229
井の頭１丁目,2511,2129,2369,4498
井の頭２丁目,2099,1585,1842,3427
井の頭３丁目,1239,1091,1222,2313
井の頭４丁目,1108,1042,1030,2072
井の頭５丁目,1726,1680,1666,3346
小計,8683,7527,8129,15656
中原１丁目,2114,2018,2192,4210
中原２丁目,1429,1484,1516,3000
中原３丁目,1471,1539,1613,3152
中原４丁目,1925,2034,2134,4168
小計,6939,7075,7455,14530
北野１丁目,633,704,734,1438
北野２丁目,917,997,1006,2003
北野３丁目,909,1062,1018,2080
北野４丁目,1002,970,986,1956
小計,3461,3733,3744,7477
新川１丁目,1030,1074,1088,2162
新川２丁目,688,750,770,1520
新川３丁目,1024,1061,1023,2084
新川４丁目,1631,1609,1769,3378
新川５丁目,1351,1222,1344,2566
新川６丁目,2539,2332,2110,4442
小計,8263,8048,8104,16152
上連雀１丁目,1773,1593,1497,3090
上連雀２丁目,1361,1134,1212,2346
上連雀３丁目,919,794,803,1597
上連雀４丁目,1684,1632,1550,3182
上連雀５丁目,1452,1367,1358,2725
上連雀６丁目,1502,1447,1608,3055
上連雀７丁目,1393,1415,1515,2930
上連雀８丁目,1563,1683,1829,3512
上連雀９丁目,1508,1612,1629,3241
小計,13155,12677,13001,25678
井口１丁目,1737,1905,1844,3749
井口２丁目,1062,1187,1273,2460
井口３丁目,982,1009,1120,2129
井口４丁目,1419,1505,1511,3016
井口５丁目,477,475,507,982
小計,5677,6081,6255,12336
深大寺１丁目,801,840,838,1678
深大寺２丁目,2044,2176,1947,4123
深大寺３丁目,1069,1091,992,2083
小計,3914,4107,3777,7884
野崎１丁目,550,513,564,1077
野崎２丁目,1184,1254,1218,2472
野崎３丁目,954,1075,1049,2124
野崎４丁目,296,352,266,618
小計,2984,3194,3097,6291
大沢１丁目,1308,1469,1408,2877
大沢２丁目,923,991,974,1965
大沢３丁目,898,820,907,1727
大沢４丁目,1324,1411,1491,2902
大沢５丁目,859,1020,1030,2050
大沢６丁目,732,757,761,1518
小計,6044,6468,6571,13039
合計,91928,90703,94398,185101
