平成30年12月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
上連雀９丁目,1485,1568,1593,3161
小計,13217,12596,12994,25590
井口１丁目,1756,1939,1903,3842
井口２丁目,1103,1250,1335,2585
井口３丁目,992,1002,1119,2121
井口４丁目,1433,1517,1512,3029
井口５丁目,475,463,508,971
小計,5759,6171,6377,12548
深大寺１丁目,786,836,833,1669
深大寺２丁目,2071,2211,1947,4158
深大寺３丁目,1100,1124,1008,2132
小計,3957,4171,3788,7959
野崎１丁目,573,522,585,1107
野崎２丁目,1212,1265,1231,2496
野崎３丁目,973,1118,1093,2211
野崎４丁目,324,391,285,676
小計,3082,3296,3194,6490
大沢１丁目,1330,1469,1410,2879
大沢２丁目,934,1001,978,1979
大沢３丁目,977,865,938,1803
大沢４丁目,1340,1405,1493,2898
大沢５丁目,858,1025,1046,2071
大沢６丁目,748,767,767,1534
小計,6187,6532,6632,13164
合計,92862,91300,94999,186299
平成30年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1593,1457,1552,3009
下連雀２丁目,1814,1718,1770,3488
下連雀３丁目,5995,4653,5260,9913
下連雀４丁目,3358,2990,3228,6218
下連雀５丁目,1807,1759,2209,3968
下連雀６丁目,2093,2027,2116,4143
下連雀７丁目,2275,2267,2567,4834
下連雀８丁目,1540,1738,1901,3639
下連雀９丁目,1983,2395,2534,4929
小計,22458,21004,23137,44141
牟礼１丁目,1082,1003,1043,2046
牟礼２丁目,1981,1816,1998,3814
牟礼３丁目,1046,1153,1049,2202
牟礼４丁目,1510,1619,1688,3307
牟礼５丁目,1338,1292,1345,2637
牟礼６丁目,2869,3239,3310,6549
牟礼７丁目,891,969,920,1889
小計,10717,11091,11353,22444
井の頭１丁目,2593,2215,2401,4616
井の頭２丁目,2104,1605,1867,3472
井の頭３丁目,1297,1105,1280,2385
井の頭４丁目,1118,1062,1051,2113
井の頭５丁目,1683,1637,1632,3269
小計,8795,7624,8231,15855
中原１丁目,2129,2015,2205,4220
中原２丁目,1454,1501,1550,3051
中原３丁目,1469,1519,1603,3122
中原４丁目,1924,2023,2111,4134
小計,6976,7058,7469,14527
北野１丁目,648,701,742,1443
北野２丁目,936,1030,1032,2062
北野３丁目,895,1041,990,2031
北野４丁目,987,970,962,1932
小計,3466,3742,3726,7468
新川１丁目,1039,1088,1095,2183
新川２丁目,712,748,778,1526
新川３丁目,1017,1041,1025,2066
新川４丁目,1629,1603,1744,3347
新川５丁目,1366,1245,1362,2607
新川６丁目,2559,2320,2152,4472
小計,8322,8045,8156,16201
上連雀１丁目,1826,1607,1534,3141
上連雀２丁目,1355,1139,1197,2336
上連雀３丁目,896,771,773,1544
上連雀４丁目,1673,1591,1574,3165
上連雀５丁目,1469,1379,1378,2757
上連雀６丁目,1513,1435,1584,3019
上連雀７丁目,1392,1408,1496,2904
上連雀８丁目,1585,1690,1852,3542
上連雀９丁目,1484,1569,1592,3161
小計,13193,12589,12980,25569
井口１丁目,1760,1949,1891,3840
井口２丁目,1102,1248,1332,2580
井口３丁目,992,1000,1120,2120
井口４丁目,1428,1511,1504,3015
井口５丁目,476,466,507,973
小計,5758,6174,6354,12528
深大寺１丁目,785,835,833,1668
深大寺２丁目,2078,2215,1947,4162
深大寺３丁目,1104,1121,1014,2135
小計,3967,4171,3794,7965
野崎１丁目,567,517,582,1099
野崎２丁目,1215,1269,1234,2503
野崎３丁目,978,1123,1091,2214
野崎４丁目,320,388,282,670
小計,3080,3297,3189,6486
大沢１丁目,1324,1466,1408,2874
大沢２丁目,932,1000,971,1971
大沢３丁目,974,864,935,1799
大沢４丁目,1335,1406,1488,2894
大沢５丁目,858,1030,1047,2077
大沢６丁目,756,768,773,1541
小計,6179,6534,6622,13156
合計,92911,91329,95011,186340
平成30年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1584,1462,1540,3002
下連雀２丁目,1813,1716,1766,3482
下連雀３丁目,5989,4647,5254,9901
下連雀４丁目,3362,2988,3229,6217
下連雀５丁目,1808,1759,2211,3970
下連雀６丁目,2097,2028,2125,4153
下連雀７丁目,2280,2269,2571,4840
下連雀８丁目,1546,1743,1901,3644
下連雀９丁目,1982,2395,2532,4927
小計,22461,21007,23129,44136
牟礼１丁目,1091,1010,1050,2060
牟礼２丁目,1989,1814,1996,3810
牟礼３丁目,1050,1149,1052,2201
牟礼４丁目,1519,1626,1696,3322
牟礼５丁目,1347,1297,1348,2645
牟礼６丁目,2869,3239,3317,6556
牟礼７丁目,892,966,913,1879
小計,10757,11101,11372,22473
井の頭１丁目,2591,2207,2403,4610
井の頭２丁目,2108,1616,1866,3482
井の頭３丁目,1291,1101,1268,2369
井の頭４丁目,1115,1059,1049,2108
井の頭５丁目,1694,1650,1634,3284
小計,8799,7633,8220,15853
中原１丁目,2126,2020,2206,4226
中原２丁目,1458,1501,1552,3053
中原３丁目,1479,1524,1606,3130
中原４丁目,1925,2024,2115,4139
小計,6988,7069,7479,14548
北野１丁目,649,700,743,1443
北野２丁目,929,1024,1021,2045
北野３丁目,901,1040,995,2035
北野４丁目,986,971,964,1935
小計,3465,3735,3723,7458
新川１丁目,1036,1086,1092,2178
新川２丁目,707,744,776,1520
新川３丁目,1017,1046,1028,2074
新川４丁目,1636,1610,1757,3367
新川５丁目,1370,1246,1371,2617
新川６丁目,2567,2321,2150,4471
小計,8333,8053,8174,16227
上連雀１丁目,1830,1611,1543,3154
上連雀２丁目,1352,1136,1192,2328
上連雀３丁目,905,777,777,1554
上連雀４丁目,1674,1591,1570,3161
上連雀５丁目,1467,1380,1379,2759
上連雀６丁目,1506,1437,1582,3019
上連雀７丁目,1398,1407,1503,2910
上連雀８丁目,1577,1686,1847,3533
上連雀９丁目,1489,1570,1595,3165
小計,13198,12595,12988,25583
井口１丁目,1758,1938,1884,3822
井口２丁目,1098,1247,1326,2573
井口３丁目,981,997,1109,2106
井口４丁目,1422,1506,1498,3004
井口５丁目,476,467,508,975
小計,5735,6155,6325,12480
深大寺１丁目,785,836,835,1671
深大寺２丁目,2072,2213,1943,4156
深大寺３丁目,1103,1123,1015,2138
小計,3960,4172,3793,7965
野崎１丁目,571,521,588,1109
野崎２丁目,1214,1268,1240,2508
野崎３丁目,979,1124,1092,2216
野崎４丁目,321,389,284,673
小計,3085,3302,3204,6506
大沢１丁目,1332,1476,1414,2890
大沢２丁目,932,998,972,1970
大沢３丁目,970,864,932,1796
大沢４丁目,1326,1399,1480,2879
大沢５丁目,855,1030,1040,2070
大沢６丁目,755,768,773,1541
小計,6170,6535,6611,13146
合計,92951,91357,95018,186375
