令和元年12月1日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
上連雀８丁目,1580,1684,1840,3524
上連雀９丁目,1474,1532,1608,3140
小計,13261,12611,13089,25700
井口１丁目,1786,1950,1915,3865
井口２丁目,1115,1251,1339,2590
井口３丁目,1006,1010,1123,2133
井口４丁目,1491,1551,1558,3109
井口５丁目,476,463,512,975
小計,5874,6225,6447,12672
深大寺１丁目,801,841,849,1690
深大寺２丁目,2064,2191,1914,4105
深大寺３丁目,1118,1110,1018,2128
小計,3983,4142,3781,7923
野崎１丁目,587,542,608,1150
野崎２丁目,1219,1253,1235,2488
野崎３丁目,1026,1185,1156,2341
野崎４丁目,314,385,283,668
小計,3146,3365,3282,6647
大沢１丁目,1341,1480,1408,2888
大沢２丁目,952,1018,984,2002
大沢３丁目,1036,891,985,1876
大沢４丁目,1373,1460,1554,3014
大沢５丁目,854,1015,1039,2054
大沢６丁目,770,778,756,1534
小計,6326,6642,6726,13368
合計,93516,91483,95526,187009
平成31年２月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1585,1463,1545,3008
下連雀２丁目,1818,1676,1751,3427
下連雀３丁目,6018,4660,5283,9943
下連雀４丁目,3364,3003,3232,6235
下連雀５丁目,1830,1764,2207,3971
下連雀６丁目,2057,2001,2105,4106
下連雀７丁目,2286,2284,2568,4852
下連雀８丁目,1541,1735,1905,3640
下連雀９丁目,1981,2396,2522,4918
小計,22480,20982,23118,44100
牟礼１丁目,1110,1006,1078,2084
牟礼２丁目,1999,1822,2012,3834
牟礼３丁目,1078,1174,1078,2252
牟礼４丁目,1538,1638,1703,3341
牟礼５丁目,1330,1304,1342,2646
牟礼６丁目,2834,3176,3305,6481
牟礼７丁目,883,955,903,1858
小計,10772,11075,11421,22496
井の頭１丁目,2671,2278,2469,4747
井の頭２丁目,2099,1607,1845,3452
井の頭３丁目,1307,1120,1267,2387
井の頭４丁目,1151,1072,1090,2162
井の頭５丁目,1706,1647,1663,3310
小計,8934,7724,8334,16058
中原１丁目,2127,1997,2219,4216
中原２丁目,1450,1488,1532,3020
中原３丁目,1466,1515,1607,3122
中原４丁目,1934,2013,2137,4150
小計,6977,7013,7495,14508
北野１丁目,659,710,755,1465
北野２丁目,940,1024,1049,2073
北野３丁目,884,1024,966,1990
北野４丁目,1017,992,971,1963
小計,3500,3750,3741,7491
新川１丁目,1034,1074,1069,2143
新川２丁目,714,744,788,1532
新川３丁目,1027,1024,1047,2071
新川４丁目,1637,1612,1731,3343
新川５丁目,1379,1276,1371,2647
新川６丁目,2540,2266,2123,4389
小計,8331,7996,8129,16125
上連雀１丁目,1787,1578,1541,3119
上連雀２丁目,1338,1135,1173,2308
上連雀３丁目,902,781,778,1559
上連雀４丁目,1741,1648,1638,3286
上連雀５丁目,1464,1364,1373,2737
上連雀６丁目,1580,1470,1633,3103
上連雀７丁目,1391,1404,1514,2918
上連雀８丁目,1574,1679,1829,3508
上連雀９丁目,1480,1537,1609,3146
小計,13257,12596,13088,25684
井口１丁目,1791,1952,1915,3867
井口２丁目,1110,1248,1339,2587
井口３丁目,1008,1016,1125,2141
井口４丁目,1493,1550,1558,3108
井口５丁目,473,460,509,969
小計,5875,6226,6446,12672
深大寺１丁目,800,844,846,1690
深大寺２丁目,2067,2199,1913,4112
深大寺３丁目,1115,1110,1016,2126
小計,3982,4153,3775,7928
野崎１丁目,585,544,608,1152
野崎２丁目,1216,1256,1233,2489
野崎３丁目,1021,1181,1154,2335
野崎４丁目,319,389,286,675
小計,3141,3370,3281,6651
大沢１丁目,1344,1489,1414,2903
大沢２丁目,952,1015,985,2000
大沢３丁目,1041,893,990,1883
大沢４丁目,1373,1462,1548,3010
大沢５丁目,852,1015,1039,2054
大沢６丁目,768,777,758,1535
小計,6330,6651,6734,13385
合計,93579,91536,95562,187098
平成31年１月１日現在,,,,
地域別（町丁目）,世帯数,人口（男）,人口（女）,総計
下連雀１丁目,1588,1464,1549,3013
下連雀２丁目,1815,1672,1754,3426
下連雀３丁目,6018,4657,5282,9939
下連雀４丁目,3362,2996,3231,6227
下連雀５丁目,1824,1763,2199,3962
下連雀６丁目,2066,2011,2108,4119
下連雀７丁目,2282,2280,2564,4844
下連雀８丁目,1542,1734,1906,3640
下連雀９丁目,1990,2401,2531,4932
小計,22487,20978,23124,44102
牟礼１丁目,1114,1015,1083,2098
牟礼２丁目,1991,1820,2000,3820
牟礼３丁目,1080,1178,1075,2253
牟礼４丁目,1545,1640,1715,3355
牟礼５丁目,1335,1308,1348,2656
牟礼６丁目,2843,3184,3301,6485
牟礼７丁目,880,951,903,1854
小計,10788,11096,11425,22521
井の頭１丁目,2671,2282,2463,4745
井の頭２丁目,2111,1611,1853,3464
井の頭３丁目,1305,1117,1268,2385
井の頭４丁目,1145,1067,1083,2150
井の頭５丁目,1705,1657,1665,3322
小計,8937,7734,8332,16066
中原１丁目,2134,2014,2219,4233
中原２丁目,1457,1490,1538,3028
中原３丁目,1470,1508,1608,3116
中原４丁目,1934,2017,2140,4157
小計,6995,7029,7505,14534
北野１丁目,661,710,754,1464
北野２丁目,940,1026,1044,2070
北野３丁目,886,1027,971,1998
北野４丁目,1018,995,974,1969
小計,3505,3758,3743,7501
新川１丁目,1041,1082,1080,2162
新川２丁目,711,744,786,1530
新川３丁目,1009,1021,1029,2050
新川４丁目,1661,1616,1756,3372
新川５丁目,1382,1277,1368,2645
新川６丁目,2560,2273,2136,4409
小計,8364,8013,8155,16168
上連雀１丁目,1795,1588,1538,3126
上連雀２丁目,1333,1131,1164,2295
上連雀３丁目,903,773,784,1557
上連雀４丁目,1749,1652,1642,3294
上連雀５丁目,1464,1371,1372,2743
上連雀６丁目,1572,1464,1625,3089
上連雀７丁目,1397,1407,1512,2919
上連雀８丁目,1581,1681,1842,3523
上連雀９丁目,1478,1539,1602,3141
小計,13272,12606,13081,25687
井口１丁目,1776,1944,1912,3856
井口２丁目,1115,1252,1341,2593
井口３丁目,1011,1025,1130,2155
井口４丁目,1484,1540,1545,3085
井口５丁目,469,460,499,959
小計,5855,6221,6427,12648
深大寺１丁目,795,839,843,1682
深大寺２丁目,2075,2205,1918,4123
深大寺３丁目,1119,1117,1017,2134
小計,3989,4161,3778,7939
野崎１丁目,580,543,607,1150
野崎２丁目,1217,1258,1228,2486
野崎３丁目,1023,1184,1153,2337
野崎４丁目,319,390,287,677
小計,3139,3375,3275,6650
大沢１丁目,1338,1481,1411,2892
大沢２丁目,950,1018,985,2003
大沢３丁目,1043,895,988,1883
大沢４丁目,1379,1467,1541,3008
大沢５丁目,850,1013,1038,2051
大沢６丁目,774,779,767,1546
小計,6334,6653,6730,13383
合計,93665,91624,95575,187199
