町丁目,世帯数[世帯],人口（男）[人],人口（女）[人],計[人]
貫井５丁目,1416,1285,1241,2526
錦,3229,3106,3172,6278
錦１丁目,1938,1792,1882,3674
錦２丁目,1291,1314,1290,2604
氷川台,7285,6496,7080,13576
氷川台１丁目,118,102,119,221
氷川台２丁目,1389,1466,1492,2958
氷川台３丁目,2957,2469,2710,5179
氷川台４丁目,2821,2459,2759,5218
平和台,6872,6847,6988,13835
平和台１丁目,1708,1795,1712,3507
平和台２丁目,1617,1480,1575,3055
平和台３丁目,2013,2124,2185,4309
平和台４丁目,1534,1448,1516,2964
早宮,9715,9215,9998,19213
早宮１丁目,3058,2772,2990,5762
早宮２丁目,2204,1983,2179,4162
早宮３丁目,2336,2322,2518,4840
早宮４丁目,2117,2138,2311,4449
春日町,13522,12674,13833,26507
春日町１丁目,2333,2268,2413,4681
春日町２丁目,2386,2250,2359,4609
春日町３丁目,2248,1934,2223,4157
春日町４丁目,2235,2143,2264,4407
春日町５丁目,2234,2102,2376,4478
春日町６丁目,2086,1977,2198,4175
高松,8411,8792,9132,17924
高松１丁目,1465,1411,1523,2934
高松２丁目,1259,1239,1330,2569
高松３丁目,1292,1558,1655,3213
高松４丁目,1558,1695,1712,3407
高松５丁目,1387,1340,1387,2727
高松６丁目,1450,1549,1525,3074
北町,15704,13412,13517,26929
北町１丁目,2919,2296,2373,4669
北町２丁目,3389,3103,3367,6470
北町３丁目,1878,1609,1715,3324
北町４丁目,804,735,69,804
北町５丁目,1361,1207,1248,2455
北町６丁目,1616,1280,1432,2712
北町７丁目,1587,1378,1440,2818
北町８丁目,2150,1804,1873,3677
田柄,13913,14141,14735,28876
田柄１丁目,2471,2403,2549,4952
田柄２丁目,3800,3424,3616,7040
田柄３丁目,2474,2752,2734,5486
田柄４丁目,3237,3591,3707,7298
田柄５丁目,1931,1971,2129,4100
光が丘,12734,12228,14231,26459
光が丘１丁目,1565,1147,1406,2553
光が丘２丁目,2571,2310,2897,5207
光が丘３丁目,3978,4204,4632,8836
光が丘４丁目,0,0,0,0
光が丘５丁目,1592,1408,1781,3189
光が丘６丁目,473,455,557,1012
光が丘７丁目,2555,2704,2958,5662
旭町,6910,6478,6517,12995
旭町１丁目,1937,2097,2168,4265
旭町２丁目,2579,2279,2257,4536
旭町３丁目,2394,2102,2092,4194
土支田,6337,7064,7219,14283
土支田１丁目,1638,1749,1843,3592
土支田２丁目,1393,1548,1574,3122
土支田３丁目,1825,2078,2128,4206
土支田４丁目,1481,1689,1674,3363
富士見台,7923,7506,7945,15451
富士見台１丁目,1515,1494,1619,3113
富士見台２丁目,2280,1997,2077,4074
富士見台３丁目,2263,2025,2183,4208
富士見台４丁目,1865,1990,2066,4056
南田中,6424,6037,6280,12317
南田中１丁目,1232,1250,1261,2511
南田中２丁目,920,911,907,1818
南田中３丁目,1411,1233,1351,2584
南田中４丁目,1520,1566,1536,3102
南田中５丁目,1341,1077,1225,2302
高野台,7679,7266,8112,15378
高野台１丁目,1798,1574,1910,3484
高野台２丁目,1621,1612,1716,3328
高野台３丁目,1536,1400,1515,2915
高野台４丁目,1296,1238,1382,2620
高野台５丁目,1428,1442,1589,3031
谷原,5916,6644,6832,13476
谷原１丁目,985,1074,1087,2161
谷原２丁目,865,863,921,1784
谷原３丁目,856,1013,1062,2075
谷原４丁目,793,981,970,1951
谷原５丁目,1416,1589,1668,3257
谷原６丁目,1001,1124,1124,2248
三原台,4303,4639,4754,9393
三原台１丁目,1946,2076,2094,4170
三原台２丁目,931,1073,1060,2133
三原台３丁目,1426,1490,1600,3090
石神井町,15008,13305,14639,27944
石神井町１丁目,1784,1410,1681,3091
石神井町２丁目,2507,2185,2519,4704
石神井町３丁目,1952,1562,1697,3259
石神井町４丁目,1770,1636,1787,3423
石神井町５丁目,977,834,895,1729
石神井町６丁目,1652,1525,1602,3127
石神井町７丁目,2143,2031,2177,4208
石神井町８丁目,2223,2122,2281,4403
石神井台,14979,14929,15895,30824
石神井台１丁目,712,778,825,1603
石神井台２丁目,2203,2291,2368,4659
石神井台３丁目,2751,2635,2777,5412
石神井台４丁目,2240,2170,2486,4656
石神井台５丁目,1755,1922,1988,3910
石神井台６丁目,1368,1451,1528,2979
石神井台７丁目,2178,1785,1928,3713
石神井台８丁目,1772,1897,1995,3892
下石神井,8893,8888,9194,18082
下石神井１丁目,1312,1343,1412,2755
下石神井２丁目,1572,1600,1698,3298
下石神井３丁目,1105,1176,1206,2382
下石神井４丁目,1974,1739,1775,3514
下石神井５丁目,1313,1295,1333,2628
下石神井６丁目,1617,1735,1770,3505
東大泉,18254,16533,18593,35126
東大泉１丁目,2477,2128,2556,4684
東大泉２丁目,3042,3018,3298,6316
東大泉３丁目,2652,2239,2580,4819
東大泉４丁目,1704,1404,1523,2927
東大泉５丁目,2120,1834,2174,4008
東大泉６丁目,3382,2999,3437,6436
東大泉７丁目,2877,2911,3025,5936
西大泉町,14,12,20,32
西大泉,10067,10758,11269,22027
西大泉１丁目,1931,1971,2037,4008
西大泉２丁目,1299,1406,1503,2909
西大泉３丁目,1758,1812,1943,3755
西大泉４丁目,1569,1852,1915,3767
西大泉５丁目,2207,2302,2448,4750
西大泉６丁目,1303,1415,1423,2838
南大泉,12738,13018,13822,26840
南大泉１丁目,2211,2320,2439,4759
南大泉２丁目,1951,2150,2235,4385
南大泉３丁目,2284,2359,2476,4835
南大泉４丁目,3126,3078,3214,6292
南大泉５丁目,2316,2202,2444,4646
南大泉６丁目,850,909,1014,1923
大泉町,10068,10722,11000,21722
大泉町１丁目,2342,2627,2623,5250
大泉町２丁目,2175,2256,2359,4615
大泉町３丁目,1731,1845,1871,3716
大泉町４丁目,1666,1863,1890,3753
大泉町５丁目,1003,1014,1054,2068
大泉町６丁目,1151,1117,1203,2320
大泉学園町,15766,16624,17532,34156
大泉学園町１丁目,1440,1513,1624,3137
大泉学園町２丁目,1961,1940,2005,3945
大泉学園町３丁目,1361,1622,1589,3211
大泉学園町４丁目,1908,2066,2192,4258
大泉学園町５丁目,2160,2311,2452,4763
大泉学園町６丁目,2328,2500,2706,5206
大泉学園町７丁目,2375,2384,2593,4977
大泉学園町８丁目,2164,2250,2340,4590
大泉学園町９丁目,69,38,31,69
関町北,11880,10469,11518,21987
関町北１丁目,2179,1674,1876,3550
関町北２丁目,2896,2155,2539,4694
関町北３丁目,2182,2007,2112,4119
関町北４丁目,2174,1993,2188,4181
関町北５丁目,2449,2640,2803,5443
関町南,9165,8875,9586,18461
関町南１丁目,1328,1161,1303,2464
関町南２丁目,2178,2052,2206,4258
関町南３丁目,2047,2077,2135,4212
関町南４丁目,3612,3585,3942,7527
上石神井南町,1107,1065,1126,2191
立野町,2433,2528,2741,5269
上石神井,10633,8769,9407,18176
上石神井１丁目,3508,2634,2796,5430
上石神井２丁目,2475,2048,2297,4345
上石神井３丁目,1979,1783,1855,3638
上石神井４丁目,2671,2304,2459,4763
関町東,3051,2595,2642,5237
関町東１丁目,2040,1852,1865,3717
関町東２丁目,1011,743,777,1520
