地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成24年中の増減
4,13206,府中市,-5,-168,-228,993,456,-230,-314,-150,76,-358,-197,-138,-263
4,13207,昭島市,-7,-54,-60,-23,-19,-52,-92,-13,-3,1,47,-57,-332
4,13208,調布市,29,28,76,130,80,-88,-184,55,67,188,-29,-43,309
4,13209,町田市,-71,-83,63,183,-14,-46,-158,-2,-46,62,54,204,146
4,13210,小金井市,5,-81,-146,79,23,21,47,-43,-66,15,5,-28,-169
4,13211,小平市,-28,-47,252,315,-30,30,-148,11,22,114,99,-1,589
4,13212,日野市,-32,-60,28,187,57,-36,-57,-17,-11,94,-99,-40,14
4,13213,東村山市,-49,11,-164,102,-24,-64,-106,-25,-50,20,8,-45,-386
4,13214,国分寺市,-27,-14,83,336,-1,-28,3,31,2,18,40,12,455
4,13215,国立市,-27,-66,-96,99,28,49,4,-2,-24,27,10,-74,-72
4,13218,福生市,-65,-34,131,17,-24,-21,-94,-4,0,33,-17,-42,-120
4,13219,狛江市,-55,0,54,123,41,21,-46,-14,0,-25,-9,-16,74
4,13220,東大和市,49,26,-20,58,-13,-41,22,16,-4,24,25,4,146
4,13221,清瀬市,-8,-12,-38,-9,31,-28,-14,32,1,9,-34,-6,-76
4,13222,東久留米市,-15,-24,41,38,9,-10,-56,-61,-27,23,-33,22,-93
4,13223,武蔵村山市,-34,14,-10,56,49,-28,-67,38,15,18,23,-9,65
4,13224,多摩市,-51,-42,-74,35,-6,-69,-63,-68,-55,-57,10,-126,-566
4,13225,稲城市,9,-6,99,52,10,16,-15,39,-1,40,-4,-30,209
4,13227,羽村市,26,30,-45,76,1,-49,-56,-37,-31,-31,25,-40,-131
4,13228,あきる野市,-5,-25,-30,19,13,10,-12,12,-30,-16,-2,-1,-67
4,13229,西東京市,-22,-76,57,201,-2,10,-55,10,92,-1,-12,-143,59
1,13550,町村部,-26,-11,-300,257,-20,-49,-34,-44,-12,5,-30,-43,-307
2,13300,郡部,-17,1,-1,-1,-8,-29,-30,-23,-14,3,-12,-9,-140
4,13303,瑞穂町,11,-2,-18,-8,-15,-42,-26,-21,5,-1,-7,14,-110
4,13305,日の出町,-13,12,37,21,14,18,6,5,-10,19,7,-14,102
4,13307,檜原村,-1,-1,-2,-7,0,-2,1,-5,-2,-5,-3,-4,-31
4,13308,奥多摩町,-14,-8,-18,-7,-7,-3,-11,-2,-7,-10,-9,-5,-101
2,13350,島部,-9,-12,-299,258,-12,-20,-4,-21,2,2,-18,-34,-167
3,13360,大島支庁,-6,-9,-177,159,-18,-23,-13,-13,6,-2,-10,-17,-123
4,13361,大島町,-1,-8,-134,100,-14,-21,-10,-9,4,6,-5,-12,-104
4,13362,利島村,-4,0,-6,6,0,0,-1,2,0,-1,-2,0,-6
4,13363,新島村,-4,0,-14,26,-2,-2,-5,-5,0,-2,-2,-3,-13
4,13364,神津島村,3,-1,-23,27,-2,0,3,-1,2,-5,-1,-2,0
3,13380,三宅支庁,0,-9,-45,43,1,-4,1,-8,5,4,-3,-4,-19
4,13381,三宅村,0,-9,-41,37,0,-4,1,-6,4,5,-4,-3,-20
4,13382,御蔵島村,0,0,-4,6,1,0,0,-2,1,-1,1,-1,1
3,13400,八丈支庁,1,-4,-53,33,3,1,3,2,-8,-5,-6,1,-32
4,13401,八丈町,1,-4,-49,32,0,3,4,2,-9,-5,-6,1,-30
4,13402,青ヶ島村,0,0,-4,1,3,-2,-1,0,1,0,0,0,-2
3,13420,小笠原支庁,-4,10,-24,23,2,6,5,-2,-1,5,1,-14,7
4,13421,小笠原村,-4,10,-24,23,2,6,5,-2,-1,5,1,-14,7
,,,,,,,,,,,,,,,
人口の動き（平成24年中）,,,,,,,,,,,,,,,
第６表　区市町村、月別人口増減（男）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
