地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バーレーン,ブータン,バングラデシュ,ブルネイ,カンボジア,スリランカ,中国,キプロス,インド,インドネシア,イラン,イラク,イスラエル,ヨルダン,韓国・朝鮮,クウェート,ラオス,レバノン,マレーシア,モンゴル,オマーン,モルディブ,ネパール,パキスタン,フィリピン,カタール,サウジアラビア,シリア,シンガポール,タイ,東ティモール,トルコ,ベトナム,イエメン,パレスチナ,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルク,ラトビア,リトアニア,モナコ,マルタ,モルドバ,マケドニア,オランダ,ノルウェー,ポーランド,ポルトガル,ルーマニア,ロシア,サンマリノ,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,アルメニア,アゼルバイジャン,アンドラ,グルジア,スロベニア,スロバキア,ボスニア・ヘルツェゴビナ,セルビア,ヴァチカン,モンテネグロ,コソボ,セルビア・モンテネグロ,アフリカ,アルジェリア,ブルンジ,ボツワナ,カメルーン,中央アフリカ,チャド,コンゴ共和国,コンゴ民主共和国,カーボベルデ,ベナン,ジブチ,エチオピア,赤道ギニア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,コートジボアール,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モーリタニア,モロッコ,マラウイ,モーリシャス,モザンビーク,ニジェール,ナイジェリア,ナミビア,ルワンダ,セネガル,シエラレオネ,ソマリア,スーダン,スワジランド,サントメ・プリンシペ,セイシェル,タンザニア,トーゴ,チュニジア,ウガンダ,南アフリカ,エジプト,ブルキナファソ,ザンビア,ジンバブエ,アンゴラ,コモロ,ギニアビサウ,南スーダン,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタリカ,キューバ,ドミニカ共和国,ドミニカ国,エルサルバドル,グアテマラ,ハイチ,ホンジュラス,ジャマイカ,メキシコ,ニカラグア,パナマ,セントルシア,セント・ヴィンセント,セント・クリストファー・ネイヴィース,トリニダード・トバゴ,米国,グレナダ,アンティグア・バーブーダ,南米,アルゼンチン,ボリビア,ブラジル,チリ,コロンビア,エクアドル,ガイアナ,パラグアイ,ペルー,スリナム,ウルグアイ,ベネズエラ,オセアニア,オーストラリア,フィジー,キリバス,マーシャル諸島,ミクロネシア,ニュージーランド,ナウル,パプア・ニューギニア,パラオ,ソロモン諸島,トンガ,ツバル,バヌアツ,サモア,無国籍・その他
4,13201,八王子市,9020,4019,5001,7928,5,13,27,0,0,48,1,15,57,3731,0,84,57,43,1,2,1,1974,0,7,1,103,28,0,0,239,21,1045,0,67,4,9,126,0,5,214,0,0,272,1,9,7,3,0,0,1,1,1,5,17,30,0,3,0,6,31,0,0,0,0,0,0,0,0,2,0,4,2,3,2,17,52,0,10,3,1,0,0,47,12,1,0,0,0,0,0,1,0,0,0,0,0,0,77,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,14,0,0,2,9,0,0,0,0,0,0,1,2,1,0,0,11,1,0,5,0,1,6,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,286,0,0,0,33,0,1,3,0,4,1,0,1,1,6,0,0,0,0,0,0,236,0,0,404,10,3,175,4,16,3,0,3,185,0,0,5,47,33,1,0,0,0,9,0,0,2,1,1,0,0,0,6
4,13202,立川市,3197,1354,1843,2856,0,0,7,0,0,13,0,2,11,1497,0,59,15,9,0,1,0,792,0,2,0,5,7,0,0,71,0,295,0,0,0,5,38,0,2,25,0,0,58,0,0,0,1,1,0,0,0,0,1,5,7,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,9,0,1,3,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,130,0,0,0,10,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,111,0,1,122,3,1,85,0,4,0,0,3,26,0,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13203,武蔵野市,2277,1164,1113,1689,0,0,14,1,0,8,0,4,2,843,0,23,12,11,0,0,1,525,0,0,0,18,10,0,0,67,3,80,0,0,1,3,29,0,2,32,0,0,196,0,5,1,3,0,0,5,1,0,2,32,12,0,1,0,11,14,1,0,0,0,0,0,0,0,0,0,3,3,4,1,5,12,0,13,3,0,0,0,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,322,0,0,0,35,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,283,0,0,25,0,0,8,1,7,0,0,1,7,0,0,1,29,23,0,0,1,0,5,0,0,0,0,0,0,0,0,1
4,13204,三鷹市,2794,1323,1471,2086,0,1,28,0,0,4,0,5,9,921,0,9,26,12,0,0,0,707,0,7,0,27,9,0,0,30,5,158,0,0,4,11,53,0,8,52,0,0,253,0,1,5,1,3,0,1,2,0,5,34,26,3,2,0,6,20,0,0,0,0,0,4,0,0,1,0,1,6,5,1,6,20,0,3,8,2,0,0,74,7,3,1,0,0,0,0,1,0,0,0,0,1,0,32,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,4,0,0,0,2,0,1,0,2,1,0,0,3,0,0,0,0,338,0,0,1,57,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,272,0,0,32,3,1,17,3,3,1,0,0,3,0,0,1,50,40,1,0,0,0,9,0,0,0,0,0,0,0,0,3
4,13205,青梅市,1421,510,911,1134,0,0,2,0,0,9,0,2,2,398,0,9,13,3,0,1,0,224,0,2,0,2,1,0,0,16,4,337,0,0,0,1,58,0,0,50,0,0,16,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55,0,0,196,0,7,48,0,7,0,0,0,133,0,0,1,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,2
4,13206,府中市,4110,1713,2397,3398,18,0,31,0,0,14,0,10,12,1580,0,48,78,15,0,1,0,826,0,6,1,26,24,0,0,49,7,457,0,0,4,18,81,0,3,88,1,0,226,0,1,3,5,2,1,7,0,0,0,20,11,1,3,0,3,22,0,0,0,0,1,3,0,0,0,1,4,1,5,3,8,36,0,10,4,5,0,3,34,5,20,1,0,0,0,2,1,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,2,2,2,15,0,0,0,0,0,0,0,269,0,0,0,31,1,0,1,0,0,1,0,1,0,7,0,1,0,0,0,0,226,0,0,103,3,1,72,1,9,0,0,1,15,0,0,1,68,23,1,0,0,1,41,0,0,1,0,0,0,0,1,2
4,13207,昭島市,2048,902,1146,1809,0,0,4,0,0,13,0,1,2,790,0,19,14,11,0,0,0,571,0,10,0,9,6,0,0,75,2,209,0,1,0,1,32,0,0,39,0,0,28,0,1,1,0,0,0,0,0,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,1,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,49,0,0,129,3,1,52,1,1,1,0,0,70,0,0,0,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2
4,13208,調布市,3534,1649,1885,3108,1,0,16,0,0,15,0,3,28,1267,0,61,48,9,0,2,0,1069,0,5,0,52,15,0,0,43,12,288,0,0,0,9,84,0,1,80,0,0,151,0,2,0,5,2,2,0,0,2,2,20,19,0,2,0,0,11,1,0,0,0,0,0,0,0,1,0,2,0,0,3,3,23,0,3,2,1,0,0,39,2,1,0,0,0,0,2,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,1,0,4,0,0,1,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,181,0,0,0,38,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,136,0,0,42,0,2,23,2,2,0,0,2,11,0,0,0,22,16,0,0,0,0,6,0,0,0,0,0,0,0,0,3
4,13209,町田市,4780,2175,2605,4092,0,0,14,0,0,18,0,12,36,1932,0,72,70,31,0,1,0,1078,0,3,1,45,7,0,0,37,20,514,0,7,5,10,100,0,5,74,0,0,220,0,2,1,2,3,2,0,0,0,2,25,26,0,8,0,3,7,3,0,0,0,0,3,0,0,0,0,2,1,6,0,4,28,0,5,4,3,1,0,63,9,2,0,0,0,0,1,1,0,0,0,0,0,3,94,6,0,0,4,0,0,1,4,0,0,0,2,0,0,0,22,4,0,2,0,0,0,0,0,2,0,3,0,0,0,0,21,0,0,8,0,0,0,0,0,1,1,0,3,0,1,3,0,5,1,0,0,0,0,233,0,1,0,38,0,1,0,1,0,0,0,0,2,5,0,0,0,0,0,0,185,0,0,111,2,3,50,3,10,0,0,1,41,0,1,0,26,17,0,0,0,0,9,0,0,0,0,0,0,0,0,4
4,13210,小金井市,1999,921,1078,1681,13,0,15,0,0,28,0,1,6,918,0,15,39,3,0,1,0,285,0,3,1,24,9,1,0,97,5,103,0,2,1,12,47,0,3,44,5,0,114,0,1,4,1,1,0,1,0,0,1,10,12,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,3,0,1,13,0,6,4,1,0,0,39,0,3,0,2,0,0,0,0,1,3,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,128,0,0,0,17,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,106,0,0,33,0,0,21,0,7,0,0,0,3,0,0,2,25,12,1,0,0,0,11,0,0,0,0,0,0,0,1,4
4,13211,小平市,3961,1873,2088,3581,29,0,10,0,2,14,0,8,6,1292,0,17,37,26,0,0,0,1615,0,11,1,31,34,0,0,25,7,247,0,0,0,7,58,0,3,101,0,0,154,0,3,1,1,1,0,0,3,0,2,17,23,2,1,0,5,4,4,4,0,0,0,0,0,0,0,0,2,0,2,1,3,10,0,1,5,4,0,0,28,4,19,0,3,0,0,0,0,0,1,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,6,0,1,2,0,6,0,0,0,0,0,0,0,113,0,0,0,10,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,98,0,0,61,0,0,48,4,8,0,0,0,0,0,0,1,20,15,0,0,0,0,4,0,0,0,1,0,0,0,0,0
4,13212,日野市,2449,1126,1323,2214,1,0,16,0,0,8,0,6,12,1102,0,10,45,11,1,1,0,513,0,1,1,28,10,0,1,55,0,214,0,0,0,6,50,0,2,120,0,0,73,0,1,0,0,1,0,0,3,0,2,10,6,0,1,0,2,2,1,0,0,0,2,0,0,0,0,0,7,1,1,0,0,5,0,3,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,63,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,57,0,0,56,1,1,12,0,6,0,0,0,35,0,0,1,22,15,4,0,0,0,3,0,0,0,0,0,0,0,0,1
4,13213,東村山市,2088,910,1178,1901,2,0,12,0,0,17,0,20,29,786,0,9,33,9,0,0,0,570,0,2,0,9,17,0,0,51,9,257,0,2,0,2,28,0,4,33,0,0,61,0,1,1,1,1,0,1,0,0,0,6,9,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,3,7,0,0,2,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,2,0,0,0,1,0,0,2,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,7,0,0,0,0,0,1,0,1,3,4,0,3,0,0,0,0,41,0,0,15,0,0,4,0,4,0,0,0,7,0,0,0,13,6,1,0,0,0,3,0,0,0,3,0,0,0,0,2
4,13214,国分寺市,1675,766,909,1441,0,0,6,0,0,2,0,0,2,745,0,4,8,1,0,0,0,416,0,1,0,16,3,1,0,56,6,105,0,0,0,2,16,0,2,49,0,0,92,0,0,2,2,0,0,0,0,0,1,16,7,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,10,0,7,3,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,13,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,70,0,0,21,0,0,19,0,0,0,0,0,2,0,0,0,16,13,0,0,0,0,3,0,0,0,0,0,0,0,0,2
4,13215,国立市,1271,571,700,1100,0,0,1,0,0,4,0,2,11,494,0,34,10,5,0,0,0,347,0,1,0,4,21,0,0,46,3,69,0,0,0,1,22,0,1,24,0,0,64,0,0,0,0,0,0,0,3,0,0,5,11,0,1,0,1,8,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,10,0,2,1,2,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,65,0,0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,14,0,0,4,0,1,0,0,0,9,0,0,0,13,7,0,0,0,0,6,0,0,0,0,0,0,0,0,3
4,13218,福生市,2533,1219,1314,1990,0,0,1,0,0,4,0,0,5,686,0,26,5,15,0,0,0,269,0,3,0,30,0,0,0,295,6,331,0,0,0,0,110,0,1,203,0,0,29,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,2,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,127,1,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,118,0,0,300,3,3,46,0,4,0,0,0,242,0,0,2,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,5
4,13219,狛江市,975,444,531,811,0,0,2,0,0,2,0,0,2,373,0,12,8,4,0,0,0,205,0,2,0,3,8,0,0,37,8,92,0,0,0,1,38,0,4,10,0,0,71,0,2,3,1,0,0,1,2,0,2,12,4,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,2,1,1,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,55,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4,13220,東大和市,1046,382,664,984,0,0,2,0,0,2,0,0,2,376,0,2,8,3,0,0,0,314,0,0,0,5,0,0,0,1,0,238,0,0,0,0,23,0,0,8,0,0,21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16,0,0,16,0,0,12,0,0,1,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13221,清瀬市,993,421,572,893,0,0,3,0,0,7,0,1,52,386,0,1,10,14,0,0,0,178,0,0,0,1,1,0,0,15,9,171,0,0,0,0,19,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,6,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,14,2,0,8,0,1,0,0,0,3,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13222,東久留米市,1634,650,984,1260,0,0,3,0,0,9,0,0,12,532,0,30,19,5,0,0,0,310,0,0,0,6,1,0,0,10,7,245,0,0,1,16,37,0,1,16,0,0,78,0,2,1,2,1,1,0,2,1,1,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,7,0,2,0,2,0,0,27,5,0,0,0,0,0,0,1,0,1,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,235,0,0,0,36,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,1,192,0,0,23,2,0,13,0,2,0,0,1,5,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,13223,武蔵村山市,1100,420,680,998,0,0,0,0,0,13,0,2,2,416,0,1,13,7,0,0,0,184,0,2,0,4,4,0,0,1,7,276,0,0,0,0,21,0,0,45,0,0,7,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,58,0,0,41,0,1,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13224,多摩市,2022,816,1206,1813,0,0,9,0,0,12,0,2,10,852,0,16,19,10,1,1,0,515,0,4,0,8,2,0,0,40,3,238,0,0,0,9,31,0,1,30,0,0,79,0,1,0,0,0,0,0,0,0,1,16,9,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,2,0,5,0,4,9,0,4,1,2,0,0,13,1,1,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,69,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,58,0,0,26,2,4,11,1,3,0,0,3,2,0,0,0,22,14,0,0,0,0,7,0,0,0,0,1,0,0,0,0
4,13225,稲城市,1082,519,563,942,6,0,0,0,0,1,0,0,10,391,0,12,9,7,1,1,0,292,0,3,0,7,6,0,0,3,2,154,0,0,0,2,22,0,0,13,0,0,36,0,2,0,0,0,0,0,1,0,0,3,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,5,0,1,0,1,0,0,8,2,1,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,38,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,28,0,0,29,0,1,21,0,0,1,0,1,4,0,0,1,29,11,0,0,0,0,15,0,0,0,0,2,0,0,1,0
4,13227,羽村市,1195,514,681,616,0,0,1,0,0,9,0,0,2,192,0,9,11,2,0,0,0,103,0,2,0,4,0,0,0,10,4,217,0,0,0,2,13,0,0,35,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41,0,0,507,3,2,110,0,10,0,0,6,373,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13228,あきる野市,626,250,376,518,6,0,0,0,0,4,0,1,4,166,0,8,12,1,0,0,0,141,0,29,0,0,0,0,0,4,7,100,0,1,1,0,14,0,1,18,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,46,0,0,17,1,0,0,0,0,28,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,13229,西東京市,3127,1459,1668,2766,1,0,13,0,0,6,0,8,14,1379,0,33,45,8,0,0,0,810,0,4,1,19,8,0,0,32,4,253,0,1,0,8,60,0,6,53,0,0,117,0,3,0,0,0,0,0,0,0,3,25,5,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,2,1,4,0,0,19,0,3,4,2,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,6,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,6,0,0,0,0,0,2,0,2,0,0,9,0,0,2,0,0,0,0,116,0,0,0,10,1,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,95,0,0,41,2,1,22,1,3,0,0,0,9,0,0,3,22,8,1,0,0,0,10,0,0,0,0,3,0,0,0,3
1,13550,町村部,867,332,535,670,0,0,3,0,0,15,0,1,4,122,0,0,17,6,0,0,0,174,0,1,0,2,1,0,0,3,8,268,0,0,0,1,21,0,0,23,0,0,11,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,106,4,0,43,0,0,0,0,0,59,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3
2,13300,郡部,640,272,368,475,0,0,3,0,0,15,0,0,4,108,0,0,0,5,0,0,0,91,0,1,0,1,1,0,0,3,8,200,0,0,0,1,13,0,0,21,0,0,8,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,103,3,0,42,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4,13303,瑞穂町,527,235,292,393,0,0,3,0,0,14,0,0,3,84,0,0,0,5,0,0,0,63,0,0,0,1,0,0,0,2,8,177,0,0,0,1,11,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,95,2,0,38,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
