日付,種別,区分,販売方法,産地,卸売頭数,規格等
2021-08-17,豚,生体,せり,群馬県,34,上
2021-08-17,豚,生体,せり,岩手県,32,上
2021-08-18,牛,生体,せり,宮城県,12,和牛　去勢　Ａ－４
2021-08-18,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2021-08-18,牛,生体,せり,群馬県,7,和牛　去勢　Ａ－４
2021-08-18,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-08-18,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-08-18,豚,生体,せり,岩手県,62,上
2021-08-18,豚,生体,せり,茨城県,57,上
2021-08-18,豚,生体,せり,秋田県,51,上
2021-08-18,豚,生体,せり,栃木県,37,上
2021-08-18,豚,生体,せり,群馬県,35,上
2021-08-19,牛,生体,せり,栃木県,17,和牛　去勢　Ａ－４
2021-08-19,牛,生体,せり,北海道,14,和牛　去勢　Ａ－４
2021-08-19,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2021-08-19,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-08-19,牛,生体,せり,岩手県,3,和牛　去勢　Ａ－４
2021-08-19,豚,生体,せり,岩手県,77,上
2021-08-19,豚,生体,せり,秋田県,35,上
2021-08-19,豚,生体,せり,群馬県,32,上
2021-08-19,豚,生体,せり,茨城県,27,上
2021-08-19,豚,生体,せり,千葉県,18,上
2021-08-20,牛,生体,せり,群馬県,18,和牛　去勢　Ａ－４
2021-08-20,牛,生体,せり,岩手県,10,和牛　去勢　Ａ－４
2021-08-20,牛,生体,せり,茨城県,10,和牛　去勢　Ａ－４
2021-08-20,牛,生体,せり,山形県,8,和牛　去勢　Ａ－４
2021-08-20,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-08-20,豚,生体,せり,茨城県,80,上
2021-08-20,豚,生体,せり,岩手県,61,上
2021-08-20,豚,生体,せり,群馬県,58,上
2021-08-20,豚,生体,せり,福島県,54,上
2021-08-20,豚,生体,せり,千葉県,47,上
2021-08-23,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-08-23,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-08-23,牛,生体,せり,宮崎県,4,和牛　去勢　Ａ－４
2021-08-23,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2021-08-23,牛,生体,せり,福島県,1,和牛　去勢　Ａ－４
2021-08-23,豚,生体,せり,岩手県,40,上
2021-08-23,豚,生体,せり,栃木県,37,上
2021-08-23,豚,生体,せり,秋田県,28,上
2021-08-23,豚,生体,せり,千葉県,19,上
2021-08-23,豚,生体,せり,茨城県,16,上
2021-08-24,牛,生体,せり,茨城県,17,和牛　去勢　Ａ－４
2021-08-24,牛,生体,せり,栃木県,14,和牛　去勢　Ａ－４
2021-08-24,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-08-24,牛,生体,せり,長野県,6,和牛　去勢　Ａ－４
2021-08-24,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-08-24,豚,生体,せり,茨城県,96,上
2021-08-24,豚,生体,せり,群馬県,57,上
2021-08-24,豚,生体,せり,埼玉県,50,上
2021-08-24,豚,生体,せり,秋田県,46,上
2021-08-24,豚,生体,せり,岩手県,31,上
2021-08-25,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-08-25,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-08-25,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-08-25,牛,生体,せり,島根県,6,和牛　去勢　Ａ－４
2021-08-25,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-08-25,豚,生体,せり,岩手県,72,上
2021-08-25,豚,生体,せり,群馬県,57,上
2021-08-25,豚,生体,せり,栃木県,36,上
2021-08-25,豚,生体,せり,千葉県,24,上
2021-08-25,豚,生体,せり,茨城県,16,上
2021-08-26,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-08-26,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-08-26,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-08-26,牛,生体,せり,新潟県,4,和牛　去勢　Ａ－４
2021-08-26,牛,生体,せり,山形県,3,和牛　去勢　Ａ－４
2021-08-26,豚,生体,せり,岩手県,81,上
2021-08-26,豚,生体,せり,千葉県,52,上
2021-08-26,豚,生体,せり,福島県,47,上
2021-08-26,豚,生体,せり,秋田県,30,上
2021-08-26,豚,生体,せり,群馬県,30,上
2021-08-27,牛,生体,せり,群馬県,13,和牛　去勢　Ａ－４
2021-08-27,牛,生体,せり,茨城県,8,和牛　去勢　Ａ－４
2021-08-27,牛,生体,せり,北海道,7,和牛　去勢　Ａ－４
2021-08-27,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-08-27,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-08-27,豚,生体,せり,茨城県,97,上
2021-08-27,豚,生体,せり,群馬県,58,上
2021-08-27,豚,生体,せり,千葉県,57,上
2021-08-27,豚,生体,せり,福島県,42,上
2021-08-27,豚,生体,せり,栃木県,33,上
2021-08-30,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-08-30,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-08-30,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-08-30,豚,生体,せり,岩手県,40,上
2021-08-30,豚,生体,せり,千葉県,30,上
2021-08-30,豚,生体,せり,秋田県,27,上
2021-08-30,豚,生体,せり,福島県,24,上
2021-08-30,豚,生体,せり,栃木県,18,上
2021-08-31,牛,生体,せり,千葉県,9,和牛　去勢　Ａ－４
2021-08-31,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-08-31,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-08-31,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-08-31,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-08-31,豚,生体,せり,茨城県,96,上
2021-08-31,豚,生体,せり,秋田県,56,上
2021-08-31,豚,生体,せり,群馬県,50,上
2021-08-31,豚,生体,せり,岩手県,45,上
2021-08-31,豚,生体,せり,千葉県,44,上
2021-09-01,牛,生体,せり,群馬県,16,和牛　去勢　Ａ－４
2021-09-01,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-09-01,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-09-01,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-09-01,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-09-01,豚,生体,せり,秋田県,39,上
2021-09-01,豚,生体,せり,岩手県,37,上
2021-09-01,豚,生体,せり,栃木県,32,上
2021-09-01,豚,生体,せり,千葉県,30,上
2021-09-01,豚,生体,せり,茨城県,24,上
2021-09-02,牛,生体,せり,福島県,12,和牛　去勢　Ａ－４
2021-09-02,牛,生体,せり,山口県,8,和牛　去勢　Ａ－４
2021-09-02,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-09-02,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-09-02,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-09-02,豚,生体,せり,岩手県,73,上
2021-09-02,豚,生体,せり,秋田県,41,上
2021-09-02,豚,生体,せり,茨城県,24,上
2021-09-02,豚,生体,せり,栃木県,21,上
2021-09-02,豚,生体,せり,千葉県,14,上
2021-09-03,牛,生体,せり,茨城県,15,和牛　去勢　Ａ－４
2021-09-03,牛,生体,せり,北海道,10,和牛　去勢　Ａ－４
2021-09-03,牛,生体,せり,栃木県,5,和牛　去勢　Ａ－４
2021-09-03,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-09-03,牛,生体,せり,山形県,4,和牛　去勢　Ａ－４
2021-09-03,豚,生体,せり,茨城県,98,上
2021-09-03,豚,生体,せり,岩手県,81,上
2021-09-03,豚,生体,せり,群馬県,80,上
2021-09-03,豚,生体,せり,福島県,51,上
2021-09-03,豚,生体,せり,千葉県,44,上
2021-09-06,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-09-06,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-09-06,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-09-06,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-09-06,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-09-06,豚,生体,せり,岩手県,34,上
2021-09-06,豚,生体,せり,秋田県,34,上
2021-09-06,豚,生体,せり,福島県,29,上
2021-09-06,豚,生体,せり,千葉県,27,上
2021-09-06,豚,生体,せり,群馬県,15,上
2021-09-07,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-09-07,牛,生体,せり,岩手県,9,和牛　去勢　Ａ－４
2021-09-07,牛,生体,せり,千葉県,8,和牛　去勢　Ａ－４
2021-09-07,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-09-07,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-09-07,豚,生体,せり,茨城県,123,上
2021-09-07,豚,生体,せり,秋田県,68,上
2021-09-07,豚,生体,せり,群馬県,62,上
2021-09-07,豚,生体,せり,岩手県,37,上
2021-09-07,豚,生体,せり,千葉県,37,上
2021-09-08,牛,生体,せり,栃木県,13,和牛　去勢　Ａ－４
2021-09-08,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-09-08,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2021-09-08,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-09-08,牛,生体,せり,青森県,4,和牛　去勢　Ａ－４
2021-09-08,豚,生体,せり,群馬県,68,上
2021-09-08,豚,生体,せり,岩手県,44,上
2021-09-08,豚,生体,せり,茨城県,29,上
2021-09-08,豚,生体,せり,千葉県,28,上
2021-09-08,豚,生体,せり,栃木県,18,上
2021-09-09,牛,生体,せり,北海道,13,和牛　去勢　Ａ－４
2021-09-09,牛,生体,せり,栃木県,11,和牛　去勢　Ａ－４
2021-09-09,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2021-09-09,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-09-09,牛,生体,せり,千葉県,5,和牛　去勢　Ａ－４
2021-09-09,豚,生体,せり,岩手県,61,上
2021-09-09,豚,生体,せり,千葉県,38,上
2021-09-09,豚,生体,せり,秋田県,29,上
2021-09-09,豚,生体,せり,栃木県,29,上
2021-09-09,豚,生体,せり,茨城県,23,上
2021-09-10,牛,生体,せり,群馬県,10,和牛　去勢　Ａ－４
2021-09-10,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-09-10,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-09-10,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-09-10,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-09-10,豚,生体,せり,茨城県,86,上
2021-09-10,豚,生体,せり,群馬県,66,上
2021-09-10,豚,生体,せり,千葉県,50,上
2021-09-10,豚,生体,せり,栃木県,46,上
2021-09-10,豚,生体,せり,福島県,44,上
2021-09-13,牛,生体,せり,宮城県,3,和牛　去勢　Ａ－４
2021-09-13,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-09-13,牛,生体,せり,福島県,1,和牛　去勢　Ａ－４
2021-09-13,牛,生体,せり,茨城県,1,和牛　去勢　Ａ－４
2021-09-13,牛,生体,せり,佐賀県,1,和牛　去勢　Ａ－４
2021-09-13,豚,生体,せり,岩手県,41,上
2021-09-13,豚,生体,せり,秋田県,37,上
2021-09-13,豚,生体,せり,栃木県,33,上
2021-09-13,豚,生体,せり,宮城県,13,上
2021-09-13,豚,生体,せり,千葉県,11,上
2021-09-14,牛,生体,せり,群馬県,11,和牛　去勢　Ａ－４
2021-09-14,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-09-14,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-09-14,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-09-14,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-09-14,豚,生体,せり,茨城県,117,上
2021-09-14,豚,生体,せり,群馬県,63,上
2021-09-14,豚,生体,せり,秋田県,54,上
2021-09-14,豚,生体,せり,千葉県,44,上
2021-09-14,豚,生体,せり,岩手県,35,上
2021-09-15,牛,生体,せり,岩手県,8,和牛　去勢　Ａ－４
2021-09-15,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-09-15,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-09-15,牛,生体,せり,島根県,5,和牛　去勢　Ａ－４
2021-09-15,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-09-15,豚,生体,せり,岩手県,60,上
2021-09-15,豚,生体,せり,茨城県,51,上
2021-09-15,豚,生体,せり,栃木県,37,上
2021-09-15,豚,生体,せり,群馬県,18,上
2021-09-15,豚,生体,せり,千葉県,18,上
2021-09-16,牛,生体,せり,福島県,10,和牛　去勢　Ａ－４
2021-09-16,牛,生体,せり,北海道,8,和牛　去勢　Ａ－４
2021-09-16,牛,生体,せり,群馬県,8,和牛　去勢　Ａ－４
2021-09-16,牛,生体,せり,山口県,5,和牛　去勢　Ａ－４
2021-09-16,牛,生体,せり,鹿児島県,5,和牛　去勢　Ａ－４
2021-09-16,豚,生体,せり,岩手県,77,上
2021-09-16,豚,生体,せり,千葉県,50,上
2021-09-16,豚,生体,せり,秋田県,33,上
2021-09-16,豚,生体,せり,茨城県,33,上
2021-09-16,豚,生体,せり,栃木県,30,上
2021-09-17,牛,生体,せり,青森県,15,和牛　去勢　Ａ－４
2021-09-17,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-09-17,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-09-17,牛,生体,せり,山形県,6,和牛　去勢　Ａ－４
2021-09-17,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-09-17,豚,生体,せり,茨城県,105,上
2021-09-17,豚,生体,せり,千葉県,52,上
2021-09-17,豚,生体,せり,秋田県,45,上
2021-09-17,豚,生体,せり,岩手県,42,上
2021-09-17,豚,生体,せり,栃木県,41,上
2021-09-21,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-09-21,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-09-21,牛,生体,せり,三重県,3,和牛　去勢　Ａ－４
2021-09-21,牛,生体,せり,青森県,1,和牛　去勢　Ａ－４
2021-09-21,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-09-21,豚,生体,せり,栃木県,30,上
2021-09-21,豚,生体,せり,岩手県,29,上
2021-09-21,豚,生体,せり,秋田県,29,上
2021-09-21,豚,生体,せり,千葉県,28,上
2021-09-21,豚,生体,せり,群馬県,21,上
2021-09-22,牛,生体,せり,群馬県,17,和牛　去勢　Ａ－４
2021-09-22,牛,生体,せり,北海道,12,和牛　去勢　Ａ－４
2021-09-22,牛,生体,せり,栃木県,10,和牛　去勢　Ａ－４
2021-09-22,牛,生体,せり,青森県,5,和牛　去勢　Ａ－４
2021-09-22,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-09-22,豚,生体,せり,茨城県,99,上
2021-09-22,豚,生体,せり,千葉県,71,上
2021-09-22,豚,生体,せり,栃木県,68,上
2021-09-22,豚,生体,せり,埼玉県,49,上
2021-09-22,豚,生体,せり,岩手県,40,上
2021-09-24,牛,生体,せり,北海道,12,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,岩手県,3,和牛　去勢　Ａ－４
2021-09-24,豚,生体,せり,茨城県,117,上
2021-09-24,豚,生体,せり,岩手県,88,上
2021-09-24,豚,生体,せり,千葉県,64,上
2021-09-24,豚,生体,せり,福島県,47,上
2021-09-24,豚,生体,せり,栃木県,43,上
2021-09-27,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,石川県,3,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,宮城県,1,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,福島県,1,和牛　去勢　Ａ－４
2021-09-27,豚,生体,せり,岩手県,48,上
2021-09-27,豚,生体,せり,群馬県,38,上
2021-09-27,豚,生体,せり,秋田県,33,上
2021-09-27,豚,生体,せり,栃木県,27,上
2021-09-27,豚,生体,せり,福島県,19,上
2021-09-28,牛,生体,せり,神奈川県,6,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,宮崎県,6,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,千葉県,5,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-09-28,豚,生体,せり,茨城県,77,上
2021-09-28,豚,生体,せり,秋田県,43,上
2021-09-28,豚,生体,せり,埼玉県,42,上
2021-09-28,豚,生体,せり,千葉県,37,上
2021-09-28,豚,生体,せり,岩手県,31,上
2021-09-29,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,埼玉県,5,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,宮城県,4,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,茨城県,4,和牛　去勢　Ａ－４
2021-09-29,豚,生体,せり,茨城県,60,上
2021-09-29,豚,生体,せり,岩手県,46,上
2021-09-29,豚,生体,せり,群馬県,39,上
2021-09-29,豚,生体,せり,千葉県,33,上
2021-09-29,豚,生体,せり,栃木県,11,上
2021-09-30,牛,生体,せり,群馬県,12,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,北海道,11,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,栃木県,6,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,島根県,3,和牛　去勢　Ａ－４
2021-09-30,豚,生体,せり,岩手県,58,上
2021-09-30,豚,生体,せり,千葉県,44,上
2021-09-30,豚,生体,せり,福島県,41,上
2021-09-30,豚,生体,せり,秋田県,40,上
2021-09-30,豚,生体,せり,茨城県,29,上
2021-10-01,牛,生体,せり,茨城県,11,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,福島県,7,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,群馬県,4,和牛　去勢　Ａ－４
2021-10-01,豚,生体,せり,茨城県,118,上
2021-10-01,豚,生体,せり,岩手県,50,上
2021-10-01,豚,生体,せり,千葉県,34,上
2021-10-01,豚,生体,せり,栃木県,33,上
2021-10-01,豚,生体,せり,群馬県,32,上
2021-10-04,牛,生体,せり,茨城県,12,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,埼玉県,4,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,北海道,3,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,宮城県,3,和牛　去勢　Ａ－４
2021-10-04,豚,生体,せり,栃木県,66,上
2021-10-04,豚,生体,せり,岩手県,44,上
2021-10-04,豚,生体,せり,秋田県,31,上
2021-10-04,豚,生体,せり,群馬県,28,上
2021-10-04,豚,生体,せり,千葉県,20,上
2021-10-05,牛,生体,せり,栃木県,22,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,岩手県,11,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,茨城県,6,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,北海道,4,和牛　去勢　Ａ－４
2021-10-05,豚,生体,せり,茨城県,125,上
2021-10-05,豚,生体,せり,秋田県,40,上
2021-10-05,豚,生体,せり,栃木県,37,上
2021-10-05,豚,生体,せり,岩手県,33,上
2021-10-05,豚,生体,せり,埼玉県,33,上
2021-10-06,牛,生体,せり,青森県,7,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,茨城県,7,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,山形県,6,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,宮城県,5,和牛　去勢　Ａ－４
2021-10-06,豚,生体,せり,岩手県,67,上
2021-10-06,豚,生体,せり,茨城県,55,上
2021-10-06,豚,生体,せり,千葉県,33,上
2021-10-06,豚,生体,せり,群馬県,31,上
2021-10-06,豚,生体,せり,福島県,23,上
2021-10-07,牛,生体,せり,福島県,14,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,栃木県,12,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,青森県,9,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-10-07,豚,生体,せり,秋田県,89,上
2021-10-07,豚,生体,せり,千葉県,84,上
2021-10-07,豚,生体,せり,岩手県,62,上
2021-10-07,豚,生体,せり,茨城県,43,上
2021-10-07,豚,生体,せり,栃木県,12,上
2021-10-08,牛,生体,せり,群馬県,17,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,栃木県,16,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,北海道,10,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,茨城県,9,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-10-08,豚,生体,せり,茨城県,123,上
2021-10-08,豚,生体,せり,岩手県,58,上
2021-10-08,豚,生体,せり,千葉県,44,上
2021-10-08,豚,生体,せり,福島県,37,上
2021-10-08,豚,生体,せり,秋田県,36,上
2021-10-11,牛,生体,せり,埼玉県,7,和牛　去勢　Ａ－４
2021-10-11,牛,生体,せり,福島県,3,和牛　去勢　Ａ－４
2021-10-11,牛,生体,せり,栃木県,1,和牛　去勢　Ａ－４
2021-10-11,豚,生体,せり,岩手県,52,上
2021-10-11,豚,生体,せり,福島県,43,上
2021-10-11,豚,生体,せり,栃木県,39,上
2021-10-11,豚,生体,せり,群馬県,35,上
2021-10-11,豚,生体,せり,秋田県,33,上
2021-10-12,牛,生体,せり,栃木県,29,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,宮城県,10,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,群馬県,9,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,千葉県,8,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,岩手県,5,和牛　去勢　Ａ－４
2021-10-12,豚,生体,せり,茨城県,90,上
2021-10-12,豚,生体,せり,千葉県,61,上
2021-10-12,豚,生体,せり,岩手県,59,上
2021-10-12,豚,生体,せり,秋田県,45,上
2021-10-12,豚,生体,せり,埼玉県,38,上
2021-10-13,牛,生体,せり,北海道,13,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,福島県,6,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,群馬県,5,和牛　去勢　Ａ－４
2021-10-13,豚,生体,せり,岩手県,72,上
2021-10-13,豚,生体,せり,茨城県,58,上
2021-10-13,豚,生体,せり,福島県,43,上
2021-10-13,豚,生体,せり,千葉県,36,上
2021-10-13,豚,生体,せり,群馬県,30,上
2021-10-14,牛,生体,せり,茨城県,13,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,宮城県,11,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,千葉県,7,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,岩手県,6,和牛　去勢　Ａ－４
2021-10-14,豚,生体,せり,岩手県,77,上
2021-10-14,豚,生体,せり,千葉県,48,上
2021-10-14,豚,生体,せり,秋田県,39,上
2021-10-14,豚,生体,せり,福島県,33,上
2021-10-14,豚,生体,せり,茨城県,23,上
2021-10-15,牛,生体,せり,栃木県,17,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,茨城県,10,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,岩手県,7,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,北海道,6,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,群馬県,6,和牛　去勢　Ａ－４
2021-10-15,豚,生体,せり,茨城県,110,上
2021-10-15,豚,生体,せり,岩手県,76,上
2021-10-15,豚,生体,せり,千葉県,73,上
2021-10-15,豚,生体,せり,福島県,44,上
2021-10-15,豚,生体,せり,群馬県,43,上
2021-10-18,牛,生体,せり,栃木県,4,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,埼玉県,3,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,北海道,2,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,宮城県,2,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,山形県,1,和牛　去勢　Ａ－４
2021-10-18,豚,生体,せり,岩手県,47,上
2021-10-18,豚,生体,せり,秋田県,35,上
2021-10-18,豚,生体,せり,栃木県,26,上
2021-10-18,豚,生体,せり,千葉県,26,上
2021-10-18,豚,生体,せり,群馬県,18,上
2021-10-19,牛,生体,せり,栃木県,19,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,北海道,13,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,千葉県,11,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,宮城県,6,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,群馬県,4,和牛　去勢　Ａ－４
2021-10-19,豚,生体,せり,茨城県,92,上
2021-10-19,豚,生体,せり,埼玉県,46,上
2021-10-19,豚,生体,せり,岩手県,44,上
2021-10-19,豚,生体,せり,秋田県,36,上
2021-10-19,豚,生体,せり,千葉県,29,上
2021-10-20,牛,生体,せり,宮城県,7,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,栃木県,7,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,埼玉県,6,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,茨城県,5,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,福島県,4,和牛　去勢　Ａ－４
2021-10-20,豚,生体,せり,群馬県,60,上
2021-10-20,豚,生体,せり,福島県,49,上
2021-10-20,豚,生体,せり,岩手県,45,上
2021-10-20,豚,生体,せり,千葉県,32,上
2021-10-20,豚,生体,せり,茨城県,15,上
2021-10-21,牛,生体,せり,千葉県,10,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,青森県,8,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,宮城県,8,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,栃木県,8,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,福島県,5,和牛　去勢　Ａ－４
2021-10-21,豚,生体,せり,岩手県,59,上
2021-10-21,豚,生体,せり,千葉県,44,上
2021-10-21,豚,生体,せり,秋田県,39,上
