日付,種別,種類,区分,頭数(頭)
2021-06-23,牛,和牛,上場頭数(生体),234.0
2021-06-23,牛,和牛,上場頭数(搬入),68.0
2021-06-23,牛,交雑種,本日と畜,97.0
2021-06-23,牛,交雑種,上場頭数(生体),72.0
2021-06-23,牛,交雑種,上場頭数(搬入),98.0
2021-06-23,牛,乳牛,本日と畜,0.0
2021-06-23,牛,乳牛,上場頭数(生体),0.0
2021-06-23,牛,乳牛,上場頭数(搬入),43.0
2021-06-23,牛,計,本日と畜,324.0
2021-06-23,牛,計,上場頭数(生体),306.0
2021-06-23,牛,計,上場頭数(搬入),209.0
2021-06-23,馬,,本日と畜,0.0
2021-06-23,馬,,上場頭数(生体),0.0
2021-06-23,馬,,上場頭数(搬入),0.0
2021-06-23,豚,,本日と畜,618.0
2021-06-23,豚,,上場頭数(生体),604.0
2021-06-23,豚,,上場頭数(搬入),1.0
2021-06-23,こ牛,,本日と畜,0.0
2021-06-23,こ牛,,上場頭数(生体),0.0
2021-06-23,こ牛,,上場頭数(搬入),0.0
2021-06-24,牛,和牛,本日と畜,271.0
2021-06-24,牛,和牛,上場頭数(生体),227.0
2021-06-24,牛,和牛,上場頭数(搬入),46.0
2021-06-24,牛,交雑種,本日と畜,63.0
2021-06-24,牛,交雑種,上場頭数(生体),95.0
2021-06-24,牛,交雑種,上場頭数(搬入),31.0
2021-06-24,牛,乳牛,本日と畜,0.0
2021-06-24,牛,乳牛,上場頭数(生体),0.0
2021-06-24,牛,乳牛,上場頭数(搬入),18.0
2021-06-24,牛,計,本日と畜,334.0
2021-06-24,牛,計,上場頭数(生体),322.0
2021-06-24,牛,計,上場頭数(搬入),95.0
2021-06-24,馬,,本日と畜,0.0
2021-06-24,馬,,上場頭数(生体),0.0
2021-06-24,馬,,上場頭数(搬入),0.0
2021-06-24,豚,,本日と畜,882.0
2021-06-24,豚,,上場頭数(生体),618.0
2021-06-24,豚,,上場頭数(搬入),0.0
2021-06-24,こ牛,,本日と畜,0.0
2021-06-24,こ牛,,上場頭数(生体),0.0
2021-06-24,こ牛,,上場頭数(搬入),1.0
2021-06-25,牛,和牛,本日と畜,288.0
2021-06-25,牛,和牛,上場頭数(生体),271.0
2021-06-25,牛,和牛,上場頭数(搬入),47.0
2021-06-25,牛,交雑種,本日と畜,54.0
2021-06-25,牛,交雑種,上場頭数(生体),66.0
2021-06-25,牛,交雑種,上場頭数(搬入),7.0
2021-06-25,牛,乳牛,本日と畜,0.0
2021-06-25,牛,乳牛,上場頭数(生体),0.0
2021-06-25,牛,乳牛,上場頭数(搬入),59.0
2021-06-25,牛,計,本日と畜,342.0
2021-06-25,牛,計,上場頭数(生体),337.0
2021-06-25,牛,計,上場頭数(搬入),113.0
2021-06-25,馬,,本日と畜,0.0
2021-06-25,馬,,上場頭数(生体),0.0
2021-06-25,馬,,上場頭数(搬入),0.0
2021-06-25,豚,,本日と畜,626.0
2021-06-25,豚,,上場頭数(生体),928.0
2021-06-25,豚,,上場頭数(搬入),44.0
2021-06-25,こ牛,,本日と畜,0.0
2021-06-25,こ牛,,上場頭数(生体),0.0
2021-06-25,こ牛,,上場頭数(搬入),0.0
2021-06-28,牛,和牛,本日と畜,257.0
2021-06-28,牛,和牛,上場頭数(生体),288.0
2021-06-28,牛,和牛,上場頭数(搬入),53.0
2021-06-28,牛,交雑種,本日と畜,89.0
2021-06-28,牛,交雑種,上場頭数(生体),54.0
2021-06-28,牛,交雑種,上場頭数(搬入),84.0
2021-06-28,牛,乳牛,本日と畜,0.0
2021-06-28,牛,乳牛,上場頭数(生体),0.0
2021-06-28,牛,乳牛,上場頭数(搬入),56.0
2021-06-28,牛,計,本日と畜,346.0
2021-06-28,牛,計,上場頭数(生体),342.0
2021-06-28,牛,計,上場頭数(搬入),193.0
2021-06-28,馬,,本日と畜,0.0
2021-06-28,馬,,上場頭数(生体),0.0
2021-06-28,馬,,上場頭数(搬入),0.0
2021-06-28,豚,,本日と畜,700.0
2021-06-28,豚,,上場頭数(生体),626.0
2021-06-28,豚,,上場頭数(搬入),6.0
2021-06-28,こ牛,,本日と畜,0.0
2021-06-28,こ牛,,上場頭数(生体),0.0
2021-06-28,こ牛,,上場頭数(搬入),0.0
2021-06-29,牛,和牛,本日と畜,241.0
2021-06-29,牛,和牛,上場頭数(生体),256.0
2021-06-29,牛,和牛,上場頭数(搬入),47.0
2021-06-29,牛,交雑種,本日と畜,75.0
2021-06-29,牛,交雑種,上場頭数(生体),89.0
2021-06-29,牛,交雑種,上場頭数(搬入),16.0
2021-06-29,牛,乳牛,本日と畜,0.0
2021-06-29,牛,乳牛,上場頭数(生体),0.0
2021-06-29,牛,乳牛,上場頭数(搬入),20.5
2021-06-29,牛,計,本日と畜,316.0
2021-06-29,牛,計,上場頭数(生体),345.0
2021-06-29,牛,計,上場頭数(搬入),83.5
2021-06-29,馬,,本日と畜,0.0
2021-06-29,馬,,上場頭数(生体),0.0
2021-06-29,馬,,上場頭数(搬入),0.0
2021-06-29,豚,,本日と畜,523.0
2021-06-29,豚,,上場頭数(生体),745.0
2021-06-29,豚,,上場頭数(搬入),0.0
2021-06-29,こ牛,,本日と畜,0.0
2021-06-29,こ牛,,上場頭数(生体),0.0
2021-06-29,こ牛,,上場頭数(搬入),0.0
2021-06-30,牛,和牛,本日と畜,213.0
2021-06-30,牛,和牛,上場頭数(生体),240.0
2021-06-30,牛,和牛,上場頭数(搬入),57.5
2021-06-30,牛,交雑種,本日と畜,114.0
2021-06-30,牛,交雑種,上場頭数(生体),75.0
2021-06-30,牛,交雑種,上場頭数(搬入),104.0
2021-06-30,牛,乳牛,本日と畜,4.0
2021-06-30,牛,乳牛,上場頭数(生体),0.0
2021-06-30,牛,乳牛,上場頭数(搬入),25.5
2021-06-30,牛,計,本日と畜,331.0
2021-06-30,牛,計,上場頭数(生体),315.0
2021-06-30,牛,計,上場頭数(搬入),187.0
2021-06-30,馬,,本日と畜,0.0
2021-06-30,馬,,上場頭数(生体),0.0
2021-06-30,馬,,上場頭数(搬入),0.0
2021-06-30,豚,,本日と畜,399.0
2021-06-30,豚,,上場頭数(生体),523.0
2021-06-30,豚,,上場頭数(搬入),1.0
2021-06-30,こ牛,,本日と畜,0.0
2021-06-30,こ牛,,上場頭数(生体),0.0
2021-06-30,こ牛,,上場頭数(搬入),1.0
2021-07-01,牛,和牛,本日と畜,326.0
2021-07-01,牛,和牛,上場頭数(生体),213.0
2021-07-01,牛,和牛,上場頭数(搬入),37.5
2021-07-01,牛,交雑種,本日と畜,77.0
2021-07-01,牛,交雑種,上場頭数(生体),114.0
2021-07-01,牛,交雑種,上場頭数(搬入),20.0
2021-07-01,牛,乳牛,本日と畜,0.0
2021-07-01,牛,乳牛,上場頭数(生体),4.0
2021-07-01,牛,乳牛,上場頭数(搬入),71.5
2021-07-01,牛,計,本日と畜,403.0
2021-07-01,牛,計,上場頭数(生体),331.0
2021-07-01,牛,計,上場頭数(搬入),129.0
2021-07-01,馬,,本日と畜,0.0
2021-07-01,馬,,上場頭数(生体),0.0
2021-07-01,馬,,上場頭数(搬入),0.0
2021-07-01,豚,,本日と畜,633.0
2021-07-01,豚,,上場頭数(生体),451.0
2021-07-01,豚,,上場頭数(搬入),0.0
2021-07-01,こ牛,,本日と畜,0.0
2021-07-01,こ牛,,上場頭数(生体),0.0
2021-07-01,こ牛,,上場頭数(搬入),0.0
2021-07-02,牛,和牛,本日と畜,326.0
2021-07-02,牛,和牛,上場頭数(生体),326.0
2021-07-02,牛,和牛,上場頭数(搬入),28.0
2021-07-02,牛,交雑種,本日と畜,79.0
2021-07-02,牛,交雑種,上場頭数(生体),77.0
2021-07-02,牛,交雑種,上場頭数(搬入),1.0
2021-07-02,牛,乳牛,本日と畜,0.0
2021-07-02,牛,乳牛,上場頭数(生体),0.0
2021-07-02,牛,乳牛,上場頭数(搬入),46.0
2021-07-02,牛,計,本日と畜,405.0
2021-07-02,牛,計,上場頭数(生体),403.0
2021-07-02,牛,計,上場頭数(搬入),75.0
2021-07-02,馬,,本日と畜,0.0
2021-07-02,馬,,上場頭数(生体),0.0
2021-07-02,馬,,上場頭数(搬入),0.0
2021-07-02,豚,,本日と畜,512.0
2021-07-02,豚,,上場頭数(生体),735.0
2021-07-02,豚,,上場頭数(搬入),0.0
2021-07-02,こ牛,,本日と畜,0.0
2021-07-02,こ牛,,上場頭数(生体),0.0
2021-07-02,こ牛,,上場頭数(搬入),0.0
2021-07-05,牛,和牛,本日と畜,293.0
2021-07-05,牛,和牛,上場頭数(生体),327.0
2021-07-05,牛,和牛,上場頭数(搬入),44.0
2021-07-05,牛,交雑種,本日と畜,117.0
2021-07-05,牛,交雑種,上場頭数(生体),79.0
2021-07-05,牛,交雑種,上場頭数(搬入),32.0
2021-07-05,牛,乳牛,本日と畜,0.0
2021-07-05,牛,乳牛,上場頭数(生体),0.0
2021-07-05,牛,乳牛,上場頭数(搬入),45.5
2021-07-05,牛,計,本日と畜,410.0
2021-07-05,牛,計,上場頭数(生体),406.0
2021-07-05,牛,計,上場頭数(搬入),121.5
2021-07-05,馬,,本日と畜,0.0
2021-07-05,馬,,上場頭数(生体),0.0
2021-07-05,馬,,上場頭数(搬入),0.0
2021-07-05,豚,,本日と畜,760.0
2021-07-05,豚,,上場頭数(生体),512.0
2021-07-05,豚,,上場頭数(搬入),1.0
2021-07-05,こ牛,,本日と畜,0.0
2021-07-05,こ牛,,上場頭数(生体),0.0
2021-07-05,こ牛,,上場頭数(搬入),1.0
2021-07-06,牛,和牛,本日と畜,324.0
2021-07-06,牛,和牛,上場頭数(生体),291.0
2021-07-06,牛,和牛,上場頭数(搬入),16.0
2021-07-06,牛,交雑種,本日と畜,78.0
2021-07-06,牛,交雑種,上場頭数(生体),117.0
2021-07-06,牛,交雑種,上場頭数(搬入),1.0
2021-07-06,牛,乳牛,本日と畜,2.0
2021-07-06,牛,乳牛,上場頭数(生体),0.0
2021-07-06,牛,乳牛,上場頭数(搬入),42.5
2021-07-06,牛,計,本日と畜,404.0
2021-07-06,牛,計,上場頭数(生体),408.0
2021-07-06,牛,計,上場頭数(搬入),59.5
2021-07-06,馬,,本日と畜,0.0
2021-07-06,馬,,上場頭数(生体),0.0
2021-07-06,馬,,上場頭数(搬入),0.0
2021-07-06,豚,,本日と畜,564.0
2021-07-06,豚,,上場頭数(生体),805.0
2021-07-06,豚,,上場頭数(搬入),0.0
2021-07-06,こ牛,,本日と畜,0.0
2021-07-06,こ牛,,上場頭数(生体),0.0
2021-07-06,こ牛,,上場頭数(搬入),2.0
2021-07-07,牛,和牛,本日と畜,309.0
2021-07-07,牛,和牛,上場頭数(生体),323.0
2021-07-07,牛,和牛,上場頭数(搬入),149.0
2021-07-07,牛,交雑種,本日と畜,93.0
2021-07-07,牛,交雑種,上場頭数(生体),78.0
2021-07-07,牛,交雑種,上場頭数(搬入),117.0
2021-07-07,牛,乳牛,本日と畜,0.0
2021-07-07,牛,乳牛,上場頭数(生体),2.0
2021-07-07,牛,乳牛,上場頭数(搬入),52.5
2021-07-07,牛,計,本日と畜,402.0
2021-07-07,牛,計,上場頭数(生体),403.0
2021-07-07,牛,計,上場頭数(搬入),318.5
2021-07-07,馬,,本日と畜,0.0
2021-07-07,馬,,上場頭数(生体),0.0
2021-07-07,馬,,上場頭数(搬入),0.0
2021-07-07,豚,,本日と畜,611.0
2021-07-07,豚,,上場頭数(生体),580.0
2021-07-07,豚,,上場頭数(搬入),1.0
2021-07-07,こ牛,,本日と畜,0.0
2021-07-07,こ牛,,上場頭数(生体),0.0
2021-07-07,こ牛,,上場頭数(搬入),1.0
2021-07-08,牛,和牛,本日と畜,307.0
2021-07-08,牛,和牛,上場頭数(生体),309.0
2021-07-08,牛,和牛,上場頭数(搬入),72.0
2021-07-08,牛,交雑種,本日と畜,95.0
2021-07-08,牛,交雑種,上場頭数(生体),93.0
2021-07-08,牛,交雑種,上場頭数(搬入),18.0
2021-07-08,牛,乳牛,本日と畜,0.0
2021-07-08,牛,乳牛,上場頭数(生体),0.0
2021-07-08,牛,乳牛,上場頭数(搬入),46.0
2021-07-08,牛,計,本日と畜,402.0
2021-07-08,牛,計,上場頭数(生体),402.0
2021-07-08,牛,計,上場頭数(搬入),136.0
2021-07-08,馬,,本日と畜,0.0
2021-07-08,馬,,上場頭数(生体),0.0
2021-07-08,馬,,上場頭数(搬入),0.0
2021-07-08,豚,,本日と畜,753.0
2021-07-08,豚,,上場頭数(生体),611.0
2021-07-08,豚,,上場頭数(搬入),44.0
2021-07-08,こ牛,,本日と畜,0.0
2021-07-08,こ牛,,上場頭数(生体),0.0
2021-07-08,こ牛,,上場頭数(搬入),3.0
2021-07-09,牛,和牛,本日と畜,314.0
2021-07-09,牛,和牛,上場頭数(生体),306.0
2021-07-09,牛,和牛,上場頭数(搬入),83.0
2021-07-09,牛,交雑種,本日と畜,84.0
2021-07-09,牛,交雑種,上場頭数(生体),96.0
2021-07-09,牛,交雑種,上場頭数(搬入),8.0
2021-07-09,牛,乳牛,本日と畜,0.0
2021-07-09,牛,乳牛,上場頭数(生体),0.0
2021-07-09,牛,乳牛,上場頭数(搬入),32.5
2021-07-09,牛,計,本日と畜,398.0
2021-07-09,牛,計,上場頭数(生体),402.0
2021-07-09,牛,計,上場頭数(搬入),123.5
2021-07-09,馬,,本日と畜,0.0
2021-07-09,馬,,上場頭数(生体),0.0
2021-07-09,馬,,上場頭数(搬入),0.0
2021-07-09,豚,,本日と畜,624.0
2021-07-09,豚,,上場頭数(生体),885.0
2021-07-09,豚,,上場頭数(搬入),0.0
2021-07-09,こ牛,,本日と畜,0.0
2021-07-09,こ牛,,上場頭数(生体),0.0
2021-07-09,こ牛,,上場頭数(搬入),0.0
2021-07-12,牛,和牛,本日と畜,294.0
2021-07-12,牛,和牛,上場頭数(生体),313.0
2021-07-12,牛,和牛,上場頭数(搬入),40.0
2021-07-12,牛,交雑種,本日と畜,103.0
2021-07-12,牛,交雑種,上場頭数(生体),84.0
2021-07-12,牛,交雑種,上場頭数(搬入),47.0
2021-07-12,牛,乳牛,本日と畜,3.0
2021-07-12,牛,乳牛,上場頭数(生体),0.0
2021-07-12,牛,乳牛,上場頭数(搬入),45.0
2021-07-12,牛,計,本日と畜,400.0
2021-07-12,牛,計,上場頭数(生体),397.0
2021-07-12,牛,計,上場頭数(搬入),132.0
2021-07-12,馬,,本日と畜,0.0
2021-07-12,馬,,上場頭数(生体),0.0
2021-07-12,馬,,上場頭数(搬入),0.0
2021-07-12,豚,,本日と畜,776.0
2021-07-12,豚,,上場頭数(生体),673.0
2021-07-12,豚,,上場頭数(搬入),1.0
2021-07-12,こ牛,,本日と畜,0.0
2021-07-12,こ牛,,上場頭数(生体),0.0
2021-07-12,こ牛,,上場頭数(搬入),2.0
2021-07-13,牛,和牛,本日と畜,315.0
2021-07-13,牛,和牛,上場頭数(生体),294.0
2021-07-13,牛,和牛,上場頭数(搬入),23.0
2021-07-13,牛,交雑種,本日と畜,82.0
2021-07-13,牛,交雑種,上場頭数(生体),103.0
2021-07-13,牛,交雑種,上場頭数(搬入),9.0
2021-07-13,牛,乳牛,本日と畜,12.0
2021-07-13,牛,乳牛,上場頭数(生体),3.0
2021-07-13,牛,乳牛,上場頭数(搬入),29.0
2021-07-13,牛,計,本日と畜,409.0
2021-07-13,牛,計,上場頭数(生体),400.0
2021-07-13,牛,計,上場頭数(搬入),61.0
2021-07-13,馬,,本日と畜,0.0
2021-07-13,馬,,上場頭数(生体),0.0
2021-07-13,馬,,上場頭数(搬入),0.0
2021-07-13,豚,,本日と畜,568.0
2021-07-13,豚,,上場頭数(生体),850.0
2021-07-13,豚,,上場頭数(搬入),0.0
2021-07-13,こ牛,,本日と畜,0.0
2021-07-13,こ牛,,上場頭数(生体),0.0
2021-07-13,こ牛,,上場頭数(搬入),0.0
2021-07-14,牛,和牛,本日と畜,306.0
2021-07-14,牛,和牛,上場頭数(生体),314.0
2021-07-14,牛,和牛,上場頭数(搬入),91.0
2021-07-14,牛,交雑種,本日と畜,82.0
2021-07-14,牛,交雑種,上場頭数(生体),82.0
2021-07-14,牛,交雑種,上場頭数(搬入),99.0
2021-07-14,牛,乳牛,本日と畜,1.0
2021-07-14,牛,乳牛,上場頭数(生体),12.0
2021-07-14,牛,乳牛,上場頭数(搬入),54.5
2021-07-14,牛,計,本日と畜,389.0
2021-07-14,牛,計,上場頭数(生体),408.0
2021-07-14,牛,計,上場頭数(搬入),244.5
2021-07-14,馬,,本日と畜,0.0
2021-07-14,馬,,上場頭数(生体),0.0
2021-07-14,馬,,上場頭数(搬入),0.0
2021-07-14,豚,,本日と畜,714.0
2021-07-14,豚,,上場頭数(生体),632.0
2021-07-14,豚,,上場頭数(搬入),1.0
2021-07-14,こ牛,,本日と畜,0.0
2021-07-14,こ牛,,上場頭数(生体),0.0
2021-07-14,こ牛,,上場頭数(搬入),2.0
2021-07-15,牛,和牛,本日と畜,238.0
2021-07-15,牛,和牛,上場頭数(生体),306.0
2021-07-15,牛,和牛,上場頭数(搬入),67.0
2021-07-15,牛,交雑種,本日と畜,70.0
2021-07-15,牛,交雑種,上場頭数(生体),82.0
2021-07-15,牛,交雑種,上場頭数(搬入),46.0
2021-07-15,牛,乳牛,本日と畜,5.0
2021-07-15,牛,乳牛,上場頭数(生体),1.0
2021-07-15,牛,乳牛,上場頭数(搬入),32.0
2021-07-15,牛,計,本日と畜,313.0
2021-07-15,牛,計,上場頭数(生体),389.0
2021-07-15,牛,計,上場頭数(搬入),145.0
2021-07-15,馬,,本日と畜,0.0
2021-07-15,馬,,上場頭数(生体),0.0
2021-07-15,馬,,上場頭数(搬入),0.0
2021-07-15,豚,,本日と畜,878.0
2021-07-15,豚,,上場頭数(生体),714.0
2021-07-15,豚,,上場頭数(搬入),0.0
2021-07-15,こ牛,,本日と畜,0.0
2021-07-15,こ牛,,上場頭数(生体),0.0
2021-07-15,こ牛,,上場頭数(搬入),0.0
2021-07-16,牛,和牛,本日と畜,346.0
2021-07-16,牛,和牛,上場頭数(生体),238.0
2021-07-16,牛,和牛,上場頭数(搬入),73.0
2021-07-16,牛,交雑種,本日と畜,63.0
2021-07-16,牛,交雑種,上場頭数(生体),70.0
2021-07-16,牛,交雑種,上場頭数(搬入),18.0
2021-07-16,牛,乳牛,本日と畜,0.0
2021-07-16,牛,乳牛,上場頭数(生体),5.0
2021-07-16,牛,乳牛,上場頭数(搬入),54.0
2021-07-16,牛,計,本日と畜,409.0
2021-07-16,牛,計,上場頭数(生体),313.0
2021-07-16,牛,計,上場頭数(搬入),145.0
2021-07-16,馬,,本日と畜,0.0
2021-07-16,馬,,上場頭数(生体),0.0
2021-07-16,馬,,上場頭数(搬入),0.0
2021-07-16,豚,,本日と畜,753.0
2021-07-16,豚,,上場頭数(生体),925.0
2021-07-16,豚,,上場頭数(搬入),18.0
2021-07-16,こ牛,,本日と畜,0.0
2021-07-16,こ牛,,上場頭数(生体),0.0
2021-07-16,こ牛,,上場頭数(搬入),1.0
2021-07-19,牛,和牛,本日と畜,288.0
2021-07-19,牛,和牛,上場頭数(生体),346.0
2021-07-19,牛,和牛,上場頭数(搬入),28.0
2021-07-19,牛,交雑種,本日と畜,99.0
2021-07-19,牛,交雑種,上場頭数(生体),63.0
2021-07-19,牛,交雑種,上場頭数(搬入),32.0
2021-07-19,牛,乳牛,本日と畜,0.0
2021-07-19,牛,乳牛,上場頭数(生体),0.0
2021-07-19,牛,乳牛,上場頭数(搬入),41.5
2021-07-19,牛,計,本日と畜,387.0
2021-07-19,牛,計,上場頭数(生体),409.0
2021-07-19,牛,計,上場頭数(搬入),101.5
2021-07-19,馬,,本日と畜,0.0
2021-07-19,馬,,上場頭数(生体),0.0
2021-07-19,馬,,上場頭数(搬入),0.0
2021-07-19,豚,,本日と畜,958.0
2021-07-19,豚,,上場頭数(生体),753.0
2021-07-19,豚,,上場頭数(搬入),1.0
2021-07-19,こ牛,,本日と畜,0.0
2021-07-19,こ牛,,上場頭数(生体),0.0
2021-07-19,こ牛,,上場頭数(搬入),0.0
2021-07-20,牛,和牛,本日と畜,323.0
2021-07-20,牛,和牛,上場頭数(生体),288.0
2021-07-20,牛,和牛,上場頭数(搬入),24.0
2021-07-20,牛,交雑種,本日と畜,73.0
2021-07-20,牛,交雑種,上場頭数(生体),99.0
2021-07-20,牛,交雑種,上場頭数(搬入),3.0
2021-07-20,牛,乳牛,本日と畜,0.0
2021-07-20,牛,乳牛,上場頭数(生体),0.0
2021-07-20,牛,乳牛,上場頭数(搬入),26.0
2021-07-20,牛,計,本日と畜,396.0
2021-07-20,牛,計,上場頭数(生体),387.0
2021-07-20,牛,計,上場頭数(搬入),53.0
2021-07-20,馬,,本日と畜,0.0
2021-07-20,馬,,上場頭数(生体),0.0
2021-07-20,馬,,上場頭数(搬入),0.0
2021-07-20,豚,,本日と畜,920.0
2021-07-20,豚,,上場頭数(生体),1006.0
2021-07-20,豚,,上場頭数(搬入),0.0
2021-07-20,こ牛,,本日と畜,0.0
2021-07-20,こ牛,,上場頭数(生体),0.0
2021-07-20,こ牛,,上場頭数(搬入),0.0
2021-07-21,牛,和牛,本日と畜,203.0
2021-07-21,牛,和牛,上場頭数(生体),323.0
2021-07-21,牛,和牛,上場頭数(搬入),57.0
2021-07-21,牛,交雑種,本日と畜,20.0
2021-07-21,牛,交雑種,上場頭数(生体),72.0
2021-07-21,牛,交雑種,上場頭数(搬入),95.0
2021-07-21,牛,乳牛,本日と畜,0.0
2021-07-21,牛,乳牛,上場頭数(生体),0.0
2021-07-21,牛,乳牛,上場頭数(搬入),109.0
2021-07-21,牛,計,本日と畜,223.0
2021-07-21,牛,計,上場頭数(生体),395.0
2021-07-21,牛,計,上場頭数(搬入),261.0
2021-07-21,馬,,本日と畜,0.0
2021-07-21,馬,,上場頭数(生体),0.0
2021-07-21,馬,,上場頭数(搬入),0.0
2021-07-21,豚,,本日と畜,950.0
2021-07-21,豚,,上場頭数(生体),935.0
2021-07-21,豚,,上場頭数(搬入),0.0
2021-07-21,こ牛,,本日と畜,0.0
2021-07-21,こ牛,,上場頭数(生体),0.0
2021-07-21,こ牛,,上場頭数(搬入),0.0
2021-07-22,牛,和牛,本日と畜,0.0
2021-07-22,牛,和牛,上場頭数(生体),0.0
2021-07-22,牛,和牛,上場頭数(搬入),0.0
2021-07-22,牛,交雑種,本日と畜,0.0
2021-07-22,牛,交雑種,上場頭数(生体),0.0
2021-07-22,牛,交雑種,上場頭数(搬入),0.0
2021-07-22,牛,乳牛,本日と畜,0.0
2021-07-22,牛,乳牛,上場頭数(生体),0.0
2021-07-22,牛,乳牛,上場頭数(搬入),0.0
2021-07-22,牛,計,本日と畜,0.0
2021-07-22,牛,計,上場頭数(生体),0.0
2021-07-22,牛,計,上場頭数(搬入),0.0
2021-07-22,馬,,本日と畜,0.0
2021-07-22,馬,,上場頭数(生体),0.0
2021-07-22,馬,,上場頭数(搬入),0.0
2021-07-22,豚,,本日と畜,0.0
2021-07-22,豚,,上場頭数(生体),995.0
2021-07-22,豚,,上場頭数(搬入),0.0
2021-07-22,こ牛,,本日と畜,0.0
2021-07-22,こ牛,,上場頭数(生体),0.0
2021-07-22,こ牛,,上場頭数(搬入),0.0
2021-07-26,牛,和牛,本日と畜,255.0
2021-07-26,牛,和牛,上場頭数(生体),203.0
2021-07-26,牛,和牛,上場頭数(搬入),13.0
2021-07-26,牛,交雑種,本日と畜,125.0
2021-07-26,牛,交雑種,上場頭数(生体),20.0
2021-07-26,牛,交雑種,上場頭数(搬入),42.0
2021-07-26,牛,乳牛,本日と畜,12.0
2021-07-26,牛,乳牛,上場頭数(生体),0.0
2021-07-26,牛,乳牛,上場頭数(搬入),25.0
2021-07-26,牛,計,本日と畜,392.0
2021-07-26,牛,計,上場頭数(生体),223.0
2021-07-26,牛,計,上場頭数(搬入),80.0
2021-07-26,馬,,本日と畜,0.0
2021-07-26,馬,,上場頭数(生体),0.0
2021-07-26,馬,,上場頭数(搬入),0.0
2021-07-26,豚,,本日と畜,666.0
2021-07-26,豚,,上場頭数(生体),0.0
2021-07-26,豚,,上場頭数(搬入),0.0
2021-07-26,こ牛,,本日と畜,0.0
2021-07-26,こ牛,,上場頭数(生体),0.0
2021-07-26,こ牛,,上場頭数(搬入),0.0
2021-07-27,牛,和牛,本日と畜,293.0
2021-07-27,牛,和牛,上場頭数(生体),254.0
2021-07-27,牛,和牛,上場頭数(搬入),9.0
2021-07-27,牛,交雑種,本日と畜,93.0
2021-07-27,牛,交雑種,上場頭数(生体),125.0
2021-07-27,牛,交雑種,上場頭数(搬入),2.0
2021-07-27,牛,乳牛,本日と畜,0.0
2021-07-27,牛,乳牛,上場頭数(生体),12.0
2021-07-27,牛,乳牛,上場頭数(搬入),56.0
2021-07-27,牛,計,本日と畜,386.0
2021-07-27,牛,計,上場頭数(生体),391.0
2021-07-27,牛,計,上場頭数(搬入),67.0
2021-07-27,馬,,本日と畜,0.0
2021-07-27,馬,,上場頭数(生体),0.0
2021-07-27,馬,,上場頭数(搬入),0.0
2021-07-27,豚,,本日と畜,700.0
2021-07-27,豚,,上場頭数(生体),742.0
2021-07-27,豚,,上場頭数(搬入),0.0
2021-07-27,こ牛,,本日と畜,0.0
2021-07-27,こ牛,,上場頭数(生体),0.0
2021-07-27,こ牛,,上場頭数(搬入),1.0
2021-07-28,牛,和牛,本日と畜,235.0
2021-07-28,牛,和牛,上場頭数(生体),293.0
2021-07-28,牛,和牛,上場頭数(搬入),76.0
2021-07-28,牛,交雑種,本日と畜,78.0
2021-07-28,牛,交雑種,上場頭数(生体),93.0
2021-07-28,牛,交雑種,上場頭数(搬入),125.0
2021-07-28,牛,乳牛,本日と畜,0.0
2021-07-28,牛,乳牛,上場頭数(生体),0.0
2021-07-28,牛,乳牛,上場頭数(搬入),47.5
2021-07-28,牛,計,本日と畜,313.0
2021-07-28,牛,計,上場頭数(生体),386.0
2021-07-28,牛,計,上場頭数(搬入),248.5
2021-07-28,馬,,本日と畜,0.0
2021-07-28,馬,,上場頭数(生体),0.0
2021-07-28,馬,,上場頭数(搬入),0.0
2021-07-28,豚,,本日と畜,596.0
2021-07-28,豚,,上場頭数(生体),713.0
2021-07-28,豚,,上場頭数(搬入),1.0
2021-07-28,こ牛,,本日と畜,0.0
2021-07-28,こ牛,,上場頭数(生体),0.0
2021-07-28,こ牛,,上場頭数(搬入),1.0
2021-07-29,牛,和牛,本日と畜,259.0
2021-07-29,牛,和牛,上場頭数(生体),234.0
2021-07-29,牛,和牛,上場頭数(搬入),75.0
2021-07-29,牛,交雑種,本日と畜,53.0
2021-07-29,牛,交雑種,上場頭数(生体),78.0
2021-07-29,牛,交雑種,上場頭数(搬入),64.0
2021-07-29,牛,乳牛,本日と畜,5.0
2021-07-29,牛,乳牛,上場頭数(生体),0.0
2021-07-29,牛,乳牛,上場頭数(搬入),65.0
2021-07-29,牛,計,本日と畜,317.0
2021-07-29,牛,計,上場頭数(生体),312.0
2021-07-29,牛,計,上場頭数(搬入),204.0
2021-07-29,馬,,本日と畜,0.0
2021-07-29,馬,,上場頭数(生体),0.0
2021-07-29,馬,,上場頭数(搬入),0.0
2021-07-29,豚,,本日と畜,688.0
2021-07-29,豚,,上場頭数(生体),632.0
2021-07-29,豚,,上場頭数(搬入),46.0
2021-07-29,こ牛,,本日と畜,0.0
2021-07-29,こ牛,,上場頭数(生体),0.0
2021-07-29,こ牛,,上場頭数(搬入),2.0
2021-07-30,牛,和牛,本日と畜,307.0
2021-07-30,牛,和牛,上場頭数(生体),259.0
2021-07-30,牛,和牛,上場頭数(搬入),66.0
2021-07-30,牛,交雑種,本日と畜,81.0
2021-07-30,牛,交雑種,上場頭数(生体),53.0
2021-07-30,牛,交雑種,上場頭数(搬入),14.0
