日付,種別,区分,販売方法,種類1,種類2,規格,加重平均(牛),最高価格(豚),最低価格(豚),加重平均(豚)
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｂ－５,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｂ－５,,,,
2021-09-28,牛,生体,,和牛,おす,Ｂ－４,,,,
2021-09-28,牛,生体,,和牛,めす,Ｂ－４,2229,,,
2021-09-28,牛,生体,,和牛,去勢,Ｂ－４,2166,,,
2021-09-28,牛,生体,,交雑,おす,Ｂ－４,,,,
2021-09-28,牛,生体,,交雑,めす,Ｂ－４,1696,,,
2021-09-28,牛,生体,,交雑,去勢,Ｂ－４,1900,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｂ－４,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｂ－４,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｂ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｂ－４,,,,
2021-09-28,牛,生体,,和牛,おす,Ｂ－３,,,,
2021-09-28,牛,生体,,和牛,めす,Ｂ－３,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｂ－３,2050,,,
2021-09-28,牛,生体,,交雑,おす,Ｂ－３,,,,
2021-09-28,牛,生体,,交雑,めす,Ｂ－３,1474,,,
2021-09-28,牛,生体,,交雑,去勢,Ｂ－３,1578,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｂ－３,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｂ－３,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｂ－３,1335,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｂ－３,1225,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｂ－３,1522,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｂ－３,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｂ－３,,,,
2021-09-28,牛,生体,,和牛,おす,Ｂ－２,,,,
2021-09-28,牛,生体,,和牛,めす,Ｂ－２,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｂ－２,,,,
2021-09-28,牛,生体,,交雑,おす,Ｂ－２,,,,
2021-09-28,牛,生体,,交雑,めす,Ｂ－２,1366,,,
2021-09-28,牛,生体,,交雑,去勢,Ｂ－２,1446,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｂ－２,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｂ－２,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｂ－２,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｂ－２,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｂ－２,1235,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｂ－２,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｂ－２,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｂ－２,1049,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｂ－２,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｂ－２,594,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｂ－２,879,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｂ－２,1004,,,
2021-09-28,牛,生体,,和牛,おす,Ｂ－１,,,,
2021-09-28,牛,生体,,和牛,めす,Ｂ－１,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｂ－１,,,,
2021-09-28,牛,生体,,交雑,おす,Ｂ－１,,,,
2021-09-28,牛,生体,,交雑,めす,Ｂ－１,,,,
2021-09-28,牛,生体,,交雑,去勢,Ｂ－１,,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｂ－１,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｂ－１,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｂ－１,1034,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｂ－１,594,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｂ－１,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｂ－１,,,,
2021-09-28,牛,生体,,和牛,おす,Ｃ－５,,,,
2021-09-28,牛,生体,,和牛,めす,Ｃ－５,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｃ－５,,,,
2021-09-28,牛,生体,,交雑,おす,Ｃ－５,,,,
2021-09-28,牛,生体,,交雑,めす,Ｃ－５,,,,
2021-09-28,牛,生体,,交雑,去勢,Ｃ－５,,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｃ－５,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｃ－５,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｃ－５,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｃ－５,,,,
2021-09-28,牛,生体,,和牛,おす,Ｃ－４,,,,
2021-09-28,牛,生体,,和牛,めす,Ｃ－４,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｃ－４,,,,
2021-09-28,牛,生体,,交雑,おす,Ｃ－４,,,,
2021-09-28,牛,生体,,交雑,めす,Ｃ－４,,,,
2021-09-28,牛,生体,,交雑,去勢,Ｃ－４,,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｃ－４,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｃ－４,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｃ－４,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｃ－４,,,,
2021-09-28,牛,生体,,和牛,おす,Ｃ－３,,,,
2021-09-28,牛,生体,,和牛,めす,Ｃ－３,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｃ－３,,,,
2021-09-28,牛,生体,,交雑,おす,Ｃ－３,,,,
2021-09-28,牛,生体,,交雑,めす,Ｃ－３,1404,,,
2021-09-28,牛,生体,,交雑,去勢,Ｃ－３,1452,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｃ－３,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｃ－３,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｃ－３,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｃ－３,,,,
2021-09-28,牛,生体,,和牛,おす,Ｃ－２,,,,
2021-09-28,牛,生体,,和牛,めす,Ｃ－２,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｃ－２,,,,
2021-09-28,牛,生体,,交雑,おす,Ｃ－２,,,,
2021-09-28,牛,生体,,交雑,めす,Ｃ－２,1191,,,
2021-09-28,牛,生体,,交雑,去勢,Ｃ－２,1312,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｃ－２,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｃ－２,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｃ－２,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｃ－２,654,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｃ－２,,,,
2021-09-28,牛,生体,,和牛,おす,Ｃ－１,,,,
2021-09-28,牛,生体,,和牛,めす,Ｃ－１,,,,
2021-09-28,牛,生体,,和牛,去勢,Ｃ－１,,,,
2021-09-28,牛,生体,,交雑,おす,Ｃ－１,,,,
2021-09-28,牛,生体,,交雑,めす,Ｃ－１,,,,
2021-09-28,牛,生体,,交雑,去勢,Ｃ－１,,,,
2021-09-28,牛,生体,,乳牛用,おす,Ｃ－１,,,,
2021-09-28,牛,生体,,乳牛用,めす,Ｃ－１,,,,
2021-09-28,牛,生体,,乳牛用,去勢,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,和牛,おす,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,和牛,めす,Ｃ－１,1068,,,
2021-09-28,牛,搬入枝肉,,和牛,去勢,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,おす,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,めす,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,交雑,去勢,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,おす,Ｃ－１,,,,
2021-09-28,牛,搬入枝肉,,乳牛用,めす,Ｃ－１,586,,,
2021-09-28,牛,搬入枝肉,,乳牛用,去勢,Ｃ－１,,,,
2021-09-28,豚,生体,せり,極上,,,,679.0,631.0,656.0
2021-09-28,豚,生体,せり,上,,,,670.0,540.0,582.0
2021-09-28,豚,生体,せり,中,,,,661.0,510.0,571.0
2021-09-28,豚,生体,せり,並,,,,648.0,390.0,547.0
2021-09-28,豚,生体,せり,等外,,,,566.0,302.0,461.0
2021-09-28,豚,生体,相対,極上,,,,,,
2021-09-28,豚,生体,相対,上,,,,,,
2021-09-28,豚,生体,相対,中,,,,,,
2021-09-28,豚,生体,相対,並,,,,,,
2021-09-28,豚,生体,相対,等外,,,,,,
2021-09-28,豚,搬入枝肉,せり,極上,,,,,,
2021-09-28,豚,搬入枝肉,せり,上,,,,,,
2021-09-28,豚,搬入枝肉,せり,中,,,,,,
2021-09-28,豚,搬入枝肉,せり,並,,,,,,
2021-09-28,豚,搬入枝肉,せり,等外,,,,,,
2021-09-28,豚,搬入枝肉,相対,極上,,,,,,
2021-09-28,豚,搬入枝肉,相対,上,,,,,,
2021-09-28,豚,搬入枝肉,相対,中,,,,,,
2021-09-28,豚,搬入枝肉,相対,並,,,,,,
2021-09-28,豚,搬入枝肉,相対,等外,,,,,,
2021-09-29,牛,生体,,和牛,おす,Ａ－５,,,,
2021-09-29,牛,生体,,和牛,めす,Ａ－５,2792,,,
2021-09-29,牛,生体,,和牛,去勢,Ａ－５,2740,,,
2021-09-29,牛,生体,,交雑,おす,Ａ－５,,,,
2021-09-29,牛,生体,,交雑,めす,Ａ－５,,,,
2021-09-29,牛,生体,,交雑,去勢,Ａ－５,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ａ－５,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ａ－５,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ａ－５,2601,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ａ－５,2495,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ａ－５,2076,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ａ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ａ－５,,,,
2021-09-29,牛,生体,,和牛,おす,Ａ－４,,,,
2021-09-29,牛,生体,,和牛,めす,Ａ－４,2505,,,
2021-09-29,牛,生体,,和牛,去勢,Ａ－４,2439,,,
2021-09-29,牛,生体,,交雑,おす,Ａ－４,,,,
2021-09-29,牛,生体,,交雑,めす,Ａ－４,1717,,,
2021-09-29,牛,生体,,交雑,去勢,Ａ－４,2000,,,
2021-09-29,牛,生体,,乳牛用,おす,Ａ－４,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ａ－４,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ａ－４,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ａ－４,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ａ－４,2152,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ａ－４,2303,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ａ－４,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ａ－４,1860,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ａ－４,1693,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ａ－４,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ａ－４,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ａ－４,,,,
2021-09-29,牛,生体,,和牛,おす,Ａ－３,,,,
2021-09-29,牛,生体,,和牛,めす,Ａ－３,2217,,,
2021-09-29,牛,生体,,和牛,去勢,Ａ－３,2185,,,
2021-09-29,牛,生体,,交雑,おす,Ａ－３,,,,
2021-09-29,牛,生体,,交雑,めす,Ａ－３,1527,,,
2021-09-29,牛,生体,,交雑,去勢,Ａ－３,1718,,,
2021-09-29,牛,生体,,乳牛用,おす,Ａ－３,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ａ－３,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ａ－３,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ａ－３,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ａ－３,1669,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ａ－３,2156,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ａ－３,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ａ－３,1597,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ａ－３,1516,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ａ－３,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ａ－３,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ａ－３,,,,
2021-09-29,牛,生体,,和牛,おす,Ａ－２,,,,
2021-09-29,牛,生体,,和牛,めす,Ａ－２,,,,
2021-09-29,牛,生体,,和牛,去勢,Ａ－２,,,,
2021-09-29,牛,生体,,交雑,おす,Ａ－２,,,,
2021-09-29,牛,生体,,交雑,めす,Ａ－２,1306,,,
2021-09-29,牛,生体,,交雑,去勢,Ａ－２,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ａ－２,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ａ－２,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ａ－２,1447,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ａ－２,1196,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ａ－２,1498,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ａ－２,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ａ－２,,,,
2021-09-29,牛,生体,,和牛,おす,Ａ－１,,,,
2021-09-29,牛,生体,,和牛,めす,Ａ－１,,,,
2021-09-29,牛,生体,,和牛,去勢,Ａ－１,,,,
2021-09-29,牛,生体,,交雑,おす,Ａ－１,,,,
2021-09-29,牛,生体,,交雑,めす,Ａ－１,,,,
2021-09-29,牛,生体,,交雑,去勢,Ａ－１,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ａ－１,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ａ－１,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ａ－１,760,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ａ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ａ－１,,,,
2021-09-29,牛,生体,,和牛,おす,Ｂ－５,,,,
2021-09-29,牛,生体,,和牛,めす,Ｂ－５,,,,
2021-09-29,牛,生体,,和牛,去勢,Ｂ－５,,,,
2021-09-29,牛,生体,,交雑,おす,Ｂ－５,,,,
2021-09-29,牛,生体,,交雑,めす,Ｂ－５,,,,
2021-09-29,牛,生体,,交雑,去勢,Ｂ－５,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｂ－５,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｂ－５,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｂ－５,1862,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｂ－５,1745,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｂ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｂ－５,,,,
2021-09-29,牛,生体,,和牛,おす,Ｂ－４,,,,
2021-09-29,牛,生体,,和牛,めす,Ｂ－４,2228,,,
2021-09-29,牛,生体,,和牛,去勢,Ｂ－４,,,,
2021-09-29,牛,生体,,交雑,おす,Ｂ－４,,,,
2021-09-29,牛,生体,,交雑,めす,Ｂ－４,1693,,,
2021-09-29,牛,生体,,交雑,去勢,Ｂ－４,1811,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｂ－４,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｂ－４,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｂ－４,1722,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｂ－４,1776,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｂ－４,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｂ－４,,,,
2021-09-29,牛,生体,,和牛,おす,Ｂ－３,,,,
2021-09-29,牛,生体,,和牛,めす,Ｂ－３,2040,,,
2021-09-29,牛,生体,,和牛,去勢,Ｂ－３,2057,,,
2021-09-29,牛,生体,,交雑,おす,Ｂ－３,,,,
2021-09-29,牛,生体,,交雑,めす,Ｂ－３,1394,,,
2021-09-29,牛,生体,,交雑,去勢,Ｂ－３,1551,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｂ－３,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｂ－３,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｂ－３,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｂ－３,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｂ－３,1436,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｂ－３,1914,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｂ－３,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｂ－３,1467,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｂ－３,1523,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｂ－３,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｂ－３,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｂ－３,,,,
2021-09-29,牛,生体,,和牛,おす,Ｂ－２,,,,
2021-09-29,牛,生体,,和牛,めす,Ｂ－２,,,,
2021-09-29,牛,生体,,和牛,去勢,Ｂ－２,,,,
2021-09-29,牛,生体,,交雑,おす,Ｂ－２,,,,
2021-09-29,牛,生体,,交雑,めす,Ｂ－２,1338,,,
2021-09-29,牛,生体,,交雑,去勢,Ｂ－２,1389,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｂ－２,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｂ－２,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｂ－２,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｂ－２,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｂ－２,1325,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｂ－２,1258,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｂ－２,864,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｂ－２,1257,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｂ－２,1305,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｂ－２,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｂ－２,696,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｂ－２,,,,
2021-09-29,牛,生体,,和牛,おす,Ｂ－１,,,,
2021-09-29,牛,生体,,和牛,めす,Ｂ－１,,,,
2021-09-29,牛,生体,,和牛,去勢,Ｂ－１,,,,
2021-09-29,牛,生体,,交雑,おす,Ｂ－１,,,,
2021-09-29,牛,生体,,交雑,めす,Ｂ－１,,,,
2021-09-29,牛,生体,,交雑,去勢,Ｂ－１,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｂ－１,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｂ－１,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｂ－１,851,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｂ－１,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｂ－１,,,,
2021-09-29,牛,生体,,和牛,おす,Ｃ－５,,,,
2021-09-29,牛,生体,,和牛,めす,Ｃ－５,,,,
2021-09-29,牛,生体,,和牛,去勢,Ｃ－５,,,,
2021-09-29,牛,生体,,交雑,おす,Ｃ－５,,,,
2021-09-29,牛,生体,,交雑,めす,Ｃ－５,,,,
2021-09-29,牛,生体,,交雑,去勢,Ｃ－５,,,,
2021-09-29,牛,生体,,乳牛用,おす,Ｃ－５,,,,
2021-09-29,牛,生体,,乳牛用,めす,Ｃ－５,,,,
2021-09-29,牛,生体,,乳牛用,去勢,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,おす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,めす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,和牛,去勢,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,おす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,めす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,交雑,去勢,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,おす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,めす,Ｃ－５,,,,
2021-09-29,牛,搬入枝肉,,乳牛用,去勢,Ｃ－５,,,,
2021-09-29,牛,生体,,和牛,おす,Ｃ－４,,,,
2021-09-29,牛,生体,,和牛,めす,Ｃ－４,,,,
