分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,豊洲,Sui_K1,2021-04-19,鮮魚,めじ,相対,250.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,まだい,相対,43585.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,きんめだい,相対,5196.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あまだい,せり・入札,69.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あまだい,相対,555.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,ぶり・わらさ,相対,76068.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,いなだ・わかし,相対,2840.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,はまち,相対,19783.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,ひらめ,相対,2186.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,かれい,相対,18908.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あじ,相対,73014.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,さば,相対,24025.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,かつお,相対,26265.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,いわし,相対,21196.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,にしん,相対,2250.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,さんま,相対,2627.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,するめいか,相対,13341.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,やりいか,相対,2737.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,煮だこ,相対,4024.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,たら類,相対,8932.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,さけます類,相対,19641.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,かます,相対,995.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,めばる,相対,1394.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,さわら・さごち,相対,15016.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,きんき,相対,1611.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,めぬけ,相対,54.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,すずき,相対,4034.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,きす,相対,26.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,いさき,相対,4190.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,たかべ,相対,16.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,こはだ,相対,1285.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,まながつお,せり・入札,2.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,まながつお,相対,131.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,とびうお,相対,568.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,たちうお,相対,1910.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あんこう,相対,353.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あゆ,相対,1330.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,かき,相対,4244.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,ほたて,相対,4275.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,あかがい,相対,7246.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,うに,せり・入札,3571.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,うに,相対,1835.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,けがに,相対,888.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,その他（鮮魚）,せり・入札,105.0
水産,豊洲,Sui_K1,2021-04-19,鮮魚,その他（鮮魚）,相対,118825.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活またい,せり・入札,905.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活またい,相対,15353.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活ひらめ,せり・入札,841.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活ひらめ,相対,1107.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活かんぱち,相対,3917.0
水産,豊洲,Sui_K1,2021-04-19,活魚,活あなご,相対,3749.0
水産,豊洲,Sui_K1,2021-04-19,活魚,その他（活魚）,せり・入札,2257.0
水産,豊洲,Sui_K1,2021-04-19,活魚,その他（活魚）,相対,5101.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷さば,相対,4407.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷さんま,相対,14.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷するめ,相対,1396.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷まだい,相対,20.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷にしん,相対,119.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷ぎんだら,相対,6550.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷かれい,相対,6662.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷さけ,相対,83701.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷もんごう,相対,327.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷たこ,相対,7303.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷えび,相対,16898.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,冷煮ずわい,相対,1285.0
水産,豊洲,Sui_K1,2021-04-19,冷凍,その他（冷凍）,相対,26649.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,塩さけ,相対,18406.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,塩かずのこ,相対,463.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,こうなご,せり・入札,67.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,こうなご,相対,270.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,しらす干,せり・入札,38449.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,にぼし,せり・入札,3059.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,身欠にしん,相対,1011.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,開干さんま,相対,3230.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,開干さば,相対,4906.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,開干かます,相対,440.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,開干あじ,相対,12173.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,めざし,相対,519.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,蒲焼うなぎ,相対,2771.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,ししゃも,相対,4175.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,煮ほたるいか,相対,9880.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,すけこ,相対,6588.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,かまぼこ,相対,4555.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,ちくわ,相対,3960.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,あげもの,相対,12055.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,塩ます,相対,194.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,干するめ,相対,298.0
水産,豊洲,Sui_K1,2021-04-19,塩干加工,その他（塩干加工）,相対,263294.0
水産,足立,Sui_K2,2021-04-19,大物,まぐろ（生鮮）,相対,349.0
水産,足立,Sui_K2,2021-04-19,大物,めばち（冷凍）,せり・入札,1834.0
水産,足立,Sui_K2,2021-04-19,大物,めばち（冷凍）,相対,53.0
水産,足立,Sui_K2,2021-04-19,大物,めかじき（生鮮）,相対,68.0
水産,足立,Sui_K2,2021-04-19,大物,その他（大物冷）,相対,1168.0
水産,足立,Sui_K2,2021-04-19,鮮魚,めじ,相対,17.0
水産,足立,Sui_K2,2021-04-19,鮮魚,きんめだい,相対,66.0
水産,足立,Sui_K2,2021-04-19,鮮魚,ぶり・わらさ,相対,420.0
水産,足立,Sui_K2,2021-04-19,鮮魚,はまち,相対,438.0
水産,足立,Sui_K2,2021-04-19,鮮魚,はまち,第三者販売,70.0
水産,足立,Sui_K2,2021-04-19,鮮魚,かれい,相対,13.0
水産,足立,Sui_K2,2021-04-19,鮮魚,あじ,相対,320.0
水産,足立,Sui_K2,2021-04-19,鮮魚,あじ,第三者販売,97.0
水産,足立,Sui_K2,2021-04-19,鮮魚,さば,相対,224.0
水産,足立,Sui_K2,2021-04-19,鮮魚,さば,第三者販売,23.0
水産,足立,Sui_K2,2021-04-19,鮮魚,かつお,相対,758.0
水産,足立,Sui_K2,2021-04-19,鮮魚,かつお,第三者販売,63.0
水産,足立,Sui_K2,2021-04-19,鮮魚,いわし,相対,66.0
水産,足立,Sui_K2,2021-04-19,鮮魚,さんま,相対,28.0
水産,足立,Sui_K2,2021-04-19,鮮魚,するめいか,相対,114.0
水産,足立,Sui_K2,2021-04-19,鮮魚,するめいか,第三者販売,6.0
水産,足立,Sui_K2,2021-04-19,鮮魚,たら類,相対,36.0
水産,足立,Sui_K2,2021-04-19,鮮魚,さわら・さごち,相対,40.0
水産,足立,Sui_K2,2021-04-19,鮮魚,いさき,相対,48.0
水産,足立,Sui_K2,2021-04-19,鮮魚,あんこう,相対,40.0
水産,足立,Sui_K2,2021-04-19,鮮魚,あんこう,第三者販売,3.0
水産,足立,Sui_K2,2021-04-19,鮮魚,かき,相対,182.0
水産,足立,Sui_K2,2021-04-19,鮮魚,かき,第三者販売,22.0
水産,足立,Sui_K2,2021-04-19,鮮魚,うに,相対,83.0
水産,足立,Sui_K2,2021-04-19,鮮魚,その他（鮮魚）,相対,5635.0
水産,足立,Sui_K2,2021-04-19,鮮魚,その他（鮮魚）,第三者販売,850.0
水産,足立,Sui_K2,2021-04-19,活魚,活またい,相対,253.0
水産,足立,Sui_K2,2021-04-19,活魚,活またい,第三者販売,1879.0
水産,足立,Sui_K2,2021-04-19,活魚,活ひらめ,相対,39.0
水産,足立,Sui_K2,2021-04-19,活魚,活ひらめ,第三者販売,8.0
水産,足立,Sui_K2,2021-04-19,活魚,その他（活魚）,相対,349.0
水産,足立,Sui_K2,2021-04-19,活魚,その他（活魚）,第三者販売,784.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷さば,第三者販売,10.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷するめ,相対,170.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷ぎんだら,相対,65.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷ぎんだら,第三者販売,247.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷さけ,相対,716.0
水産,足立,Sui_K2,2021-04-19,冷凍,冷さけ,第三者販売,25.0
水産,足立,Sui_K2,2021-04-19,冷凍,その他（冷凍）,相対,2630.0
水産,足立,Sui_K2,2021-04-19,冷凍,その他（冷凍）,第三者販売,590.0
水産,足立,Sui_K2,2021-04-19,塩干加工,塩さけ,相対,620.0
水産,足立,Sui_K2,2021-04-19,塩干加工,塩さけ,第三者販売,122.0
水産,足立,Sui_K2,2021-04-19,塩干加工,しらす干,相対,50.0
水産,足立,Sui_K2,2021-04-19,塩干加工,開干さんま,相対,53.0
水産,足立,Sui_K2,2021-04-19,塩干加工,開干あじ,相対,193.0
水産,足立,Sui_K2,2021-04-19,塩干加工,開干あじ,第三者販売,78.0
水産,足立,Sui_K2,2021-04-19,塩干加工,蒲焼うなぎ,相対,40.0
水産,足立,Sui_K2,2021-04-19,塩干加工,蒲焼うなぎ,第三者販売,64.0
水産,足立,Sui_K2,2021-04-19,塩干加工,煮ほたるいか,相対,18.0
水産,足立,Sui_K2,2021-04-19,塩干加工,すけこ,相対,10.0
水産,足立,Sui_K2,2021-04-19,塩干加工,すけこ,第三者販売,26.0
水産,足立,Sui_K2,2021-04-19,塩干加工,かまぼこ,相対,123.0
水産,足立,Sui_K2,2021-04-19,塩干加工,かまぼこ,第三者販売,15.0
水産,足立,Sui_K2,2021-04-19,塩干加工,その他（塩干加工）,相対,15233.0
水産,足立,Sui_K2,2021-04-19,塩干加工,その他（塩干加工）,第三者販売,2615.0
水産,大田,Sui_K3,2021-04-19,大物,まぐろ（生鮮）,相対,622.0
水産,大田,Sui_K3,2021-04-19,大物,めばち（冷凍）,せり・入札,154.0
水産,大田,Sui_K3,2021-04-19,大物,その他（大物冷）,相対,401.0
水産,大田,Sui_K3,2021-04-19,鮮魚,まだい,相対,35.0
水産,大田,Sui_K3,2021-04-19,鮮魚,はまち,相対,29.0
水産,大田,Sui_K3,2021-04-19,鮮魚,あじ,相対,76.0
水産,大田,Sui_K3,2021-04-19,鮮魚,さば,相対,34.0
水産,大田,Sui_K3,2021-04-19,鮮魚,かつお,相対,101.0
水産,大田,Sui_K3,2021-04-19,鮮魚,いわし,相対,33.0
水産,大田,Sui_K3,2021-04-19,鮮魚,するめいか,相対,18.0
水産,大田,Sui_K3,2021-04-19,鮮魚,煮だこ,相対,25.0
水産,大田,Sui_K3,2021-04-19,鮮魚,さわら・さごち,相対,18.0
水産,大田,Sui_K3,2021-04-19,鮮魚,いさき,相対,6.0
水産,大田,Sui_K3,2021-04-19,鮮魚,あゆ,相対,1.0
水産,大田,Sui_K3,2021-04-19,鮮魚,その他（鮮魚）,相対,2631.0
水産,大田,Sui_K3,2021-04-19,活魚,活またい,相対,237.0
水産,大田,Sui_K3,2021-04-19,活魚,活またい,第三者販売,670.0
水産,大田,Sui_K3,2021-04-19,活魚,活ひらめ,相対,5.0
水産,大田,Sui_K3,2021-04-19,活魚,活ひらめ,第三者販売,27.0
水産,大田,Sui_K3,2021-04-19,活魚,その他（活魚）,相対,10.0
水産,大田,Sui_K3,2021-04-19,活魚,その他（活魚）,第三者販売,44.0
水産,大田,Sui_K3,2021-04-19,冷凍,冷えび,相対,10.0
水産,大田,Sui_K3,2021-04-19,冷凍,その他（冷凍）,相対,170.0
水産,大田,Sui_K3,2021-04-19,塩干加工,塩さけ,相対,16.0
水産,大田,Sui_K3,2021-04-19,塩干加工,しらす干,相対,96.0
水産,大田,Sui_K3,2021-04-19,塩干加工,開干さんま,相対,10.0
水産,大田,Sui_K3,2021-04-19,塩干加工,開干さば,相対,40.0
水産,大田,Sui_K3,2021-04-19,塩干加工,開干あじ,相対,50.0
水産,大田,Sui_K3,2021-04-19,塩干加工,蒲焼うなぎ,相対,30.0
水産,大田,Sui_K3,2021-04-19,塩干加工,その他（塩干加工）,相対,4758.0
水産,豊洲,Sui_K1,2021-04-20,大物,まぐろ（生鮮）,せり・入札,14191.0
水産,豊洲,Sui_K1,2021-04-20,大物,まぐろ（冷凍）,せり・入札,11991.0
水産,豊洲,Sui_K1,2021-04-20,大物,きわだ（生鮮）,せり・入札,755.0
水産,豊洲,Sui_K1,2021-04-20,大物,きわだ（冷凍）,せり・入札,8547.0
水産,豊洲,Sui_K1,2021-04-20,大物,めばち（生鮮）,せり・入札,274.0
水産,豊洲,Sui_K1,2021-04-20,大物,めばち（冷凍）,せり・入札,46745.0
水産,豊洲,Sui_K1,2021-04-20,大物,いんど（生鮮）,せり・入札,77.0
水産,豊洲,Sui_K1,2021-04-20,大物,いんど（冷凍）,せり・入札,11421.0
水産,豊洲,Sui_K1,2021-04-20,大物,まかじき（生鮮）,せり・入札,106.0
水産,豊洲,Sui_K1,2021-04-20,大物,めかじき（生鮮）,せり・入札,4472.0
水産,豊洲,Sui_K1,2021-04-20,大物,めかじき（冷凍）,せり・入札,4098.0
水産,豊洲,Sui_K1,2021-04-20,大物,その他（大物冷）,せり・入札,269.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,しばえび,せり・入札,66.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,くるまえび,せり・入札,1314.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,めじ,相対,457.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,まだい,相対,42108.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,きんめだい,相対,5769.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,あまだい,相対,298.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,ぶり・わらさ,相対,101039.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,いなだ・わかし,相対,1711.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,はまち,相対,15786.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,ひらめ,相対,1755.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,かれい,相対,14737.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,あじ,相対,74042.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,さば,相対,27587.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,かつお,相対,21248.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,いわし,相対,17738.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,にしん,相対,2426.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,さんま,相対,2536.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,するめいか,相対,9734.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,やりいか,相対,3129.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,煮だこ,相対,4059.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,たら類,相対,10018.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,さけます類,相対,29167.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,かます,相対,303.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,めばる,相対,1167.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,さわら・さごち,相対,10782.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,きんき,相対,569.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,めぬけ,相対,38.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,すずき,相対,2531.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,きす,相対,178.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,いさき,相対,5590.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,こはだ,相対,1014.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,まながつお,せり・入札,28.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,まながつお,相対,66.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,とびうお,相対,32.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,たちうお,相対,4336.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,あんこう,相対,350.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,あゆ,相対,1667.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,かき,相対,4069.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,ほたて,相対,3638.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,あかがい,相対,7072.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,うに,せり・入札,2052.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,うに,相対,1060.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,けがに,相対,845.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,その他（鮮魚）,せり・入札,263.0
水産,豊洲,Sui_K1,2021-04-20,鮮魚,その他（鮮魚）,相対,101329.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活またい,せり・入札,1463.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活またい,相対,15180.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活ひらめ,せり・入札,925.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活ひらめ,相対,907.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活かんぱち,相対,4449.0
水産,豊洲,Sui_K1,2021-04-20,活魚,活あなご,相対,4036.0
水産,豊洲,Sui_K1,2021-04-20,活魚,その他（活魚）,せり・入札,2008.0
水産,豊洲,Sui_K1,2021-04-20,活魚,その他（活魚）,相対,2631.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷さば,相対,5787.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷さんま,相対,92.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷するめ,相対,1803.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷まだい,相対,210.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷にしん,相対,59.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷ぎんだら,相対,2847.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷かれい,相対,6213.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷さけ,相対,115026.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷もんごう,相対,565.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷たこ,相対,6156.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷えび,相対,26905.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,冷煮ずわい,相対,2274.0
水産,豊洲,Sui_K1,2021-04-20,冷凍,その他（冷凍）,相対,30195.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,塩さけ,相対,9726.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,塩かずのこ,相対,40.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,こうなご,せり・入札,16.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,こうなご,相対,130.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,しらす干,せり・入札,34863.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,にぼし,せり・入札,3135.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,身欠にしん,相対,821.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,開干さんま,相対,2327.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,開干さば,相対,3997.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,開干かます,相対,343.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,開干あじ,相対,11132.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,めざし,相対,499.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,蒲焼うなぎ,相対,10115.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,ししゃも,相対,1631.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,煮ほたるいか,相対,13682.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,すけこ,相対,4470.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,かまぼこ,相対,5149.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,ちくわ,相対,7639.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,あげもの,相対,17344.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,塩ます,相対,471.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,干するめ,相対,295.0
水産,豊洲,Sui_K1,2021-04-20,塩干加工,その他（塩干加工）,相対,269303.0
水産,足立,Sui_K2,2021-04-20,大物,まぐろ（生鮮）,せり・入札,84.0
水産,足立,Sui_K2,2021-04-20,大物,まぐろ（生鮮）,相対,4.0
水産,足立,Sui_K2,2021-04-20,大物,めばち（冷凍）,せり・入札,1178.0
水産,足立,Sui_K2,2021-04-20,大物,めばち（冷凍）,相対,107.0
水産,足立,Sui_K2,2021-04-20,大物,めかじき（生鮮）,相対,43.0
水産,足立,Sui_K2,2021-04-20,大物,その他（大物生）,相対,11.0
水産,足立,Sui_K2,2021-04-20,大物,その他（大物冷）,相対,569.0
水産,足立,Sui_K2,2021-04-20,大物,その他（大物冷）,第三者販売,63.0
水産,足立,Sui_K2,2021-04-20,鮮魚,きんめだい,相対,105.0
水産,足立,Sui_K2,2021-04-20,鮮魚,きんめだい,第三者販売,10.0
水産,足立,Sui_K2,2021-04-20,鮮魚,ぶり・わらさ,相対,497.0
水産,足立,Sui_K2,2021-04-20,鮮魚,ぶり・わらさ,第三者販売,58.0
水産,足立,Sui_K2,2021-04-20,鮮魚,はまち,相対,186.0
水産,足立,Sui_K2,2021-04-20,鮮魚,はまち,第三者販売,98.0
水産,足立,Sui_K2,2021-04-20,鮮魚,かれい,相対,33.0
水産,足立,Sui_K2,2021-04-20,鮮魚,あじ,相対,439.0
水産,足立,Sui_K2,2021-04-20,鮮魚,あじ,第三者販売,36.0
水産,足立,Sui_K2,2021-04-20,鮮魚,さば,相対,108.0
水産,足立,Sui_K2,2021-04-20,鮮魚,さば,第三者販売,5.0
水産,足立,Sui_K2,2021-04-20,鮮魚,かつお,相対,883.0
水産,足立,Sui_K2,2021-04-20,鮮魚,かつお,第三者販売,145.0
水産,足立,Sui_K2,2021-04-20,鮮魚,いわし,相対,160.0
水産,足立,Sui_K2,2021-04-20,鮮魚,いわし,第三者販売,4.0
水産,足立,Sui_K2,2021-04-20,鮮魚,さんま,相対,44.0
水産,足立,Sui_K2,2021-04-20,鮮魚,するめいか,相対,50.0
水産,足立,Sui_K2,2021-04-20,鮮魚,たら類,相対,35.0
水産,足立,Sui_K2,2021-04-20,鮮魚,さわら・さごち,相対,38.0
水産,足立,Sui_K2,2021-04-20,鮮魚,さわら・さごち,第三者販売,4.0
水産,足立,Sui_K2,2021-04-20,鮮魚,いさき,相対,114.0
水産,足立,Sui_K2,2021-04-20,鮮魚,いさき,第三者販売,11.0
水産,足立,Sui_K2,2021-04-20,鮮魚,あんこう,相対,9.0
水産,足立,Sui_K2,2021-04-20,鮮魚,あんこう,第三者販売,3.0
水産,足立,Sui_K2,2021-04-20,鮮魚,かき,相対,206.0
水産,足立,Sui_K2,2021-04-20,鮮魚,かき,第三者販売,12.0
水産,足立,Sui_K2,2021-04-20,鮮魚,うに,相対,82.0
水産,足立,Sui_K2,2021-04-20,鮮魚,うに,第三者販売,4.0
水産,足立,Sui_K2,2021-04-20,鮮魚,その他（鮮魚）,相対,5575.0
水産,足立,Sui_K2,2021-04-20,鮮魚,その他（鮮魚）,第三者販売,1025.0
水産,足立,Sui_K2,2021-04-20,活魚,活またい,相対,1184.0
水産,足立,Sui_K2,2021-04-20,活魚,活またい,第三者販売,1509.0
水産,足立,Sui_K2,2021-04-20,活魚,活ひらめ,相対,56.0
水産,足立,Sui_K2,2021-04-20,活魚,活ひらめ,第三者販売,918.0
水産,足立,Sui_K2,2021-04-20,活魚,その他（活魚）,相対,754.0
水産,足立,Sui_K2,2021-04-20,活魚,その他（活魚）,第三者販売,711.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷さば,相対,190.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷するめ,相対,277.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷するめ,第三者販売,16.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷ぎんだら,相対,55.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷ぎんだら,第三者販売,23.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷さけ,相対,1611.0
水産,足立,Sui_K2,2021-04-20,冷凍,冷さけ,第三者販売,224.0
水産,足立,Sui_K2,2021-04-20,冷凍,その他（冷凍）,相対,4445.0
水産,足立,Sui_K2,2021-04-20,冷凍,その他（冷凍）,第三者販売,2582.0
水産,足立,Sui_K2,2021-04-20,塩干加工,塩さけ,相対,426.0
水産,足立,Sui_K2,2021-04-20,塩干加工,塩さけ,第三者販売,122.0
水産,足立,Sui_K2,2021-04-20,塩干加工,しらす干,相対,14.0
水産,足立,Sui_K2,2021-04-20,塩干加工,しらす干,第三者販売,36.0
水産,足立,Sui_K2,2021-04-20,塩干加工,開干さんま,相対,32.0
水産,足立,Sui_K2,2021-04-20,塩干加工,開干さば,相対,14.0
水産,足立,Sui_K2,2021-04-20,塩干加工,開干あじ,相対,192.0
水産,足立,Sui_K2,2021-04-20,塩干加工,開干あじ,第三者販売,57.0
水産,足立,Sui_K2,2021-04-20,塩干加工,蒲焼うなぎ,相対,878.0
水産,足立,Sui_K2,2021-04-20,塩干加工,蒲焼うなぎ,第三者販売,40.0
