250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339474044,0.06326127,0.085971597,0.143002551,0.064305632,0.087237498,0.145322054,,,,,
5339476011,0.595599254,0.766956415,1.426471068,0.603009901,0.776613331,1.443182214,,,,,
5339476012,0.364826361,0.515839866,0.833715644,0.390011451,0.548382797,0.88873672,,,,,
5339476013,0.712616253,0.894550169,1.624203856,0.826558556,1.039567068,1.904453801,,,,,
5339476014,0.351073121,0.469175388,0.782020023,0.363794334,0.485500493,0.810256988,,,,,
5339476021,0.908156576,1.158319364,1.984311285,1.276323987,1.620905722,2.791018735,,,,,
5339476022,2.577517222,3.26770346,5.621723603,3.949886097,4.992968215,8.626199754,,,,,
5339476023,2.249787483,2.857710378,4.910067024,2.832201004,3.585053782,6.192030668,,,,,
5339476024,5.521916975,7.001810156,12.03038977,6.587581807,8.325851526,14.3854932,,,,,
5339476031,1.55362592,1.891151957,3.339811181,1.555830936,1.894836081,3.345548546,,,,,
5339476032,0.366601157,0.453651937,0.78670107,0.389248499,0.481588747,0.837047248,,,,,
5339476033,0.960162995,1.166917114,2.054890364,0.961311965,1.168909273,2.057942738,,,,,
5339476034,0.511932367,0.605512823,1.067821349,0.527998512,0.624568551,1.100909926,,,,,
5339476041,5.376179049,6.814642879,11.70659623,6.194736602,7.826565562,13.52359794,,,,,
5339476042,5.743844231,7.279426455,12.51129041,6.715690654,8.483661948,14.66345156,,,,,
5339476043,2.874572577,3.618926386,6.227174953,3.238957508,4.068176291,7.037131997,,,,,
5339476044,5.401403227,6.846996195,11.76123986,6.161292752,7.784556376,13.45074309,,,,,
5339479011,1.472734405,2.106644036,6.183878061,2.183695863,3.052188968,8.828808583,,,,,
5339479012,1.71006954,2.454129057,7.23230519,3.090780355,4.269681604,12.270193,,,,,
5339479013,1.886314486,2.597128091,7.622110147,2.16662007,2.997278178,8.705373515,,,,,
5339479014,2.382339057,3.294356364,9.713381694,2.740628039,3.797140498,11.08516784,,,,,
5339479021,1.204287291,1.554698965,4.388719156,1.873789167,2.479727307,6.892723072,,,,,
5339479022,3.006076713,3.866478933,10.94184872,4.239573065,5.601956424,15.57460988,,,,,
5339479023,4.028726689,5.411857737,15.66003502,4.813162387,6.544477622,18.64358436,,,,,
5339479024,5.508528544,7.082578489,20.15099295,7.131293376,9.422268006,26.25144597,,,,,
5339479031,2.426471955,3.182287354,9.300841332,2.895589403,3.854144598,11.08171231,,,,,
5339479032,3.131252884,4.101517939,12.07904752,3.570941445,4.734661299,13.73661471,,,,,
5339479033,2.052604815,2.658289761,8.011586886,2.214137466,2.888860342,8.623070443,,,,,
5339479034,3.436721229,4.447081046,13.20318299,4.001188657,5.25350915,15.33356272,,,,,
5339479041,4.125249981,5.363667991,15.64130683,4.986730023,6.601106552,18.8890506,,,,,
5339479042,3.081942035,3.966825178,11.30401534,3.995241329,5.283647657,14.72458869,,,,,
5339479043,5.431181794,6.989370015,20.22485316,6.842277065,9.015892231,25.52366055,,,,,
5339479044,4.170693838,5.37023689,15.22464897,5.418823356,7.166717736,19.89836394,,,,,
5339500511,0,0,0,0,0,0,,,,,
5339500512,0,0,0,0,0,0,,,,,
5339500513,0,0,0,0,0,0,,,,,
5339500514,1.29E-05,1.28E-05,2.79E-05,4.73E-05,0.000116095,0.000154178,,,,,
5339500521,2.70E-05,4.84E-05,7.24E-05,2.70E-05,4.84E-05,7.24E-05,,,,,
5339500522,0,0,0,0,0,0,,,,,
5339500523,2.11E-06,2.10E-06,4.57E-06,2.11E-06,2.10E-06,4.57E-06,,,,,
5339500524,0,0,0,0,0,0,,,,,
5339500531,0,0,0,0,0,0,,,,,
5339500532,0,0,0,0,0,0,,,,,
5339500533,0,0,0,0,0,0,,,,,
5339500534,0,0,0,0,0,0,,,,,
5339500541,0,0,0,0,0,0,,,,,
5339500542,0,0,0,0,0,0,,,,,
5339500543,0,0,0,0,0,0,,,,,
5339500544,0,0,0,0,0,0,,,,,
5339501311,0,0,0,0,0,0,,,,,
5339501312,0,0,0,0,0,0,,,,,
5339501313,0,0,0,0,0,0,,,,,
5339501314,0,0,0,0,0,0,,,,,
5339501321,0,0,0,0,0,0,,,,,
5339501322,0,0,0,0,0,0,,,,,
5339501323,0,0,0,0,0,0,,,,,
5339501324,0,0,0,0,0,0,,,,,
5339501331,0,0,0,0,0,0,,,,,
5339501332,0,0,0,0,0,0,,,,,
5339501333,0,0,0,0,0,0,,,,,
5339501334,0,0,0,0,0,0,,,,,
5339501341,0,0,0,0,0,0,,,,,
5339501342,0,0,0,0,0,0,,,,,
5339501343,0,0,0,0,0,0,,,,,
5339501344,0,0,0,0,0,0,,,,,
5339502111,0,0,0,0,0,0,,,,,
5339502112,0,0,0,0,0,0,,,,,
5339502113,0,0,0,0,0,0,,,,,
5339502114,0,0,0,0,0,0,,,,,
5339502121,0,0,0,0,0,0,,,,,
5339502122,0.000290209,0.000484538,0.000591979,0.000296223,0.000491801,0.000601853,,,,,
5339502123,0,0,0,0,0,0,,,,,
5339502124,0,0,0,0,0,0,,,,,
5339502131,0,0,0,0,0,0,,,,,
5339502132,0,0,0,0,0,0,,,,,
5339502133,0,0,0,0,0,0,,,,,
5339502134,0,0,0,0,0,0,,,,,
5339502141,0,0,0,0,0,0,,,,,
5339502142,0,0,0,0,0,0,,,,,
5339502143,0,0,0,0,0,0,,,,,
5339502144,0,0,0,0,0,0,,,,,
5339502911,0,0,0,0,0,0,,,,,
5339502912,0,0,0,0,0,0,,,,,
5339502913,0,0,0,0,0,0,,,,,
5339502914,0,0,0,0,0,0,,,,,
5339502921,0,0,0,0,0,0,,,,,
5339502922,0,0,0,0,0,0,,,,,
5339502923,0,0,0,0,0,0,,,,,
5339502924,0,0,0,0,0,0,,,,,
5339502931,0,0,0,0,0,0,,,,,
5339502932,0,0,0,0,0,0,,,,,
5339502933,0,0,0,0,0,0,,,,,
5339502934,0,0,0,0,0,0,,,,,
5339502941,0,0,0,0,0,0,,,,,
5339502942,0,0,0,0,0,0,,,,,
5339502943,0,0,0,0,0,0,,,,,
5339502944,0,0,0,0,0,0,,,,,
5339503711,0,0,0,0,0,0,,,,,
5339503712,0,0,0,0,0,0,,,,,
5339503713,0,0,0,0,0,0,,,,,
5339503714,0,0,0,0,0,0,,,,,
5339503721,0,0,0,0,0,0,,,,,
5339503722,0,0,0,0,0,0,,,,,
5339503723,0,0,0,0,0,0,,,,,
5339503724,0,0,0,0,0,0,,,,,
5339503731,0,0,0,0,0,0,,,,,
5339503732,0,0,0,0,0,0,,,,,
5339503733,0,0,0,0,0,0,,,,,
5339503734,0,0,0,0,0,0,,,,,
5339503741,0,0,0,0,0,0,,,,,
5339503742,0,0,0,0,0,0,,,,,
5339503743,0,0,0,0,0,0,,,,,
5339503744,0,0,0,0,0,0,,,,,
5339504511,0,0,0,0,0,0,,,,,
5339504512,0,0,0,0,0,0,,,,,
5339504513,0,0,0,0,0,0,,,,,
5339504514,0,0,0,0,0,0,,,,,
5339504521,0,0,0,0,0,0,,,,,
5339504522,0,0,0,0,0,0,,,,,
5339504523,0,0,0,0,0,0,,,,,
5339504524,0,0,0,0,0,0,,,,,
5339504531,0,0,0,0,0,0,,,,,
5339504532,0,0,0,0,0,0,,,,,
5339504533,0.002950864,0.00375487,0.013639645,0.002951589,0.003757054,0.013653186,,,,,
5339504534,0.000206653,0.000291873,0.000391091,0.00024967,0.000370696,0.000503666,,,,,
5339504541,0,0,0,0,0,0,,,,,
5339504542,0,0,0,0,0,0,,,,,
5339504543,0,0,0,0,0,0,,,,,
5339504544,0,0,0,0,0,0,,,,,
5339505311,0,0,0,0,0,0,,,,,
5339505312,0,0,0,0,0,0,,,,,
5339505313,0,0,0,0,0,0,,,,,
5339505314,0,0,0,0,0,0,,,,,
5339505321,0,0,0,0,0,0,,,,,
5339505322,0.000460111,0.000801795,0.001064443,0.000477203,0.000824779,0.001094598,,,,,
5339505323,0.003493997,0.004424895,0.01461225,0.003502045,0.004438745,0.014639089,,,,,
5339505324,0.004826754,0.007166429,0.00996802,0.004853093,0.007209587,0.01001714,,,,,
5339505331,0,0,0,0,0,0,,,,,
5339505332,0.00210917,0.003351127,0.004633805,0.002122219,0.003392493,0.004671944,,,,,
5339505333,0,0,0,0,0,0,,,,,
5339505334,0,0,0,0,0,0,,,,,
5339505341,0.001718708,0.002685641,0.003562024,0.001718708,0.002685641,0.003562024,,,,,
5339505342,8.81E-05,0.00011486,0.0001545,8.81E-05,0.00011486,0.0001545,,,,,
5339505343,0,0,0,0,0,0,,,,,
5339505344,0,0,0,0,0,0,,,,,
5339506111,0,0,0,0,0,0,,,,,
5339506112,0,0,0,0,0,0,,,,,
5339506113,0,0,0,0,0,0,,,,,
5339506114,0,0,0,0,0,0,,,,,
5339506121,0,0,0,0,0,0,,,,,
5339506122,0,0,0,0,0,0,,,,,
5339506123,0,0,0,0,0,0,,,,,
5339506124,0,0,0,0,0,0,,,,,
5339506131,0,0,0,0,0,0,,,,,
5339506132,0,0,0,0,0,0,,,,,
5339506133,0,0,0,0,0,0,,,,,
5339506134,0,0,0,0,0,0,,,,,
5339506141,0,0,0,0,0,0,,,,,
5339506142,0,0,0,0,0,0,,,,,
5339506143,0,0,0,0,0,0,,,,,
5339506144,0,0,0,0,0,0,,,,,
5339506911,0.006321998,0.009381337,0.012565322,0.006427282,0.009571005,0.012829792,,,,,
5339506912,0.006453958,0.01020047,0.013460634,0.006529969,0.010318205,0.013627422,,,,,
5339506913,0.001242921,0.002061694,0.002679556,0.001254615,0.002081521,0.00270208,,,,,
5339506914,0.002596412,0.003817757,0.005151416,0.002615429,0.00384925,0.005187238,,,,,
5339506921,0.004698601,0.007615417,0.010228645,0.004704742,0.007625331,0.010239461,,,,,
5339506922,0,0,0,0,0,0,,,,,
5339506923,0.004280619,0.005725831,0.016191152,0.004293038,0.005747841,0.016227218,,,,,
5339506924,0,0,0,0,0,0,,,,,
5339506931,0,0,0,0,0,0,,,,,
5339506932,0,0,0,0,0,0,,,,,
5339506933,0,0,0,0,0,0,,,,,
5339506934,0,0,0,0,0,0,,,,,
5339506941,5.16E-05,9.15E-05,0.00014381,5.16E-05,9.15E-05,0.00014381,,,,,
5339506942,0,0,0,0,0,0,,,,,
5339506943,0,0,0,0,0,0,,,,,
5339506944,0,0,0,0,0,0,,,,,
5339507711,8.81E-05,0.00011486,0.0001545,8.81E-05,0.00011486,0.0001545,,,,,
5339507712,0,0,0,0,0,0,,,,,
5339507713,0,0,0,0,0,0,,,,,
5339507714,0.001856685,0.002799317,0.003818493,0.001913007,0.002865022,0.003933982,,,,,
5339507721,0.023601465,0.032603252,0.078563933,0.026282684,0.035901101,0.091625109,,,,,
5339507722,0.038972844,0.054329905,0.116716409,0.039129263,0.054555048,0.11707116,,,,,
5339507723,0.020612539,0.028314472,0.056125239,0.020703261,0.028464837,0.056352191,,,,,
5339507724,0.003663801,0.004949069,0.015155979,0.003890612,0.005268944,0.015599756,,,,,
5339507731,0,0,0,0,0,0,,,,,
5339507732,0.002833265,0.00421828,0.005709644,0.002833265,0.00421828,0.005709644,,,,,
5339507733,0,0,0,0,0,0,,,,,
5339507734,0.000590595,0.000835009,0.001162355,0.000590595,0.000835009,0.001162355,,,,,
5339507741,0.008398305,0.0126293,0.0170357,0.008419129,0.01266021,0.017081614,,,,,
5339507742,0,0,0,0,0,0,,,,,
5339507743,0.001544593,0.002354181,0.003150696,0.001544593,0.002354181,0.003150696,,,,,
5339507744,0.000512328,0.000906299,0.001149388,0.000512328,0.000906299,0.001149388,,,,,
5339508511,0,0,0,0,0,0,,,,,
5339508512,0,0,0,0,0,0,,,,,
5339508513,0,0,0,0,0,0,,,,,
5339508514,0,0,0,0,0,0,,,,,
5339508521,0,0,0,0,0,0,,,,,
5339508522,0,0,0,0,0,0,,,,,
5339508523,0,0,0,0,0,0,,,,,
5339508524,0,0,0,0,0,0,,,,,
5339508531,0,0,0,0,0,0,,,,,
5339508532,0,0,0,0,0,0,,,,,
5339508533,0,0,0,0,0,0,,,,,
5339508534,0,0,0,0,0,0,,,,,
5339508541,0,0,0,0,0,0,,,,,
5339508542,0,0,0,0,0,0,,,,,
5339508543,0,0,0,0,0,0,,,,,
5339508544,0,0,0,0,0,0,,,,,
5339509311,0,0,0,0,0,0,,,,,
5339509312,0,0,0,0,0,0,,,,,
5339509313,0,0,0,0,0,0,,,,,
5339509314,0,0,0,0,0,0,,,,,
5339509321,0,0,0,0,0,0,,,,,
5339509322,0,0,0,0,0,0,,,,,
5339509323,0,0,0,0,0,0,,,,,
5339509324,0,0,0,0,0,0,,,,,
5339509331,0,0,0,0,0,0,,,,,
5339509332,0,0,0,0,0,0,,,,,
5339509333,0,0,0,0,0,0,,,,,
5339509334,0,0,0,0,0,0,,,,,
5339509341,0,0,0,0,0,0,,,,,
5339509342,0,0,0,0,0,0,,,,,
5339509343,0,0,0,0,0,0,,,,,
5339509344,0,0,0,0,0,0,,,,,
5339510111,0,0,0,0,0,0,,,,,
5339510112,0,0,0,0,0,0,,,,,
5339510113,0,0,0,0,0,0,,,,,
5339510114,0,0,0,0,0,0,,,,,
5339510121,0,0,0,0,0,0,,,,,
5339510122,0,0,0,0,0,0,,,,,
5339510123,0,0,0,0,0,0,,,,,
5339510124,0,0,0,0,0,0,,,,,
5339510131,0,0,0,0,0,0,,,,,
5339510132,0,0,0,0,0,0,,,,,
5339510133,0,0,0,0,0,0,,,,,
5339510134,0,0,0,0,0,0,,,,,
5339510141,0,0,0,0,0,0,,,,,
5339510142,0,0,0,0,0,0,,,,,
5339510143,0,0,0,0,0,0,,,,,
5339510144,0,0,0,0,0,0,,,,,
5339510911,0.037324638,0.049834652,0.082789038,0.03870471,0.051650749,0.085842496,,,,,
5339510912,0.054867311,0.069178265,0.112221328,0.055353246,0.069724584,0.113195244,,,,,
5339510913,0.019836115,0.025955964,0.043775333,0.024397212,0.031888816,0.053809034,,,,,
5339510914,0.061147016,0.076933602,0.12382202,0.061191567,0.076988538,0.123912915,,,,,
5339510921,0.010207594,0.012718511,0.02058734,0.010913595,0.013417684,0.021948048,,,,,
5339510922,0.026481175,0.041245316,0.058745318,0.027462369,0.04278765,0.060850148,,,,,
5339510923,0.053587853,0.067083699,0.108293641,0.055470523,0.068948158,0.111922193,,,,,
5339510924,0.050420874,0.065505621,0.111434051,0.050607116,0.065742829,0.11181358,,,,,
5339510931,5.58E-05,6.40E-05,0.000111601,5.58E-05,6.40E-05,0.000111601,,,,,
5339510932,0.021329007,0.026871078,0.04320349,0.021394844,0.027041227,0.043400977,,,,,
5339510933,0.000405632,0.000505647,0.000854287,0.000405632,0.000505647,0.000854287,,,,,
5339510934,0.006979034,0.008921702,0.014261632,0.007533615,0.009583493,0.015407852,,,,,
5339510941,0.075942254,0.094932346,0.154815534,0.077118923,0.096097633,0.157083379,,,,,
5339510942,0.012324844,0.014731627,0.025685075,0.012324844,0.014731627,0.025685075,,,,,
5339510943,0.016666583,0.020933852,0.033721591,0.016901917,0.02116691,0.03417516,,,,,
5339510944,0.000852123,0.001133639,0.001903171,0.000852123,0.001133639,0.001903171,,,,,
5339511711,0.006210672,0.01013091,0.016340731,0.006210672,0.01013091,0.016340731,,,,,
5339511712,0.000260396,0.00032829,0.000520702,0.000260396,0.00032829,0.000520702,,,,,
5339511713,0.003873348,0.007676973,0.010173185,0.003873348,0.007676973,0.010173185,,,,,
5339511714,0,0,0,0,0,0,,,,,
5339511721,0.000411848,0.000496719,0.000809299,0.000411848,0.000496719,0.000809299,,,,,
5339511722,0,0,0,0,0,0,,,,,
5339511723,0,0,0,0,0,0,,,,,
5339511724,0,0,0,0,0,0,,,,,
5339511731,0.001331029,0.002218966,0.003183483,0.001331029,0.002218966,0.003183483,,,,,
5339511732,0,0,0,0,0,0,,,,,
5339511733,0,0,0,0,0,0,,,,,
5339511734,0,0,0,0,0,0,,,,,
5339511741,0,0,0,0,0,0,,,,,
5339511742,0.0008391,0.001075842,0.001644144,0.000950943,0.001292366,0.001876394,,,,,
5339511743,0,0,0,0,0,0,,,,,
5339511744,0.000818107,0.000953256,0.001577523,0.000818107,0.000953256,0.001577523,,,,,
5339512511,0,0,0,0,0,0,,,,,
5339512512,4.66E-05,0.000132033,0.000162025,4.66E-05,0.000132033,0.000162025,,,,,
5339512513,0,0,0,0,0,0,,,,,
5339512514,0,0,0,0,0,0,,,,,
5339512521,0,0,0,0,0,0,,,,,
5339512522,6.28E-06,1.13E-05,1.57E-05,6.28E-06,1.13E-05,1.57E-05,,,,,
5339512523,0,0,0,0,0,0,,,,,
5339512524,0,0,0,0,0,0,,,,,
5339512531,0,0,0,0,0,0,,,,,
5339512532,0,0,0,0,0,0,,,,,
5339512533,0,0,0,0,0,0,,,,,
5339512534,0,0,0,0,0,0,,,,,
5339512541,0.000208695,0.000342657,0.000495993,0.000208695,0.000342657,0.000495993,,,,,
5339512542,0,0,0,0,0,0,,,,,
5339512543,0.00034618,0.000716578,0.001006627,0.00034618,0.000716578,0.001006627,,,,,
5339512544,0.000593158,0.000982572,0.001481453,0.000598444,0.000987823,0.001491887,,,,,
5339513311,0,0,0,0,0,0,,,,,
5339513312,0,0,0,0,0,0,,,,,
5339513313,0,0,0,0,0,0,,,,,
5339513314,0,0,0,0,0,0,,,,,
5339513321,0,0,0,0,0,0,,,,,
5339513322,0,0,0,0,0,0,,,,,
5339513323,0,0,0,0,0,0,,,,,
5339513324,0,0,0,0,0,0,,,,,
5339513331,0,0,0,0,0,0,,,,,
5339513332,0.000315004,0.000486276,0.000761209,0.000315004,0.000486276,0.000761209,,,,,
5339513333,0,0,0,0,0,0,,,,,
5339513334,0,0,0,0,0,0,,,,,
5339513341,0,0,0,0,0,0,,,,,
5339513342,0,0,0,0,0,0,,,,,
5339513343,0,0,0,0,0,0,,,,,
5339513344,0,0,0,0,0,0,,,,,
5339514111,0,0,0,0,0,0,,,,,
5339514112,0,0,0,0,0,0,,,,,
5339514113,0,0,0,0,0,0,,,,,
5339514114,0,0,0,0,0,0,,,,,
5339514121,0,0,0,0,0,0,,,,,
5339514122,0,0,0,0,0,0,,,,,
5339514123,0,0,0,0,0,0,,,,,
5339514124,0,0,0,0,0,0,,,,,
5339514131,0,0,0,0,0,0,,,,,
5339514132,0,0,0,0,0,0,,,,,
5339514133,0,0,0,0,0,0,,,,,
5339514134,0,0,0,0,0,0,,,,,
5339514141,0,0,0,0,0,0,,,,,
5339514142,0,0,0,0,0,0,,,,,
5339514143,0,0,0,0,0,0,,,,,
5339514144,0,0,0,0,0,0,,,,,
5339514911,0.152877343,0.205176715,0.30395694,0.156295925,0.210243628,0.312070321,,,,,
5339514912,0.576045461,0.748951553,1.141780418,0.585264273,0.762163324,1.161022607,,,,,
5339514913,0.629134287,0.830132078,1.256651124,0.631927006,0.836239158,1.263867794,,,,,
5339514914,0.175314244,0.229395783,0.34832504,0.184950883,0.24199042,0.367897266,,,,,
5339514921,0.412908924,0.533063738,0.818227622,0.423492238,0.547190977,0.840324179,,,,,
5339514922,0.126198949,0.15814196,0.249118018,0.135438927,0.169813665,0.267906628,,,,,
5339514923,0.251596622,0.332803185,0.500837285,0.253361019,0.335545958,0.504764329,,,,,
5339514924,0.720599715,0.939118625,1.443225247,0.725029652,0.946939909,1.453549334,,,,,
5339514931,0.429342306,0.553250556,0.8732686,0.461543127,0.596649717,0.940358338,,,,,
5339514932,0.254120631,0.334052574,0.514438382,0.264243548,0.34841324,0.535302197,,,,,
5339514933,0,0,0,0,0,0,,,,,
5339514934,0.267923947,0.348591779,0.544453487,0.270440477,0.352342438,0.549723076,,,,,
5339514941,0.19279366,0.2549209,0.386578386,0.20079024,0.266273659,0.403408613,,,,,
5339514942,0.523516047,0.693161025,1.048303744,0.532773507,0.707266314,1.06820532,,,,,
5339514943,0.651365917,0.843250339,1.335290456,0.674765585,0.875709989,1.384107157,,,,,
5339514944,0.621730816,0.809002929,1.266464369,0.645209033,0.840820802,1.315568847,,,,,
5339515711,0.200185585,0.25071983,0.409845099,0.20522506,0.257556155,0.420104787,,,,,
5339515712,0.683693184,0.859893592,1.395930128,0.691621122,0.871494796,1.413216317,,,,,
5339515713,0.529394198,0.662615096,1.07398441,0.542332186,0.680832021,1.102831245,,,,,
5339515714,0.203175332,0.252100578,0.412966159,0.207111851,0.258240717,0.423999801,,,,,
5339515721,0.674517394,0.853267197,1.378801565,0.678288945,0.861121637,1.39065127,,,,,
5339515722,0.625404007,0.794644483,1.278879194,0.632136391,0.805383478,1.294556159,,,,,
5339515723,0.218227136,0.271565878,0.441651034,0.220213517,0.27551749,0.44810588,,,,,
5339515724,0.067506391,0.084568461,0.137230636,0.069827515,0.087463233,0.142184674,,,,,
5339515731,0.649160487,0.806205812,1.310326258,0.660448499,0.820495046,1.3329339,,,,,
5339515732,0.076727506,0.097100802,0.154868631,0.077039153,0.097628248,0.155541046,,,,,
5339515733,0.83966755,1.03381711,1.675409206,0.862488856,1.062122407,1.721859861,,,,,
5339515734,0.258191965,0.313270316,0.514555234,0.270179998,0.327550956,0.538756731,,,,,
5339515741,0.233504374,0.289154687,0.47231335,0.236928707,0.293603954,0.479462765,,,,,
5339515742,0.418201897,0.523925843,0.850692887,0.427656632,0.536013783,0.870043427,,,,,
5339515743,0.935866889,1.131750407,1.859067734,0.9600865,1.160765172,1.907844736,,,,,
5339515744,0.37411279,0.453012067,0.742136853,0.38702473,0.468939719,0.767863496,,,,,
5339516511,0,0,0,0,0,0,,,,,
5339516512,0.01316527,0.015099463,0.025474024,0.013172324,0.015112045,0.025491704,,,,,
5339516513,8.09E-05,9.30E-05,0.000161038,8.09E-05,9.30E-05,0.000161038,,,,,
5339516514,0.065475866,0.081768112,0.130304188,0.066318152,0.082894898,0.132003194,,,,,
5339516521,0,0,0,0,0,0,,,,,
5339516522,0,0,0,0,0,0,,,,,
5339516523,0.089839451,0.106896145,0.175361911,0.090495003,0.107954418,0.176990166,,,,,
5339516524,0.000778456,0.000888987,0.00157902,0.000788786,0.000905873,0.001600491,,,,,
5339516531,0.050947084,0.062398173,0.102848888,0.063331021,0.077157885,0.127640493,,,,,
5339516532,0.190521758,0.234457132,0.380514933,0.202922519,0.249830583,0.40619996,,,,,
5339516533,0.095423219,0.114718216,0.191111885,0.102675536,0.123298662,0.205289003,,,,,
5339516534,0.066254451,0.082615639,0.131869002,0.080404515,0.100154765,0.160574039,,,,,
5339516541,0.128872664,0.159804306,0.257143718,0.16183577,0.198808009,0.32368126,,,,,
5339516542,0.051733869,0.064813684,0.10298468,0.051860773,0.065011063,0.103249744,,,,,
5339516543,0.008568344,0.010595206,0.017251267,0.008583785,0.010626283,0.017283857,,,,,
5339516544,0,0,0,0,0,0,,,,,
5339517311,0.000820528,0.00123454,0.001675961,0.000826777,0.00124233,0.001689332,,,,,
5339517312,0.013381999,0.019798887,0.027218185,0.013480031,0.019961006,0.027431312,,,,,
5339517313,0.000394348,0.000648937,0.000939254,0.000394348,0.000648937,0.000939254,,,,,
5339517314,0.004705842,0.006820773,0.009509092,0.004731205,0.006856826,0.009556418,,,,,
5339517321,0,0,0,0,0,0,,,,,
5339517322,0,0,0,0,0,0,,,,,
5339517323,0,0,0,0,0,0,,,,,
5339517324,0,0,0,0,0,0,,,,,
5339517331,0.005618238,0.008537003,0.0116181,0.005963724,0.009115414,0.012345894,,,,,
5339517332,0.000957514,0.001392625,0.001904017,0.000957514,0.001392625,0.001904017,,,,,
5339517333,0.000874913,0.001390474,0.001896698,0.000892875,0.001415405,0.00193095,,,,,
5339517334,0,0,0,0,0,0,,,,,
5339517341,0,0,0,0,0,0,,,,,
5339517342,0,0,0,0,0,0,,,,,
5339517343,0,0,0,0,0,0,,,,,
5339517344,0,0,0,0,0,0,,,,,
5339518111,0,0,0,0,0,0,,,,,
5339518112,0.000918382,0.001287807,0.001850302,0.000961399,0.00136663,0.001962877,,,,,
5339518113,0,0,0,0,0,0,,,,,
5339518114,0.000232812,0.000409514,0.000533303,0.000232812,0.000409514,0.000533303,,,,,
5339518121,0,0,0,0,0,0,,,,,
5339518122,0.014065384,0.017366418,0.04888199,0.014961288,0.018323852,0.052363229,,,,,
5339518123,0,0,0,0,0,0,,,,,
5339518124,0,0,0,0,0,0,,,,,
5339518131,0,0,0,0,0,0,,,,,
5339518132,0.001698296,0.002530583,0.003459126,0.001705618,0.002542249,0.003472423,,,,,
5339518133,7.23E-05,0.000123808,0.000194186,7.23E-05,0.000123808,0.000194186,,,,,
5339518134,7.63E-06,2.58E-05,2.12E-05,7.63E-06,2.58E-05,2.12E-05,,,,,
5339518141,0,0,0,0,0,0,,,,,
5339518142,0,0,0,0,0,0,,,,,
5339518143,0,0,0,0,0,0,,,,,
5339518144,0,0,0,0,0,0,,,,,
5339518911,0.002060772,0.00258345,0.004108497,0.002560096,0.003242776,0.005146349,,,,,
5339518912,0.066879218,0.089198912,0.133072614,0.067170746,0.089654213,0.133726749,,,,,
5339518913,0.080574395,0.103787461,0.160316284,0.080628377,0.1038663,0.160441349,,,,,
5339518914,0.025818824,0.033969017,0.051752088,0.02609417,0.034491301,0.052519288,,,,,
5339518921,0.002454118,0.00347413,0.005178753,0.002479251,0.003509218,0.005231402,,,,,
5339518922,0,0,0,0,0,0,,,,,
5339518923,0.006850837,0.009024455,0.014224075,0.00701244,0.009224024,0.014537898,,,,,
5339518924,0.000531698,0.000646681,0.001058841,0.000754607,0.000930546,0.001513181,,,,,
5339518931,0,0,0,0,0,0,,,,,
5339518932,0,0,0,0,0,0,,,,,
5339518933,0,0,0,0,0,0,,,,,
5339518934,0.023569096,0.029795508,0.048513112,0.023621026,0.029984118,0.048651406,,,,,
5339518941,0.000664101,0.000962397,0.001435678,0.000805778,0.001169093,0.001723469,,,,,
5339518942,0.048116864,0.061846826,0.095349907,0.049487796,0.064036356,0.098345514,,,,,
5339518943,0.000120912,0.000251293,0.000251517,0.000120912,0.000251293,0.000251517,,,,,
5339518944,0.067026267,0.088487698,0.135366207,0.067768385,0.089464762,0.136838862,,,,,
5339519711,0.005275305,0.007455305,0.01115682,0.005442495,0.007664201,0.011509614,,,,,
5339519712,0,0,0,0,0,0,,,,,
5339519713,0,0,0,0,0,0,,,,,
5339519714,0,0,0,0,0,0,,,,,
5339519721,0,0,0,0,0,0,,,,,
5339519722,0.008160116,0.010549177,0.016718091,0.00818294,0.010574309,0.016748556,,,,,
5339519723,0,0,0,0,0,0,,,,,
5339519724,0,0,0,0,0,0,,,,,
5339519731,0,0,0,0,0,0,,,,,
5339519732,0,0,0,0,0,0,,,,,
5339519733,0,0,0,0,0,0,,,,,
5339519734,0,0,0,0,0,0,,,,,
5339519741,0,0,0,0,0,0,,,,,
5339519742,0,0,0,0,0,0,,,,,
5339519743,5.91E-05,7.30E-05,0.000125459,5.91E-05,7.30E-05,0.000125459,,,,,
5339519744,0.076565768,0.094095774,0.147927127,0.077398486,0.095256542,0.149601588,,,,,
5339520511,0.742899177,0.864301174,1.169426894,0.753793618,0.876169423,1.185704329,,,,,
5339520512,0.410036309,0.508820369,0.73753947,0.443829545,0.552425228,0.797998489,,,,,
5339520513,0.301667342,0.350630087,0.479049433,0.310187368,0.361638632,0.492707351,,,,,
5339520514,0.704440362,0.87454493,1.277997364,0.738502309,0.913724386,1.334310862,,,,,
5339520521,0.696260914,0.898305605,1.303084744,0.89422582,1.141968076,1.66516407,,,,,
5339520522,0.569532151,0.736270705,1.133209982,0.58722022,0.7578003,1.16557062,,,,,
5339520523,0.416299998,0.484607711,0.712934554,0.474339227,0.55331499,0.81598884,,,,,
