250mメッシュコード,Lon（250mメッシュ中心経度）,Lat（250mメッシュ中心緯度）,Plcorrecte（液状化危険度（PL値））,Scorrected（沈下量（m））
5339235813,139.476563,35.544792,0,0
5339235814,139.479688,35.544792,0,0
5339235831,139.476563,35.546875,0,0
5339235832,139.479688,35.546875,0,0
5339235834,139.479688,35.548958,0,0
5339236433,139.426563,35.557292,0,0
5339236614,139.454688,35.553125,0,0
5339236622,139.460938,35.551042,0,0
5339236623,139.457813,35.553125,0,0
5339236624,139.460938,35.553125,0,0
5339236631,139.451563,35.555208,0,0
5339236632,139.454688,35.555208,0,0
5339236633,139.451563,35.557292,0,0
5339236634,139.454688,35.557292,0,0
5339236641,139.457813,35.555208,0,0
5339236642,139.460938,35.555208,0,0
5339236644,139.460938,35.557292,0,0
5339236711,139.464063,35.551042,0,0
5339236713,139.464063,35.553125,0,0
5339236721,139.470313,35.551042,0,0
5339236722,139.473438,35.551042,0,0
5339236724,139.473438,35.553125,0,0
5339236742,139.473438,35.555208,0,0
5339236812,139.479688,35.551042,0,0
5339236813,139.476563,35.553125,0,0
5339236814,139.479688,35.553125,0,0
5339236831,139.476563,35.555208,0,0
5339236832,139.479688,35.555208,0,0
5339236833,139.476563,35.557292,0,0
5339237322,139.423438,35.559375,0,0
5339237323,139.420313,35.561458,0,0
5339237324,139.423438,35.561458,0,0
5339237331,139.414063,35.563542,0,0
5339237332,139.417188,35.563542,0,0
5339237333,139.414063,35.565625,0,0
5339237334,139.417188,35.565625,0,0
5339237341,139.420313,35.563542,0,0
5339237411,139.426563,35.559375,0,0
5339237413,139.426563,35.561458,0,0
5339237441,139.432813,35.563542,0,0
5339237442,139.435938,35.563542,0,0
5339237443,139.432813,35.565625,0,0
5339237444,139.435938,35.565625,0,0
5339237512,139.442188,35.559375,0,0
5339237514,139.442188,35.561458,0,0
5339237522,139.448438,35.559375,0,0
5339237523,139.445313,35.561458,0,0
5339237524,139.448438,35.561458,0,0
5339237531,139.439063,35.563542,0,0
5339237532,139.442188,35.563542,0,0
5339237533,139.439063,35.565625,0,0
5339237534,139.442188,35.565625,0,0
5339237541,139.445313,35.563542,0,0
5339237542,139.448438,35.563542,0,0
5339237543,139.445313,35.565625,0.026956522,0.002173913
5339237544,139.448438,35.565625,0,0
5339237611,139.451563,35.559375,0,0
5339237613,139.451563,35.561458,0,0
5339237622,139.460938,35.559375,0,0
5339238222,139.410938,35.567708,0,0
5339238224,139.410938,35.569792,0,0
5339238242,139.410938,35.571875,0,0
5339238311,139.414063,35.567708,0,0
5339238421,139.432813,35.567708,0,0
5339238422,139.435938,35.567708,0,0
5339238512,139.442188,35.567708,0.116666667,0.01
5339238514,139.442188,35.569792,0.538,0.014
5339238521,139.445313,35.567708,0.111333333,0.008666667
5339238523,139.445313,35.569792,0.17125,0.005
5339238532,139.442188,35.571875,0,0
5339238541,139.445313,35.571875,0,0
5339238734,139.467188,35.573958,0,0
5339238944,139.498438,35.573958,0,0
5339239334,139.417188,35.582292,0,0
5339239341,139.420313,35.580208,0,0
5339239342,139.423438,35.580208,0,0
5339239343,139.420313,35.582292,0,0
5339239344,139.423438,35.582292,0,0
5339239411,139.426563,35.576042,0,0
5339239413,139.426563,35.578125,0,0
5339239414,139.429688,35.578125,0,0
5339239431,139.426563,35.580208,0,0
5339239432,139.429688,35.580208,0,0
5339239433,139.426563,35.582292,0,0
5339239434,139.429688,35.582292,0,0
5339239441,139.432813,35.580208,0,0
5339239443,139.432813,35.582292,0,0
5339239444,139.435938,35.582292,0,0
5339239623,139.457813,35.578125,0,0
5339239624,139.460938,35.578125,0,0
5339239642,139.460938,35.580208,0,0
5339239712,139.467188,35.576042,0,0
5339239714,139.467188,35.578125,0,0
5339239721,139.470313,35.576042,0,0
5339239723,139.470313,35.578125,0,0
5339239731,139.464063,35.580208,0,0
5339239732,139.467188,35.580208,0,0
5339239733,139.464063,35.582292,0,0
5339239734,139.467188,35.582292,0,0
5339239741,139.470313,35.580208,0,0
5339239742,139.473438,35.580208,0,0
5339239743,139.470313,35.582292,0.019130435,0.003043478
5339239744,139.473438,35.582292,0,0
5339239831,139.476563,35.580208,0,0
5339239832,139.479688,35.580208,0,0
5339239833,139.476563,35.582292,0,0
5339239834,139.479688,35.582292,0,0
5339239843,139.482813,35.582292,0,0
5339239922,139.498438,35.576042,0,0
5339239923,139.495313,35.578125,0.319090909,0.002727273
5339239924,139.498438,35.578125,0,0
5339239932,139.492188,35.580208,0,0
5339239933,139.489063,35.582292,0,0
5339239934,139.492188,35.582292,0,0
5339239941,139.495313,35.580208,0,0
5339239942,139.498438,35.580208,0,0
5339239943,139.495313,35.582292,0,0
5339239944,139.498438,35.582292,0,0
5339248033,139.501563,35.573958,0,0
5339248034,139.504688,35.573958,0,0
5339248043,139.507813,35.573958,0,0
5339249011,139.501563,35.576042,0,0
5339249012,139.504688,35.576042,0,0
5339249013,139.501563,35.578125,0,0
5339249021,139.507813,35.576042,0,0
5339249031,139.501563,35.580208,0,0
5339254542,139.698438,35.538542,2.028333333,0.02
5339254544,139.698438,35.540625,2.490588235,0.02
5339254613,139.701563,35.536458,1.722,0.02
5339254614,139.704688,35.536458,2.446875,0.02
5339254623,139.707813,35.536458,2.451333333,0.02
5339254624,139.710938,35.536458,2.599285714,0.020714286
5339254631,139.701563,35.538542,2.584,0.02
5339254632,139.704688,35.538542,2.8392,0.02
5339254633,139.701563,35.540625,2.8316,0.02
5339254634,139.704688,35.540625,2.486,0.0188
5339254641,139.707813,35.538542,2.85,0.02
5339254642,139.710938,35.538542,2.85,0.02
5339254643,139.707813,35.540625,2.3128,0.0168
5339254644,139.710938,35.540625,2.8572,0.0316
5339254713,139.714063,35.536458,2.341428571,0.02
5339254731,139.714063,35.538542,3.1228,0.0252
5339254732,139.717188,35.538542,2.419130435,0.020869565
5339254733,139.714063,35.540625,3.1256,0.0268
5339254734,139.717188,35.540625,2.8024,0.02
5339254741,139.720313,35.538542,1.748333333,0.02
5339254743,139.720313,35.540625,2.219545455,0.020909091
5339254744,139.723438,35.540625,2.523333333,0.04
5339254843,139.732813,35.540625,1.274285714,0.031428571
5339254844,139.735938,35.540625,1.39,0.04
5339255522,139.698438,35.542708,2.4945,0.02
5339255524,139.698438,35.544792,1.405789474,0.011578947
5339255542,139.698438,35.546875,0,0
5339255611,139.701563,35.542708,2.5944,0.0188
5339255612,139.704688,35.542708,1.3828,0.0084
5339255613,139.701563,35.544792,3.0908,0.0232
5339255614,139.704688,35.544792,4.6948,0.022
5339255621,139.707813,35.542708,2.0424,0.0124
5339255622,139.710938,35.542708,2.298,0.0252
5339255623,139.707813,35.544792,1.2916,0.0072
5339255624,139.710938,35.544792,2.592,0.0344
5339255631,139.701563,35.546875,1.170416667,0.009583333
5339255632,139.704688,35.546875,1.7732,0.0116
5339255633,139.701563,35.548958,0,0
5339255634,139.704688,35.548958,1.232,0.0104
5339255641,139.707813,35.546875,2.6004,0.016
5339255642,139.710938,35.546875,2.1968,0.022
5339255643,139.707813,35.548958,5.1244,0.026
5339255644,139.710938,35.548958,7.182,0.0324
5339255711,139.714063,35.542708,1.6548,0.0276
5339255712,139.717188,35.542708,2.4964,0.0312
5339255713,139.714063,35.544792,2.2516,0.0264
5339255714,139.717188,35.544792,1.8344,0.0156
5339255721,139.720313,35.542708,2.7292,0.0276
5339255722,139.723438,35.542708,2.74,0.04
5339255723,139.720313,35.544792,1.4244,0.016
5339255724,139.723438,35.544792,1.8604,0.0208
5339255731,139.714063,35.546875,3.3296,0.028
5339255732,139.717188,35.546875,3.606,0.0312
5339255733,139.714063,35.548958,4.5752,0.032
5339255734,139.717188,35.548958,1.9436,0.0212
5339255741,139.720313,35.546875,2.2236,0.0256
5339255742,139.723438,35.546875,2.1132,0.0244
5339255743,139.720313,35.548958,2.1756,0.0248
5339255744,139.723438,35.548958,2.6992,0.0296
5339255811,139.726563,35.542708,2.411428571,0.04
5339255812,139.729688,35.542708,0.954166667,0.021666667
5339255813,139.726563,35.544792,2.5976,0.0384
5339255814,139.729688,35.544792,1.5736,0.0292
5339255821,139.732813,35.542708,0.916,0.028
5339255822,139.735938,35.542708,1.39,0.04
5339255823,139.732813,35.544792,1.198,0.026
5339255824,139.735938,35.544792,1.4036,0.0384
5339255831,139.726563,35.546875,2.2548,0.0276
5339255832,139.729688,35.546875,1.5876,0.042
5339255833,139.726563,35.548958,1.788,0.0308
5339255834,139.729688,35.548958,1.3432,0.026
5339255841,139.732813,35.546875,1.2928,0.028
5339255842,139.735938,35.546875,1.296,0.0372
5339255843,139.732813,35.548958,1.2856,0.0352
5339255844,139.735938,35.548958,1.5608,0.044
5339255913,139.739063,35.544792,1.263333333,0.03
5339255914,139.742188,35.544792,1.245,0.020625
5339255923,139.745313,35.544792,1.589473684,0.034736842
5339255924,139.748438,35.544792,1.928,0.042
5339255931,139.739063,35.546875,1.31,0.0384
5339255932,139.742188,35.546875,1.6172,0.0332
5339255933,139.739063,35.548958,1.632,0.0296
5339255934,139.742188,35.548958,1.3124,0.034
5339255941,139.745313,35.546875,0.8988,0.034
5339255942,139.748438,35.546875,1.4416,0.0392
5339255943,139.745313,35.548958,0.6276,0.032
5339255944,139.748438,35.548958,0.756,0.0216
5339256533,139.689063,35.557292,0.391538462,0.007692308
5339256534,139.692188,35.557292,0.406086957,0.011304348
5339256542,139.698438,35.555208,0,0
5339256543,139.695313,35.557292,0.598,0.0132
5339256544,139.698438,35.557292,1.4216,0.0168
5339256612,139.704688,35.551042,1.855,0.019
5339256613,139.701563,35.553125,0,0
5339256614,139.704688,35.553125,4.445833333,0.02875
5339256621,139.707813,35.551042,5.8152,0.0364
5339256622,139.710938,35.551042,3.2312,0.0196
5339256623,139.707813,35.553125,6.108,0.036
5339256624,139.710938,35.553125,4.026,0.0248
5339256631,139.701563,35.555208,1.356363636,0.012272727
5339256632,139.704688,35.555208,4.0868,0.0428
5339256633,139.701563,35.557292,2.556,0.0144
5339256634,139.704688,35.557292,3.054,0.0196
5339256641,139.707813,35.555208,3.986,0.0264
5339256642,139.710938,35.555208,4.1652,0.032
5339256643,139.707813,35.557292,4.1608,0.0352
5339256644,139.710938,35.557292,1.6368,0.0136
5339256711,139.714063,35.551042,3.23,0.0208
5339256712,139.717188,35.551042,0.7916,0.0116
5339256713,139.714063,35.553125,5.2468,0.0272
5339256714,139.717188,35.553125,2.946,0.0168
5339256721,139.720313,35.551042,2.1516,0.0164
5339256722,139.723438,35.551042,2.1872,0.0276
5339256723,139.720313,35.553125,2.3828,0.0164
5339256724,139.723438,35.553125,2.7044,0.0216
5339256731,139.714063,35.555208,3.7512,0.0248
5339256732,139.717188,35.555208,5.692,0.032
5339256733,139.714063,35.557292,2.8584,0.0196
5339256734,139.717188,35.557292,3.176,0.0184
5339256741,139.720313,35.555208,3.0284,0.022
5339256742,139.723438,35.555208,2.1832,0.0256
5339256743,139.720313,35.557292,2.9276,0.0288
5339256744,139.723438,35.557292,1.346,0.0296
5339256811,139.726563,35.551042,1.666,0.0392
5339256812,139.729688,35.551042,1.9412,0.0472
5339256813,139.726563,35.553125,1.5928,0.0384
5339256814,139.729688,35.553125,1.2356,0.034
5339256821,139.732813,35.551042,1.226,0.036
5339256822,139.735938,35.551042,1.5592,0.0468
5339256823,139.732813,35.553125,1.6524,0.0452
5339256824,139.735938,35.553125,1.244,0.0368
5339256831,139.726563,35.555208,1.296,0.0336
5339256832,139.729688,35.555208,1.166,0.0332
5339256833,139.726563,35.557292,2.0936,0.0488
5339256834,139.729688,35.557292,1.1292,0.0348
5339256841,139.732813,35.555208,1.1832,0.0368
5339256842,139.735938,35.555208,0.6908,0.0228
5339256843,139.732813,35.557292,0.9924,0.0292
5339256844,139.735938,35.557292,1.0392,0.0316
5339256911,139.739063,35.551042,0.7596,0.0156
5339256912,139.742188,35.551042,0.3756,0.0156
5339256913,139.739063,35.553125,1.4644,0.0248
5339256914,139.742188,35.553125,0.4692,0.0164
5339256921,139.745313,35.551042,1.1456,0.0308
5339256922,139.748438,35.551042,0.6184,0.02
5339256923,139.745313,35.553125,0.1832,0.012
5339256924,139.748438,35.553125,0.4108,0.0168
5339256931,139.739063,35.555208,1.2656,0.0296
5339256932,139.742188,35.555208,1.8856,0.0272
5339256933,139.739063,35.557292,0.9468,0.0312
5339256934,139.742188,35.557292,0.808,0.0272
5339256941,139.745313,35.555208,0.0948,0.008
5339256942,139.748438,35.555208,0.6356,0.0188
5339256943,139.745313,35.557292,0.2036,0.0128
5339256944,139.748438,35.557292,0.7412,0.0196
5339257414,139.679688,35.561458,0,0
5339257421,139.682813,35.559375,0,0
5339257422,139.685938,35.559375,0.156470588,0.004705882
5339257423,139.682813,35.561458,0,0
5339257424,139.685938,35.561458,0.6688,0.02
5339257431,139.676563,35.563542,0,0
5339257432,139.679688,35.563542,0,0
5339257433,139.676563,35.565625,0,0
5339257434,139.679688,35.565625,0.4256,0.0128
5339257441,139.682813,35.563542,0.4288,0.0144
5339257442,139.685938,35.563542,0.1488,0.004
5339257443,139.682813,35.565625,0.674,0.0168
5339257444,139.685938,35.565625,0.9264,0.0212
5339257511,139.689063,35.559375,0.5512,0.0136
5339257512,139.692188,35.559375,1.1208,0.0236
5339257513,139.689063,35.561458,0.9704,0.0192
5339257514,139.692188,35.561458,0.5908,0.0112
5339257521,139.695313,35.559375,0.5804,0.01
5339257522,139.698438,35.559375,2.7564,0.024
5339257523,139.695313,35.561458,0.9736,0.0112
5339257524,139.698438,35.561458,2.1512,0.0212
5339257531,139.689063,35.563542,0.6724,0.0164
5339257532,139.692188,35.563542,0.6736,0.0144
5339257533,139.689063,35.565625,0.706,0.0172
5339257534,139.692188,35.565625,0.9832,0.0248
5339257541,139.695313,35.563542,0.9228,0.0192
5339257542,139.698438,35.563542,2.166,0.02
5339257543,139.695313,35.565625,0.4412,0.0064
5339257544,139.698438,35.565625,1.0128,0.0152
5339257611,139.701563,35.559375,3.9376,0.0256
5339257612,139.704688,35.559375,4.3004,0.0256
5339257613,139.701563,35.561458,2.8612,0.0176
5339257614,139.704688,35.561458,4.182,0.0224
5339257621,139.707813,35.559375,3.4632,0.038
5339257622,139.710938,35.559375,1.074,0.0208
5339257623,139.707813,35.561458,2.4788,0.022
5339257624,139.710938,35.561458,1.1908,0.0188
5339257631,139.701563,35.563542,3.8032,0.0236
5339257632,139.704688,35.563542,2.152,0.01
5339257633,139.701563,35.565625,2.7844,0.0188
5339257634,139.704688,35.565625,1.4412,0.0084
5339257641,139.707813,35.563542,2.3184,0.0184
5339257642,139.710938,35.563542,1.3344,0.0148
5339257643,139.707813,35.565625,0.5296,0.0084
5339257644,139.710938,35.565625,4.0424,0.0292
5339257711,139.714063,35.559375,1.2108,0.0152
5339257712,139.717188,35.559375,0.9084,0.0108
5339257713,139.714063,35.561458,1.6896,0.0188
5339257714,139.717188,35.561458,1.7252,0.0208
5339257721,139.720313,35.559375,1.3752,0.0292
5339257722,139.723438,35.559375,0.686,0.0204
5339257723,139.720313,35.561458,0.882,0.0216
5339257724,139.723438,35.561458,1.0044,0.0272
5339257731,139.714063,35.563542,1.2164,0.02
5339257732,139.717188,35.563542,1.6512,0.0328
5339257733,139.714063,35.565625,1.6644,0.0252
5339257734,139.717188,35.565625,1.072,0.0228
5339257741,139.720313,35.563542,2.1928,0.0336
5339257742,139.723438,35.563542,1.8572,0.0376
5339257743,139.720313,35.565625,1.5812,0.0268
5339257744,139.723438,35.565625,0.888,0.0224
5339257811,139.726563,35.559375,0.9952,0.0228
5339257812,139.729688,35.559375,1.8064,0.0464
5339257813,139.726563,35.561458,0.6072,0.0152
5339257814,139.729688,35.561458,0.3588,0.012
5339257821,139.732813,35.559375,1.0312,0.028
5339257822,139.735938,35.559375,1.3472,0.0376
5339257823,139.732813,35.561458,1.1228,0.0224
5339257824,139.735938,35.561458,0.3316,0.014
5339257831,139.726563,35.563542,0.7712,0.022
5339257832,139.729688,35.563542,1.1124,0.032
5339257833,139.726563,35.565625,1.1144,0.0252
5339257834,139.729688,35.565625,0.5744,0.0152
5339257841,139.732813,35.563542,0.7636,0.0192
5339257842,139.735938,35.563542,0.5448,0.0152
5339257843,139.732813,35.565625,0.2252,0.0148
5339257844,139.735938,35.565625,0.786,0.0152
5339257911,139.739063,35.559375,0.604,0.0272
5339257912,139.742188,35.559375,1.024,0.0292
5339257913,139.739063,35.561458,0.8152,0.0324
