地域階層,地域コード,国・地域(人),総数,男,女,アジア,アフガニスタン,アラブ首長国連邦,ミャンマー,バーレーン,ブータン,バングラデシュ,ブルネイ,カンボジア,スリランカ,中国,キプロス,インド,インドネシア,イラン,イラク,イスラエル,ヨルダン,韓国・朝鮮,クウェート,ラオス,レバノン,マレーシア,モンゴル,オマーン,モルディブ,ネパール,パキスタン,フィリピン,カタール,サウジアラビア,シリア,シンガポール,タイ,東ティモール,トルコ,ベトナム,イエメン,パレスチナ,ヨーロッパ,アルバニア,オーストリア,ベルギー,ブルガリア,ベラルーシ,クロアチア,チェコ,デンマーク,エストニア,フィンランド,フランス,ドイツ,ギリシャ,ハンガリー,アイスランド,アイルランド,イタリア,キルギス,カザフスタン,リヒテンシュタイン,ルクセンブルク,ラトビア,リトアニア,モナコ,マルタ,モルドバ,マケドニア,オランダ,ノルウェー,ポーランド,ポルトガル,ルーマニア,ロシア,サンマリノ,スペイン,スウェーデン,スイス,トルクメニスタン,タジキスタン,英国,ウクライナ,ウズベキスタン,アルメニア,アゼルバイジャン,アンドラ,グルジア,スロベニア,スロバキア,ボスニア・ヘルツェゴビナ,セルビア,ヴァチカン,モンテネグロ,コソボ,セルビア・モンテネグロ,アフリカ,アルジェリア,ブルンジ,ボツワナ,カメルーン,中央アフリカ,チャド,コンゴ共和国,コンゴ民主共和国,カーボベルデ,ベナン,ジブチ,エチオピア,赤道ギニア,エリトリア,ガボン,ガーナ,ギニア,ガンビア,コートジボアール,ケニア,リベリア,リビア,レソト,マダガスカル,マリ,モーリタニア,モロッコ,マラウイ,モーリシャス,モザンビーク,ニジェール,ナイジェリア,ナミビア,ルワンダ,セネガル,シエラレオネ,ソマリア,スーダン,スワジランド,サントメ・プリンシペ,セイシェル,タンザニア,トーゴ,チュニジア,ウガンダ,南アフリカ,エジプト,ブルキナファソ,ザンビア,ジンバブエ,アンゴラ,コモロ,ギニアビサウ,南スーダン,北米,バルバドス,バハマ,ベリーズ,カナダ,コスタリカ,キューバ,ドミニカ共和国,ドミニカ国,エルサルバドル,グアテマラ,ハイチ,ホンジュラス,ジャマイカ,メキシコ,ニカラグア,パナマ,セントルシア,セント・ヴィンセント,セント・クリストファー・ネイヴィース,トリニダード・トバゴ,米国,グレナダ,アンティグア・バーブーダ,南米,アルゼンチン,ボリビア,ブラジル,チリ,コロンビア,エクアドル,ガイアナ,パラグアイ,ペルー,スリナム,ウルグアイ,ベネズエラ,オセアニア,オーストラリア,フィジー,キリバス,マーシャル諸島,ミクロネシア,ニュージーランド,ナウル,パプア・ニューギニア,パラオ,ソロモン諸島,トンガ,ツバル,バヌアツ,サモア,無国籍・その他
4,13201,八王子市,8983,3921,5062,7858,5,10,33,0,0,45,1,12,57,3768,0,96,63,38,1,2,1,2030,0,5,1,130,16,0,0,172,13,1028,0,66,3,9,128,0,4,121,0,0,291,1,6,7,2,0,0,1,2,0,7,21,34,0,3,1,5,30,0,1,0,0,0,0,0,0,2,0,3,2,2,3,14,57,0,10,1,4,0,0,54,13,3,0,0,0,0,0,1,0,1,0,0,0,0,77,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,12,0,0,1,11,0,0,0,0,0,0,1,1,1,0,0,14,1,0,9,0,1,3,0,0,0,0,0,0,3,2,9,0,1,0,0,0,0,0,303,0,0,0,37,0,2,6,0,5,1,0,1,0,6,0,0,0,0,0,0,245,0,0,400,9,3,168,4,16,2,0,4,189,0,0,5,50,33,1,0,0,0,13,0,0,1,1,1,0,0,0,4
4,13202,立川市,3294,1404,1890,2899,0,0,7,0,0,12,0,2,10,1487,0,65,16,9,0,1,0,846,0,3,0,7,8,0,0,60,4,300,0,0,0,3,36,0,3,20,0,0,71,0,0,1,2,1,1,0,0,0,1,5,7,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,8,0,1,5,0,0,0,19,0,2,0,0,0,0,1,4,0,1,0,0,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0,0,0,10,0,0,0,0,0,1,0,1,2,5,0,0,0,0,0,0,116,0,1,160,3,1,117,0,4,0,0,4,31,0,0,0,14,11,1,0,0,0,2,0,0,0,0,0,0,0,0,2
4,13203,武蔵野市,2180,1071,1109,1645,0,0,12,0,0,7,0,3,4,799,0,19,16,15,0,0,0,542,0,0,0,22,9,0,0,49,2,76,0,0,1,5,35,0,1,28,0,0,204,0,4,1,3,0,0,5,1,0,4,37,13,0,2,0,11,11,1,0,0,0,0,0,0,0,0,0,2,1,4,2,6,16,0,12,3,0,0,0,63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,5,0,1,0,1,2,0,0,0,0,0,0,0,249,0,0,0,38,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,208,0,0,25,0,0,10,1,7,0,0,2,5,0,0,0,37,33,0,0,1,0,3,0,0,0,0,0,0,0,0,1
4,13204,三鷹市,2844,1328,1516,2106,0,1,23,0,0,3,0,5,3,915,0,10,23,13,0,1,0,736,0,3,0,23,11,0,0,36,5,169,0,0,7,13,61,0,7,38,0,0,266,0,0,8,6,4,0,3,2,0,6,43,22,0,4,0,3,13,0,0,0,0,0,3,0,0,1,0,5,2,5,2,7,16,0,6,7,3,0,0,84,7,2,1,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,2,0,0,0,0,365,0,0,1,64,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,292,0,0,36,4,1,21,1,2,1,0,0,3,0,1,2,44,34,1,0,0,0,9,0,0,0,0,0,0,0,0,1
4,13205,青梅市,1445,513,932,1146,0,0,1,0,0,6,0,2,3,405,0,10,16,4,0,1,0,238,0,2,0,3,4,0,0,10,4,335,0,0,0,2,58,0,0,42,0,0,20,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,199,0,6,53,0,7,0,0,0,132,0,0,1,14,2,9,0,0,0,3,0,0,0,0,0,0,0,0,2
4,13206,府中市,4106,1699,2407,3413,30,0,36,0,0,18,0,10,14,1520,0,53,74,24,2,1,0,894,0,6,1,34,33,0,0,37,11,445,0,0,2,15,85,0,6,61,1,0,216,0,1,2,5,3,1,5,0,0,0,16,11,0,3,0,5,14,2,0,0,0,0,3,0,0,0,0,3,0,7,2,8,38,0,8,3,6,0,1,39,6,16,1,1,0,1,2,3,0,0,0,0,0,0,39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,1,1,0,0,4,0,0,0,0,0,1,2,6,4,0,0,0,0,0,0,0,273,0,0,0,30,0,1,0,0,1,1,0,0,1,6,0,1,0,0,0,0,232,0,0,96,2,0,67,0,7,0,0,1,19,0,0,0,67,30,0,0,0,0,35,0,0,1,0,0,0,0,1,2
4,13207,昭島市,2010,887,1123,1782,0,0,4,0,0,18,0,1,5,786,0,18,13,13,0,0,0,594,0,10,0,8,6,0,0,56,3,197,0,0,0,2,28,0,0,20,0,0,22,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,45,0,0,128,3,1,55,1,1,0,0,0,67,0,0,0,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1
4,13208,調布市,3550,1660,1890,3122,2,0,15,0,0,13,0,2,30,1276,0,59,46,8,0,1,0,1114,0,5,0,39,17,0,0,35,10,275,0,0,0,8,93,0,3,71,0,0,148,0,2,0,2,1,2,0,0,4,2,17,22,0,2,0,0,11,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,21,0,5,2,1,0,0,37,3,3,0,0,0,0,2,0,0,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,1,0,5,0,0,0,0,7,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,197,0,0,0,38,0,0,1,0,0,2,0,1,0,8,0,0,0,0,0,0,147,0,0,37,0,1,20,2,3,0,0,2,9,0,0,0,16,9,0,0,0,0,7,0,0,0,0,0,0,0,0,2
4,13209,町田市,4747,2126,2621,4066,0,0,15,0,0,16,0,11,35,1950,0,65,72,33,5,1,0,1101,0,3,1,40,6,0,0,33,17,463,0,4,5,9,109,0,3,65,0,4,232,0,2,1,2,3,2,2,0,0,2,21,25,0,7,0,3,5,9,0,0,0,0,3,0,0,0,0,3,2,6,0,5,28,0,5,7,6,1,0,67,8,2,0,0,0,0,1,1,0,2,0,0,0,1,84,2,0,0,4,0,0,1,3,0,1,0,1,0,0,0,18,3,0,3,1,0,0,0,0,3,0,2,0,0,0,0,20,0,0,9,0,0,0,0,0,1,1,0,3,0,1,1,0,5,1,0,0,0,0,217,0,0,0,38,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,172,0,0,106,5,3,38,3,12,0,0,3,42,0,0,0,32,15,0,0,0,0,17,0,0,0,0,0,0,0,0,10
4,13210,小金井市,2096,998,1098,1741,17,0,14,0,0,36,0,4,11,935,0,20,42,9,0,1,0,325,0,2,1,23,9,1,0,82,4,110,0,2,1,11,40,0,1,35,5,0,133,0,2,4,1,0,2,2,0,0,2,15,12,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,9,0,2,0,1,11,0,7,5,2,0,0,41,1,3,0,1,0,0,0,0,1,3,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140,0,0,0,21,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,114,0,0,32,2,0,20,0,5,0,0,0,2,0,0,3,24,10,1,0,0,0,12,0,0,0,0,1,0,0,0,10
4,13211,小平市,3906,1834,2072,3516,13,0,11,0,1,13,0,10,8,1168,0,15,45,29,0,0,0,1689,0,7,1,28,47,0,0,19,7,237,0,0,0,6,59,0,3,100,0,0,160,0,2,1,1,0,0,0,0,0,4,17,24,2,1,0,3,7,1,1,0,0,0,1,0,0,0,0,2,0,2,1,2,10,0,1,4,2,0,0,32,5,30,0,3,0,0,0,0,0,1,0,0,0,0,31,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,5,0,1,0,1,5,1,0,0,1,0,0,0,108,0,0,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,92,0,0,70,0,0,58,3,8,0,0,0,0,0,0,1,21,15,0,0,0,0,4,0,0,0,2,0,0,0,0,0
4,13212,日野市,2407,1056,1351,2167,1,0,16,0,0,8,0,2,9,1138,0,16,41,20,0,1,5,524,0,1,1,23,10,0,1,53,0,203,0,0,0,4,42,0,2,46,0,0,69,0,1,1,0,1,0,0,1,0,1,11,3,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,8,0,1,0,0,3,0,4,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,68,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,0,0,68,1,1,14,0,6,0,0,0,45,0,0,1,16,7,4,0,0,0,5,0,0,0,0,0,0,0,0,2
4,13213,東村山市,2093,890,1203,1905,2,0,7,0,0,24,0,23,27,774,0,8,45,9,0,0,0,582,0,2,0,12,15,0,0,54,10,253,0,2,0,2,29,0,5,20,0,0,56,0,1,1,1,1,0,1,0,0,0,4,7,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,0,1,1,1,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,4,0,1,3,0,0,0,1,0,0,2,0,0,0,0,9,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1,7,0,0,0,0,0,1,0,0,2,3,0,3,0,0,0,0,47,0,0,21,0,0,9,0,5,0,0,1,6,0,0,0,9,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2
4,13214,国分寺市,1635,753,882,1387,0,0,2,0,0,2,0,0,2,749,0,7,9,1,0,0,0,413,0,2,0,16,3,0,0,29,11,102,0,0,0,1,13,0,3,22,0,0,86,0,0,1,3,0,0,0,1,0,1,8,8,0,2,0,2,4,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,8,0,7,3,0,0,0,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,104,0,0,0,16,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,84,0,0,22,0,0,19,0,0,0,0,0,3,0,0,0,14,12,0,0,0,0,2,0,0,0,0,0,0,0,0,1
4,13215,国立市,1286,570,716,1115,0,0,2,1,0,4,0,2,13,460,0,29,9,6,0,0,0,372,0,1,0,7,25,0,0,62,4,74,0,0,0,1,23,0,1,19,0,0,81,0,0,1,0,0,0,1,0,0,4,5,14,0,2,0,1,5,0,1,0,0,0,0,0,0,1,0,0,2,1,0,3,10,0,2,0,2,0,0,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,11,0,0,4,0,1,0,0,0,6,0,0,0,14,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0
4,13218,福生市,2400,1140,1260,1857,0,0,3,0,0,6,0,0,5,699,0,30,4,18,0,0,0,281,0,3,0,23,0,0,0,226,8,329,0,0,0,0,110,0,1,111,0,0,29,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,122,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,115,0,0,312,1,1,55,0,2,1,0,0,252,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2
4,13219,狛江市,909,407,502,768,0,0,1,0,0,2,0,1,2,323,0,11,12,4,0,0,1,231,0,1,0,2,7,0,0,30,5,90,0,0,0,1,31,0,1,12,0,0,65,0,0,1,3,0,0,1,1,0,1,10,3,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,0,2,1,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,45,0,0,5,0,0,4,0,0,0,0,0,1,0,0,0,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13220,東大和市,1011,360,651,943,0,0,2,0,0,1,0,0,3,348,0,2,7,3,0,0,0,313,0,0,0,3,0,0,0,1,0,229,0,0,0,1,25,0,0,5,0,0,21,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,16,0,0,13,0,0,1,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13221,清瀬市,967,397,570,881,0,0,3,0,0,7,0,0,43,402,0,1,8,16,0,0,0,192,0,0,0,1,3,0,0,17,4,150,0,0,0,0,21,0,0,13,0,0,23,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,6,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,11,1,0,6,0,1,0,0,0,3,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4,13222,東久留米市,1592,633,959,1197,0,0,3,0,0,8,0,0,10,515,0,28,19,6,0,0,0,284,0,0,0,6,0,0,0,10,9,239,0,0,1,12,32,0,2,13,0,0,84,0,1,1,1,3,1,0,2,0,1,3,10,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,6,0,2,3,0,2,2,1,0,0,25,5,1,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,245,0,0,0,33,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,206,0,0,21,2,0,14,0,1,0,0,0,4,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,13223,武蔵村山市,1071,411,660,954,0,0,0,0,0,13,0,2,2,388,0,1,10,7,0,0,0,169,0,1,0,3,10,0,0,1,4,273,0,0,0,0,24,0,0,46,0,0,9,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,67,0,0,54,0,1,0,0,0,12,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,13224,多摩市,2038,837,1201,1809,1,0,10,0,0,7,0,0,13,862,0,17,17,10,3,1,0,521,0,4,0,8,1,0,0,48,3,230,0,0,0,5,28,0,0,20,0,0,87,0,2,0,0,0,0,0,1,0,1,22,7,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,2,0,5,0,4,9,0,2,1,4,0,0,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,71,0,0,0,10,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,58,0,0,32,2,4,18,1,3,0,0,2,2,0,0,0,24,14,0,0,0,0,8,0,0,0,0,2,0,0,0,0
4,13225,稲城市,1082,519,563,935,0,0,1,0,0,4,0,0,6,372,0,15,8,10,1,1,0,296,0,3,0,5,6,0,0,2,2,166,0,4,0,2,21,0,0,10,0,0,42,0,2,0,0,0,0,0,1,0,1,3,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,7,0,1,0,1,0,0,9,2,1,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,39,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,0,27,1,1,19,0,0,0,0,1,4,0,0,1,29,13,1,0,0,0,11,0,0,0,0,2,0,0,2,1
4,13227,羽村市,1277,557,720,642,0,0,1,0,0,9,0,0,2,199,0,14,11,2,0,0,0,110,0,4,0,5,0,0,0,10,4,231,0,0,0,3,8,0,0,29,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,46,0,0,558,5,8,121,0,12,0,0,4,405,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13228,あきる野市,640,255,385,538,5,0,0,0,0,4,0,1,5,176,0,9,13,3,0,0,0,153,0,31,0,0,0,0,0,2,7,100,0,2,0,0,11,0,1,15,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,38,0,0,13,0,0,0,0,0,25,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,13229,西東京市,3021,1367,1654,2665,1,0,16,0,0,6,0,5,12,1337,0,41,17,8,0,0,0,830,0,2,1,13,11,0,0,21,4,245,0,1,0,9,59,0,3,23,0,0,124,0,3,0,1,0,0,0,1,0,3,30,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,15,0,5,3,4,0,0,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,7,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,0,10,0,0,0,0,0,2,0,2,0,0,3,0,0,2,0,0,0,0,109,0,0,0,11,0,0,2,0,0,0,0,0,1,9,0,0,0,0,0,0,86,0,0,40,2,0,21,1,3,0,0,0,10,0,0,3,24,11,0,0,0,0,10,0,0,0,0,3,0,0,0,2
1,13550,町村部,818,287,531,635,0,0,1,0,0,12,0,1,1,121,0,0,18,6,0,0,0,165,0,1,0,2,1,0,0,5,5,258,0,0,0,1,23,0,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,97,3,0,35,0,0,0,0,0,59,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
2,13300,郡部,599,235,364,443,0,0,1,0,0,12,0,0,1,105,0,0,1,5,0,0,0,83,0,1,0,1,1,0,0,5,5,192,0,0,0,1,15,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,95,2,0,35,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,13303,瑞穂町,490,201,289,367,0,0,1,0,0,10,0,0,1,82,0,0,1,5,0,0,0,59,0,0,0,1,0,0,0,4,5,169,0,0,0,1,14,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,87,1,0,31,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
