表8-2  物質別月別調査結果（ＰＡＭＳ）,,,,,,,,,,,,,,,,,2022年度  PAMS,,
"注)  ・2010（平成22)年度まで「低沸点VOC」としてPAMSの後に配していた4物質を、先頭に配した （番号は、PAMSを従来どおりとしたため、「V1」などとした。）。
・物質名の( )は、HAPｓの番号であり、重複していることを示す。
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.064,0.078,< 0.05,0.058,0.082,< 0.05,0.291,< 0.05,0.067,0.089,< 0.05,0.055,0.291,< 0.05,0.074,0.070,< 0.02,< 0.02
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
25,Cyclohexane,,,,,,,,,基準値    ：,,,,,,,,分子量：,84.2
,,,,,,,,,,定量下限値：,,0.10,μg/m3,(0.029 ppb,),,換算係数(→ppb）：,,0.286
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.009 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.276,0.305,0.210,0.493,2.320,1.190,0.282,0.523,0.793,1.160,0.316,0.196,2.320,0.196,0.755,0.662,0.056,0.216
区,国設東京新宿,0.558,0.313,0.274,0.358,0.688,0.158,0.338,0.340,0.909,1.355,0.292,0.243,1.355,0.158,0.485,0.387,0.045,0.139
部,目黒区碑文谷,0.689,0.367,0.279,0.353,0.558,0.214,0.406,0.380,1.300,1.646,0.261,0.180,1.646,0.180,0.553,0.470,0.051,0.158
一,大田区東糀谷,0.864,0.510,0.403,0.497,2.272,0.302,0.398,0.510,1.479,2.273,0.290,0.176,2.273,0.176,0.831,0.649,0.050,0.237
般,板橋区氷川町,0.835,0.373,0.250,0.240,0.860,0.367,0.576,0.449,1.276,1.531,0.367,0.241,1.531,0.240,0.614,0.437,0.069,0.175
環,練馬区石神井町,0.681,0.402,0.237,0.244,0.369,0.214,0.474,0.315,0.895,1.070,0.276,0.210,1.070,0.210,0.449,0.306,0.060,0.128
境,足立区西新井,2.403,0.372,0.230,0.390,0.957,0.899,0.557,0.589,2.196,2.411,0.354,0.312,2.411,0.230,0.973,0.688,0.066,0.278
,江戸川区春江町,0.424,0.220,0.121,0.274,0.330,0.132,0.509,0.439,1.399,1.680,0.285,0.365,1.680,0.121,0.515,0.480,0.035,0.147
,区部一般平均,0.966,0.358,0.251,0.356,1.044,0.434,0.443,0.443,1.281,1.641,0.305,0.240,2.411,0.121,0.647,0.688,0.035,0.185
多,小金井市貫井北町,1.568,0.590,0.202,0.272,0.354,0.190,0.357,0.412,0.850,0.703,0.309,0.196,1.568,0.190,0.500,0.448,0.054,0.143
摩,東大和市奈良橋,2.122,0.770,0.271,0.292,0.229,0.262,0.440,0.419,0.601,0.705,0.184,0.371,2.122,0.184,0.556,0.606,0.053,0.159
一般,多摩部一般平均,1.845,0.680,0.236,0.282,0.292,0.226,0.399,0.416,0.726,0.704,0.247,0.284,2.122,0.184,0.528,0.606,0.053,0.151
都一般平均,,1.142,0.422,0.248,0.341,0.894,0.393,0.434,0.438,1.170,1.453,0.294,0.249,2.411,0.121,0.623,0.688,0.035,0.178
,京葉道路亀戸,0.564,0.283,0.182,0.343,0.508,0.312,0.854,0.560,1.826,2.088,0.284,0.507,2.088,0.182,0.692,0.596,0.052,0.198
,環八通り八幡山,0.464,0.382,0.287,0.266,0.816,0.163,0.396,0.373,1.034,1.182,0.229,0.211,1.182,0.163,0.484,0.337,0.046,0.138
沿,２地点沿道平均,0.514,0.333,0.234,0.304,0.662,0.237,0.625,0.467,1.430,1.635,0.256,0.359,2.088,0.163,0.588,0.596,0.046,0.168
道,甲州街道大原,0.685,0.345,0.288,0.442,0.486,0.251,0.469,0.440,1.455,1.206,0.383,0.431,1.455,0.251,0.573,0.416,0.072,0.164
,中山道大和町,0.942,0.382,0.318,0.302,0.767,0.259,0.593,0.409,1.256,1.638,0.419,0.325,1.638,0.259,0.634,0.468,0.074,0.181
,４地点沿道平均,0.663,0.348,0.269,0.338,0.644,0.246,0.578,0.445,1.393,1.528,0.329,0.368,2.088,0.163,0.596,0.596,0.046,0.170
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.619,0.171,0.058,0.108,0.118,0.061,0.096,0.104,0.178,0.206,0.053,0.147,0.619,0.053,0.160,0.177,0.015,0.046
,,,,,,,,,,,,,,,,,,,
26,"2,2,4-Trimethylpentane",,,,,,,,,基準値    ：,,,,,,,,分子量：,114.2
,,,,,,,,,,定量下限値：,,0.05,μg/m3,(0.011 ppb,),,換算係数(→ppb）：,,0.211
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.005 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.067,0.042,0.030,0.075,0.485,0.105,0.056,0.070,0.113,0.166,0.052,0.028,0.485,0.028,0.107,0.102,0.006,0.023
区,国設東京新宿,0.060,0.044,0.027,0.056,0.182,0.028,0.071,0.056,0.102,0.160,0.045,0.024,0.182,0.024,0.071,0.038,< 0.005,0.015
部,目黒区碑文谷,0.062,0.033,0.045,0.068,0.124,0.053,0.079,0.053,0.125,0.176,0.027,0.022,0.176,0.022,0.072,0.037,< 0.005,0.015
一,大田区東糀谷,0.054,0.031,0.051,0.072,0.198,0.051,0.075,0.054,0.135,0.365,0.049,0.039,0.365,0.031,0.098,0.077,0.007,0.021
般,板橋区氷川町,0.057,0.049,0.064,0.072,0.147,0.047,0.098,0.062,0.102,0.191,0.038,0.024,0.191,0.024,0.079,0.040,0.005,0.017
環,練馬区石神井町,0.047,0.039,0.027,0.101,0.113,0.065,0.086,0.076,0.106,0.219,0.041,0.026,0.219,0.026,0.079,0.046,0.005,0.017
境,足立区西新井,0.087,0.144,0.023,0.085,0.282,0.060,0.103,0.323,0.287,0.445,0.048,0.065,0.445,0.023,0.163,0.094,< 0.005,0.034
,江戸川区春江町,0.058,0.058,0.028,0.085,0.093,0.020,0.084,0.085,0.258,0.508,0.056,0.159,0.508,0.020,0.124,0.107,< 0.005,0.026
,区部一般平均,0.061,0.055,0.037,0.077,0.203,0.054,0.082,0.098,0.153,0.279,0.044,0.048,0.508,0.020,0.099,0.107,< 0.005,0.021
多,小金井市貫井北町,0.034,0.042,0.026,0.119,0.101,0.044,0.070,0.080,0.102,0.165,0.040,0.037,0.165,0.026,0.072,0.035,0.005,0.015
摩,東大和市奈良橋,0.054,0.425,0.057,0.112,0.065,0.177,0.102,0.102,0.126,0.238,0.040,0.121,0.425,0.040,0.135,0.090,0.008,0.028
一般,多摩部一般平均,0.044,0.234,0.041,0.115,0.083,0.111,0.086,0.091,0.114,0.202,0.040,0.079,0.425,0.026,0.103,0.090,0.005,0.022
都一般平均,,0.058,0.091,0.038,0.084,0.179,0.065,0.083,0.096,0.146,0.263,0.044,0.055,0.508,0.020,0.100,0.107,< 0.005,0.021
,京葉道路亀戸,0.074,0.049,0.049,0.101,0.225,0.063,0.099,0.088,0.210,0.403,0.066,0.168,0.403,0.049,0.133,0.085,0.010,0.028
,環八通り八幡山,0.045,0.071,0.126,0.159,0.322,0.049,0.149,0.089,0.155,0.198,0.031,0.029,0.322,0.029,0.119,0.068,0.006,0.025
沿,２地点沿道平均,0.059,0.060,0.087,0.130,0.273,0.056,0.124,0.088,0.183,0.301,0.048,0.098,0.403,0.029,0.126,0.085,0.006,0.026
道,甲州街道大原,0.079,0.090,0.096,0.159,0.275,0.129,0.152,0.085,0.168,0.245,0.054,0.052,0.275,0.052,0.132,0.058,0.011,0.028
,中山道大和町,0.094,0.123,0.170,0.178,0.263,0.165,0.166,0.091,0.149,0.229,0.069,0.048,0.263,0.048,0.145,0.055,0.010,0.031
,４地点沿道平均,0.073,0.083,0.110,0.149,0.271,0.101,0.142,0.088,0.171,0.269,0.055,0.074,0.403,0.029,0.132,0.085,0.006,0.028
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.02,< 0.02,< 0.02,0.028,0.055,< 0.02,0.147,0.022,0.023,0.050,< 0.02,< 0.02,0.147,< 0.02,0.032,0.031,< 0.005,0.007
,,,,,,,,,,,,,,,,,,,
27,n-Heptane,,,,,,,,,基準値    ：,,,,,,,,分子量：,100.2
,,,,,,,,,,定量下限値：,,0.13,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.240
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.01 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.535,0.306,0.166,0.212,0.826,0.319,0.246,0.272,0.449,0.776,0.276,0.109,0.826,0.109,0.374,0.198,0.026,0.090
区,国設東京新宿,0.418,0.329,0.151,0.181,0.586,0.213,0.292,0.210,0.578,0.868,0.230,0.198,0.868,0.151,0.354,0.208,0.036,0.085
部,目黒区碑文谷,0.469,0.316,0.979,0.226,0.566,0.173,0.338,0.285,0.869,0.920,0.192,0.146,0.979,0.146,0.457,0.235,0.035,0.110
一,大田区東糀谷,0.480,0.269,0.268,0.330,0.998,0.313,0.398,0.393,0.975,1.712,0.298,0.204,1.712,0.204,0.553,0.411,0.049,0.133
般,板橋区氷川町,0.491,0.399,0.200,0.211,0.538,0.171,0.446,1.321,0.807,1.449,0.273,0.221,1.449,0.171,0.544,0.348,0.041,0.131
環,練馬区石神井町,0.329,0.291,0.193,0.428,0.400,0.371,0.405,0.408,0.678,1.229,0.311,0.244,1.229,0.193,0.441,0.295,0.046,0.106
境,足立区西新井,0.626,0.416,2.024,0.211,0.546,0.290,0.405,0.465,1.386,1.658,0.329,0.198,2.024,0.198,0.713,0.486,0.048,0.171
,江戸川区春江町,0.325,0.254,0.112,0.178,0.209,0.126,0.318,0.444,0.979,1.512,0.238,0.186,1.512,0.112,0.407,0.363,0.027,0.098
,区部一般平均,0.459,0.323,0.512,0.247,0.584,0.247,0.356,0.475,0.840,1.265,0.268,0.188,2.024,0.109,0.480,0.486,0.026,0.115
多,小金井市貫井北町,0.380,0.297,0.207,0.275,0.305,0.215,0.400,0.325,0.522,0.675,0.268,0.193,0.675,0.193,0.338,0.162,0.046,0.081
摩,東大和市奈良橋,0.398,1.126,0.305,0.304,0.196,0.225,0.497,0.341,0.532,0.702,0.225,0.483,1.126,0.196,0.444,0.270,0.047,0.107
一般,多摩部一般平均,0.389,0.711,0.256,0.289,0.250,0.220,0.448,0.333,0.527,0.689,0.247,0.338,1.126,0.193,0.391,0.270,0.046,0.094
都一般平均,,0.445,0.400,0.461,0.256,0.517,0.242,0.374,0.446,0.777,1.150,0.264,0.218,2.024,0.109,0.463,0.486,0.026,0.111
,京葉道路亀戸,0.518,0.300,0.161,0.218,0.403,0.219,0.400,0.339,0.845,1.393,0.324,0.325,1.393,0.161,0.454,0.334,0.039,0.109
,環八通り八幡山,0.371,0.407,0.346,0.289,0.905,0.179,0.587,0.437,0.961,1.008,0.232,0.190,1.008,0.179,0.493,0.242,0.043,0.118
沿,２地点沿道平均,0.444,0.354,0.253,0.254,0.654,0.199,0.494,0.388,0.903,1.200,0.278,0.257,1.393,0.161,0.473,0.334,0.039,0.114
道,甲州街道大原,0.686,0.427,0.277,0.328,0.627,0.301,0.471,0.379,1.157,1.081,0.345,0.381,1.157,0.277,0.538,0.277,0.067,0.129
,中山道大和町,< 0.04,0.592,0.425,0.376,0.675,0.335,0.517,0.429,1.025,1.608,0.326,0.384,1.608,< 0.04,0.559,0.386,< 0.01,0.134
,４地点沿道平均,0.399,0.432,0.302,0.303,0.652,0.258,0.494,0.396,0.997,1.272,0.307,0.320,1.608,< 0.04,0.511,0.386,< 0.01,0.123
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.099,0.127,0.084,0.340,0.143,0.086,0.208,0.092,0.125,0.176,0.066,0.116,0.340,0.066,0.139,0.082,0.016,0.033
,,,,,,,,,,,,,,,,,,,
28,Benzene (9),,,,,,,,,基準値    ：,,3,（環境基準）,,"3,000",ng/m3,,分子量：,78.1
,,,,,,,,,,定量下限値：,,0.06,μg/m3,(0.019 ppb,),,換算係数(→ppb）：,,0.308
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.007 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.965,0.450,0.186,0.425,3.116,0.882,0.319,0.737,0.848,1.722,0.883,0.450,3.116,0.186,0.999,0.959,0.057,0.307
区,国設東京新宿,1.179,0.517,0.184,0.486,2.523,0.247,0.388,0.723,0.963,1.571,0.840,0.463,2.523,0.184,0.840,0.777,0.057,0.259
部,目黒区碑文谷,1.068,0.648,0.205,0.297,0.806,0.251,0.438,0.769,1.295,1.777,0.742,0.394,1.777,0.205,0.724,0.547,0.063,0.223
一,大田区東糀谷,4.263,0.556,0.186,0.725,10.142,1.571,0.380,0.728,1.294,2.739,1.061,0.526,10.142,0.186,2.014,3.122,0.057,0.620
般,板橋区氷川町,1.150,0.485,0.252,0.519,1.497,0.219,0.512,0.823,1.258,1.824,0.769,0.441,1.824,0.219,0.812,0.561,0.067,0.250
環,練馬区石神井町,0.858,0.489,0.201,0.330,0.550,0.230,0.463,0.764,1.093,1.591,0.814,0.432,1.591,0.201,0.651,0.490,0.062,0.200
境,足立区西新井,1.766,0.479,0.174,0.431,1.606,0.581,0.489,0.925,1.756,2.307,0.796,0.497,2.307,0.174,0.984,0.710,0.053,0.303
,江戸川区春江町,0.776,0.455,0.164,0.418,0.614,0.411,0.644,0.881,1.383,2.439,0.740,0.712,2.439,0.164,0.803,0.751,0.050,0.247
,区部一般平均,1.628,0.510,0.194,0.454,2.607,0.549,0.454,0.794,1.236,1.996,0.831,0.489,10.142,0.164,0.978,3.122,0.050,0.301
多,小金井市貫井北町,0.622,0.620,0.272,0.638,0.733,0.306,0.458,0.820,0.951,1.287,0.879,0.471,1.287,0.272,0.671,0.396,0.084,0.207
摩,東大和市奈良橋,0.542,1.010,0.275,0.374,0.565,0.287,0.565,0.813,0.968,1.343,0.747,0.683,1.343,0.275,0.681,0.413,0.085,0.210
一般,多摩部一般平均,0.582,0.815,0.273,0.506,0.649,0.296,0.511,0.817,0.959,1.315,0.813,0.577,1.343,0.272,0.676,0.413,0.084,0.208
都一般平均,,1.419,0.571,0.210,0.464,2.215,0.498,0.465,0.798,1.181,1.860,0.827,0.507,10.142,0.164,0.918,3.122,0.050,0.283
,京葉道路亀戸,1.008,0.463,0.197,0.483,0.968,0.549,0.623,0.882,1.259,2.184,0.774,0.883,2.184,0.197,0.856,0.672,0.060,0.264
,環八通り八幡山,0.803,0.794,0.477,0.417,0.750,0.190,0.448,0.985,1.299,1.678,0.795,0.452,1.678,0.190,0.757,0.517,0.058,0.233
沿,２地点沿道平均,0.906,0.629,0.337,0.450,0.859,0.370,0.536,0.934,1.279,1.931,0.785,0.667,2.184,0.190,0.807,0.672,0.058,0.248
道,甲州街道大原,1.166,0.959,0.515,0.484,1.181,0.396,0.601,0.952,1.758,1.909,1.020,0.676,1.909,0.396,0.968,0.588,0.122,0.298
,中山道大和町,1.572,1.010,0.824,0.858,1.836,0.558,0.756,1.119,1.482,2.069,0.936,0.676,2.069,0.558,1.141,0.637,0.172,0.351
,４地点沿道平均,1.138,0.807,0.503,0.560,1.184,0.423,0.607,0.985,1.449,1.960,0.881,0.672,2.184,0.190,0.931,0.672,0.058,0.286
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.476,0.731,0.214,0.532,0.626,0.180,0.441,0.432,0.475,0.608,0.542,0.384,0.731,0.180,0.470,0.225,0.055,0.145
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
29,Methylcyclohexane,,,,,,,,,基準値    ：,,,,,,,,分子量：,98.2
,,,,,,,,,,定量下限値：,,0.13,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.245
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.01 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.748,0.495,0.286,0.305,0.615,0.244,0.508,0.608,0.917,1.685,0.427,0.225,1.685,0.225,0.589,0.412,0.055,0.144
区,国設東京新宿,0.769,0.524,0.451,0.232,0.563,0.119,0.396,0.644,1.266,3.218,0.394,0.237,3.218,0.119,0.734,0.788,0.029,0.180
部,目黒区碑文谷,0.607,0.504,0.304,0.193,0.452,0.142,0.459,0.426,1.450,1.079,0.340,0.153,1.450,0.142,0.509,0.355,0.035,0.125
一,大田区東糀谷,0.519,0.368,0.265,0.191,0.690,0.140,0.335,0.536,1.247,1.663,0.356,0.191,1.663,0.140,0.542,0.407,0.034,0.133
般,板橋区氷川町,1.467,0.613,0.441,0.263,0.667,0.258,0.777,0.758,1.389,2.617,0.555,0.767,2.617,0.258,0.881,0.641,0.063,0.216
環,練馬区石神井町,0.890,0.567,0.296,0.216,0.400,0.263,0.700,0.562,1.491,1.241,0.456,0.294,1.491,0.216,0.615,0.365,0.053,0.150
境,足立区西新井,1.606,0.846,0.201,0.280,0.664,0.417,0.698,1.280,3.764,3.892,0.743,0.490,3.892,0.201,1.240,0.953,0.049,0.304
,江戸川区春江町,1.861,0.741,0.240,10.601,23.794,8.570,2.747,1.584,2.734,3.177,0.725,0.982,23.794,0.240,4.813,5.825,0.059,1.178
,区部一般平均,1.058,0.582,0.311,1.535,3.481,1.269,0.827,0.800,1.782,2.322,0.499,0.417,23.794,0.119,1.240,5.825,0.029,0.304
多,小金井市貫井北町,0.641,0.646,0.394,0.293,0.449,0.191,0.627,1.484,1.151,1.183,0.395,0.408,1.484,0.191,0.655,0.363,0.047,0.160
摩,東大和市奈良橋,0.603,0.855,0.401,0.322,0.238,0.241,0.742,0.323,0.978,1.020,0.261,0.558,1.020,0.238,0.545,0.250,0.058,0.133
一般,多摩部一般平均,0.622,0.750,0.398,0.307,0.343,0.216,0.685,0.904,1.065,1.101,0.328,0.483,1.484,0.191,0.600,0.363,0.047,0.147
都一般平均,,0.971,0.616,0.328,1.290,2.853,1.059,0.799,0.820,1.639,2.078,0.465,0.431,23.794,0.119,1.112,5.825,0.029,0.272
,京葉道路亀戸,0.896,0.340,0.228,0.350,0.390,0.223,0.746,0.742,1.900,1.940,0.446,0.553,1.940,0.223,0.729,0.475,0.055,0.179
,環八通り八幡山,0.650,0.560,0.318,0.226,0.419,0.182,0.534,0.503,1.084,1.074,0.320,0.239,1.084,0.182,0.509,0.265,0.045,0.125
沿,２地点沿道平均,0.773,0.450,0.273,0.288,0.405,0.203,0.640,0.623,1.492,1.507,0.383,0.396,1.940,0.182,0.619,0.475,0.045,0.152
道,甲州街道大原,0.702,1.665,0.554,0.264,0.459,0.226,0.549,0.528,1.790,1.159,0.407,0.381,1.790,0.226,0.724,0.438,0.055,0.177
,中山道大和町,1.622,1.144,0.974,0.339,0.792,0.276,0.965,0.813,1.962,2.628,0.706,0.869,2.628,0.276,1.091,0.643,0.068,0.267
,４地点沿道平均,0.968,0.927,0.519,0.295,0.515,0.227,0.698,0.646,1.684,1.700,0.470,0.510,2.628,0.182,0.763,0.643,0.045,0.187
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.077,0.124,0.066,0.152,0.088,0.049,0.080,0.072,0.161,0.225,0.049,0.139,0.225,0.049,0.107,0.055,0.012,0.026
,,,,,,,,,,,,,,,,,,,
30,"2,3,4-Trimethylpentane",,,,,,,,,基準値    ：,,,,,,,,分子量：,114.2
,,,,,,,,,,定量下限値：,,0.11,μg/m3,(0.024 ppb,),,換算係数(→ppb）：,,0.211
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.009 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,< 0.04,< 0.04,< 0.04,0.055,0.290,0.053,0.044,0.042,< 0.04,0.072,< 0.04,0.047,0.290,< 0.04,0.059,0.061,< 0.009,0.012
区,国設東京新宿,< 0.04,< 0.04,< 0.04,< 0.04,0.133,< 0.04,0.063,< 0.04,< 0.04,0.078,< 0.04,< 0.04,0.133,< 0.04,< 0.04,0.028,< 0.009,< 0.009
部,目黒区碑文谷,< 0.04,< 0.04,< 0.04,< 0.04,0.130,0.056,0.054,< 0.04,0.066,0.107,< 0.04,< 0.04,0.130,< 0.04,0.046,0.027,< 0.009,0.010
一,大田区東糀谷,0.054,< 0.04,0.068,0.101,0.107,0.041,0.060,< 0.04,0.083,0.131,0.042,< 0.04,0.131,< 0.04,0.062,0.027,< 0.009,0.013
般,板橋区氷川町,< 0.04,< 0.04,< 0.04,< 0.04,0.059,< 0.04,0.046,0.042,< 0.04,0.117,< 0.04,< 0.04,0.117,< 0.04,< 0.04,0.025,< 0.009,< 0.009
環,練馬区石神井町,< 0.04,0.045,0.049,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,0.043,0.114,< 0.04,< 0.04,0.114,< 0.04,< 0.04,0.024,< 0.009,< 0.009
境,足立区西新井,0.073,< 0.04,< 0.04,0.107,0.089,< 0.04,< 0.04,0.060,0.068,0.154,< 0.04,< 0.04,0.154,< 0.04,0.056,0.033,< 0.009,0.012
,江戸川区春江町,0.041,0.063,< 0.04,< 0.04,< 0.04,< 0.04,0.055,0.046,0.104,0.245,< 0.04,0.053,0.245,< 0.04,0.059,0.052,< 0.009,0.012
,区部一般平均,< 0.04,< 0.04,< 0.04,0.045,0.106,< 0.04,0.045,< 0.04,0.053,0.127,< 0.04,< 0.04,0.290,< 0.04,0.049,0.061,< 0.009,0.010
多,小金井市貫井北町,0.055,0.047,< 0.04,0.058,< 0.04,< 0.04,< 0.04,0.046,< 0.04,0.078,< 0.04,< 0.04,0.078,< 0.04,< 0.04,0.016,< 0.009,< 0.009
摩,東大和市奈良橋,< 0.04,0.189,< 0.04,< 0.04,< 0.04,0.146,0.061,0.043,0.044,0.133,< 0.04,0.074,0.189,< 0.04,0.066,0.040,< 0.009,0.014
一般,多摩部一般平均,< 0.04,0.118,< 0.04,< 0.04,< 0.04,0.083,0.040,0.045,< 0.04,0.106,< 0.04,0.047,0.189,< 0.04,0.051,0.040,< 0.009,0.011
都一般平均,,< 0.04,0.046,< 0.04,0.044,0.089,0.042,0.044,< 0.04,0.049,0.123,< 0.04,< 0.04,0.290,< 0.04,0.049,0.061,< 0.009,0.010
,京葉道路亀戸,< 0.04,< 0.04,< 0.04,0.076,0.051,0.051,< 0.04,0.047,0.091,0.176,0.041,< 0.04,0.176,< 0.04,0.053,0.037,< 0.009,0.011
,環八通り八幡山,< 0.04,0.042,0.058,< 0.04,0.045,0.048,0.063,0.047,0.066,0.103,< 0.04,< 0.04,0.103,< 0.04,0.046,0.022,< 0.009,0.010
沿,２地点沿道平均,< 0.04,< 0.04,< 0.04,0.048,0.048,0.049,0.042,0.047,0.078,0.140,< 0.04,< 0.04,0.176,< 0.04,0.049,0.037,< 0.009,0.010
道,甲州街道大原,0.071,0.044,0.063,0.054,0.114,0.088,0.070,0.063,0.091,0.139,0.047,0.056,0.139,0.044,0.075,0.029,0.009,0.016
,中山道大和町,< 0.04,0.075,0.094,0.085,0.084,0.122,0.084,0.040,0.077,0.147,0.053,< 0.04,0.147,< 0.04,0.075,0.031,< 0.009,0.016
,４地点沿道平均,< 0.04,0.045,0.059,0.059,0.073,0.077,0.060,0.050,0.081,0.142,0.040,< 0.04,0.176,< 0.04,0.062,0.037,< 0.009,0.013
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.04,0.045,< 0.04,< 0.04,< 0.04,< 0.04,0.079,< 0.04,< 0.04,0.041,< 0.04,< 0.04,0.079,< 0.04,< 0.04,0.017,< 0.009,< 0.009
,,,,,,,,,,,,,,,,,,,
31,2-Methylheptane,,,,,,,,,基準値    ：,,,,,,,,分子量：,114.2
,,,,,,,,,,定量下限値：,,0.10,μg/m3,(0.022 ppb,),,換算係数(→ppb）：,,0.211
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.007 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.132,0.038,0.032,0.049,0.241,0.078,0.051,0.049,0.118,0.190,0.064,< 0.03,0.241,< 0.03,0.088,0.051,< 0.007,0.019
区,国設東京新宿,0.089,0.054,0.045,< 0.03,0.130,0.035,0.056,0.067,0.134,0.216,0.057,0.041,0.216,< 0.03,0.078,0.045,< 0.007,0.016
部,目黒区碑文谷,0.115,0.043,0.038,0.041,0.141,0.039,0.058,0.053,0.181,0.238,0.047,0.042,0.238,0.038,0.086,0.050,0.008,0.018
一,大田区東糀谷,0.107,0.049,0.054,0.104,0.244,0.067,0.074,0.071,0.210,0.409,0.083,0.045,0.409,0.045,0.127,0.086,0.010,0.027
般,板橋区氷川町,0.135,0.053,0.047,0.040,0.112,0.041,0.060,0.073,0.201,0.348,0.061,0.058,0.348,0.040,0.102,0.073,0.008,0.022
環,練馬区石神井町,0.085,0.053,0.033,0.082,0.103,0.083,0.091,0.077,0.182,0.298,0.073,0.035,0.298,0.033,0.099,0.063,< 0.007,0.021
境,足立区西新井,0.167,0.066,< 0.03,0.043,0.167,0.054,0.061,0.097,0.320,0.482,0.074,0.047,0.482,< 0.03,0.133,0.101,< 0.007,0.028
,江戸川区春江町,0.097,0.058,0.033,0.049,0.059,< 0.03,0.052,0.083,0.255,0.447,0.054,0.045,0.447,< 0.03,0.104,0.094,< 0.007,0.022
,区部一般平均,0.116,0.052,0.037,0.053,0.150,0.051,0.063,0.071,0.200,0.329,0.064,0.041,0.482,< 0.03,0.102,0.101,< 0.007,0.022
多,小金井市貫井北町,0.115,0.074,< 0.03,0.060,0.075,0.047,0.064,0.104,0.137,0.240,0.076,0.045,0.240,< 0.03,0.088,0.050,< 0.007,0.018
摩,東大和市奈良橋,0.116,0.311,0.058,0.086,0.057,0.071,0.162,0.107,0.170,0.298,0.061,0.214,0.311,0.057,0.143,0.066,0.012,0.030
一般,多摩部一般平均,0.116,0.193,0.036,0.073,0.066,0.059,0.113,0.106,0.153,0.269,0.069,0.129,0.311,< 0.03,0.115,0.066,< 0.007,0.024
都一般平均,,0.116,0.080,0.037,0.057,0.133,0.053,0.073,0.078,0.191,0.317,0.065,0.059,0.482,< 0.03,0.105,0.101,< 0.007,0.022
,京葉道路亀戸,0.118,0.048,0.032,0.059,0.120,0.055,0.084,0.088,0.244,0.405,0.061,0.075,0.405,0.032,0.116,0.085,< 0.007,0.024
,環八通り八幡山,0.105,0.113,0.076,0.060,0.196,0.049,0.115,0.098,0.203,0.290,0.053,0.056,0.290,0.049,0.118,0.061,0.010,0.025
沿,２地点沿道平均,0.111,0.081,0.054,0.060,0.158,0.052,0.099,0.093,0.224,0.348,0.057,0.065,0.405,0.032,0.117,0.085,< 0.007,0.025
道,甲州街道大原,0.146,0.133,0.082,0.081,0.157,0.083,0.106,0.082,0.291,0.346,0.090,0.106,0.346,0.081,0.142,0.073,0.017,0.030
,中山道大和町,0.190,0.166,0.146,0.104,0.170,0.102,0.135,0.120,0.258,0.422,0.103,0.097,0.422,0.097,0.168,0.089,0.020,0.035
