台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-429,○,25,環改化,自,24,品川区北品川五丁目４３１番２５他６筆,,,,,31,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,6200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-429,○,25,環改化,自,24,品川区北品川五丁目４３１番２５他６筆,,,,,29,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-438,○,25,環改化,自,25,杉並区成田東４丁目６３－１他他筆,,,,,589,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.12,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,3000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-438,○,25,環改化,自,25,杉並区成田東４丁目６３－１他他筆,,,,,16,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-438,○,25,環改化,自,25,杉並区成田東４丁目６３－１他他筆,,,,,16,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-232,,25,環改化,自,26,江東区豊洲六丁目９番２,,,,,4,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,,,,,,,,,,,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-172,,25,環改化,自,27,大田区京浜島三丁目１９番,,,,,121,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.081,適合,適合,適合,4.7,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-430,○,25,環改化,自,28,新宿区西新宿５丁目７００番他１筆,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-430,○,25,環改化,自,28,新宿区西新宿５丁目７００番他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-430,○,25,環改化,自,29,新宿区西新宿５丁目７０１番他１筆,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,1.9,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-398,,25,環改化,自,31,品川区東品川四丁目６１番１他２筆,,,,,31,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-432,○,25,環改化,自,32,江戸川区北小岩一丁目４１５－３他２筆,,,,,8,土壌概況,,,,,,,0.3,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.4,,,,,,適合,適合,440,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-432,○,25,環改化,自,32,江戸川区北小岩一丁目４１５－３他２筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,1.4,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-432,○,25,環改化,自,32,江戸川区北小岩一丁目４１５－３他２筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-465,,25,環改化,自,33,豊島区巣鴨二丁目６０－５他２筆,,,,,82,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,3000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-465,,25,環改化,自,33,豊島区巣鴨二丁目６０－５他２筆,,,,,50,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-422,,25,環改化,自,34,葛飾区新宿３丁目１５５５番３,,,,,61,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,3,0.019,0.27,0.04,適合,適合,適合,4.1,,適合,,,,適合,適合,3400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-422,,25,環改化,自,34,葛飾区新宿３丁目１５５５番３,,,,,27,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.22,0.27,0.081,,,,4.1,,,,,,,適合,6200,適合,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-422,,25,環改化,自,34,葛飾区新宿３丁目１５５５番３,,,,,27,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,,,,適合,,,,,
指-474,,25,環改化,自,35,江東区越中島三丁目３番１他５筆,,,,,371,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,79,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.17,適合,適合,適合,9.6,,適合,,,,適合,適合,530,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,35,江東区越中島三丁目３番１他５筆,,,,,92,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,35,江東区越中島三丁目３番１他５筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,
指-232,,25,環改化,自,37,江東区豊洲六丁目９番１他２筆,,,,,3,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,2.6,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,38,江東区南砂３丁目１１－８５他２１筆,,,,,92,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.013,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,38,江東区南砂３丁目１１－８５他２１筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,38,江東区南砂３丁目１１－８５他２１筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,
指-441,,25,環改化,自,39,荒川区東尾久七丁目２８３３番１他１筆,,,,,16,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.61,適合,,適合,0.0059,適合,適合,適合,適合,適合,0.011,適合,適合,0.046,適合,0.2,0.0068,適合,適合,1.4,適合,適合,適合,適合,適合,適合,適合,370,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,39,荒川区東尾久七丁目２８３３番１他１筆,,,,,11,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.033,,適合,0.011,適合,適合,適合,適合,適合,1.6,適合,適合,0.019,適合,0.084,適合,適合,適合,1.5,適合,適合,適合,適合,適合
指-482,,25,環改化,自,40,葛飾区新宿六丁目３６０１番２,,,,,48,土壌概況,,,,,,,不検出,0.2,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.13,適合,0.014,適合,適合,適合,7.5,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-482,,25,環改化,自,40,葛飾区新宿六丁目３６０１番２,,,,,10,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,0.032,,0.032,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-482,,25,環改化,自,40,葛飾区新宿六丁目３６０１番２,,,,,8,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,適合,,適合,,,,1.8,,,,,
指-451,,25,環改化,自,41,葛飾区新宿六丁目３６０１番１,,,,,97,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,11,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.16,適合,0.14,0.0019,適合,2.5,17,適合,適合,適合,適合,適合,適合,適合,2100,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-451,,25,環改化,自,41,葛飾区新宿六丁目３６０１番１,,,,,25,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,適合,適合,0.96,適合,0.54,0.0042,適合,2.5,22,,,,,,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-451,,25,環改化,自,41,葛飾区新宿六丁目３６０１番１,,,,,23,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,1.1,,,0.043,,0.023,適合,,1.2,1.8,,,,,
指-451,,25,環改化,自,41,葛飾区新宿六丁目３６０１番１,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,適合,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-451,,25,環改化,自,41,葛飾区新宿六丁目３６０１番１,,,,,23,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-441,,25,環改化,自,42,荒川区東尾久七丁目２８３３番１他３筆,,,,,20,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,0.023,適合,適合,適合,適合,0.17,0.0065,適合,適合,1.9,適合,適合,適合,適合,適合,適合,適合,910,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,42,荒川区東尾久七丁目２８３３番１他３筆,,,,,20,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,0.023,適合,適合,0.21,適合,0.17,0.0065,適合,適合,1.9,適合,適合,適合,適合,適合,適合,適合,910,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,42,荒川区東尾久七丁目２８３３番１他３筆,,,,,20,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.06,適合,0.046,0.0041,0.004,適合,1.2,適合,適合,適合,適合,適合
指-172,,25,環改化,自,45,大田区京浜島三丁目１９番,,,,,121,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.081,適合,適合,適合,4.7,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-447,,25,環改化,自,46,千代田区大手町二丁目９－５,,,,,14,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.018,適合,適合,適合,適合,適合,,,,適合,適合,540,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-447,,25,環改化,自,46,千代田区大手町二丁目９－５,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,49,荒川区東尾久七丁目２８３３番１他３筆,,,,,23,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.053,適合,0.12,適合,適合,適合,1.9,適合,適合,適合,適合,適合,適合,適合,950,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,49,荒川区東尾久七丁目２８３３番１他３筆,,,,,21,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.028,適合,適合,1.6,2.4,適合,適合,適合,適合,適合
"指-389
指-390","○
○",25,環改化,自,50,品川区中延５丁目１３０４番５他１筆,,,,,11,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.0008,適合,14,2.4,適合,適合,適合,適合,適合,,,,,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-389
指-390","○
○",25,環改化,自,50,品川区中延５丁目１３０４番５他１筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.0008,,17,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-389
指-390","○
○",25,環改化,自,50,品川区中延５丁目１３０４番５他１筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.0021,,2.3,2.6,,,,,
指-455,○,25,環改化,自,51,北区桐ヶ丘一丁目１０４５番１他３筆,,,,,126,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-455,○,25,環改化,自,51,北区桐ヶ丘一丁目１０４５番１他３筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-269,,25,環改化,自,52,港区芝浦一丁目６１番１他１筆,,,,,9,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-269,,25,環改化,自,52,港区芝浦一丁目６１番１他１筆,,,,,9,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-523,,25,環改化,自,53,葛飾区新宿六丁目２４００－１８,,,,,129,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合, 省略,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,省略,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-523,,25,環改化,自,53,葛飾区新宿六丁目２４００－１８,,,,,20,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-523,,25,環改化,自,53,葛飾区新宿六丁目２４００－１８,,,,,20,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073,,,,,,,,,
指-441,,25,環改化,自,56,荒川区東尾久七丁目１３３０番１他４筆,,,,,92,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.025,適合,,0.014,0.0043,適合,適合,適合,適合,適合,0.068,適合,0.3,0.19,適合,0.3,0.061,適合,適合,3,適合,適合,適合,適合,適合,適合,適合,11000,適合,適合,76,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,56,荒川区東尾久七丁目１３３０番１他４筆,,,,,70,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.075,適合,,適合,適合,適合,適合,適合,適合,適合,0.034,適合,2,0.13,適合,0.13,0.0061,0.004,1.3,5,適合,適合,適合,適合,適合
指-515,○,25,環改化,自,57,品川区西品川一丁目７４３番４他２３筆,,,,,229,土壌概況,,,,,,,8.6,1,不検出,,不検出,不検出,不検出,4.2,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.31,適合,適合,適合,適合,5.9,,適合,,,,適合,適合,5800,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-515,○,25,環改化,自,57,品川区西品川一丁目７４３番４他２３筆,,,,,104,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.029,,,,,適合,0.87,,,,,,,,0.31,,,,,7,,,,,,,,9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-515,○,25,環改化,自,57,品川区西品川一丁目７４３番４他２３筆,,,,,32,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,適合,,,,,適合,7.4,,,,,,,,適合,,,,,適合,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,52,土壌概況,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2.7,適合,0.17,適合,適合,0.047,適合,,,,,,,,,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,4,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.018,適合,,,,,,,,,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,18,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,適合,0.17,適合,適合,0.047,適合,,,,,,,,,適合,,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,15,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,適合,1.2,適合,適合,適合,適合,,,,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.018,適合,,,,,,,,,適合,,1200,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-556,,25,環改化,自,59,江東区豊洲六丁目２１番４他１筆,,,,,15,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,,,,,,,,
指-583,,25,環改化,自,60,江東区新砂三丁目２番１５外１０筆,,,,,31,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,1600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-583,,25,環改化,自,60,江東区新砂三丁目２番１５外１０筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-461,,25,環改化,自,61,大田区城南島三丁目３番,,,,,89,土壌概況,,,,,,,不検出,0.15,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,8.6,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.051,適合,適合,4.5,2.9,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-461,,25,環改化,自,61,大田区城南島三丁目３番,,,,,39,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,0.53,,,,,0.051,,,4.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-461,,25,環改化,自,61,大田区城南島三丁目３番,,,,,36,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,0.013,,,,,0.077,,,,31,,,,,
指-223・224,,25,環改化,自,62,江東区豊洲六丁目２１番１他１筆,,,,,4,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,0.053,,,,,,,,,,,適合,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-223・224,,25,環改化,自,62,江東区豊洲六丁目２１番１他１筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,0.053,,,,,,,,,,,適合,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
