台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-686,,27,環改化,自,25,大田区東糀谷三丁目３０番１他５筆,,,,,11,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,適合,,,適合,,,,1.2,,,,,
指-650,○,27,環改化,自,26,江東区扇橋２丁目２３－２他２３筆,,,,,66,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.047,適合,0.051,0.0024,適合,適合,適合,,,,,,適合,適合,3000,適合,適合,16,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-650,○,27,環改化,自,26,江東区扇橋２丁目２３－２他２３筆,,,,,23,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.012,適合,0.051,0.006,適合,適合,適合,,,,,,適合,適合,3000,適合,適合,16,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-650,○,27,環改化,自,26,江東区扇橋２丁目２３－２他２３筆,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,
指-649,○,27,環改化,自,27,足立区西保木間二丁目１６５７番１,,,,,45,土壌概況,,,,,,,0.4,不検出,不検出,,不検出,不検出,不検出,0.9,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-649,○,27,環改化,自,27,足立区西保木間二丁目１６５７番１,,,,,7,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,適合,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-649,○,27,環改化,自,27,足立区西保木間二丁目１６５７番１,,,,,7,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,0.21,120,,,,,,,,,,,,,,,,,,
指-657,,27,環改化,自,28,江東区夢の島二丁目３番２,,,,,105,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-656,○,27,環改化,自,29,渋谷区幡ヶ谷二丁目４２番７他９筆,,,,,13,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,適合,適合,0.54,適合,0.013,2,15,,,,,,180,,3200,適合,240,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-656,○,27,環改化,自,29,渋谷区幡ヶ谷二丁目４２番７他９筆,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,0.54,,0.013,2,15,,,,,,180,,3200,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-656,○,27,環改化,自,29,渋谷区幡ヶ谷二丁目４２番７他９筆,,,,,10,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,適合,適合,適合,,,,,
指-662,,27,環改化,自,30,江東区新砂二丁目６２５番１他１０筆,,,,,1186,土壌概況,,,,,,,7.4,1,,,,,,3.1,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.78,49,,適合,,,,,適合,,,,470,,32000,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,27,環改化,自,30,江東区新砂二丁目６２５番１他１０筆,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,適合,,,,,適合,0.55,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,27,環改化,自,30,江東区新砂二丁目６２５番１他１０筆,,,,,11,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,0.12,,,,適合,,,,,,,,,,,,,,
"指-660
指-661","○
○",27,環改化,自,31,北区桐ヶ丘一丁目１０４５番１,,,,,76,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.085,適合,適合,適合,適合,適合,,適合,,,,適合,適合,310,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-660
指-661","○
○",27,環改化,自,31,北区桐ヶ丘一丁目１０４５番１,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-660
指-661","○
○",27,環改化,自,31,北区桐ヶ丘一丁目１０４５番１,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-677,○,27,環改化,自,32,千代田区神田錦町二丁目２番１２他７筆,,,,,64,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.1,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-677,○,27,環改化,自,32,千代田区神田錦町二丁目２番１２他７筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-677,○,27,環改化,自,32,千代田区神田錦町二丁目２番１２他７筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-669,○,27,環改化,自,33,品川区上大崎３丁目４０２番５他４筆,,,,,20,土壌概況,,,,,,,,,不検出,,不検出,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,適合,適合,290,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-669,○,27,環改化,自,33,品川区上大崎３丁目４０２番５他４筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,34,港区浜松町二丁目５番３８,,,,,5,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.019,適合,0.011,適合,適合,適合,7.5,,,,,,適合,適合,300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,34,港区浜松町二丁目５番３８,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,0.011,,,,5.6,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,34,港区浜松町二丁目５番３８,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,適合,,,,,
指-687,,27,環改化,自,35,千代田区神田駿河台三丁目１１番２,,,,,28,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.026,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-687,,27,環改化,自,35,千代田区神田駿河台三丁目１１番２,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-687,,27,環改化,自,35,千代田区神田駿河台三丁目１１番２,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
指-680,,27,環改化,自,36,墨田区文花一丁目１番２２他３筆,,,,,87,土壌概況,,,,,,,0.4,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,550,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-680,,27,環改化,自,36,墨田区文花一丁目１番２２,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-680,,27,環改化,自,36,墨田区文花一丁目１番２２,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,適合,,,,,適合,0.047,,,,,,,,,,,,,,,,,,
指-674,○,27,環改化,自,37,渋谷区恵比寿一丁目７６番１２他６筆,,,,,8,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-674,○,27,環改化,自,37,渋谷区恵比寿一丁目７６番１２他５筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-669,○,27,環改化,自,33,新宿区信濃町３５番１,,,,,41,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.0021,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,26,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-669,○,27,環改化,自,33,新宿区信濃町３５番１,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-669,○,27,環改化,自,33,新宿区信濃町３５番１,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,
指-682,○,27,環改化,自,39,文京区向丘一丁目１９０番４,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-682,○,27,環改化,自,39,文京区向丘一丁目１９０番４,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-727,○,27,環改化,自,40,文京区大塚一丁目５８番３３他１筆,,,,,69,土壌概況,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,680,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-727,○,27,環改化,自,40,文京区大塚一丁目５８番３３他１筆,,,,,14,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-685,○,27,環改化,自,41,中央区湊二丁目１－４３他３筆,,,,,4,土壌概況,,,,,,,0.1,不検出,不検出,,,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,,適合,,適合,1.5,,適合,,,,適合,適合,1300,適合,,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-685,○,27,環改化,自,41,中央区湊二丁目１－４３他１筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,1.3,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-685,○,27,環改化,自,41,中央区湊二丁目１－４３他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,適合,,,,,
指-671,,27,環改化,自,43,葛飾区細田３丁目７５４番３他１８筆,,,,,61,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.2,0.025,0.72,0.03,適合,適合,適合,適合,,,,,,適合,適合,2600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-671,,27,環改化,自,43,葛飾区細田３丁目７５４番３他１８筆,,,,,20,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.077,0.72,0.03,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-671,,27,環改化,自,43,葛飾区細田３丁目７５４番３他１８筆,,,,,9,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,,,,,,,,,
"指-332
指-333","○
",27,環改化,自,45,北区堀船２丁目２０－１,,,,,99,土壌概況,,,,,,,0.5,不検出,不検出,,不検出,不検出,不検出,不検出,1.2,不検出,不検出,不検出,,,,,,,,,,,,,0.055,適合,,,,,適合,適合,適合,,,,適合,適合,0.12,適合,0.027,適合,0.093,適合,適合,,適合,,,,適合,適合,18000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-332
指-333","○
",27,環改化,自,45,北区堀船２丁目２０－１,,,,,63,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,適合,,,,,適合,適合,適合,,,,,,0.26,,0.028,,0.035,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-332
指-333","○
",27,環改化,自,45,北区堀船２丁目２０－１,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,適合,,0.018,,0.004,,,,,,,
指-719,○,27,環改化,自,46,足立区西加平二丁目１番１８他１７筆,,,,,69,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.74,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.031,適合,0.028,適合,適合,適合,1,,適合,,,,適合,適合,540,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-719,○,27,環改化,自,46,足立区西加平二丁目１番１８他１７筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,0.015,,,,2.4,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-719,○,27,環改化,自,46,足立区西加平二丁目１番１８他１７筆,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.057,,,,3.6,,,,,
指-710,,27,環改化,自,47,足立区梅田五丁目５６６番他３筆,,,,,19,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,適合,,,,,,,,,,,,,600,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-710,,27,環改化,自,47,足立区梅田五丁目５６６番他３筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-710,,27,環改化,自,47,足立区梅田五丁目５６６番他３筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-694,,27,環改化,自,48,江東区有明三丁目１番４１他３筆,,,,,23,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.029,適合,適合,適合,適合,,適合,,,,適合,適合,適合適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-676,○,27,環改化,自,49,江東区越中島２丁目１５番１他１筆,,,,,53,土壌概況,,,,,,,1.2,0.5,不検出,,不検出,不検出,不検出,0.1,不検出,不検出,不検出,0.16,,,,,,,,,,,,,0.039,適合,,,,,適合,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,24,適合,,適合,,,,適合,適合,7200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-676,○,27,環改化,自,49,江東区越中島２丁目１５番１他１筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,適合,,,,,適合,適合,,,,適合,,,,,,,,24,,,,,,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-676,○,27,環改化,自,49,江東区越中島２丁目１５番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,3.8,,,,,,
指-675,○,27,環改化,自,50,江東区越中島３丁目４番８,,,,,29,土壌概況,,,,,,,1.6,0.8,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,0.045,適合,,,,,適合,適合,,,,,適合,適合,0.011,0.24,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-675,○,27,環改化,自,50,江東区越中島３丁目４番８,,,,,18,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,適合,,,,,適合,適合,,,,,,,0.011,0.24,,,,,,,,,,,,,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-675,○,27,環改化,自,50,江東区越中島３丁目４番８,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,適合,適合,,,,,,,,,,
指-681,,27,環改化,自,51,大田区大森西二丁目６４番１他２筆,,,,,13,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.97,,適合,,,,適合,適合,260,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-681,,27,環改化,自,51,大田区大森西二丁目６４番１他２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-681,,27,環改化,自,51,大田区大森西二丁目６４番１他２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-692,,27,環改化,自,52,新宿区市谷本村町４２番の１,,,,,10,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,適合,適合,320,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-692,,27,環改化,自,52,新宿区市谷本村町４２番の１,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-688,○,27,環改化,自,53,北区中十条一丁目１６番２０,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,160,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-688,○,27,環改化,自,53,北区中十条一丁目１６番２０,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-484,○,27,環改化,自,54,品川区北品川五丁目４２０番１他４筆,,,,,87,土壌概況,,,,,,,1.1,不検出,不検出,,不検出,不検出,0.1,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,,,,,適合,適合,適合,1.8,0.032,適合,適合,適合,9.4,,適合,,,,適合,適合,18000,適合,適合,適合,適合,適合,8800,,,,,,,,,,,,,,,,,,,,,,,,,,
指-484,○,27,環改化,自,54,品川区北品川五丁目４２０番１他４筆,,,,,31,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,,,,0.088,,,,,,,,1.8,0.021,,,,9,,,,,,,,18000,,,,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-484,○,27,環改化,自,54,品川区北品川五丁目４２０番１他４筆,,,,,30,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.013,,,,13,,,,,
指-689,,27,環改化,自,55,江戸川区江戸川四丁目５番１５他１筆,,,,,35,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.011,適合,適合,適合,3.8,,適合,,,,適合,適合,820,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-689,,27,環改化,自,55,江戸川区江戸川四丁目５番１５,,,,,13,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,6.9,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-689,,27,環改化,自,55,江戸川区江戸川四丁目５番１５,,,,,11,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
