台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-760,,28,環改化,自,25,大田区羽田空港一丁目,,,,,11,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,3.2,,,,,
指-761,○,28,環改化,自,26,文京区本郷七丁目１番１外１筆,,,,,43,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.032,適合,0.017,0.0021,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,2600,適合,適合,71,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-761,○,28,環改化,自,26,文京区本郷七丁目１番１外１筆,,,,,3,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,,,,,,
指-759,○,28,環改化,自,27,品川区東大井五丁目６１５番１０外４筆,,,,,51,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.11,適合,適合,適合,適合,適合,,,,,,適合,適合,1000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-755,○,28,環改化,自,29,新宿区霞ヶ丘町１６番１１外３筆,,,,,176,土壌詳細,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,360,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-837,,28,環改化,自,31,江東区有明四丁目２番外９筆,,,,,603,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,,0.074,適合,,,1.6,,,,,,,,適合,,適合,適合,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,28,環改化,自,32,荒川区東尾久七丁目１３３０番１外２筆,,,,,0,土壌概況,,,,,,,省略,省略,省略,,省略,省略,省略,省略,省略,省略,省略,省略,,,,,,,,,,,,,省略,省略,省略,,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,省略,,,,,,,,,,,,,,,,,,,,,,,,,,
指-768,○,28,環改化,自,33,新宿区百人町三丁目４２０番３４号,,,,,82,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,0.011,適合,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,28,環改化,自,34,目黒区中目黒２丁目３１番２外２筆,,,,,59,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.0021,適合,適合,適合,,適合,,,,適合,適合,1000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,28,環改化,自,34,目黒区中目黒２丁目３１番２外２筆,,,,,13,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.0021,適合,適合,適合,,適合,,,,適合,適合,1800,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,28,環改化,自,34,目黒区中目黒２丁目３１番２外２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,
指-762,○,28,環改化,自,36,世田谷区桜三丁目４７０番５,,,,,97,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-780,○,28,環改化,自,37,豊島区高田一丁目１７６番２外２８筆,,,,,128,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.47,0.066,1,0.39,0.0092,11,適合,5.7,,適合,,,,1000,適合,3300,適合,1500,280,1000,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-780,○,28,環改化,自,37,豊島区高田一丁目１７６番２外２８筆,,,,,66,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,1.8,,1.7,,,,,
指-769,○,28,環改化,自,38,世田谷区桜新町二丁目５１３番,,,,,54,土壌概況,,,,,,,不検出,0.2,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,2300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-769,○,28,環改化,自,38,世田谷区桜新町二丁目５１３番,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-769,○,28,環改化,自,38,世田谷区桜新町二丁目５１３番,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-801,,28,環改化,自,40,北区十条台一丁目１８９７番４１外２筆,,,,,169,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,0.3,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,850,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-801,,28,環改化,自,40,北区十条台一丁目１８９７番４１外２筆,,,,,5,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,,,,,,,,,
指-777,○,28,環改化,自,41,新宿区弁天町９８番４外３筆,,,,,5,土壌概況,,,,,,,1,不検出,不検出,,不検出,不検出,不検出,0.9,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,,,,,適合,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,360,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-777,○,28,環改化,自,41,新宿区弁天町９８番４外３筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,適合,,,,,,,,,,,,,,,,,,
指-759,○,28,環改化,自,42,品川区東大井五丁目６１５番１０外１筆,,,,,23,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.3,適合,適合,適合,適合,適合,,,,,,適合,適合,1000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-763,,28,環改化,自,43,江東区青海三丁目地先,,,,,29,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,1.2,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-771,○,28,環改化,自,45,渋谷区神宮前二丁目２番１０外１筆,,,,,86,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,,,,,,,,,,,790,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-778,,28,環改化,自,46,港区虎ノ門一丁目２１１番３外７筆,,,,,19,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,0.084,適合,適合,適合,1.8,,適合,,,,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-778,,28,環改化,自,46,港区虎ノ門一丁目２１１番３外７筆,,,,,9,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,1.1,,,,,
指-787,○,28,環改化,自,47,港区愛宕一丁目２番２３外２筆,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,410,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-790,○,28,環改化,自,48,新宿区西落合２丁目４３０番１０,,,,,63,土壌概況,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,適合,適合,適合,適合,0.013,適合,適合,適合,適合,,適合,,,,適合,適合,1100,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-790,○,28,環改化,自,48,新宿区西落合２丁目４３０番１０,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-790,○,28,環改化,自,48,新宿区西落合２丁目４３０番１０,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,0.013,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-790,○,28,環改化,自,48,新宿区西落合２丁目４３０番１０,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,適合,,,,,,,,,
指-798,,28,環改化,自,49,足立区宮城一丁目４３－２外７筆,,,,,98,土壌概況,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,適合,適合,適合,適合,0.72,適合,0.2,適合,36,適合,適合,適合,適合,適合,適合,適合,13000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-798,,28,環改化,自,49,足立区宮城一丁目４３－２外７筆,,,,,30,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.008,,7.6,,,,,
指-799,○,28,環改化,自,50,足立区島根４丁目２１０番３外６筆,,,,,74,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.19,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,10000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-792,○,28,環改化,自,51,足立区西加平二丁目３番１５外１筆,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.8,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-792,○,28,環改化,自,51,足立区西加平二丁目３番１５外１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-792,○,28,環改化,自,51,足立区西加平二丁目３番１５外１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-791,○,28,環改化,自,52,足立区西加平二丁目５番１３外７筆,,,,,11,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,2,,適合,,,,適合,適合,2300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-663,○,28,環改化,自,53,港区愛宕一丁目８番９外３筆,,,,,5,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,280,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-783,○,28,環改化,自,54,墨田区文花一丁目１番８外１６筆,,,,,189,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-783,○,28,環改化,自,54,墨田区文花一丁目１番８外１６筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-601,,28,環改化,自,55,港区三田一丁目１０１番９,,,,,12,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.8,,,,,,適合,適合,470,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-795
指-796","○
○",28,環改化,自,56,板橋区若木二丁目２０７番４外２筆,,,,,87,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,0.04,適合,2.1,,,,,,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-795
指-796","○
○",28,環改化,自,56,板橋区若木二丁目２０７番４外２筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,適合,,,,,
"指-789
指-852","○
○",28,環改化,自,57,世田谷区上用賀１丁目１番外１３筆,,,,,193,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.013,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,340,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-789
指-852","○
○",28,環改化,自,57,世田谷区上用賀１丁目１番外１３筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-789
指-852","○
○",28,環改化,自,57,世田谷区上用賀１丁目１番外１３筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-747,○,28,環改化,自,58,大田区矢口三丁目１４１番２６外２５筆,,,,,151,土壌概況,,,,,,,,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.17,0.016,適合,適合,適合,1.1,,適合,,,,適合,適合,1700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-747,○,28,環改化,自,58,大田区矢口三丁目１４１番２６外２５筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.022,,,,1.1,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-747,○,28,環改化,自,58,大田区矢口三丁目１４１番２６外２５筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,適合,,,,,
"指-365
指-678","
○",28,環改化,自,59,世田谷区喜多見５丁目２８８８－１外２筆,,,,,2,土壌概況,,,,,,,0.5,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-365
指-678","
○",28,環改化,自,59,世田谷区喜多見５丁目２８８８－１外２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-365
指-678","
○",28,環改化,自,59,世田谷区喜多見５丁目２８８８－１外２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,適合,,,,,
指-820,,28,環改化,自,60,港区港南二丁目１００番２外２筆,,,,,3,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,2.7,,,,,,,,,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-802,,28,環改化,自,61,江東区有明一丁目５－１０外１筆,,,,,77,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.07,適合,0.12,適合,適合,適合,1.9,適合,適合,,,,適合,適合,7000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-802,,28,環改化,自,61,江東区有明一丁目５－１０外１筆,,,,,23,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.06,,,,適合,,,,,
指-29,,28,環改化,自,62,港区白金台四丁目２８２番２外１筆,,,,,32,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.056,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,1600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-823,,28,環改化,自,63,江戸川区臨海町六丁目２番１,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-812,,28,環改化,自,65,渋谷区千駄ヶ谷三丁目１６番４７外６筆,,,,,10,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,560,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-806,○,28,環改化,自,66,港区海岸１丁目２２番１外１筆,,,,,52,土壌概況,,,,,,,不検出,0.2,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,適合,適合,適合,適合,0.02,適合,適合,適合,1,,適合,,,,適合,適合,720,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-806,○,28,環改化,自,66,港区海岸１丁目２２番１外１筆,,,,,5,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,適合,,,,適合,,,,,
指-833,,28,環改化,自,67,足立区梅田四丁目１３３０－７外２筆,,,,,17,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,3.8,,,,,,適合,適合,430,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,28,環改化,自,67,足立区関原一丁目９１０－２外７筆,,,,,13,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,11,適合,適合,適合,適合,適合,適合,7.6,,適合,,,,適合,55,2200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,28,環改化,自,67,足立区梅田四丁目１３３０－７外２筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,28,環改化,自,67,足立区梅田四丁目１３３０－７外２筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,22,,,,,
指-833,,28,環改化,自,67,足立区関原一丁目９１０－２外７筆,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,2.2,,,,,,,100,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-833,,28,環改化,自,67,足立区関原一丁目９１０－２外７筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,適合,,,,,,0.86,,,,,
指-821,,28,環改化,自,68,目黒区中目黒二丁目３１０番１外８筆,,,,,90,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.31,適合,0.018,0.0013,適合,適合,1.9,適合,適合,適合,適合,適合,適合,適合,1800,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-810,,28,環改化,自,69,江東区夢の島二丁目３番２,,,,,15,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.017,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-804,○,28,環改化,自,70,練馬区光が丘五丁目２５番２４,,,,,80,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.028,適合,適合,適合,1.4,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
