台帳番号	全解除	年度	文書記号	種別	番号	所在地	起点（地番）	起点ｘ座標	起点ｙ座標	回転角（度分秒）	調査区画数	調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）	地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）	評価区画	採取区画	深度(m)	標高(TPm)	標高(APm)	TCE_GAS(ppm)	PCE_GAS(ppm)	DCM_GAS(ppm)	VC_GAS(ppm)	CCl4_GAS(ppm)	EDC_GAS(ppm)	"1,1-DCE_GAS(ppm)"	"1,2-DCE_GAS(ppm)"	"1,1,1-TCE_GAS(ppm)"	"1,1,2-TCE_GAS(ppm)"	"1,3-DCP_GAS(ppm)"	Bz_GAS(ppm)	TCE_GAS(WATER）(mg/l)	PCE_GAS(WATER）(mg/l)	DCM_GAS(WATER）(mg/l)	VC_GAS(WATER）(mg/l)	CCl4_GAS(WATER）(mg/l)	EDC_GAS(WATER）(mg/l)	"1,1-DCE_GAS(WATER）(mg/l)"	"1,2-DCE_GAS(WATER）(mg/l)"	"1,1,1-TCE_GAS(WATER）(mg/l)"	"1,1,2-TCE_GAS(WATER）(mg/l)"	"1,3-DCP_GAS(WATER）(mg/l)"	Bz_GAS(WATER）(mg/l)	TCE_Elu(mg/l)	PCE_Elu(mg/l)	DCM_Elu(mg/l)	VC_Elu(mg/l)	CCl4_Elu(mg/l)	EDC_Elu(mg/l)	"1,1-DCE_Elu(mg/l)"	"1,2-DCE_Elu(mg/l)"	"1,1,1-TCE_Elu(mg/l)"	"1,1,2-TCE_Elu(mg/l)"	"1,3-DCP_Elu(mg/l)"	Bz_Elu(mg/l)	Cd_Elu(mg/l)	CN_Elu(mg/l)	Pb_Elu(mg/l)	Cr6+_Elu(mg/l)	As_Elu(mg/l)	Hg_Elu(mg/l)	Se_Elu(mg/l)	B_Elu(mg/l)	F_Elu(mg/l)	有機リン_Elu(mg/l)	PCB_Elu(mg/l)	チウラム_Elu(mg/l)	シマジン_Elu(mg/l)	チオベンカルブ_Elu(mg/l)	Cd_Con(mg/kg)	CN_Con(mg/kg)	Pb_Con(mg/kg)	Cr6+_Con(mg/kg)	As_Con(mg/kg)	Hg_Con(mg/kg)	Se_Con(mg/kg)	B_Con(mg/kg)	F_Con(mg/kg)	TCE_Wat(mg/l)	PCE_Wat(mg/l)	DCM_Wat(mg/l)	VC_Wat(mg/l)	CCl4_Wat(mg/l)	EDC_Wat(mg/l)	"1,1-DCE_Wat(mg/l)"	"1,2-DCE_Wat(mg/l)"	"1,1,1-TCE_Wat(mg/l)"	"1,1,2-TCE_Wat(mg/l)"	"1,3-DCP_Wat(mg/l)"	Bz_Wat(mg/l)	Cd_Wat(mg/l)	CN_Wat(mg/l)	Pb_Wat(mg/l)	Cr6+_Wat(mg/l)	As_Wat(mg/l)	Hg_Wat(mg/l)	Se_Wat(mg/l)	B_Wat(mg/l)	F_Wat(mg/l)	有機リン_Wat(mg/l)	PCB_Wat(mg/l)	チウラム_Wat(mg/l)	シマジン_Wat(mg/l)	チオベンカルブ_Wat(mg/l)
指-972		31	環改化	自	4	中央区築地五丁目１番３外１筆					2	地下水代表地点																																																																																	適合										
指-972		31	環改化	自	4	中央区築地五丁目１番２４外１筆					2	土壌詳細																																														適合													230																																
指-1099		31	環改化	自	5	板橋区新河岸二丁目１４番１外４筆					12	土壌概況																																											適合	適合	適合	適合	適合	0.0074	0.028	適合	1.2						適合	適合	620	適合	適合	190	適合	適合	適合																										
指-1099		31	環改化	自	5	板橋区新河岸二丁目１４番１外４筆					5	土壌詳細																																																0.0054	0.02		2.2								1200			41																													
指-1099		31	環改化	自	5	板橋区新河岸二丁目１４番１外４筆					3	地下水詳細																																																																																			適合	適合		適合					
指-1094		31	環改化	自	6	文京区後楽二丁目５４番９					1	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	0.011	適合	0.011	適合	適合	適合	適合								580																																
指-1094		31	環改化	自	6	文京区後楽二丁目５４番９					1	土壌詳細																																													0.012		0.015												190																																
指-1094		31	環改化	自	6	文京区後楽二丁目５４番９					1	地下水詳細																																																																																適合		適合									
指-1108	○	31	環改化	自	7	新宿区西新宿五丁目６０２番１外１８７筆					27	土壌概況							不検出	不検出		不検出			不検出	不検出				不検出																										適合	適合	適合	適合	適合	適合	適合	適合							適合	850	適合	適合	適合	適合	適合	適合																										
指-1108	○	31	環改化	自	7	新宿区西新宿五丁目６０２番１外１８７筆					4	土壌詳細																																																											850																																
指-831		31	環改化	自	8	港区西新橋三丁目１０３番外６筆					7	土壌概況									不検出			不検出						不検出																									適合	適合	適合	0.058	適合	適合	適合	適合	適合						適合	適合	適合	適合	適合	適合	適合	適合	適合																										
指-972		31	環改化	自	9	中央区築地五丁目１番３外２筆					49	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	0.1	適合	0.052	0.0007	適合	適合	4.6	適合	適合	適合	適合	適合	適合	適合	440	適合	適合	適合	適合	適合	適合																										
指-972		31	環改化	自	9	中央区築地五丁目１番３外２筆					15	地下水代表地点																																																																																適合		適合	適合			適合					
指-972		31	環改化	自	9	中央区築地五丁目１番３外２筆					21	土壌詳細																																													0.038		0.083	0.0007			2.3								1000																																
指-972		31	環改化	自	9	中央区築地五丁目１番３外２筆					6	地下水詳細																																																																																		適合				適合					
指-1109	○	31	環改化	自	11	墨田区堤通一丁目３８番２外７筆					41	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	0.17																								適合	適合	適合	適合	適合	0.018	適合	適合	適合	0.81		適合				適合	適合	430	適合	適合	適合	適合	適合	適合																										
指-1109	○	31	環改化	自	11	墨田区堤通一丁目３８番２外７筆					1	地下水代表地点																																																																													適合					適合				適合					
指-1109	○	31	環改化	自	11	墨田区堤通一丁目３８番２外７筆					3	土壌詳細																																										適合					0.018				0.84								440																																
指-1068		31	環改化	自	12	墨田区墨田二丁目４２４番１２					3	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	適合	適合	0.013	適合	適合	適合	0.9	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合																										
指-1068		31	環改化	自	12	墨田区墨田二丁目４２４番１２					1	土壌詳細																																															0.013				0.9																																								
指-1068		31	環改化	自	12	墨田区墨田二丁目４２４番１２					1	地下水詳細																																																																																		0.017				2					
指-1116		31	環改化	自	13	江東区南砂三丁目１１番１９外２５筆					60	土壌概況																		不検出																									適合	適合	適合	適合	0.09	適合	適合	適合	0.94		適合				適合	適合	480	適合	適合	適合	適合	適合	適合																										
指-1116		31	環改化	自	13	江東区南砂三丁目１１番１９外２５筆					3	地下水代表地点																																																																																		0.035				1.1					
指-1116		31	環改化	自	13	江東区南砂三丁目１１番１９外２５筆					3	土壌詳細																																															0.049				2								520																																
指-1116		31	環改化	自	13	江東区南砂三丁目１１番１９外２５筆					3	地下水詳細																																																																																		0.035				1.1					
指-1075		31	環改化	自	16	港区浜松町二丁目５番１４外１１筆					10	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	0.014	適合	適合	適合	適合	適合	適合						適合	適合	220	適合	適合	適合	適合	適合	適合																										
指-1075		31	環改化	自	16	港区浜松町二丁目５番１４外１１筆					1	地下水代表地点																																																																																適合											
指-1075		31	環改化	自	16	港区浜松町二丁目５番１４外１１筆					10	土壌詳細																																													0.014														220																																
指-1068		31	環改化	自	17	墨田区墨田二丁目４２４番１３外１筆					2	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	0.024	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	適合	500	適合	適合	適合	適合	適合	適合																										
指-1068		31	環改化	自	17	墨田区墨田二丁目４２４番１３外１筆					1	地下水代表地点																																																																																適合											
指-1068		31	環改化	自	17	墨田区墨田二丁目４２４番１３外１筆					2	土壌詳細																																													0.024														500																																
指-1068		31	環改化	自	17	墨田区墨田二丁目４２４番１３外１筆					1	地下水詳細																																																																																適合											
指-972		31	環改化	自	18	中央区築地五丁目１番３外２筆					42	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	適合	適合	0.032	適合	適合	1.2	0.96	適合	適合	適合	適合	適合	適合	適合	570	適合	適合	適合	適合	適合	適合																										
指-1022		31	環改化	自	19	墨田区横綱二丁目２番外１筆					4	土壌概況																																											適合	適合	適合	適合	適合	適合	適合	適合	適合						適合	適合	180	適合	適合	適合	適合	適合	適合																										
指-1162		31	環改化	自	20	世田谷区下馬二丁目２５９番１６９外１筆					336	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合		適合	適合	適合	適合	適合		適合						適合		530	適合	適合	適合	適合		適合																										
指-1075		31	環改化	自	23	港区浜松町二丁目５番３４					1	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	適合	適合	0.012	適合	適合	適合	適合						適合	適合	適合	適合	適合	適合	適合	適合	適合																										
指-1075		31	環改化	自	23	港区浜松町二丁目５番３４					1	地下水代表地点																																																																																		適合									
指-1075		31	環改化	自	23	港区浜松町二丁目５番３４					1	土壌詳細																																															0.012																																												
指-1145		31	環改化	自	25	目黒区原町一丁目１２３０番１５					1	土壌概況							不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出	不検出																									適合	適合	適合	適合	適合	適合	適合	適合	適合		適合				適合	適合	170	適合	適合	適合	適合	適合	適合																										
指-1145		31	環改化	自	25	目黒区原町一丁目１２３０番１５					1	土壌詳細																																																											170																																
指-1165		31	環改化	自	27	文京区千駄木１丁目５８－３外２筆					53	土壌概況									不検出		不検出							不検出					適合																				適合	適合	0.027	適合	0.03	0.0006	適合	適合		適合					適合	適合	適合	適合	適合	適合	適合	適合																											
指-1165		31	環改化	自	27	文京区千駄木１丁目５８－３外２筆					3	地下水代表地点																																																																																適合		適合	適合								
指-1165		31	環改化	自	27	文京区千駄木１丁目５８－３外２筆					5	土壌詳細																																													0.025		0.03	0.0006																																											
指-560		31	環改化	自	29	足立区西伊興一丁目４４番４外９筆					10	土壌概況																																																			1.8														適合																										
指-560		31	環改化	自	29	足立区西伊興一丁目４４番４外９筆					3	土壌詳細																																																			1																																								
指-560		31	環改化	自	29	足立区西伊興一丁目４４番４外９筆					3	地下水詳細																																																																																						適合					
