,,中央区晴海,0.12,0.13,0.07,<0.04,<0.04,0.05,0.09,0.22,0.08,0.16,0.10,0.10,0.22,<0.04,0.10,
,区,国設東京新宿,0.10,0.17,0.10,0.07,0.07,0.04,0.08,0.25,0.10,0.13,0.12,0.09,0.25,0.04,0.11,
,部,目黒区碑文谷,0.08,0.18,0.08,0.06,0.06,0.05,0.08,0.26,0.08,0.10,0.09,0.08,0.26,0.05,0.10,
,一,大田区東糀谷,0.11,0.20,0.07,<0.04,0.07,<0.04,0.10,0.23,0.09,0.31,0.10,0.10,0.31,<0.04,0.12,
,般,板橋区氷川町,0.07,0.12,0.07,0.05,0.07,0.05,0.10,0.25,0.10,0.11,0.09,0.10,0.25,0.05,0.10,
,環,練馬区石神井町,0.11,0.12,0.07,0.05,0.07,<0.04,0.08,0.28,0.10,0.13,0.11,0.08,0.28,<0.04,0.10,
,境,足立区西新井,0.09,0.14,0.07,0.05,0.07,<0.04,0.10,0.26,0.11,0.10,0.11,0.07,0.26,<0.04,0.10,
,,江戸川区春江町,0.10,0.15,0.08,0.07,0.07,<0.04,0.08,0.24,0.09,0.13,0.09,0.08,0.24,<0.04,0.10,
,,区部一般平均,0.10,0.15,0.08,0.05,0.06,<0.04,0.09,0.25,0.09,0.15,0.10,0.09,0.31,<0.04,0.10,
,多,八王子市片倉町,0.06,0.07,0.06,<0.04,<0.04,<0.04,0.05,0.14,0.06,0.06,0.07,0.05,0.14,<0.04,0.06,
,摩,八王子市大楽寺町,0.07,0.06,0.06,<0.04,0.04,<0.04,0.06,0.14,0.07,0.05,0.08,0.04,0.14,<0.04,0.06,
,一,小金井市貫井北町,0.08,0.13,0.08,0.05,<0.04,<0.04,0.10,0.23,0.08,0.11,0.09,0.09,0.23,<0.04,0.09,
,般,東大和市奈良橋,0.10,0.12,0.10,0.07,0.07,0.05,0.10,0.22,0.10,0.09,0.10,0.09,0.22,0.05,0.10,
,,多摩部一般平均,0.08,0.10,0.08,<0.04,<0.04,<0.04,0.08,0.18,0.08,0.08,0.09,0.07,0.23,<0.04,0.08,
,都一般平均,,0.09,0.13,0.08,0.05,0.05,<0.04,0.09,0.23,0.09,0.12,0.10,0.08,0.31,<0.04,0.09,
,沿,京葉道路亀戸,0.10,0.10,0.08,0.05,0.05,0.05,0.08,0.29,0.08,0.11,0.12,0.08,0.29,0.05,0.10,
,道,環八通り八幡山,0.09,0.18,0.07,<0.04,0.06,<0.04,0.08,0.24,0.09,0.12,0.10,0.08,0.24,<0.04,0.10,
,,沿道平均,0.10,0.14,0.08,<0.04,0.06,<0.04,0.08,0.27,0.09,0.12,0.11,0.08,0.29,<0.04,0.10,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.10,0.10,0.07,0.05,<0.04,<0.04,0.08,0.16,0.13,0.09,0.10,0.06,0.16,<0.04,0.08,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,"1,3-ブタジエン",,,,,,,,,,　　基準値等　：,,2.5,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.08,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.45,0.08,0.04,0.14,0.74,0.70,0.05,0.10,0.13,0.25,0.09,0.06,0.74,0.04,0.24,
,区,国設東京新宿,0.31,0.08,0.05,0.10,0.20,0.07,0.09,0.09,0.20,0.30,0.10,0.04,0.31,0.04,0.14,
,部,目黒区碑文谷,0.35,0.09,0.05,0.10,0.15,0.06,0.08,0.10,0.31,0.35,0.06,0.04,0.35,0.04,0.15,
,一,大田区東糀谷,1.7 ,0.09,0.06,0.17,1.2 ,0.12,0.12,0.09,0.29,0.43,0.13,0.18,1.7 ,0.06,0.38,
,般,板橋区氷川町,0.26,0.09,0.07,0.13,0.13,0.09,0.10,0.13,0.27,0.38,0.08,0.04,0.38,0.04,0.15,
,環,練馬区石神井町,0.24,0.08,0.03,0.08,0.07,0.05,0.07,0.09,0.27,0.29,0.08,0.04,0.29,0.03,0.12,
,境,足立区西新井,0.31,0.11,0.05,0.12,0.22,0.26,0.09,0.15,0.46,0.51,0.11,<0.03,0.51,<0.03,0.20,
,,江戸川区春江町,0.12,0.08,0.04,0.10,0.06,0.09,0.21,0.13,0.32,0.56,0.07,0.21,0.56,0.04,0.17,
,,区部一般平均,0.47,0.09,0.05,0.12,0.35,0.18,0.10,0.11,0.28,0.38,0.09,0.08,1.7 ,<0.03,0.19,
,多,八王子市片倉町,0.06,0.07,0.03,0.04,0.04,0.04,0.05,0.07,0.10,0.19,0.09,0.04,0.19,0.03,0.07,
,摩,八王子市大楽寺町,0.05,0.06,0.04,0.04,<0.03,0.04,0.06,0.06,0.10,0.16,0.09,0.05,0.16,<0.03,0.06,
,一,小金井市貫井北町,0.09,0.06,0.04,0.09,0.06,0.05,0.07,0.11,0.16,0.20,0.09,0.06,0.20,0.04,0.09,
,般,東大和市奈良橋,0.11,0.16,0.07,0.09,0.06,0.08,0.10,0.10,0.18,0.22,0.05,0.10,0.22,0.05,0.11,
,,多摩部一般平均,0.08,0.09,0.05,0.07,0.04,0.05,0.07,0.09,0.14,0.19,0.08,0.06,0.22,<0.03,0.08,
,都一般平均,,0.34,0.09,0.05,0.10,0.25,0.14,0.09,0.10,0.23,0.32,0.09,0.07,1.7 ,<0.03,0.16,
,沿,京葉道路亀戸,0.18,0.11,0.04,0.10,0.21,0.52,0.14,0.11,0.29,0.43,0.08,0.19,0.52,0.04,0.20,
,道,環八通り八幡山,0.26,0.19,0.16,0.14,0.12,0.07,0.12,<0.03,0.39,0.33,0.12,0.05,0.39,<0.03,0.16,
,,沿道平均,0.22,0.15,0.10,0.12,0.17,0.30,0.13,0.06,0.34,0.38,0.10,0.12,0.52,<0.03,0.18,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.04,0.10,0.04,0.06,0.05,0.04,0.08,0.04,0.06,0.04,<0.03,<0.03,0.10,<0.03,0.05,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,酸化エチレン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.010,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.003,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.20,0.065,0.045,0.080,0.91,0.064,0.071,0.068,0.059,0.079,0.046,0.041,0.91,0.041,0.14,
,区,国設東京新宿,0.14,0.085,0.042,0.035,0.34,0.040,0.072,0.066,0.049,0.082,0.050,0.043,0.34,0.035,0.087,
,部,目黒区碑文谷,0.10,0.075,0.042,0.038,0.13,0.031,0.073,0.071,0.068,0.075,0.043,0.039,0.13,0.031,0.065,
,一,大田区東糀谷,0.17,0.092,0.052,0.041,0.36,0.042,0.071,0.077,0.088,0.11,0.062,0.047,0.36,0.041,0.10,
,般,板橋区氷川町,0.17,0.086,0.038,0.034,0.29,0.043,0.081,0.070,0.073,0.11,0.053,0.052,0.29,0.034,0.092,
,環,練馬区石神井町,0.10,0.070,0.038,0.033,0.11,0.038,0.075,0.069,0.066,0.064,0.045,0.048,0.11,0.033,0.063,
,境,足立区西新井,0.20,0.086,0.037,0.047,0.45,0.054,0.079,0.081,0.073,0.13,0.046,0.057,0.45,0.037,0.11,
,,江戸川区春江町,0.094,0.14,0.041,0.033,0.13,0.028,0.076,0.077,0.096,0.11,0.047,0.088,0.14,0.028,0.080,
,,区部一般平均,0.15,0.087,0.042,0.043,0.34,0.043,0.075,0.072,0.072,0.095,0.049,0.052,0.91,0.028,0.093,
,多,八王子市片倉町,0.046,0.051,0.031,0.032,0.054,0.029,0.048,0.051,0.044,0.062,0.036,0.043,0.062,0.029,0.044,
,摩,八王子市大楽寺町,0.037,0.064,0.031,0.038,0.067,0.028,0.057,0.045,0.057,0.045,0.043,0.032,0.067,0.028,0.045,
,一,小金井市貫井北町,0.077,0.085,0.039,0.034,0.10,0.043,0.080,0.068,0.042,0.060,0.050,0.044,0.10,0.034,0.060,
,般,東大和市奈良橋,0.077,0.090,0.037,0.033,0.10,0.064,0.071,0.044,0.061,0.053,0.043,0.052,0.10,0.033,0.060,
,,多摩部一般平均,0.059,0.073,0.035,0.034,0.080,0.041,0.064,0.052,0.051,0.055,0.043,0.043,0.10,0.028,0.052,
,都一般平均,,0.12,0.082,0.039,0.040,0.25,0.042,0.071,0.066,0.065,0.082,0.047,0.049,0.91,0.028,0.079,
,沿,京葉道路亀戸,0.12,0.098,0.044,0.047,0.23,0.034,0.086,0.085,0.077,0.11,0.048,0.067,0.23,0.034,0.087,
,道,環八通り八幡山,0.084,0.094,0.046,0.036,0.13,0.037,0.074,0.067,0.059,0.073,0.044,0.044,0.13,0.036,0.066,
,,沿道平均,0.10,0.096,0.045,0.042,0.18,0.036,0.080,0.076,0.068,0.092,0.046,0.056,0.23,0.034,0.076,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.068,0.089,0.027,0.027,0.19,0.033,0.052,0.041,0.023,0.029,0.036,0.041,0.19,0.023,0.055,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,塩化メチル,,,,,,,,,,　　基準値等　：,,　　94（指針値）,,,,,
,,,,,,,,,,,　　定量下限値：,,0.08,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,1.4 ,2.1 ,1.2 ,1.2 ,2.2 ,1.1 ,1.2 ,1.5 ,1.2 ,1.6 ,1.3 ,1.2 ,2.2 ,1.1 ,1.4 ,
,区,国設東京新宿,1.4 ,2.0 ,1.2 ,1.2 ,1.6 ,1.1 ,1.2 ,1.6 ,1.2 ,1.6 ,1.3 ,1.2 ,2.0 ,1.1 ,1.4 ,
,部,目黒区碑文谷,1.4 ,2.1 ,1.2 ,1.2 ,1.6 ,1.0 ,1.3 ,1.6 ,1.2 ,1.5 ,1.3 ,1.2 ,2.1 ,1.0 ,1.4 ,
,一,大田区東糀谷,1.4 ,2.0 ,1.2 ,1.2 ,1.6 ,1.1 ,1.2 ,1.5 ,1.2 ,1.3 ,1.4 ,1.2 ,2.0 ,1.1 ,1.4 ,
,般,板橋区氷川町,1.4 ,2.2 ,1.2 ,1.1 ,1.7 ,1.0 ,1.3 ,1.7 ,1.2 ,1.5 ,1.3 ,1.3 ,2.2 ,1.0 ,1.4 ,
,環,練馬区石神井町,1.5 ,2.2 ,1.2 ,1.2 ,2.4 ,1.1 ,1.3 ,1.6 ,1.2 ,1.4 ,1.3 ,1.3 ,2.4 ,1.1 ,1.5 ,
,境,足立区西新井,1.4 ,2.2 ,1.2 ,1.2 ,1.9 ,1.1 ,1.3 ,1.7 ,1.3 ,1.5 ,1.3 ,1.3 ,2.2 ,1.1 ,1.5 ,
,,江戸川区春江町,1.4 ,2.0 ,1.2 ,1.2 ,1.4 ,1.0 ,1.3 ,1.5 ,1.3 ,1.5 ,1.3 ,1.2 ,2.0 ,1.0 ,1.4 ,
,,区部一般平均,1.4 ,2.1 ,1.2 ,1.2 ,1.8 ,1.1 ,1.3 ,1.6 ,1.2 ,1.5 ,1.3 ,1.2 ,2.4 ,1.0 ,1.4 ,
,多,八王子市片倉町,1.4 ,1.3 ,1.3 ,1.4 ,1.5 ,1.2 ,1.6 ,1.5 ,1.4 ,1.6 ,1.4 ,1.3 ,1.6 ,1.2 ,1.4 ,
,摩,八王子市大楽寺町,1.4 ,1.4 ,1.2 ,1.4 ,1.2 ,1.2 ,1.6 ,1.4 ,1.3 ,1.4 ,1.5 ,1.4 ,1.6 ,1.2 ,1.4 ,
,一,小金井市貫井北町,1.5 ,1.9 ,1.2 ,1.2 ,1.6 ,1.1 ,1.2 ,1.4 ,1.2 ,1.3 ,1.3 ,1.2 ,1.9 ,1.1 ,1.3 ,
,般,東大和市奈良橋,1.5 ,1.9 ,1.4 ,1.2 ,2.0 ,1.1 ,1.2 ,1.5 ,1.2 ,1.3 ,1.3 ,1.2 ,2.0 ,1.1 ,1.4 ,
,,多摩部一般平均,1.5 ,1.6 ,1.3 ,1.3 ,1.6 ,1.2 ,1.4 ,1.5 ,1.3 ,1.4 ,1.4 ,1.3 ,2.0 ,1.1 ,1.4 ,
,都一般平均,,1.4 ,1.9 ,1.2 ,1.2 ,1.7 ,1.1 ,1.3 ,1.5 ,1.2 ,1.5 ,1.3 ,1.3 ,2.4 ,1.0 ,1.4 ,
,沿,京葉道路亀戸,1.4 ,2.2 ,1.2 ,1.1 ,1.8 ,1.2 ,1.2 ,1.6 ,1.3 ,1.6 ,1.3 ,1.2 ,2.2 ,1.1 ,1.4 ,
,道,環八通り八幡山,1.5 ,2.0 ,1.2 ,1.1 ,1.8 ,1.1 ,1.3 ,1.6 ,1.2 ,1.4 ,1.3 ,1.2 ,2.0 ,1.1 ,1.4 ,
,,沿道平均,1.5 ,2.1 ,1.2 ,1.1 ,1.8 ,1.2 ,1.3 ,1.6 ,1.3 ,1.5 ,1.3 ,1.2 ,2.2 ,1.1 ,1.4 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.3 ,1.7 ,1.2 ,0.98,1.4 ,0.96,1.1 ,1.2 ,1.1 ,1.2 ,1.2 ,1.1 ,1.7 ,0.96,1.2 ,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,トルエン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.06,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,5.9 ,4.6 ,2.0 ,2.2 ,4.6 ,1.8 ,4.2 ,7.2 ,7.8 ,11  ,3.1 ,2.3 ,11  ,1.8 ,4.7 ,
,区,国設東京新宿,6.5 ,4.8 ,2.5 ,1.8 ,6.1 ,1.8 ,4.3 ,5.0 ,11  ,15  ,3.4 ,2.6 ,15  ,1.8 ,5.4 ,
,部,目黒区碑文谷,7.4 ,4.6 ,2.3 ,1.9 ,6.2 ,1.6 ,5.1 ,5.7 ,13  ,10  ,2.6 ,1.9 ,13  ,1.6 ,5.2 ,
,一,大田区東糀谷,6.5 ,5.3 ,3.8 ,4.1 ,7.1 ,2.4 ,5.3 ,7.8 ,15  ,18  ,4.0 ,3.3 ,18  ,2.4 ,6.9 ,
,般,板橋区氷川町,9.6 ,7.7 ,3.5 ,2.5 ,7.3 ,2.0 ,7.9 ,7.6 ,14  ,18  ,4.7 ,3.7 ,18  ,2.0 ,7.4 ,
,環,練馬区石神井町,8.2 ,4.9 ,2.7 ,2.7 ,4.6 ,2.5 ,7.6 ,6.3 ,9.4 ,10  ,3.4 ,3.1 ,10  ,2.5 ,5.5 ,
,境,足立区西新井,13  ,8.6 ,2.6 ,2.5 ,5.1 ,4.1 ,10  ,14  ,37  ,39  ,5.3 ,7.2 ,39  ,2.5 ,12  ,
,,江戸川区春江町,6.0 ,5.6 ,1.4 ,1.8 ,3.7 ,1.0 ,4.8 ,7.2 ,17  ,22  ,3.1 ,3.5 ,22  ,1.0 ,6.4 ,
,,区部一般平均,7.9 ,5.8 ,2.6 ,2.4 ,5.6 ,2.2 ,6.2 ,7.6 ,16  ,18  ,3.7 ,3.5 ,39  ,1.0 ,6.7 ,
,多,八王子市片倉町,3.8 ,3.2 ,2.4 ,2.3 ,3.5 ,15  ,3.4 ,4.0 ,6.4 ,7.8 ,2.9 ,2.7 ,15  ,2.3 ,4.8 ,
,摩,八王子市大楽寺町,3.5 ,2.7 ,2.2 ,2.8 ,1.3 ,16  ,3.5 ,3.2 ,5.6 ,6.4 ,3.6 ,2.8 ,16  ,1.3 ,4.5 ,
,一,小金井市貫井北町,5.8 ,4.3 ,2.4 ,5.0 ,5.3 ,2.6 ,4.9 ,6.3 ,8.6 ,8.0 ,3.7 ,3.9 ,8.6 ,2.4 ,5.1 ,
,般,東大和市奈良橋,8.4 ,8.6 ,2.9 ,99  ,3.8 ,3.8 ,6.9 ,7.9 ,8.4 ,9.3 ,3.5 ,5.9 ,99  ,2.9 ,14  ,
,,多摩部一般平均,5.4 ,4.7 ,2.5 ,27  ,3.5 ,9.4 ,4.7 ,5.4 ,7.3 ,7.9 ,3.4 ,3.8 ,99  ,1.3 ,7.1 ,
,都一般平均,,7.1 ,5.4 ,2.6 ,11  ,4.9 ,4.6 ,5.7 ,6.9 ,13  ,15  ,3.6 ,3.6 ,99  ,1.0 ,6.8 ,
,沿,京葉道路亀戸,7.1 ,7.1 ,2.0 ,2.2 ,3.8 ,1.8 ,5.0 ,9.7 ,14  ,19  ,3.8 ,8.2 ,19  ,1.8 ,7.0 ,
,道,環八通り八幡山,6.7 ,5.3 ,3.2 ,2.7 ,6.3 ,2.2 ,5.6 ,6.5 ,10  ,9.8 ,2.6 ,2.8 ,10  ,2.2 ,5.3 ,
,,沿道平均,6.9 ,6.2 ,2.6 ,2.5 ,5.1 ,2.0 ,5.3 ,8.1 ,12  ,14  ,3.2 ,5.5 ,19  ,1.8 ,6.1 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.3 ,1.5 ,0.89,42  ,1.7 ,0.88,2.6 ,1.5 ,2.3 ,1.9 ,0.57,1.8 ,42  ,0.57,4.9 ,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,キシレン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.09,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.04,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,2.3 ,0.90,0.55,0.65,2.4 ,0.89,1.3 ,2.3 ,2.0 ,3.1 ,0.87,0.70,3.1 ,0.55,1.5 ,
,区,国設東京新宿,2.0 ,0.98,0.61,0.69,1.9 ,0.84,1.3 ,1.1 ,2.6 ,3.5 ,1.0 ,0.80,3.5 ,0.61,1.4 ,
,部,目黒区碑文谷,2.1 ,1.1 ,0.76,0.72,1.9 ,0.77,1.4 ,3.0 ,3.8 ,3.6 ,0.89,0.59,3.8 ,0.59,1.7 ,
,一,大田区東糀谷,3.0 ,1.2 ,1.2 ,1.4 ,3.7 ,1.6 ,1.3 ,2.6 ,4.2 ,5.5 ,1.1 ,0.89,5.5 ,0.89,2.3 ,
,般,板橋区氷川町,2.4 ,1.0 ,0.85,0.76,1.8 ,0.80,1.7 ,1.9 ,3.1 ,4.7 ,0.91,0.83,4.7 ,0.76,1.7 ,
,環,練馬区石神井町,1.7 ,0.94,0.63,0.70,1.2 ,0.75,1.3 ,1.7 ,2.7 ,3.5 ,1.1 ,0.82,3.5 ,0.63,1.4 ,
,境,足立区西新井,2.7 ,1.2 ,0.72,0.73,1.7 ,1.2 ,1.6 ,2.3 ,6.3 ,7.6 ,1.0 ,1.1 ,7.6 ,0.72,2.3 ,
,,江戸川区春江町,1.7 ,0.99,0.39,0.53,1.0 ,0.48,1.1 ,1.9 ,3.7 ,9.0 ,0.70,0.69,9.0 ,0.39,1.8 ,
,,区部一般平均,2.2 ,1.0 ,0.71,0.77,1.9 ,0.92,1.4 ,2.1 ,3.6 ,5.1 ,0.94,0.80,9.0 ,0.39,1.8 ,
,多,八王子市片倉町,1.4 ,0.94,0.51,0.65,0.98,0.66,0.91,1.1 ,1.4 ,2.2 ,0.94,0.73,2.2 ,0.51,1.0 ,
,摩,八王子市大楽寺町,1.3 ,0.72,0.57,0.71,0.36,0.64,0.88,0.92,1.4 ,1.9 ,1.3 ,0.69,1.9 ,0.36,0.95,
,一,小金井市貫井北町,1.9 ,1.1 ,0.64,0.85,1.1 ,0.77,1.1 ,1.8 ,2.3 ,2.6 ,0.88,0.71,2.6 ,0.64,1.3 ,
,般,東大和市奈良橋,1.9 ,2.3 ,0.86,1.3 ,0.84,1.1 ,1.9 ,2.9 ,3.8 ,3.9 ,0.69,1.7 ,3.9 ,0.69,1.9 ,
,,多摩部一般平均,1.6 ,1.3 ,0.65,0.89,0.82,0.80,1.2 ,1.7 ,2.2 ,2.6 ,0.96,0.95,3.9 ,0.36,1.3 ,
,都一般平均,,2.0 ,1.1 ,0.69,0.81,1.6 ,0.88,1.3 ,1.9 ,3.1 ,4.3 ,0.95,0.85,9.0 ,0.36,1.6 ,
,沿,京葉道路亀戸,2.2 ,1.1 ,0.63,0.75,1.5 ,0.89,1.6 ,2.8 ,3.5 ,4.9 ,0.99,1.3 ,4.9 ,0.63,1.8 ,
,道,環八通り八幡山,3.0 ,1.5 ,1.1 ,0.98,4.2 ,0.72,1.3 ,2.0 ,3.7 ,4.0 ,0.74,0.70,4.2 ,0.70,2.0 ,
,,沿道平均,2.6 ,1.3 ,0.89,0.87,2.9 ,0.81,1.5 ,2.4 ,3.6 ,4.5 ,0.87,1.0 ,4.9 ,0.63,1.9 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.25,0.35,0.22,0.28,0.26,0.28,0.99,0.67,0.60,0.51,0.17,0.46,0.99,0.17,0.42,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,"m,p-キシレン",,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.04,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,1.6 ,0.66,0.40,0.46,1.7 ,0.61,0.93,1.7 ,1.5 ,2.3 ,0.64,0.51,2.3 ,0.40,1.1 ,
,区,国設東京新宿,1.4 ,0.71,0.45,0.51,1.4 ,0.63,0.99,0.85,1.9 ,2.6 ,0.76,0.59,2.6 ,0.45,1.1 ,
,部,目黒区碑文谷,1.5 ,0.83,0.55,0.53,1.4 ,0.58,1.0 ,2.3 ,2.6 ,2.7 ,0.51,0.43,2.7 ,0.43,1.2 ,
,一,大田区東糀谷,2.2 ,0.87,0.88,1.0 ,2.5 ,1.2 ,0.93,1.9 ,3.1 ,4.2 ,0.77,0.66,4.2 ,0.66,1.7 ,
,般,板橋区氷川町,1.7 ,0.75,0.63,0.56,1.3 ,0.59,1.3 ,1.4 ,2.3 ,3.5 ,0.66,0.60,3.5 ,0.56,1.3 ,
,環,練馬区石神井町,1.2 ,0.68,0.46,0.51,0.83,0.54,0.99,1.2 ,2.0 ,2.6 ,0.79,0.61,2.6 ,0.46,1.0 ,
,境,足立区西新井,1.9 ,0.83,0.53,0.53,1.2 ,0.88,1.2 ,1.7 ,4.6 ,5.7 ,0.75,0.79,5.7 ,0.53,1.7 ,
,,江戸川区春江町,1.1 ,0.72,0.28,0.39,0.74,0.36,0.80,1.4 ,2.7 ,6.9 ,0.51,0.49,6.9 ,0.28,1.4 ,
,,区部一般平均,1.6 ,0.76,0.52,0.56,1.4 ,0.67,1.0 ,1.6 ,2.6 ,3.8 ,0.67,0.59,6.9 ,0.28,1.3 ,
,多,八王子市片倉町,1.0 ,0.66,0.37,0.47,0.70,0.47,0.66,0.81,1.0 ,1.6 ,0.68,0.53,1.6 ,0.37,0.75,
,摩,八王子市大楽寺町,0.96,0.51,0.41,0.51,0.25,0.46,0.64,0.66,1.0 ,1.4 ,0.96,0.48,1.4 ,0.25,0.69,
,一,小金井市貫井北町,1.4 ,0.78,0.47,0.62,0.79,0.57,0.82,1.3 ,1.7 ,1.9 ,0.64,0.52,1.9 ,0.47,0.96,
,般,東大和市奈良橋,1.4 ,1.7 ,0.63,0.96,0.61,0.80,1.4 ,2.2 ,2.8 ,2.9 ,0.49,1.2 ,2.9 ,0.49,1.4 ,
,,多摩部一般平均,1.2 ,0.91,0.47,0.64,0.59,0.58,0.88,1.2 ,1.6 ,2.0 ,0.69,0.68,2.9 ,0.25,0.95,
,都一般平均,,1.4 ,0.81,0.51,0.59,1.1 ,0.64,0.97,1.5 ,2.3 ,3.2 ,0.68,0.62,6.9 ,0.25,1.2 ,
,沿,京葉道路亀戸,1.5 ,0.81,0.46,0.54,1.1 ,0.62,1.2 ,2.1 ,2.6 ,3.6 ,0.72,0.95,3.6 ,0.46,1.4 ,
,道,環八通り八幡山,2.2 ,1.1 ,0.82,0.72,3.2 ,0.52,0.95,1.5 ,2.7 ,3.0 ,0.55,0.51,3.2 ,0.51,1.5 ,
,,沿道平均,1.9 ,0.96,0.64,0.63,2.2 ,0.57,1.1 ,1.8 ,2.7 ,3.3 ,0.64,0.73,3.6 ,0.46,1.4 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.17,0.24,0.16,0.20,0.17,0.20,0.71,0.48,0.44,0.37,0.12,0.33,0.71,0.12,0.30,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,o-キシレン,,,,,,,,,,　　基準値等　：,,    －,,,,,
,,,,,,,,,,,　　定量下限値：,,0.05,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:μg/m3）,
