ID,RegYear,RegMonth,RegDay,RegHour,RegWeek,OpeDate,MeasName,Benzene,Trichloroethene,Tetrachloroethene,Dichloromethane,Vinylchloride,"1,3-Butadiene",Acrylonitrile,Chloroform,"1,2-Dichloroethane",Toluene,m+p-Xylene,o-Xylene,total-Xylen,Ethylbenzene,Styrene,"1,1-Dichloroethane",Carbon Tetrachloride
2373,2022,7,8,21,木,2022/7/8 21:00,江戸川区鹿骨,0.2753 ,0.0438 ,0.0561 ,6.2103 ,0.0175 ,0.1159 ,0.0214 ,0.2471 ,0.1305 ,2.3741 ,0.3514 ,0.1370 ,0.4884 ,0.2796 ,0.0413 ,ND,1.7536 
2374,2022,7,8,22,木,2022/7/8 22:00,江戸川区鹿骨,0.2733 ,0.1159 ,0.1823 ,2.1347 ,0.0218 ,ND,ND,0.2570 ,0.1387 ,1.6697 ,0.3793 ,0.1399 ,0.5192 ,0.2812 ,0.0414 ,ND,1.8035 
2375,2022,7,8,23,木,2022/7/8 23:00,江戸川区鹿骨,0.3482 ,0.2421 ,0.0507 ,1.7560 ,0.0152 ,0.1561 ,0.0191 ,0.3015 ,0.1457 ,3.1087 ,0.5524 ,0.2182 ,0.7706 ,0.4259 ,0.0703 ,ND,1.7700 
2376,2022,7,8,24,木,2022/7/9 0:00,江戸川区鹿骨,0.5077 ,0.4964 ,0.0625 ,2.7801 ,0.0185 ,0.1894 ,ND,0.4147 ,0.1542 ,3.5605 ,0.6249 ,0.2374 ,0.8623 ,0.4419 ,0.0702 ,ND,1.7726 
2377,2022,7,9,1,金,2022/7/9 1:00,江戸川区鹿骨,0.4573 ,0.6363 ,0.1190 ,3.1695 ,0.0285 ,0.1551 ,0.0232 ,0.4766 ,0.1490 ,16.6717 ,0.8174 ,0.3076 ,1.1250 ,0.7338 ,0.0857 ,ND,1.7784 
2378,2022,7,9,2,金,2022/7/9 2:00,江戸川区鹿骨,0.5710 ,0.7795 ,0.1603 ,4.9718 ,0.0195 ,0.1357 ,0.0314 ,0.3912 ,0.1349 ,7.6473 ,0.9740 ,0.3400 ,1.3140 ,0.9625 ,0.0884 ,ND,1.7300 
2379,2022,7,9,3,金,2022/7/9 3:00,江戸川区鹿骨,0.4463 ,0.4894 ,0.0547 ,3.3423 ,0.0137 ,0.1245 ,0.0391 ,0.3062 ,0.1382 ,5.0466 ,0.7633 ,0.2858 ,1.0491 ,0.6055 ,0.1003 ,ND,1.7432 
2380,2022,7,9,4,金,2022/7/9 4:00,江戸川区鹿骨,0.4321 ,0.5954 ,0.0573 ,3.5837 ,ND,ND,ND,0.3918 ,0.1396 ,5.4847 ,0.7557 ,0.2782 ,1.0339 ,0.6192 ,0.0952 ,ND,1.8033 
2381,2022,7,9,5,金,2022/7/9 5:00,江戸川区鹿骨,0.5179 ,0.7268 ,0.2559 ,3.4059 ,0.0146 ,0.1435 ,0.0183 ,0.4715 ,0.1456 ,7.9780 ,0.9321 ,0.3528 ,1.2849 ,0.8542 ,0.0959 ,ND,1.7703 
2382,2022,7,9,6,金,2022/7/9 6:00,江戸川区鹿骨,0.4642 ,0.3564 ,0.0703 ,2.3891 ,ND,0.1354 ,0.0267 ,0.3495 ,0.1428 ,6.5884 ,0.6916 ,0.2569 ,0.9485 ,0.5955 ,0.0827 ,ND,1.7791 
2383,2022,7,9,7,金,2022/7/9 7:00,江戸川区鹿骨,0.3725 ,0.2444 ,0.0555 ,2.3452 ,ND,ND,0.0204 ,0.3437 ,0.1425 ,7.6184 ,0.5334 ,0.2076 ,0.7410 ,0.4344 ,0.0603 ,ND,1.7506 
2384,2022,7,9,8,金,2022/7/9 8:00,江戸川区鹿骨,0.4217 ,0.3026 ,0.0657 ,2.4229 ,ND,ND,ND,0.3239 ,0.1423 ,2.9202 ,0.5592 ,0.2275 ,0.7867 ,0.4297 ,0.0444 ,ND,1.7578 
2385,2022,7,9,9,金,2022/7/9 9:00,江戸川区鹿骨,0.3799 ,0.3461 ,0.1567 ,2.0234 ,0.0128 ,ND,ND,0.3652 ,0.1450 ,2.3435 ,0.4638 ,0.1904 ,0.6542 ,0.3824 ,0.0305 ,ND,1.7442 
2386,2022,7,9,10,金,2022/7/9 10:00,江戸川区鹿骨,0.3204 ,0.2062 ,0.0602 ,1.6050 ,ND,ND,0.0536 ,0.2767 ,0.1470 ,1.4116 ,0.3474 ,0.1362 ,0.4836 ,0.2658 ,0.0241 ,ND,1.7460 
2387,2022,7,9,11,金,2022/7/9 11:00,江戸川区鹿骨,0.6276 ,0.3945 ,0.2375 ,2.1183 ,0.0597 ,ND,0.0167 ,0.3791 ,0.1519 ,4.3891 ,0.9082 ,0.3531 ,1.2613 ,0.8855 ,0.0369 ,ND,1.7466 
2388,2022,7,9,12,金,2022/7/9 12:00,江戸川区鹿骨,0.6056 ,0.4040 ,0.3274 ,2.2528 ,0.0226 ,ND,0.0184 ,0.3781 ,0.1478 ,3.2930 ,0.5721 ,0.2273 ,0.7994 ,0.6844 ,0.0317 ,ND,1.7328 
2389,2022,7,9,13,金,2022/7/9 13:00,江戸川区鹿骨,0.5678 ,0.4668 ,0.5576 ,2.9611 ,0.0725 ,ND,0.0454 ,0.4001 ,0.1477 ,2.9971 ,0.4718 ,0.1900 ,0.6618 ,0.5594 ,0.0203 ,ND,1.7639 
2390,2022,7,9,14,金,2022/7/9 14:00,江戸川区鹿骨,1.5109 ,0.1926 ,0.3496 ,1.7824 ,0.6025 ,0.6011 ,0.1045 ,0.3678 ,0.1503 ,6.1282 ,1.7562 ,0.6415 ,2.3977 ,1.0831 ,0.0396 ,ND,1.7688 
2391,2022,7,9,15,金,2022/7/9 15:00,江戸川区鹿骨,1.6971 ,0.1174 ,0.2332 ,1.4597 ,1.3130 ,0.1886 ,0.2300 ,0.5924 ,0.1703 ,2.6004 ,0.6029 ,0.2232 ,0.8261 ,0.5167 ,0.0300 ,ND,2.6823 
2392,2022,7,9,16,金,2022/7/9 16:00,江戸川区鹿骨,1.1353 ,0.1298 ,0.1447 ,1.4966 ,3.6872 ,0.2995 ,0.4520 ,0.4901 ,0.1614 ,6.7040 ,0.6955 ,0.2539 ,0.9494 ,0.7669 ,0.0351 ,ND,2.2080 
2393,2022,7,9,17,金,2022/7/9 17:00,江戸川区鹿骨,0.6355 ,0.0913 ,0.1557 ,1.3600 ,0.3235 ,0.2092 ,0.0626 ,0.3079 ,0.1448 ,2.9854 ,0.4861 ,0.1924 ,0.6785 ,0.3822 ,0.0269 ,ND,1.7321 
2394,2022,7,9,18,金,2022/7/9 18:00,江戸川区鹿骨,0.5671 ,0.0881 ,0.0708 ,1.2581 ,0.0408 ,0.1137 ,0.0437 ,0.2976 ,0.1526 ,1.5778 ,0.3722 ,0.1437 ,0.5159 ,0.2561 ,0.0271 ,ND,1.7427 
2395,2022,7,9,19,金,2022/7/9 19:00,江戸川区鹿骨,0.4305 ,0.0494 ,0.0561 ,1.2124 ,0.0237 ,ND,0.0366 ,0.2932 ,0.1442 ,1.4431 ,0.3722 ,0.1396 ,0.5118 ,0.3007 ,0.0288 ,ND,1.7630 
2396,2022,7,9,20,金,2022/7/9 20:00,江戸川区鹿骨,0.4996 ,0.0473 ,0.0533 ,1.2031 ,0.0168 ,0.1741 ,0.0467 ,0.3023 ,0.1440 ,1.5554 ,0.3943 ,0.1536 ,0.5479 ,0.2552 ,0.0330 ,ND,1.7359 
2397,2022,7,9,21,金,2022/7/9 21:00,江戸川区鹿骨,1.4865 ,0.0494 ,0.0572 ,1.2522 ,0.0962 ,0.1638 ,0.0689 ,0.2994 ,0.1478 ,1.4887 ,0.4067 ,0.1590 ,0.5657 ,0.2779 ,0.0336 ,ND,1.7377 
2398,2022,7,9,22,金,2022/7/9 22:00,江戸川区鹿骨,0.4738 ,0.0370 ,0.0518 ,1.1219 ,0.0295 ,0.1249 ,0.0587 ,0.2761 ,0.1344 ,1.2324 ,0.3929 ,0.1514 ,0.5443 ,0.2676 ,0.0293 ,ND,1.7731 
2399,2022,7,9,23,金,2022/7/9 23:00,江戸川区鹿骨,0.7005 ,0.0478 ,0.0513 ,1.1123 ,0.8870 ,0.2186 ,0.1144 ,0.3320 ,0.1301 ,1.3126 ,0.4152 ,0.1590 ,0.5742 ,0.2900 ,0.0414 ,ND,1.8857 
2400,2022,7,9,24,金,2022/7/10 0:00,江戸川区鹿骨,0.3718 ,0.0282 ,0.0453 ,1.1256 ,0.1059 ,0.1187 ,0.0665 ,0.2924 ,0.1272 ,1.2132 ,0.3988 ,0.1474 ,0.5462 ,0.2737 ,0.0347 ,ND,1.7896 
2401,2022,7,10,1,土,2022/7/10 1:00,江戸川区鹿骨,0.4820 ,0.0261 ,0.0809 ,1.1015 ,0.3518 ,0.1348 ,0.0961 ,0.3095 ,0.1306 ,1.1165 ,0.3859 ,0.1456 ,0.5315 ,0.2525 ,0.0338 ,ND,1.8675 
2402,2022,7,10,2,土,2022/7/10 2:00,江戸川区鹿骨,0.5826 ,0.0271 ,0.0436 ,1.1270 ,0.4751 ,0.1586 ,0.0840 ,0.3027 ,0.1270 ,0.9752 ,0.4146 ,0.1590 ,0.5736 ,0.3007 ,0.0374 ,ND,1.8359 
2403,2022,7,10,3,土,2022/7/10 3:00,江戸川区鹿骨,0.2378 ,0.0259 ,0.0557 ,1.2090 ,0.0208 ,ND,0.0364 ,0.2736 ,0.1284 ,0.7709 ,0.3369 ,0.1275 ,0.4644 ,0.2079 ,0.0264 ,ND,1.7413 
2404,2022,7,10,4,土,2022/7/10 4:00,江戸川区鹿骨,0.8848 ,0.0312 ,0.1209 ,1.2427 ,1.8662 ,0.3770 ,0.2743 ,0.3947 ,0.1333 ,1.4866 ,0.4459 ,0.1694 ,0.6153 ,0.2686 ,0.0453 ,ND,2.0679 
2405,2022,7,10,5,土,2022/7/10 5:00,江戸川区鹿骨,3.9953 ,0.0374 ,0.0878 ,1.2981 ,6.6623 ,1.7321 ,1.5995 ,0.7151 ,0.1597 ,2.7869 ,0.7144 ,0.3038 ,1.0182 ,0.4088 ,0.1270 ,ND,3.1339 
2406,2022,7,10,6,土,2022/7/10 6:00,江戸川区鹿骨,0.4477 ,0.0203 ,0.0437 ,1.1329 ,0.0754 ,ND,0.1247 ,0.2662 ,0.1334 ,1.0999 ,0.3835 ,0.1442 ,0.5277 ,0.2144 ,0.0529 ,ND,1.7444 
2407,2022,7,10,7,土,2022/7/10 7:00,江戸川区鹿骨,0.3321 ,ND,0.0635 ,1.0387 ,0.0245 ,0.1194 ,0.0566 ,0.2524 ,0.1312 ,0.8555 ,0.3377 ,0.1254 ,0.4631 ,0.1722 ,0.0370 ,ND,1.7281 
2408,2022,7,10,8,土,2022/7/10 8:00,江戸川区鹿骨,0.3792 ,0.0361 ,0.0614 ,1.0900 ,0.3257 ,0.1759 ,0.1297 ,0.2642 ,0.1365 ,0.9147 ,0.3274 ,0.1218 ,0.4492 ,0.1751 ,0.0393 ,ND,1.7478 
2409,2022,7,10,9,土,2022/7/10 9:00,江戸川区鹿骨,0.4287 ,ND,0.0499 ,0.9948 ,0.0194 ,0.1261 ,0.0889 ,0.2488 ,0.1397 ,0.8847 ,0.3305 ,0.1251 ,0.4556 ,0.1793 ,0.0403 ,ND,1.7465 
2410,2022,7,10,10,土,2022/7/10 10:00,江戸川区鹿骨,0.3104 ,ND,0.0627 ,1.0077 ,0.0165 ,0.1118 ,0.0348 ,0.2175 ,0.1347 ,1.0556 ,0.2976 ,0.1110 ,0.4086 ,0.1722 ,0.0278 ,ND,1.7113 
2411,2022,7,10,11,土,2022/7/10 11:00,江戸川区鹿骨,0.2024 ,ND,0.0276 ,0.9338 ,ND,ND,0.0200 ,0.2148 ,0.1331 ,0.8962 ,0.3839 ,0.1401 ,0.5240 ,0.3357 ,0.0233 ,ND,1.7112 
2412,2022,7,10,12,土,2022/7/10 12:00,江戸川区鹿骨,0.2631 ,ND,0.0542 ,0.9053 ,ND,ND,0.0182 ,0.2080 ,0.1304 ,0.8450 ,1.8118 ,0.4855 ,2.2973 ,2.2851 ,0.0311 ,ND,1.6913 
2413,2022,7,10,13,土,2022/7/10 13:00,江戸川区鹿骨,0.2435 ,ND,0.6333 ,0.8798 ,ND,ND,ND,0.2026 ,0.1290 ,0.7905 ,0.4102 ,0.1365 ,0.5467 ,0.3461 ,0.0225 ,ND,1.6696 
2414,2022,7,10,14,土,2022/7/10 14:00,江戸川区鹿骨,0.2087 ,ND,0.1450 ,0.8856 ,ND,ND,ND,0.1996 ,0.1246 ,0.7315 ,0.3212 ,0.1198 ,0.4410 ,0.2392 ,0.0229 ,ND,1.7205 
2415,2022,7,10,15,土,2022/7/10 15:00,江戸川区鹿骨,0.2630 ,ND,0.0973 ,0.8986 ,ND,ND,ND,0.2050 ,0.1283 ,1.2382 ,0.3765 ,0.1386 ,0.5151 ,0.2436 ,0.0257 ,ND,1.7204 
2416,2022,7,10,16,土,2022/7/10 16:00,江戸川区鹿骨,0.2893 ,ND,0.0457 ,0.8979 ,ND,ND,ND,0.1974 ,0.1235 ,1.0855 ,0.3609 ,0.1312 ,0.4921 ,0.3229 ,0.0257 ,ND,1.7018 
2417,2022,7,10,17,土,2022/7/10 17:00,江戸川区鹿骨,0.2167 ,0.0502 ,0.0474 ,0.9454 ,ND,ND,0.0177 ,0.2041 ,0.1205 ,0.9921 ,0.3314 ,0.1246 ,0.4560 ,0.2166 ,0.0244 ,ND,1.7338 
2418,2022,7,10,18,土,2022/7/10 18:00,江戸川区鹿骨,0.2912 ,0.0231 ,0.0900 ,0.9596 ,ND,0.1956 ,ND,0.2090 ,0.1216 ,0.9924 ,0.3084 ,0.1133 ,0.4217 ,0.1838 ,0.0292 ,ND,1.7458 
2419,2022,7,10,19,土,2022/7/10 19:00,江戸川区鹿骨,0.2899 ,0.0446 ,0.0494 ,1.0392 ,ND,0.1893 ,0.0222 ,0.2196 ,0.1199 ,1.1808 ,0.2931 ,0.1072 ,0.4003 ,0.1752 ,0.0306 ,ND,1.6877 
2420,2022,7,10,20,土,2022/7/10 20:00,江戸川区鹿骨,0.3592 ,ND,0.0509 ,0.9388 ,ND,0.1509 ,0.0166 ,0.2335 ,0.1246 ,1.1104 ,0.3579 ,0.1340 ,0.4919 ,0.2207 ,0.0316 ,ND,1.7249 
2421,2022,7,10,21,土,2022/7/10 21:00,江戸川区鹿骨,1.8360 ,ND,0.0357 ,1.0229 ,ND,0.2692 ,0.0390 ,0.2696 ,0.1267 ,1.4857 ,0.4004 ,0.1514 ,0.5518 ,0.2516 ,0.1169 ,ND,1.7444 
2422,2022,7,10,22,土,2022/7/10 22:00,江戸川区鹿骨,0.5800 ,ND,0.0266 ,1.0609 ,ND,0.2357 ,0.0499 ,0.2642 ,0.1317 ,1.0001 ,0.3775 ,0.1403 ,0.5178 ,0.2676 ,0.0783 ,ND,1.7295 
2423,2022,7,10,23,土,2022/7/10 23:00,江戸川区鹿骨,3.3088 ,0.0893 ,0.0295 ,1.1190 ,0.0373 ,1.7659 ,1.1357 ,0.4099 ,0.5282 ,3.3202 ,0.6010 ,0.2401 ,0.8411 ,0.4367 ,0.1603 ,ND,1.6283 
2424,2022,7,10,24,土,2022/7/11 0:00,江戸川区鹿骨,4.1070 ,0.0814 ,0.0289 ,1.1042 ,0.1847 ,8.0141 ,2.3036 ,0.7648 ,1.1132 ,2.9371 ,0.7031 ,0.2663 ,0.9694 ,0.6733 ,0.3355 ,ND,1.6545 
2425,2022,7,11,1,日,2022/7/11 1:00,江戸川区鹿骨,3.1320 ,0.0375 ,0.0376 ,1.1414 ,0.1628 ,6.5016 ,1.6335 ,0.8709 ,1.2123 ,3.4034 ,0.5653 ,0.2258 ,0.7911 ,0.5860 ,0.2509 ,ND,1.6353 
2426,2022,7,11,2,日,2022/7/11 2:00,江戸川区鹿骨,2.9715 ,0.0218 ,0.0380 ,1.2335 ,0.0130 ,0.4351 ,0.6125 ,0.2936 ,0.2271 ,2.3411 ,0.5457 ,0.2036 ,0.7493 ,0.4485 ,0.1469 ,ND,1.6398 
2427,2022,7,11,3,日,2022/7/11 3:00,江戸川区鹿骨,1.8750 ,0.0203 ,0.0362 ,1.1264 ,0.0206 ,0.7644 ,0.1274 ,0.3198 ,0.2285 ,1.5087 ,0.4842 ,0.1806 ,0.6648 ,0.3573 ,0.1146 ,ND,1.6449 
2428,2022,7,11,4,日,2022/7/11 4:00,江戸川区鹿骨,1.7831 ,0.0391 ,0.0305 ,1.4492 ,0.2480 ,11.5194 ,0.8240 ,0.5413 ,0.5900 ,2.4364 ,0.5370 ,0.2139 ,0.7509 ,0.4256 ,0.1549 ,ND,1.7364 
2429,2022,7,11,5,日,2022/7/11 5:00,江戸川区鹿骨,1.6500 ,0.0598 ,0.0395 ,1.2543 ,0.8034 ,7.2067 ,0.7426 ,0.4371 ,0.3623 ,2.0062 ,0.5339 ,0.2040 ,0.7379 ,0.3639 ,0.1213 ,ND,1.8279 
2430,2022,7,11,6,日,2022/7/11 6:00,江戸川区鹿骨,1.8918 ,0.1641 ,0.0403 ,1.2060 ,0.7506 ,9.1538 ,0.8578 ,0.5100 ,0.4655 ,2.8108 ,0.6286 ,0.2459 ,0.8745 ,0.4575 ,0.1141 ,ND,1.7686 
2431,2022,7,11,7,日,2022/7/11 7:00,江戸川区鹿骨,1.0473 ,0.1761 ,0.0644 ,1.6582 ,0.2617 ,1.0185 ,0.1526 ,0.4797 ,0.1921 ,2.0418 ,0.6485 ,0.2530 ,0.9015 ,0.5738 ,0.0670 ,ND,1.7780 
2432,2022,7,11,8,日,2022/7/11 8:00,江戸川区鹿骨,0.9703 ,0.1617 ,0.0534 ,1.6576 ,0.1514 ,0.1990 ,0.1702 ,0.3199 ,0.1532 ,1.3353 ,0.4637 ,0.1837 ,0.6474 ,0.4029 ,0.0382 ,ND,1.7174 
2433,2022,7,11,9,日,2022/7/11 9:00,江戸川区鹿骨,1.1768 ,0.1124 ,0.0558 ,1.2837 ,0.1448 ,ND,0.1198 ,0.3108 ,0.1517 ,3.0084 ,0.7391 ,0.2608 ,0.9999 ,0.8426 ,0.0322 ,ND,1.7112 
2434,2022,7,11,10,日,2022/7/11 10:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2435,2022,7,11,11,日,2022/7/11 11:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2436,2022,7,11,12,日,2022/7/11 12:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2437,2022,7,11,13,日,2022/7/11 13:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2438,2022,7,11,14,日,2022/7/11 14:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2439,2022,7,11,15,日,2022/7/11 15:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2440,2022,7,11,16,日,2022/7/11 16:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2441,2022,7,11,17,日,2022/7/11 17:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2442,2022,7,11,18,日,2022/7/11 18:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2443,2022,7,11,19,日,2022/7/11 19:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2444,2022,7,11,20,日,2022/7/11 20:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2445,2022,7,11,21,日,2022/7/11 21:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2446,2022,7,11,22,日,2022/7/11 22:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2447,2022,7,11,23,日,2022/7/11 23:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2448,2022,7,11,24,日,2022/7/12 0:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2449,2022,7,12,1,月,2022/7/12 1:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2450,2022,7,12,2,月,2022/7/12 2:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2451,2022,7,12,3,月,2022/7/12 3:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2452,2022,7,12,4,月,2022/7/12 4:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2453,2022,7,12,5,月,2022/7/12 5:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2454,2022,7,12,6,月,2022/7/12 6:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2455,2022,7,12,7,月,2022/7/12 7:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2456,2022,7,12,8,月,2022/7/12 8:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2457,2022,7,12,9,月,2022/7/12 9:00,江戸川区鹿骨,,,,,,,,,,,,,,,,,
2458,2022,7,12,10,月,2022/7/12 10:00,江戸川区鹿骨,0.8136 ,0.5838 ,0.0296 ,0.5213 ,0.0179 ,0.1112 ,0.0343 ,0.1191 ,0.0927 ,5.0541 ,0.9336 ,0.3434 ,1.2770 ,0.9170 ,0.1056 ,ND,0.5958 
2459,2022,7,12,11,月,2022/7/12 11:00,江戸川区鹿骨,0.9905 ,0.4493 ,0.0361 ,0.7621 ,0.0258 ,ND,0.0508 ,0.8922 ,0.1249 ,3.4400 ,0.5925 ,0.2198 ,0.8123 ,0.8014 ,0.0814 ,ND,0.6212 
2460,2022,7,12,12,月,2022/7/12 12:00,江戸川区鹿骨,1.1143 ,0.2370 ,0.0386 ,0.8316 ,0.0352 ,ND,0.0527 ,0.9722 ,0.1226 ,5.7548 ,0.6003 ,0.2148 ,0.8151 ,0.9110 ,0.0571 ,ND,0.6512 
2461,2022,7,12,13,月,2022/7/12 13:00,江戸川区鹿骨,0.3886 ,0.0940 ,0.0448 ,0.5866 ,ND,ND,0.0166 ,0.1281 ,0.0640 ,2.2931 ,0.4242 ,0.1642 ,0.5884 ,0.6344 ,0.0477 ,ND,0.6405 
2462,2022,7,12,14,月,2022/7/12 14:00,江戸川区鹿骨,1.0481 ,0.0984 ,0.0518 ,0.7325 ,0.0773 ,ND,0.0322 ,0.1053 ,0.2078 ,2.5535 ,0.5582 ,0.1873 ,0.7455 ,0.8374 ,0.0392 ,ND,0.6399 
2463,2022,7,12,15,月,2022/7/12 15:00,江戸川区鹿骨,0.7028 ,2.3253 ,0.7553 ,1.4770 ,0.4288 ,ND,0.0165 ,0.4827 ,0.4956 ,4.1518 ,0.7159 ,0.2512 ,0.9671 ,0.9554 ,0.1705 ,ND,1.1568 
2464,2022,7,12,16,月,2022/7/12 16:00,江戸川区鹿骨,1.0886 ,0.3886 ,0.0741 ,1.6879 ,0.0134 ,ND,0.0198 ,0.1373 ,0.0711 ,5.9962 ,0.5452 ,0.1894 ,0.7346 ,0.8397 ,0.0610 ,ND,0.6768 
2465,2022,7,12,17,月,2022/7/12 17:00,江戸川区鹿骨,1.0078 ,0.0977 ,0.0344 ,0.6166 ,ND,0.1281 ,0.0515 ,0.1268 ,0.0486 ,3.7558 ,0.8022 ,0.2766 ,1.0788 ,0.8556 ,0.1044 ,ND,0.6415 
2466,2022,7,12,18,月,2022/7/12 18:00,江戸川区鹿骨,0.4818 ,0.0868 ,0.0249 ,3.0938 ,ND,ND,0.0189 ,0.1574 ,0.0473 ,2.8705 ,0.6441 ,0.2168 ,0.8609 ,0.8834 ,0.0816 ,ND,0.6511 
2467,2022,7,12,19,月,2022/7/12 19:00,江戸川区鹿骨,0.4330 ,0.0870 ,0.0512 ,0.6050 ,ND,ND,ND,0.1477 ,0.0504 ,4.1146 ,0.9401 ,0.3139 ,1.2540 ,1.3571 ,0.0782 ,ND,0.6584 
2468,2022,7,12,20,月,2022/7/12 20:00,江戸川区鹿骨,0.3079 ,0.0745 ,0.0448 ,0.6126 ,ND,ND,ND,0.1334 ,0.0514 ,2.5036 ,1.0086 ,0.2975 ,1.3061 ,1.6456 ,0.0852 ,ND,0.6613 
2469,2022,7,12,21,月,2022/7/12 21:00,江戸川区鹿骨,0.2514 ,0.1303 ,0.0306 ,0.6879 ,ND,ND,ND,0.1038 ,0.0479 ,3.3681 ,0.8285 ,0.2531 ,1.0816 ,1.2761 ,0.1029 ,ND,0.6698 
2470,2022,7,12,22,月,2022/7/12 22:00,江戸川区鹿骨,0.2358 ,0.0394 ,0.0422 ,0.6183 ,ND,ND,ND,0.0962 ,0.0505 ,1.7748 ,0.6613 ,0.2037 ,0.8650 ,0.9836 ,0.0635 ,ND,0.6701 
2471,2022,7,12,23,月,2022/7/12 23:00,江戸川区鹿骨,0.2132 ,0.0289 ,0.0208 ,0.5198 ,ND,ND,ND,0.0960 ,0.0483 ,2.7505 ,0.8392 ,0.2523 ,1.0915 ,1.3741 ,0.0691 ,ND,0.6762 
2472,2022,7,12,24,月,2022/7/13 0:00,江戸川区鹿骨,0.3933 ,0.0511 ,0.0257 ,0.6329 ,0.0173 ,0.1133 ,0.0519 ,0.1270 ,0.0887 ,1.0806 ,0.3242 ,0.1071 ,0.4313 ,0.3529 ,0.0557 ,ND,0.6873 
2473,2022,7,13,1,火,2022/7/13 1:00,江戸川区鹿骨,0.7667 ,0.0467 ,0.0249 ,0.8857 ,0.0841 ,ND,0.0285 ,0.1602 ,0.1058 ,1.1508 ,0.4130 ,0.1351 ,0.5481 ,0.3332 ,0.0825 ,ND,0.6829 
2474,2022,7,13,2,火,2022/7/13 2:00,江戸川区鹿骨,0.5499 ,0.0784 ,0.0324 ,0.6658 ,0.0743 ,ND,0.0227 ,0.1790 ,0.0948 ,1.7134 ,0.4338 ,0.1472 ,0.5810 ,0.3832 ,0.0799 ,ND,0.6794 
2475,2022,7,13,3,火,2022/7/13 3:00,江戸川区鹿骨,0.4821 ,0.0349 ,0.0197 ,0.9973 ,0.0238 ,ND,0.0163 ,0.1089 ,0.0704 ,1.1436 ,0.3131 ,0.1055 ,0.4186 ,0.2362 ,0.0699 ,ND,0.6909 
2476,2022,7,13,4,火,2022/7/13 4:00,江戸川区鹿骨,0.3903 ,0.0714 ,0.0273 ,0.7407 ,0.0391 ,ND,0.0175 ,0.1509 ,0.0753 ,1.7959 ,1.0280 ,0.3082 ,1.3362 ,1.6792 ,0.0879 ,ND,0.6882 
2477,2022,7,13,5,火,2022/7/13 5:00,江戸川区鹿骨,0.3295 ,0.0891 ,0.0205 ,1.3587 ,0.0781 ,ND,0.0170 ,0.1691 ,0.0683 ,2.7866 ,0.4826 ,0.1600 ,0.6426 ,0.5110 ,0.0788 ,ND,0.6869 
2478,2022,7,13,6,火,2022/7/13 6:00,江戸川区鹿骨,0.2673 ,0.0414 ,0.0153 ,0.8779 ,0.0756 ,ND,ND,0.1298 ,0.0564 ,1.7382 ,0.4345 ,0.1438 ,0.5783 ,0.3586 ,0.0828 ,ND,0.6979 
2479,2022,7,13,7,火,2022/7/13 7:00,江戸川区鹿骨,0.3634 ,0.0596 ,0.0246 ,1.8042 ,0.1529 ,ND,0.0187 ,0.1118 ,0.0736 ,3.3732 ,0.5520 ,0.1788 ,0.7308 ,0.6149 ,0.1069 ,ND,0.7078 
2480,2022,7,13,8,火,2022/7/13 8:00,江戸川区鹿骨,0.3430 ,0.0501 ,0.0285 ,0.7445 ,0.0925 ,ND,ND,0.1031 ,0.0744 ,1.3957 ,0.3921 ,0.1354 ,0.5275 ,0.3141 ,0.0979 ,ND,0.7144 
2481,2022,7,13,9,火,2022/7/13 9:00,江戸川区鹿骨,0.4463 ,0.0668 ,0.0706 ,1.5754 ,0.0508 ,ND,ND,0.0989 ,0.0630 ,3.0292 ,0.8731 ,0.2670 ,1.1401 ,1.4276 ,0.1451 ,ND,0.6914 
2482,2022,7,13,10,火,2022/7/13 10:00,江戸川区鹿骨,0.7291 ,0.1678 ,0.0284 ,0.6082 ,0.0331 ,ND,0.0642 ,0.2604 ,0.2418 ,3.4245 ,0.5023 ,0.1769 ,0.6792 ,0.5643 ,0.1271 ,ND,0.7218 
