事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,411328,236701,174627,7802,3630,4171,6199,2967,3232,412931,237364,175566,7.8,4,12.9
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,年平均,434830,246757,188073,8683,4229,4454,6621,3279,3342,436892,247707,189185,7.5,3.6,12.6
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,1月,421824,240164,181660,5434,2501,2933,5530,2984,2546,421728,239681,182047,7.4,4,11.8
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,2月,421728,235433,186295,6947,2833,4114,4314,2056,2258,424361,236210,188151,7.4,3.5,12.4
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,3月,424361,242453,181908,6216,3287,2929,6090,3012,3078,424487,242728,181759,6.7,3,11.8
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,4月,424487,240412,184075,27957,15144,12813,14131,8148,5983,438313,247408,190905,6.2,2.5,11
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,5月,438313,247101,191212,7559,2868,4691,6775,3034,3741,439097,246935,192162,6.4,2.5,11.4
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,6月,439097,248238,190859,7025,2968,4057,6843,3542,3301,439279,247664,191615,6.3,2.5,11.3
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,7月,439279,246743,192536,8286,3723,4563,7941,3957,3984,439624,246509,193115,7.6,3,13.5
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,8月,439624,255216,184408,5172,2018,3154,6398,3206,3192,438398,254028,184370,7.5,3.4,13.1
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,9月,438398,252017,186381,7887,4432,3455,5042,2127,2915,441243,254322,186921,8.4,4.4,13.8
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,10月,441243,254597,186646,10271,5449,4822,7570,4008,3562,443944,256038,187906,8.6,4.8,13.9
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,11月,443944,248190,195754,6239,2967,3272,4519,1562,2957,445664,249595,196069,8.4,4.5,13.4
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,12月,445664,250518,195146,5198,2559,2639,4303,1712,2591,446559,251365,195194,8.9,5,13.9
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,687519,305000,382519,32937,14832,18105,32708,14944,17764,687748,304888,382860,78.2,66.8,87.4
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,691999,310680,381319,37266,17243,20023,37230,17483,19747,692035,310440,381595,79.5,69.2,87.9
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,641213,291946,349267,28793,12622,16170,36524,16330,20194,633482,288238,345243,77.3,65.6,87.1
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,589789,261833,327956,24602,11097,13505,26187,12437,13750,588204,260493,327711,76,62,87.2
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,658414,296933,361482,30504,12624,17879,26318,11673,14645,662600,297884,364716,71.8,59.4,81.8
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,年平均,705654,298970,406684,37454,16177,21277,34054,14997,19058,709054,300150,408903,74.6,61,84.7
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,1月,696470,297539,398931,25904,8882,17022,31201,13223,17978,691173,293198,397975,74.9,61.8,84.5
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,2月,691173,298400,392773,37670,16276,21394,35668,16722,18946,693175,297954,395221,74.8,61.1,85.1
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,3月,693175,297297,395878,32650,12846,19804,35163,15164,19999,690662,294979,395683,74.7,61,84.9
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,4月,690662,289155,401507,54863,22236,32627,56170,23571,32599,689355,287820,401535,74.2,60.1,84.2
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,5月,689355,290781,398574,43384,19992,23392,35408,16026,19382,697331,294747,402584,73.9,59.9,84.2
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,6月,697331,288488,408843,35905,15308,20597,30150,13195,16955,703086,290601,412485,75.7,62.3,85.2
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,7月,703086,295913,407173,33430,15459,17971,29123,12590,16533,707393,298782,408611,73.6,59.6,83.9
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,8月,707393,301377,406016,32481,15486,16995,29232,12587,16645,710642,304276,406366,73.8,60.1,84
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,9月,710642,299956,410686,40441,16554,23887,30643,14878,15765,720440,301632,418808,74.9,61,84.9
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,10月,720440,306882,413558,47370,21444,25926,34535,15916,18619,733275,312410,420865,74.3,60.8,84.4
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,11月,733275,309207,424068,34806,16839,17967,33236,14508,18728,734845,311538,423307,75.1,61.5,85.2
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,12月,734845,312641,422204,30544,12804,17740,28122,11580,16542,737267,313865,423402,75.6,62.2,85.6
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,238096,111900,126197,7250,3211,4039,7758,3477,4280,237588,111634,125956,47,39.1,54
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,242575,103203,139372,7660,3189,4471,6666,2671,3995,243569,103721,139848,43.4,36.7,48.4
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,246740,102710,144030,5680,2539,3141,5798,2484,3313,246622,102765,143858,41.3,32.8,47.4
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,238007,100030,137977,5658,2258,3400,6663,2744,3919,237002,99544,137458,36.2,25.3,44.1
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,233155,107752,125403,5760,2370,3390,5710,2037,3673,233205,108085,125120,35,29.3,39.8
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,年平均,232767,112074,120693,7044,3233,3811,6753,2863,3891,233058,112444,120613,38.3,34.1,42.2
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,1月,231837,107918,123919,6886,3485,3401,7564,2008,5556,231159,109395,121764,40.9,37.1,44.2
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,2月,231159,114844,116315,5949,2605,3344,6913,3079,3834,230195,114370,115825,39.3,36,42.6
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,3月,230196,111924,118272,6592,4464,2128,6099,3106,2993,230689,113282,117407,40.2,36,44.2
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,4月,230689,113573,117116,15788,5845,9943,11577,5540,6037,234900,113878,121022,37.7,35.2,40.1
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,5月,234900,113050,121850,7563,3507,4056,6120,2625,3495,236343,113932,122411,37.3,33.4,40.9
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,6月,236343,115684,120659,7099,3333,3766,6359,2343,4016,237083,116674,120409,37.1,34.3,39.8
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,7月,237083,112583,124500,6449,2815,3634,12411,5413,6998,231121,109985,121136,37.9,33.2,42.2
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,8月,231121,110095,121026,5592,2186,3406,4272,2702,1570,232441,109579,122862,37.7,31.7,43
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,9月,232441,106692,125749,3884,2567,1317,4395,1260,3135,231930,107999,123931,36.6,30.8,41.6
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,10月,231930,113293,118637,4522,2746,1776,5373,2399,2974,231079,113640,117439,37.7,33,42.2
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,11月,231079,112328,118751,7932,2288,5644,4589,1699,2890,234422,112917,121505,38.7,34.2,42.9
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,12月,234422,112898,121524,6273,2957,3316,5367,2177,3190,235328,113678,121650,38.8,34.7,42.6
５人以上,"O 教育,学習支援業",平成30,2018,年平均,419508,191626,227882,11837,4997,6840,11830,5239,6592,419515,191384,228130,37.7,31.5,42.9
５人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,416207,202512,213695,15684,6978,8707,16351,7397,8955,415540,202093,213447,40.4,33,47.3
５人以上,"O 教育,学習支援業",令和２,2020,年平均,406961,210900,196060,14394,7429,6965,14573,7855,6718,406782,210474,196307,40.2,33.6,47.3
５人以上,"O 教育,学習支援業",令和３,2021,年平均,406465,209824,196641,16417,8471,7946,16703,8856,7847,406179,209439,196740,42.4,36.5,48.6
５人以上,"O 教育,学習支援業",令和４,2022,年平均,393916,213719,180197,11236,6017,5219,11603,6211,5392,393549,213525,180024,36.1,29.7,43.7
５人以上,"O 教育,学習支援業",令和５,2023,年平均,397287,193329,203958,11831,5647,6184,10815,5255,5560,398303,193721,204582,36.8,28.7,44.4
５人以上,"O 教育,学習支援業",令和５,2023,1月,397640,198643,198997,5408,3245,2163,6127,1990,4137,396921,199898,197023,37.1,28.6,45.7
５人以上,"O 教育,学習支援業",令和５,2023,2月,396921,190873,206048,5232,2189,3043,8384,4359,4025,393769,188703,205066,35.1,27.7,41.9
５人以上,"O 教育,学習支援業",令和５,2023,3月,393769,195998,197771,7568,3581,3987,23657,11425,12232,377680,188154,189526,32.8,24.1,41.5
５人以上,"O 教育,学習支援業",令和５,2023,4月,377680,187937,189743,55743,26726,29017,40008,20799,19209,393415,193864,199551,36.6,28.2,44.7
５人以上,"O 教育,学習支援業",令和５,2023,5月,393415,195803,197612,7817,3821,3996,6448,2614,3834,394784,197010,197774,36.3,28.6,44
５人以上,"O 教育,学習支援業",令和５,2023,6月,394784,195619,199165,7700,2516,5184,4313,2613,1700,398171,195522,202649,36.9,29.6,43.9
５人以上,"O 教育,学習支援業",令和５,2023,7月,398171,189807,208364,7856,3823,4033,4504,2139,2365,401523,191491,210032,36.9,28.5,44.5
５人以上,"O 教育,学習支援業",令和５,2023,8月,401523,194793,206730,7413,3711,3702,10886,4609,6277,398050,193895,204155,36.6,27.1,45.6
５人以上,"O 教育,学習支援業",令和５,2023,9月,398050,193085,204965,11776,6015,5761,7836,4024,3812,401990,195076,206914,37.6,29,45.7
５人以上,"O 教育,学習支援業",令和５,2023,10月,401990,193086,208904,11253,6239,5014,6901,3938,2963,406342,195387,210955,38.4,31.1,45.2
５人以上,"O 教育,学習支援業",令和５,2023,11月,406342,192259,214083,7572,3716,3856,6760,2905,3855,407154,193070,214084,38.8,30.3,46.4
５人以上,"O 教育,学習支援業",令和５,2023,12月,407154,192045,215109,6628,2181,4447,3951,1645,2306,409831,192581,217250,38.1,31.2,44.2
５人以上,"P 医療,福祉",平成30,2018,年平均,741952,208395,533557,17097,4932,12165,16599,4855,11744,742450,208472,533978,35.7,24.2,40.2
５人以上,"P 医療,福祉",平成31・令和元,2019,年平均,777778,202407,575370,19074,5396,13678,18421,4849,13572,778431,202954,575476,38.1,29.3,41.2
５人以上,"P 医療,福祉",令和２,2020,年平均,779189,211453,567736,16928,4771,12157,18595,4950,13644,777522,211274,566249,34.1,25.7,37.3
５人以上,"P 医療,福祉",令和３,2021,年平均,780259,213754,566505,16441,5154,11287,14782,4220,10562,781918,214688,567230,32.7,24.9,35.7
５人以上,"P 医療,福祉",令和４,2022,年平均,790712,205004,585708,19816,6313,13503,18611,5466,13145,791917,205851,586066,39.1,30.7,42
５人以上,"P 医療,福祉",令和５,2023,年平均,801304,214479,586825,18104,5618,12486,17644,4572,13072,801764,215525,586239,34.5,29.8,36.2
５人以上,"P 医療,福祉",令和５,2023,1月,796451,220743,575708,9275,2488,6787,12357,2834,9523,793369,220397,572972,33.1,29.3,34.6
５人以上,"P 医療,福祉",令和５,2023,2月,793369,196609,596760,9264,3264,6000,12460,2126,10334,790173,197747,592426,34.3,27.5,36.6
５人以上,"P 医療,福祉",令和５,2023,3月,790173,209058,581115,13201,4038,9163,13610,4681,8929,789764,208415,581349,35.2,28.6,37.5
５人以上,"P 医療,福祉",令和５,2023,4月,789764,206999,582765,72050,23959,48091,54716,12826,41890,807098,218132,588966,32,27.7,33.6
５人以上,"P 医療,福祉",令和５,2023,5月,807098,218944,588154,18084,5484,12600,20299,5936,14363,804883,218492,586391,33.5,27.3,35.9
５人以上,"P 医療,福祉",令和５,2023,6月,804883,223652,581231,14844,4147,10697,14449,4549,9900,805278,223250,582028,31.5,27,33.3
５人以上,"P 医療,福祉",令和５,2023,7月,805278,220006,585272,16205,3742,12463,12198,4003,8195,809285,219745,589540,34.5,29.3,36.4
５人以上,"P 医療,福祉",令和５,2023,8月,809285,221688,587597,13099,2900,10199,12690,3668,9022,809694,220920,588774,32.8,29.8,33.9
５人以上,"P 医療,福祉",令和５,2023,9月,809694,215060,594634,13789,4174,9615,15985,3821,12164,807498,215413,592085,34.7,29.8,36.5
５人以上,"P 医療,福祉",令和５,2023,10月,807498,213438,594060,16575,5478,11097,24056,4872,19184,800017,214044,585973,42.5,39.9,43.4
５人以上,"P 医療,福祉",令和５,2023,11月,800017,211676,588341,11528,3732,7796,9403,2687,6716,802142,212721,589421,35.5,31.1,37
５人以上,"P 医療,福祉",令和５,2023,12月,802142,215875,586267,9331,4007,5324,9503,2865,6638,801970,217017,584953,34.3,30.3,35.9
５人以上,Q 複合サービス事業,平成30,2018,年平均,33951,20442,13509,756,352,404,760,411,349,33947,20383,13564,16.8,4.8,34.4
５人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,38243,23838,14405,690,402,288,666,390,276,38267,23850,14417,20.9,9.6,39.6
５人以上,Q 複合サービス事業,令和２,2020,年平均,37781,23757,14024,528,312,216,600,349,251,37709,23720,13989,20.3,9.3,39
５人以上,Q 複合サービス事業,令和３,2021,年平均,37020,22283,14738,450,267,183,471,293,178,36999,22257,14743,17.1,6.8,32.5
５人以上,Q 複合サービス事業,令和４,2022,年平均,28673,16871,11802,338,200,137,565,336,229,28446,16735,11710,19.3,8.5,34.8
５人以上,Q 複合サービス事業,令和５,2023,年平均,27711,16887,10824,365,231,134,461,267,194,27615,16851,10764,18.4,11.2,29.7
５人以上,Q 複合サービス事業,令和５,2023,1月,28343,17219,11124,94,25,69,70,42,28,28367,17202,11165,15.1,6.8,27.8
５人以上,Q 複合サービス事業,令和５,2023,2月,28367,17203,11164,209,148,61,306,130,176,28270,17221,11049,18,10.6,29.6
５人以上,Q 複合サービス事業,令和５,2023,3月,28270,17303,10967,318,301,17,729,543,186,27859,17061,10798,19,11.5,30.9
５人以上,Q 複合サービス事業,令和５,2023,4月,27859,17110,10749,2571,1635,936,2733,1525,1208,27697,17220,10477,18.5,11.7,29.6
５人以上,Q 複合サービス事業,令和５,2023,5月,27697,17189,10508,183,51,132,130,41,89,27750,17199,10551,18.6,11.6,29.9
５人以上,Q 複合サービス事業,令和５,2023,6月,27750,17156,10594,51,16,35,417,242,175,27384,16930,10454,17.7,10.7,29.1
５人以上,Q 複合サービス事業,令和５,2023,7月,27384,16686,10698,209,171,38,198,164,34,27395,16693,10702,19.3,12.6,29.8
５人以上,Q 複合サービス事業,令和５,2023,8月,27395,16558,10837,103,77,26,112,53,59,27386,16582,10804,18.4,11.7,28.5
５人以上,Q 複合サービス事業,令和５,2023,9月,27386,16631,10755,288,79,209,215,107,108,27459,16603,10856,18.9,11.5,30
５人以上,Q 複合サービス事業,令和５,2023,10月,27459,16443,11016,243,180,63,362,196,166,27340,16427,10913,18.5,11.6,28.8
５人以上,Q 複合サービス事業,令和５,2023,11月,27340,16549,10791,57,43,14,111,89,22,27286,16503,10783,18.9,11.6,30.1
５人以上,Q 複合サービス事業,令和５,2023,12月,27286,16597,10689,54,47,7,148,74,74,27192,16570,10622,20,12.5,31.8
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,964075,544527,419549,28755,13667,15088,27619,13027,14592,965211,545167,420045,29.2,19.7,41.5
５人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,982655,548191,434464,30605,14691,15915,28292,13804,14488,984968,549078,435891,27.1,17.4,39.3
５人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,968038,552524,415514,25268,11559,13709,28695,13664,15031,964611,550419,414192,25,17.7,34.7
５人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,948773,521394,427379,22602,9352,13249,21900,9939,11961,949475,520807,428667,27.1,15,41.8
５人以上,R サービス業（他に分類されないもの）,令和４,2022,年平均,923387,479445,443942,23478,10078,13401,22928,9627,13301,923937,479896,444042,28.1,16.4,40.7
５人以上,R サービス業（他に分類されないもの）,令和５,2023,年平均,939843,478870,460973,23578,9738,13840,21195,9057,12138,942226,479551,462675,27.4,16.4,38.7
５人以上,R サービス業（他に分類されないもの）,令和５,2023,1月,929707,488190,441517,17001,7236,9765,18196,7635,10561,928512,487791,440721,22.7,14.6,31.7
５人以上,R サービス業（他に分類されないもの）,令和５,2023,2月,928512,469917,458595,17743,6914,10829,18394,8484,9910,927861,468347,459514,28.2,16.1,40.6
５人以上,R サービス業（他に分類されないもの）,令和５,2023,3月,927861,478912,448949,21944,9944,12000,17711,8700,9011,932094,480156,451938,27.9,15.9,40.6
５人以上,R サービス業（他に分類されないもの）,令和５,2023,4月,932094,461985,470109,44574,21189,23385,37684,19192,18492,938984,463982,475002,27.9,16.1,39.4
５人以上,R サービス業（他に分類されないもの）,令和５,2023,5月,938984,469133,469851,25368,7966,17402,20333,8274,12059,944019,468825,475194,27.5,16.2,38.6
５人以上,R サービス業（他に分類されないもの）,令和５,2023,6月,944019,486887,457132,16918,7335,9583,31298,9927,21371,929639,484295,445344,26.7,16.2,38.1
５人以上,R サービス業（他に分類されないもの）,令和５,2023,7月,929639,478110,451529,35606,12037,23569,18361,8104,10257,946884,482043,464841,28.8,18.3,39.6
５人以上,R サービス業（他に分類されないもの）,令和５,2023,8月,946884,480775,466109,16850,8335,8515,20079,7496,12583,943655,481614,462041,27.6,16.8,38.9
５人以上,R サービス業（他に分類されないもの）,令和５,2023,9月,943655,489937,453718,24181,9641,14540,17529,8277,9252,950307,491301,459006,27.3,16.6,38.7
５人以上,R サービス業（他に分類されないもの）,令和５,2023,10月,950307,480539,469768,22380,9738,12642,19195,8655,10540,953492,481622,471870,27.7,16.6,39.1
５人以上,R サービス業（他に分類されないもの）,令和５,2023,11月,953492,484346,469146,19209,7860,11349,19742,7243,12499,952959,484963,467996,28,16.6,39.8
５人以上,R サービス業（他に分類されないもの）,令和５,2023,12月,952959,477712,475247,21157,8660,12497,15816,6700,9116,958300,479672,478628,28,17.2,38.9
,,,,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和５年年報,,,,,,,,,,,,,,,,,,,
第10－１表　産業、性別常用労働者数及びパートタイム労働者比率　（事業所規模５人以上）,,,,,,,,,,,,,,,,,,,
