"登録日","所管","町丁名","男[人]","女[人]","計[人]"
"20230601","芝地区総合支所管内","虎ノ門五丁目","133","130","263"
"20230601","芝地区総合支所管内","愛宕一丁目","148","142","290"
"20230601","芝地区総合支所管内","愛宕二丁目","116","153","269"
"20230601","麻布地区総合支所管内","麻布狸穴町","232","270","502"
"20230601","麻布地区総合支所管内","麻布永坂町","72","98","170"
"20230601","麻布地区総合支所管内","南麻布一丁目","1519","2028","3547"
"20230601","麻布地区総合支所管内","南麻布二丁目","1422","1788","3210"
"20230601","麻布地区総合支所管内","南麻布三丁目","1028","1336","2364"
"20230601","麻布地区総合支所管内","南麻布四丁目","1102","1504","2606"
"20230601","麻布地区総合支所管内","南麻布五丁目","600","837","1437"
"20230601","麻布地区総合支所管内","元麻布一丁目","348","480","828"
"20230601","麻布地区総合支所管内","元麻布二丁目","595","767","1362"
"20230601","麻布地区総合支所管内","元麻布三丁目","497","598","1095"
"20230601","麻布地区総合支所管内","西麻布一丁目","685","677","1362"
"20230601","麻布地区総合支所管内","西麻布二丁目","995","1094","2089"
"20230601","麻布地区総合支所管内","西麻布三丁目","1057","1315","2372"
"20230601","麻布地区総合支所管内","西麻布四丁目","1131","1378","2509"
"20230601","麻布地区総合支所管内","六本木一丁目","761","965","1726"
"20230601","麻布地区総合支所管内","六本木二丁目","340","265","605"
"20230601","麻布地区総合支所管内","六本木三丁目","1060","995","2055"
"20230601","麻布地区総合支所管内","六本木四丁目","467","447","914"
"20230601","麻布地区総合支所管内","六本木五丁目","736","865","1601"
"20230601","麻布地区総合支所管内","六本木六丁目","485","608","1093"
"20230601","麻布地区総合支所管内","六本木七丁目","791","858","1649"
"20230601","麻布地区総合支所管内","麻布台一丁目","71","63","134"
"20230601","麻布地区総合支所管内","麻布台二丁目","155","168","323"
"20230601","麻布地区総合支所管内","麻布台三丁目","386","399","785"
"20230601","麻布地区総合支所管内","麻布十番一丁目","417","443","860"
"20230601","麻布地区総合支所管内","麻布十番二丁目","1010","1260","2270"
"20230601","麻布地区総合支所管内","麻布十番三丁目","651","713","1364"
"20230601","麻布地区総合支所管内","麻布十番四丁目","144","237","381"
"20230601","麻布地区総合支所管内","東麻布一丁目","841","1096","1937"
"20230601","麻布地区総合支所管内","東麻布二丁目","883","978","1861"
"20230601","麻布地区総合支所管内","東麻布三丁目","309","394","703"
"20230601","赤坂地区総合支所管内","元赤坂一丁目","161","148","309"
"20230601","赤坂地区総合支所管内","元赤坂二丁目","131","101","232"
"20230601","赤坂地区総合支所管内","赤坂一丁目","192","247","439"
"20230601","赤坂地区総合支所管内","赤坂二丁目","1197","1200","2397"
"20230601","赤坂地区総合支所管内","赤坂三丁目","122","84","206"
"20230601","赤坂地区総合支所管内","赤坂四丁目","976","977","1953"
"20230601","赤坂地区総合支所管内","赤坂五丁目","271","385","656"
"20230601","赤坂地区総合支所管内","赤坂六丁目","1466","1627","3093"
"20230601","赤坂地区総合支所管内","赤坂七丁目","940","1090","2030"
"20230601","赤坂地区総合支所管内","赤坂八丁目","1097","1484","2581"
"20230601","赤坂地区総合支所管内","赤坂九丁目","900","810","1710"
"20230601","赤坂地区総合支所管内","南青山一丁目","913","1135","2048"
"20230601","赤坂地区総合支所管内","南青山二丁目","816","987","1803"
"20230601","赤坂地区総合支所管内","南青山三丁目","404","551","955"
"20230601","赤坂地区総合支所管内","南青山四丁目","1177","1424","2601"
"20230601","赤坂地区総合支所管内","南青山五丁目","475","587","1062"
"20230601","赤坂地区総合支所管内","南青山六丁目","667","832","1499"
"20230601","赤坂地区総合支所管内","南青山七丁目","1010","1287","2297"
"20230601","赤坂地区総合支所管内","北青山一丁目","438","669","1107"
"20230601","赤坂地区総合支所管内","北青山二丁目","188","255","443"
"20230601","赤坂地区総合支所管内","北青山三丁目","328","405","733"
"20230601","高輪地区総合支所管内","三田四丁目","1291","1657","2948"
"20230601","高輪地区総合支所管内","三田五丁目","2255","2953","5208"
"20230601","高輪地区総合支所管内","高輪一丁目","2545","3534","6079"
"20230601","高輪地区総合支所管内","高輪二丁目","2304","2932","5236"
"20230601","高輪地区総合支所管内","高輪三丁目","1717","2104","3821"
"20230601","高輪地区総合支所管内","高輪四丁目","1628","1842","3470"
"20230601","高輪地区総合支所管内","白金一丁目","1652","2263","3915"
"20230601","高輪地区総合支所管内","白金二丁目","850","1098","1948"
"20230601","高輪地区総合支所管内","白金三丁目","1391","1755","3146"
"20230601","高輪地区総合支所管内","白金四丁目","502","705","1207"
"20230601","高輪地区総合支所管内","白金五丁目","611","703","1314"
"20230601","高輪地区総合支所管内","白金六丁目","1325","1633","2958"
"20230601","高輪地区総合支所管内","白金台一丁目","322","459","781"
"20230601","高輪地区総合支所管内","白金台二丁目","1028","1327","2355"
"20230601","高輪地区総合支所管内","白金台三丁目","1269","1749","3018"
"20230601","高輪地区総合支所管内","白金台四丁目","686","973","1659"
"20230601","高輪地区総合支所管内","白金台五丁目","711","893","1604"
"20230601","芝浦港南地区総合支所管内","芝浦一丁目","1325","1277","2602"
"20230601","芝浦港南地区総合支所管内","芝浦二丁目","1568","1812","3380"
"20230601","芝浦港南地区総合支所管内","芝浦三丁目","771","844","1615"
"20230601","芝浦港南地区総合支所管内","芝浦四丁目","6047","6589","12636"
"20230601","芝浦港南地区総合支所管内","海岸二丁目","472","510","982"
"20230601","芝浦港南地区総合支所管内","海岸三丁目","1831","1526","3357"
"20230601","芝浦港南地区総合支所管内","港南一丁目","134","148","282"
"20230601","芝浦港南地区総合支所管内","港南二丁目","970","1097","2067"
"20230601","芝浦港南地区総合支所管内","港南三丁目","2274","2584","4858"
"20230601","芝浦港南地区総合支所管内","港南四丁目","3703","4283","7986"
"20230601","芝浦港南地区総合支所管内","港南五丁目","258","197","455"
"20230601","芝浦港南地区総合支所管内","台場一丁目","1661","1825","3486"
"20230601","芝浦港南地区総合支所管内","台場二丁目","375","404","779"

"町丁別選挙人名簿登録者数　令和5年6月1日時点","Ver202306",,,,
