"登録日","所管","町丁名","男[人]","女[人]","計[人]"
"20200901","麻布地区総合支所管内","元麻布二丁目","624","804","1428"
"20200901","麻布地区総合支所管内","元麻布三丁目","589","603","1192"
"20200901","麻布地区総合支所管内","西麻布一丁目","709","711","1420"
"20200901","麻布地区総合支所管内","西麻布二丁目","1010","1125","2135"
"20200901","麻布地区総合支所管内","西麻布三丁目","1127","1381","2508"
"20200901","麻布地区総合支所管内","西麻布四丁目","1099","1371","2470"
"20200901","麻布地区総合支所管内","六本木一丁目","708","929","1637"
"20200901","麻布地区総合支所管内","六本木二丁目","329","284","613"
"20200901","麻布地区総合支所管内","六本木三丁目","1058","1034","2092"
"20200901","麻布地区総合支所管内","六本木四丁目","514","460","974"
"20200901","麻布地区総合支所管内","六本木五丁目","737","885","1622"
"20200901","麻布地区総合支所管内","六本木六丁目","469","586","1055"
"20200901","麻布地区総合支所管内","六本木七丁目","851","881","1732"
"20200901","麻布地区総合支所管内","麻布台一丁目","83","74","157"
"20200901","麻布地区総合支所管内","麻布台二丁目","164","182","346"
"20200901","麻布地区総合支所管内","麻布台三丁目","380","427","807"
"20200901","麻布地区総合支所管内","麻布十番一丁目","476","475","951"
"20200901","麻布地区総合支所管内","麻布十番二丁目","1081","1302","2383"
"20200901","麻布地区総合支所管内","麻布十番三丁目","705","739","1444"
"20200901","麻布地区総合支所管内","麻布十番四丁目","176","261","437"
"20200901","麻布地区総合支所管内","東麻布一丁目","852","1077","1929"
"20200901","麻布地区総合支所管内","東麻布二丁目","896","998","1894"
"20200901","麻布地区総合支所管内","東麻布三丁目","331","366","697"
"20200901","赤坂地区総合支所管内","元赤坂一丁目","139","145","284"
"20200901","赤坂地区総合支所管内","元赤坂二丁目","145","118","263"
"20200901","赤坂地区総合支所管内","赤坂一丁目","175","232","407"
"20200901","赤坂地区総合支所管内","赤坂二丁目","1174","1185","2359"
"20200901","赤坂地区総合支所管内","赤坂三丁目","125","88","213"
"20200901","赤坂地区総合支所管内","赤坂四丁目","964","953","1917"
"20200901","赤坂地区総合支所管内","赤坂五丁目","269","394","663"
"20200901","赤坂地区総合支所管内","赤坂六丁目","1478","1582","3060"
"20200901","赤坂地区総合支所管内","赤坂七丁目","966","1105","2071"
"20200901","赤坂地区総合支所管内","赤坂八丁目","1127","1508","2635"
"20200901","赤坂地区総合支所管内","赤坂九丁目","912","797","1709"
"20200901","赤坂地区総合支所管内","南青山一丁目","923","1153","2076"
"20200901","赤坂地区総合支所管内","南青山二丁目","824","984","1808"
"20200901","赤坂地区総合支所管内","南青山三丁目","423","553","976"
"20200901","赤坂地区総合支所管内","南青山四丁目","1193","1470","2663"
"20200901","赤坂地区総合支所管内","南青山五丁目","493","629","1122"
"20200901","赤坂地区総合支所管内","南青山六丁目","659","851","1510"
"20200901","赤坂地区総合支所管内","南青山七丁目","859","1121","1980"
"20200901","赤坂地区総合支所管内","北青山一丁目","457","706","1163"
"20200901","赤坂地区総合支所管内","北青山二丁目","205","251","456"
"20200901","赤坂地区総合支所管内","北青山三丁目","228","338","566"
"20200901","高輪地区総合支所管内","三田四丁目","1332","1684","3016"
"20200901","高輪地区総合支所管内","三田五丁目","2157","2803","4960"
"20200901","高輪地区総合支所管内","高輪一丁目","2409","3307","5716"
"20200901","高輪地区総合支所管内","高輪二丁目","2368","3058","5426"
"20200901","高輪地区総合支所管内","高輪三丁目","1751","2142","3893"
"20200901","高輪地区総合支所管内","高輪四丁目","1694","1841","3535"
"20200901","高輪地区総合支所管内","白金一丁目","1481","1993","3474"
"20200901","高輪地区総合支所管内","白金二丁目","856","1128","1984"
"20200901","高輪地区総合支所管内","白金三丁目","1452","1809","3261"
"20200901","高輪地区総合支所管内","白金四丁目","491","707","1198"
"20200901","高輪地区総合支所管内","白金五丁目","672","803","1475"
"20200901","高輪地区総合支所管内","白金六丁目","1328","1714","3042"
"20200901","高輪地区総合支所管内","白金台一丁目","356","485","841"
"20200901","高輪地区総合支所管内","白金台二丁目","997","1338","2335"
"20200901","高輪地区総合支所管内","白金台三丁目","1332","1792","3124"
"20200901","高輪地区総合支所管内","白金台四丁目","700","985","1685"
"20200901","高輪地区総合支所管内","白金台五丁目","671","876","1547"
"20200901","芝浦港南地区総合支所管内","芝浦一丁目","1288","1255","2543"
"20200901","芝浦港南地区総合支所管内","芝浦二丁目","1395","1586","2981"
"20200901","芝浦港南地区総合支所管内","芝浦三丁目","788","864","1652"
"20200901","芝浦港南地区総合支所管内","芝浦四丁目","6018","6491","12509"
"20200901","芝浦港南地区総合支所管内","海岸二丁目","444","455","899"
"20200901","芝浦港南地区総合支所管内","海岸三丁目","1754","1393","3147"
"20200901","芝浦港南地区総合支所管内","港南一丁目","119","144","263"
"20200901","芝浦港南地区総合支所管内","港南二丁目","942","1093","2035"
"20200901","芝浦港南地区総合支所管内","港南三丁目","2364","2692","5056"
"20200901","芝浦港南地区総合支所管内","港南四丁目","3673","4236","7909"
"20200901","芝浦港南地区総合支所管内","港南五丁目","263","164","427"
"20200901","芝浦港南地区総合支所管内","台場一丁目","1613","1820","3433"
"20200901","芝浦港南地区総合支所管内","台場二丁目","378","390","768"

"町丁別選挙人名簿登録者数　令和2年9月1日時点","Ver202009",,,,
