"登録日","所管","町丁名","男[人]","女[人]","計[人]"
"20210601","芝地区総合支所管内","虎ノ門四丁目","179","330","509"
"20210601","芝地区総合支所管内","虎ノ門五丁目","126","137","263"
"20210601","芝地区総合支所管内","愛宕一丁目","9","11","20"
"20210601","芝地区総合支所管内","愛宕二丁目","124","132","256"
"20210601","麻布地区総合支所管内","麻布狸穴町","225","274","499"
"20210601","麻布地区総合支所管内","麻布永坂町","69","95","164"
"20210601","麻布地区総合支所管内","南麻布一丁目","1486","1942","3428"
"20210601","麻布地区総合支所管内","南麻布二丁目","1400","1750","3150"
"20210601","麻布地区総合支所管内","南麻布三丁目","1055","1329","2384"
"20210601","麻布地区総合支所管内","南麻布四丁目","1094","1463","2557"
"20210601","麻布地区総合支所管内","南麻布五丁目","616","874","1490"
"20210601","麻布地区総合支所管内","元麻布一丁目","375","514","889"
"20210601","麻布地区総合支所管内","元麻布二丁目","615","779","1394"
"20210601","麻布地区総合支所管内","元麻布三丁目","596","604","1200"
"20210601","麻布地区総合支所管内","西麻布一丁目","691","675","1366"
"20210601","麻布地区総合支所管内","西麻布二丁目","981","1108","2089"
"20210601","麻布地区総合支所管内","西麻布三丁目","1124","1375","2499"
"20210601","麻布地区総合支所管内","西麻布四丁目","1115","1371","2486"
"20210601","麻布地区総合支所管内","六本木一丁目","722","954","1676"
"20210601","麻布地区総合支所管内","六本木二丁目","332","286","618"
"20210601","麻布地区総合支所管内","六本木三丁目","1049","1025","2074"
"20210601","麻布地区総合支所管内","六本木四丁目","501","450","951"
"20210601","麻布地区総合支所管内","六本木五丁目","712","864","1576"
"20210601","麻布地区総合支所管内","六本木六丁目","466","604","1070"
"20210601","麻布地区総合支所管内","六本木七丁目","815","895","1710"
"20210601","麻布地区総合支所管内","麻布台一丁目","83","71","154"
"20210601","麻布地区総合支所管内","麻布台二丁目","162","172","334"
"20210601","麻布地区総合支所管内","麻布台三丁目","387","417","804"
"20210601","麻布地区総合支所管内","麻布十番一丁目","460","452","912"
"20210601","麻布地区総合支所管内","麻布十番二丁目","1032","1264","2296"
"20210601","麻布地区総合支所管内","麻布十番三丁目","678","705","1383"
"20210601","麻布地区総合支所管内","麻布十番四丁目","171","249","420"
"20210601","麻布地区総合支所管内","東麻布一丁目","843","1058","1901"
"20210601","麻布地区総合支所管内","東麻布二丁目","882","969","1851"
"20210601","麻布地区総合支所管内","東麻布三丁目","324","363","687"
"20210601","赤坂地区総合支所管内","元赤坂一丁目","142","151","293"
"20210601","赤坂地区総合支所管内","元赤坂二丁目","148","115","263"
"20210601","赤坂地区総合支所管内","赤坂一丁目","179","231","410"
"20210601","赤坂地区総合支所管内","赤坂二丁目","1167","1159","2326"
"20210601","赤坂地区総合支所管内","赤坂三丁目","116","88","204"
"20210601","赤坂地区総合支所管内","赤坂四丁目","948","959","1907"
"20210601","赤坂地区総合支所管内","赤坂五丁目","253","364","617"
"20210601","赤坂地区総合支所管内","赤坂六丁目","1423","1596","3019"
"20210601","赤坂地区総合支所管内","赤坂七丁目","972","1090","2062"
"20210601","赤坂地区総合支所管内","赤坂八丁目","1116","1493","2609"
"20210601","赤坂地区総合支所管内","赤坂九丁目","897","793","1690"
"20210601","赤坂地区総合支所管内","南青山一丁目","927","1143","2070"
"20210601","赤坂地区総合支所管内","南青山二丁目","835","981","1816"
"20210601","赤坂地区総合支所管内","南青山三丁目","434","564","998"
"20210601","赤坂地区総合支所管内","南青山四丁目","1188","1455","2643"
"20210601","赤坂地区総合支所管内","南青山五丁目","490","607","1097"
"20210601","赤坂地区総合支所管内","南青山六丁目","653","820","1473"
"20210601","赤坂地区総合支所管内","南青山七丁目","893","1153","2046"
"20210601","赤坂地区総合支所管内","北青山一丁目","438","671","1109"
"20210601","赤坂地区総合支所管内","北青山二丁目","198","250","448"
"20210601","赤坂地区総合支所管内","北青山三丁目","274","377","651"
"20210601","高輪地区総合支所管内","三田四丁目","1303","1674","2977"
"20210601","高輪地区総合支所管内","三田五丁目","2110","2811","4921"
"20210601","高輪地区総合支所管内","高輪一丁目","2390","3281","5671"
"20210601","高輪地区総合支所管内","高輪二丁目","2335","3012","5347"
"20210601","高輪地区総合支所管内","高輪三丁目","1744","2125","3869"
"20210601","高輪地区総合支所管内","高輪四丁目","1628","1830","3458"
"20210601","高輪地区総合支所管内","白金一丁目","1449","1986","3435"
"20210601","高輪地区総合支所管内","白金二丁目","843","1111","1954"
"20210601","高輪地区総合支所管内","白金三丁目","1437","1784","3221"
"20210601","高輪地区総合支所管内","白金四丁目","482","698","1180"
"20210601","高輪地区総合支所管内","白金五丁目","638","775","1413"
"20210601","高輪地区総合支所管内","白金六丁目","1340","1700","3040"
"20210601","高輪地区総合支所管内","白金台一丁目","336","471","807"
"20210601","高輪地区総合支所管内","白金台二丁目","1003","1330","2333"
"20210601","高輪地区総合支所管内","白金台三丁目","1307","1767","3074"
"20210601","高輪地区総合支所管内","白金台四丁目","687","942","1629"
"20210601","高輪地区総合支所管内","白金台五丁目","675","872","1547"
"20210601","芝浦港南地区総合支所管内","芝浦一丁目","1282","1248","2530"
"20210601","芝浦港南地区総合支所管内","芝浦二丁目","1363","1568","2931"
"20210601","芝浦港南地区総合支所管内","芝浦三丁目","788","861","1649"
"20210601","芝浦港南地区総合支所管内","芝浦四丁目","6041","6549","12590"
"20210601","芝浦港南地区総合支所管内","海岸二丁目","471","478","949"
"20210601","芝浦港南地区総合支所管内","海岸三丁目","1730","1406","3136"
"20210601","芝浦港南地区総合支所管内","港南一丁目","126","137","263"
"20210601","芝浦港南地区総合支所管内","港南二丁目","955","1095","2050"
"20210601","芝浦港南地区総合支所管内","港南三丁目","2338","2660","4998"
"20210601","芝浦港南地区総合支所管内","港南四丁目","3676","4235","7911"
"20210601","芝浦港南地区総合支所管内","港南五丁目","277","182","459"
"20210601","芝浦港南地区総合支所管内","台場一丁目","1624","1818","3442"
"20210601","芝浦港南地区総合支所管内","台場二丁目","376","391","767"

"町丁別選挙人名簿登録者数　令和3年6月1日時点","Ver202106",,,,
