区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
あきる野市／2000m2未満,209 ,11 ,299 ,2 ,13 ,10 ,19 ,1 ,222 ,11 ,317 ,2 
あきる野市／5000m2未満,223 ,12 ,722 ,5 ,19 ,14 ,67 ,2 ,242 ,12 ,790 ,4 
あきる野市／10000m2未満,162 ,9 ,1158 ,7 ,17 ,13 ,126 ,4 ,179 ,9 ,1284 ,7 
あきる野市／10000m2以上,344 ,18 ,13066 ,84 ,36 ,27 ,2808 ,93 ,380 ,19 ,15873 ,85 
あきる野市／計,1861 ,100 ,15548 ,100 ,133 ,100 ,3034 ,100 ,1994 ,100 ,18582 ,100 
西東京市／100m2未満,1 ,6 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,5 ,0 ,1 
西東京市／200m2未満,3 ,18 ,0 ,6 ,0 ,0 ,0 ,0 ,3 ,16 ,0 ,6 
西東京市／300m2未満,5 ,29 ,1 ,19 ,1 ,50 ,0 ,38 ,6 ,32 ,1 ,21 
西東京市／500m2未満,4 ,24 ,1 ,24 ,1 ,50 ,0 ,63 ,5 ,26 ,2 ,28 
西東京市／1000m2未満,3 ,18 ,2 ,33 ,0 ,0 ,0 ,0 ,3 ,16 ,2 ,30 
西東京市／2000m2未満,1 ,6 ,1 ,17 ,0 ,0 ,0 ,0 ,1 ,5 ,1 ,15 
西東京市／5000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
西東京市／10000m2未満,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
西東京市／10000m2以上,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
西東京市／計,17 ,100 ,6 ,100 ,2 ,100 ,1 ,100 ,19 ,100 ,7 ,100 
市部計／100m2未満,1741 ,12 ,97 ,0 ,149 ,11 ,7 ,0 ,1890 ,12 ,104 ,0 
市部計／200m2未満,2424 ,17 ,360 ,1 ,104 ,8 ,16 ,0 ,2528 ,16 ,376 ,0 
市部計／300m2未満,1272 ,9 ,316 ,0 ,75 ,6 ,18 ,0 ,1347 ,9 ,335 ,0 
市部計／500m2未満,1594 ,11 ,618 ,1 ,110 ,8 ,43 ,0 ,1704 ,11 ,661 ,1 
市部計／1000m2未満,1726 ,12 ,1256 ,2 ,154 ,11 ,117 ,0 ,1880 ,12 ,1373 ,1 
市部計／2000m2未満,1557 ,11 ,2264 ,3 ,130 ,10 ,192 ,1 ,1687 ,11 ,2456 ,3 
市部計／5000m2未満,1750 ,12 ,5750 ,9 ,193 ,14 ,656 ,2 ,1943 ,12 ,6405 ,7 
市部計／10000m2未満,958 ,7 ,6904 ,11 ,128 ,9 ,982 ,3 ,1086 ,7 ,7885 ,8 
市部計／10000m2以上,1376 ,10 ,47506 ,73 ,308 ,23 ,26538 ,93 ,1684 ,11 ,74045 ,79 
市部計／計,14398 ,100 ,65072 ,100 ,1351 ,100 ,28569 ,100 ,15749 ,100 ,93641 ,100 
