板橋区,100.0,257.0,221.5,106.5,78.1,85.7,75.3,75.3,76.7,78.3,80.6,84.1,89.8,95.6,96.8
練馬区,100.0,309.6,267.5,118.1,86.0,101.0,90.7,90.9,93.1,93.9,98.5,103.0,107.9,113.4,115.0
足立区,100.0,270.8,252.8,124.6,81.5,93.8,88.7,89.1,90.5,92.0,94.3,98.4,104.4,111.0,112.9
葛飾区,100.0,263.9,244.7,102.5,57.8,60.1,57.3,57.8,59.0,60.1,61.2,63.5,67.0,72.7,73.9
江戸川区,100.0,309.9,312.6,113.9,66.2,73.5,65.2,65.4,66.4,67.3,68.8,71.4,75.3,79.9,80.8
区部,100.0,305.5,260.5,84.7,60.4,75.5,63.7,64.2,66.3,68.9,72.3,76.5,82.1,89.0,90.6
八王子市,100.0,407.5,378.7,157.3,95.8,93.2,84.6,84.3,84.6,85.0,85.6,86.1,86.8,87.6,86.7
立川市,100.0,324.3,282.6,99.2,77.8,91.4,83.2,84.4,87.0,91.8,97.5,102.3,107.0,113.2,113.0
武蔵野市,100.0,410.8,322.2,138.8,103.3,120.0,112.5,113.9,118.1,122.6,130.3,137.9,146.2,157.2,159.9
三鷹市,100.0,437.4,383.6,168.0,114.7,125.1,110.2,110.8,113.5,116.7,121.8,127.7,133.6,140.5,142.7
青梅市,100.0,261.3,245.1,139.9,86.5,77.3,65.2,65.1,65.4,66.0,66.1,66.2,66.2,66.2,65.0
府中市,100.0,345.5,322.0,151.5,105.7,111.5,99.9,100.5,102.9,104.2,105.9,107.9,110.9,113.6,113.9
昭島市,100.0,254.6,236.4,116.4,78.6,70.4,60.9,61.4,62.2,62.9,64.1,65.2,66.4,67.5,66.7
調布市,100.0,364.3,342.7,147.0,96.8,100.3,90.5,91.3,93.7,95.5,97.5,100.8,104.1,107.3,107.5
町田市,100.0,381.7,350.1,123.9,71.8,69.0,66.7,67.2,68.1,68.7,69.3,70.1,70.9,71.7,71.5
小金井市,100.0,358.8,280.8,132.2,93.5,98.7,92.7,93.2,95.0,96.3,98.9,101.8,105.7,112.7,115.4
小平市,100.0,272.2,240.7,121.5,78.4,76.9,65.7,65.8,66.5,66.9,67.4,68.2,69.1,70.0,69.4
日野市,100.0,230.8,218.9,131.8,92.0,85.0,71.4,72.1,73.2,73.8,74.6,75.6,77.2,77.9,76.8
東村山市,100.0,247.6,231.9,112.0,72.5,72.6,64.4,64.6,65.3,65.9,66.7,67.2,67.8,68.6,68.0
国分寺市,100.0,356.3,331.4,133.8,100.2,102.1,94.9,98.0,100.6,103.3,106.0,108.8,113.4,115.2,112.6
国立市,100.0,337.4,281.0,126.1,90.4,83.4,74.7,74.5,74.5,74.5,74.5,74.5,75.3,76.7,76.5
福生市,100.0,308.5,292.5,167.9,109.1,89.3,76.7,76.7,77.7,79.0,79.9,80.6,81.1,81.5,80.0
狛江市,100.0,356.0,343.6,156.2,106.8,94.7,82.2,82.0,82.0,82.2,82.4,82.6,82.8,84.2,84.0
東大和市,100.0,220.6,205.7,131.2,85.6,81.2,69.3,69.3,70.0,70.4,70.8,71.4,71.8,72.1,71.6
清瀬市,100.0,300.6,272.5,107.9,58.6,57.4,51.3,52.0,52.6,53.2,54.0,54.6,55.2,55.7,55.3
東久留米市,100.0,250.0,226.7,119.4,72.5,69.9,62.3,62.8,63.1,63.7,64.2,65.0,65.7,66.3,65.9
武蔵村山市,,,,,,,,,,,,,,,
多摩市,100.0,471.8,422.0,167.4,101.0,93.0,85.9,86.2,86.5,86.6,86.7,87.0,87.4,87.8,87.5
稲城市,100.0,305.9,296.7,195.4,130.0,105.2,97.6,98.0,99.6,100.9,102.3,104.1,106.5,112.4,112.7
羽村市,100.0,203.0,192.9,108.2,76.0,72.1,60.9,60.9,61.4,62.1,62.4,62.8,63.2,63.5,62.3
あきる野市,100.0,178.4,185.9,133.9,82.1,66.2,59.0,59.0,59.2,59.5,59.5,59.5,59.5,59.5,58.9
西東京市,100.0,282.2,264.3,111.5,64.8,65.1,59.0,59.6,60.5,61.5,62.5,64.0,66.8,69.8,70.8
瑞穂町,100.0,192.0,202.4,165.8,97.9,76.2,68.3,,,,,,,,
日の出町,,,,,,,,,,,,,,,
檜原村,100.0,217.4,208.3,190.6,140.6,108.9,96.5,87.1,84.2,82.3,80.9,79.6,79.0,79.0,77.9
奥多摩町,100.0,173.4,177.6,154.7,113.1,87.1,67.8,65.1,63.0,61.7,60.8,60.1,59.7,59.2,57.8
多摩地域,100.0,324.0,294.6,138.5,89.7,87.3,74.6,74.9,75.9,76.9,78.2,79.6,81.2,83.0,82.7
大島町,100.0,101.2,103.8,102.5,100.0,96.9,79.9,76.3,70.5,67.4,67.0,67.0,67.0,66.5,65.3
新島村,,,,,,,,,,,,,,,
神津島村,,,,,,,,,,,,,,,
三宅村,100.0,105.4,111.3,111.3,,,,,,,,,,,
八丈町,100.0,101.6,105.0,105.0,103.4,101.0,85.0,80.6,79.7,79.3,79.0,79.0,79.0,79.0,77.9
小笠原村,,,,,,,,,,,,,,,
東京都,100.0,301.3,260.5,93.2,65.4,77.1,67.8,68.2,70.1,72.4,75.3,79.0,83.6,89.3,90.5
