区市町村名,用途/昭和・平成・令和　年,58,63,4,9,14,19,24,29,30,元,2,3,4,5
大田区,全用途平均(林地を含む。）,4.2,22.6,-13.9,-10,-2.2,9.7,-1.1,2.9,2.9,3.9,4.4,-0.4,1.2,3.4
世田谷区,住宅地,4.2,30.3,-17.6,-2.1,-1.6,12.4,-1.3,3,3.9,4.2,3.5,-0.5,1,2.3
世田谷区,商業地,4.2,41.6,-13.3,-8.8,-2.2,14.4,-1.7,4.5,6.4,8.1,7.6,-1,1.1,3.4
世田谷区,全用途平均(林地を含む。）,4.2,31.7,-17.1,-3.1,-1.7,12.8,-1.4,3.3,4.5,5.1,4.4,-0.6,1,2.5
渋谷区,住宅地,5.3,20.4,-17.7,-5.2,0,24.8,-1.5,3.5,4.2,5.3,6.1,-0.5,1.9,3.8
渋谷区,商業地,9.7,13.7,-8.4,-12.4,-0.3,29.3,-3.4,8.7,9.2,9,8.9,-2.9,0.1,2.6
渋谷区,全用途平均(林地を含む。）,6.9,17.1,-14.1,-8,-0.1,27.2,-2.6,6.3,7,7.4,7.7,-1.8,0.8,3.1
中野区,住宅地,4.4,14.8,-15.4,-2.5,-1,6.6,-0.7,2.9,3.6,4.7,4.3,-0.3,2.1,4.6
中野区,商業地,6.1,19.5,-10.6,-10.7,-3.3,9.4,-2.1,5.3,6.4,7.3,8.5,-0.5,2.4,5.2
中野区,全用途平均(林地を含む。）,5,16.2,-14.2,-5,-1.7,7.7,-1.3,4,4.9,5.9,6.2,-0.4,2.2,4.9
杉並区,住宅地,4.1,21.8,-16.1,-2.2,-1.4,8.1,-0.7,3.1,3.2,4.3,3.8,-0.7,2,3.7
杉並区,商業地,5.1,21.2,-7.8,-11,-3.6,10.1,-0.8,6.1,6.9,7.9,8.6,-1.6,2.1,4.7
杉並区,全用途平均(林地を含む。）,4.3,21.7,-14.8,-3.8,-1.9,8.6,-0.7,3.9,4.2,5.2,4.9,-0.9,2,4
豊島区,住宅地,6.5,16.1,-13.6,-3.8,-5.2,12.8,-1.3,3.6,5.2,7,7.5,-0.6,2.6,4.7
豊島区,商業地,4.1,11.9,-6.8,-15.2,-8.6,16,-2.1,5.5,6.7,8.9,9.9,-2,0.9,4.6
豊島区,全用途平均(林地を含む。）,6,14,-10.4,-9.1,-6.8,14.7,-1.8,4.7,6.1,8.2,8.9,-1.4,1.6,4.7
北区,住宅地,1.8,45.6,-9,-5.6,-3.9,5.8,-0.7,3.5,5.6,7.1,7.1,-0.7,1.3,4.5
北区,商業地,2,46.8,-8.1,-12.9,-6.2,12.1,-0.9,3.9,6.7,9,10.4,-2.2,1.7,5.2
北区,全用途平均(林地を含む。）,1.9,47,-8.7,-8.1,-4.6,8.7,-0.8,3.7,6.1,7.9,8.5,-1.3,1.4,4.8
荒川区,住宅地,4.7,39.1,-5.2,-5.8,-3.6,7.1,-1,3.9,6.1,8.6,8.8,-0.8,1.7,4.4
荒川区,商業地,1.5,45.8,-6.9,-12.9,-5.5,13.2,-1.1,4.6,6.7,9.4,10.1,-2,2,5.2
荒川区,全用途平均(林地を含む。）,3,47.7,-7.5,-8.4,-4.7,9.2,-1,4.2,6.3,8.9,9.3,-1.3,1.8,4.7
板橋区,住宅地,2.2,36.5,-10.5,-2.2,-4.3,9.8,-1.3,2.8,4.1,5,5.1,-0.8,1,3.3
板橋区,商業地,2.2,37.4,-8.7,-9.8,-6.2,9.9,-1.7,3.8,5.3,6.8,7.2,-1.7,1.3,4.1
板橋区,全用途平均(林地を含む。）,2.2,37,-10,-3.6,-4.7,9.4,-1.4,3.1,4.4,5.5,5.6,-1,1.1,3.5
練馬区,住宅地,3.4,69.2,-14.2,-2.9,-4.2,6.5,-0.6,1.8,2.8,3.3,3,-0.9,1.1,2.8
練馬区,商業地,4.4,68.4,-8.8,-10.7,-3.4,9.8,-0.9,4.5,4.7,5,4.9,-1.5,1.5,3.2
練馬区,全用途平均(林地を含む。）,3.5,68.9,-13.8,-3.6,-4.1,6.9,-0.6,2.2,3.1,3.5,3.3,-1,1.2,2.9
足立区,住宅地,2.9,90.1,-7.5,-5.8,-5.6,13.7,-0.8,2.3,4.1,4.7,5.1,-0.2,1.5,3.4
足立区,商業地,2.8,90.9,-5.9,-11.9,-5.2,15.6,-0.1,3.1,5.6,6.4,6.5,-0.5,0.7,3.6
足立区,全用途平均(林地を含む。）,2.9,89.2,-7.1,-7.4,-5.8,14.2,-0.7,2.5,4.5,5.2,5.5,-0.2,1.3,3.5
葛飾区,住宅地,3,74.2,-5.7,-3.1,-4,7,-0.7,1.5,2.7,3.3,2.6,-0.4,1,2.8
葛飾区,商業地,3.9,55.5,-5.5,-11.2,-7.7,8.3,-0.5,2.6,4.2,5.3,5,-1.5,1.1,3.6
葛飾区,全用途平均(林地を含む。）,3.1,71.4,-5.6,-4.6,-4.8,7.1,-0.7,1.8,3.1,3.8,3.3,-0.7,1,3.1
江戸川区,住宅地,4.1,90.3,-6.7,-4.1,-4.6,9.8,-1.4,2.4,3.8,4.7,4.1,-0.5,1.1,3.2
江戸川区,商業地,5,90.8,-3.5,-13.2,-7,12.2,-1.9,2.8,4.4,5.8,5.4,-1.6,1.5,3.9
江戸川区,全用途平均(林地を含む。）,4.1,90.2,-6.3,-5.5,-5.1,10.1,-1.5,2.4,3.8,4.8,4.3,-0.7,1.2,3.4
区部,住宅地,3.9,44.1,-13.3,-4.4,-2.8,11.4,-1,3,3.9,4.8,4.6,-0.5,1.5,3.4
区部,商業地,5.5,28.7,-8.7,-14.8,-5.1,15.9,-2.1,5.5,6.4,7.9,8.5,-2.1,0.7,3.6
区部,全用途平均(林地を含む。）,4.4,40.2,-11.7,-7.9,-3.7,13.1,-1.5,4,4.9,6.1,6.3,-1.1,1.2,3.5
八王子市,住宅地,4.5,92.1,-3.5,-2.3,-10.4,2.8,-1.4,0,0.1,0.2,0.2,-0.7,0,0.9
八王子市,商業地,5.6,124.9,-2.2,-14.5,-9.4,6.6,-1.9,0.8,0.8,0.9,1.6,-1.1,-0.1,1.7
八王子市,全用途平均(林地を含む。）,4.4,89.3,-3,-3.2,-10.3,3.2,-1.5,0.1,0.2,0.3,0.4,-0.7,0,1
立川市,住宅地,4.7,99.6,-6.6,-1.9,-5.7,6.4,-0.5,0.9,2,2.1,1.8,-0.5,1.1,3.1
立川市,商業地,9.7,80.2,-4.4,-11.2,-3.2,8,-1.1,5.6,5.5,5.3,4.6,-1.2,0.5,2.6
立川市,全用途平均(林地を含む。）,5.2,98.7,-6.3,-3.5,-5.4,6.6,-0.7,1.8,2.8,2.7,2.4,-0.6,1,3
武蔵野市,住宅地,3.1,37.9,-13.4,-1.4,-2.5,8,-0.1,3.3,3.1,3.3,2.7,0,1.7,3
武蔵野市,商業地,5.9,43,-8,-8.2,-2.8,7,-0.5,5.3,5.5,6.9,7.3,-0.9,1.8,3.4
武蔵野市,全用途平均(林地を含む。）,3.6,38.9,-12.3,-3.4,-2.6,7.7,-0.2,4,4,4.7,4.4,-0.3,1.7,3.1
三鷹市,住宅地,3.3,43.4,-11.8,-1.3,-2.7,6.2,-0.3,2.6,2.7,2.9,2.2,-0.1,0.9,2.4
三鷹市,商業地,4.7,63.9,-4.6,-7,-3.2,6.4,-0.8,2.5,2.5,3.5,3.4,-0.6,1,2.8
三鷹市,全用途平均(林地を含む。）,3.4,45,-11.3,-2.7,-2.9,6.3,-0.4,2.6,2.7,3,2.5,-0.3,1,2.5
青梅市,住宅地,3.5,92.5,-2.9,-2.3,-9.9,1.9,-1.8,-0.9,-0.8,-1,-1.2,-2.7,-0.1,0.7
青梅市,商業地,―,108.5,-4,-9.6,-8.4,1.7,-2,0.1,0.2,0.1,0.1,-2.3,-0.2,0.9
青梅市,全用途平均(林地を含む。）,3.7,89.5,-2.5,-3.1,-9.6,0.7,-2.2,-0.8,-0.8,-0.8,-1,-2.6,-0.1,0.7
府中市,住宅地,4.3,81,-11.2,-2.5,-3.8,8.2,-0.6,1.1,1.1,1.3,1.3,0,1.4,3.3
府中市,商業地,4.4,67.7,-2.5,-9.4,-5.5,6.1,-0.6,2,2.1,2.2,2.2,-0.3,1.2,2.8
府中市,全用途平均(林地を含む。）,4.3,80.3,-10.3,-3.3,-4.1,7.8,-0.6,1.2,1.2,1.5,1.5,-0.1,1.4,3.2
昭島市,住宅地,5,99,-5.8,-0.6,-6.5,5.8,-0.4,0.9,1.3,1.3,0.5,-0.9,0.3,1.4
昭島市,商業地,4,62.2,-2,-6.2,-7,5.4,-1.4,1.6,1.8,2.1,1.9,-1.2,0.6,1.2
昭島市,全用途平均(林地を含む。）,4.7,96,-5.5,-1.2,-6.5,5.6,-0.5,1,1.4,1.4,0.7,-0.9,0.3,1.5
調布市,住宅地,3.6,89.4,-11.7,-2.7,-4,8.1,-0.7,1,1.1,1.6,1.9,0,1.5,3.6
調布市,商業地,5.2,101.7,-1.4,-9.3,-6.1,7.2,-0.7,3.5,3.2,3.4,3.8,-0.8,0.9,4.1
調布市,全用途平均(林地を含む。）,3.8,90.3,-11,-3.2,-4.3,7.9,-0.7,1.4,1.4,1.9,2.2,-0.1,1.5,3.6
町田市,住宅地,4.1,120.1,-6.3,-4.8,-9.8,4,-0.7,0,0,0,0.1,-0.6,-0.1,0.6
町田市,商業地,5.9,75,-6.1,-17.1,-8.4,4.5,-0.8,1.5,1.3,1.6,1.9,-1,-0.1,1.6
町田市,全用途平均(林地を含む。）,4.3,114.4,-5.7,-5.9,-9.9,3.7,-0.7,0.2,0.2,0.3,0.4,-0.7,-0.1,0.7
小金井市,住宅地,3.3,59.5,-9,-2.3,-4,5.3,-0.7,1.3,1.6,2.7,2.7,-0.1,0.6,1.9
小金井市,商業地,5.2,53.3,-7.9,-8,-3.8,6.3,-0.5,1.5,1.8,4.6,5.7,-0.4,0.7,2.6
小金井市,全用途平均(林地を含む。）,3.5,59.2,-9,-3.1,-4,5.5,-0.6,1.4,1.6,3.1,3.3,-0.2,0.6,2
小平市,住宅地,3.1,98.6,-11.1,-2,-4.4,5.9,-1.7,1.2,1.2,1,1,-0.5,0.4,1.3
小平市,商業地,3,58.3,-2.7,-8.7,-6.3,6,-2.1,1.1,1.1,0.9,1.1,-1.4,0.1,0.8
小平市,全用途平均(林地を含む。）,3.1,97.5,-10.8,-2.6,-4.6,5.9,-1.7,1.2,1.2,1,1,-0.7,0.3,1.2
日野市,住宅地,4.7,106.6,-5.4,-2.4,-7.3,5,-0.7,0.5,0.7,0.7,0,-1.4,-0.1,1.9
日野市,商業地,3.1,29.1,-4.5,-11,-7.1,7,-0.6,2.1,2.3,2.8,2.4,-0.9,0.1,2.5
日野市,全用途平均(林地を含む。）,4.5,102.8,-5.3,-2.9,-7.3,5,-0.8,0.8,0.9,1,0.4,-1.3,0,2
東村山市,住宅地,3.9,88.2,-6.8,-2.6,-3.7,4,-0.8,1.2,1,0.7,0.6,-0.9,0.5,1
東村山市,商業地,―,66.5,-6.8,-10.9,-5.2,5.2,-1,1,1.1,0.9,1,-1.6,0,0.9
東村山市,全用途平均(林地を含む。）,3.9,86.5,-6.8,-3.6,-3.9,4,-0.9,1.1,1,0.8,0.7,-1.1,0.3,1
国分寺市,住宅地,3.3,76.1,-6.8,-1.8,-3,3.4,-0.8,0.7,1.6,1.7,1.3,-0.6,1.1,3.1
国分寺市,商業地,5.1,57.3,-2.1,-8.4,-4.8,4.3,-0.6,1.4,2.3,2.2,1.3,-1.1,1.2,3.2
国分寺市,全用途平均(林地を含む。）,3.5,73.9,-6.2,-3.7,-3.5,3.7,-0.7,1,1.8,1.8,1.3,-0.8,1.1,3.1
国立市,住宅地,3.2,58.6,-9.5,-2.5,-3.6,4.1,-0.8,1,2.4,2.3,1.3,-0.2,1.5,2.9
国立市,商業地,5,44.5,-1.3,-6.5,-3.5,6.3,-0.8,1.4,1.7,2.8,2.1,-1,1.2,3.1
国立市,全用途平均(林地を含む。）,3.4,57.4,-8.8,-3.3,-4,4.6,-0.8,1,2.1,2.3,1.5,-0.4,1.4,2.9
福生市,住宅地,4,88.6,-4.1,-1.8,-3.7,3.1,-1.6,1,0.7,0.7,0.7,-1.4,0.4,1.6
福生市,商業地,2.4,129.7,-3.7,-8.7,-3.9,1.3,-2.2,1.2,1,0.9,0.6,-2.5,-0.2,1.2
福生市,全用途平均(林地を含む。）,3.7,92.7,-4.1,-2.7,-3.8,2.6,-1.8,1,0.8,0.8,0.7,-1.7,0.3,1.5
狛江市,住宅地,3.7,82.4,-11.7,-2.2,-4.3,6.6,-0.8,0.8,0.8,1.4,2,-0.3,1.1,3.1
狛江市,商業地,4.8,90.3,-3.2,-8,-7,6.3,-0.9,0.5,0.4,2,2.6,-0.8,0.7,3.9
狛江市,全用途平均(林地を含む。）,3.8,83.2,-11,-2.7,-4.6,6.6,-0.8,0.7,0.7,1.4,2.1,-0.3,1,3.2
東大和市,住宅地,3.1,78.5,-6.6,-0.6,-5.4,5,-1.8,0.7,0.8,0.7,0.3,-1.2,0,1
東大和市,商業地,―,69.7,-5.7,-4.4,-6.5,4.3,-2.1,0.7,0.8,0.2,0.2,-1.2,-0.2,1
東大和市,全用途平均(林地を含む。）,3.1,77.9,-6.5,-1.3,-5.6,4.9,-1.8,0.7,0.8,0.6,0.3,-1.2,0,1
清瀬市,住宅地,3.9,91.4,-7.5,-2.1,-4.5,3.8,-0.9,1,1.1,0.8,0.5,-0.8,0.3,1.1
清瀬市,商業地,―,81.6,-4.9,-18.2,-7.3,5.7,-1.1,1.1,1.1,0.9,0.9,-1.5,0,0.7
清瀬市,全用途平均(林地を含む。）,3.9,90.7,-7.3,-2.7,-4.7,3.9,-0.9,0.9,1.1,0.8,0.5,-0.9,0.3,1.1
東久留米市,住宅地,3.9,80.2,-8.5,-3.2,-4.1,4.6,-0.9,0.9,1.1,1,0.8,-1,0.7,1.6
東久留米市,商業地,―,67.6,-5.2,-11.2,-6.3,4.7,-0.8,1,1.2,1.1,0.9,-1.5,0.1,1.2
東久留米市,全用途平均(林地を含む。）,3.9,79.4,-8.2,-3.6,-4.3,4.4,-0.9,0.9,1.1,1,0.8,-1,0.6,1.6
武蔵村山市,住宅地,3,69.5,-2.1,0,-8.1,4.5,-1.9,0.2,0.2,0.2,0.1,-1.8,0,1.6
武蔵村山市,商業地,3.8,44,-2.9,-1.5,-8.3,4.4,-2,0.3,0.3,0.3,0.3,-2.3,-0.7,1.1
武蔵村山市,全用途平均(林地を含む。）,2.9,68.3,-2,-0.2,-8.5,4.5,-1.9,0.2,0.4,0.4,0.3,-1.7,0,1.8
多摩市,住宅地,3.8,145.5,-11.1,-3.8,-6.9,2.2,-0.7,0,0,0,0,-0.8,-0.1,0.7
多摩市,商業地,4.8,150,-11.1,-11.5,-8.5,4.6,-0.5,0.2,0.4,0.7,1,-1.3,0,2.2
多摩市,全用途平均(林地を含む。）,3.9,145.7,-11.1,-4.8,-7.2,2.6,-0.7,0,0.1,0.1,0.2,-0.9,-0.1,0.9
稲城市,住宅地,4.5,89,-6.7,-2.1,-6.8,2.1,-0.5,2,1.9,3.1,2.9,0.7,2.3,2.5
稲城市,商業地,4.3,118.9,-2.3,-8.6,-7.6,2.7,-0.4,2.1,2.2,3.1,4.4,-0.8,1.4,2
稲城市,全用途平均(林地を含む。）,4.5,89.3,-6.5,-2.4,-6.8,2.2,-0.4,2,1.9,3.1,3.1,0.6,2.2,2.4
羽村市,住宅地,3.4,82.4,-1.6,-0.9,-6,4,-1.4,0.4,0,0.2,-0.1,-1.7,0,1.3
羽村市,商業地,3.3,86,―,-7.7,-7.8,3,-1.7,1.1,0,0.6,1.1,-2.2,0,2.3
羽村市,全用途平均(林地を含む。）,3.3,82.9,-1.6,-1.9,-6.3,3.9,-1.5,0.6,0.3,0.8,0.6,-1.4,0.4,2.2
あきる野市,住宅地,3.7,64,-0.1,-1.3,-7.2,2.9,-1.4,0,-0.1,0,-0.5,-2.8,-0.2,0.7
あきる野市,商業地,4.6,―,―,-4.5,-9.4,1.9,-2,0,0,0,0,-2.6,-0.5,0.5
あきる野市,全用途平均(林地を含む。）,4.1,59.4,-0.1,-2,-8.4,1.9,-1.6,0,-0.1,-0.1,-0.4,-2.7,-0.2,0.8
西東京市,住宅地,3.5,86.8,-9.5,-3.5,-3.5,6.2,-0.5,1.3,1.7,1.8,1.6,-0.3,0.6,1.5
西東京市,商業地,3.6,68.2,-2.9,-9,-7.4,6,-0.7,2.1,2.7,3.7,4.1,-0.2,0.6,2.7
西東京市,全用途平均(林地を含む。）,3.5,85.2,-8.9,-4.1,-4,6.2,-0.6,1.5,1.9,2.2,2.1,-0.3,0.6,1.8
瑞穂町,住宅地,2,57,-0.1,-1.4,-8.4,1.6,-2.5,0,0,-0.1,-0.1,-2,0,1
瑞穂町,商業地,3.5,81,-1,-7,-7.7,2,-3,0.4,1.3,0.8,1.6,-1.2,0,1.7
瑞穂町,全用途平均(林地を含む。）,2.5,58.5,-0.2,-2.5,-8.7,1.8,-2.5,0.1,0.4,0.3,0.5,-1.6,0.2,1.4
日の出町,住宅地,―,55.4,0,-2,-7,0.6,-1.5,0,0,0,-0.6,-2.7,-0.3,0.3
日の出町,商業地,―,―,―,―,―,―,―,0.2,0.5,0.5,0.5,-1.3,0.2,―
日の出町,全用途平均(林地を含む。）,6.4,48.7,0,-2.4,-7.9,-0.9,-2.3,0,-0.1,0.8,0.2,-2.3,0,1.2
檜原村,住宅地,―,―,―,―,―,-2.6,-6,―,―,―,―,―,―,―
檜原村,商業地,―,―,―,―,―,―,―,―,―,―,―,―,―,―
檜原村,全用途平均(林地を含む。）,―,―,―,―,―,-2.6,-6,―,―,―,―,―,―,―
奥多摩町,住宅地,―,―,―,―,―,-1.8,-5.5,―,―,―,―,―,―,―
奥多摩町,商業地,―,―,―,―,―,―,―,―,―,―,―,―,―,―
奥多摩町,全用途平均(林地を含む。）,―,―,―,―,―,-1.8,-5.5,―,―,―,―,―,―,―
多摩地域,住宅地,3.8,89,-7.2,-2.4,-6.4,4.6,-1,0.7,0.8,1,0.8,-0.7,0.5,1.6
多摩地域,商業地,4.8,81.2,-4.1,-9.9,-6.3,5.6,-1.1,1.9,2,2.4,2.5,-1.1,0.5,2.1
多摩地域,全用途平均(林地を含む。）,3.9,87,-6.7,-3.3,-6.6,4.6,-1,0.9,1,1.2,1.1,-0.8,0.5,1.8
大島町,住宅地,―,―,―,0,0,0,-0.9,0,0,-0.4,-0.7,-0.8,-0.8,-1.3
大島町,商業地,―,―,―,-2.9,-1,-3.4,-6.2,0,0,-1.1,-1.4,-3.4,-3.1,-2.7
大島町,全用途平均(林地を含む。）,―,―,―,-1,-0.3,-1.1,-2.7,0,0,-0.6,-0.9,-1.6,-1.5,-1.7
新島村,住宅地,―,―,―,0,1.6,0,0,0,0,-1.7,0,-3.1,-0.9,0
新島村,商業地,―,―,―,0,1.1,0,0,0,0,0,0,-4.8,-2.8,0
新島村,全用途平均(林地を含む。）,―,―,―,0,1.4,0,0,0,0,-1.1,0,-3.7,-1.5,0
神津島村,住宅地,―,―,―,0,1.4,0,0,0,0,0,0,0,0,0
神津島村,商業地,―,―,―,0,1.1,0,0,0,0,0,0,0,0,0
神津島村,全用途平均(林地を含む。）,―,―,―,0,1.3,0,0,0,0,0,0,0,0,0
三宅村,住宅地,―,―,―,0,―,0,-2.1,-1.1,0,0,0,-0.6,0,0
三宅村,商業地,―,―,―,0,―,0,-1.7,-0.9,0,0,0,-0.9,0,0
三宅村,全用途平均(林地を含む。）,―,―,―,0,―,0,-2,-1,0,0,0,-0.7,0,0
八丈町,住宅地,―,―,―,0,-1.5,0,-7.3,0,0,0,0,-1.2,0,0
八丈町,商業地,―,―,―,0,-3,0,-8.2,0,0,0,0,-1.3,-0.7,-0.3
八丈町,全用途平均(林地を含む。）,―,―,―,0,-2,0,-7.6,0,0,0,0,-1.3,-0.2,-0.1
小笠原村,住宅地,―,―,―,0,0,0,0,0,0,0,0,0,0,0
小笠原村,商業地,―,―,―,0,0,0,0,0,0,0,0,0,0,0
小笠原村,全用途平均(林地を含む。）,―,―,―,0,0,0,0,0,0,0,0,0,0,0
島しょ計,住宅地,―,―,―,0,0.3,0,-1.7,-0.2,0,-0.4,-0.1,-1,-0.3,-0.2
島しょ計,商業地,―,―,―,-0.5,-0.4,-0.6,-2.7,-0.2,0,-0.2,-0.2,-1.7,-1.1,-0.5
島しょ計,全用途平均(林地を含む。）,―,―,―,-0.2,0.1,-0.2,-2,-0.2,0,-0.3,-0.2,-1.2,-0.5,-0.3
東京都,住宅地,3.9,67,-10.3,-3.4,-4.6,8,-1,1.9,2.4,2.9,2.8,-0.6,1,2.6
東京都,商業地,5.3,36.7,-8,-13.7,-5.3,13.9,-1.9,4.7,5.4,6.8,7.2,-1.9,0.6,3.3
東京都,全用途平均(林地を含む。）,4.2,60.6,-9.6,-5.9,-4.9,9.7,-1.3,2.8,3.4,4.2,4.2,-1,0.9,2.8
東京都,全用途平均,4.2,60.9,-9.6,-5.9,-4.8,9.8,-1.3,2.8,3.4,4.2,4.3,-1,0.9,2.8
