区分,個人／所有者数（人）,個人／構成比（％）,個人／面積（千m2）,個人／構成比（％）,法人／所有者数（人）,法人／構成比（％）,法人／面積（千m2）,法人／構成比（％）,合計／所有者数（人）,合計／構成比（％）,合計／面積（千m2）,合計／構成比（％）
江戸川区／100m2未満,5,10 ,0 ,1 ,3,6 ,0 ,0 ,8,8 ,1 ,0 
江戸川区／150m2未満,5,10 ,1 ,2 ,3,6 ,0 ,0 ,8,8 ,1 ,0 
江戸川区／200m2未満,3,6 ,1 ,2 ,3,6 ,0 ,0 ,6,6 ,1 ,0 
江戸川区／300m2未満,6,12 ,1 ,5 ,2,4 ,1 ,0 ,8,8 ,2 ,1 
江戸川区／500m2未満,7,14 ,3 ,9 ,4,8 ,2 ,1 ,11,11 ,4 ,1 
江戸川区／1000m2未満,8,16 ,6 ,22 ,7,14 ,5 ,2 ,15,15 ,11 ,3 
江戸川区／2000m2未満,4,8 ,5 ,19 ,9,18 ,11 ,4 ,13,13 ,16 ,5 
江戸川区／5000m2未満,3,6 ,10 ,38 ,5,10 ,16 ,6 ,8,8 ,26 ,8 
江戸川区／10000m2未満,0,0 ,0 ,0 ,0,0 ,0 ,0 ,0,0 ,0 ,0 
江戸川区／10000m2以上,0,0 ,0 ,0 ,11,22 ,254 ,88 ,11,11 ,254 ,80 
江戸川区／計,51,100 ,27 ,100 ,49,100 ,289 ,100 ,100,100 ,316 ,100 
区部計／50m2未満,142,31 ,2 ,2 ,98,10 ,2 ,0 ,240,16 ,5 ,0 
区部計／100m2未満,52,12 ,4 ,3 ,77,7 ,6 ,0 ,129,9 ,10 ,0 
区部計／150m2未満,31,7 ,4 ,3 ,56,5 ,7 ,0 ,87,6 ,11 ,0 
区部計／200m2未満,36,8 ,6 ,4 ,37,4 ,6 ,0 ,73,5 ,13 ,0 
区部計／300m2未満,55,12 ,13 ,9 ,51,5 ,13 ,0 ,106,7 ,27 ,0 
区部計／500m2未満,55,12 ,21 ,14 ,56,5 ,22 ,0 ,111,8 ,43 ,0 
区部計／1000m2未満,52,12 ,36 ,24 ,84,8 ,62 ,1 ,136,9 ,97 ,1 
区部計／2000m2未満,18,4 ,25 ,16 ,73,7 ,99 ,1 ,91,6 ,124 ,1 
区部計／5000m2未満,10,2 ,32 ,21 ,113,11 ,384 ,3 ,123,8 ,416 ,4 
区部計／10000m2未満,1,0 ,8 ,5 ,121,12 ,903 ,8 ,122,8 ,911 ,8 
区部計／10000m2以上,0,0 ,0 ,0 ,261,25 ,10033 ,87 ,261,18 ,10033 ,86 
区部計／計,452,100,151 ,100 ,1027,100 ,11539 ,100 ,1479,100,11690 ,100
