44,セメント,"2,464,080","33,339","2,430,741","2,850,761","29,612","2,821,149","2,619,938","31,823","2,588,115","2,349,978","40,646","2,309,332","2,599,501","40,756","2,558,745",44,セメント,,,,,
45,ガラス類,"12,855","12,443",412,"18,087","16,865","1,222","15,628","15,026",602,"15,073","14,732",341,"15,652","15,434",218,45,ガラス類,,,,,
46,窯業品,"86,464","35,342","51,122","62,469","31,128","31,341","68,248","27,285","40,963","57,494","30,432","27,062","52,689","30,476","22,213",46,窯業品,,,,,
47,重油,"479,337","229,859","249,478","503,515","242,732","260,783","371,257","176,110","195,147","349,265","163,368","185,897","389,576","180,146","209,430",47,重油,,,,,
48,揮発油,"2,776",901,"1,875",823,823,-,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"4,456,764","20,301","4,436,463","4,453,104","20,444","4,432,660","4,383,908","21,930","4,361,978","4,212,742","21,924","4,190,818","4,143,021","21,217","4,121,804",49,その他の石油,,,,,
50,LNG/液化天然ガス,5,-,5,20,-,20,78,18,60,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"6,630","6,605",25,"6,886","6,734",152,"6,733","6,548",185,"6,702","6,702",-,"11,257","6,697","4,560",51,LPG/液化石油ガス,,,,,
52,その他石油製品,"89,677","6,550","83,127","23,702","7,606","16,096","35,537","9,051","26,486","66,304","3,078","63,226","77,239","6,610","70,629",52,その他石油製品,,,,,
53,コークス,"49,470","15,513","33,957","28,428","7,969","20,459","16,044","2,321","13,723","7,667","6,166","1,501",40,40,-,53,コークス,,,,,
54,石炭製品,20,-,20,35,15,20,20,20,-,-,-,-,45,5,40,54,石炭製品,,,,,
55,化学薬品,"101,539","43,072","58,467","115,823","47,475","68,348","111,278","47,042","64,236","104,633","42,532","62,101","109,246","38,437","70,809",55,化学薬品,,,,,
56,化学肥料,"6,840","3,355","3,485","8,167","3,882","4,285","7,625","3,730","3,895","10,050","3,860","6,190","9,030","3,995","5,035",56,化学肥料,,,,,
57,その他化学工業品,"157,202","83,064","74,138","161,082","105,258","55,824","153,125","99,619","53,506","133,359","86,671","46,688","130,770","84,684","46,086",57,その他化学工業品,,,,,
軽工業品,,"2,474,770","781,732","1,693,038","2,806,838","848,309","1,958,529","2,933,848","892,459","2,041,389","2,915,052","827,190","2,087,862","2,891,329","793,752","2,097,577",軽工業品,,,,,,
58,紙・パルプ,"1,415,882","193,902","1,221,980","1,677,748","231,237","1,446,511","1,758,825","194,873","1,563,952","1,773,856","175,948","1,597,908","1,769,565","172,844","1,596,721",58,紙・パルプ,,,,,
59,糸及び紡績半製品,254,194,60,"2,459",380,"2,079","10,044",71,"9,973","4,812",130,"4,682","1,642",860,782,59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"2,309","2,000",309,"1,981","1,560",421,"4,732","4,037",695,"1,960","1,554",406,250,240,10,60,その他繊維工業品,,,,,
61,砂糖,"82,192","13,121","69,071","89,759","21,473","68,286","67,578","15,677","51,901","63,886","9,674","54,212","59,767","12,056","47,711",61,砂糖,,,,,
62,製造食品,"299,002","188,730","110,272","307,302","199,336","107,966","299,896","212,483","87,413","309,398","196,485","112,913","278,551","186,400","92,151",62,製造食品,,,,,
63,飲料,"391,275","268,918","122,357","450,987","290,385","160,602","452,837","311,731","141,106","439,317","314,697","124,620","418,409","291,554","126,855",63,飲料,,,,,
64,水,"70,692","51,307","19,385","81,590","61,403","20,187","131,792","112,702","19,090","129,899","108,914","20,985","136,528","109,338","27,190",64,水,,,,,
65,たばこ,"15,150","8,415","6,735","16,600","8,785","7,815","22,610","13,030","9,580","19,565","13,975","5,590","21,410","12,545","8,865",65,たばこ,,,,,
66,その他食料工業品,"198,014","55,145","142,869","178,412","33,750","144,662","185,534","27,855","157,679","172,359","5,813","166,546","205,207","7,915","197,292",66,その他食料工業品,,,,,
雑工業品,,"473,737","374,134","99,603","443,624","358,605","85,019","413,933","323,637","90,296","344,858","239,769","105,089","279,607","202,632","76,975",雑工業品,,,,,,
67,がん具,301,150,151,178,178,-,361,286,75,240,235,5,395,390,5,67,がん具,,,,,
68,衣服・身廻品・はきもの,"14,964","12,304","2,660","18,166","13,438","4,728","21,354","18,189","3,165","5,483","4,394","1,089","2,358","1,980",378,68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"5,652","4,408","1,244","14,853","10,958","3,895","15,270","13,880","1,390","11,382","7,848","3,534","11,428",633,"10,795",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"29,399","21,497","7,902","33,867","22,288","11,579","29,977","20,980","8,997","22,418","15,253","7,165","18,266","12,296","5,970",70,家具装備品,,,,,
71,その他日用品,"261,341","231,432","29,909","237,538","207,895","29,643","198,025","169,986","28,039","185,889","132,754","53,135","132,648","110,362","22,286",71,その他日用品,,,,,
72,ゴム製品,"26,849","13,571","13,278","30,082","20,451","9,631","45,384","26,803","18,581","33,244","16,592","16,652","31,952","18,579","13,373",72,ゴム製品,,,,,
73,木製品,"26,120","24,976","1,144","25,179","24,504",675,"21,757","20,946",811,"16,597","15,327","1,270","17,103","16,562",541,73,木製品,,,,,
74,その他製造工業品,"109,111","65,796","43,315","83,761","58,893","24,868","81,805","52,567","29,238","69,605","47,366","22,239","65,457","41,830","23,627",74,その他製造工業品,,,,,
特殊品,,"7,266,571","4,742,129","2,524,442","7,715,548","5,127,309","2,588,239","8,055,617","5,447,297","2,608,320","7,579,747","4,869,377","2,710,370","7,770,136","5,084,713","2,685,423",特殊品,,,,,,
75,金属くず,"33,894","18,368","15,526","44,352","24,301","20,051","32,700","12,385","20,315","24,858","5,796","19,062","17,985",635,"17,350",75,金属くず,,,,,
76,再利用資材,"267,646","243,405","24,241","320,999","301,278","19,721","351,012","331,219","19,793","351,382","331,097","20,285","323,934","196,050","127,884",76,再利用資材,,,,,
77,動植物性製造飼肥料,"70,518","64,923","5,595","71,037","66,547","4,490","57,551","54,312","3,239","29,926","27,199","2,727","36,440","33,440","3,000",77,動植物性製造飼肥料,,,,,
78,廃棄物,"12,697","3,575","9,122","14,400","4,160","10,240","14,050","4,755","9,295","13,553","4,285","9,268","15,796","4,330","11,466",78,廃棄物,,,,,
79,廃土砂,"1,286,413","1,274,566","11,847","1,634,652","1,634,249",403,"1,990,989","1,988,532","2,457","1,494,551","1,481,746","12,805","1,861,331","1,848,102","13,229",79,廃土砂,,,,,
80,輸送用容器,"299,135","80,740","218,395","306,560","106,211","200,349","337,285","113,169","224,116","336,831","122,339","214,492","333,714","144,116","189,598",80,輸送用容器,,,,,
81,取合せ品,"5,296,268","3,056,552","2,239,716","5,323,548","2,990,563","2,332,985","5,272,030","2,942,925","2,329,105","5,328,646","2,896,915","2,431,731","5,180,936","2,858,040","2,322,896",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
